osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,bridge,lanes,width,junction
274250689,Waidhofener Straße,primary,False,False,119.083,B5,50,"LINESTRING (15.1254118 48.8627706, 15.1254785 48.8628293, 15.1255329 48.8628928, 15.1258345 48.8633466, 15.1259855 48.8635334, 15.1260672 48.8636267, 15.1261562 48.8637201)",,2,,
28116699,Jägergasse,residential,False,False,57.83,,,"LINESTRING (15.1248856 48.8660817, 15.1249679 48.8661209, 15.1251547 48.8662462, 15.125211 48.8663295, 15.1252955 48.8665076)",,2,,
28116699,Jägergasse,residential,False,True,49.366,,,"LINESTRING (15.1248856 48.8660817, 15.124686 48.865986, 15.1245834 48.8659277, 15.1243396 48.8658216)",,2,,
127950984,Bahnhofstraße,tertiary,False,True,71.626,L8192,50,"LINESTRING (15.1200233 48.863889, 15.1199249 48.8638831, 15.1198028 48.8638602, 15.1194422 48.8637706, 15.1192485 48.8637177, 15.1191024 48.8636778)",,,,
128351070,Schremser Straße,primary,False,True,111.94500000000001,B30,50,"LINESTRING (15.1200233 48.863889, 15.119985 48.8642929, 15.1199783 48.864451, 15.1199817 48.8645103, 15.1199911 48.8645803, 15.1200032 48.8646316, 15.1200152 48.8646828, 15.1200471 48.8647903, 15.1200688 48.8648562, 15.1200784 48.8648892)",,,,
302352135,Schremser Straße,primary,False,False,68.753,B30,50,"LINESTRING (15.1200233 48.863889, 15.1200417 48.8636923, 15.120042 48.8635862, 15.1200357 48.863514, 15.1200253 48.8634426, 15.1200186 48.8633725, 15.1200199 48.8633215, 15.1200273 48.8632719)",,,,
74003573,,residential,False,True,38.114999999999995,,,"LINESTRING (15.1244094 48.8673046, 15.1239676 48.8673938, 15.123912 48.8674067)",,,,
74003582,Textilstraße,residential,False,False,126.551,,,"LINESTRING (15.1244094 48.8673046, 15.1244622 48.8673799, 15.1246443 48.8676394, 15.1246868 48.8677001, 15.124719 48.8677671, 15.1247646 48.8678889, 15.1248048 48.8679753, 15.1246841 48.8680194, 15.1244749 48.8680618, 15.1242818 48.8681059, 15.1242114 48.868115)",,,,
74003582,Textilstraße,residential,False,True,72.896,,,"LINESTRING (15.1244094 48.8673046, 15.1243112 48.8670724, 15.1241457 48.8666724)",,,,
96937686,Heideweg,residential,False,True,149.598,,,"LINESTRING (15.124272 48.8617686, 15.1244433 48.8617271, 15.125701 48.8614222, 15.1262142 48.8613591)",,,,
592833188,Waldgasse,residential,False,False,65.662,,,"LINESTRING (15.124272 48.8617686, 15.1240921 48.8621114, 15.1240463 48.8621987, 15.1239925 48.8622608, 15.1239379 48.8623138)",,,,
87072004,Volksbankstraße,residential,False,False,230.334,,,"LINESTRING (15.1270144 48.8628294, 15.1272934 48.8630689, 15.1278756 48.8639871, 15.1282079 48.8641313, 15.1285455 48.864245, 15.1289163 48.8643445)",,,,
129709932,Margitweg,residential,False,False,117.94799999999998,,50,"LINESTRING (15.1270144 48.8628294, 15.1267797 48.8629912, 15.1265776 48.863196, 15.1261941 48.8636742, 15.1261562 48.8637201)",,,,
"[96937681, 594139811]",Angergasse,residential,False,False,144.012,,,"LINESTRING (15.1204462 48.8625188, 15.1211379 48.8622954, 15.1212979 48.8622605, 15.1214858 48.8622174, 15.1219199 48.862173, 15.1220764 48.862157, 15.1221808 48.8621315, 15.1222929 48.8621007)",,,,
122855235,Schremser Straße,primary,False,False,24.25,B30,50,"LINESTRING (15.1204462 48.8625188, 15.120477 48.8624288, 15.1205058 48.8623044)",,,,
"[122855240, 122855235, 184562501]",Schremser Straße,primary,False,True,89.31,B30,50,"LINESTRING (15.1204462 48.8625188, 15.1203972 48.8626326, 15.1203355 48.8627448, 15.1202517 48.8628783, 15.1201916 48.8629751, 15.1201714 48.8630047, 15.1201248 48.8630749, 15.1200823 48.863145, 15.1200658 48.8631763, 15.1200514 48.8632089, 15.1200383 48.8632391, 15.1200273 48.8632719)",yes,,,
184562505,Waidhofener Straße,primary,False,False,175.02,B5,50,"LINESTRING (15.1236162 48.8634772, 15.1237661 48.8633206, 15.1239305 48.8631603, 15.124137 48.8629803, 15.1242206 48.8629261, 15.1243302 48.8628697, 15.1244424 48.8628119, 15.1247157 48.8627074, 15.1248207 48.8626818, 15.1249184 48.8626611, 15.1250236 48.8626568, 15.1251239 48.8626605, 15.125203 48.8626758, 15.1252722 48.8626943, 15.1253469 48.8627308, 15.1254118 48.8627706)",,2,,
592792585,Waidhofener Straße,primary,False,True,69.231,B5,50,"LINESTRING (15.1236162 48.8634772, 15.1233976 48.8638249, 15.1233241 48.8639418, 15.1232397 48.864048)",,2,,
592833188,Waldgasse,residential,False,True,136.48100000000002,,,"LINESTRING (15.1236162 48.8634772, 15.1235779 48.863431, 15.1235999 48.8633612, 15.1238362 48.8631064, 15.1239065 48.8630229, 15.123941 48.8624441, 15.1239379 48.8623138)",,,,
87071933,Brennereistraße,residential,False,False,102.456,,,"LINESTRING (15.1186727 48.861702, 15.1200505 48.8615365)",,,,
87071847,Parkweg,residential,False,True,42.632999999999996,,,"LINESTRING (15.1267193 48.8623774, 15.1262991 48.8624695, 15.1261667 48.8624992)",,,,
127950984,Bahnhofstraße,tertiary,False,False,71.626,L8192,50,"LINESTRING (15.1191024 48.8636778, 15.1192485 48.8637177, 15.1194422 48.8637706, 15.1198028 48.8638602, 15.1199249 48.8638831, 15.1200233 48.863889)",,,,
127950984,Bahnhofstraße,tertiary,False,True,188.498,L8192,50,"LINESTRING (15.1191024 48.8636778, 15.1188189 48.8635642, 15.1187341 48.8635302, 15.1185779 48.8634909, 15.1185254 48.8634888, 15.1183931 48.863496, 15.1182346 48.8635486, 15.1180651 48.8636197, 15.117766 48.863764, 15.1174396 48.8640097, 15.1171313 48.8643074)",,,,
177614303,Hamerlinggasse,residential,False,True,250.03699999999998,,,"LINESTRING (15.1191024 48.8636778, 15.1190873 48.8637139, 15.1190738 48.863746, 15.1190664 48.8637945, 15.1190818 48.8638289, 15.1191207 48.8638603, 15.1192642 48.8639423, 15.1193131 48.8639807, 15.1193835 48.8640579, 15.1194184 48.8641188, 15.1194291 48.8641942, 15.1194754 48.8650689, 15.1194693 48.865085, 15.1194519 48.865106, 15.1192694 48.8651957, 15.1192587 48.8651993, 15.1192407 48.8652009, 15.1192252 48.8651972, 15.1192101 48.8651892, 15.1188538 48.8648733, 15.1187049 48.8647672)",,,,
"[96937681, 594139811]",Angergasse,residential,False,True,144.012,,,"LINESTRING (15.1222929 48.8621007, 15.1221808 48.8621315, 15.1220764 48.862157, 15.1219199 48.862173, 15.1214858 48.8622174, 15.1212979 48.8622605, 15.1211379 48.8622954, 15.1204462 48.8625188)",,,,
594139814,Angergasse,residential,False,False,63.588,,,"LINESTRING (15.1222929 48.8621007, 15.1223635 48.8621103, 15.1227599 48.8621433, 15.1231403 48.8622194)",,,,
87071847,Parkweg,residential,False,False,42.632999999999996,,,"LINESTRING (15.1261667 48.8624992, 15.1262991 48.8624695, 15.1267193 48.8623774)",,,,
87071847,Parkweg,residential,False,True,62.937,,,"LINESTRING (15.1261667 48.8624992, 15.1258389 48.8626218, 15.1254118 48.8627706)",,,,
87071986,Heideweg,residential,False,True,139.60500000000002,,,"LINESTRING (15.1261667 48.8624992, 15.1263579 48.8616195, 15.1264098 48.8613994, 15.1263788 48.8613707, 15.1262142 48.8613591)",,,,
87071986,Heideweg,residential,False,False,139.60500000000002,,,"LINESTRING (15.1262142 48.8613591, 15.1263788 48.8613707, 15.1264098 48.8613994, 15.1263579 48.8616195, 15.1261667 48.8624992)",,,,
96937686,Heideweg,residential,False,False,149.598,,,"LINESTRING (15.1262142 48.8613591, 15.125701 48.8614222, 15.1244433 48.8617271, 15.124272 48.8617686)",,,,
592792585,Waidhofener Straße,primary,False,False,12.606,B5,50,"LINESTRING (15.1231436 48.8641421, 15.1232397 48.864048)",,2,,
87071857,Anton-Böhm-Gasse,residential,False,False,256.211,,,"LINESTRING (15.1231436 48.8641421, 15.1231846 48.8641661, 15.1235371 48.8643721, 15.1235672 48.8643847, 15.1236046 48.8643949, 15.1236592 48.8643986, 15.1237178 48.8643958, 15.1238702 48.8643858, 15.1239739 48.8643739, 15.1240905 48.8643553, 15.1241605 48.8643416, 15.1242314 48.8643201, 15.1243122 48.8642903, 15.1244105 48.8642484, 15.1245447 48.8641844, 15.1246472 48.864121, 15.1246925 48.8641058, 15.1247377 48.8641034, 15.124766 48.8641085, 15.1249335 48.8641639, 15.1249732 48.8641675, 15.125036 48.8641649, 15.1251161 48.864153, 15.1256794 48.8639739, 15.1258309 48.8639129, 15.1259498 48.8638554, 15.126053 48.863794, 15.1261562 48.8637201)",,,,
"[482470134, 96719418, 128976493, 262096878]","['Waidhofener Straße', 'Romaubrücke']",primary,False,True,92.00800000000001,B5,50,"LINESTRING (15.1231436 48.8641421, 15.1229484 48.8643143, 15.12286 48.8643925, 15.1226615 48.8645686, 15.1225278 48.8646971, 15.122474 48.8647534, 15.1224108 48.8648143)",yes,2,,
87071967,Hamerlinggasse,tertiary,False,True,127.165,L8193,50,"LINESTRING (15.1187049 48.8647672, 15.1183878 48.8646025, 15.1182226 48.8645577, 15.1171313 48.8643074)",,,,
122184150,Bahnhofplatz,residential,False,True,130.07700000000003,,,"LINESTRING (15.1187049 48.8647672, 15.1185821 48.8647431, 15.1182041 48.8646922, 15.1178044 48.8645828, 15.117359 48.8644978, 15.1170533 48.8644378, 15.1170064 48.8644295)",,,,
177614303,Hamerlinggasse,residential,False,False,250.03699999999998,,,"LINESTRING (15.1187049 48.8647672, 15.1188538 48.8648733, 15.1192101 48.8651892, 15.1192252 48.8651972, 15.1192407 48.8652009, 15.1192587 48.8651993, 15.1192694 48.8651957, 15.1194519 48.865106, 15.1194693 48.865085, 15.1194754 48.8650689, 15.1194291 48.8641942, 15.1194184 48.8641188, 15.1193835 48.8640579, 15.1193131 48.8639807, 15.1192642 48.8639423, 15.1191207 48.8638603, 15.1190818 48.8638289, 15.1190664 48.8637945, 15.1190738 48.863746, 15.1190873 48.8637139, 15.1191024 48.8636778)",,,,
87071933,Brennereistraße,residential,False,False,46.52,,,"LINESTRING (15.1200505 48.8615365, 15.1206842 48.8615015)",,,,
87071933,Brennereistraße,residential,False,True,102.456,,,"LINESTRING (15.1200505 48.8615365, 15.1186727 48.861702)",,,,
28116701,Teichgasse,residential,False,False,78.607,,,"LINESTRING (15.1271795 48.8676078, 15.1268488 48.8679115, 15.1265001 48.8681534)",,,,
87071857,Anton-Böhm-Gasse,residential,False,True,256.21100000000007,,,"LINESTRING (15.1261562 48.8637201, 15.126053 48.863794, 15.1259498 48.8638554, 15.1258309 48.8639129, 15.1256794 48.8639739, 15.1251161 48.864153, 15.125036 48.8641649, 15.1249732 48.8641675, 15.1249335 48.8641639, 15.124766 48.8641085, 15.1247377 48.8641034, 15.1246925 48.8641058, 15.1246472 48.864121, 15.1245447 48.8641844, 15.1244105 48.8642484, 15.1243122 48.8642903, 15.1242314 48.8643201, 15.1241605 48.8643416, 15.1240905 48.8643553, 15.1239739 48.8643739, 15.1238702 48.8643858, 15.1237178 48.8643958, 15.1236592 48.8643986, 15.1236046 48.8643949, 15.1235672 48.8643847, 15.1235371 48.8643721, 15.1231846 48.8641661, 15.1231436 48.8641421)",,,,
129709932,Margitweg,residential,False,True,117.948,,50,"LINESTRING (15.1261562 48.8637201, 15.1261941 48.8636742, 15.1265776 48.863196, 15.1267797 48.8629912, 15.1270144 48.8628294)",,,,
274250689,Waidhofener Straße,primary,False,True,119.08300000000001,B5,50,"LINESTRING (15.1261562 48.8637201, 15.1260672 48.8636267, 15.1259855 48.8635334, 15.1258345 48.8633466, 15.1255329 48.8628928, 15.1254785 48.8628293, 15.1254118 48.8627706)",,2,,
122576691,Feldgasse,residential,False,True,125.174,,,"LINESTRING (15.121637 48.8679487, 15.1214661 48.867089, 15.1214054 48.8668334)",,,,
158273355,Postgasse,residential,False,False,176.35,,,"LINESTRING (15.121637 48.8679487, 15.1219917 48.8679038, 15.1221945 48.8678681, 15.1222628 48.8678561, 15.1236232 48.8676037, 15.1239623 48.8675331)",,,,
171536338,Feldgasse,residential,True,False,140.663,,50,"LINESTRING (15.121637 48.8679487, 15.1217639 48.868478, 15.1219862 48.8690662, 15.1219555 48.8690962, 15.1218336 48.8691297)",,,,
87072028,Brunnengasse,residential,False,False,232.437,,,"LINESTRING (15.1209526 48.870186, 15.1215219 48.8697777, 15.1215459 48.8697539, 15.1215577 48.8697341, 15.1215448 48.8697005, 15.1214699 48.8696058, 15.1211654 48.8692208, 15.1206771 48.8686031, 15.1204433 48.868453)",,,,
131236344,Neuteichstraße,residential,False,True,155.667,,,"LINESTRING (15.1209526 48.870186, 15.1204249 48.8699744, 15.119289 48.8693197)",,,,
"[594139808, 74003561]",Berggasse,residential,False,False,144.311,,,"LINESTRING (15.1223351 48.8631413, 15.1221617 48.8628121, 15.1221264 48.8626689, 15.1222199 48.8626261, 15.1231403 48.8622194)",,,,
74003561,Berggasse,residential,False,True,122.761,,,"LINESTRING (15.1223351 48.8631413, 15.1226264 48.8635116, 15.1226922 48.8636509, 15.1227976 48.8637733, 15.1228974 48.8638465, 15.1231057 48.8639667, 15.1231824 48.8640133, 15.1232397 48.864048)",,,,
96719652,Gartengasse,residential,False,False,55.834999999999994,,,"LINESTRING (15.1223351 48.8631413, 15.1221843 48.8631873, 15.1220636 48.8632066, 15.1219437 48.863188, 15.1218329 48.863114, 15.1216788 48.8631891)",,,,
96719652,Gartengasse,residential,False,True,137.532,,,"LINESTRING (15.1223351 48.8631413, 15.1223734 48.8631014, 15.1224857 48.8630268, 15.1228 48.8628604, 15.1232494 48.8626423, 15.1234663 48.8625297, 15.123645 48.8623988, 15.1237261 48.8623212)",,,,
96719652,Gartengasse,residential,False,True,55.835,,,"LINESTRING (15.1216788 48.8631891, 15.1218329 48.863114, 15.1219437 48.863188, 15.1220636 48.8632066, 15.1221843 48.8631873, 15.1223351 48.8631413)",,,,
594139814,Angergasse,residential,False,False,44.322,,,"LINESTRING (15.1231403 48.8622194, 15.1237261 48.8623212)",,,,
"[594139808, 74003561]",Berggasse,residential,False,True,144.31099999999998,,,"LINESTRING (15.1231403 48.8622194, 15.1222199 48.8626261, 15.1221264 48.8626689, 15.1221617 48.8628121, 15.1223351 48.8631413)",,,,
594139814,Angergasse,residential,False,True,63.588,,,"LINESTRING (15.1231403 48.8622194, 15.1227599 48.8621433, 15.1223635 48.8621103, 15.1222929 48.8621007)",,,,
129139497,Haydngasse,residential,False,False,43.021,,,"LINESTRING (15.1264354 48.8693303, 15.125913 48.8691525)",,,,
"[531545994, 1073315236]",Haydngasse,residential,False,True,48.369,,,"LINESTRING (15.1264354 48.8693303, 15.1266771 48.869394, 15.1268221 48.8694375, 15.1270419 48.8695034)",,,,
118604003,Jägergasse,residential,False,False,48.509,,,"LINESTRING (15.1265732 48.8685825, 15.1265768 48.868328, 15.1265001 48.8681534)",,,,
27366837,Litschauer Straße,residential,False,False,14.529,,,"LINESTRING (15.123912 48.8674067, 15.1239623 48.8675331)",,,,
27366837,Litschauer Straße,residential,False,True,30.508,,,"LINESTRING (15.123912 48.8674067, 15.123799 48.8671426)",,,,
74003573,,residential,False,False,38.114999999999995,,,"LINESTRING (15.123912 48.8674067, 15.1239676 48.8673938, 15.1244094 48.8673046)",,,,
27366837,Litschauer Straße,residential,False,False,67.221,,,"LINESTRING (15.1239623 48.8675331, 15.1242114 48.868115)",,,,
27366837,Litschauer Straße,residential,False,True,14.529,,,"LINESTRING (15.1239623 48.8675331, 15.123912 48.8674067)",,,,
158273355,Postgasse,residential,False,True,176.34999999999997,,,"LINESTRING (15.1239623 48.8675331, 15.1236232 48.8676037, 15.1222628 48.8678561, 15.1221945 48.8678681, 15.1219917 48.8679038, 15.121637 48.8679487)",,,,
27445251,Stadtgrabengasse,residential,False,False,74.913,,,"LINESTRING (15.1205107 48.8665693, 15.1208138 48.8665693, 15.1213264 48.8667702, 15.1214054 48.8668334)",,,,
127950984,Bahnhofstraße,tertiary,False,False,16.365,L8192,50,"LINESTRING (15.1170064 48.8644295, 15.1171313 48.8643074)",,,,
122184150,Bahnhofplatz,residential,False,False,130.077,,,"LINESTRING (15.1170064 48.8644295, 15.1170533 48.8644378, 15.117359 48.8644978, 15.1178044 48.8645828, 15.1182041 48.8646922, 15.1185821 48.8647431, 15.1187049 48.8647672)",,,,
"[127950984, 817545496, 817545502]","['Bahnhofstraße', 'Altmannserstraße']",tertiary,False,True,36.755,L8192,50,"LINESTRING (15.1170064 48.8644295, 15.1169739 48.8644659, 15.1168557 48.8645922, 15.1168001 48.8646499, 15.1167525 48.8647144)",,,,
123141964,Färbergasse,residential,False,True,25.75,,,"LINESTRING (15.1258644 48.8667968, 15.1255559 48.8668585, 15.1255271 48.866863)",,,,
"[28116699, 122855917]",Jägergasse,residential,False,"[False, True]",45.602000000000004,,,"LINESTRING (15.1255271 48.866863, 15.1255194 48.866844, 15.1255006 48.8668246, 15.1254593 48.8668268, 15.1254283 48.8668065, 15.1252955 48.8665076)",,2,2.1,
"[122855917, 122855918]",Jägergasse,residential,False,"[False, True]",162.298,,,"LINESTRING (15.1255271 48.866863, 15.1255317 48.8668744, 15.1255418 48.8668924, 15.125553 48.8669164, 15.1256168 48.8670692, 15.1257085 48.8672345, 15.1257851 48.8673191, 15.1260821 48.8675363, 15.1262065 48.8676572, 15.1263158 48.8678362, 15.1265001 48.8681534)",,,2.1,
123141964,Färbergasse,residential,False,False,25.75,,,"LINESTRING (15.1255271 48.866863, 15.1255559 48.8668585, 15.1258644 48.8667968)",,,,
130693456,Litschauer Straße,primary,False,True,26.499000000000002,B5,50,"LINESTRING (15.1219511 48.8702267, 15.1219847 48.8701264, 15.1220164 48.8699924)",,3,,
"[943962969, 504382975]",Schremser Straße,primary,False,False,68.375,B5,50,"LINESTRING (15.1218513 48.8650535, 15.1218103 48.8650546, 15.1217594 48.8650535, 15.1217232 48.8650522, 15.1209196 48.865007)",,"['2', '3']",,
943962969,Schremser Straße,primary,False,True,15.106,B5,50,"LINESTRING (15.1218513 48.8650535, 15.1219542 48.8650465, 15.1220558 48.8650351)",,3,,
122143543,Stadtplatz,residential,False,True,107.29499999999999,,,"LINESTRING (15.1221556 48.8651995, 15.122182 48.865227, 15.1222202 48.8652742, 15.1222458 48.8653598, 15.122293 48.86553, 15.1223054 48.8655592, 15.1223316 48.8655839, 15.1223616 48.8656012, 15.1224026 48.865613, 15.1224803 48.8656231, 15.1225185 48.865627, 15.1227673 48.8656471, 15.1229808 48.8656595, 15.1230753 48.8656704, 15.123155 48.8656901)",,,,
127958660,Schloßplatz,residential,True,False,27.560999999999996,,,"LINESTRING (15.1221556 48.8651995, 15.122012 48.8651273, 15.1218839 48.8650698, 15.1218733 48.865065, 15.1218513 48.8650535)",,,,
127977936,Brunfeldstraße,residential,False,True,124.234,,,"LINESTRING (15.1189119 48.867374, 15.1194249 48.8673338, 15.1196962 48.8673192, 15.1199159 48.8673073, 15.1202544 48.8672931, 15.1206044 48.8672943)",,,,
87072004,Volksbankstraße,residential,False,True,230.334,,,"LINESTRING (15.1289163 48.8643445, 15.1285455 48.864245, 15.1282079 48.8641313, 15.1278756 48.8639871, 15.1272934 48.8630689, 15.1270144 48.8628294)",,,,
"[128346468, 128346678]",Litschauer Straße,residential,False,False,145.44199999999998,,,"LINESTRING (15.1241932 48.8697362, 15.1238261 48.8693092, 15.123981 48.8691261, 15.124034 48.8690401, 15.1241037 48.8688608, 15.1241779 48.8686327, 15.1242158 48.8685392)",,,,
128346851,,residential,True,False,47.926,,,"LINESTRING (15.1239781 48.8698272, 15.1241853 48.8698148, 15.1243031 48.8698053, 15.1243883 48.8697916, 15.1246169 48.8697418)",,,,
483097594,Kautzener Straße,primary,False,True,34.559,B30,50,"LINESTRING (15.1239781 48.8698272, 15.124129 48.8698607, 15.1242826 48.8699061, 15.1244096 48.8699519)",,,,
"[483097593, 955384747, 955384748]",Kautzener Straße,primary,False,False,101.15,B30,50,"LINESTRING (15.1239781 48.8698272, 15.1238387 48.8698051, 15.1236777 48.8697888, 15.1235202 48.8697848, 15.1233344 48.8697906, 15.1231741 48.8698095, 15.1229961 48.8698396, 15.1228315 48.8698753, 15.1226283 48.8699175)",,"['2', '3']",,
592989236,Kautzener Straße,primary,False,False,8.716,B30,50,"LINESTRING (15.1245106 48.8699935, 15.1244096 48.8699519)",,2,,
127742699,Kautzener Straße,primary_link,True,False,36.061,B30,50,"LINESTRING (15.1223135 48.8700074, 15.1222075 48.8700629, 15.122111 48.8701203, 15.1219511 48.8702267)",,,,
128348871,Kautzener Straße,primary_link,True,False,21.811999999999998,B30,50,"LINESTRING (15.1223135 48.8700074, 15.122164 48.8700038, 15.1220164 48.8699924)",,,,
16757141,,primary,False,True,9.168,B5,50,"LINESTRING (15.1220164 48.8699924, 15.1220279 48.8699103)",,2,,
130693456,Litschauer Straße,primary,False,False,26.499000000000002,B5,50,"LINESTRING (15.1220164 48.8699924, 15.1219847 48.8701264, 15.1219511 48.8702267)",,3,,
128979617,Sackgasse,residential,False,True,61.30799999999999,,,"LINESTRING (15.1209196 48.865007, 15.1209141 48.8650363, 15.1208943 48.8651418, 15.1208593 48.8652669, 15.1207494 48.8653886, 15.1206823 48.8654292, 15.1206287 48.8654345, 15.1205591 48.8654117)",,,,
504382975,Schremser Straße,primary,False,False,48.382999999999996,B5,50,"LINESTRING (15.1209196 48.865007, 15.1204762 48.8649905, 15.1202596 48.8649788)",,2,,
"[943962969, 504382975]",Schremser Straße,primary,False,True,68.375,B5,50,"LINESTRING (15.1209196 48.865007, 15.1217232 48.8650522, 15.1217594 48.8650535, 15.1218103 48.8650546, 15.1218513 48.8650535)",,"['2', '3']",,
128979617,Sackgasse,residential,False,False,61.308,,,"LINESTRING (15.1205591 48.8654117, 15.1206287 48.8654345, 15.1206823 48.8654292, 15.1207494 48.8653886, 15.1208593 48.8652669, 15.1208943 48.8651418, 15.1209141 48.8650363, 15.1209196 48.865007)",,,,
"[531545994, 1073315236]",Haydngasse,residential,False,False,48.369,,,"LINESTRING (15.1270419 48.8695034, 15.1268221 48.8694375, 15.1266771 48.869394, 15.1264354 48.8693303)",,,,
483097592,Kautzener Straße,primary_link,True,False,11.45,B30,50,"LINESTRING (15.1224718 48.869915, 15.1226283 48.8699175)",,,,
128351070,Schremser Straße,primary,False,False,111.945,B30,50,"LINESTRING (15.1200784 48.8648892, 15.1200688 48.8648562, 15.1200471 48.8647903, 15.1200152 48.8646828, 15.1200032 48.8646316, 15.1199911 48.8645803, 15.1199817 48.8645103, 15.1199783 48.864451, 15.119985 48.8642929, 15.1200233 48.863889)",,,,
501809896,,primary,True,False,20.124000000000002,B5,,"LINESTRING (15.1200784 48.8648892, 15.1200969 48.8648849, 15.1201162 48.8648825, 15.1201358 48.864882, 15.1201554 48.8648835, 15.1201743 48.8648869, 15.1201923 48.8648921, 15.1202088 48.8648991, 15.1202236 48.8649076, 15.1202363 48.8649175, 15.1202465 48.8649285, 15.1202541 48.8649405, 15.1202589 48.864953, 15.1202607 48.8649659, 15.1202596 48.8649788)",,,,roundabout
274547567,,primary,True,False,18.699999999999996,B5,,"LINESTRING (15.1202596 48.8649788, 15.1202551 48.8649925, 15.1202472 48.8650055, 15.1202362 48.8650175, 15.1202223 48.8650282, 15.120206 48.8650372, 15.1201877 48.8650443, 15.1201678 48.8650494, 15.120147 48.8650523, 15.1201257 48.8650529, 15.1201046 48.8650512, 15.1200841 48.8650472, 15.1200649 48.8650412)",,,,roundabout
504382975,Schremser Straße,primary,False,True,48.382999999999996,B5,50,"LINESTRING (15.1202596 48.8649788, 15.1204762 48.8649905, 15.1209196 48.865007)",,2,,
"[943963464, 943963465, 157913741, 943963463]",Schremser Straße,primary,False,False,252.711,B5,50,"LINESTRING (15.1200649 48.8650412, 15.1200335 48.8650857, 15.1200051 48.8651322, 15.1199688 48.8651989, 15.1199431 48.8652644, 15.1199138 48.8654405, 15.1199202 48.8657173, 15.1199286 48.8657907, 15.119994 48.8660268, 15.1200336 48.8661451, 15.1201143 48.8663414, 15.1202713 48.8665961, 15.1203298 48.866674, 15.1205106 48.8668822, 15.1206394 48.8670187, 15.1207217 48.8671016, 15.1207882 48.8671707)",,"['2', '3']",,
501809895,,primary,True,False,20.848999999999997,B5,,"LINESTRING (15.1200649 48.8650412, 15.1200482 48.8650335, 15.1200336 48.8650242, 15.1200213 48.8650135, 15.1200117 48.8650017, 15.120005 48.8649891, 15.1200015 48.8649759, 15.120001 48.8649625, 15.1200038 48.8649492, 15.1200097 48.8649364, 15.1200186 48.8649244, 15.1200302 48.8649134, 15.1200442 48.8649037, 15.1200604 48.8648956, 15.1200784 48.8648892)",,,,roundabout
122855235,Schremser Straße,primary,False,False,90.253,B30,50,"LINESTRING (15.1205058 48.8623044, 15.1205628 48.8620368, 15.1206051 48.8618196, 15.1206279 48.8617055, 15.120652 48.8616056, 15.1206842 48.8615015)",,,,
122855235,Schremser Straße,primary,False,True,24.25,B30,50,"LINESTRING (15.1205058 48.8623044, 15.120477 48.8624288, 15.1204462 48.8625188)",,,,
181738186,,residential,False,True,75.784,,,"LINESTRING (15.1205058 48.8623044, 15.1203096 48.862298, 15.1200387 48.8623121, 15.1197141 48.862368, 15.1194888 48.8624051)",,,,
181738186,,residential,False,False,75.784,,,"LINESTRING (15.1194888 48.8624051, 15.1197141 48.862368, 15.1200387 48.8623121, 15.1203096 48.862298, 15.1205058 48.8623044)",,,,
