osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction,bridge,tunnel,width
41743049,False,Griesgasse,residential,30,False,136.97899999999998,"LINESTRING (11.0684471 47.3064597, 11.068408 47.3065111, 11.0676136 47.3071834, 11.0675233 47.3072268, 11.0672951 47.307407)",,,,,,
41743049,False,Griesgasse,residential,30,True,136.979,"LINESTRING (11.0672951 47.307407, 11.0675233 47.3072268, 11.0676136 47.3071834, 11.068408 47.3065111, 11.0684471 47.3064597)",,,,,,
44651282,False,,residential,30,False,18.463,"LINESTRING (11.0711854 47.304957, 11.0710549 47.3049149, 11.0710028 47.3048969, 11.0709655 47.304884)",,,,,,
23382812,False,Max-Föger-Weg,residential,30,False,49.592,"LINESTRING (11.0709655 47.304884, 11.0710499 47.304786, 11.0710895 47.304666, 11.0710955 47.3044565)",2,,,,,
44651282,False,,residential,30,True,18.463,"LINESTRING (11.0709655 47.304884, 11.0710028 47.3048969, 11.0710549 47.3049149, 11.0711854 47.304957)",,,,,,
23371756,False,Josef-Schöpf-Straße,residential,40,False,40.403,"LINESTRING (11.0744446 47.3033208, 11.074348 47.3029634)",,,,,,
23371756,False,Josef-Schöpf-Straße,residential,40,True,59.664,"LINESTRING (11.0744446 47.3033208, 11.0744725 47.3034774, 11.0744837 47.3036143, 11.0744784 47.3037343, 11.0744843 47.3038559)",,,,,,
40128393,False,,residential,40,False,36.608000000000004,"LINESTRING (11.0744446 47.3033208, 11.0745067 47.3031569, 11.0746331 47.3030218)",,,,,,
6996082,True,,motorway_link,,False,82.646,"LINESTRING (11.0681656 47.30271, 11.0680814 47.3026824, 11.0677438 47.3026285, 11.0675851 47.3025681, 11.0674304 47.3024996, 11.0672247 47.302362)",1,,,,,
362803215,True,,primary,50,False,13.931000000000001,"LINESTRING (11.0681656 47.30271, 11.0681624 47.3026788, 11.0681689 47.3026478, 11.0681849 47.3026184, 11.0682096 47.3025919)",1,B189,roundabout,,,
"[23363938, 204125134]",True,,motorway_link,,False,299.865,"LINESTRING (11.07094 47.3019131, 11.0707181 47.3019445, 11.070464 47.3019321, 11.0702468 47.3019459, 11.0698885 47.3020135, 11.0694959 47.3020927, 11.0693531 47.3021083, 11.0692029 47.3021144, 11.0690505 47.3021076, 11.0688977 47.3020881, 11.0686466 47.3020211, 11.0683448 47.3019127, 11.0681138 47.3018438, 11.068006 47.301831, 11.067828 47.3018329, 11.0676694 47.3018776, 11.0675354 47.3019483, 11.0674597 47.3020256, 11.0674147 47.3021191, 11.0673903 47.3021972)",1,,,,,
23466397,False,Prof. A. Einberger-Straße,residential,40,False,141.921,"LINESTRING (11.0674766 47.3079826, 11.0675137 47.307997, 11.0675703 47.3080188, 11.0676976 47.3080608, 11.0678115 47.3080691, 11.0679218 47.3080605, 11.0680119 47.3080292, 11.0680925 47.3079803, 11.0681372 47.3079563, 11.0682386 47.3079017, 11.0683876 47.3078739, 11.0685482 47.3078975, 11.0687081 47.3079572, 11.0688322 47.3080092, 11.0691523 47.3081269)",2,,,,,
243430670,True,,primary,50,False,15.452,"LINESTRING (11.0674766 47.3079826, 11.0674457 47.3080104, 11.0674037 47.3080302, 11.0673546 47.3080401, 11.0673034 47.3080391)",,B189,roundabout,,,
23466696,False,Vinzenz-Gredler-Straße,residential,30,False,152.23000000000002,"LINESTRING (11.0671813 47.3079685, 11.0671282 47.307974, 11.0670752 47.3079795, 11.0667749 47.308017, 11.0665996 47.3079946, 11.0658964 47.3078224, 11.065819 47.3078022, 11.0654448 47.307732, 11.0652439 47.3076926)",2,,,,,
243430670,True,,primary,50,False,14.366,"LINESTRING (11.0671813 47.3079685, 11.067172 47.3079368, 11.0671767 47.3079047, 11.0671949 47.3078749, 11.0672252 47.3078499)",,B189,roundabout,,,
243430670,True,,primary,50,False,6.478,"LINESTRING (11.0673488 47.3078222, 11.0673907 47.3078287, 11.0674285 47.3078425)",,B189,roundabout,,,
54244942,False,Hans-Brenner-Weg,residential,30,False,196.78900000000004,"LINESTRING (11.0648914 47.3088906, 11.0650544 47.3088454, 11.0650711 47.3088394, 11.0650829 47.3088341, 11.0650947 47.3088277, 11.0651064 47.3088184, 11.065113 47.3088086, 11.0651163 47.308798, 11.0651158 47.3087876, 11.065113 47.3087764, 11.0651077 47.3087651, 11.0650973 47.3087502, 11.0650668 47.3087078, 11.0650306 47.3086673, 11.0649952 47.308621, 11.0649784 47.3086009, 11.0649672 47.3085885, 11.0649565 47.3085789, 11.064939 47.3085664, 11.0649192 47.3085547, 11.0648779 47.3085312, 11.0647762 47.3084774, 11.0647249 47.3084483, 11.0646967 47.308431, 11.0646746 47.3084138, 11.0646597 47.3083977, 11.0646457 47.3083761, 11.0646374 47.3083535, 11.0646353 47.3083343, 11.0646366 47.3083141, 11.0646412 47.3082942, 11.064649 47.3082744, 11.0646673 47.3082372, 11.0647494 47.3081292, 11.0647728 47.3081024, 11.0647831 47.3080933, 11.0647907 47.3080881, 11.0647987 47.3080839, 11.0648095 47.3080798, 11.0648224 47.3080772, 11.064836 47.3080757, 11.0648593 47.3080744, 11.0649087 47.3080735, 11.0649687 47.308073, 11.0650155 47.3080714, 11.0650592 47.3080687, 11.0650949 47.3080648, 11.0651777 47.3080523, 11.0652262 47.3080423, 11.0652628 47.3080339, 11.0652933 47.3080244, 11.0653109 47.308018, 11.0653228 47.3080124, 11.0653358 47.3080048, 11.0653466 47.3079958, 11.0653533 47.307985, 11.0653589 47.3079742, 11.0653617 47.3079632, 11.0653633 47.3079521, 11.0653638 47.3079372, 11.0653633 47.3079243, 11.0653606 47.3079126, 11.0653556 47.3079008, 11.0653457 47.3078876, 11.0653028 47.3078483, 11.0652694 47.3078176, 11.0652515 47.3077955, 11.0652391 47.3077755, 11.0652319 47.3077548, 11.0652314 47.3077385, 11.0652342 47.3077243, 11.0652439 47.3076926)",,,,,,
23466696,False,Vinzenz-Gredler-Straße,residential,30,True,152.23000000000002,"LINESTRING (11.0652439 47.3076926, 11.0654448 47.307732, 11.065819 47.3078022, 11.0658964 47.3078224, 11.0665996 47.3079946, 11.0667749 47.308017, 11.0670752 47.3079795, 11.0671282 47.307974, 11.0671813 47.3079685)",2,,,,,
54244942,False,Hans-Brenner-Weg,residential,30,True,196.78900000000002,"LINESTRING (11.0652439 47.3076926, 11.0652342 47.3077243, 11.0652314 47.3077385, 11.0652319 47.3077548, 11.0652391 47.3077755, 11.0652515 47.3077955, 11.0652694 47.3078176, 11.0653028 47.3078483, 11.0653457 47.3078876, 11.0653556 47.3079008, 11.0653606 47.3079126, 11.0653633 47.3079243, 11.0653638 47.3079372, 11.0653633 47.3079521, 11.0653617 47.3079632, 11.0653589 47.3079742, 11.0653533 47.307985, 11.0653466 47.3079958, 11.0653358 47.3080048, 11.0653228 47.3080124, 11.0653109 47.308018, 11.0652933 47.3080244, 11.0652628 47.3080339, 11.0652262 47.3080423, 11.0651777 47.3080523, 11.0650949 47.3080648, 11.0650592 47.3080687, 11.0650155 47.3080714, 11.0649687 47.308073, 11.0649087 47.3080735, 11.0648593 47.3080744, 11.064836 47.3080757, 11.0648224 47.3080772, 11.0648095 47.3080798, 11.0647987 47.3080839, 11.0647907 47.3080881, 11.0647831 47.3080933, 11.0647728 47.3081024, 11.0647494 47.3081292, 11.0646673 47.3082372, 11.064649 47.3082744, 11.0646412 47.3082942, 11.0646366 47.3083141, 11.0646353 47.3083343, 11.0646374 47.3083535, 11.0646457 47.3083761, 11.0646597 47.3083977, 11.0646746 47.3084138, 11.0646967 47.308431, 11.0647249 47.3084483, 11.0647762 47.3084774, 11.0648779 47.3085312, 11.0649192 47.3085547, 11.064939 47.3085664, 11.0649565 47.3085789, 11.0649672 47.3085885, 11.0649784 47.3086009, 11.0649952 47.308621, 11.0650306 47.3086673, 11.0650668 47.3087078, 11.0650973 47.3087502, 11.0651077 47.3087651, 11.065113 47.3087764, 11.0651158 47.3087876, 11.0651163 47.308798, 11.065113 47.3088086, 11.0651064 47.3088184, 11.0650947 47.3088277, 11.0650829 47.3088341, 11.0650711 47.3088394, 11.0650544 47.3088454, 11.0648914 47.3088906)",,,,,,
991443099,True,Tiroler Straße,primary,50,False,7.856,"LINESTRING (11.0768739 47.3069391, 11.0768308 47.3069589, 11.0767813 47.30697)",1,B171,roundabout,,,
23376690,False,Obermarktstraße,residential,20,True,8.312,"LINESTRING (11.0702597 47.3061061, 11.0703695 47.3061128)",,,,,,
23371538,True,Weißenbachgasse,residential,50,False,46.744,"LINESTRING (11.0702597 47.3061061, 11.0702255 47.3060296, 11.0698091 47.3058394)",,,,,,
141791241,False,Obermarktstraße,residential,20,False,120.51,"LINESTRING (11.0702597 47.3061061, 11.0701632 47.3061207, 11.069993 47.3061618, 11.0693423 47.3063189, 11.0692446 47.3063608, 11.0691055 47.3064635, 11.0690196 47.3065394, 11.0689337 47.3066355)",,,,,,
750253497,False,Klostergasse,residential,,False,28.391,"LINESTRING (11.0714254 47.3067168, 11.0716442 47.306509)",,,,,,
"[534224524, 1215978406]",False,Tiroler Straße,primary,"['50', '100']",False,53.89,"LINESTRING (11.0703123 47.3027958, 11.070318 47.3024592, 11.0703269 47.3023113)",3,B171,,,,
925040210,True,Tiroler Straße,primary,50,False,36.424,"LINESTRING (11.0703123 47.3027958, 11.0703693 47.3028093, 11.070417 47.3028344, 11.0704505 47.3028685, 11.0704664 47.302908, 11.0704631 47.3029489, 11.0704409 47.3029869, 11.070402 47.3030183, 11.0703505 47.3030396)",,,roundabout,,,
243430670,True,,primary,50,False,4.286,"LINESTRING (11.0672095 47.3080018, 11.0671933 47.307986, 11.0671813 47.3079685)",,B189,roundabout,,,
362803216,True,Tiroler Straße,primary,50,False,13.049,"LINESTRING (11.0712285 47.304296, 11.0711717 47.3043028, 11.0711148 47.3042962, 11.0710645 47.3042771)",1,B171,roundabout,,,
992033533,True,Max-Föger-Weg,residential,40,False,20.608,"LINESTRING (11.0712285 47.304296, 11.0711806 47.3043345, 11.0710955 47.3044565)",1,,,,,
30261030,False,Zollergasse,residential,30,True,17.183,"LINESTRING (11.0686752 47.3063426, 11.0685284 47.3064608)",,,,,,
30261030,False,Zollergasse,residential,30,False,94.163,"LINESTRING (11.0686752 47.3063426, 11.0688624 47.3062416, 11.0689225 47.3061981, 11.0689599 47.3061531, 11.0690319 47.3060696, 11.0691404 47.3059721, 11.0691852 47.3059689, 11.0693276 47.3056597)",,,,,,
1221679592,False,Griesgasse,residential,30,True,35.186,"LINESTRING (11.0686752 47.3063426, 11.0687118 47.3062479, 11.0689145 47.306078)",,,,,,
991443099,True,Tiroler Straße,primary,50,False,8.280000000000001,"LINESTRING (11.0767103 47.3067181, 11.0767587 47.3067159, 11.0768185 47.3067251)",1,B171,roundabout,,,
26674103,False,Michael-Seeber-Straße,residential,,True,114.43,"LINESTRING (11.0778664 47.3049179, 11.0777709 47.3051555, 11.0777102 47.305312, 11.0774774 47.3059126)",,,,,,
"[243430667, 30261213]",False,"['Klostergasse', 'Klosterfeld']",residential,,True,144.51500000000001,"LINESTRING (11.0710012 47.3072004, 11.0709644 47.3072753, 11.0708935 47.3073602, 11.0707653 47.3073726, 11.0704317 47.3077216, 11.0702 47.3076372, 11.0698861 47.3075229, 11.0696474 47.307436, 11.0696269 47.3074285)",,,,,,
192484556,True,Mühlgasse,residential,30,False,87.98700000000001,"LINESTRING (11.0722802 47.304711, 11.072216 47.3047484, 11.0721012 47.3047799, 11.0716062 47.3048498, 11.071444 47.3048721, 11.0711854 47.304957)",1,,,,,
"[992033532, 202498398]",False,Anton-Auer-Straße,primary,50,False,71.616,"LINESTRING (11.0722802 47.304711, 11.072198 47.3046856, 11.0720659 47.3046308, 11.0719622 47.3045878, 11.0718336 47.3045298, 11.0716752 47.3044523, 11.0714928 47.3043537)","['2', '3']",B171,,,,
202498398,False,Anton-Auer-Straße,primary,50,True,15.343,"LINESTRING (11.0722802 47.304711, 11.0722988 47.3047171, 11.0723413 47.304731, 11.0724635 47.3047709)",3,B171,,,,
54608146,False,Untermarktstraße,residential,,False,4.069,"LINESTRING (11.0750375 47.3075336, 11.074987 47.3075207)",,,,,,
54608146,False,Untermarktstraße,residential,,True,40.566,"LINESTRING (11.0750375 47.3075336, 11.0751625 47.3075556, 11.0753858 47.307591, 11.0755042 47.3076023, 11.0755635 47.3076085)",,,,,,
192514707,True,,residential,,False,72.61,"LINESTRING (11.0750375 47.3075336, 11.0754121 47.3074465, 11.0754925 47.3074305, 11.0758461 47.3073605, 11.0759577 47.3073789)",,,,,,
41741351,False,Mieminger Straße,primary,50,True,29.281,"LINESTRING (11.0689032 47.30273, 11.0690995 47.302751, 11.0692846 47.3027788)",2,B189,,,,
986409114,True,Mieminger Straße,primary,50,False,24.523,"LINESTRING (11.0689032 47.30273, 11.0686411 47.302745, 11.068579 47.3027472)",1,B189,,,,
362803215,True,,primary,50,False,16.509,"LINESTRING (11.0684557 47.3025446, 11.0685192 47.302569, 11.0685673 47.3026063, 11.0685947 47.3026521)",1,B189,roundabout,,,
362803215,True,,primary,50,False,13.009,"LINESTRING (11.0682873 47.30255, 11.068342 47.3025381, 11.0683995 47.3025363, 11.0684557 47.3025446)",1,B189,roundabout,,,
985588839,True,Dr.-Klaus-Ebner-Weg,unclassified,40,False,15.438,"LINESTRING (11.0682873 47.30255, 11.0683054 47.3025094, 11.0683087 47.302472, 11.0682989 47.3024433, 11.0682804 47.3024166)",1,,,,,
362803215,True,,primary,50,False,7.535,"LINESTRING (11.0682096 47.3025919, 11.0682449 47.3025679, 11.0682873 47.30255)",1,B189,roundabout,,,
362803215,True,,primary,50,False,10.597,"LINESTRING (11.068579 47.3027472, 11.0685393 47.3027865, 11.0684833 47.3028153)",1,B189,roundabout,,,
362803215,True,,primary,50,False,9.263,"LINESTRING (11.0682193 47.302784, 11.0681847 47.3027496, 11.0681656 47.30271)",1,B189,roundabout,,,
23371534,False,Marktplatz,residential,40,False,151.22899999999998,"LINESTRING (11.0684833 47.3028153, 11.0685215 47.3028527, 11.0685562 47.3028867, 11.0685818 47.3029208, 11.0685877 47.3029595, 11.0685665 47.3029983, 11.0685163 47.3030796, 11.0685073 47.3031137, 11.0685038 47.303127, 11.0685082 47.3031781, 11.0685483 47.3032409, 11.0686246 47.303282, 11.0686729 47.3033133, 11.0687252 47.3033472, 11.0690932 47.3035648, 11.0692085 47.3036621, 11.0694693 47.3038822)",2,,,,,
362803215,True,,primary,50,False,7.437,"LINESTRING (11.0684833 47.3028153, 11.0684374 47.3028275, 11.0683886 47.3028324)",1,B189,roundabout,,,
362803215,True,,primary,50,False,14.27,"LINESTRING (11.0683886 47.3028324, 11.0683414 47.30283, 11.0682961 47.3028208, 11.0682547 47.3028053, 11.0682193 47.302784)",1,B189,roundabout,,,
452641770,True,Weißenbachgasse,primary,50,False,19.217,"LINESTRING (11.0683886 47.3028324, 11.0682808 47.3029001, 11.0682034 47.3029511)",1,B189,,,,
41741351,False,Mieminger Straße,primary,50,False,29.281,"LINESTRING (11.0692846 47.3027788, 11.0690995 47.302751, 11.0689032 47.30273)",2,B189,,,,
452641769,False,Mieminger Straße,primary,50,True,34.631,"LINESTRING (11.0692846 47.3027788, 11.0694209 47.302795, 11.069737 47.3028325)",3,B189,,,,
"[534224524, 1215978406]",False,Tiroler Straße,primary,"['50', '100']",True,53.89,"LINESTRING (11.0703269 47.3023113, 11.070318 47.3024592, 11.0703123 47.3027958)",3,B171,,,,
986409113,True,Mieminger Straße,primary,50,False,24.823,"LINESTRING (11.0685947 47.3026521, 11.0689032 47.30273)",1,B189,,,,
362803215,True,,primary,50,False,10.786000000000001,"LINESTRING (11.0685947 47.3026521, 11.0685985 47.3027005, 11.068579 47.3027472)",1,B189,roundabout,,,
452641766,True,Anton-Auer-Straße,primary,50,False,18.419,"LINESTRING (11.0714928 47.3043537, 11.071381 47.3043148, 11.0713169 47.3042933, 11.071275 47.3042787)",1,B171,,,,
"[992033532, 202498398]",False,Anton-Auer-Straße,primary,50,True,71.61600000000001,"LINESTRING (11.0714928 47.3043537, 11.0716752 47.3044523, 11.0718336 47.3045298, 11.0719622 47.3045878, 11.0720659 47.3046308, 11.072198 47.3046856, 11.0722802 47.304711)","['2', '3']",B171,,,,
23382812,False,Max-Föger-Weg,residential,30,True,49.592,"LINESTRING (11.0710955 47.3044565, 11.0710895 47.304666, 11.0710499 47.304786, 11.0709655 47.304884)",2,,,,,
992033534,True,Max-Föger-Weg,residential,40,False,20.098999999999997,"LINESTRING (11.0710955 47.3044565, 11.0710771 47.3043743, 11.0710674 47.3043139, 11.0710645 47.3042771)",1,,,,,
452641791,True,Untermarktstraße,primary,50,False,16.759,"LINESTRING (11.0770954 47.3069324, 11.0770322 47.3069391, 11.0769328 47.3069392, 11.0768739 47.3069391)",1,B171,,,,
26674091,False,Untermarktstraße,tertiary,40,False,50.099,"LINESTRING (11.0759577 47.3073789, 11.0760076 47.3073598, 11.076097 47.3073256, 11.0762196 47.3072787, 11.0763858 47.3072003, 11.076459 47.307169, 11.0764995 47.3071457, 11.076516 47.3071362)",2,,,,,
452641798,False,Untermarktstraße,tertiary,40,True,39.953,"LINESTRING (11.0759577 47.3073789, 11.0758893 47.3074063, 11.0756409 47.3075223, 11.0755635 47.3076085)",3,,,,,
"[23363939, 23363940, 452641768, 452641771, 534224525, 993317876, 199902488]",False,"['Weißenbachgasse', 'Westumfahrung Telfs', 'Mieminger Straße']",primary,50,False,554.619,"LINESTRING (11.0682034 47.3029511, 11.0681001 47.3031091, 11.0678668 47.3034751, 11.0676026 47.3039902, 11.0675546 47.3041, 11.067542 47.3041326, 11.0675137 47.3042055, 11.0674594 47.3043456, 11.0672978 47.30478, 11.0672346 47.304936, 11.0671869 47.3050469, 11.0667265 47.3059531, 11.0666334 47.3064408, 11.0666817 47.3067317, 11.0668051 47.30703, 11.0671352 47.3075848, 11.0672015 47.3077026)","['2', '3', '4']",B189,,,yes,
986409112,True,Weißenbachgasse,primary,50,False,18.623,"LINESTRING (11.0682034 47.3029511, 11.0682166 47.3028341, 11.0682193 47.302784)",1,B189,,,,
23363943,True,Mieminger Straße,primary,50,False,17.336,"LINESTRING (11.0672015 47.3077026, 11.0672653 47.3077522, 11.0673192 47.3077948, 11.0673488 47.3078222)",1,B189,,,,
"[23363939, 23363940, 452641768, 452641771, 534224525, 993317876, 199902488]",False,"['Weißenbachgasse', 'Westumfahrung Telfs', 'Mieminger Straße']",primary,50,True,554.6189999999999,"LINESTRING (11.0672015 47.3077026, 11.0671352 47.3075848, 11.0668051 47.30703, 11.0666817 47.3067317, 11.0666334 47.3064408, 11.0667265 47.3059531, 11.0671869 47.3050469, 11.0672346 47.304936, 11.0672978 47.30478, 11.0674594 47.3043456, 11.0675137 47.3042055, 11.067542 47.3041326, 11.0675546 47.3041, 11.0676026 47.3039902, 11.0678668 47.3034751, 11.0681001 47.3031091, 11.0682034 47.3029511)","['2', '4', '3']",B189,,,yes,
243430670,True,,primary,50,False,8.289,"LINESTRING (11.0674922 47.3079099, 11.0674936 47.3079472, 11.0674766 47.3079826)",,B189,roundabout,,,
"[41741169, 54608146]",False,"['Kirchstraße', 'Untermarktstraße']",residential,30,"[False, True]",248.311,"LINESTRING (11.0748421 47.3074719, 11.0742948 47.3072561, 11.0740064 47.3071482, 11.0737023 47.3070765, 11.0735439 47.3070341, 11.0732126 47.3069455, 11.0731888 47.3071465, 11.0732354 47.307702, 11.0732508 47.3078425, 11.073273 47.3079477)",,,,,,5
54608146,False,Untermarktstraße,residential,,True,12.239,"LINESTRING (11.0748421 47.3074719, 11.074926 47.3075051, 11.074987 47.3075207)",,,,,,
54608146,False,Untermarktstraße,residential,,True,4.069,"LINESTRING (11.074987 47.3075207, 11.0750375 47.3075336)",,,,,,
500791680,True,,residential,,False,21.491,"LINESTRING (11.074987 47.3075207, 11.0747946 47.3076633)",,,,,,
54608146,False,Untermarktstraße,residential,,False,12.239,"LINESTRING (11.074987 47.3075207, 11.074926 47.3075051, 11.0748421 47.3074719)",,,,,,
243430670,True,,primary,50,False,8.297,"LINESTRING (11.0673034 47.3080391, 11.0672695 47.3080301, 11.0672373 47.3080186, 11.0672095 47.3080018)",,B189,roundabout,,,
993317996,True,Obermarktstraße,primary,50,False,15.835,"LINESTRING (11.0673034 47.3080391, 11.0672195 47.3080991, 11.0671556 47.3081402)",1,B189,,,,
243430670,True,,primary,50,False,10.068000000000001,"LINESTRING (11.0672252 47.3078499, 11.0672621 47.307833, 11.0673043 47.3078235, 11.0673488 47.3078222)",,B189,roundabout,,,
993317875,True,Mieminger Straße,primary,50,False,16.497999999999998,"LINESTRING (11.0672252 47.3078499, 11.067206 47.3077649, 11.0672015 47.3077026)",1,B189,,,,
243430670,True,,primary,50,False,9.085999999999999,"LINESTRING (11.0674285 47.3078425, 11.0674578 47.3078611, 11.0674795 47.3078841, 11.0674922 47.3079099)",,B189,roundabout,,,
993317760,True,Obermarktstraße,residential,30,False,14.491999999999999,"LINESTRING (11.0674285 47.3078425, 11.0675448 47.3078132, 11.0676129 47.3078116)",1,,,,,
122258813,False,Tiroler Straße,primary,50,True,32.601,"LINESTRING (11.0703505 47.3030396, 11.0705197 47.3033094)",2,B171,,,,
925040210,True,Tiroler Straße,primary,50,False,31.570999999999998,"LINESTRING (11.0703505 47.3030396, 11.0702922 47.3030488, 11.0702327 47.3030452, 11.0701778 47.303029, 11.0701331 47.303002, 11.0701032 47.3029669, 11.0700911 47.3029272, 11.0700979 47.3028869)",,,roundabout,,,
925040211,False,Mieminger Straße,primary,50,False,27.877,"LINESTRING (11.069737 47.3028325, 11.0700979 47.3028869)",,,,,,
41741338,True,Mieminger Straße,primary_link,50,False,81.483,"LINESTRING (11.069737 47.3028325, 11.0698612 47.3028201, 11.0699626 47.3027987, 11.0700702 47.3027618, 11.0701298 47.3027306, 11.0701734 47.3026849, 11.0702052 47.3026294, 11.0702652 47.3024487, 11.0703269 47.3023113)",1,B189,,,,
452641769,False,Mieminger Straße,primary,50,False,34.631,"LINESTRING (11.069737 47.3028325, 11.0694209 47.302795, 11.0692846 47.3027788)",3,B189,,,,
925040211,False,Mieminger Straße,primary,50,True,27.877,"LINESTRING (11.0700979 47.3028869, 11.069737 47.3028325)",,,,,,
925040210,True,Tiroler Straße,primary,50,False,20.841,"LINESTRING (11.0700979 47.3028869, 11.0701206 47.3028527, 11.0701569 47.3028244, 11.0702037 47.3028045, 11.0702571 47.3027947, 11.0703123 47.3027958)",,,roundabout,,,
"[35004809, 155286058, 54059724, 155286061, 155286046]",False,Dr.-Klaus-Ebner-Weg,"['unclassified', 'residential']",40,False,553.002,"LINESTRING (11.0682804 47.3024166, 11.06824 47.3024067, 11.0681561 47.3023929, 11.0679256 47.3023868, 11.0678359 47.3023713, 11.0677342 47.3023294, 11.06768 47.3022709, 11.067644 47.3021816, 11.067652 47.3020975, 11.0677209 47.302024, 11.0678145 47.3019833, 11.0679529 47.3019686, 11.0681622 47.3020056, 11.0687698 47.3021936, 11.0694612 47.3022359, 11.0701406 47.3022198, 11.0704916 47.3021444, 11.0706426 47.3021236, 11.0706836 47.3021179, 11.0706986 47.3021181, 11.0707669 47.3021188, 11.0708886 47.3021202, 11.0714249 47.3021764, 11.0715557 47.3021882, 11.0722789 47.3022321, 11.0722926 47.3022329, 11.0738565 47.302376)",2,,,yes,yes,
985588838,True,Dr.-Klaus-Ebner-Weg,unclassified,40,False,21.685000000000002,"LINESTRING (11.0682804 47.3024166, 11.0683496 47.3024234, 11.0683942 47.3024431, 11.0684251 47.3024734, 11.0684461 47.3025067, 11.0684557 47.3025446)",1,,,,,
26674091,False,Untermarktstraße,tertiary,40,True,50.099,"LINESTRING (11.076516 47.3071362, 11.0764995 47.3071457, 11.076459 47.307169, 11.0763858 47.3072003, 11.0762196 47.3072787, 11.076097 47.3073256, 11.0760076 47.3073598, 11.0759577 47.3073789)",2,,,,,
991443094,True,Untermarktstraße,tertiary,40,False,24.401,"LINESTRING (11.076516 47.3071362, 11.0765685 47.3070252, 11.076588 47.3069625, 11.0766002 47.3069246)",,,,,,
992033535,True,Tiroler Straße,primary,50,False,24.058,"LINESTRING (11.0709469 47.3039161, 11.0710693 47.3039978, 11.071124 47.3040457, 11.071165 47.3040735)",1,B171,,,,
"[992033536, 44279612, 44279620, 784903735]",False,Tiroler Straße,primary,50,False,74.87899999999999,"LINESTRING (11.0709469 47.3039161, 11.0708517 47.3038121, 11.0707305 47.3036414, 11.0706183 47.303473, 11.0705522 47.30336, 11.0705197 47.3033094)","['2', '3']",B171,,yes,,
362803216,True,Tiroler Straße,primary,50,False,3.999,"LINESTRING (11.071275 47.3042787, 11.0712285 47.304296)",1,B171,roundabout,,,
"[194705201, 452677395, 141791241]",False,Obermarktstraße,residential,"['20', '30']",True,165.70999999999998,"LINESTRING (11.0676129 47.3078116, 11.0676392 47.307799, 11.0677158 47.3077627, 11.0679001 47.307642, 11.0679925 47.3075814, 11.0680561 47.3075301, 11.0681195 47.3074789, 11.0683299 47.3073092, 11.0684031 47.3072336, 11.0685517 47.3070795, 11.0689337 47.3066355)",2,,,,,
992034958,True,Obermarktstraße,residential,30,False,14.408,"LINESTRING (11.0676129 47.3078116, 11.0675761 47.3078531, 11.067533 47.30789, 11.0674922 47.3079099)",1,,,,,
993317995,True,Obermarktstraße,primary,50,False,15.917,"LINESTRING (11.0671556 47.3081402, 11.0671778 47.3080841, 11.0671956 47.3080381, 11.0672095 47.3080018)",1,B189,,,,
"[1041226133, 1041226134]",False,Josef-Schöpf-Straße,residential,30,True,179.675,"LINESTRING (11.0729767 47.3066865, 11.0730293 47.3065813, 11.0734519 47.3058707, 11.0737814 47.3052841, 11.0738396 47.3051805)",,,,,,
1221679592,False,Griesgasse,residential,30,False,35.186,"LINESTRING (11.0689145 47.306078, 11.0687118 47.3062479, 11.0686752 47.3063426)",,,,,,
