osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,access,bridge
"[503191987, 229940101, 89949950]",2,,Malserstraße,residential,,False,True,41.261,"LINESTRING (10.5662742 47.1403343, 10.5661945 47.1404493, 10.5660902 47.1405941, 10.5660588 47.1406295, 10.5660274 47.1406649)",,,
952990861,1,,Malserstraße,living_street,20,False,False,50.864999999999995,"LINESTRING (10.5662742 47.1403343, 10.5662682 47.140272, 10.5662563 47.1401481, 10.5661798 47.1398823)",,,
230038599,1,,Malserstraße,living_street,20,True,False,152.832,"LINESTRING (10.5661798 47.1398823, 10.5661448 47.1396233, 10.5661586 47.1394421, 10.5661709 47.1392797, 10.5662973 47.1389299, 10.5664293 47.1386003, 10.5664609 47.1385353)",,,
952990861,1,,Malserstraße,living_street,20,False,True,50.865,"LINESTRING (10.5661798 47.1398823, 10.5662563 47.1401481, 10.5662682 47.140272, 10.5662742 47.1403343)",,,
29201013,,,,residential,20,False,False,17.005,"LINESTRING (10.5658394 47.1405, 10.5658631 47.1405666, 10.5658732 47.1406083, 10.5658832 47.1406499)",,,
29797470,2,L76,Innstraße,secondary,50,False,False,92.433,"LINESTRING (10.5642486 47.1402014, 10.5644054 47.1399183, 10.5644723 47.1397614, 10.5644982 47.1397005, 10.5646002 47.1394611, 10.5646101 47.1394088)",,,
699209458,1,L76,Innstraße,secondary,50,True,False,12.969999999999999,"LINESTRING (10.5642486 47.1402014, 10.5642765 47.1402703, 10.5643062 47.1403107)",,,
"[503191987, 229940101, 89949950]",2,,Malserstraße,residential,,False,False,41.261,"LINESTRING (10.5660274 47.1406649, 10.5660588 47.1406295, 10.5660902 47.1405941, 10.5661945 47.1404493, 10.5662742 47.1403343)",,,
301153730,1,B171,,primary,50,True,False,18.759999999999998,"LINESTRING (10.5660274 47.1406649, 10.5660618 47.1406861, 10.5660863 47.1407128, 10.5660993 47.1407431, 10.5660996 47.1407746, 10.5660927 47.1407954, 10.5660802 47.1408149)",roundabout,,
104037148,,,Marktplatz,residential,30,False,False,32.72,"LINESTRING (10.5676803 47.1389595, 10.5674623 47.1389728, 10.5672534 47.1390035)",,,
143211320,,,Marktplatz,residential,30,False,False,47.882000000000005,"LINESTRING (10.5676803 47.1389595, 10.5675427 47.1388312, 10.5675156 47.1388059, 10.5674623 47.1387562, 10.5673806 47.1386799, 10.5672965 47.1386176)",,,
864195485,,,Urichstraße,residential,30,False,True,133.374,"LINESTRING (10.5676803 47.1389595, 10.5677681 47.1390131, 10.5681778 47.1392822, 10.5682183 47.1393017, 10.5682765 47.1393273, 10.5691009 47.1396578)",,,
104037145,,,Urichstraße,residential,30,False,False,15.729,"LINESTRING (10.5701051 47.1401699, 10.5699731 47.1400606)",,,
104037145,,,Urichstraße,residential,30,False,True,153.48700000000002,"LINESTRING (10.5701051 47.1401699, 10.5701504 47.1402129, 10.5703161 47.1403706, 10.5706091 47.1406492, 10.5707643 47.1407967, 10.5708658 47.1408933, 10.5712857 47.1412926)",,,
143211442,,,Urtlweg,residential,30,False,False,96.565,"LINESTRING (10.5701051 47.1401699, 10.570492 47.1400172, 10.5712095 47.1397342)",,,
968222531,,,Kreuzbühelgasse,residential,,False,True,16.364,"LINESTRING (10.5701051 47.1401699, 10.5700659 47.1401904, 10.5699337 47.1402597)",,,
"[782128569, 26790795, 131220686]",2,B171,B171,primary,50,False,False,84.362,"LINESTRING (10.5655856 47.1406713, 10.5654896 47.1406462, 10.5648321 47.1404966, 10.5645249 47.1404376)",,,yes
699207089,1,B171,,primary,50,True,False,17.516,"LINESTRING (10.5655856 47.1406713, 10.5656782 47.1406709, 10.5657505 47.1406706, 10.5658167 47.140676)",,,
143211310,,,Kreuzbühelgasse,residential,30,False,False,22.408,"LINESTRING (10.5699337 47.1402597, 10.5699386 47.1401765, 10.5699643 47.1400901, 10.5699731 47.1400606)",,,
143211310,,,Kreuzbühelgasse,residential,30,False,True,172.61499999999998,"LINESTRING (10.5699337 47.1402597, 10.5699492 47.1403336, 10.5700207 47.1415063, 10.5700125 47.1415408, 10.5699494 47.1418064)",,,
968222531,,,Kreuzbühelgasse,residential,,False,False,16.364,"LINESTRING (10.5699337 47.1402597, 10.5700659 47.1401904, 10.5701051 47.1401699)",,,
143211365,,,,living_street,,False,True,142.082,"LINESTRING (10.5712746 47.1440797, 10.5717806 47.1438776, 10.5723265 47.1436596, 10.5728946 47.1434327)",,,
"[229683266, 229683271, 453607722, 453607723, 301801743, 301801744, 230118871]","['2', '3']",B171,Bahnhofstraße,primary,50,False,False,231.508,"LINESTRING (10.5720569 47.146641, 10.5718675 47.1465806, 10.5718285 47.1465683, 10.5718243 47.1465671, 10.5716147 47.1465008, 10.5714475 47.146448, 10.5712713 47.1463824, 10.5711206 47.1463264, 10.5707413 47.1461678, 10.5704555 47.1460286, 10.5702239 47.1459105, 10.5700488 47.145809, 10.5699581 47.1457609, 10.5698147 47.1456657, 10.5696066 47.1454732, 10.5695909 47.1454532)",,,
39664159,1,,,living_street,20,False,False,30.247,"LINESTRING (10.5660955 47.1385919, 10.5661638 47.1385439, 10.5663462 47.1385218, 10.5664609 47.1385353)",,,
39664159,1,,,living_street,20,False,True,30.247,"LINESTRING (10.5664609 47.1385353, 10.5663462 47.1385218, 10.5661638 47.1385439, 10.5660955 47.1385919)",,,
"[782128569, 26790795, 131220686]",2,B171,B171,primary,50,False,True,84.362,"LINESTRING (10.5645249 47.1404376, 10.5648321 47.1404966, 10.5654896 47.1406462, 10.5655856 47.1406713)",,,yes
453607717,1,B171,,primary,50,True,False,13.897000000000002,"LINESTRING (10.5645249 47.1404376, 10.5644174 47.1404455, 10.5643422 47.1404509)",,,
237915640,,,Innstraße,residential,,False,True,33.463,"LINESTRING (10.5641801 47.139338, 10.5646101 47.1394088)",,,
237915640,,,Innstraße,residential,,False,False,33.463,"LINESTRING (10.5646101 47.1394088, 10.5641801 47.139338)",,,
29797470,2,L76,Innstraße,secondary,50,False,True,92.43299999999999,"LINESTRING (10.5646101 47.1394088, 10.5646002 47.1394611, 10.5644982 47.1397005, 10.5644723 47.1397614, 10.5644054 47.1399183, 10.5642486 47.1402014)",,,
699209457,1,B171,Innstraße,primary,50,True,False,17.384,"LINESTRING (10.5640451 47.1405325, 10.5640612 47.1405015, 10.5640926 47.1404417, 10.5641277 47.1403867)",,,
26790794,1,B171,,primary,50,True,False,12.837,"LINESTRING (10.5642227 47.1404725, 10.5641839 47.1404607, 10.5641531 47.1404409, 10.5641336 47.1404153, 10.5641277 47.1403867)",roundabout,,
453607718,1,B171,Innstraße,primary,50,True,False,15.014,"LINESTRING (10.5642227 47.1404725, 10.5641591 47.1404964, 10.5640923 47.1405158, 10.5640451 47.1405325)",,,
26790794,1,B171,,primary,50,True,False,9.202,"LINESTRING (10.5641889 47.1403154, 10.5642266 47.1403052, 10.5642671 47.1403035, 10.5643062 47.1403107)",roundabout,,
699209459,1,L76,Innstraße,secondary,50,True,False,13.458,"LINESTRING (10.5641889 47.1403154, 10.5642142 47.1402638, 10.5642486 47.1402014)",,,
26790794,1,B171,,primary,50,True,False,9.499,"LINESTRING (10.5643781 47.1403723, 10.5643794 47.1404008, 10.564367 47.1404279, 10.5643422 47.1404509)",roundabout,,
699208371,1,B171,,primary,50,True,False,13.29,"LINESTRING (10.5643781 47.1403723, 10.5644435 47.1403972, 10.5645249 47.1404376)",,,
143211312,,,Urtlweg,residential,30,False,True,174.608,"LINESTRING (10.5742067 47.1406504, 10.5742315 47.1404779, 10.5742533 47.1403964, 10.5742778 47.1403407, 10.5742718 47.1403074, 10.5742302 47.1402754, 10.5741951 47.1402699, 10.5740042 47.140343, 10.5739492 47.1403539, 10.5739031 47.1403492, 10.5738553 47.1403245, 10.5737431 47.1401963, 10.572686 47.1403931)",,,
301153730,1,B171,,primary,50,True,False,5.846,"LINESTRING (10.5658167 47.140676, 10.5658478 47.1406603, 10.5658832 47.1406499)",roundabout,,
143211450,,,Ödweg,residential,30,False,False,7.728,"LINESTRING (10.5702249 47.1423138, 10.5702988 47.1423618)",,,
143211450,,,Ödweg,residential,30,False,True,23.379,"LINESTRING (10.5702249 47.1423138, 10.5700012 47.1421687)",,,
1252305589,,,Kreuzbühelgasse,residential,30,False,True,14.512,"LINESTRING (10.5702249 47.1423138, 10.5700401 47.1423489)",,,
349876817,,,Kreuzbühelgasse,residential,30,False,False,20.252,"LINESTRING (10.5700401 47.1423489, 10.5700012 47.1421687)",,,
1252305589,,,Kreuzbühelgasse,residential,30,False,False,14.512,"LINESTRING (10.5700401 47.1423489, 10.5702249 47.1423138)",,,
349876817,,,Kreuzbühelgasse,residential,30,False,True,160.277,"LINESTRING (10.5700401 47.1423489, 10.5700824 47.1425453, 10.5701586 47.1428986, 10.5701649 47.1429278, 10.5700863 47.1436065, 10.570088 47.143782)",,,
