osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction,access
"[655177920, 655177921, 24311318, 655177919]","['2', '3']",,Paulitschgasse,residential,30,False,True,135.716,"LINESTRING (14.3089564 46.6215245, 14.3090994 46.6215164, 14.3091868 46.6215177, 14.3092514 46.6215186, 14.3094085 46.6215209, 14.3097474 46.6215279, 14.3101056 46.6215317, 14.3103969 46.6215348, 14.3105413 46.621538, 14.3105878 46.6215379, 14.3107326 46.6215386)",,,
43063769,,,Karfreitstraße,residential,,True,False,121.903,"LINESTRING (14.3089564 46.6215245, 14.3088937 46.6214583, 14.3087383 46.621394, 14.3087041 46.6213643, 14.3085965 46.6211475, 14.3085844 46.621123, 14.3083575 46.6208814, 14.3082343 46.6206974, 14.3081358 46.6206108)",,,
"[65490297, 65490300, 24580293]",,,Adolf-Kolping-Gasse,residential,,False,True,125.59400000000002,"LINESTRING (14.30513 46.6214423, 14.305067 46.6215595, 14.3050387 46.6216187, 14.3050147 46.6217663, 14.3049471 46.6220101, 14.3048221 46.6224574, 14.3047991 46.6225461)",,,
24321314,,,Paulitschgasse,residential,,False,False,80.157,"LINESTRING (14.3063757 46.6215807, 14.3070251 46.6215786, 14.3074252 46.621573)",,,
24321322,,,Kaufmanngasse,residential,30,True,False,105.775,"LINESTRING (14.3066413 46.6225143, 14.3063757 46.6215807)",,,
24321337,,,Benediktinerplatz,residential,,True,False,68.884,"LINESTRING (14.3066413 46.6225143, 14.3068298 46.6230445, 14.3068534 46.6231164)",,,
65490275,,,8.-Mai-Straße,residential,,True,False,43.062,"LINESTRING (14.3068534 46.6231164, 14.3073322 46.6231109, 14.3074172 46.6231099)",5.5,,
73502790,,,Waaggasse,residential,,False,False,31.283,"LINESTRING (14.3091671 46.6264208, 14.3090355 46.626443, 14.3087753 46.6265023)",,,
73502790,,,Waaggasse,residential,,False,True,98.173,"LINESTRING (14.3091671 46.6264208, 14.3092439 46.6264078, 14.3097983 46.6263052, 14.3102749 46.6262107, 14.310406 46.6261852)",,,
1126976046,,,Osterwitzgasse,residential,,False,False,22.45,"LINESTRING (14.3091671 46.6264208, 14.3091352 46.6262393, 14.30914 46.6262205)",,,
24321431,,,Getreidegasse,residential,,False,True,65.658,"LINESTRING (14.3118198 46.6258149, 14.3117994 46.6258948, 14.3117817 46.6259708, 14.3117295 46.6261959, 14.3117022 46.6263135, 14.3116415 46.626388)",,,
"[934667633, 24321487]",,,Brunnplatz,residential,,True,False,76.682,"LINESTRING (14.3139978 46.6272851, 14.3137066 46.6274145, 14.3134217 46.6275959, 14.3133946 46.6276028, 14.3133614 46.6276041, 14.3132497 46.627594, 14.3131565 46.6275855)",,,
"[62062025, 24321645]",,,Purtscherstraße,residential,30,False,False,181.74899999999997,"LINESTRING (14.3071686 46.627013, 14.3067442 46.626991, 14.3065484 46.6269766, 14.3063995 46.6269689, 14.3060152 46.6269442, 14.305847 46.6269217, 14.3057577 46.6269046, 14.3056582 46.6268725, 14.3054051 46.6267583, 14.3053149 46.6267049, 14.3052725 46.626665, 14.3052443 46.6266079, 14.3052451 46.6265133, 14.305267 46.6264261)",,,yes
43598781,,,Josef-Wolfgang-Dobernig-Straße,residential,30,False,False,56.611000000000004,"LINESTRING (14.3065319 46.6274275, 14.3065344 46.6278412, 14.306533 46.6279366)",,,
43598781,,,Josef-Wolfgang-Dobernig-Straße,residential,30,False,True,56.611000000000004,"LINESTRING (14.306533 46.6279366, 14.3065344 46.6278412, 14.3065319 46.6274275)",,,
460365851,4,B70,St. Veiter Ring,primary,50,False,False,25.522,"LINESTRING (14.306533 46.6279366, 14.3066354 46.6279354, 14.3068672 46.6279356)",,,
460365852,4,B70,St. Veiter Ring,primary,50,False,True,22.681,"LINESTRING (14.306533 46.6279366, 14.3063383 46.6279406, 14.3062361 46.6279426)",,,
"[905519096, 24311278]",,,Neuer Platz,living_street,20,True,False,94.396,"LINESTRING (14.3074143 46.6236706, 14.3077353 46.6236703, 14.3085525 46.6236646, 14.3086503 46.623663)",,,
157933954,,,10.-Oktober-Straße,residential,20,False,False,62.346999999999994,"LINESTRING (14.3074143 46.6236706, 14.3074146 46.6236083, 14.3074168 46.6231778, 14.3074172 46.6231099)",,,
"[60981323, 460370211]","['4', '5']",B70c,Völkermarkter Ring,primary,50,False,True,107.52699999999999,"LINESTRING (14.3141022 46.6215726, 14.314059 46.6216788, 14.3140391 46.6217292, 14.3139447 46.6219683, 14.3138655 46.6221625, 14.3137961 46.6223303, 14.313747 46.6225078)",,,
"[1218839848, 460370210, 43471323]","['2', '3']",,Mießtaler Straße,residential,30,False,True,102.17899999999999,"LINESTRING (14.3141022 46.6215726, 14.3139373 46.6215733, 14.3138583 46.6215717, 14.3136617 46.6215677, 14.3133728 46.6215647, 14.3128533 46.6215589, 14.3127645 46.6215589)",,,
460354703,2,B70c,Viktringer Ring,primary,50,False,False,70.733,"LINESTRING (14.3136386 46.6205114, 14.312771 46.6205283, 14.3127128 46.6205276)",,,
24439055,,,Viktringer Straße,residential,30,True,False,45.899,"LINESTRING (14.3058131 46.6204504, 14.3061406 46.6205649, 14.3062175 46.6205903, 14.3063487 46.6206376)",,,
65490284,3,B70c,Viktringer Ring,primary,50,False,True,52.010000000000005,"LINESTRING (14.3063487 46.6206376, 14.3068455 46.6206256, 14.3069085 46.6206241, 14.3070293 46.6206212)",,,
"[65490296, 460354728, 65490263]","['2', '4']",B70c,Viktringer Ring,primary,50,False,False,193.305,"LINESTRING (14.3063487 46.6206376, 14.3058916 46.620654, 14.3056938 46.6206621, 14.3046952 46.6206883, 14.3039837 46.6207156, 14.3038221 46.6207318)",,,
24410053,,,Mondgasse,unclassified,,False,False,16.25,"LINESTRING (14.3081007 46.6279265, 14.3080983 46.6279975, 14.3080958 46.6280726)",,,
"[460365850, 60980012]","['4', '5']",B70,St. Veiter Ring,primary,50,False,False,70.855,"LINESTRING (14.3081007 46.6279265, 14.3083621 46.6279319, 14.3086726 46.6279378, 14.3088299 46.6279408, 14.3090283 46.6279409)",,,
60980012,4,B70,St. Veiter Ring,primary,50,False,True,94.197,"LINESTRING (14.3081007 46.6279265, 14.3078826 46.6279281, 14.3068672 46.6279356)",,,
24410053,,,Mondgasse,unclassified,,False,True,16.25,"LINESTRING (14.3080958 46.6280726, 14.3080983 46.6279975, 14.3081007 46.6279265)",,,
24443007,1,,Bäckergasse,residential,30,True,False,65.561,"LINESTRING (14.312032 46.6236934, 14.3120335 46.6231038)",,,
60797564,,,Kardinalplatz,residential,,True,False,21.412,"LINESTRING (14.312032 46.6236934, 14.3120868 46.6237204, 14.3121308 46.623756, 14.3122018 46.6238428)",,,
60797562,1,,Bäckergasse,residential,30,True,False,68.283,"LINESTRING (14.3120335 46.6231038, 14.3120479 46.6224898)",,,
60798386,,,8.-Mai-Straße,residential,,True,False,30.789,"LINESTRING (14.3120335 46.6231038, 14.312348 46.6231104, 14.3124365 46.6231118)",5.5,,
"[60797561, 60797565]",,,Lidmanskygasse,residential,30,True,False,99.70700000000001,"LINESTRING (14.3120479 46.6224898, 14.3115767 46.622489, 14.3108111 46.6224905, 14.3107423 46.6224906)",,,
159208110,1,,Domgasse,residential,30,True,False,67.76400000000001,"LINESTRING (14.3097538 46.6231019, 14.3097456 46.6228091, 14.3097368 46.6224926)",,,
159208124,,,8.-Mai-Straße,residential,,True,False,74.994,"LINESTRING (14.3097538 46.6231019, 14.3106612 46.6230996, 14.3107358 46.6230994)",5.5,,
"[463295889, 60905215]","['2', '3']",,Pernhartgasse,residential,30,True,False,92.163,"LINESTRING (14.3044496 46.6236595, 14.3045647 46.6236577, 14.3048941 46.6236492, 14.304918 46.6236486, 14.3050781 46.6236457, 14.3052528 46.6236425, 14.3055084 46.6236424, 14.3056556 46.6236502)",,,
65490292,2,,Adolf-Kolping-Gasse,residential,30,True,False,127.24300000000001,"LINESTRING (14.3044496 46.6236595, 14.3044608 46.623594, 14.3045115 46.6232988, 14.3045514 46.6231749, 14.3046071 46.6230827, 14.3046338 46.6230386, 14.3046755 46.6229698, 14.3047991 46.6225461)",,,
28703247,,,Sponheimerstraße,residential,30,False,True,29.184,"LINESTRING (14.3013602 46.622018, 14.3013802 46.6217559)",,,
"[26975954, 289427438]",,,"['Hoffmanngasse', 'Oleandergasse']",residential,30,False,False,128.799,"LINESTRING (14.3013602 46.622018, 14.3016574 46.6220268, 14.3019718 46.6220361, 14.3022467 46.6220442, 14.3023454 46.6225889)",,,
28703247,,,Sponheimerstraße,residential,30,False,False,59.1,"LINESTRING (14.3013602 46.622018, 14.3013378 46.6222567, 14.3013104 46.6225484)",,,
28703247,,,Sponheimerstraße,residential,30,False,False,59.108000000000004,"LINESTRING (14.3014244 46.6212252, 14.3014123 46.6213743, 14.3014063 46.6214482, 14.3013802 46.6217559)",,,
26975974,,,Eppensteinerstraße,residential,30,False,False,79.16900000000001,"LINESTRING (14.3013104 46.6225484, 14.3016071 46.62256, 14.3018484 46.6225694, 14.3023454 46.6225889)",,,
28703247,,,Sponheimerstraße,residential,30,False,True,59.1,"LINESTRING (14.3013104 46.6225484, 14.3013378 46.6222567, 14.3013602 46.622018)",,,
30269152,,,Sponheimerstraße,residential,30,True,False,80.43299999999999,"LINESTRING (14.301235 46.6232699, 14.3012448 46.6231766, 14.3012552 46.6230742, 14.3013104 46.6225484)",,,
460336222,2,B83,Villacher Straße,primary,50,False,False,51.297,"LINESTRING (14.301235 46.6232699, 14.3013932 46.6232803, 14.3019054 46.623297)",,,
"[1265134811, 216984166]","['4', '3']",B83,Villacher Straße,primary,50,True,False,41.018,"LINESTRING (14.3024611 46.6232617, 14.3025831 46.623258, 14.3026769 46.6232616, 14.3027754 46.6232721, 14.3028177 46.6232767, 14.3029874 46.6233148)",,,
30271169,,,Theaterplatz,residential,30,False,True,137.588,"LINESTRING (14.3056867 46.6274618, 14.3054799 46.6273723, 14.3051633 46.6272352, 14.3050054 46.6271558, 14.3046805 46.6269892, 14.3044277 46.6268332, 14.3044049 46.6268041, 14.3043413 46.6266783)",2,,
60980012,4,B70,St. Veiter Ring,primary,50,False,False,94.197,"LINESTRING (14.3068672 46.6279356, 14.3078826 46.6279281, 14.3081007 46.6279265)",,,
460365851,4,B70,St. Veiter Ring,primary,50,False,True,25.522,"LINESTRING (14.3068672 46.6279356, 14.3066354 46.6279354, 14.306533 46.6279366)",,,
"[4848344, 460365855]",4,B70,St. Veiter Ring,primary,50,False,False,99.56,"LINESTRING (14.3049326 46.6279615, 14.3056647 46.6279509, 14.3062361 46.6279426)",,,
"[4848344, 460365858]","['4', '5']",B70,St. Veiter Ring,primary,50,False,True,107.328,"LINESTRING (14.3049326 46.6279615, 14.3042838 46.6279733, 14.3037246 46.6279948, 14.3035285 46.6280025)",,,
986194123,,,Heuplatz,residential,30,True,False,6.380000000000001,"LINESTRING (14.3083835 46.6267071, 14.3083659 46.6267331, 14.3083407 46.626756)",,roundabout,
857579578,,,Bahnhofstraße,residential,30,True,False,74.821,"LINESTRING (14.3106084 46.6250009, 14.3106345 46.6248299, 14.3106966 46.6243953, 14.310703 46.6243312)",,,
24218742,1,,Domgasse,residential,30,True,False,72.127,"LINESTRING (14.3097452 46.6243119, 14.3097394 46.624016, 14.3097528 46.6236634)",,,
"[24311429, 60797422]",2,,"['Burggasse', 'Neuer Platz']","['residential', 'living_street']",30,True,False,165.838,"LINESTRING (14.3097452 46.6243119, 14.3087644 46.624298, 14.3085857 46.6242931, 14.3085064 46.6242817, 14.3085716 46.6241903, 14.3086026 46.6241469, 14.3086086 46.6237556, 14.3086098 46.6237355, 14.3086503 46.623663)",,,
"[24311560, 69950386]",1,,"['Jacques-Lemans-Platz', 'Fleischmarkt']",residential,"['20', '30']",True,False,123.44399999999999,"LINESTRING (14.3097452 46.6243119, 14.309722 46.6246633, 14.3097181 46.6247391, 14.3097261 46.6247682, 14.3097608 46.6247907, 14.3099695 46.6248609, 14.3106084 46.6250009)",,,
460336222,2,B83,Villacher Straße,primary,50,False,False,30.107,"LINESTRING (14.3019054 46.623297, 14.3022996 46.6232933)",,,
43483296,,,Lendgasse,residential,30,False,True,24.752,"LINESTRING (14.3019054 46.623297, 14.3019106 46.6233504, 14.3019272 46.6235191)",4,,
460336222,2,B83,Villacher Straße,primary,50,False,True,51.297,"LINESTRING (14.3019054 46.623297, 14.3013932 46.6232803, 14.301235 46.6232699)",,,
43483296,,,Lendgasse,residential,30,False,False,24.752,"LINESTRING (14.3019272 46.6235191, 14.3019106 46.6233504, 14.3019054 46.623297)",4,,
1230575355,,,Lendgasse,residential,30,False,True,17.747,"LINESTRING (14.3025533 46.6236286, 14.3026634 46.6236537, 14.3027762 46.6236734)",4,,
1230575356,,,Lendgasse,residential,30,True,False,49.858999999999995,"LINESTRING (14.3025533 46.6236286, 14.302353 46.6235874, 14.3021333 46.6235275, 14.3020903 46.6235202, 14.3019272 46.6235191)",4,,
43371306,3,B83,Villacher Ring,primary,50,True,False,35.667,"LINESTRING (14.3027762 46.6236734, 14.3028381 46.6235495, 14.3028569 46.6235119, 14.3029491 46.6233759)",,,
1230575355,,,Lendgasse,residential,30,False,False,17.747,"LINESTRING (14.3027762 46.6236734, 14.3026634 46.6236537, 14.3025533 46.6236286)",4,,
43589539,2,,Karfreitstraße,residential,30,True,False,68.145,"LINESTRING (14.3086636 46.6224926, 14.3086657 46.6225483, 14.308653 46.6229031, 14.3086514 46.6230195, 14.3086511 46.6230434, 14.3086516 46.6231053)",,,destination
"[159208115, 655177917]","['1', '2']",,Lidmanskygasse,residential,30,True,False,94.957,"LINESTRING (14.3086636 46.6224926, 14.3085593 46.6224939, 14.3082454 46.6224959, 14.3079247 46.622498, 14.3078397 46.6224989, 14.30752 46.6225021, 14.3074203 46.6225026)",,,
852373243,4,,Dr.-Herrmann-Gasse,residential,30,False,False,8.472,"LINESTRING (14.3055648 46.6242898, 14.3055817 46.6242145)",,,
"[463311168, 463311169, 463311170, 463311171, 463311172, 463311173, 24306116]",1,,Heiligengeistplatz,residential,30,True,False,102.043,"LINESTRING (14.3055648 46.6242898, 14.3054157 46.6242851, 14.3050567 46.6242803, 14.3049262 46.6242688, 14.3048031 46.6242402, 14.3047078 46.6241959, 14.3046229 46.6241471, 14.3045374 46.6240718, 14.3044843 46.6240107, 14.3044389 46.6239511)",,,
"[852373244, 852393741]",4,,Ursulinengasse,residential,30,False,True,16.044,"LINESTRING (14.3055648 46.6242898, 14.3055253 46.6244121, 14.3055189 46.6244306)",,,
62075475,,,Heuplatz,residential,30,True,False,51.275,"LINESTRING (14.3080024 46.6266833, 14.3079073 46.626651, 14.3076985 46.6265849, 14.3073696 46.6265396)",,,
1084613788,,,Heuplatz,residential,30,True,False,20.320999999999998,"LINESTRING (14.3080024 46.6266833, 14.308004 46.6266376, 14.3080276 46.6265949, 14.3080706 46.62656, 14.308128 46.626537)",,roundabout,
"[167480843, 43598135]",,,Heuplatz,residential,30,True,False,37.667,"LINESTRING (14.3087753 46.6265023, 14.3086524 46.626561, 14.3085398 46.6266316, 14.3083835 46.6267071)",,,
73502790,,,Waaggasse,residential,,False,True,31.283,"LINESTRING (14.3087753 46.6265023, 14.3090355 46.626443, 14.3091671 46.6264208)",,,
62075474,,,Heuplatz,residential,30,True,False,28.714,"LINESTRING (14.3083407 46.626756, 14.3083226 46.6268893, 14.3083569 46.6270114)",,,
1084613790,,,Heuplatz,residential,30,True,False,19.591,"LINESTRING (14.3083407 46.626756, 14.3082898 46.6267828, 14.3082291 46.6267969, 14.3081649 46.6267969, 14.3081042 46.6267827)",,roundabout,
43598590,,,Heuplatz,residential,30,True,False,31.94,"LINESTRING (14.3083569 46.6270114, 14.3082597 46.6269157, 14.3081042 46.6267827)",,,
"[460365849, 4848345]","['2', '3']",,St. Veiter Straße,residential,50,False,True,115.72900000000001,"LINESTRING (14.3083569 46.6270114, 14.3086799 46.6275285, 14.3088583 46.6277708, 14.308877 46.6277961, 14.3090283 46.6279409)",,,
460370215,3,B70,Völkermarkter Ring,primary,50,True,False,23.009999999999998,"LINESTRING (14.3136677 46.6257592, 14.3136141 46.625847, 14.3135569 46.6259516)",,,
24304168,1,,Pischeldorfer Straße,residential,30,True,False,83.25,"LINESTRING (14.3133476 46.6267057, 14.3134385 46.6267201, 14.3135075 46.6267667, 14.3139978 46.6272851)",,,
460365840,2,B70,Völkermarkter Ring,primary,50,True,False,99.1,"LINESTRING (14.3133476 46.6267057, 14.31322 46.6274259, 14.3131927 46.6275126, 14.3131565 46.6275855)",,,
"[1091683301, 73512525]",2,B70,Völkermarkter Ring,primary,50,True,False,32.292,"LINESTRING (14.3131565 46.6275855, 14.3131192 46.627647, 14.31304 46.6277218, 14.3129667 46.6277754, 14.3129045 46.6278143)",,,
"[44729640, 1091635421]",2,B70,"['St. Veiter Ring', 'Völkermarkter Ring']",primary,50,True,False,42.485,"LINESTRING (14.3123626 46.6278228, 14.3125106 46.6278003, 14.3126178 46.6277759, 14.3126921 46.627759, 14.3127931 46.6277221, 14.3128714 46.6276803)",,,
1091683299,1,B70,St. Veiter Ring,primary,50,True,False,35.01200000000001,"LINESTRING (14.3123626 46.6278228, 14.3124489 46.6278368, 14.3125081 46.6278374, 14.3126364 46.6278174, 14.3127086 46.6278048, 14.3127913 46.6277925, 14.3128112 46.6277916)",,,
1091683305,2,B70,Völkermarkter Ring,primary,50,True,False,102.68299999999999,"LINESTRING (14.3128714 46.6276803, 14.3129664 46.6275962, 14.313028 46.6275162, 14.3130778 46.6273992, 14.3131865 46.6267992)",,,
460370229,1,,Völkermarkter Ring,primary,50,True,False,16.107,"LINESTRING (14.3131865 46.6267992, 14.3133476 46.6267057)",,,
"[460370224, 60980010]",2,B70,Völkermarkter Ring,primary,50,True,False,100.639,"LINESTRING (14.3131865 46.6267992, 14.3132205 46.6266265, 14.3132471 46.6264639, 14.3133083 46.6262473, 14.3133957 46.6260244, 14.3134587 46.6259171)",,,
24218639,1,,Geyerschütt,residential,30,False,True,127.583,"LINESTRING (14.3126358 46.6257721, 14.3126659 46.6256574, 14.3127966 46.6251593, 14.312932 46.6246429)",6,,
44730416,,,Priesterhausgasse,residential,30,False,True,60.333,"LINESTRING (14.3126358 46.6257721, 14.3124804 46.6257515, 14.312302 46.625732, 14.3119523 46.6256938, 14.3119133 46.6256897, 14.3118563 46.625684)",,,
"[460370216, 44729648]","['2', '3']",,Priesterhausgasse,residential,30,False,False,65.05600000000001,"LINESTRING (14.3126358 46.6257721, 14.3130235 46.6258289, 14.3130655 46.6258351, 14.313109 46.6258413, 14.3132989 46.6258729, 14.3133831 46.6258917, 14.3134587 46.6259171)",,,
44729652,1,B70,Feldmarschall-Conrad-Platz,primary,30,True,False,24.948,"LINESTRING (14.3140346 46.625745, 14.3139293 46.625699, 14.3138576 46.6256587, 14.3137869 46.6256015)",,,
61774240,1,B70,Feldmarschall-Conrad-Platz,primary,30,True,False,28.281999999999996,"LINESTRING (14.3140346 46.625745, 14.313783 46.6257414, 14.313725 46.6257464, 14.3136677 46.6257592)",,,
44729648,3,,Priesterhausgasse,residential,30,False,False,8.423,"LINESTRING (14.3134587 46.6259171, 14.3135569 46.6259516)",,,
"[44729648, 460370216]","['2', '3']",,Priesterhausgasse,residential,30,False,True,65.056,"LINESTRING (14.3134587 46.6259171, 14.3133831 46.6258917, 14.3132989 46.6258729, 14.313109 46.6258413, 14.3130655 46.6258351, 14.3130235 46.6258289, 14.3126358 46.6257721)",,,
60980029,2,B70,Feldmarschall-Conrad-Platz,primary,50,True,False,54.260000000000005,"LINESTRING (14.3134587 46.6259171, 14.3135509 46.6257894, 14.3136302 46.6256285, 14.313699 46.6254594)",,,
44729634,2,B70,Feldmarschall-Conrad-Platz,primary,50,True,False,19.767,"LINESTRING (14.3137869 46.6256015, 14.3137447 46.6256631, 14.3136677 46.6257592)",,,
44729652,1,B70,Feldmarschall-Conrad-Platz,primary,30,True,False,17.319,"LINESTRING (14.3137869 46.6256015, 14.3137496 46.6255583, 14.3137151 46.6255091, 14.313699 46.6254594)",,,
159208112,,,Karfreitstraße,residential,30,True,False,62.017,"LINESTRING (14.3086516 46.6231053, 14.3086528 46.6231668, 14.3086527 46.6236111, 14.3086503 46.623663)",,,destination
159208125,2,,8.-Mai-Straße,residential,,True,False,84.175,"LINESTRING (14.3086516 46.6231053, 14.3087265 46.6231057, 14.3093636 46.6231048, 14.3097538 46.6231019)",5.5,,
"[60798384, 1218839856, 460370213]","['2', '3']",,8.-Mai-Straße,residential,,True,False,97.59899999999999,"LINESTRING (14.3124365 46.6231118, 14.3125325 46.6231133, 14.3127653 46.6231195, 14.3129282 46.6231243, 14.3131316 46.6231308, 14.3131889 46.6231327, 14.3134903 46.6231408, 14.3135728 46.623143, 14.3137134 46.6231478)",5.5,,
60889136,,,Adlergasse,residential,,True,False,83.48700000000001,"LINESTRING (14.3124365 46.6231118, 14.312404 46.6231718, 14.3123015 46.6236115, 14.3122756 46.623691, 14.3122018 46.6238428)",,,
23360999,,,Goessgasse,residential,30,False,False,3.352,"LINESTRING (14.3069735 46.6254891, 14.3069712 46.625459)",,,
23360999,,,Goessgasse,residential,30,False,True,43.27,"LINESTRING (14.3069735 46.6254891, 14.3069762 46.6257711, 14.306982 46.6258012, 14.3070179 46.6258739)",,,
24218395,1,,Herrengasse,residential,30,True,False,138.05700000000002,"LINESTRING (14.3069735 46.6254891, 14.3067989 46.625483, 14.3063627 46.6255302, 14.3060604 46.6255338, 14.3058732 46.625517, 14.3057128 46.6255026, 14.3053525 46.6253695, 14.3052385 46.6253274)",,,
1126976046,,,Osterwitzgasse,residential,,False,True,22.45,"LINESTRING (14.30914 46.6262205, 14.3091352 46.6262393, 14.3091671 46.6264208)",,,
73502779,,,Theatergasse,residential,30,False,False,21.113,"LINESTRING (14.3073696 46.6265396, 14.307094 46.6265245)",,,
43598589,,,Theatergasse,residential,30,True,False,57.929,"LINESTRING (14.3073696 46.6265396, 14.3076986 46.6265344, 14.3078481 46.6265323, 14.308128 46.626537)",,,
"[460354713, 157933949]","['2', '3']",B70c,Viktringer Ring,primary,50,False,True,234.98900000000003,"LINESTRING (14.3081358 46.6206108, 14.3083148 46.6206121, 14.3090106 46.6205974, 14.3097062 46.6205805, 14.3102498 46.6205665, 14.3106301 46.6205599, 14.3110673 46.6205521, 14.3112112 46.6205486)",,,
460354717,4,B70c,Viktringer Ring,primary,50,False,False,53.894999999999996,"LINESTRING (14.3081358 46.6206108, 14.3079088 46.620611, 14.3075919 46.6206113, 14.3074301 46.6206115)",,,
460345196,,,Viktringer Straße,residential,50,False,True,8.739,"LINESTRING (14.3038681 46.6198152, 14.3037542 46.6198077)",,,
24439055,,,Viktringer Straße,residential,30,True,False,165.407,"LINESTRING (14.3038681 46.6198152, 14.3040078 46.6199039, 14.3047397 46.620098, 14.3051697 46.6202189, 14.3055309 46.6203489, 14.3058131 46.6204504)",,,
157933952,3,B70c,Viktringer Ring,primary,50,False,False,30.629,"LINESTRING (14.3074301 46.6206115, 14.3070293 46.6206212)",,,
349224886,,,10.-Oktober-Straße,residential,,False,True,106.915,"LINESTRING (14.3074301 46.6206115, 14.3074293 46.6207498, 14.3074282 46.6209719, 14.3074261 46.6213762, 14.3074267 46.6214001, 14.3074257 46.6214641, 14.3074252 46.621573)",,,
460354717,4,B70c,Viktringer Ring,primary,50,False,True,53.894999999999996,"LINESTRING (14.3074301 46.6206115, 14.3075919 46.6206113, 14.3079088 46.620611, 14.3081358 46.6206108)",,,
159208113,,,Lidmanskygasse,residential,30,True,False,59.517,"LINESTRING (14.3074203 46.6225026, 14.3073543 46.6225007, 14.3066413 46.6225143)",,,
349224884,,,10.-Oktober-Straße,residential,,False,False,100.454,"LINESTRING (14.3074203 46.6225026, 14.3074206 46.6224379, 14.3074227 46.6220351, 14.3074242 46.621754, 14.3074247 46.6216608, 14.3074251 46.6215992)",,,
349224884,,,10.-Oktober-Straße,residential,,False,True,67.529,"LINESTRING (14.3074203 46.6225026, 14.3074199 46.6225855, 14.3074192 46.6227115, 14.3074176 46.6230267, 14.3074172 46.6231099)",,,
44729648,3,,Priesterhausgasse,residential,30,False,True,8.423,"LINESTRING (14.3135569 46.6259516, 14.3134587 46.6259171)",,,
131238290,2,B70,Völkermarkter Ring,primary,50,True,False,85.58,"LINESTRING (14.3135569 46.6259516, 14.3135115 46.6260453, 14.3134661 46.6261572, 14.3134327 46.626274, 14.3133838 46.6264986, 14.3133476 46.6267057)",,,
92322759,1,,Sterneckstraße,tertiary,30,True,False,29.25,"LINESTRING (14.3011849 46.6268751, 14.3013487 46.6269077, 14.3014378 46.6269295, 14.301548 46.6269583)",,,
"[62062025, 24321645]",,,Purtscherstraße,residential,30,False,True,181.749,"LINESTRING (14.305267 46.6264261, 14.3052451 46.6265133, 14.3052443 46.6266079, 14.3052725 46.626665, 14.3053149 46.6267049, 14.3054051 46.6267583, 14.3056582 46.6268725, 14.3057577 46.6269046, 14.305847 46.6269217, 14.3060152 46.6269442, 14.3063995 46.6269689, 14.3065484 46.6269766, 14.3067442 46.626991, 14.3071686 46.627013)",,,yes
69950405,,,Theatergasse,residential,30,False,True,140.287,"LINESTRING (14.305267 46.6264261, 14.305398 46.6264141, 14.3055225 46.6264104, 14.3060528 46.6264462, 14.3061766 46.6264559, 14.3068151 46.6265062, 14.307094 46.6265245)",,,
70006312,3,,Theaterplatz,residential,30,False,False,46.356,"LINESTRING (14.305267 46.6264261, 14.3051452 46.6264261, 14.3047786 46.6263975, 14.3046652 46.6263798)",,,
46424843,,,Linsengasse,residential,30,True,False,34.22,"LINESTRING (14.30206 46.6239839, 14.3025019 46.6239329)",,,
26975974,,,Eppensteinerstraße,residential,30,False,True,79.16900000000001,"LINESTRING (14.3023454 46.6225889, 14.3018484 46.6225694, 14.3016071 46.62256, 14.3013104 46.6225484)",,,
"[26975954, 289427438]",,,"['Hoffmanngasse', 'Oleandergasse']",residential,30,False,True,128.799,"LINESTRING (14.3023454 46.6225889, 14.3022467 46.6220442, 14.3019718 46.6220361, 14.3016574 46.6220268, 14.3013602 46.622018)",,,
289427439,,,Hoffmanngasse,residential,30,True,False,75.334,"LINESTRING (14.3023454 46.6225889, 14.3024471 46.6231944, 14.3024611 46.6232617)",,,
173699260,1,,Radetzkystraße,residential,30,True,False,14.279,"LINESTRING (14.3012817 46.6270897, 14.3013095 46.6270526, 14.3014122 46.6270022)",,,
216956982,2,,Sterneckstraße,tertiary,50,True,False,51.527,"LINESTRING (14.301548 46.6269583, 14.3017622 46.6269777, 14.302072 46.6269589, 14.3022181 46.626944)",,,
173699260,1,,Radetzkystraße,residential,30,True,False,11.462,"LINESTRING (14.3014122 46.6270022, 14.301548 46.6269583)",,,
43588832,1,,Sterneckstraße,tertiary,30,True,False,22.45,"LINESTRING (14.3014122 46.6270022, 14.3013673 46.6269744, 14.3013257 46.6269444, 14.3011849 46.6268751)",,,
24306386,2,,Stauderplatz,residential,30,True,False,32.435,"LINESTRING (14.3044389 46.6239511, 14.3044496 46.6236595)",,,
"[60905213, 24306122, 1134974541]","['1', '3']",,"['Stauderplatz', 'Villacher Straße']",residential,"['30', '50']",True,False,123.63,"LINESTRING (14.3044389 46.6239511, 14.3043768 46.6239023, 14.3042255 46.6238155, 14.3041338 46.6237713, 14.3040122 46.6237198, 14.3038519 46.6236543, 14.3032405 46.6234668, 14.3031658 46.623444, 14.3030438 46.6234049)",,,
460345196,,,Viktringer Straße,residential,50,False,False,8.739,"LINESTRING (14.3037542 46.6198077, 14.3038681 46.6198152)",,,
"[460345192, 460345196]",,,Viktringer Straße,residential,50,False,True,8.728000000000002,"LINESTRING (14.3037542 46.6198077, 14.3036997 46.6198139, 14.3036415 46.6198207)",,,
