osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,bridge,width,lanes
37885650,Bannwaldstraße,residential,,False,True,24.485,,"LINESTRING (14.1423346 46.6383551, 14.1422491 46.6382475, 14.1422007 46.6381557)",,,
397787841,Bannwaldstraße,residential,,False,False,182.856,,"LINESTRING (14.1423346 46.6383551, 14.142447 46.638473, 14.1427896 46.6387915, 14.1428561 46.6388767, 14.142954 46.6390813, 14.1430048 46.6391646, 14.1430543 46.6392342, 14.143157 46.6393749, 14.1434814 46.639736, 14.1435167 46.6397753)",,,
38000400,Winklernerstraße,residential,30,False,True,28.14,,"LINESTRING (14.1499683 46.6366769, 14.1496054 46.6366327)",,,
436575053,Del Fabro Weg,residential,,False,False,230.381,,"LINESTRING (14.1406097 46.6382621, 14.1406092 46.6383196, 14.1406253 46.6383582, 14.1407715 46.6384789, 14.1408426 46.638559, 14.140856 46.6385866, 14.1408734 46.6386943, 14.1407219 46.6387625, 14.1400822 46.63893, 14.139767 46.638965, 14.1395685 46.639035, 14.1394693 46.6390497, 14.139067 46.6390709, 14.1389865 46.6390626, 14.1389087 46.6390304, 14.1387733 46.6389075)",,,
733635500,Moosburgerstraße,secondary,,False,False,41.268,,"LINESTRING (14.1406097 46.6382621, 14.1405205 46.6382546, 14.1401682 46.6381513, 14.1401052 46.6381345)",,,
733635500,Moosburgerstraße,secondary,,False,True,115.54299999999999,,"LINESTRING (14.1406097 46.6382621, 14.1407082 46.6382592, 14.1408486 46.6382343, 14.1414044 46.6381177, 14.1415318 46.6381032, 14.1419145 46.638089, 14.1419856 46.6380787, 14.1420346 46.638064, 14.142069 46.638039)",,,
733635500,Moosburgerstraße,secondary,,False,True,41.267999999999994,,"LINESTRING (14.1401052 46.6381345, 14.1401682 46.6381513, 14.1405205 46.6382546, 14.1406097 46.6382621)",,,
1044798515,Kirchplatz,residential,,False,True,53.559000000000005,,"LINESTRING (14.1401052 46.6381345, 14.1401446 46.6380485, 14.1402025 46.6379065, 14.1402049 46.6378535, 14.140175 46.6378, 14.1401436 46.637767, 14.1401347 46.6377577, 14.1400437 46.6377028)",,,
1141357379,Moosburgerstraße,secondary,,False,False,9.096,,"LINESTRING (14.1401052 46.6381345, 14.1400416 46.6381328, 14.1399868 46.6381388)",,,
38000400,Winklernerstraße,residential,30,False,False,59.282,,"LINESTRING (14.1488394 46.6365455, 14.1496054 46.6366327)",,,
92316465,Kornblumenweg,residential,30,False,False,241.191,,"LINESTRING (14.1488394 46.6365455, 14.1487215 46.6368496, 14.1485738 46.6372304, 14.1485723 46.6372396, 14.1485652 46.6372833, 14.1485832 46.6373321, 14.1486269 46.6373747, 14.1486974 46.6374035, 14.1490856 46.6374742, 14.1491404 46.6374749, 14.1491923 46.6374674, 14.1492394 46.6374509, 14.1492815 46.6374236, 14.1493086 46.6373875, 14.1495293 46.6368263, 14.1496054 46.6366327)",,,
38000400,Winklernerstraße,residential,30,False,True,62.857,,"LINESTRING (14.1488394 46.6365455, 14.1484948 46.6364947, 14.1480428 46.6364042)",,,
38000400,Winklernerstraße,residential,30,False,False,28.14,,"LINESTRING (14.1496054 46.6366327, 14.1499683 46.6366769)",,,
38000400,Winklernerstraße,residential,30,False,True,59.282,,"LINESTRING (14.1496054 46.6366327, 14.1488394 46.6365455)",,,
92316465,Kornblumenweg,residential,30,False,True,241.19100000000006,,"LINESTRING (14.1496054 46.6366327, 14.1495293 46.6368263, 14.1493086 46.6373875, 14.1492815 46.6374236, 14.1492394 46.6374509, 14.1491923 46.6374674, 14.1491404 46.6374749, 14.1490856 46.6374742, 14.1486974 46.6374035, 14.1486269 46.6373747, 14.1485832 46.6373321, 14.1485652 46.6372833, 14.1485723 46.6372396, 14.1485738 46.6372304, 14.1487215 46.6368496, 14.1488394 46.6365455)",,,
38000400,Winklernerstraße,residential,30,False,True,45.324,,"LINESTRING (14.1480428 46.6364042, 14.1474707 46.6362954)",,,
38000400,Winklernerstraße,residential,30,False,False,62.857,,"LINESTRING (14.1480428 46.6364042, 14.1484948 46.6364947, 14.1488394 46.6365455)",,,
92316464,Auf der Werzer Leitn,residential,30,False,False,280.436,,"LINESTRING (14.1480428 46.6364042, 14.1479294 46.6367111, 14.1479033 46.6367816, 14.1478453 46.6369386, 14.1478314 46.6369763, 14.1477809 46.6371128, 14.147764 46.6371865, 14.1477705 46.6372553, 14.1477965 46.6373238, 14.1478513 46.6373997, 14.1479175 46.6374564, 14.1480125 46.6375103, 14.1481086 46.637552, 14.1484716 46.6376661, 14.1485647 46.6377031, 14.1486621 46.6377508, 14.1487717 46.6378091, 14.1489021 46.6378784, 14.1489791 46.637908, 14.1490684 46.6379315, 14.1491463 46.6379447, 14.1492447 46.6379512, 14.1493442 46.6379474, 14.1495772 46.6379149, 14.1497764 46.6379047)",,,
92316464,Auf der Werzer Leitn,residential,30,False,True,280.436,,"LINESTRING (14.1497764 46.6379047, 14.1495772 46.6379149, 14.1493442 46.6379474, 14.1492447 46.6379512, 14.1491463 46.6379447, 14.1490684 46.6379315, 14.1489791 46.637908, 14.1489021 46.6378784, 14.1487717 46.6378091, 14.1486621 46.6377508, 14.1485647 46.6377031, 14.1484716 46.6376661, 14.1481086 46.637552, 14.1480125 46.6375103, 14.1479175 46.6374564, 14.1478513 46.6373997, 14.1477965 46.6373238, 14.1477705 46.6372553, 14.147764 46.6371865, 14.1477809 46.6371128, 14.1478314 46.6369763, 14.1478453 46.6369386, 14.1479033 46.6367816, 14.1479294 46.6367111, 14.1480428 46.6364042)",,,
173087391,Sportplatzstraße,residential,,False,True,15.227,,"LINESTRING (14.1399868 46.6381388, 14.139799 46.6380927)",,,
1141357379,Moosburgerstraße,secondary,,False,False,14.085,,"LINESTRING (14.1399868 46.6381388, 14.1398214 46.6381949)",,,
1141357379,Moosburgerstraße,secondary,,False,True,9.096,,"LINESTRING (14.1399868 46.6381388, 14.1400416 46.6381328, 14.1401052 46.6381345)",,,
37885650,Bannwaldstraße,residential,,False,False,16.633,,"LINESTRING (14.142069 46.638039, 14.1421325 46.6380777, 14.1421582 46.6381003, 14.1422007 46.6381557)",,,
407037101,Moosburgerstraße,secondary,,False,True,118.852,,"LINESTRING (14.142069 46.638039, 14.142087 46.6380095, 14.1420915 46.6379757, 14.1420862 46.6379403, 14.1420675 46.6378859, 14.1419794 46.6377743, 14.1419632 46.6377455, 14.1419461 46.637715, 14.14191 46.6376314, 14.1418993 46.6376033, 14.1418901 46.6375522, 14.1418832 46.6375, 14.141886 46.6374118, 14.1419265 46.6371327, 14.1419346 46.6370604, 14.1419338 46.6370008)",,,
733635500,Moosburgerstraße,secondary,,False,False,115.54299999999999,,"LINESTRING (14.142069 46.638039, 14.1420346 46.638064, 14.1419856 46.6380787, 14.1419145 46.638089, 14.1415318 46.6381032, 14.1414044 46.6381177, 14.1408486 46.6382343, 14.1407082 46.6382592, 14.1406097 46.6382621)",,,
173087391,Sportplatzstraße,residential,,False,False,15.227,,"LINESTRING (14.139799 46.6380927, 14.1399868 46.6381388)",,,
1044798514,Sportplatzstraße,residential,,False,False,11.492,,"LINESTRING (14.139799 46.6380927, 14.1398214 46.6381949)",,,
1044798514,Sportplatzstraße,residential,,False,True,65.138,,"LINESTRING (14.139799 46.6380927, 14.1394697 46.6379606, 14.1394062 46.6379246, 14.139326 46.6378737, 14.139154 46.6377218)",,,
"[1203973777, 38001031]",Werzerpromenade,residential,,False,True,270.192,,"LINESTRING (14.1386916 46.633802, 14.1395179 46.6337308, 14.1395462 46.6338209, 14.1396479 46.63432, 14.1396768 46.6344618, 14.1397827 46.6349389, 14.1398055 46.6350414, 14.1399181 46.6355682)",,,
397787840,Moosburgerstraße,secondary,,False,False,24.91,,"LINESTRING (14.1387733 46.6389075, 14.1385285 46.6390556)",,,
397787840,Moosburgerstraße,secondary,,False,True,122.889,,"LINESTRING (14.1387733 46.6389075, 14.1388866 46.6388342, 14.1389422 46.6387846, 14.1389798 46.6387339, 14.1389897 46.6387133, 14.1390047 46.6386822, 14.1390312 46.6385137, 14.1390537 46.6384634, 14.1390857 46.6384282, 14.1391287 46.6383997, 14.1391784 46.6383776, 14.1396311 46.6382649, 14.1397117 46.6382396, 14.1398214 46.6381949)",,,
436575053,Del Fabro Weg,residential,,False,True,230.381,,"LINESTRING (14.1387733 46.6389075, 14.1389087 46.6390304, 14.1389865 46.6390626, 14.139067 46.6390709, 14.1394693 46.6390497, 14.1395685 46.639035, 14.139767 46.638965, 14.1400822 46.63893, 14.1407219 46.6387625, 14.1408734 46.6386943, 14.140856 46.6385866, 14.1408426 46.638559, 14.1407715 46.6384789, 14.1406253 46.6383582, 14.1406092 46.6383196, 14.1406097 46.6382621)",,,
24876199,Werzer Promenade,residential,,False,False,64.184,,"LINESTRING (14.1404821 46.6359784, 14.1405612 46.6359128, 14.1405755 46.6358795, 14.1405782 46.635765, 14.1405612 46.635653, 14.1405436 46.6355862, 14.1404881 46.6354284)",,,
24876185,Werzer Promenade,residential,,False,False,65.356,,"LINESTRING (14.1404024 46.6359888, 14.1400835 46.6358759, 14.140043 46.6358556, 14.1400072 46.635833, 14.1399864 46.6358075, 14.1399683 46.635773, 14.1399181 46.6355682)",,,
38000994,Koschatweg,residential,,False,False,23.447000000000003,,"LINESTRING (14.1391708 46.6362085, 14.1391896 46.6362356, 14.1392377 46.6364134)",,,
"[1205357680, 38000994]","['Koschatweg', 'Annastraße']",residential,30,False,True,116.65500000000002,,"LINESTRING (14.1391708 46.6362085, 14.139146 46.6361726, 14.1390644 46.6358681, 14.1390645 46.6358401, 14.1390742 46.6358063, 14.1390896 46.6357896, 14.1391042 46.6357737, 14.1391518 46.635755, 14.1392829 46.6357295, 14.1395572 46.6356763, 14.1397345 46.6356364, 14.1398143 46.6356127, 14.1399181 46.6355682)",,,
1173427460,Brahmsweg,unclassified,,False,False,85.411,,"LINESTRING (14.1391708 46.6362085, 14.1384882 46.6362318, 14.13833 46.6365102)",,,
"[115591020, 168968254]",Hauptstraße,primary,50,False,True,70.134,B83,"LINESTRING (14.13833 46.6365102, 14.1385589 46.6364855, 14.1390802 46.6364298, 14.1392377 46.6364134)",,,
1173427460,Brahmsweg,unclassified,,False,True,85.411,,"LINESTRING (14.13833 46.6365102, 14.1384882 46.6362318, 14.1391708 46.6362085)",,,
