osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,width
"[48068249, 383184091]","['Bouégasse', 'Morenogasse']","['residential', 'living_street']",,False,"[False, True]",76.151,"LINESTRING (16.2135242 47.961453, 16.2134412 47.9616968, 16.2134211 47.9617046, 16.2129832 47.9618741, 16.2128673 47.9618956)",,,
48068260,Ufergasse,residential,,False,False,61.105,"LINESTRING (16.2143289 47.9615608, 16.2135242 47.961453)",,,
48068449,Gärtnergasse,living_street,,False,False,129.928,"LINESTRING (16.2116182 47.96229, 16.2116459 47.9619257, 16.2117179 47.9618087, 16.2117946 47.9611335)",,,
48068449,Gärtnergasse,living_street,,False,True,77.29500000000002,"LINESTRING (16.2116182 47.96229, 16.2118905 47.9622906, 16.2119599 47.9623272, 16.2119931 47.9623872, 16.2119553 47.9627057, 16.2119594 47.9627354, 16.2119735 47.9627746)",,,
48068450,Gärtnergasse,living_street,,False,False,37.516,"LINESTRING (16.2116182 47.96229, 16.2114536 47.9623025, 16.2114319 47.9625285)",,,
48068449,Gärtnergasse,living_street,,False,True,129.928,"LINESTRING (16.2117946 47.9611335, 16.2117179 47.9618087, 16.2116459 47.9619257, 16.2116182 47.96229)",,,
48068450,Gärtnergasse,living_street,,False,True,37.516,"LINESTRING (16.2114319 47.9625285, 16.2114536 47.9623025, 16.2116182 47.96229)",,,
48068579,Pater Godfried-Gasse,residential,,False,False,179.649,"LINESTRING (16.209868 47.963102, 16.209973 47.9617979, 16.2104351 47.9618089)",,,
586176706,Mühlgasse,residential,30,False,False,90.615,"LINESTRING (16.209868 47.963102, 16.2092676 47.963153, 16.2086566 47.963174)",,,
"[586176706, 586176707, 622021450, 5583354]",Mühlgasse,residential,30,False,True,161.634,"LINESTRING (16.209868 47.963102, 16.2109278 47.9629938, 16.2113173 47.9629396, 16.211403 47.9629183, 16.211856 47.9628056, 16.2119735 47.9627746)",,,
48068579,Pater Godfried-Gasse,residential,,False,True,179.649,"LINESTRING (16.2104351 47.9618089, 16.209973 47.9617979, 16.209868 47.963102)",,,
147357652,Badner Straße,secondary,30,False,True,29.608,"LINESTRING (16.2133283 47.9675453, 16.2133653 47.9674932, 16.2134958 47.9673038)",,2,
147357656,Badner Straße,secondary,30,False,False,140.13,"LINESTRING (16.2133283 47.9675453, 16.2132419 47.9676777, 16.2132124 47.967739, 16.2131175 47.9679916, 16.213055 47.9682356, 16.2130296 47.968413, 16.2130576 47.9686469, 16.2130973 47.9687746)",,2,
777306739,Badplatz,residential,30,False,False,16.982,"LINESTRING (16.2133283 47.9675453, 16.2131717 47.9674981, 16.2131231 47.967479)",,,
124873945,Rudolf Schön-Gasse,living_street,walk,False,False,34.693,"LINESTRING (16.2214253 47.9658669, 16.2214239 47.9661789)",,,
5087364,Guttmannstraße,residential,30,False,False,83.769,"LINESTRING (16.2214253 47.9658669, 16.2203774 47.9658228, 16.2203024 47.9658196)",,,
124873945,Rudolf Schön-Gasse,living_street,walk,False,False,29.414,"LINESTRING (16.2214239 47.9661789, 16.2214297 47.9664434)",,,
124873945,Rudolf Schön-Gasse,living_street,walk,False,True,34.693,"LINESTRING (16.2214239 47.9661789, 16.2214253 47.9658669)",,,
124873945,Rudolf Schön-Gasse,living_street,walk,False,True,29.414,"LINESTRING (16.2214297 47.9664434, 16.2214239 47.9661789)",,,
5583342,Badplatz,residential,30,False,False,29.394,"LINESTRING (16.2131231 47.967479, 16.2130878 47.9674501, 16.2130665 47.9674193, 16.2130607 47.9673803, 16.2130711 47.9673315, 16.2131048 47.967287, 16.2131731 47.967257)",,,
5583343,Jägermayerstraße,residential,30,False,False,379.30400000000003,"LINESTRING (16.2131231 47.967479, 16.2129916 47.9675017, 16.2127493 47.9675783, 16.2123512 47.9677638, 16.2120805 47.9679415, 16.2116518 47.9683636, 16.2112835 47.9687393, 16.2111471 47.9688329, 16.211044 47.9689002, 16.2107122 47.9691066, 16.2103117 47.9693985, 16.210042 47.9696823, 16.2099104 47.9700064, 16.2099091 47.9700097)",,,
777306739,Badplatz,residential,30,False,True,16.982,"LINESTRING (16.2131231 47.967479, 16.2131717 47.9674981, 16.2133283 47.9675453)",,,
5068068,Edgar-Penzig-Franz-Straße,residential,30,False,True,118.34599999999999,"LINESTRING (16.2184681 47.9665381, 16.2185749 47.9669478, 16.2186004 47.967127, 16.2185548 47.9675391, 16.2185593 47.9675942)",,,6
190555299,Josef Erl-Gasse,living_street,walk,False,True,133.267,"LINESTRING (16.2184681 47.9665381, 16.2193366 47.9665578, 16.2202567 47.9665845)",,,
195700616,Edgar-Penzig-Franz-Straße,residential,30,False,False,87.805,"LINESTRING (16.2184681 47.9665381, 16.2183417 47.9660633, 16.2182108 47.9657687)",,,6
5071051,Roseggerstraße,residential,30,False,True,85.121,"LINESTRING (16.2202567 47.9665845, 16.2203024 47.9658196)",,,6
5071051,Roseggerstraße,residential,30,False,False,173.902,"LINESTRING (16.2202567 47.9665845, 16.2201666 47.9680927, 16.2201643 47.9681472)",,,6
190555299,Josef Erl-Gasse,living_street,walk,False,False,133.267,"LINESTRING (16.2202567 47.9665845, 16.2193366 47.9665578, 16.2184681 47.9665381)",,,
317740644,Tattendorfer Straße,unclassified,50,True,False,27.685,"LINESTRING (16.2168715 47.9634598, 16.2170725 47.9635135, 16.2171463 47.9635358, 16.2171893 47.9635765)",,,
846203490,Wiener Neustädter Straße,primary,50,False,False,14.062000000000001,"LINESTRING (16.2168715 47.9634598, 16.2168449 47.9634935, 16.2167506 47.9635553)",B212,,
383184096,Morenogasse,living_street,,False,True,52.44799999999999,"LINESTRING (16.2125102 47.9615126, 16.2128515 47.9617644, 16.2128673 47.9618956)",,,
383184091,Morenogasse,living_street,,False,False,40.969,"LINESTRING (16.2128673 47.9618956, 16.2123195 47.9619301)",,,
383184096,Morenogasse,living_street,,False,True,28.035,"LINESTRING (16.2128673 47.9618956, 16.2128863 47.9621474)",,,
"[48068249, 383184091]","['Bouégasse', 'Morenogasse']","['living_street', 'residential']",,False,"[False, True]",76.151,"LINESTRING (16.2128673 47.9618956, 16.2129832 47.9618741, 16.2134211 47.9617046, 16.2134412 47.9616968, 16.2135242 47.961453)",,,
383184096,Morenogasse,living_street,,False,False,52.44799999999999,"LINESTRING (16.2128673 47.9618956, 16.2128515 47.9617644, 16.2125102 47.9615126)",,,
383184091,Morenogasse,living_street,,False,True,40.969,"LINESTRING (16.2123195 47.9619301, 16.2128673 47.9618956)",,,
383184093,Morenogasse,living_street,,False,False,30.687,"LINESTRING (16.2132971 47.9621252, 16.2128863 47.9621474)",,,
383184093,Morenogasse,living_street,,False,True,30.687,"LINESTRING (16.2128863 47.9621474, 16.2132971 47.9621252)",,,
383184096,Morenogasse,living_street,,False,False,28.035,"LINESTRING (16.2128863 47.9621474, 16.2128673 47.9618956)",,,
383184093,Morenogasse,living_street,,False,False,51.095000000000006,"LINESTRING (16.2128863 47.9621474, 16.2128199 47.9621664, 16.2122084 47.9622035)",,,
383184096,Morenogasse,living_street,,False,True,61.943,"LINESTRING (16.2128863 47.9621474, 16.2128484 47.96245, 16.2128881 47.962702)",,,
383184093,Morenogasse,living_street,,False,True,51.095000000000006,"LINESTRING (16.2122084 47.9622035, 16.2128199 47.9621664, 16.2128863 47.9621474)",,,
5583354,Mühlgasse,residential,30,False,False,68.793,"LINESTRING (16.2128881 47.962702, 16.2124751 47.9627102, 16.2119735 47.9627746)",,,
5583354,Mühlgasse,residential,30,False,True,84.67599999999999,"LINESTRING (16.2128881 47.962702, 16.2133231 47.962665, 16.2138194 47.9625718, 16.2139997 47.9625497)",,,
383184096,Morenogasse,living_street,,False,False,61.943,"LINESTRING (16.2128881 47.962702, 16.2128484 47.96245, 16.2128863 47.9621474)",,,
