osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,bridge,lanes,width,junction
121991601,False,,Stradela Suveranității,residential,,False,131.27800000000002,"LINESTRING (28.7892878 46.5227563, 28.7892763 46.5228066, 28.7892123 46.5230862, 28.7891581 46.523282, 28.7891085 46.5234451, 28.7890588 46.5236331, 28.7890035 46.5239202)",,,,
"[121991601, 597973589]",False,,"['Strada Ion Popuşoi', 'Stradela Suveranității']",residential,,"[False, True]",233.72399999999993,"LINESTRING (28.7892878 46.5227563, 28.7893501 46.5223793, 28.7894759 46.5218051, 28.7895443 46.5215589, 28.7896171 46.5213189, 28.7895917 46.5212668, 28.7895567 46.5212118, 28.7894884 46.5211414, 28.7893349 46.5210061, 28.7891886 46.5208993, 28.7890686 46.5208016)",,,,
121991627,False,,Stradela Sfînta Maria,residential,,False,76.769,"LINESTRING (28.7788464 46.5227293, 28.7792696 46.522805, 28.7798174 46.5229033)",,,,
121993253,False,,Stradela Decebal,residential,,False,152.668,"LINESTRING (28.7788464 46.5227293, 28.7788587 46.5226856, 28.7789483 46.5223662, 28.7792515 46.5214913, 28.7792865 46.5213904)",,,,
121991627,False,,Stradela Sfînta Maria,residential,,True,76.769,"LINESTRING (28.7798174 46.5229033, 28.7792696 46.522805, 28.7788464 46.5227293)",,,,
121991635,False,,Strada Sfînta Maria,residential,,False,98.582,"LINESTRING (28.7798174 46.5229033, 28.779771 46.5230611, 28.7797506 46.5231353, 28.7797244 46.5232757, 28.7797015 46.5234174, 28.779701 46.5235022, 28.779701 46.5235965, 28.7797061 46.5237833)",,,,
121991635,False,,Strada Sfînta Maria,residential,,True,88.528,"LINESTRING (28.7798174 46.5229033, 28.7798846 46.5227122, 28.780152 46.5221416)",,,,
31165567,False,R26,Strada Decebal,primary,50,False,167.88,"LINESTRING (28.7869015 46.523487, 28.7869416 46.5234957, 28.7870252 46.5235125, 28.7890035 46.5239202)",,,,
31165567,False,R26,Strada Decebal,primary,50,True,153.885,"LINESTRING (28.7869015 46.523487, 28.7863245 46.5233676, 28.7854137 46.5231791, 28.78535 46.5231659, 28.7849754 46.5230884)",,,,
121991586,False,,Strada Suveranității,residential,,True,132.904,"LINESTRING (28.7869015 46.523487, 28.787301 46.5223947, 28.7873254 46.5223279)",,,,
121991635,False,,Strada Sfînta Maria,residential,,True,98.58200000000001,"LINESTRING (28.7797061 46.5237833, 28.779701 46.5235965, 28.779701 46.5235022, 28.7797015 46.5234174, 28.7797244 46.5232757, 28.7797506 46.5231353, 28.779771 46.5230611, 28.7798174 46.5229033)",,,,
31165567,False,R26,Strada Decebal,primary,50,True,167.88000000000002,"LINESTRING (28.7890035 46.5239202, 28.7870252 46.5235125, 28.7869416 46.5234957, 28.7869015 46.523487)",,,,
121991601,False,,Stradela Suveranității,residential,,False,77.34800000000001,"LINESTRING (28.7890035 46.5239202, 28.7890016 46.5239579, 28.788991 46.5241676, 28.7889775 46.5243323, 28.7889617 46.5244349, 28.7889301 46.5246135)",,,,
121991601,False,,Stradela Suveranității,residential,,True,131.278,"LINESTRING (28.7890035 46.5239202, 28.7890588 46.5236331, 28.7891085 46.5234451, 28.7891581 46.523282, 28.7892123 46.5230862, 28.7892763 46.5228066, 28.7892878 46.5227563)",,,,
121993254,False,G125,Strada Alexandru cel Bun,secondary,50,False,25.646,"LINESTRING (28.7793967 46.5245888, 28.7797153 46.5246605)",,,,
121993254,False,G125,Strada Alexandru cel Bun,secondary,50,True,25.646,"LINESTRING (28.7797153 46.5246605, 28.7793967 46.5245888)",,,,
121991569,False,,Stradela Livezilor,residential,,False,307.30400000000003,"LINESTRING (28.7797153 46.5246605, 28.779752 46.524576, 28.7797754 46.5245188, 28.7798039 46.5244763, 28.7798686 46.5243975, 28.7799662 46.5243113, 28.7800362 46.5242594, 28.7800813 46.5242321, 28.7801763 46.5241917, 28.7802722 46.5241689, 28.7803713 46.5241479, 28.7804325 46.5241308, 28.7804951 46.5241097, 28.7805695 46.5240717, 28.7806423 46.5240316, 28.780705 46.5239845, 28.7807708 46.5239212, 28.7808568 46.5238107, 28.7809002 46.5237238, 28.7809221 46.5236576, 28.7809454 46.5235463, 28.7809643 46.5234611, 28.7809745 46.5233599, 28.7809847 46.5232476, 28.7809789 46.5231955, 28.7809673 46.5231574, 28.7809502 46.5231305, 28.7808653 46.523023, 28.7808478 46.5229889, 28.7808431 46.5229478, 28.7808361 46.5227694, 28.7808405 46.5225939, 28.7808434 46.5225297, 28.7808536 46.5224285, 28.7808554 46.5224069, 28.7808609 46.5223814, 28.7808677 46.5223482, 28.780873 46.5223146, 28.7808685 46.5223029, 28.7808586 46.5222933)",,,,
121993254,False,G125,Strada Alexandru cel Bun,secondary,50,False,132.26500000000001,"LINESTRING (28.7797153 46.5246605, 28.780416 46.5248239, 28.7811573 46.5250162, 28.7813414 46.5250639)",,,,
121991666,False,,Stradela Cetatea Albă,residential,,False,27.85,"LINESTRING (28.7889121 46.5172689, 28.7889463 46.5172138, 28.7889973 46.5171547, 28.7890509 46.5171087, 28.7891081 46.5170597)",,,,
121991666,False,,Stradela Cetatea Albă,residential,,True,164.429,"LINESTRING (28.7889121 46.5172689, 28.7888853 46.5173264, 28.7888501 46.5174053, 28.7888116 46.5175428, 28.7887845 46.5176801, 28.7887758 46.5177312, 28.7887772 46.5177753, 28.7887717 46.517807, 28.7887583 46.5178345, 28.7887394 46.5178706, 28.7885353 46.5182526, 28.7885162 46.5182957, 28.7885134 46.5183448, 28.7885251 46.5183836, 28.7885445 46.5184149, 28.7886009 46.5184852, 28.7886548 46.5185534, 28.7887488 46.5186657)",,,,
166816061,False,,Stradela Cetatea Albă,residential,,True,109.57400000000001,"LINESTRING (28.7889121 46.5172689, 28.788787 46.5172623, 28.7884163 46.5172026, 28.78819 46.5171697, 28.7881303 46.5171716, 28.7880851 46.5171938, 28.7880378 46.5172424, 28.787815 46.517546)",,,3,
166816061,False,,Stradela Cetatea Albă,residential,,False,109.574,"LINESTRING (28.787815 46.517546, 28.7880378 46.5172424, 28.7880851 46.5171938, 28.7881303 46.5171716, 28.78819 46.5171697, 28.7884163 46.5172026, 28.788787 46.5172623, 28.7889121 46.5172689)",,,3,
121991672,False,,Strada Maria Cebotari,residential,50,False,125.34700000000001,"LINESTRING (28.7835938 46.5172193, 28.7836152 46.5174792, 28.7836352 46.5175788, 28.7837313 46.5178716, 28.7838542 46.5183301)",,,,
597771055,False,,Strada Mihail Frunze,residential,,False,8.441,"LINESTRING (28.7846818 46.5170299, 28.7847663 46.5169811)",,,,
121991670,False,,Strada Maria Cebotari,residential,,True,163.97900000000004,"LINESTRING (28.7846818 46.5170299, 28.7843608 46.5173702, 28.7842517 46.5174896, 28.7842336 46.5175209, 28.7842201 46.5175604, 28.7842172 46.5176139, 28.784218 46.517667, 28.7842297 46.5177904, 28.7842187 46.5179439, 28.7842027 46.518018, 28.7841683 46.5180644, 28.7841141 46.5181077, 28.784014 46.5182004, 28.7838542 46.5183301)",,,,
"[121993258, 121991565, 121991566]",False,R3,Strada Nicolae Iorga,primary,50,True,46.836,"LINESTRING (28.7896322 46.5203993, 28.7895339 46.5204715, 28.7893733 46.520591, 28.7892097 46.520704)",yes,,,
369639978,False,,Strada Traian,residential,50,True,143.37800000000001,"LINESTRING (28.7896322 46.5203993, 28.7895393 46.5203614, 28.7892588 46.520247, 28.7891386 46.5201897, 28.7890415 46.5201413, 28.7888456 46.5200315, 28.7886578 46.519919, 28.7885162 46.5198486, 28.7884042 46.5197957, 28.7882775 46.5197395, 28.7881827 46.5197034, 28.7880857 46.5196808)",,,,
1049164248,False,,,residential,,True,13.757,"LINESTRING (28.7830762 46.5203362, 28.7831457 46.5202221)",,,,
121993257,False,,Bulevardul Mihai Viteazul,residential,50,False,181.83499999999998,"LINESTRING (28.7830762 46.5203362, 28.7830398 46.5203254, 28.7829821 46.5203265, 28.7824172 46.5203705, 28.7817601 46.5204496, 28.78073 46.5205647)",,,,
427462534,False,,Bulevardul Mihai Viteazul,residential,50,False,69.895,"LINESTRING (28.7830762 46.5203362, 28.7831096 46.5203597, 28.7831248 46.5203859, 28.7831345 46.5204089, 28.7832819 46.5209429)",,,,
670130582,False,,Bulevardul Ștefan cel Mare și Sfînt,residential,50,True,17.693,"LINESTRING (28.783565 46.5209543, 28.7834831 46.5211031)",,,,
427462534,False,,Bulevardul Mihai Viteazul,residential,50,True,21.708,"LINESTRING (28.783565 46.5209543, 28.7833415 46.5209428, 28.7832819 46.5209429)",,,,
670130582,False,,Bulevardul Ștefan cel Mare și Sfînt,residential,50,False,65.887,"LINESTRING (28.783565 46.5209543, 28.7836251 46.5208487, 28.7837704 46.5205388, 28.7837839 46.5205039, 28.783828 46.5203905)",,,,
121991569,False,,Stradela Livezilor,residential,,False,56.914,"LINESTRING (28.7808586 46.5222933, 28.7808377 46.5222792, 28.7808096 46.5222704, 28.78045 46.5221989, 28.780152 46.5221416)",,,,
121991569,False,,Stradela Livezilor,residential,,True,307.30400000000003,"LINESTRING (28.7808586 46.5222933, 28.7808685 46.5223029, 28.780873 46.5223146, 28.7808677 46.5223482, 28.7808609 46.5223814, 28.7808554 46.5224069, 28.7808536 46.5224285, 28.7808434 46.5225297, 28.7808405 46.5225939, 28.7808361 46.5227694, 28.7808431 46.5229478, 28.7808478 46.5229889, 28.7808653 46.523023, 28.7809502 46.5231305, 28.7809673 46.5231574, 28.7809789 46.5231955, 28.7809847 46.5232476, 28.7809745 46.5233599, 28.7809643 46.5234611, 28.7809454 46.5235463, 28.7809221 46.5236576, 28.7809002 46.5237238, 28.7808568 46.5238107, 28.7807708 46.5239212, 28.780705 46.5239845, 28.7806423 46.5240316, 28.7805695 46.5240717, 28.7804951 46.5241097, 28.7804325 46.5241308, 28.7803713 46.5241479, 28.7802722 46.5241689, 28.7801763 46.5241917, 28.7800813 46.5242321, 28.7800362 46.5242594, 28.7799662 46.5243113, 28.7798686 46.5243975, 28.7798039 46.5244763, 28.7797754 46.5245188, 28.779752 46.524576, 28.7797153 46.5246605)",,,,
1241137258,False,,,residential,,False,91.99100000000001,"LINESTRING (28.7808586 46.5222933, 28.7814548 46.5224078, 28.781499 46.522433, 28.7815102 46.5224722, 28.7814038 46.5227857)",,,,
121991679,False,,Strada Constantin Stamati,residential,,True,5.58,"LINESTRING (28.776784 46.5197716, 28.776841 46.5198029)",,,,
121991679,False,,Strada Constantin Stamati,residential,,False,347.75700000000006,"LINESTRING (28.776784 46.5197716, 28.7767592 46.5197345, 28.7767257 46.5196533, 28.7766936 46.519562, 28.7766237 46.5194307, 28.7765147 46.5193143, 28.7764561 46.5192693, 28.7763643 46.5192121, 28.7762886 46.5191459, 28.7762409 46.5190815, 28.776105 46.5189193, 28.7760175 46.5188221, 28.775968 46.5187469, 28.7759389 46.5186837, 28.775918 46.5186199, 28.7758893 46.5185373, 28.7758471 46.5183669, 28.7758106 46.5181934, 28.7757931 46.5180801, 28.7757902 46.5179789, 28.7757902 46.5179307, 28.7757902 46.5178916, 28.7757949 46.517843, 28.7758033 46.5178014, 28.7758165 46.5177613, 28.77585 46.5176841, 28.7758981 46.5176019, 28.7759476 46.5175277, 28.7759971 46.5174775, 28.7760578 46.5174251, 28.7760977 46.5174033, 28.7761297 46.5173933, 28.7761836 46.5173763, 28.7762492 46.5173642, 28.776392 46.5173562, 28.7765231 46.5173582, 28.7767024 46.5173602, 28.7768579 46.5173644)",,,,
1049352123,False,,,residential,,False,17.207,"LINESTRING (28.783828 46.5203905, 28.7838772 46.5202395)",,,,
"[40062701, 670130582]",False,,"['Strada Ion Popuşoi', 'Bulevardul Ștefan cel Mare și Sfînt']",residential,50,"[False, True]",90.47,"LINESTRING (28.783828 46.5203905, 28.7839467 46.5203095, 28.784003 46.5202982, 28.7840745 46.5203086, 28.784315 46.520347, 28.7849271 46.5204674)",,,,
670130582,False,,Bulevardul Ștefan cel Mare și Sfînt,residential,50,True,65.887,"LINESTRING (28.783828 46.5203905, 28.7837839 46.5205039, 28.7837704 46.5205388, 28.7836251 46.5208487, 28.783565 46.5209543)",,,,
427462534,False,,Bulevardul Mihai Viteazul,residential,50,False,21.708,"LINESTRING (28.7832819 46.5209429, 28.7833415 46.5209428, 28.783565 46.5209543)",,,,
427462534,False,,Bulevardul Mihai Viteazul,residential,50,True,69.895,"LINESTRING (28.7832819 46.5209429, 28.7831345 46.5204089, 28.7831248 46.5203859, 28.7831096 46.5203597, 28.7830762 46.5203362)",,,,
121991601,False,,Stradela Suveranității,residential,,True,77.34799999999998,"LINESTRING (28.7889301 46.5246135, 28.7889617 46.5244349, 28.7889775 46.5243323, 28.788991 46.5241676, 28.7890016 46.5239579, 28.7890035 46.5239202)",,,,
121993258,False,R3,Strada Nicolae Iorga,primary,50,True,15.308,"LINESTRING (28.7892097 46.520704, 28.7890686 46.5208016)",,,,
"[121993258, 121991565, 121991566]",False,R3,Strada Nicolae Iorga,primary,50,False,46.836,"LINESTRING (28.7892097 46.520704, 28.7893733 46.520591, 28.7895339 46.5204715, 28.7896322 46.5203993)",yes,,,
598793209,False,,Stradela 1 Vasile Alecsandri,residential,,True,191.65499999999997,"LINESTRING (28.7892097 46.520704, 28.7891555 46.5206687, 28.7891243 46.5206483, 28.7890339 46.5205955, 28.788912 46.5205302, 28.7888081 46.520465, 28.7887042 46.5204121, 28.7885778 46.5203624, 28.788501 46.5203407, 28.7884062 46.520322, 28.7883204 46.5203096, 28.7881758 46.5202971, 28.7880629 46.5202909, 28.7878913 46.5202909, 28.7877603 46.5202909, 28.7876519 46.5202909, 28.7875255 46.5202878, 28.7874668 46.5202816, 28.7873584 46.5202785, 28.7872274 46.5202816, 28.7870874 46.5202816, 28.7869926 46.5202754, 28.7868977 46.5202567)",,,,
598793209,False,,Stradela 1 Vasile Alecsandri,residential,,False,191.65500000000003,"LINESTRING (28.7868977 46.5202567, 28.7869926 46.5202754, 28.7870874 46.5202816, 28.7872274 46.5202816, 28.7873584 46.5202785, 28.7874668 46.5202816, 28.7875255 46.5202878, 28.7876519 46.5202909, 28.7877603 46.5202909, 28.7878913 46.5202909, 28.7880629 46.5202909, 28.7881758 46.5202971, 28.7883204 46.5203096, 28.7884062 46.520322, 28.788501 46.5203407, 28.7885778 46.5203624, 28.7887042 46.5204121, 28.7888081 46.520465, 28.788912 46.5205302, 28.7890339 46.5205955, 28.7891243 46.5206483, 28.7891555 46.5206687, 28.7892097 46.520704)",,,,
670130551,True,,,residential,,False,10.334999999999999,"LINESTRING (28.7831659 46.5215133, 28.7831647 46.5214823, 28.783179 46.5214529, 28.783207 46.5214287)",,,,roundabout
670130578,True,,Strada Decebal,residential,,False,12.746,"LINESTRING (28.7831659 46.5215133, 28.7831255 46.5214909, 28.7830812 46.5214702, 28.7830319 46.5214453)",,,,
670130553,True,,,residential,,False,6.9030000000000005,"LINESTRING (28.7832124 46.5215654, 28.7831825 46.5215422, 28.7831659 46.5215133)",,,,roundabout
670130555,True,,,residential,,False,10.337,"LINESTRING (28.7833407 46.5215785, 28.7832965 46.5215847, 28.783252 46.5215801, 28.7832124 46.5215654)",,,,roundabout
670130568,True,,Bulevardul Ștefan cel Mare și Sfînt,residential,,False,15.241,"LINESTRING (28.7833407 46.5215785, 28.7833 46.521615, 28.7832772 46.5216411, 28.783235 46.5216943)",,,,
670130559,True,,,residential,,False,10.346,"LINESTRING (28.7834201 46.5214776, 28.7834213 46.5215086, 28.7834071 46.521538, 28.783379 46.5215623)",,,,roundabout
670130564,True,,Strada Decebal,residential,,False,15.564,"LINESTRING (28.7834201 46.5214776, 28.7834575 46.5215107, 28.7835018 46.5215348, 28.783512 46.5215381, 28.7835797 46.5215599)",,,,
670130560,True,,,residential,,False,3.442,"LINESTRING (28.7834036 46.5214488, 28.7834201 46.5214776)",,,,roundabout
670130571,True,,Bulevardul Ștefan cel Mare și Sfînt,residential,,False,39.296,"LINESTRING (28.7832454 46.5214125, 28.7832752 46.5213967, 28.7833119 46.5213604, 28.7833476 46.5213187, 28.7834831 46.5211031)",,,,
670130580,True,,,residential,,False,13.789,"LINESTRING (28.7832454 46.5214125, 28.7832895 46.5214063, 28.7833341 46.5214108, 28.7833737 46.5214256, 28.7834036 46.5214488)",,,,roundabout
670130557,True,,,residential,,False,3.44,"LINESTRING (28.783379 46.5215623, 28.7833407 46.5215785)",,,,roundabout
670130562,True,,,residential,,False,3.446,"LINESTRING (28.783207 46.5214287, 28.7832454 46.5214125)",,,,roundabout
1207340158,True,,,unclassified,,False,54.825,"LINESTRING (28.783207 46.5214287, 28.7832938 46.5211814, 28.7832819 46.5209429)",,,,
121991685,False,,Bulevardul Ștefan cel Mare și Sfînt,residential,50,True,104.34700000000001,"LINESTRING (28.783235 46.5216943, 28.7831976 46.5217698, 28.7831483 46.5218722, 28.7830935 46.5219871, 28.7829438 46.5222943, 28.7828448 46.5225011, 28.7828112 46.5225683, 28.7828031 46.5225844)",,,,
670130570,True,,Bulevardul Ștefan cel Mare și Sfînt,residential,,False,14.706,"LINESTRING (28.783235 46.5216943, 28.7832408 46.5216371, 28.7832353 46.5216054, 28.7832124 46.5215654)",,,,
121991574,False,,Strada Decebal,residential,50,False,151.613,"LINESTRING (28.7835797 46.5215599, 28.7836868 46.5215823, 28.7841189 46.5216595, 28.784195 46.5216758, 28.7854775 46.5219512)",,,,
670130566,True,,Strada Decebal,residential,,False,15.437999999999999,"LINESTRING (28.7835797 46.5215599, 28.7834978 46.5215546, 28.7834375 46.5215562, 28.783379 46.5215623)",,,,
670130582,False,,Bulevardul Ștefan cel Mare și Sfînt,residential,50,False,17.693,"LINESTRING (28.7834831 46.5211031, 28.783565 46.5209543)",,,,
670130573,True,,Bulevardul Ștefan cel Mare și Sfînt,residential,,False,39.527,"LINESTRING (28.7834831 46.5211031, 28.7833989 46.5213262, 28.7833895 46.5213668, 28.783387 46.5214144, 28.7834036 46.5214488)",,,,
1013822845,False,,Strada Ștefan cel Mare și Sfînt,residential,50,False,105.80499999999999,"LINESTRING (28.7808615 46.5259563, 28.780978 46.5257435, 28.7813414 46.5250639)",,,,
1049164247,False,,,residential,,True,53.945,"LINESTRING (28.7852485 46.5201436, 28.7850943 46.5201113, 28.7849271 46.5204674)",,,,
"[40062701, 670130582]",False,,"['Bulevardul Ștefan cel Mare și Sfînt', 'Strada Ion Popuşoi']",residential,50,"[False, True]",90.46999999999998,"LINESTRING (28.7849271 46.5204674, 28.784315 46.520347, 28.7840745 46.5203086, 28.784003 46.5202982, 28.7839467 46.5203095, 28.783828 46.5203905)",,,,
40062701,False,,Strada Ion Popuşoi,residential,50,True,125.89800000000001,"LINESTRING (28.7849271 46.5204674, 28.7849685 46.5204755, 28.786517 46.5207591)",,,,
1049164247,False,,,residential,,False,53.945,"LINESTRING (28.7849271 46.5204674, 28.7850943 46.5201113, 28.7852485 46.5201436)",,,,
1049164248,False,,,residential,,False,13.757,"LINESTRING (28.7831457 46.5202221, 28.7830762 46.5203362)",,,,
1049164249,False,,,residential,,False,20.055,"LINESTRING (28.7831457 46.5202221, 28.7828869 46.5202507)",,,,
1049164249,False,,,residential,,True,56.419,"LINESTRING (28.7831457 46.5202221, 28.7831627 46.5202204, 28.7833764 46.520199, 28.7838772 46.5202395)",,,,
1049164249,False,,,residential,,True,20.055,"LINESTRING (28.7828869 46.5202507, 28.7831457 46.5202221)",,,,
1049352123,False,,,residential,,True,17.207,"LINESTRING (28.7838772 46.5202395, 28.783828 46.5203905)",,,,
1049164249,False,,,residential,,False,56.419000000000004,"LINESTRING (28.7838772 46.5202395, 28.7833764 46.520199, 28.7831627 46.5202204, 28.7831457 46.5202221)",,,,
"[1049164250, 1049352123]",False,,,residential,,False,155.89999999999998,"LINESTRING (28.7838772 46.5202395, 28.7839007 46.520151, 28.7839302 46.519721, 28.7839195 46.5196748, 28.7838846 46.5196472, 28.783485 46.5196194, 28.7832221 46.5194404, 28.7830237 46.5194072, 28.7828413 46.5194257)",,,,
"[1049164250, 1049352123]",False,,,residential,,True,155.89999999999998,"LINESTRING (28.7828413 46.5194257, 28.7830237 46.5194072, 28.7832221 46.5194404, 28.783485 46.5196194, 28.7838846 46.5196472, 28.7839195 46.5196748, 28.7839302 46.519721, 28.7839007 46.520151, 28.7838772 46.5202395)",,,,
121991685,False,,Bulevardul Ștefan cel Mare și Sfînt,residential,50,False,108.702,"LINESTRING (28.7818313 46.5243412, 28.7818798 46.524271, 28.7819023 46.5242446, 28.7821105 46.5239321, 28.7822984 46.5236361, 28.7824109 46.523449)",,,,
121991685,False,,Bulevardul Ștefan cel Mare și Sfînt,residential,50,True,88.678,"LINESTRING (28.7818313 46.5243412, 28.7816563 46.5245948, 28.7816358 46.5246263, 28.781571 46.5247181, 28.7814805 46.5248497, 28.781385 46.5249968, 28.7813414 46.5250639)",,,,
1196926736,False,,,residential,,True,125.542,"LINESTRING (28.7818313 46.5243412, 28.7817689 46.5243197, 28.7815507 46.5242446, 28.7809508 46.5240474, 28.7809313 46.5240474, 28.7808906 46.5240571, 28.7808287 46.5240936, 28.7806774 46.524185, 28.7804518 46.5243381)",,,,
1196926736,False,,,residential,,False,125.542,"LINESTRING (28.7804518 46.5243381, 28.7806774 46.524185, 28.7808287 46.5240936, 28.7808906 46.5240571, 28.7809313 46.5240474, 28.7809508 46.5240474, 28.7815507 46.5242446, 28.7817689 46.5243197, 28.7818313 46.5243412)",,,,
1196926606,False,,,residential,,True,113.03900000000002,"LINESTRING (28.7818399 46.5226937, 28.7816602 46.5230988, 28.7816449 46.523197, 28.7816442 46.5232322, 28.7816763 46.5232645, 28.7817648 46.5232961, 28.7822479 46.5234099)",,,,
1196926605,False,,,residential,,False,13.207,"LINESTRING (28.7822479 46.5234099, 28.7823043 46.5234234, 28.7824109 46.523449)",,,,
1196926606,False,,,residential,,False,113.03900000000002,"LINESTRING (28.7822479 46.5234099, 28.7817648 46.5232961, 28.7816763 46.5232645, 28.7816442 46.5232322, 28.7816449 46.523197, 28.7816602 46.5230988, 28.7818399 46.5226937)",,,,
1196926606,False,,,residential,,True,118.248,"LINESTRING (28.7822479 46.5234099, 28.7824144 46.5229893, 28.782539 46.5225788, 28.7825497 46.5225542, 28.7825813 46.5225443, 28.7826415 46.522548, 28.7828031 46.5225844)",,,,
121991685,False,,Bulevardul Ștefan cel Mare și Sfînt,residential,50,True,6.314,"LINESTRING (28.7828031 46.5225844, 28.782782 46.5226393)",,,,
121991685,False,,Bulevardul Ștefan cel Mare și Sfînt,residential,50,False,104.34700000000001,"LINESTRING (28.7828031 46.5225844, 28.7828112 46.5225683, 28.7828448 46.5225011, 28.7829438 46.5222943, 28.7830935 46.5219871, 28.7831483 46.5218722, 28.7831976 46.5217698, 28.783235 46.5216943)",,,,
1196926606,False,,,residential,,False,118.24800000000002,"LINESTRING (28.7828031 46.5225844, 28.7826415 46.522548, 28.7825813 46.5225443, 28.7825497 46.5225542, 28.782539 46.5225788, 28.7824144 46.5229893, 28.7822479 46.5234099)",,,,
1210297269,False,,,residential,,False,60.179,"LINESTRING (28.7844651 46.5249514, 28.7843693 46.5249047, 28.7838231 46.5246387)",,,,
40062702,False,R3,Strada Barbu Lăutaru,primary,40,False,196.12399999999997,"LINESTRING (28.7838231 46.5246387, 28.7838501 46.5246203, 28.7840918 46.5244324, 28.7842057 46.5243333, 28.7842895 46.524252, 28.7843291 46.5242136, 28.7844374 46.5240875, 28.7845409 46.5239492, 28.7846316 46.523799, 28.7847459 46.5235631, 28.7849754 46.5230884)",,,,
40062702,False,R3,Strada Barbu Lăutaru,primary,40,True,126.536,"LINESTRING (28.7838231 46.5246387, 28.7836972 46.5247246, 28.7836169 46.5247794, 28.7833715 46.5249311, 28.7830766 46.5250842, 28.7828095 46.5252092, 28.7825348 46.5253484)",,,,
1210297269,False,,,residential,,True,60.179,"LINESTRING (28.7838231 46.5246387, 28.7843693 46.5249047, 28.7844651 46.5249514)",,,,
1241137258,False,,,residential,,True,91.99100000000001,"LINESTRING (28.7814038 46.5227857, 28.7815102 46.5224722, 28.781499 46.522433, 28.7814548 46.5224078, 28.7808586 46.5222933)",,,,
