osmid,name,highway,oneway,reversed,length,geometry,lanes,width,maxspeed,bridge,junction,ref
923142826,Rua António dos Santos,residential,False,True,29.525,"LINESTRING (-7.6474299 37.1291594, -7.6473566 37.1293476, -7.6472777 37.1293746)",,,,,,
173267269,Rua dos Fumeiros de Trás,residential,False,True,28.468000000000004,"LINESTRING (-7.6477244 37.1292581, -7.6475117 37.1291997, -7.6474299 37.1291594)",,,,,,
923139316,Rua dos Fumeiros de Trás,residential,False,False,42.553,"LINESTRING (-7.6477244 37.1292581, -7.648041 37.129338, -7.6481876 37.1293537)",,,,,,
923139321,Largo de São Brás,residential,False,True,25.234,"LINESTRING (-7.6477244 37.1292581, -7.6477991 37.1291373, -7.6478976 37.1290889)",,,,,,
171887520,Rua dos Fumeiros de Diante,residential,False,True,27.373,"LINESTRING (-7.6486364 37.1292496, -7.6489439 37.1292719)",,,,,,
923139320,Rua dos Fumeiros de Diante,residential,False,True,19.0,"LINESTRING (-7.6486364 37.1292496, -7.6486614 37.1290799)",,,,,,
923139319,Travessa dos Fumeiros de Trás,residential,False,False,15.191,"LINESTRING (-7.6486364 37.1292496, -7.6486241 37.1293581, -7.6486298 37.1293854)",,,,,,
171887503,Travessa dos Fumeiros de Diante,residential,False,False,54.512,"LINESTRING (-7.6489439 37.1292719, -7.6489247 37.1287819)",,,,,,
171887520,Rua dos Fumeiros de Diante,residential,False,False,27.373,"LINESTRING (-7.6489439 37.1292719, -7.6486364 37.1292496)",,,,,,
171887520,Rua dos Fumeiros de Diante,residential,False,True,33.748,"LINESTRING (-7.6489439 37.1292719, -7.649323 37.1292995)",,,,,,
171887537,Rua dos Limpinhos,tertiary,False,False,65.882,"LINESTRING (-7.6513711 37.1292776, -7.6515517 37.129242, -7.6520864 37.1291173)",,,,,,
517232755,Rua Professor Egas Moniz,tertiary,False,False,35.25,"LINESTRING (-7.6513711 37.1292776, -7.6515123 37.1294244, -7.6515342 37.1294787, -7.6515629 37.1295501)",,,,,,
527370866,Rua de Santana,residential,True,False,38.149,"LINESTRING (-7.6513711 37.1292776, -7.6513139 37.1291921, -7.6511815 37.1289697)",,,,,,
171887520,Rua dos Fumeiros de Diante,residential,False,False,33.748,"LINESTRING (-7.649323 37.1292995, -7.6489439 37.1292719)",,,,,,
171887520,Rua dos Fumeiros de Diante,residential,False,True,26.365,"LINESTRING (-7.649323 37.1292995, -7.6496188 37.129324)",,,,,,
171887534,Travessa dos Fumeiros de Diante,residential,False,False,87.12599999999999,"LINESTRING (-7.649323 37.1292995, -7.6493177 37.1292353, -7.6493034 37.1291512, -7.6492658 37.1290329, -7.6491442 37.1287207, -7.6489247 37.1287819)",,,,,,
38330763,Rua da Porta Nova,residential,True,False,15.106,"LINESTRING (-7.6496188 37.129324, -7.6495812 37.1294565)",2,,,,,
171887520,Rua dos Fumeiros de Diante,residential,False,False,26.365,"LINESTRING (-7.6496188 37.129324, -7.649323 37.1292995)",,,,,,
923139318,Rua dos Fumeiros de Trás,residential,False,False,39.361,"LINESTRING (-7.6481876 37.1293537, -7.6486298 37.1293854)",,,,,,
171887525,Travessa dos Fumeiros,residential,False,True,52.988,"LINESTRING (-7.6481876 37.1293537, -7.648336 37.129308, -7.6484486 37.1292567, -7.6485524 37.1291883, -7.6486614 37.1290799)",,,,,,
923139316,Rua dos Fumeiros de Trás,residential,False,True,42.553,"LINESTRING (-7.6481876 37.1293537, -7.648041 37.129338, -7.6477244 37.1292581)",,,,,,
31799487,Rua do Óculo,residential,False,True,51.29600000000001,"LINESTRING (-7.6472777 37.1293746, -7.6471451 37.1294131, -7.6468876 37.1294879, -7.6467508 37.1295592)",,,,,,
171887500,Rua António dos Santos,residential,False,False,127.559,"LINESTRING (-7.6472777 37.1293746, -7.647319 37.1294716, -7.6474192 37.1297025, -7.6474996 37.1298551, -7.6475425 37.1299235, -7.6475855 37.1299535, -7.6477974 37.1300385, -7.6478872 37.1300606, -7.6481945 37.1301039)",,,,,,
923142826,Rua António dos Santos,residential,False,False,29.525,"LINESTRING (-7.6472777 37.1293746, -7.6473566 37.1293476, -7.6474299 37.1291594)",,,,,,
923139317,Rua dos Fumeiros de Trás,residential,False,False,84.714,"LINESTRING (-7.6486298 37.1293854, -7.6495812 37.1294565)",,,,,,
923139318,Rua dos Fumeiros de Trás,residential,False,True,39.361,"LINESTRING (-7.6486298 37.1293854, -7.6481876 37.1293537)",,,,,,
173267267,Travessa dos Fumeiros de Trás,residential,False,False,92.06299999999999,"LINESTRING (-7.6486298 37.1293854, -7.6486373 37.1294158, -7.6486351 37.129463, -7.6486065 37.1295543, -7.6485815 37.1296298, -7.6485958 37.1296968, -7.6486458 37.1299221, -7.6486619 37.1300133, -7.6486655 37.1300689, -7.6486512 37.1301146, -7.6486279 37.1301374, -7.6485574 37.1301431)",,,,,,
923139319,Travessa dos Fumeiros de Trás,residential,False,True,15.191,"LINESTRING (-7.6486298 37.1293854, -7.6486241 37.1293581, -7.6486364 37.1292496)",,,,,,
38330763,Rua da Porta Nova,residential,True,False,23.504,"LINESTRING (-7.6495812 37.1294565, -7.6494851 37.1296535)",2,,,,,
923139317,Rua dos Fumeiros de Trás,residential,False,True,84.714,"LINESTRING (-7.6495812 37.1294565, -7.6486298 37.1293854)",,,,,,
173162978,Rua António Pinheiro,tertiary,False,True,138.405,"LINESTRING (-7.6515629 37.1295501, -7.6515471 37.1296355, -7.6513298 37.1300189, -7.6509488 37.1306911)",,,,,,
517232755,Rua Professor Egas Moniz,tertiary,False,True,35.25,"LINESTRING (-7.6515629 37.1295501, -7.6515342 37.1294787, -7.6515123 37.1294244, -7.6513711 37.1292776)",,,,,,
171887498,Rua dos Namarrais,residential,True,False,94.295,"LINESTRING (-7.6503999 37.1295336, -7.6505688 37.1295211, -7.6507154 37.1295239, -7.6508299 37.1295211, -7.6509032 37.129494, -7.6511106 37.1293614, -7.6511929 37.1293158, -7.6512765 37.1292884, -7.6513711 37.1292776)",,,,,,
38330763,Rua da Porta Nova,residential,True,False,57.745999999999995,"LINESTRING (-7.6494851 37.1296535, -7.6493828 37.1299703, -7.6492928 37.1301486)",2,,,,,
171887498,Rua dos Namarrais,residential,True,False,84.546,"LINESTRING (-7.6494851 37.1296535, -7.6496435 37.129679, -7.6497508 37.1296847, -7.6499207 37.1296715, -7.6500065 37.1296648, -7.6500762 37.1296405, -7.6502246 37.1295792, -7.6503409 37.1295479, -7.6503999 37.1295336)",,,,,,
138653295,Rua Doutor Joaquim Magalhães,residential,False,True,31.066000000000003,"LINESTRING (-7.6481945 37.1301039, -7.6481899 37.1301204, -7.6481775 37.1303827)",,,,,,
171887500,Rua António dos Santos,residential,False,False,32.467,"LINESTRING (-7.6481945 37.1301039, -7.6485028 37.1301363, -7.6485574 37.1301431)",,,,,,
171887500,Rua António dos Santos,residential,False,True,127.55900000000001,"LINESTRING (-7.6481945 37.1301039, -7.6478872 37.1300606, -7.6477974 37.1300385, -7.6475855 37.1299535, -7.6475425 37.1299235, -7.6474996 37.1298551, -7.6474192 37.1297025, -7.647319 37.1294716, -7.6472777 37.1293746)",,,,,,
171887500,Rua António dos Santos,residential,False,True,32.467,"LINESTRING (-7.6485574 37.1301431, -7.6485028 37.1301363, -7.6481945 37.1301039)",,,,,,
173267267,Travessa dos Fumeiros de Trás,residential,False,False,76.35500000000002,"LINESTRING (-7.6485574 37.1301431, -7.6485314 37.13025, -7.6485171 37.130394, -7.6485278 37.1304424, -7.64856 37.1304909, -7.6486566 37.1305622, -7.6487907 37.1306378, -7.6488916 37.1306853)",,,,,,
173267267,Travessa dos Fumeiros de Trás,residential,False,True,92.06299999999997,"LINESTRING (-7.6485574 37.1301431, -7.6486279 37.1301374, -7.6486512 37.1301146, -7.6486655 37.1300689, -7.6486619 37.1300133, -7.6486458 37.1299221, -7.6485958 37.1296968, -7.6485815 37.1296298, -7.6486065 37.1295543, -7.6486351 37.129463, -7.6486373 37.1294158, -7.6486298 37.1293854)",,,,,,
171887509,Rua Francisco Martins Entrudo Júnior,residential,False,True,52.181,"LINESTRING (-7.647589 37.130374, -7.6481775 37.1303827)",,,,,,
171887509,Rua Francisco Martins Entrudo Júnior,residential,False,False,52.181,"LINESTRING (-7.6481775 37.1303827, -7.647589 37.130374)",,,,,,
138653295,Rua Doutor Joaquim Magalhães,residential,False,False,31.066000000000003,"LINESTRING (-7.6481775 37.1303827, -7.6481899 37.1301204, -7.6481945 37.1301039)",,,,,,
173267267,Travessa dos Fumeiros de Trás,residential,False,True,76.355,"LINESTRING (-7.6488916 37.1306853, -7.6487907 37.1306378, -7.6486566 37.1305622, -7.64856 37.1304909, -7.6485278 37.1304424, -7.6485171 37.130394, -7.6485314 37.13025, -7.6485574 37.1301431)",,,,,,
139851738,Rua da Comunidade Lusíada,tertiary,True,False,43.793,"LINESTRING (-7.6476061 37.1223711, -7.647599 37.122359, -7.6475546 37.122273, -7.6474113 37.1220092)",1,4,50,,,
173188154,Rua Poeta Isidoro Pires,residential,False,False,49.482,"LINESTRING (-7.6498817 37.1225703, -7.6504378 37.122608)",,,,,,
171894101,Rua 25 de Abril,residential,False,True,54.161,"LINESTRING (-7.6498817 37.1225703, -7.6498723 37.1228414, -7.6498526 37.1230567)",,,,,,
173188154,Rua Poeta Isidoro Pires,residential,False,True,54.196,"LINESTRING (-7.6498817 37.1225703, -7.6494312 37.1225424, -7.6492727 37.122556)",,,,,,
633742747,Rua Doutor Miguel Bombarda,secondary,False,False,7.372,"LINESTRING (-7.6549638 37.1226039, -7.6550468 37.1226078)",2,5,50,,,
32755155,Rua Sebastião Leiria,secondary,False,False,44.265,"LINESTRING (-7.6549638 37.1226039, -7.6549485 37.1227573, -7.6549182 37.1230003)",,,50,,,Rua Sebastião Leiria
171894043,Rua Poeta Isidoro Pires,residential,False,False,22.566,"LINESTRING (-7.6490341 37.1226254, -7.649074 37.1226084, -7.6492727 37.122556)",,,,,,
171894043,Rua Poeta Isidoro Pires,residential,False,True,80.487,"LINESTRING (-7.6490341 37.1226254, -7.6489214 37.1226083, -7.6486067 37.1225441, -7.6482089 37.1224719, -7.6481502 37.122461)",,,,,,
211958235,Rua José Pinheiro e Rosa,residential,False,True,51.669,"LINESTRING (-7.6549182 37.1230003, -7.6543357 37.1229861)",,,,,,
32755155,Rua Sebastião Leiria,secondary,False,False,53.753,"LINESTRING (-7.6549182 37.1230003, -7.6549081 37.1232835, -7.6549094 37.1234836)",,,50,,,Rua Sebastião Leiria
32755155,Rua Sebastião Leiria,secondary,False,True,44.265,"LINESTRING (-7.6549182 37.1230003, -7.6549485 37.1227573, -7.6549638 37.1226039)",,,50,,,Rua Sebastião Leiria
171894093,Praceta Eduardo da Fonseca Guerreiro,residential,False,True,38.948,"LINESTRING (-7.6498526 37.1230567, -7.6494134 37.1230495)",,,,,,
171894101,Rua 25 de Abril,residential,False,False,54.161,"LINESTRING (-7.6498526 37.1230567, -7.6498723 37.1228414, -7.6498817 37.1225703)",,,,,,
171894101,Rua 25 de Abril,residential,False,True,106.521,"LINESTRING (-7.6498526 37.1230567, -7.6498225 37.1231789, -7.6498128 37.1232244, -7.6497089 37.1233618, -7.6492927 37.1238235, -7.649254 37.1238729)",,,,,,
525861925,Travessa Poeta Isidoro Pires,residential,False,True,35.323,"LINESTRING (-7.6498526 37.1230567, -7.6499126 37.1230481, -7.6500316 37.1230311, -7.6502261 37.1229552)",,,,,,
171894093,Praceta Eduardo da Fonseca Guerreiro,residential,False,False,42.531,"LINESTRING (-7.649117 37.1233495, -7.6493054 37.1231428, -7.6494134 37.1230495)",,,,,,
32755155,Rua Sebastião Leiria,secondary,False,False,79.105,"LINESTRING (-7.6549094 37.1234836, -7.6549674 37.1241935)",,,50,,,Rua Sebastião Leiria
32755155,Rua Sebastião Leiria,secondary,False,True,53.753,"LINESTRING (-7.6549094 37.1234836, -7.6549081 37.1232835, -7.6549182 37.1230003)",,,50,,,Rua Sebastião Leiria
32344519,Rua Doutor Miguel Bombarda,residential,True,False,6.141,"LINESTRING (-7.651969 37.1236206, -7.6520287 37.1235926)",,,,,,
78423594,,residential,True,False,32.184000000000005,"LINESTRING (-7.651969 37.1236206, -7.6517045 37.1234972, -7.6516612 37.1234682)",2,5,,,,
923092638,Rua 1º de Maio,tertiary,False,False,7.877,"LINESTRING (-7.6457554 37.123713, -7.6457053 37.1237715)",2,,,,,
31798287,Rua 1º de Maio,tertiary,False,False,25.594,"LINESTRING (-7.6457554 37.123713, -7.6458552 37.123757, -7.6460135 37.1238158)",2,,,,,
923092639,Rua 4 de Outubro,tertiary,False,True,82.70400000000001,"LINESTRING (-7.6457554 37.123713, -7.645867 37.1235827, -7.646104 37.1233175, -7.6461732 37.12324, -7.6462238 37.1231707, -7.6462418 37.1230869)",2,,,,,
"[660832047, 171894087]",Rua Doutor Silvestre Falcão,tertiary,False,False,80.359,"LINESTRING (-7.649254 37.1238729, -7.6493342 37.123924, -7.6497446 37.1241625, -7.6499417 37.1242737, -7.6499838 37.1243012)",2,5,50,,,
171894087,Rua Doutor Silvestre Falcão,tertiary,False,True,112.473,"LINESTRING (-7.649254 37.1238729, -7.6483126 37.1233457, -7.648205 37.1233067)",2,5,50,,,
171894101,Rua 25 de Abril,residential,False,False,106.521,"LINESTRING (-7.649254 37.1238729, -7.6492927 37.1238235, -7.6497089 37.1233618, -7.6498128 37.1232244, -7.6498225 37.1231789, -7.6498526 37.1230567)",,,,,,
32755155,Rua Sebastião Leiria,secondary,False,True,79.105,"LINESTRING (-7.6549674 37.1241935, -7.6549094 37.1234836)",,,50,,,Rua Sebastião Leiria
32755155,Rua Sebastião Leiria,secondary,False,False,36.813,"LINESTRING (-7.6549674 37.1241935, -7.6549782 37.1244448, -7.6549789 37.1244611, -7.654974 37.1244902, -7.6549672 37.1245237)",,,50,,,Rua Sebastião Leiria
211958217,Praceta Engenheiro José Brito de Carvalho,residential,False,True,57.375,"LINESTRING (-7.6549674 37.1241935, -7.6548906 37.1241976, -7.6543581 37.1240351)",,,,,,
211958197,Travessa das Olarias,residential,False,True,20.237,"LINESTRING (-7.6535408 37.1242159, -7.6536477 37.1240551)",,,,,,
32559780,Rua dos Mouros,residential,True,False,47.7,"LINESTRING (-7.6535408 37.1242159, -7.6534305 37.1241656, -7.653337 37.1241122, -7.6531094 37.1239614)",,,,,,
31798287,Rua 1º de Maio,tertiary,False,False,18.375,"LINESTRING (-7.6470224 37.1242266, -7.6471963 37.1243165)",2,,,,,
31798287,Rua 1º de Maio,tertiary,False,True,26.479,"LINESTRING (-7.6470224 37.1242266, -7.646959 37.1241919, -7.6467762 37.1240918)",2,,,,,
32559780,Rua dos Mouros,residential,True,False,71.954,"LINESTRING (-7.6543131 37.1243955, -7.6542304 37.1243925, -7.6541234 37.1243844, -7.6540172 37.1243663, -7.6537808 37.1242967, -7.6536215 37.1242473, -7.6535642 37.1242253, -7.6535408 37.1242159)",,,,,,
211958234,Rua das Capacheiras,residential,True,False,72.94399999999999,"LINESTRING (-7.6543131 37.1243955, -7.6543078 37.1243378, -7.6540405 37.1242367, -7.65375 37.1241089, -7.6536477 37.1240551)",,,,,,
636131785,,residential,True,False,8.57,"LINESTRING (-7.6488812 37.1250855, -7.6488433 37.1251564)",,,,,,
175843661,Rua Dom Marcelino Franco,tertiary,True,False,133.16,"LINESTRING (-7.6488812 37.1250855, -7.648856 37.1250781, -7.6487766 37.1250549, -7.648672 37.1249971, -7.6485352 37.1249215, -7.6482103 37.1247419, -7.6478795 37.124559, -7.6478479 37.1245416, -7.6478324 37.124533, -7.6478249 37.1245318, -7.64777 37.1245227, -7.6477144 37.1245136, -7.6475946 37.124528)",1,,30,,,
171894086,Rua do Cais,residential,False,False,38.362,"LINESTRING (-7.6480332 37.1258295, -7.6484315 37.1259643)",,,,,,
171894086,Rua do Cais,residential,False,True,38.362,"LINESTRING (-7.6484315 37.1259643, -7.6480332 37.1258295)",,,,,,
"[187242106, 173514374]","['Rua Doutor José Pires Padinha', 'Rua do Cais']",residential,True,False,515.2700000000001,"LINESTRING (-7.6484315 37.1259643, -7.6495175 37.1263238, -7.6495896 37.1261865, -7.6496743 37.1260379, -7.6492508 37.1258892, -7.6490373 37.1258166, -7.6486037 37.1256736, -7.6479912 37.1254698, -7.6473918 37.1253026, -7.6471455 37.1252948, -7.646911 37.1252709, -7.646807 37.1252576, -7.646514 37.1252133, -7.6461896 37.1251374, -7.6458723 37.1250408, -7.6456706 37.1249756)",1,,40,,,
173166336,Rua João Vaz Corte Real,residential,True,False,27.418,"LINESTRING (-7.6500536 37.1277389, -7.649826 37.1277898, -7.6497978 37.1277961, -7.649755 37.1278027)",,,10,,,
171894052,Rua de Santa Ana,residential,True,False,65.146,"LINESTRING (-7.6504434 37.1282212, -7.650236 37.1280559, -7.65015 37.1279551, -7.6500843 37.1278341, -7.6500536 37.1277389)",,,,,,
"[171894088, 923139326, 923139327]","['Rua Sesinando da Purificação Azinheira', ""Calçada de Sant'Anna"", 'Largo de Santa Ana']",residential,False,False,118.38100000000001,"LINESTRING (-7.6504434 37.1282212, -7.6508025 37.1280761, -7.6509491 37.1282898, -7.6511023 37.1285409, -7.6513577 37.1284554)",,,,,,
173166337,Escadinhas Bartolomeu Cid dos Santos,residential,False,True,44.192,"LINESTRING (-7.6515736 37.1287252, -7.6515262 37.128752, -7.6514512 37.1287944, -7.6513487 37.1288523, -7.6511815 37.1289697)",,,,,,
32755155,Rua Sebastião Leiria,secondary,False,True,36.813,"LINESTRING (-7.6549672 37.1245237, -7.654974 37.1244902, -7.6549789 37.1244611, -7.6549782 37.1244448, -7.6549674 37.1241935)",,,50,,,Rua Sebastião Leiria
172223363,Rotunda do Largo do Cano,secondary,True,False,6.9350000000000005,"LINESTRING (-7.6549672 37.1245237, -7.6549476 37.1245242, -7.6549295 37.12453, -7.6549148 37.1245403, -7.6549055 37.124554)",,,50,,roundabout,
32559780,Rua dos Mouros,residential,True,False,55.599000000000004,"LINESTRING (-7.6549055 37.124554, -7.6548374 37.1245335, -7.6548066 37.1245241, -7.6544598 37.1244187, -7.6543801 37.1244005, -7.6543131 37.1243955)",,,,,,
172223363,Rotunda do Largo do Cano,secondary,True,False,7.371,"LINESTRING (-7.6549055 37.124554, -7.6549025 37.1245671, -7.6549044 37.1245803, -7.654911 37.1245924, -7.6549218 37.1246025, -7.6549357 37.1246097)",,,50,,roundabout,
172223363,Rotunda do Largo do Cano,secondary,True,False,8.505,"LINESTRING (-7.6550141 37.1245804, -7.655016 37.1245652, -7.6550113 37.1245503, -7.6550008 37.1245376, -7.6549855 37.1245283, -7.6549672 37.1245237)",,,50,,roundabout,
172223357,Rua dos Bombeiros Municipais,secondary,False,False,15.711,"LINESTRING (-7.6549357 37.1246097, -7.6549166 37.1246449, -7.6548904 37.1246889, -7.6548537 37.1247224, -7.6548456 37.1247297)",,,40,,,
172223363,Rotunda do Largo do Cano,secondary,True,False,8.689,"LINESTRING (-7.6549357 37.1246097, -7.6549547 37.1246137, -7.6549742 37.1246122, -7.6549919 37.1246056, -7.6550058 37.1245946, -7.6550141 37.1245804)",,,50,,roundabout,
64352520,Rua Borda d'Água da Assêca,residential,False,False,82.953,"LINESTRING (-7.6498399 37.1273896, -7.6500282 37.1274501, -7.6507445 37.1273273)",,,,,,
173148433,Travessa da Junta dos Portos,residential,False,True,98.4,"LINESTRING (-7.6456624 37.1264336, -7.645697 37.1273181)",,,,,,
32516454,,residential,False,True,24.087,"LINESTRING (-7.6456624 37.1264336, -7.6456311 37.1264309, -7.6453923 37.1264102)",,,,,,
173148432,Travessa José Joaquim Jara,residential,False,True,27.408,"LINESTRING (-7.6465625 37.1265226, -7.6465187 37.1267666)",,,,,,
173148425,Rua Borda d'Água de Aguiar,residential,True,False,48.789,"LINESTRING (-7.6465625 37.1265226, -7.6462417 37.1264658, -7.6460235 37.1264345)",,,,,,
138652167,Rua Silva Domingues,residential,True,False,58.051,"LINESTRING (-7.6453268 37.1268797, -7.6453136 37.1269762, -7.6453243 37.1270917, -7.6453744 37.1272385, -7.645437 37.1273874)",,,,,,
1152842149,Rua Silva Domingues,residential,False,True,52.528000000000006,"LINESTRING (-7.6453268 37.1268797, -7.6453311 37.1268482, -7.6453762 37.1265172, -7.6453923 37.1264102)",,,,,,
111495900,Rua Comandante Henrique de Brito,residential,True,False,43.754,"LINESTRING (-7.6460388 37.1272217, -7.6465036 37.1270894)",,,,,,
173148431,Travessa Herculano Rocha,residential,False,False,87.543,"LINESTRING (-7.6460388 37.1272217, -7.6460235 37.1264345)",,,,,,
173148433,Travessa da Junta dos Portos,residential,False,False,98.4,"LINESTRING (-7.645697 37.1273181, -7.6456624 37.1264336)",,,,,,
111495900,Rua Comandante Henrique de Brito,residential,True,False,32.143,"LINESTRING (-7.645697 37.1273181, -7.6457481 37.1273045, -7.6460388 37.1272217)",,,,,,
173162980,Rua Eduarda Lapa,residential,False,True,131.78900000000002,"LINESTRING (-7.645808 37.1264349, -7.6458893 37.12614, -7.6459002 37.1261101, -7.6459237 37.1261001, -7.6466419 37.1263384, -7.6466638 37.1263483, -7.6466685 37.126372, -7.646599 37.1265291)",,,,,,
715394372,,residential,True,False,12.923,"LINESTRING (-7.645808 37.1264349, -7.6456891 37.1264359, -7.6456624 37.1264336)",,,,,,
173148425,Rua Borda d'Água de Aguiar,residential,True,False,3.316,"LINESTRING (-7.646599 37.1265291, -7.6465625 37.1265226)",,,,,,
173162980,Rua Eduarda Lapa,residential,False,False,131.789,"LINESTRING (-7.646599 37.1265291, -7.6466685 37.126372, -7.6466638 37.1263483, -7.6466419 37.1263384, -7.6459237 37.1261001, -7.6459002 37.1261101, -7.6458893 37.12614, -7.645808 37.1264349)",,,,,,
173188155,Praça Zacarias Guerreiro,residential,True,False,38.523,"LINESTRING (-7.6507108 37.1231421, -7.6508492 37.1234705)",,,,,,
522613978,Rua Poeta Isidoro Pires,residential,False,True,64.133,"LINESTRING (-7.6507108 37.1231421, -7.6505432 37.1228142, -7.6504378 37.122608)",,,,,,
32755162,Rua das Freiras,residential,False,False,4.165,"LINESTRING (-7.6464551 37.1228646, -7.6464354 37.1228306)",,,,,,
32755162,Rua das Freiras,residential,False,True,36.554,"LINESTRING (-7.6464551 37.1228646, -7.6465378 37.122983, -7.6466557 37.1231518)",,,,,,
525861937,,residential,True,False,21.513,"LINESTRING (-7.6463416 37.1230356, -7.6464551 37.1228646)",,,,,,
173661682,,tertiary,True,False,14.523,"LINESTRING (-7.6463416 37.1230356, -7.6463421 37.1230095, -7.6463301 37.1229852, -7.6463073 37.1229664, -7.6462773 37.122956, -7.6462445 37.1229556)",,,,,roundabout,
173661682,,tertiary,True,False,5.8100000000000005,"LINESTRING (-7.646305 37.1230777, -7.6463286 37.1230596, -7.6463416 37.1230356)",,,,,roundabout,
172223357,Rua dos Bombeiros Municipais,secondary,False,False,6.291,"LINESTRING (-7.6548456 37.1247297, -7.6548021 37.1247744)",,,40,,,
172223357,Rua dos Bombeiros Municipais,secondary,False,True,15.710999999999999,"LINESTRING (-7.6548456 37.1247297, -7.6548537 37.1247224, -7.6548904 37.1246889, -7.6549166 37.1246449, -7.6549357 37.1246097)",,,40,,,
"[549754262, 549714535]",Rua das Olarias,residential,True,False,157.159,"LINESTRING (-7.6548456 37.1247297, -7.6548 37.1247299, -7.6540904 37.1247682, -7.6538371 37.1246997, -7.6537735 37.1247563, -7.6532598 37.1245983, -7.653224 37.1245992, -7.6531682 37.1246282)",,,,,,
175807643,,residential,False,True,26.919,"LINESTRING (-7.6539948 37.1251128, -7.6542386 37.1252571)",,,,,,
274787552,Rua da Bela Fria,residential,True,False,71.429,"LINESTRING (-7.6539948 37.1251128, -7.6535079 37.1256246)",,,,,,
175807643,,residential,False,False,26.919,"LINESTRING (-7.6542386 37.1252571, -7.6539948 37.1251128)",,,,,,
172223357,Rua dos Bombeiros Municipais,secondary,False,True,22.197000000000003,"LINESTRING (-7.6542386 37.1252571, -7.6542632 37.1252293, -7.6543989 37.12514, -7.6544232 37.1251237)",,,40,,,
603495371,Rua dos Bombeiros Municipais,secondary,False,False,78.346,"LINESTRING (-7.6542386 37.1252571, -7.6541848 37.125318, -7.6541368 37.1254087, -7.6540761 37.1255902, -7.6539851 37.1257757, -7.6539056 37.1259057)",,,50,,,
172223357,Rua dos Bombeiros Municipais,secondary,False,True,6.291,"LINESTRING (-7.6548021 37.1247744, -7.6548456 37.1247297)",,,40,,,
172223357,Rua dos Bombeiros Municipais,secondary,False,False,51.370999999999995,"LINESTRING (-7.6548021 37.1247744, -7.6547128 37.1248491, -7.6544986 37.1250503, -7.6544232 37.1251237)",,,40,,,
517232756,Largo do Cano,unclassified,True,False,52.756,"LINESTRING (-7.655287 37.1250494, -7.654908 37.1248344, -7.6548021 37.1247744)",,,,,,
172223357,Rua dos Bombeiros Municipais,secondary,False,False,22.197000000000003,"LINESTRING (-7.6544232 37.1251237, -7.6543989 37.12514, -7.6542632 37.1252293, -7.6542386 37.1252571)",,,40,,,
172223357,Rua dos Bombeiros Municipais,secondary,False,True,51.371,"LINESTRING (-7.6544232 37.1251237, -7.6544986 37.1250503, -7.6547128 37.1248491, -7.6548021 37.1247744)",,,40,,,
184331296,Largo do Cano,residential,True,False,99.27599999999998,"LINESTRING (-7.6544232 37.1251237, -7.6545109 37.1251894, -7.6545906 37.1252523, -7.6550804 37.12528, -7.6551482 37.1252674, -7.6552963 37.1251227, -7.655287 37.1250494)",,,,,,
211958235,Rua José Pinheiro e Rosa,residential,False,False,21.031,"LINESTRING (-7.6540986 37.1229804, -7.6543357 37.1229861)",,,,,,
211958235,Rua José Pinheiro e Rosa,residential,False,True,62.88400000000001,"LINESTRING (-7.6540986 37.1229804, -7.6538705 37.1229668, -7.6538297 37.1230585, -7.6537759 37.1231658, -7.6539731 37.1232312)",,,,,,
527370828,Rua José Pinheiro e Rosa,residential,False,False,30.025,"LINESTRING (-7.6540986 37.1229804, -7.6540299 37.1231177, -7.6539731 37.1232312)",,,,,,
211958235,Rua José Pinheiro e Rosa,residential,False,False,51.669,"LINESTRING (-7.6543357 37.1229861, -7.6549182 37.1230003)",,,,,,
211958235,Rua José Pinheiro e Rosa,residential,False,True,21.031,"LINESTRING (-7.6543357 37.1229861, -7.6540986 37.1229804)",,,,,,
549747244,Rua Almeida Garrett,residential,True,False,78.185,"LINESTRING (-7.6543357 37.1229861, -7.6540065 37.1236384)",,,,,,
211958217,Praceta Engenheiro José Brito de Carvalho,residential,False,False,57.375,"LINESTRING (-7.6543581 37.1240351, -7.6548906 37.1241976, -7.6549674 37.1241935)",,,,,,
211958197,Travessa das Olarias,residential,False,False,20.237,"LINESTRING (-7.6536477 37.1240551, -7.6535408 37.1242159)",,,,,,
211958234,Rua das Capacheiras,residential,True,False,57.769,"LINESTRING (-7.6536477 37.1240551, -7.6534234 37.1239272, -7.6530995 37.1237752)",,,,,,
86167252,Rua Dom Paio Peres Correia,residential,False,False,38.171,"LINESTRING (-7.6527408 37.1248505, -7.6529803 37.1246273, -7.6529849 37.1245779)",,,,,,
"[64352457, 86167252, 808568353]",Rua Dom Paio Peres Correia,residential,False,"[False, True]",91.088,"LINESTRING (-7.6527408 37.1248505, -7.6525985 37.124905, -7.6522835 37.1248351, -7.6522202 37.1248161, -7.6520284 37.1247584, -7.651764 37.1247151)",,,,,,
217944544,Largo Doutor Jorge Correia,residential,False,False,74.294,"LINESTRING (-7.6527408 37.1248505, -7.6527586 37.1249094, -7.6527722 37.1249544, -7.6523068 37.1253755)",,,,,,
32344519,Rua Doutor Miguel Bombarda,residential,True,False,13.549,"LINESTRING (-7.6518629 37.1237083, -7.651969 37.1236206)",,,,,,
