osmid,oneway,highway,reversed,length,bridge,geometry,name,tunnel,lanes,width,ref,maxspeed,access,junction
65633625,False,residential,True,118.214,,"LINESTRING (-8.5370198 37.1379102, -8.5368898 37.1384116, -8.5367862 37.1389565)",Rua João Anes,,,,,,,
217912551,True,tertiary,False,54.908,,"LINESTRING (-8.538653 37.1376103, -8.5391665 37.1375171, -8.5392565 37.1374991)",Estrada de Alvor,,2,,EM 531-1A,50,,
99890693,True,tertiary,False,34.103,,"LINESTRING (-8.5374048 37.1378383, -8.5377794 37.1377684)",Rua Direita,,,,,20,,
65633606,False,residential,True,76.63,,"LINESTRING (-8.5374048 37.1378383, -8.5374979 37.1380558, -8.5374758 37.1385148)",Rua Manuel Dias Barão,,,,,,,
65633642,True,tertiary,False,50.015,,"LINESTRING (-8.5385078 37.1370247, -8.5385355 37.1371154, -8.5386383 37.1374623)",Rua João da Cruz,,,,,,,
"[217912554, 65633661]",False,tertiary,False,98.709,,"LINESTRING (-8.5385078 37.1370247, -8.5384161 37.1370539, -8.5378763 37.1372223, -8.5375865 37.1373143, -8.5375299 37.1373279, -8.5374658 37.1373276)","['Rua do Pé da Cruz', 'Rua Cândido dos Reis']",,2,,,,,
65633651,True,residential,False,32.231,,"LINESTRING (-8.537203 37.1375164, -8.5373101 37.1374526, -8.5374281 37.1373823, -8.5374525 37.1373678, -8.5374658 37.1373276)",Rua Damião Lopes Faria e Castro,,,,,,,
99359344,False,residential,True,128.544,,"LINESTRING (-8.537203 37.1375164, -8.5373231 37.1375487, -8.5373382 37.1375484, -8.538248 37.1375242, -8.5386383 37.1374623)",Rua Doutor Bastos,,,,,,,
98840341,True,tertiary,False,41.138,,"LINESTRING (-8.5356201 37.1393784, -8.5357909 37.1397224)",Rua da Igreja,,,,,,,
65633598,True,residential,False,27.506,,"LINESTRING (-8.5381193 37.1389207, -8.5380156 37.1389407, -8.537812 37.1389431)",,,,,,,,
99359328,False,residential,False,135.393,,"LINESTRING (-8.5381193 37.1389207, -8.5381148 37.1379509, -8.5381282 37.1378102, -8.5381272 37.1377035)",Rua Francisco Luís Amado,,,,,,,
98782675,True,tertiary,False,2.674,,"LINESTRING (-8.5424132 37.133351, -8.5423872 37.1333388)",,,,,,,,roundabout
98782675,True,tertiary,False,13.417,,"LINESTRING (-8.5424709 37.1334569, -8.5424711 37.1334328, -8.5424651 37.1334091, -8.5424531 37.133387, -8.5424355 37.1333673, -8.5424132 37.133351)",,,,,,,,roundabout
98782675,True,tertiary,False,2.703,,"LINESTRING (-8.5422184 37.1335203, -8.5422409 37.1335367)",,,,,,,,roundabout
98782675,True,tertiary,False,5.385,,"LINESTRING (-8.542243 37.1333497, -8.5422202 37.1333657, -8.5422022 37.1333852)",,,,,,,,roundabout
36989303,True,tertiary,False,35.757999999999996,,"LINESTRING (-8.5422022 37.1333852, -8.5421212 37.1334205, -8.5420526 37.1334403, -8.5419211 37.1334681, -8.5418223 37.1334885)",Avenida Miguel Bombarda,,,,,,,
98782675,True,tertiary,False,16.105,,"LINESTRING (-8.5422022 37.1333852, -8.5421896 37.1334071, -8.542183 37.1334307, -8.5421827 37.1334549, -8.5421888 37.1334785, -8.5422009 37.1335007, -8.5422184 37.1335203)",,,,,,,,roundabout
39745355,True,residential,False,17.519,,"LINESTRING (-8.5422409 37.1335367, -8.5422917 37.1335993, -8.5423101 37.1336397, -8.5423246 37.133678)",Rua Melvin Jones,,,,,,,
98782675,True,tertiary,False,14.088999999999999,,"LINESTRING (-8.5422409 37.1335367, -8.5422635 37.1335477, -8.5422883 37.1335551, -8.5423144 37.1335589, -8.5423409 37.1335588, -8.5423669 37.1335548, -8.5423916 37.1335472)",,,,,,,,roundabout
98782675,True,tertiary,False,12.719000000000001,,"LINESTRING (-8.5423916 37.1335472, -8.5424303 37.1335248, -8.5424577 37.1334935, -8.5424709 37.1334569)",,,,,,,,roundabout
39819227,True,residential,False,14.716,,"LINESTRING (-8.5423872 37.1333388, -8.5422895 37.1332318)",Avenida do Brasil,,,,,,,
98782675,True,tertiary,False,13.422,,"LINESTRING (-8.5423872 37.1333388, -8.5423584 37.1333311, -8.5423284 37.1333283, -8.5422982 37.1333306, -8.5422693 37.1333379, -8.542243 37.1333497)",,,,,,,,roundabout
98840361,True,residential,False,10.853,,"LINESTRING (-8.5330171 37.1397522, -8.5331392 37.1397594)",Rua Professor José Buisel,,,,,,,
208348508,False,tertiary,False,3.61,,"LINESTRING (-8.5330171 37.1397522, -8.5329976 37.1397237)",,,,,,,,
208348508,False,tertiary,True,4.665,,"LINESTRING (-8.5330171 37.1397522, -8.5330239 37.1397938)",,,,,,,,
36989315,True,residential,False,84.496,,"LINESTRING (-8.5380953 37.1393054, -8.5381692 37.140063)",Rua Diogo Tomé Gonçalves,,,,,,,
65633546,True,tertiary,False,52.025999999999996,,"LINESTRING (-8.5380953 37.1393054, -8.5386082 37.1392972, -8.5386816 37.1393042)",Avenida São João de Deus,,,,,,,
100304613,True,residential,False,32.06,,"LINESTRING (-8.5360552 37.1402362, -8.5362247 37.1404909)",Rua Porta da Serra,,,,,,,
208350895,True,residential,False,61.749,,"LINESTRING (-8.5360552 37.1402362, -8.5357909 37.1397224)",Rua da Igreja,,,,,,,
240446664,True,residential,False,22.963,,"LINESTRING (-8.5360088 37.1407524, -8.5359727 37.1409569)",Rua da Fábrica,,,,,,,
100304603,True,residential,False,126.82900000000001,,"LINESTRING (-8.5360088 37.1407524, -8.5357703 37.1407514, -8.5349225 37.1406685, -8.5347138 37.1406331, -8.534594 37.1406052)",Rua Doutor Estêvão de Vasconcelos,,,,,,,
218204575,False,residential,True,33.689,,"LINESTRING (-8.5395025 37.1399721, -8.5394813 37.1396696)",Rua Mouzinho de Albuquerque,,,,,,,
98840359,True,residential,False,73.188,,"LINESTRING (-8.5395025 37.1399721, -8.5394355 37.1399758, -8.5386788 37.1400176)",Rua da Hortinha,,,,,,,
218204575,False,residential,False,61.068,,"LINESTRING (-8.5395025 37.1399721, -8.5395326 37.14042, -8.5395395 37.1405205)",Rua Mouzinho de Albuquerque,,,,,,,
208350894,False,tertiary,False,24.309,,"LINESTRING (-8.5392865 37.1393041, -8.5395607 37.1393006)",Avenida São João de Deus,,1,,,,,
208350891,True,residential,False,44.455,,"LINESTRING (-8.5392865 37.1393041, -8.5393162 37.1394019, -8.5393798 37.1394974, -8.5394318 37.1395656, -8.5394813 37.1396696)",Rua Mouzinho de Albuquerque,,,,,,,
208350893,False,tertiary,False,53.686,,"LINESTRING (-8.5392865 37.1393041, -8.5391675 37.1393063, -8.5387987 37.1393137, -8.5386816 37.1393042)",Avenida São João de Deus,,,,,,,
98840361,True,residential,False,39.260999999999996,,"LINESTRING (-8.5353397 37.1401639, -8.5357147 37.1402203, -8.5357759 37.1402232)",Rua Professor José Buisel,,,,,,,
208350886,False,residential,False,107.502,,"LINESTRING (-8.5395754 37.1410331, -8.5407882 37.1410299)",Rua de Olivença,,,,,,,
208350886,False,residential,True,78.376,,"LINESTRING (-8.5395754 37.1410331, -8.5386928 37.1410756)",Rua de Olivença,,,,,,,
218204575,False,residential,True,57.087,,"LINESTRING (-8.5395754 37.1410331, -8.5395395 37.1405205)",Rua Mouzinho de Albuquerque,,,,,,,
98840359,True,residential,False,45.452,,"LINESTRING (-8.5386788 37.1400176, -8.5381692 37.140063)",Rua da Hortinha,,,,,,,
40197969,True,residential,False,79.394,,"LINESTRING (-8.5386788 37.1400176, -8.5386713 37.1393627, -8.5386816 37.1393042)",Rua França Borges,,,,,,,
98840356,False,residential,False,93.636,,"LINESTRING (-8.5347652 37.140048, -8.5347801 37.139206)",Rua Padre Filipe,,,,,,,
98840361,True,residential,False,52.529,,"LINESTRING (-8.5347652 37.140048, -8.5353397 37.1401639)",Rua Professor José Buisel,,,,,,,
733953197,True,tertiary,False,58.367999999999995,,"LINESTRING (-8.5371784 37.136024, -8.5371751 37.1356637, -8.5371736 37.1354991)",Rua Dom Carlos I,,1,,,,,
98840361,True,residential,False,30.423,,"LINESTRING (-8.5340719 37.1399111, -8.5344091 37.1399621)",Rua Professor José Buisel,,,,,,,
99359346,False,residential,False,75.99,,"LINESTRING (-8.5340719 37.1399111, -8.5336859 37.1393009)",Rua Francisco Duarte,,,,,,,
99510587,True,tertiary,False,74.258,,"LINESTRING (-8.5371513 37.1352808, -8.5368301 37.135295, -8.5363149 37.1353178)",Rua José António Marques,,1,,,,,
130909579,False,tertiary,False,48.871,,"LINESTRING (-8.5371513 37.1352808, -8.5371759 37.1352792, -8.5377008 37.1352453)",Rua José António Marques,,2,,,,,
240447033,True,tertiary,False,84.01599999999999,,"LINESTRING (-8.5371513 37.1352808, -8.5371086 37.1347692, -8.5370883 37.1345269)",Rua Dom Carlos I,,,,,,,
40197978,False,residential,False,33.593999999999994,,"LINESTRING (-8.5407692 37.1386288, -8.5407065 37.1386359, -8.540611 37.1385884, -8.5404471 37.1384928)",Rua Padre da Glória,,,,,,,
40197978,False,residential,True,15.573999999999998,,"LINESTRING (-8.5407692 37.1386288, -8.5408269 37.1386052, -8.5409154 37.138552)",Rua Padre da Glória,,,,,,,
