osmid,oneway,lanes,highway,reversed,length,geometry,name,junction,tunnel
"[782206313, 15229207]",True,,secondary,False,66.85300000000001,"LINESTRING (-8.4323252 40.2137655, -8.4320383 40.2139182, -8.4317642 40.2140498, -8.4316677 40.2140959)",Rua Doutor Manuel Rodrigues,,
59524668,True,,residential,False,85.184,"LINESTRING (-8.4323252 40.2137655, -8.432383 40.2138265, -8.4328486 40.2143142, -8.4329159 40.2143847)",Rua Rosa Falcão,,
169529049,True,3,secondary,False,81.458,"LINESTRING (-8.4329159 40.2143847, -8.4329792 40.2143172, -8.433011 40.2142833, -8.4331403 40.2141489, -8.4333322 40.2139494, -8.4334822 40.2137934)",Rua João Machado,,
118793181,True,,residential,False,42.881,"LINESTRING (-8.4319863 40.2127086, -8.4316715 40.2128887, -8.4315727 40.2129284)",Rua João de Ruão,,
786119377,True,3,secondary,False,8.21,"LINESTRING (-8.4243378 40.2115822, -8.4244335 40.2115927)",Rua Olímpio Nicolau Rui Fernandes,,
112265810,False,,residential,True,145.61,"LINESTRING (-8.4243378 40.2115822, -8.4243245 40.2116721, -8.424323 40.2117492, -8.4243894 40.2119654, -8.424486 40.2120678, -8.4250117 40.2122153, -8.4254783 40.2122987)",Rua da Manutenção Militar,,
116228757,True,,residential,False,25.501,"LINESTRING (-8.4267361 40.210627, -8.4268553 40.2104165)",Travessa da Esperança,,
44622866,True,,residential,False,45.53099999999999,"LINESTRING (-8.4267361 40.210627, -8.4265831 40.2106165, -8.4265164 40.2106264, -8.426426 40.2106227, -8.4262667 40.2105977, -8.4262065 40.2105883)",Couraça dos Apóstolos,,
51300968,True,,residential,False,59.535,"LINESTRING (-8.4268553 40.2104165, -8.4266709 40.2104256, -8.4265959 40.2104457, -8.4262658 40.210545, -8.4262065 40.2105883)",Rua João Jacinto,,
1155319887,True,2,secondary_link,False,18.97,"LINESTRING (-8.4298655 40.2067204, -8.4297363 40.2068086, -8.4297044 40.2068381)",,,
468418310,True,2,secondary,False,22.491,"LINESTRING (-8.4298052 40.2071371, -8.4296051 40.2070046)",Avenida Emídio Navarro,,
130435178,True,2,secondary_link,False,30.322000000000003,"LINESTRING (-8.4298052 40.2071371, -8.4298052 40.2070974, -8.4298052 40.2068644)",,,
58433306,False,,residential,True,46.588,"LINESTRING (-8.433891 40.2105748, -8.4333515 40.2106509)",Rua dos Oleiros,,
58433306,False,,residential,False,75.904,"LINESTRING (-8.4321908 40.2108146, -8.4323087 40.210798, -8.4330698 40.2106906)",Rua dos Oleiros,,
1045524258,False,4,secondary,False,38.196,"LINESTRING (-8.4321908 40.2108146, -8.4320841 40.2106181, -8.4320185 40.2104973)",Avenida Fernão de Magalhães,,
"[1045524259, 1044478655]",False,4,secondary,True,72.72900000000001,"LINESTRING (-8.4321908 40.2108146, -8.4322311 40.2108898, -8.4322433 40.2109125, -8.4323859 40.2111788, -8.4324779 40.2113506, -8.432515 40.21142)",Avenida Fernão de Magalhães,,
15418141,True,,tertiary,False,153.662,"LINESTRING (-8.4256133 40.2134321, -8.4254016 40.2133986, -8.4252258 40.2133799, -8.424611 40.2133642, -8.4242071 40.2133539, -8.4240448 40.2133351, -8.4238246 40.2132781)",Rua António José de Almeida,,
23207764,True,1,tertiary,False,23.316,"LINESTRING (-8.4256968 40.213637, -8.4258114 40.2135513, -8.4258998 40.2134961)",Rua Nicolau Chanterenne,,
174739366,True,1,residential,False,24.427999999999997,"LINESTRING (-8.4256968 40.213637, -8.425687 40.2135339, -8.4256133 40.2134321)",,,
784400741,True,,tertiary,False,16.326,"LINESTRING (-8.4283263 40.214328, -8.42835 40.2144737)",,,
174739443,True,,tertiary,False,43.848,"LINESTRING (-8.4283263 40.214328, -8.4283922 40.2144319, -8.4284606 40.2145119, -8.4285495 40.2145629, -8.4286752 40.2145847)",Largo da Conchada,,
58866452,True,,residential,False,65.286,"LINESTRING (-8.4286752 40.2145847, -8.4290748 40.2140831)",Azinhaga do Carmo,,
174739443,True,,tertiary,False,21.655,"LINESTRING (-8.4286752 40.2145847, -8.4289302 40.2145818)",Largo da Conchada,,
58866457,False,,residential,False,51.821000000000005,"LINESTRING (-8.4286901 40.2146397, -8.4289085 40.2146901, -8.4291402 40.2147672, -8.4292588 40.2148067)",Alameda da Conchada,,
"[345361600, 917627761]",True,,tertiary,False,21.542,"LINESTRING (-8.4286901 40.2146397, -8.4287881 40.2146282, -8.4289302 40.2145818)","['Largo da Conchada', 'Rua de Aveiro']",,
"[174858348, 174858413]",False,,residential,True,28.25,"LINESTRING (-8.4310998 40.2107862, -8.4312279 40.2107464, -8.4314076 40.2106898)",Avenida Central,,building_passage
15220337,True,,residential,False,91.161,"LINESTRING (-8.4242447 40.2092016, -8.4245589 40.2091507, -8.4245142 40.2089897, -8.4241999 40.2090406, -8.4242447 40.2092016)",Largo da Feira dos Estudantes,,
779645959,False,,residential,True,50.41499999999999,"LINESTRING (-8.4242447 40.2092016, -8.4241413 40.209337, -8.4238793 40.2093813, -8.4237628 40.2094036)",Largo da Feira dos Estudantes,,
258941805,True,3,secondary,False,81.857,"LINESTRING (-8.4244335 40.2115927, -8.4253882 40.2116946)",Rua Olímpio Nicolau Rui Fernandes,,
199714729,True,,secondary_link,False,22.478,"LINESTRING (-8.4244335 40.2115927, -8.4244789 40.2115719, -8.4245119 40.2115403, -8.4245284 40.2115019, -8.4245263 40.2114615, -8.4245058 40.2114242)",,,
778401757,True,2,secondary,False,11.804,"LINESTRING (-8.4245058 40.2114242, -8.4243708 40.2113989)",Avenida Sá da Bandeira,,
314120906,True,,residential,False,169.057,"LINESTRING (-8.4245058 40.2114242, -8.4246141 40.2113758, -8.4246446 40.2113621, -8.4248221 40.2113373, -8.4255025 40.211187, -8.4257291 40.211151, -8.4259675 40.2111219, -8.42643 40.2110654)",Rua da Fonte Nova,,
224042260,False,,residential,True,46.306,"LINESTRING (-8.4262014 40.2140121, -8.4262187 40.2139148, -8.4262536 40.2137297, -8.4263291 40.2136118)",,,
"[201639848, 411360582]",True,,residential,False,174.54699999999997,"LINESTRING (-8.4274727 40.2089128, -8.4273512 40.2089519, -8.4271789 40.2089375, -8.4267744 40.2088943, -8.4267096 40.208874, -8.4266459 40.2088625, -8.4265834 40.2088629, -8.4265304 40.2088776, -8.4264969 40.2088884, -8.4264163 40.2089003, -8.4261981 40.2089085, -8.4260678 40.2089188, -8.4258152 40.2089051, -8.4257307 40.2086329)","['Largo da Sé Velha', 'Rua Borges Carneiro']",,
"[17955680, 345361604]",True,1,residential,False,96.173,"LINESTRING (-8.4332238 40.2130465, -8.433013 40.2130206, -8.4329378 40.2130008, -8.4323151 40.2125708)",Rua de Simões de Castro,,
345361598,True,2,secondary,False,24.417,"LINESTRING (-8.4332238 40.2130465, -8.433205 40.2131013, -8.4332274 40.2131538, -8.4333041 40.2132442)",Avenida Fernão de Magalhães,roundabout,
1044478652,False,,residential,False,72.431,"LINESTRING (-8.4337064 40.2115206, -8.4333952 40.2111685, -8.4334075 40.2109421)",Rua Cais da Estação,,
345361598,True,2,secondary,False,63.909,"LINESTRING (-8.4338085 40.2134564, -8.4334427 40.2130433, -8.43336 40.2130009)",Avenida Fernão de Magalhães,roundabout,
1155319888,True,,secondary_link,False,16.811,"LINESTRING (-8.4298052 40.2068644, -8.4298655 40.2067204)",,,
1170440514,True,2,secondary_link,False,14.239,"LINESTRING (-8.4296678 40.2069378, -8.4298052 40.2068644)",,,
1170440515,False,4,secondary_link,False,9.139,"LINESTRING (-8.4296678 40.2069378, -8.4296276 40.2069803, -8.4296051 40.2070046)",,,
1170440516,True,2,secondary_link,False,11.514,"LINESTRING (-8.4297044 40.2068381, -8.4296678 40.2069378)",,,
14384441,True,2,secondary_link,False,26.105,"LINESTRING (-8.4297044 40.2068381, -8.4294525 40.2068624, -8.4293996 40.2068685)",,,
1180160321,False,,residential,True,8.802,"LINESTRING (-8.4278746 40.2135357, -8.4279165 40.2136081)",Rua de Saragoça,,
23284560,False,,residential,False,137.04500000000002,"LINESTRING (-8.4278746 40.2135357, -8.4274689 40.2130508, -8.4269213 40.212544)",Rua de Saragoça,,
112543793,False,,tertiary,False,11.939,"LINESTRING (-8.4305471 40.2148848, -8.4304414 40.214814)",Rua de Aveiro,,
1214883691,True,,residential,False,13.341000000000001,"LINESTRING (-8.4304451 40.2149759, -8.4304914 40.2149386, -8.4305471 40.2148848)",Rua Raul dos Reis Carvalheira,,
1139127487,False,,residential,True,6.111,"LINESTRING (-8.4285229 40.2147798, -8.4285879 40.2147562)",Rua Frei Tomé de Jesus,,
58866714,True,,residential,False,57.008,"LINESTRING (-8.4285229 40.2147798, -8.4285005 40.2148334, -8.4282292 40.2152401)",Rego do Bonfim,,
1139127487,False,,residential,False,63.256,"LINESTRING (-8.4285229 40.2147798, -8.4284321 40.2147938, -8.4279349 40.214866, -8.4277911 40.2148862)",Rua Frei Tomé de Jesus,,
