osmid,oneway,lanes,highway,reversed,length,geometry,name,maxspeed,ref,junction,tunnel
104638893,True,2,secondary_link,False,454.107,"LINESTRING (-8.6280379 41.2412971, -8.6278643 41.2412385, -8.627711 41.2411469, -8.627602 41.240994, -8.6273014 41.2401895, -8.627276 41.2401196, -8.6272453 41.2400416, -8.6263562 41.2376637, -8.626334 41.2376044, -8.6263063 41.2375077)",Avenida Professor Doutor Manuel de Oliveira Marques,50,,,
1117207211,True,1,secondary_link,False,61.304,"LINESTRING (-8.6280379 41.2412971, -8.6276308 41.2413653, -8.6273304 41.2414393)",,50,,roundabout,
1117207210,True,1,secondary_link,False,22.349,"LINESTRING (-8.6273304 41.2414393, -8.6270809 41.2415114)",,50,,roundabout,
285025066,True,2,secondary_link,False,19.956,"LINESTRING (-8.6266883 41.2372443, -8.6264528 41.2372152)",Rua Conselheiro Costa Aroso,50,,,
286087603,False,2,secondary,True,121.727,"LINESTRING (-8.6266883 41.2372443, -8.6281428 41.2371986)",Rua Conselheiro Costa Aroso,,EN107,,
104638889,True,,residential,False,78.479,"LINESTRING (-8.6246539 41.2396209, -8.6247452 41.2396489, -8.6249758 41.2396222, -8.6250535 41.2395758, -8.6251659 41.2394711, -8.6254871 41.2394193)",Travessa de Brandinhães,,,,
774854553,True,1,trunk,False,123.899,"LINESTRING (-8.6246539 41.2396209, -8.6247742 41.2394098, -8.6250267 41.2390159, -8.6252778 41.2386104)",,70,EN 14,,
859891511,True,3,secondary,False,21.424,"LINESTRING (-8.6259545 41.237011, -8.6259119 41.237025, -8.6258863 41.2370359, -8.6258157 41.237078, -8.6257604 41.2371316)",Praça Arquiteto João Álvaro Rocha,50,,roundabout,
115765549,False,,residential,True,6.384,"LINESTRING (-8.6310451 41.2378559, -8.6309742 41.2378772)",Rua do Outeiro,,,,
309280512,False,,residential,False,18.189,"LINESTRING (-8.6310451 41.2378559, -8.6310304 41.2380191)",Rua do Outeiro,,,,
1000515672,False,,residential,False,93.943,"LINESTRING (-8.6310451 41.2378559, -8.6310896 41.2378419, -8.6320103 41.2376439, -8.6321278 41.2376484)",Rua do Outeiro,,,,
309280512,False,,residential,True,18.189,"LINESTRING (-8.6310304 41.2380191, -8.6310451 41.2378559)",Rua do Outeiro,,,,
1000515673,False,2,secondary,False,18.978,"LINESTRING (-8.6310304 41.2380191, -8.6308326 41.2379354)",Rua Conselheiro Costa Aroso,50,EN107,,
1000515673,False,2,secondary,True,132.244,"LINESTRING (-8.6310304 41.2380191, -8.6324086 41.2386025)",Rua Conselheiro Costa Aroso,50,EN107,,
309280514,False,,residential,False,74.028,"LINESTRING (-8.6323768 41.2382847, -8.6323254 41.2380915, -8.6321948 41.2377505, -8.6321278 41.2376484)",Travessa do Outeiro,,,,
309280497,False,,residential,True,144.20700000000002,"LINESTRING (-8.6336585 41.238451, -8.6332427 41.2384261, -8.6330944 41.2383961, -8.6329551 41.2381483, -8.6329374 41.2380235, -8.6326785 41.2375922)",Bairro Oliveira Braga,,,,
1000515673,False,2,secondary,False,132.244,"LINESTRING (-8.6324086 41.2386025, -8.6310304 41.2380191)",Rua Conselheiro Costa Aroso,50,EN107,,
309280516,True,,residential,False,35.753,"LINESTRING (-8.6324086 41.2386025, -8.6324249 41.2385074, -8.6323873 41.2383244, -8.6323768 41.2382847)",Travessa do Outeiro,,,,
"[542249464, 1000515673, 542247186, 823999462]",False,2,secondary,True,127.846,"LINESTRING (-8.6324086 41.2386025, -8.6324962 41.238643, -8.6326104 41.2386973, -8.632727 41.2387528, -8.6329769 41.2389125, -8.6330383 41.2389536, -8.633105 41.2389976, -8.6333718 41.2391862, -8.63358 41.2393358)",Rua Conselheiro Costa Aroso,"['50', '30']",EN107,,
309285635,False,,residential,True,97.446,"LINESTRING (-8.6351842 41.240696, -8.6340742 41.2409631)",Rua Ernesto Santos Ribeiro,,,,
309285636,True,,residential,False,38.213,"LINESTRING (-8.6351842 41.240696, -8.6354018 41.2409982)",Rua Ernesto Santos Ribeiro,,,,
309285635,False,,residential,False,97.446,"LINESTRING (-8.6340742 41.2409631, -8.6351842 41.240696)",Rua Ernesto Santos Ribeiro,,,,
"[306064117, 1150708095]",False,,secondary,"[False, True]",29.427999999999997,"LINESTRING (-8.6340742 41.2409631, -8.6340484 41.2408925, -8.6339772 41.2407087)",Via Adelino Amaro da Costa,50,,,
1150708095,False,,secondary,True,84.08,"LINESTRING (-8.6340742 41.2409631, -8.6341451 41.2411575, -8.634289 41.2415852, -8.6343267 41.241695)",Via Adelino Amaro da Costa,,,,
309285634,False,,residential,False,118.675,"LINESTRING (-8.6354018 41.2409982, -8.6343267 41.241695)",Rua Ernesto Santos Ribeiro,,,,
309285637,True,,residential,False,51.439,"LINESTRING (-8.6354018 41.2409982, -8.6354729 41.2409515, -8.6352664 41.2406676, -8.6351842 41.240696)",Rua Ernesto Santos Ribeiro,,,,
309285634,False,,residential,True,118.675,"LINESTRING (-8.6343267 41.241695, -8.6354018 41.2409982)",Rua Ernesto Santos Ribeiro,,,,
1150708095,False,,secondary,False,84.08,"LINESTRING (-8.6343267 41.241695, -8.634289 41.2415852, -8.6341451 41.2411575, -8.6340742 41.2409631)",Via Adelino Amaro da Costa,,,,
1000515674,False,2,secondary,True,5.22,"LINESTRING (-8.6307796 41.2379106, -8.6308326 41.2379354)",Rua Conselheiro Costa Aroso,50,EN107,,
309311943,False,,residential,True,129.213,"LINESTRING (-8.6307796 41.2379106, -8.6306768 41.2379878, -8.6305482 41.2380498, -8.6304016 41.2380769, -8.6301605 41.2380966, -8.6298773 41.2380946, -8.629307 41.2380813)",Rua de Pilrão,,,,
542247185,False,2,secondary,False,162.55399999999997,"LINESTRING (-8.6307796 41.2379106, -8.6307323 41.2378884, -8.6306134 41.2378368, -8.6296194 41.2374052, -8.6293188 41.2372747, -8.629085 41.2371961)",Rua Conselheiro Costa Aroso,50,EN107,,
26697163,False,,residential,False,139.272,"LINESTRING (-8.629307 41.2380813, -8.6292928 41.2380388, -8.6291909 41.2379327, -8.6282279 41.2372442, -8.6281428 41.2371986)",Rua José Augusto Silva Sousa Maia,,,,
309311943,False,,residential,False,129.213,"LINESTRING (-8.629307 41.2380813, -8.6298773 41.2380946, -8.6301605 41.2380966, -8.6304016 41.2380769, -8.6305482 41.2380498, -8.6306768 41.2379878, -8.6307796 41.2379106)",Rua de Pilrão,,,,
1000515675,False,,residential,True,126.80199999999999,"LINESTRING (-8.629307 41.2380813, -8.629325 41.238198, -8.62933 41.2384587, -8.6293442 41.2385318, -8.6295088 41.238826, -8.6295409 41.2391943)",Rua José Augusto Silva Sousa Maia,,,,
309311942,False,,residential,True,125.62299999999999,"LINESTRING (-8.6280361 41.239258, -8.6279998 41.2392085, -8.627881 41.2391432, -8.6276229 41.2390396, -8.6274564 41.2389499, -8.6273691 41.2388929, -8.6272964 41.2388316, -8.6269766 41.2384879)",Rua de Brandinhães,50,,,
309311944,False,,residential,False,45.727,"LINESTRING (-8.6254871 41.2394193, -8.6260218 41.239333)",Travessa de Brandinhães,50,,,
309688476,False,2,unclassified,True,12.567,"LINESTRING (-8.6267637 41.2338609, -8.6267664 41.2339739)",Travessa Simão Bolívar,,,,
26764751,True,,residential,False,36.346,"LINESTRING (-8.6266043 41.2352955, -8.6265176 41.2356158)",Rua Doutor Gonçalo de Araújo,,,,
309688474,False,,residential,False,51.707,"LINESTRING (-8.6266043 41.2352955, -8.6263535 41.2352622, -8.6260727 41.235436)",Rua Doutor Gonçalo de Araújo,,,,
309688474,False,,residential,True,51.707,"LINESTRING (-8.6260727 41.235436, -8.6263535 41.2352622, -8.6266043 41.2352955)",Rua Doutor Gonçalo de Araújo,,,,
"[285025070, 285025071, 35144239, 774854546, 774854555]",True,"['1', '2', '3']",trunk,False,407.895,"LINESTRING (-8.6265361 41.2362292, -8.6264808 41.2363675, -8.6263528 41.2366936, -8.6262426 41.2369261, -8.6258515 41.2376073, -8.6253617 41.2383509, -8.6248778 41.2391173, -8.6246258 41.2395127, -8.6245789 41.2395827)",,70,EN 14,,yes
35926656,False,,residential,False,286.69,"LINESTRING (-8.6354241 41.2343392, -8.6351253 41.2342184, -8.6344677 41.2332326, -8.6343818 41.2331519, -8.6342879 41.2330551, -8.6342182 41.2330127, -8.6341519 41.2330021, -8.63395 41.2330167, -8.6329891 41.233088)",Rua da Estação,,,,
26764569,False,,secondary,False,120.53399999999999,"LINESTRING (-8.630466 41.2363373, -8.6305898 41.2362624, -8.6311101 41.2359686, -8.6314775 41.2357625, -8.631564 41.235707, -8.6315994 41.2356707)",Rua Padre José Pinheiro Duarte,,,,
26764570,False,,secondary,False,150.507,"LINESTRING (-8.630466 41.2363373, -8.6304182 41.2363667, -8.6292615 41.2370266, -8.629085 41.2371961)",Rua Padre José Pinheiro Duarte,50,,,
"[823999456, 168970826]",False,2,secondary,True,35.527,"LINESTRING (-8.6340517 41.2394412, -8.6341645 41.2394412, -8.6344753 41.2394199)",Rua Conselheiro Costa Aroso,50,EN107,,
823999461,False,2,secondary,False,32.287,"LINESTRING (-8.6340517 41.2394412, -8.63393 41.2394411, -8.6337774 41.2394168, -8.6336755 41.2393889)",Rua Conselheiro Costa Aroso,50,EN107,,
115718276,False,,tertiary,False,13.033,"LINESTRING (-8.6243803 41.2385691, -8.6242381 41.2386171)",Rua Domingos Luís Barreiros Tomé,,,,
115718276,False,,tertiary,True,14.552,"LINESTRING (-8.6243803 41.2385691, -8.6244908 41.238468)",Rua Domingos Luís Barreiros Tomé,,,,
1107982569,True,,residential,False,7.441,"LINESTRING (-8.6243803 41.2385691, -8.6243194 41.2386179)",Rua Domingos Luís Barreiros Tomé,,,,
115718276,False,,tertiary,False,14.552,"LINESTRING (-8.6244908 41.238468, -8.6243803 41.2385691)",Rua Domingos Luís Barreiros Tomé,,,,
115718276,False,,tertiary,True,67.388,"LINESTRING (-8.6244908 41.238468, -8.6246062 41.238282, -8.624838 41.2379211)",Rua Domingos Luís Barreiros Tomé,,,,
1107982567,True,,residential,False,3.982,"LINESTRING (-8.6242483 41.2388307, -8.6242694 41.2387986)",Rua Domingos Luís Barreiros Tomé,,,,
1107982567,True,,residential,False,30.022,"LINESTRING (-8.6243284 41.2387088, -8.6244096 41.2385894, -8.6244908 41.238468)",Rua Domingos Luís Barreiros Tomé,,,,
1107982568,True,,residential,False,11.346,"LINESTRING (-8.6243284 41.2387088, -8.6243501 41.2386424, -8.6243194 41.2386179)",Rua Domingos Luís Barreiros Tomé,,,,
1107982568,True,,residential,False,6.799,"LINESTRING (-8.6243194 41.2386179, -8.6242381 41.2386171)",Rua Domingos Luís Barreiros Tomé,,,,
1107982569,True,,residential,False,12.269,"LINESTRING (-8.6243194 41.2386179, -8.6242833 41.23866, -8.6242725 41.2387197)",Rua Domingos Luís Barreiros Tomé,,,,
1107982569,True,,residential,False,8.777,"LINESTRING (-8.6242725 41.2387197, -8.6242694 41.2387986)",Rua Domingos Luís Barreiros Tomé,,,,
1107982567,True,,residential,False,11.138,"LINESTRING (-8.6242694 41.2387986, -8.6243284 41.2387088)",Rua Domingos Luís Barreiros Tomé,,,,
115718277,False,,tertiary,False,8.795,"LINESTRING (-8.6241332 41.2386229, -8.6242381 41.2386171)",Rua da Cavada,,,,
1107982570,True,,residential,False,16.482,"LINESTRING (-8.6241332 41.2386229, -8.6242093 41.2386532, -8.624249 41.2386804, -8.6242725 41.2387197)",Rua Domingos Luís Barreiros Tomé,,,,
