osmid,name,highway,oneway,reversed,length,geometry,ref,bridge,width
333438645,Avenida Central de Moreira,primary,False,True,117.218,"LINESTRING (-8.4867203 42.0222363, -8.4867502 42.0222862, -8.4868214 42.0223591, -8.4871441 42.022551, -8.4873137 42.0226717, -8.4874645 42.0228373, -8.4876304 42.0230291)",EN 101,,
376008025,Caminho do Passal,residential,False,False,76.048,"LINESTRING (-8.4867203 42.0222363, -8.4869512 42.0222385, -8.4872614 42.0223268, -8.4874959 42.0224266, -8.4875547 42.0224745)",,,
376008025,Caminho do Passal,residential,False,True,76.048,"LINESTRING (-8.4875547 42.0224745, -8.4874959 42.0224266, -8.4872614 42.0223268, -8.4869512 42.0222385, -8.4867203 42.0222363)",,,
132607357,Rua da Bouça,unclassified,False,True,44.569,"LINESTRING (-8.4875997 42.0242861, -8.4871579 42.0245162)",,,
132607357,Rua da Bouça,unclassified,False,False,95.854,"LINESTRING (-8.4875997 42.0242861, -8.487652 42.0242589, -8.4879369 42.0241321, -8.4880913 42.0241279, -8.4881947 42.0241313, -8.4883087 42.0241597, -8.4885685 42.024372)",,,
376008026,,residential,False,False,74.24499999999999,"LINESTRING (-8.4875997 42.0242861, -8.4877986 42.024508, -8.4877841 42.0246064, -8.4876906 42.0247387, -8.4875804 42.0248676)",,,
132607357,Rua da Bouça,unclassified,False,False,44.569,"LINESTRING (-8.4871579 42.0245162, -8.4875997 42.0242861)",,,
132607357,Rua da Bouça,unclassified,False,True,76.85300000000001,"LINESTRING (-8.4871579 42.0245162, -8.4868963 42.0246524, -8.4863014 42.0247557)",,,
376008023,Rua da Escola,residential,False,False,60.244,"LINESTRING (-8.4871579 42.0245162, -8.4870908 42.0246524, -8.4871065 42.0247764, -8.4871805 42.025043)",,,
376008026,,residential,False,True,74.24499999999999,"LINESTRING (-8.4875804 42.0248676, -8.4876906 42.0247387, -8.4877841 42.0246064, -8.4877986 42.024508, -8.4875997 42.0242861)",,,
376008023,Rua da Escola,residential,False,True,60.244,"LINESTRING (-8.4871805 42.025043, -8.4871065 42.0247764, -8.4870908 42.0246524, -8.4871579 42.0245162)",,,
376285998,,residential,False,True,40.479,"LINESTRING (-8.4889744 42.0191227, -8.489115 42.0191003, -8.4891747 42.0191031, -8.4892205 42.0191429, -8.4893684 42.0191404, -8.4894299 42.0191189)",,,
376303006,,residential,False,True,48.106,"LINESTRING (-8.4871478 42.0258234, -8.486807 42.0258271, -8.486675 42.0258591, -8.4865817 42.025891)",,,
132607354,Rua de Prados,unclassified,False,True,32.002,"LINESTRING (-8.4865817 42.025891, -8.4864547 42.0256191)",,,
132607354,Rua de Prados,unclassified,False,False,36.650999999999996,"LINESTRING (-8.4865817 42.025891, -8.4866395 42.0260451, -8.486725 42.0262024)",,,
376303006,,residential,False,False,48.105999999999995,"LINESTRING (-8.4865817 42.025891, -8.486675 42.0258591, -8.486807 42.0258271, -8.4871478 42.0258234)",,,
393241021,Travessa do Pisco,residential,False,True,42.626,"LINESTRING (-8.4855438 42.0246041, -8.4856171 42.0247184, -8.4857977 42.0249373)",,,
132607357,Rua da Bouça,unclassified,False,False,36.576,"LINESTRING (-8.4857977 42.0249373, -8.4859005 42.0249459, -8.4862151 42.0248514)",,,
132607357,Rua da Bouça,unclassified,False,True,110.967,"LINESTRING (-8.4857977 42.0249373, -8.4845731 42.024871, -8.4844613 42.0248927)",,,
393241021,Travessa do Pisco,residential,False,False,42.626,"LINESTRING (-8.4857977 42.0249373, -8.4856171 42.0247184, -8.4855438 42.0246041)",,,
374182248,Caminho da Quinta da Poça,residential,False,True,59.324,"LINESTRING (-8.4884273 42.026434, -8.4885097 42.0264406, -8.488652 42.0264869, -8.488872 42.0265876, -8.4889854 42.026619, -8.4890847 42.0266073)",,,
333438645,Avenida Central de Moreira,primary,False,False,31.94,"LINESTRING (-8.4893775 42.0267867, -8.4891275 42.0266629, -8.4890847 42.0266073)",EN 101,,
374182260,Caminho das Eiras,residential,False,True,95.931,"LINESTRING (-8.4893775 42.0267867, -8.48928 42.0268974, -8.4892609 42.026943, -8.4890164 42.0271618, -8.4889375 42.0272592, -8.4889341 42.0273781, -8.4889241 42.027426, -8.4888663 42.027464, -8.4887917 42.0274868)",,,
