osmid,lanes,name,highway,oneway,reversed,length,geometry,junction,maxspeed,ref
50728164,,Rua de São Bento da Batalha,tertiary,False,False,65.715,"LINESTRING (-8.4794088 41.3475033, -8.4794791 41.3475713, -8.4798766 41.3479786)",,,
50728164,,Rua de São Bento da Batalha,tertiary,False,True,21.037,"LINESTRING (-8.4794088 41.3475033, -8.4793124 41.3474232, -8.4792091 41.347399)",,,
40657085,2,,secondary,True,False,17.130000000000003,"LINESTRING (-8.4749506 41.3466924, -8.474967 41.3467289, -8.4749975 41.3467599, -8.4750391 41.3467825, -8.4750878 41.3467944)",roundabout,,
50773770,,Rua do Olival,residential,True,False,77.46,"LINESTRING (-8.4746902 41.3459433, -8.4740231 41.3461057, -8.473912 41.3461446, -8.4738568 41.3462108)",,,
385850521,,Rua do Olival,residential,True,False,79.737,"LINESTRING (-8.4746902 41.3459433, -8.4747712 41.3459248, -8.4756042 41.345735)",,,
50728115,,Rua de José Bento Correia,residential,False,True,168.147,"LINESTRING (-8.4807992 41.3426292, -8.4807668 41.3427138, -8.4804727 41.3436019, -8.4803455 41.3439861, -8.4803126 41.3440965)",,,
457367895,,Rua de Dona Maria do Carmo Azevedo,residential,False,True,99.755,"LINESTRING (-8.4807992 41.3426292, -8.4811158 41.342658, -8.4812612 41.342682, -8.4814068 41.3427422, -8.4814895 41.3427765, -8.4817672 41.3428914, -8.4819005 41.342942)",,,
602151626,,Largo de Domingos Moreira,residential,False,False,129.393,"LINESTRING (-8.4807992 41.3426292, -8.4806628 41.3425698, -8.4797294 41.3421753, -8.4795993 41.3421065, -8.4795304 41.3420352, -8.4795041 41.3420081)",,,
262166975,,Avenida de São Rosendo,residential,False,False,14.196,"LINESTRING (-8.4794327 41.3418964, -8.4794813 41.3419372, -8.4795041 41.3420081)",,,
"[602151624, 262166975]",,"['Avenida de São Rosendo', 'Praceta Palácio da Justiça']",residential,False,True,179.129,"LINESTRING (-8.4794327 41.3418964, -8.4792993 41.3418372, -8.4779674 41.3412743, -8.4778723 41.3412318, -8.4779102 41.3411854, -8.4780443 41.3410016)",,,
305069154,,Rua da Lagoa,residential,True,False,119.086,"LINESTRING (-8.4794327 41.3418964, -8.4794112 41.3417919, -8.4792951 41.34156, -8.4791037 41.3413695, -8.4787422 41.3411615, -8.478646 41.3410452)",,,
40657102,2,,primary,True,False,14.745000000000001,"LINESTRING (-8.472392 41.3454612, -8.4723855 41.3455051, -8.4724018 41.3455476, -8.4724386 41.3455821)",roundabout,,
173166426,,,primary,True,False,22.85,"LINESTRING (-8.472392 41.3454612, -8.4722554 41.34557, -8.4722042 41.3456107)",,,
40657102,2,,primary,True,False,4.901,"LINESTRING (-8.4724386 41.3455821, -8.47249 41.3456034)",roundabout,,
40657102,2,,primary,True,False,19.648,"LINESTRING (-8.47249 41.3456034, -8.4725486 41.3456083, -8.4726053 41.345596, -8.4726511 41.3455685, -8.4726795 41.3455299)",roundabout,,
305046863,,,secondary,True,False,30.277,"LINESTRING (-8.47249 41.3456034, -8.4725788 41.3456409, -8.4726893 41.3456876, -8.4728061 41.3457369)",,,
40657085,2,,secondary,True,False,5.260999999999999,"LINESTRING (-8.4750831 41.3465484, -8.4750529 41.346555, -8.4750248 41.3465658)",roundabout,,
385850519,,Rua Doutor Francisco Sá Carneiro,residential,True,False,80.29400000000001,"LINESTRING (-8.4750831 41.3465484, -8.4749828 41.3465391, -8.4749257 41.3465112, -8.4748919 41.3464497, -8.4746902 41.3459433)",,,
40657085,2,,secondary,True,False,10.328,"LINESTRING (-8.4752023 41.3465648, -8.4751648 41.3465519, -8.4751242 41.3465463, -8.4750831 41.3465484)",roundabout,,
40657085,2,,secondary,True,False,16.236,"LINESTRING (-8.4750248 41.3465658, -8.4749882 41.3465898, -8.4749623 41.3466207, -8.4749494 41.3466559, -8.4749506 41.3466924)",roundabout,,
185628391,1,Avenida Soeiro Mendes da Maia,secondary,True,False,31.998,"LINESTRING (-8.4750248 41.3465658, -8.4748052 41.3465662, -8.4746415 41.3465646)",,,
185628396,,Avenida de Sousa Cruz,secondary,True,False,22.441,"LINESTRING (-8.4752785 41.346649, -8.4753535 41.3464552)",,,
40657085,2,,secondary,True,False,11.617,"LINESTRING (-8.4752785 41.346649, -8.475264 41.3466159, -8.4752379 41.3465871, -8.4752023 41.3465648)",roundabout,,
40657085,2,,secondary,True,False,4.105,"LINESTRING (-8.4752799 41.3466859, -8.4752785 41.346649)",roundabout,,
185628401,,Rua Professor Doutor Fernando A. Pires de Lima,tertiary,True,False,17.092,"LINESTRING (-8.475472 41.3467391, -8.4752799 41.3466859)",,,
50730848,,,tertiary,True,False,33.123,"LINESTRING (-8.475472 41.3467391, -8.4754191 41.3465875, -8.4753535 41.3464552)",,,
50730435,,Rua da Indústria,residential,False,False,16.111,"LINESTRING (-8.4791594 41.347539, -8.4791876 41.3474597, -8.4792091 41.347399)",,,
50730435,,Rua da Indústria,residential,False,True,111.145,"LINESTRING (-8.4791594 41.347539, -8.4788747 41.348424, -8.4788016 41.3484942)",,,
185628478,,,residential,True,False,21.733,"LINESTRING (-8.4791594 41.347539, -8.4792668 41.3475017, -8.4794088 41.3475033)",,,
40657092,,Rua Zulmira de Azevedo,residential,False,False,90.04499999999999,"LINESTRING (-8.4749336 41.3397441, -8.4749066 41.3397886, -8.4746668 41.3401831, -8.474565 41.3403506, -8.4744858 41.3404808)",,,
472524632,,Praça Conde São Bento,residential,True,False,29.958,"LINESTRING (-8.4760739 41.3402329, -8.4758354 41.3400316)",,,
"[262166864, 472816244]",,"['Praça General Humberto Delgado', 'Praça Conde São Bento']",residential,False,True,128.684,"LINESTRING (-8.4760739 41.3402329, -8.4763786 41.3405273, -8.4764441 41.340584, -8.4765554 41.3406301, -8.4773463 41.3404741)",,,
323802981,,Praça Conde São Bento,residential,True,False,25.159,"LINESTRING (-8.4757045 41.3402354, -8.4758354 41.3400316)",,50,
262166972,,Praça Conde São Bento,residential,True,False,31.133,"LINESTRING (-8.4757045 41.3402354, -8.47588 41.3402151, -8.4760739 41.3402329)",,,
40657081,,,residential,True,False,185.275,"LINESTRING (-8.4776717 41.3475624, -8.4756221 41.348006, -8.4755406 41.3480276)",,,
50773075,,Rua do Jornal Santo Tirso,residential,False,False,214.018,"LINESTRING (-8.4828706 41.3462769, -8.4828801 41.346368, -8.4828056 41.346535, -8.4825816 41.3467519, -8.4820487 41.3470617, -8.4819396 41.3472156, -8.4819659 41.3473791, -8.4823591 41.3478286)",,,
50773075,,Rua do Jornal Santo Tirso,residential,False,True,21.517,"LINESTRING (-8.4828706 41.3462769, -8.4827898 41.3462039, -8.4827399 41.3461127)",,,
"[602151624, 262166975]",,"['Praceta Palácio da Justiça', 'Avenida de São Rosendo']",residential,False,False,179.12900000000002,"LINESTRING (-8.4780443 41.3410016, -8.4779102 41.3411854, -8.4778723 41.3412318, -8.4779674 41.3412743, -8.4792993 41.3418372, -8.4794327 41.3418964)",,,
602151625,,Rua da Lagoa,residential,True,False,50.837999999999994,"LINESTRING (-8.4780443 41.3410016, -8.4781212 41.3410261, -8.478646 41.3410452)",,,
323827315,,Rua Sousa Trêpa,residential,True,False,45.870000000000005,"LINESTRING (-8.4744756 41.3420572, -8.4745078 41.3419891, -8.4745912 41.3418187, -8.4746538 41.3416671)",,50,
508375987,,Rua de Sousa Trepa,residential,False,False,134.219,"LINESTRING (-8.4744756 41.3420572, -8.4745601 41.3420877, -8.4745669 41.3422667, -8.4745355 41.3423798, -8.474509 41.3424748, -8.474492 41.3425358, -8.4744775 41.3425879, -8.4743353 41.3430988, -8.4744307 41.343179)",,,
472816245,,Rua Comendador António Maria Lopes,residential,False,False,6.403,"LINESTRING (-8.4774199 41.3404579, -8.4773463 41.3404741)",,,
457367892,,Rua Comendador António Maria Lopes,residential,False,True,37.311,"LINESTRING (-8.4774199 41.3404579, -8.4778257 41.3403789, -8.4778523 41.3403731)",,,
461404518,,Rua de Ângelo de Andrade ,residential,False,False,65.756,"LINESTRING (-8.473155 41.3407554, -8.4731683 41.340737, -8.4732811 41.3405803, -8.4735296 41.3402352)",,,
41599485,,Rua de Ângelo Andrade,residential,False,False,7.173,"LINESTRING (-8.4735296 41.3402352, -8.4734557 41.3402023)",,,
41599485,,Rua de Ângelo Andrade,residential,False,True,84.71,"LINESTRING (-8.4735296 41.3402352, -8.4735918 41.3402629, -8.4738265 41.3403002, -8.4744086 41.3404518, -8.4744858 41.3404808)",,,
461404518,,Rua de Ângelo de Andrade ,residential,False,True,65.756,"LINESTRING (-8.4735296 41.3402352, -8.4732811 41.3405803, -8.4731683 41.340737, -8.473155 41.3407554)",,,
457367892,,Rua Comendador António Maria Lopes,residential,False,False,37.311,"LINESTRING (-8.4778523 41.3403731, -8.4778257 41.3403789, -8.4774199 41.3404579)",,,
457367892,,Rua Comendador António Maria Lopes,residential,False,True,124.245,"LINESTRING (-8.4778523 41.3403731, -8.4787562 41.3401762, -8.4790424 41.3401137, -8.4792811 41.3400605)",,,
467428403,,Praceta Palácio da Justiça,residential,True,False,71.966,"LINESTRING (-8.4778523 41.3403731, -8.4778907 41.3404822, -8.478039 41.3409023, -8.4780469 41.3409438, -8.4780443 41.3410016)",,,
508375987,,Rua de Sousa Trepa,residential,False,True,134.21900000000002,"LINESTRING (-8.4744307 41.343179, -8.4743353 41.3430988, -8.4744775 41.3425879, -8.474492 41.3425358, -8.474509 41.3424748, -8.4745355 41.3423798, -8.4745669 41.3422667, -8.4745601 41.3420877, -8.4744756 41.3420572)",,,
50730647,2,Avenida de Sousa Cruz,secondary,False,True,175.537,"LINESTRING (-8.4772792 41.3409833, -8.4772121 41.3411149, -8.4767617 41.3424112, -8.4767305 41.3425064)",,,
305145689,2,Praça General Humberto Delgado,secondary,True,False,60.324,"LINESTRING (-8.4772792 41.3409833, -8.4773424 41.3408947, -8.4773844 41.3407553, -8.477414 41.3406034, -8.4774199 41.3404579)",,,
830469519,,,residential,False,False,127.24,"LINESTRING (-8.4795338 41.3464581, -8.4808812 41.3469931)",,,
305069156,,Rua da Indústria,residential,False,False,95.965,"LINESTRING (-8.4795338 41.3464581, -8.4797864 41.3457198, -8.47981 41.3456206)",,,
305069156,,Rua da Indústria,residential,False,True,108.079,"LINESTRING (-8.4795338 41.3464581, -8.4792554 41.3472718, -8.4792091 41.347399)",,,
830469519,,,residential,False,True,127.24,"LINESTRING (-8.4808812 41.3469931, -8.4795338 41.3464581)",,,
50730769,,,residential,False,False,41.33,"LINESTRING (-8.4808812 41.3469931, -8.480867 41.3470078, -8.4806151 41.3473065)",,,
50730769,,,residential,False,True,86.497,"LINESTRING (-8.4808812 41.3469931, -8.4813927 41.3464658, -8.4814912 41.3463643)",,,
40657084,2,Avenida Soeiro Mendes da Maia,secondary,False,False,41.88,"LINESTRING (-8.4742096 41.346374, -8.4745347 41.3465272, -8.4746415 41.3465646)",,,
40657084,2,Avenida Soeiro Mendes da Maia,secondary,False,True,34.596,"LINESTRING (-8.4742096 41.346374, -8.4739664 41.3462594, -8.4738568 41.3462108)",,,
457367892,,Rua Comendador António Maria Lopes,residential,False,False,96.218,"LINESTRING (-8.4808426 41.3397109, -8.4806421 41.3397815, -8.4797458 41.3399707)",,,
1072232323,,,residential,True,False,29.601999999999997,"LINESTRING (-8.4808426 41.3397109, -8.4809655 41.3396928, -8.4810472 41.3396746, -8.4811913 41.3396756)",,,
1072232318,,,residential,True,False,19.774,"LINESTRING (-8.4819058 41.3395319, -8.4819735 41.3395568, -8.4820232 41.3395913, -8.4820824 41.3396459)",,,
1072232317,,,tertiary,True,False,22.298000000000002,"LINESTRING (-8.4810701 41.33953, -8.4810574 41.3395731, -8.4810714 41.33962, -8.4811186 41.3396555, -8.4811913 41.3396756)",,,
1072232322,,,residential,True,False,27.814,"LINESTRING (-8.4810701 41.33953, -8.4810178 41.3395884, -8.4809272 41.3396536, -8.4808426 41.3397109)",,,
