osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,width,maxspeed,bridge,junction,tunnel
1151509069,False,2,,residential,True,64.01400000000001,"LINESTRING (-7.8140313 41.1023106, -7.8141125 41.1023798, -7.8143022 41.1028415)",,,,,,
122726840,False,,,residential,True,38.052,"LINESTRING (-7.812506 41.1025127, -7.8126803 41.1021967)",,,,,,
122726843,False,,,residential,False,35.77,"LINESTRING (-7.812506 41.1025127, -7.812439 41.102195)",,,,,,
1069114992,False,,,residential,False,55.531,"LINESTRING (-7.812506 41.1025127, -7.8126032 41.1030067)",,,,,,
122726834,False,,,residential,False,19.017,"LINESTRING (-7.813098 41.102842, -7.812912 41.10294)",,,,,,
122726834,False,,,residential,True,98.014,"LINESTRING (-7.813098 41.102842, -7.8140313 41.1023106)",,,,,,
122728075,False,,,residential,True,14.375,"LINESTRING (-7.813098 41.102842, -7.8131201 41.1029702)",,,,,,
122726834,False,,,residential,False,26.916,"LINESTRING (-7.812912 41.10294, -7.8126032 41.1030067)",,,,,,
122726834,False,,,residential,True,19.017,"LINESTRING (-7.812912 41.10294, -7.813098 41.102842)",,,,,,
122726839,False,,,residential,True,17.757,"LINESTRING (-7.812912 41.10294, -7.8131201 41.1029702)",,,,,,
122726834,False,,,residential,False,10.657,"LINESTRING (-7.8143222 41.1006769, -7.8142226 41.1007365)",,,,,,
"[122726834, 566319063]",False,,,residential,True,151.556,"LINESTRING (-7.8143222 41.1006769, -7.814512 41.1006436, -7.8159559 41.1006267, -7.8161256 41.1006228)",Rua das Amoreiras,,,,,
122726846,False,,,residential,False,256.45099999999996,"LINESTRING (-7.8143222 41.1006769, -7.8141208 41.1006492, -7.813434 41.1004937, -7.8124291 41.1001444, -7.8120523 41.1000791, -7.8119295 41.100043, -7.8116781 41.0998742, -7.8115931 41.0997573)",,,,,,
122726834,False,,,residential,True,26.916,"LINESTRING (-7.8126032 41.1030067, -7.812912 41.10294)",,,,,,
1069114992,False,,,residential,True,55.531,"LINESTRING (-7.8126032 41.1030067, -7.812506 41.1025127)",,,,,,
122726835,False,,,residential,True,50.841,"LINESTRING (-7.8152945 41.1018947, -7.8149384 41.1015245)",,,,,,
"[122726835, 122726844]",False,,,residential,"[False, True]",57.839999999999996,"LINESTRING (-7.8152945 41.1018947, -7.8154866 41.1020873, -7.8156684 41.1021052, -7.8158546 41.1021199)",,,,,,
122726836,False,,,residential,True,49.475,"LINESTRING (-7.8152945 41.1018947, -7.8155212 41.1018997, -7.8157052 41.1019143, -7.8158785 41.101947)",,,,,,
122726834,False,,,residential,False,197.736,"LINESTRING (-7.8131174 41.1011941, -7.8131788 41.101271, -7.8134858 41.101362, -7.8142874 41.1015998, -7.8143699 41.101711, -7.8143695 41.1018263, -7.8142349 41.1020511, -7.8140313 41.1023106)",,,,,,
122726834,False,,,residential,True,110.00900000000001,"LINESTRING (-7.8131174 41.1011941, -7.8131549 41.1011395, -7.8132509 41.1011042, -7.813542 41.1010672, -7.8137277 41.1010299, -7.8138936 41.1009707, -7.8140317 41.1008573, -7.8142226 41.1007365)",,,,,,
122726843,False,,,residential,True,127.21300000000001,"LINESTRING (-7.8131174 41.1011941, -7.8130434 41.1011828, -7.8127777 41.1010246, -7.8127084 41.1010077, -7.8125994 41.1010148, -7.812266 41.101141, -7.8122115 41.1011793, -7.8121225 41.1012353, -7.8118315 41.1013928)",,,,,,
122726834,False,,,residential,True,10.657,"LINESTRING (-7.8142226 41.1007365, -7.8143222 41.1006769)",,,,,,
122726834,False,,,residential,False,110.009,"LINESTRING (-7.8142226 41.1007365, -7.8140317 41.1008573, -7.8138936 41.1009707, -7.8137277 41.1010299, -7.813542 41.1010672, -7.8132509 41.1011042, -7.8131549 41.1011395, -7.8131174 41.1011941)",,,,,,
122726835,False,,,residential,False,96.347,"LINESTRING (-7.8142226 41.1007365, -7.8143649 41.1008932, -7.8148721 41.1014515)",,,,,,
122726839,False,,,residential,False,17.757,"LINESTRING (-7.8131201 41.1029702, -7.812912 41.10294)",,,,,,
122728075,False,,,residential,False,14.375,"LINESTRING (-7.8131201 41.1029702, -7.813098 41.102842)",,,,,,
122726840,False,,,residential,False,38.052,"LINESTRING (-7.8126803 41.1021967, -7.812506 41.1025127)",,,,,,
122726840,False,,,residential,True,33.86,"LINESTRING (-7.8126803 41.1021967, -7.8128044 41.1019645, -7.812793 41.101911)",,,,,,
122728076,False,,,residential,False,24.187,"LINESTRING (-7.8126803 41.1021967, -7.8125863 41.1022492, -7.8125041 41.1022403, -7.812439 41.102195)",,,,,,
1151509069,False,2,,residential,False,64.01400000000001,"LINESTRING (-7.8143022 41.1028415, -7.8141125 41.1023798, -7.8140313 41.1023106)",,,,,,
122726843,False,,,residential,True,35.77,"LINESTRING (-7.812439 41.102195, -7.812506 41.1025127)",,,,,,
122726843,False,,,residential,False,103.35300000000001,"LINESTRING (-7.812439 41.102195, -7.8122433 41.1018329, -7.8118315 41.1013928)",,,,,,
122728076,False,,,residential,True,24.186999999999998,"LINESTRING (-7.812439 41.102195, -7.8125041 41.1022403, -7.8125863 41.1022492, -7.8126803 41.1021967)",,,,,,
122726838,False,,,residential,True,19.33,"LINESTRING (-7.8158785 41.101947, -7.8158546 41.1021199)",,,,,,
122726836,False,,,residential,False,49.475,"LINESTRING (-7.8158785 41.101947, -7.8157052 41.1019143, -7.8155212 41.1018997, -7.8152945 41.1018947)",,,,,,
122726838,False,,,residential,False,32.984,"LINESTRING (-7.8158785 41.101947, -7.8160625 41.1019453, -7.816121 41.101929, -7.8162682 41.1019323)",,,,,,
122726838,False,,,residential,False,19.33,"LINESTRING (-7.8158546 41.1021199, -7.8158785 41.101947)",,,,,,
"[122726835, 122726844]",False,,,residential,"[False, True]",57.84,"LINESTRING (-7.8158546 41.1021199, -7.8156684 41.1021052, -7.8154866 41.1020873, -7.8152945 41.1018947)",,,,,,
122726838,False,,,residential,True,32.984,"LINESTRING (-7.8162682 41.1019323, -7.816121 41.101929, -7.8160625 41.1019453, -7.8158785 41.101947)",,,,,,
122726835,False,,,residential,False,50.841,"LINESTRING (-7.8149384 41.1015245, -7.8152945 41.1018947)",,,,,,
122726835,False,,,residential,True,9.836,"LINESTRING (-7.8149384 41.1015245, -7.8148721 41.1014515)",,,,,,
122726842,False,,,residential,True,31.586,"LINESTRING (-7.8149384 41.1015245, -7.8146443 41.1017022)",,,,,,
122726842,False,,,residential,False,79.986,"LINESTRING (-7.8152072 41.1022831, -7.8150578 41.1021232, -7.8148521 41.101916, -7.8146443 41.1017022)",,,,,,
122726837,False,,,residential,False,75.021,"LINESTRING (-7.8146443 41.1017022, -7.8141224 41.101154)",,,,,,
122726842,False,,,residential,False,31.586,"LINESTRING (-7.8146443 41.1017022, -7.8149384 41.1015245)",,,,,,
122726842,False,,,residential,True,79.986,"LINESTRING (-7.8146443 41.1017022, -7.8148521 41.101916, -7.8150578 41.1021232, -7.8152072 41.1022831)",,,,,,
122726837,False,,,residential,True,75.021,"LINESTRING (-7.8141224 41.101154, -7.8146443 41.1017022)",,,,,,
122727501,False,,,residential,True,42.184,"LINESTRING (-7.8087021 41.1007009, -7.8085716 41.1003345)",,,,,,
122727502,False,,,residential,True,38.414,"LINESTRING (-7.8087021 41.1007009, -7.8091512 41.1006315)",,,,,,
122727502,False,,,residential,False,148.97,"LINESTRING (-7.8087021 41.1007009, -7.8083472 41.1007657, -7.8076264 41.1010933, -7.8074547 41.1012217, -7.8072212 41.1013964)",,,,,,
122727907,False,,,residential,True,7.04,"LINESTRING (-7.8092008 41.1005804, -7.8091512 41.1006315)",Rua da Seara,,,,,
122727503,False,,,residential,False,53.213,"LINESTRING (-7.8092008 41.1005804, -7.8090964 41.1004693, -7.808959 41.1001429)",,,,,,
122727907,False,,,residential,False,63.125,"LINESTRING (-7.8092008 41.1005804, -7.8093687 41.1004073, -7.8093447 41.1002533, -7.8095118 41.1001002)",Rua da Seara,,,,,
122727562,False,,,residential,True,44.044,"LINESTRING (-7.8108857 41.0994455, -7.8109039 41.099412, -7.8109711 41.0992973, -7.8110176 41.0992525, -7.8112474 41.0992129)",,,,,,
122727564,False,,,residential,False,80.57600000000001,"LINESTRING (-7.8108857 41.0994455, -7.8108225 41.0994105, -7.810442 41.0993195, -7.8100627 41.0993062, -7.8099647 41.0992794)",Rua das Cortes,,,,,
122727564,False,,,residential,True,10.355,"LINESTRING (-7.8108857 41.0994455, -7.8108653 41.0994964, -7.81091 41.0995179)",Rua das Cortes,,,,,
122727562,False,,,residential,False,17.303,"LINESTRING (-7.8114487 41.0991782, -7.8112474 41.0992129)",,,,,,
122727566,False,,,residential,False,60.077,"LINESTRING (-7.8114487 41.0991782, -7.8115852 41.0986478)",,,,,,
122727566,False,,,residential,True,19.921,"LINESTRING (-7.8114487 41.0991782, -7.8114128 41.0993553)",,,,,,
122727563,False,,,residential,True,41.307,"LINESTRING (-7.81091 41.0995179, -7.8112865 41.0997577)",,,,,,
"[122727563, 1076162844]",False,,,residential,False,156.721,"LINESTRING (-7.81091 41.0995179, -7.810402 41.0997135, -7.8099796 41.0998619, -7.8103506 41.1004246)",,,,,,
122727564,False,,,residential,False,10.355,"LINESTRING (-7.81091 41.0995179, -7.8108653 41.0994964, -7.8108857 41.0994455)",Rua das Cortes,,,,,
122727563,False,,,residential,False,41.307,"LINESTRING (-7.8112865 41.0997577, -7.81091 41.0995179)",,,,,,
122727563,False,,,residential,True,25.691,"LINESTRING (-7.8112865 41.0997577, -7.8115931 41.0997573)",,,,,,
122727566,False,,,residential,False,46.348,"LINESTRING (-7.8112865 41.0997577, -7.8113377 41.0996849, -7.8114128 41.0993553)",,,,,,
891948061,True,2,EM 226,primary,False,43.293,"LINESTRING (-7.8103506 41.1004246, -7.8100573 41.1005731, -7.8099217 41.1006417)",Jardim da República,,,,,
"[122727563, 1076162844]",False,,,residential,True,156.721,"LINESTRING (-7.8103506 41.1004246, -7.8099796 41.0998619, -7.810402 41.0997135, -7.81091 41.0995179)",,,,,,
122727566,False,,,residential,False,19.921,"LINESTRING (-7.8114128 41.0993553, -7.8114487 41.0991782)",,,,,,
1069372665,False,,,residential,True,21.043,"LINESTRING (-7.8114128 41.0993553, -7.8112474 41.0992129)",,,,,,
122727566,False,,,residential,True,46.348,"LINESTRING (-7.8114128 41.0993553, -7.8113377 41.0996849, -7.8112865 41.0997577)",,,,,,
122727564,False,,,residential,True,80.576,"LINESTRING (-7.8099647 41.0992794, -7.8100627 41.0993062, -7.810442 41.0993195, -7.8108225 41.0994105, -7.8108857 41.0994455)",Rua das Cortes,,,,,
122727635,True,,EM 226,primary,False,208.7,"LINESTRING (-7.8099647 41.0992794, -7.8099788 41.0992458, -7.8099966 41.0992022, -7.8100088 41.0991419, -7.810008 41.0990813, -7.8099853 41.0989258, -7.8098676 41.0987013, -7.8094884 41.09826, -7.8092898 41.098042, -7.8089885 41.097738, -7.8089035 41.0976523)",Rua de Almacave,9,,,,
122727653,False,,,residential,False,16.982,"LINESTRING (-7.8065582 41.0963397, -7.8063678 41.0962874)",Rua Direita,,,,,
894651767,False,,,residential,False,58.672,"LINESTRING (-7.8065582 41.0963397, -7.8064008 41.0963765, -7.8060585 41.0965147, -7.8059472 41.0965871)",Rua Virgílio Correia,,,,,
"[894651768, 122727654]",False,,,residential,True,172.203,"LINESTRING (-7.8065582 41.0963397, -7.8068337 41.0962746, -7.8074182 41.0961073, -7.8076451 41.0960341, -7.8079314 41.0959227, -7.808368 41.0956442)",Rua dos Loureiros,,,,,
122727653,False,,,residential,True,16.982,"LINESTRING (-7.8063678 41.0962874, -7.8065582 41.0963397)",Rua Direita,,,,,
651733135,True,,,residential,False,98.032,"LINESTRING (-7.8063678 41.0962874, -7.806149 41.0962273, -7.8059607 41.0961867, -7.8053177 41.0960264, -7.8052653 41.0960539)",Rua Direita,,,,,
127631434,True,2,EM 539,tertiary,False,20.079,"LINESTRING (-7.8107965 41.1028071, -7.8107915 41.1028326, -7.8107977 41.102858, -7.8108144 41.1028805, -7.81084 41.1028976, -7.8108716 41.1029076, -7.8109057 41.1029094, -7.8109388 41.1029027)",,,,,roundabout,
122727838,True,1,EM 539,tertiary,False,19.119,"LINESTRING (-7.8101395 41.1011895, -7.8102093 41.1013532)",,,,,,
122728229,True,,,residential,False,31.043,"LINESTRING (-7.8101395 41.1011895, -7.8099395 41.1014245)",,,,,,
122727838,True,1,EM 539,tertiary,False,20.461,"LINESTRING (-7.8102093 41.1013532, -7.8102384 41.1015359)",,,,,,
1151509071,True,1,,tertiary,False,36.751999999999995,"LINESTRING (-7.8102093 41.1013532, -7.8102517 41.1013883, -7.8102726 41.1014145, -7.81029 41.1014522, -7.8103271 41.1015412, -7.8103444 41.1015658, -7.8103739 41.1015829, -7.8104057 41.1015915, -7.8104546 41.1016005)",,,,,,
122728230,False,,,residential,True,23.525,"LINESTRING (-7.8087203 41.1023784, -7.8089632 41.1024845)",,,,,,
1000008536,True,,,residential,False,80.903,"LINESTRING (-7.8087203 41.1023784, -7.8086835 41.1023713, -7.8085988 41.1023548, -7.807803 41.102152)",,,,,,
127631434,True,2,EM 539,tertiary,False,8.919,"LINESTRING (-7.810997 41.1028136, -7.8109832 41.102789, -7.8109593 41.1027693, -7.8109279 41.1027567)",,,,,roundabout,
127631434,True,2,EM 539,tertiary,False,11.898,"LINESTRING (-7.8109388 41.1029027, -7.8109681 41.1028876, -7.810989 41.102866, -7.810999 41.1028403, -7.810997 41.1028136)",,,,,roundabout,
127631502,True,1,EM 539,tertiary,False,19.724,"LINESTRING (-7.8109388 41.1029027, -7.8110513 41.1029122, -7.8111735 41.1029125)",,,,,,
127883027,False,,,residential,False,24.101,"LINESTRING (-7.8110109 41.0969295, -7.8110169 41.0967128)",Rua Doutor João da Silva Campos Neves,,,,,
891948066,False,,,residential,False,99.97300000000001,"LINESTRING (-7.8110109 41.0969295, -7.8108474 41.096936, -7.8105161 41.0969163, -7.810199 41.0969019, -7.8100462 41.0968789, -7.8100242 41.0968927, -7.8098684 41.0969809)",Rua do Columela,,,,,
"[891948066, 96805255]",False,,,residential,"[False, True]",39.177,"LINESTRING (-7.8110109 41.0969295, -7.8110608 41.0969275, -7.8112746 41.0971157, -7.8113572 41.0970911)","['Rua do Columela', 'Praceta Engenheiro Arantes e Oliveira']",,,,,
542937192,False,,,residential,True,33.512,"LINESTRING (-7.8145494 41.0996176, -7.814931 41.0995274)",,,,,,
122726734,False,,,residential,False,43.328,"LINESTRING (-7.8158121 41.0998289, -7.8158212 41.1002185)",,,,,,
542937193,False,,,residential,False,73.23,"LINESTRING (-7.8158121 41.0998289, -7.8149398 41.0998693)",,,,,,
122726734,False,,,residential,True,102.144,"LINESTRING (-7.8158121 41.0998289, -7.8158143 41.0997854, -7.8157845 41.0995759, -7.8156629 41.0995105, -7.814931 41.0995274)",,,,,,
122726732,False,,,residential,False,41.441,"LINESTRING (-7.8149398 41.0998693, -7.8149243 41.1002418)",,,,,,
542937193,False,,,residential,True,73.23,"LINESTRING (-7.8149398 41.0998693, -7.8158121 41.0998289)",,,,,,
122726732,False,,,residential,True,38.027,"LINESTRING (-7.8149398 41.0998693, -7.8149324 41.0996681, -7.814931 41.0995274)",,,,,,
542950969,False,4,,primary,False,6.787,"LINESTRING (-7.8048445 41.0994651, -7.8047775 41.0994994)",Rua Sobral Cid,,,,,
542950962,True,,,primary,False,13.369,"LINESTRING (-7.8069127 41.0992664, -7.8070079 41.0992805, -7.8070686 41.0992692)",,,,,,
542950971,True,2,EN 2,primary,False,289.241,"LINESTRING (-7.8069127 41.0992664, -7.8070039 41.0994796, -7.8069341 41.0997282, -7.8068 41.0999384, -7.8066404 41.1000688, -7.8063481 41.100185, -7.8060852 41.1002275, -7.8058223 41.1001972, -7.8056695 41.1001567, -7.8054911 41.1000698, -7.8053382 41.0999597, -7.8049915 41.0996124, -7.8048445 41.0994651)",,,,,,
75945243,True,2,EN 2,primary,False,215.02599999999998,"LINESTRING (-7.8054602 41.1001507, -7.8056649 41.1002281, -7.8058091 41.1002668, -7.8060881 41.1002827, -7.8063162 41.1002573, -7.8063668 41.1002517, -7.806699 41.1001291, -7.8068862 41.0999744, -7.8070281 41.0997439, -7.8070951 41.0994857, -7.8070686 41.0992692)",,,,,,
542950971,True,2,EN 2,primary,False,25.684,"LINESTRING (-7.8067775 41.0990591, -7.8069127 41.0992664)",,,,,,
542950975,True,2,EN 2,primary,False,22.862,"LINESTRING (-7.8067775 41.0990591, -7.8068006 41.099078, -7.8068299 41.0990912, -7.8068629 41.0990977, -7.806897 41.0990968, -7.8069294 41.0990888, -7.8069575 41.0990743, -7.8069791 41.0990544, -7.8069923 41.0990307)",,,,,roundabout,
542950975,True,2,EN 2,primary,False,20.035,"LINESTRING (-7.8069519 41.0989376, -7.8069226 41.0989244, -7.8068895 41.098918, -7.8068554 41.0989188, -7.8068229 41.0989268, -7.8067948 41.0989415, -7.8067732 41.0989615, -7.8067601 41.0989852)",,,,,roundabout,
542950978,False,2,EN 2,primary,False,194.111,"LINESTRING (-7.8069519 41.0989376, -7.8069714 41.0989068, -7.8069811 41.0988733, -7.8069804 41.0988391, -7.8069278 41.0984378, -7.80691 41.098302, -7.8068073 41.0975186, -7.8067833 41.0973352, -7.8067805 41.0972717, -7.8067799 41.0972034)",,,,,,
542950975,True,2,EN 2,primary,False,11.468000000000002,"LINESTRING (-7.8069923 41.0990307, -7.8069961 41.0990051, -7.8069903 41.0989797, -7.8069751 41.0989566, -7.8069519 41.0989376)",,,,,roundabout,
995522138,False,,,residential,False,143.08599999999998,"LINESTRING (-7.8091172 41.0991465, -7.8091867 41.0992843, -7.8091867 41.0993768, -7.8091635 41.0994204, -7.8092526 41.0995252, -7.8093863 41.0996826, -7.8094239 41.0997265, -7.8090109 41.0999083, -7.8089148 41.0999576, -7.808959 41.1001429)",Rua do Castelo,,,,,
894651839,True,1,EN 2,primary,False,202.86300000000003,"LINESTRING (-7.8086211 41.0958638, -7.8085972 41.0958877, -7.8085541 41.0959209, -7.807686 41.0964847, -7.8074379 41.0966458, -7.8070631 41.0968892, -7.8069017 41.096994, -7.806843 41.0970196, -7.806776 41.0970359)",Avenida Visconde Guedes Teixeira,4,,,,
89982914,True,,,residential,False,39.855000000000004,"LINESTRING (-7.8118327 41.0945027, -7.8119445 41.0944779, -7.8120983 41.0944534, -7.8121954 41.0944462, -7.8122996 41.0944495)",Avenida Dom Jacinto Botelho,,,,,
894651838,True,1,EN 2,primary,False,22.03,"LINESTRING (-7.8118327 41.0945027, -7.811924 41.0944533, -7.8119462 41.0944302, -7.8119575 41.0944029, -7.8119565 41.0943742, -7.8119439 41.0943483)",Avenida Doutor Alfredo Sousa,5,,,,
85784532,False,2,EM 226,primary,True,20.463,"LINESTRING (-7.8115852 41.0986478, -7.8114355 41.0985024)",Avenida 5 de Outubro,,,,,
122727566,False,,,residential,True,60.077,"LINESTRING (-7.8115852 41.0986478, -7.8114487 41.0991782)",,,,,,
85784532,False,2,EM 226,primary,False,131.03300000000002,"LINESTRING (-7.8115852 41.0986478, -7.8117769 41.0988339, -7.8118071 41.0989531, -7.8116528 41.0995874, -7.811627 41.0996937, -7.8115931 41.0997573)",Avenida 5 de Outubro,,,,,
85784532,False,2,EM 226,primary,False,20.463,"LINESTRING (-7.8114355 41.0985024, -7.8115852 41.0986478)",Avenida 5 de Outubro,,,,,
85784532,False,2,EM 226,primary,True,69.382,"LINESTRING (-7.8114355 41.0985024, -7.8111496 41.0982248, -7.8109278 41.0980095)",Avenida 5 de Outubro,,,,,
96804840,True,,,residential,False,87.31700000000001,"LINESTRING (-7.8114355 41.0985024, -7.8115022 41.0984751, -7.8115741 41.0984069, -7.8116473 41.0982427, -7.811727 41.0980586, -7.8118776 41.0978091)",Rua de Fafel,,,,,
85784532,False,2,EM 226,primary,False,69.382,"LINESTRING (-7.8109278 41.0980095, -7.8111496 41.0982248, -7.8114355 41.0985024)",Avenida 5 de Outubro,,,,,
85784532,False,2,EM 226,primary,True,25.435000000000002,"LINESTRING (-7.8109278 41.0980095, -7.8108896 41.0979724, -7.8107417 41.0978288)",Avenida 5 de Outubro,,,,,
122727763,False,,,residential,False,42.940999999999995,"LINESTRING (-7.8109278 41.0980095, -7.810841 41.0980591, -7.8106851 41.0981484, -7.810655 41.0981625, -7.8106246 41.0981716, -7.8105552 41.0981841, -7.8104889 41.0981961)",,,,,,
85784532,False,2,EM 226,primary,False,25.435000000000002,"LINESTRING (-7.8107417 41.0978288, -7.8108896 41.0979724, -7.8109278 41.0980095)",Avenida 5 de Outubro,,,,,
85784532,False,2,EM 226,primary,True,119.349,"LINESTRING (-7.8107417 41.0978288, -7.8106642 41.0977536, -7.8102286 41.0973307, -7.8099741 41.0970835, -7.8098684 41.0969809)",Avenida 5 de Outubro,,,,,
91041166,False,,,residential,True,90.944,"LINESTRING (-7.8107417 41.0978288, -7.8108379 41.0977753, -7.8116151 41.0973433)",Rua Doutor Bernardo Pinheiro de Aragão,,,,,
85784532,False,2,EM 226,primary,False,119.349,"LINESTRING (-7.8098684 41.0969809, -7.8099741 41.0970835, -7.8102286 41.0973307, -7.8106642 41.0977536, -7.8107417 41.0978288)",Avenida 5 de Outubro,,,,,
85784532,False,2,EM 226,primary,True,50.028,"LINESTRING (-7.8098684 41.0969809, -7.8097598 41.0968755, -7.8095023 41.0966255)",Avenida 5 de Outubro,,,,,
891948066,False,,,residential,True,99.973,"LINESTRING (-7.8098684 41.0969809, -7.8100242 41.0968927, -7.8100462 41.0968789, -7.810199 41.0969019, -7.8105161 41.0969163, -7.8108474 41.096936, -7.8110109 41.0969295)",Rua do Columela,,,,,
91041153,False,,,residential,True,70.8,"LINESTRING (-7.8097774 41.0956147, -7.8098499 41.0956908, -7.8101358 41.0959908, -7.8102702 41.0961319)",Rua Doutor Justino Pinto de Oliveira,,,,,
894651838,True,1,EN 2,primary,False,118.29,"LINESTRING (-7.8097774 41.0956147, -7.8103969 41.0952796, -7.8109241 41.0949943)",Avenida Doutor Alfredo Sousa,5,,,,
894651838,True,1,EN 2,primary,False,93.72999999999999,"LINESTRING (-7.8109241 41.0949943, -7.8115027 41.0946813, -7.8118327 41.0945027)",Avenida Doutor Alfredo Sousa,5,,,,
"[895250896, 895250893, 895250894]",False,2,,residential,True,269.44800000000004,"LINESTRING (-7.8109241 41.0949943, -7.811018 41.0950927, -7.8110675 41.0951447, -7.8111077 41.0951734, -7.8111526 41.0951978, -7.8112014 41.0952176, -7.8121676 41.0954918, -7.8122303 41.0955123, -7.8122467 41.0955211, -7.8122672 41.0955321, -7.812292 41.0955512, -7.8127965 41.0960849, -7.8128345 41.096125, -7.812863 41.0961608, -7.8128742 41.0961955, -7.8128728 41.0962428, -7.8128532 41.0962818, -7.8128266 41.0963044, -7.812761 41.09636, -7.8127137 41.0964002, -7.8126867 41.096424, -7.8126689 41.0964503, -7.8126577 41.0964826, -7.8126315 41.0965794)",Rua Dom Dinis,,50,yes,,
894651769,False,2,,primary,True,83.945,"LINESTRING (-7.8066817 41.0970907, -7.8066138 41.0970722, -7.8065776 41.0970598, -7.8065451 41.0970411, -7.8065175 41.0970207, -7.8061113 41.0967194, -7.8059472 41.0965871)",Rua Macário de Castro,,,,,
894651834,True,,EN 2,primary,False,17.604,"LINESTRING (-7.8066817 41.0970907, -7.8066762 41.0971007, -7.8066736 41.0971271, -7.8066819 41.0971527, -7.8067004 41.0971752, -7.8067271 41.0971923, -7.8067596 41.0972023, -7.8067799 41.0972034)",Largo de Camões,10,,,roundabout,
542950978,False,2,EN 2,primary,True,194.111,"LINESTRING (-7.8067799 41.0972034, -7.8067805 41.0972717, -7.8067833 41.0973352, -7.8068073 41.0975186, -7.80691 41.098302, -7.8069278 41.0984378, -7.8069804 41.0988391, -7.8069811 41.0988733, -7.8069714 41.0989068, -7.8069519 41.0989376)",,,,,,
894651834,True,,EN 2,primary,False,12.981,"LINESTRING (-7.8067799 41.0972034, -7.8067945 41.0972042, -7.8068286 41.0971979, -7.8068584 41.097184, -7.8068811 41.0971639, -7.8068943 41.0971394)",Largo de Camões,10,,,roundabout,
894651834,True,,EN 2,primary,False,17.621,"LINESTRING (-7.8068943 41.0971394, -7.8068969 41.0971131, -7.8068886 41.0970874, -7.8068702 41.097065, -7.8068434 41.0970479, -7.806811 41.0970379, -7.806776 41.0970359)",Largo de Camões,10,,,roundabout,
894651840,True,1,EN 2,primary,False,158.285,"LINESTRING (-7.8068943 41.0971394, -7.8069313 41.0970901, -7.8069759 41.0970467, -7.8071293 41.0969471, -7.8072056 41.0968976, -7.8072235 41.0968892, -7.8072427 41.0968832, -7.8072637 41.0968797, -7.8074328 41.0968667, -7.8075335 41.096859, -7.8075866 41.0968507, -7.8076375 41.0968331, -7.8076463 41.096828, -7.8076799 41.0968084, -7.8083915 41.0963463)",Avenida Visconde Guedes Teixeira,5,,,,
894651834,True,,EN 2,primary,False,10.545000000000002,"LINESTRING (-7.806776 41.0970359, -7.806742 41.0970422, -7.8067121 41.0970561, -7.8066895 41.0970763, -7.8066817 41.0970907)",Largo de Camões,10,,,roundabout,
85784532,False,2,EM 226,primary,False,80.735,"LINESTRING (-7.8089116 41.0960519, -7.8090742 41.0962098, -7.8095023 41.0966255)",Avenida 5 de Outubro,,,,,
894651838,True,1,EN 2,primary,False,87.602,"LINESTRING (-7.8089116 41.0960519, -7.8089429 41.0960424, -7.8090094 41.0960235, -7.8090724 41.095996, -7.8097774 41.0956147)",Avenida Doutor Alfredo Sousa,5,,,,
46885501,True,1,,primary,False,22.973,"LINESTRING (-7.8089102 41.0956194, -7.8088735 41.095624, -7.8088438 41.095619, -7.8088127 41.0956078, -7.8087769 41.0955825, -7.808751 41.0955445, -7.8087305 41.095497)",Rua Alexandre Herculano,6,,,,
894651835,True,1,EN 2,primary,False,25.788999999999998,"LINESTRING (-7.8089102 41.0956194, -7.8088544 41.0956495, -7.8087879 41.0956938, -7.8087328 41.0957401, -7.8086943 41.0957822)",Avenida Doutor Alfredo Sousa,3,,,,
"[46890322, 796329117, 894651838]",True,1,EN 2,primary,False,318.119,"LINESTRING (-7.8119439 41.0943483, -7.8119096 41.0943121, -7.8118056 41.0942025, -7.8117736 41.0941689, -7.811744 41.0941516, -7.8117089 41.0941416, -7.8116713 41.0941398, -7.8116333 41.0941466, -7.8089102 41.0956194)",Avenida Doutor Alfredo Sousa,5,,,,yes
894651839,True,1,EN 2,primary,False,10.961,"LINESTRING (-7.8086943 41.0957822, -7.8086512 41.0958336, -7.8086211 41.0958638)",Avenida Visconde Guedes Teixeira,4,,,,
1154030930,False,,,residential,True,54.386,"LINESTRING (-7.8054207 41.0973557, -7.8049672 41.0970058)",,,,,,
"[895214944, 1154030930]",False,2,,residential,False,203.436,"LINESTRING (-7.8054207 41.0973557, -7.8055653 41.0974673, -7.8056104 41.0975041, -7.8056503 41.0975441, -7.8056847 41.0975869, -7.8064064 41.0985588, -7.8064565 41.0986262, -7.8066719 41.0989163)",,,,,,
1154030930,False,,,residential,False,54.386,"LINESTRING (-7.8049672 41.0970058, -7.8054207 41.0973557)",,,,,,
"[895214944, 1154030930]",False,2,,residential,True,203.43599999999998,"LINESTRING (-7.8066719 41.0989163, -7.8064565 41.0986262, -7.8064064 41.0985588, -7.8056847 41.0975869, -7.8056503 41.0975441, -7.8056104 41.0975041, -7.8055653 41.0974673, -7.8054207 41.0973557)",,,,,,
1163724159,False,,,residential,False,10.844000000000001,"LINESTRING (-7.8066719 41.0989163, -7.8066913 41.0989424, -7.8067251 41.0989681, -7.8067601 41.0989852)",,,,,,
542950975,True,2,EN 2,primary,False,8.579,"LINESTRING (-7.8067601 41.0989852, -7.8067563 41.0990108, -7.8067623 41.0990361, -7.8067775 41.0990591)",,,,,roundabout,
