osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width,bridge,lanes,junction
607977722,,Rua Cimo do Telheiro,residential,False,True,60.519,"LINESTRING (-8.6135633 41.1863388, -8.6136478 41.1862951, -8.6140726 41.1861254, -8.6142034 41.1860884)",,,,,
36005754,,Rua da Capela do Telheiro,residential,False,True,32.078,"LINESTRING (-8.6133211 41.1861152, -8.6135633 41.1863388)",,,,,
36005754,,Rua da Capela do Telheiro,residential,False,False,26.467,"LINESTRING (-8.6133211 41.1861152, -8.6131882 41.186043, -8.6130455 41.1860028)",,,,,
37014846,,,residential,False,False,28.912,"LINESTRING (-8.6081625 41.1931431, -8.6079311 41.19295)",,,,,
36968135,,Rua Avelino Carneiro,residential,False,True,17.964,"LINESTRING (-8.6169705 41.1917753, -8.6171763 41.1917293)",,,,,
37014851,,Travessa Avelino Carneiro,residential,False,False,208.125,"LINESTRING (-8.6169705 41.1917753, -8.6168084 41.1918297, -8.6162343 41.1919933, -8.6151882 41.1919158, -8.6146163 41.1918822, -8.6145495 41.1919006)",,,,,
37014852,,Rua Luisa Todi,residential,False,True,158.699,"LINESTRING (-8.6169705 41.1917753, -8.616205 41.1916881, -8.6150869 41.1916144)",,,,,
37014853,,Rua Marcos Portugal,residential,False,True,185.062,"LINESTRING (-8.6169705 41.1917753, -8.6169583 41.1916666, -8.6169256 41.1915638, -8.6168398 41.1915064, -8.6162402 41.1914657, -8.6150357 41.191384)",,,,,
37014852,,Rua Luisa Todi,residential,False,False,158.699,"LINESTRING (-8.6150869 41.1916144, -8.616205 41.1916881, -8.6169705 41.1917753)",,,,,
37014853,,Rua Marcos Portugal,residential,False,False,185.06199999999998,"LINESTRING (-8.6150357 41.191384, -8.6162402 41.1914657, -8.6168398 41.1915064, -8.6169256 41.1915638, -8.6169583 41.1916666, -8.6169705 41.1917753)",,,,,
36968135,,Rua Avelino Carneiro,residential,False,False,17.964,"LINESTRING (-8.6171763 41.1917293, -8.6169705 41.1917753)",,,,,
36968135,,Rua Avelino Carneiro,residential,False,True,15.554,"LINESTRING (-8.6171763 41.1917293, -8.6173507 41.1916809)",,,,,
37014854,,Largo Avelino Carneiro,residential,False,False,30.762,"LINESTRING (-8.6171763 41.1917293, -8.6172759 41.1919956)",,,,,
37014854,,Largo Avelino Carneiro,residential,False,True,30.762,"LINESTRING (-8.6172759 41.1919956, -8.6171763 41.1917293)",,,,,
37014855,,Largo Avelino Carneiro,residential,False,False,11.703,"LINESTRING (-8.6172759 41.1919956, -8.6174013 41.191949)",,,,,
37014855,,Largo Avelino Carneiro,residential,False,True,16.557,"LINESTRING (-8.6172759 41.1919956, -8.6170982 41.1920611)",,,,,
37014855,,Largo Avelino Carneiro,residential,False,False,16.557,"LINESTRING (-8.6170982 41.1920611, -8.6172759 41.1919956)",,,,,
37014855,,Largo Avelino Carneiro,residential,False,True,11.703,"LINESTRING (-8.6174013 41.191949, -8.6172759 41.1919956)",,,,,
42621528,EN 208,Rua 5 de Outubro,primary,False,True,27.611,"LINESTRING (-8.6188304 41.1922393, -8.6185397 41.1923568)",30,,,,
36968133,,Rua da Cidreira,residential,True,False,75.754,"LINESTRING (-8.6146162 41.19235, -8.6147638 41.1923665, -8.6149295 41.1923342, -8.6149892 41.1923388, -8.6153614 41.1924981, -8.6153738 41.1925703)",,,,,
210669780,EN 208,Avenida do Conde,primary,False,False,72.776,"LINESTRING (-8.614521 41.1926989, -8.6153738 41.1925703)",,,,,
37014858,,Travessa da Avenida do Conde,residential,True,False,40.179,"LINESTRING (-8.614521 41.1926989, -8.6145086 41.1926359, -8.6145867 41.1924592, -8.6146162 41.19235)",,,,,
210669780,EN 208,Avenida do Conde,primary,False,True,102.64399999999999,"LINESTRING (-8.614521 41.1926989, -8.6134543 41.1928549, -8.613317 41.1928757)",,,,,
37014861,,Rua de Aquilino Ribeiro,residential,True,False,82.666,"LINESTRING (-8.6158339 41.1934596, -8.6158931 41.1934242, -8.6162073 41.1929359, -8.6162717 41.1928003)",,,,,
37014861,,Rua de Aquilino Ribeiro,residential,True,False,77.268,"LINESTRING (-8.614981 41.193726, -8.6158339 41.1934596)",,,,,
37014862,,Travessa de Aquilino Ribeiro,residential,True,False,204.20500000000004,"LINESTRING (-8.614981 41.193726, -8.6147133 41.1932624, -8.6147132 41.193183, -8.6147766 41.1931048, -8.61486 41.1930817, -8.6154671 41.1929485, -8.6155382 41.1929505, -8.6155928 41.192979, -8.6158339 41.1934596)",,,,,
160766769,,Rua da Estação,tertiary,False,False,91.534,"LINESTRING (-8.6152749 41.1907341, -8.6163632 41.1908173)",,,,2,
37262401,,Rua Sousa Carvalho,residential,False,False,89.65,"LINESTRING (-8.6152749 41.1907341, -8.6152309 41.1910229, -8.6159129 41.1910718)",,,,,
160766769,,Rua da Estação,tertiary,False,True,36.367000000000004,"LINESTRING (-8.6152749 41.1907341, -8.6150727 41.1907137, -8.6149721 41.1907036, -8.6148438 41.1906927)",,,,2,
37262401,,Rua Sousa Carvalho,residential,False,True,89.65,"LINESTRING (-8.6159129 41.1910718, -8.6152309 41.1910229, -8.6152749 41.1907341)",,,,,
607976820,,Rua da Capela do Telheiro,residential,True,False,61.021,"LINESTRING (-8.6155176 41.1862805, -8.6149594 41.1866336)",40,,,,
37262656,,,residential,False,True,40.949,"LINESTRING (-8.6155176 41.1862805, -8.6154991 41.1863972, -8.6154383 41.186511, -8.6153366 41.1866137)",,,,,
607976820,,Rua da Capela do Telheiro,residential,True,False,51.0,"LINESTRING (-8.6154829 41.1858234, -8.6155142 41.1860697, -8.6155243 41.1861561, -8.6155176 41.1862805)",40,,,,
37306878,,Travessa Avelino Carneiro,residential,False,True,40.663,"LINESTRING (-8.6145301 41.1915453, -8.6145051 41.1918486, -8.6145495 41.1919006)",,,,,
38447248,,Rua Moínhos,residential,False,False,62.928,"LINESTRING (-8.6191935 41.1934586, -8.6189062 41.1929356)",,,,,
38447248,,Rua Moínhos,residential,False,True,71.67,"LINESTRING (-8.6191935 41.1934586, -8.6191049 41.1938308, -8.6190002 41.1940853)",,,,,
210669780,EN 208,Avenida do Conde,primary,False,True,46.504,"LINESTRING (-8.616799 41.1929299, -8.6166003 41.1928942, -8.6163508 41.1928225, -8.6162717 41.1928003)",,,,,
1009285829,,,primary,True,False,15.648,"LINESTRING (-8.616799 41.1929299, -8.616796 41.1929547, -8.6168033 41.1929771, -8.6168196 41.1929967, -8.6168433 41.1930114, -8.6168699 41.1930205, -8.6169025 41.193021)",50,,,,roundabout
37014849,,Rua do Doutor Vilar Machado,residential,False,True,121.128,"LINESTRING (-8.610084 41.192368, -8.6096396 41.1924239, -8.6095099 41.1923887, -8.6094884 41.1922624, -8.6097221 41.1917739)",,,,,
36997778,,Rua Padre Luís António Farinhote,residential,False,False,95.34899999999999,"LINESTRING (-8.6153237 41.1893101, -8.6149092 41.1893742, -8.6142871 41.1894345, -8.6141982 41.1894386)",,,,,
36997778,,Rua Padre Luís António Farinhote,residential,False,True,336.31000000000006,"LINESTRING (-8.6153237 41.1893101, -8.6156223 41.1892515, -8.6166509 41.189311, -8.6167189 41.1893478, -8.6167168 41.1894868, -8.6166349 41.1896987, -8.6163782 41.189923, -8.6157642 41.1903736, -8.6156138 41.1904315, -8.6149169 41.1904159)",,,,,
253589560,,,residential,False,False,77.97,"LINESTRING (-8.6153237 41.1893101, -8.6152714 41.189609, -8.6158024 41.189599)",,,,,
160766734,EN 208,Avenida do Conde,primary,False,False,52.539,"LINESTRING (-8.6107897 41.1932405, -8.6113433 41.1931918, -8.6114135 41.1931866)",,,,,
160766745,EN 208,Avenida do Conde,primary,True,False,113.7,"LINESTRING (-8.6107897 41.1932405, -8.6105728 41.1932473, -8.6104205 41.1932587, -8.6100421 41.1932991, -8.6095352 41.1933558, -8.6094426 41.1933682)",,,,,
160766745,EN 208,Avenida do Conde,primary,True,False,12.251,"LINESTRING (-8.6094426 41.1933682, -8.609299 41.1933897)",,,,,
160766829,EN 208,,primary,True,False,9.672,"LINESTRING (-8.6094426 41.1933682, -8.6094298 41.1933979, -8.6094362 41.1934257, -8.6094638 41.1934438)",,,,,
160766743,EN 208,Avenida do Conde,primary,True,False,113.462,"LINESTRING (-8.6094638 41.1934438, -8.6095561 41.1934425, -8.6099681 41.1933793, -8.610055 41.193365, -8.6104289 41.1933179, -8.6107897 41.1932405)",,,,,
160766743,EN 208,Avenida do Conde,primary,True,False,35.311,"LINESTRING (-8.609062 41.1935409, -8.6094638 41.1934438)",,,,,
160766826,,,residential,True,False,27.246000000000002,"LINESTRING (-8.609062 41.1935409, -8.6092781 41.1934422, -8.609299 41.1933897)",,,,,
743532995,EN 208,Avenida do Conde,primary,True,False,22.445,"LINESTRING (-8.6088 41.1935842, -8.609062 41.1935409)",,,,,
"[1009285832, 26248541]",EN 208,Avenida do Conde,primary,False,True,70.082,"LINESTRING (-8.6088 41.1935842, -8.6086619 41.1936323, -8.6080307 41.1938333)",,,,,
220134985,,Travessa Moínhos,residential,False,True,25.856,"LINESTRING (-8.6192005 41.1928728, -8.6190044 41.1928983, -8.6189062 41.1929356)",,,,,
38447248,,Rua Moínhos,residential,False,True,62.928,"LINESTRING (-8.6189062 41.1929356, -8.6191935 41.1934586)",,,,,
38447248,,Rua Moínhos,residential,False,False,71.294,"LINESTRING (-8.6189062 41.1929356, -8.6188062 41.1927735, -8.6185397 41.1923568)",,,,,
220134985,,Travessa Moínhos,residential,False,False,25.856,"LINESTRING (-8.6189062 41.1929356, -8.6190044 41.1928983, -8.6192005 41.1928728)",,,,,
42621528,EN 208,Rua 5 de Outubro,primary,False,False,27.611,"LINESTRING (-8.6185397 41.1923568, -8.6188304 41.1922393)",30,,,,
38447248,,Rua Moínhos,residential,False,True,71.294,"LINESTRING (-8.6185397 41.1923568, -8.6188062 41.1927735, -8.6189062 41.1929356)",,,,,
"[42621528, 993890774]",EN 208,Rua 5 de Outubro,primary,False,True,92.435,"LINESTRING (-8.6185397 41.1923568, -8.6183847 41.1924085, -8.617527 41.1926889)","['30', '50']",,,,
354120871,,Rua de Nossa Senhora de Lurdes,residential,False,False,36.449,"LINESTRING (-8.610384 41.1908406, -8.6104138 41.1907464, -8.6104848 41.1905217)",,,,,
253589560,,,residential,False,True,77.97,"LINESTRING (-8.6158024 41.189599, -8.6152714 41.189609, -8.6153237 41.1893101)",,,,,
37014863,,Rua do Comandante Quelhas Lima,residential,False,False,47.79,"LINESTRING (-8.6159822 41.1943089, -8.6161821 41.1941376, -8.6163454 41.1939775)",,,,,
253671540,,Rua da Vilar,residential,False,True,30.975,"LINESTRING (-8.6159822 41.1943089, -8.6160818 41.1943107, -8.6161596 41.1943167, -8.61624 41.194349, -8.6163153 41.1943999)",,,,,
37014863,,Rua do Comandante Quelhas Lima,residential,False,True,116.831,"LINESTRING (-8.6169025 41.193021, -8.6168886 41.1931324, -8.6165835 41.1936157, -8.6163454 41.1939775)",,,,,
1016953416,,,primary,True,False,5.1370000000000005,"LINESTRING (-8.6169025 41.193021, -8.6169321 41.193015, -8.6169577 41.1930022)",50,,,,roundabout
993890774,EN 208,Rua 5 de Outubro,primary,False,False,55.735,"LINESTRING (-8.6169104 41.1928785, -8.6174038 41.1927272, -8.617527 41.1926889)",50,,,,
1009285830,,,primary,True,False,12.059000000000001,"LINESTRING (-8.6169104 41.1928785, -8.6168985 41.1928763, -8.6168657 41.192879, -8.616836 41.1928897, -8.6168129 41.1929074, -8.616799 41.1929299)",50,,,,roundabout
607976819,,Rua Cimo do Telheiro,residential,True,False,23.616,"LINESTRING (-8.6152645 41.1859579, -8.6154829 41.1858234)",,,,,
"[1075673593, 36997782]",,Rua Doutor Campos Monteiro,residential,False,"[False, True]",112.93599999999999,"LINESTRING (-8.6110617 41.1866439, -8.6105233 41.1866635, -8.6104561 41.1866401, -8.6104197 41.1866016, -8.6103785 41.186335, -8.6103505 41.1860973)",,,,,
1174289344,,,residential,False,True,43.065,"LINESTRING (-8.6163196 41.1912032, -8.6163312 41.1911008, -8.6163632 41.1908173)",,,,,
36968135,,Rua Avelino Carneiro,residential,False,False,15.554,"LINESTRING (-8.6173507 41.1916809, -8.6171763 41.1917293)",,,,,
36968135,,Rua Avelino Carneiro,residential,False,True,107.78999999999999,"LINESTRING (-8.6173507 41.1916809, -8.6176593 41.1915953, -8.6177451 41.1915738, -8.6177738 41.1914877, -8.6177968 41.1909229)",,,,,
1174289345,,,residential,False,False,88.086,"LINESTRING (-8.6173507 41.1916809, -8.6174036 41.1912694, -8.6169015 41.191243)",,,,,
1174289345,,,residential,False,True,88.086,"LINESTRING (-8.6169015 41.191243, -8.6174036 41.1912694, -8.6173507 41.1916809)",,,,,
