osmid,oneway,name,highway,reversed,length,ref,lanes,maxspeed,geometry,bridge
184673104,False,Avenida 7,residential,True,53.888,,,,"LINESTRING (-84.4347317 10.3271594, -84.4342409 10.3272009)",
"[503304317, 503304318]",False,"['Avenida 5', 'Calle 12']",residential,True,135.265,,,,"LINESTRING (-84.4347317 10.3271594, -84.4346738 10.3264377, -84.4346523 10.3264034, -84.4346117 10.3263894, -84.4341968 10.3264269)",
503304317,False,Avenida 5,residential,True,53.083,,,,"LINESTRING (-84.4341968 10.3264269, -84.4337165 10.3264949)",
503304320,False,Calle 10,residential,False,86.2,,,,"LINESTRING (-84.4341968 10.3264269, -84.4342409 10.3272009)",
"[503304317, 503304318]",False,"['Avenida 5', 'Calle 12']",residential,False,135.265,,,,"LINESTRING (-84.4341968 10.3264269, -84.4346117 10.3263894, -84.4346523 10.3264034, -84.4346738 10.3264377, -84.4347317 10.3271594)",
184673104,False,Avenida 7,residential,False,53.888,,,,"LINESTRING (-84.4342409 10.3272009, -84.4347317 10.3271594)",
184673104,False,Avenida 7,residential,True,51.493,,,,"LINESTRING (-84.4342409 10.3272009, -84.4337722 10.3272437)",
"[503304320, 503304321, 503304319]",False,"['Calle 10', 'Calle 8', 'Avenida 9']",residential,"[False, True]",199.346,,,,"LINESTRING (-84.4342409 10.3272009, -84.4342756 10.3278719, -84.4342664 10.3278902, -84.4342473 10.3279003, -84.4338635 10.3279224, -84.433834 10.3279072, -84.4338214 10.3278814, -84.4337722 10.3272437)",
503304320,False,Calle 10,residential,True,86.2,,,,"LINESTRING (-84.4342409 10.3272009, -84.4341968 10.3264269)",
503304322,False,Calle 6,residential,True,60.29,,1,,"LINESTRING (-84.4331452 10.3300698, -84.4331443 10.3295276)",
503304324,False,Avenida 17,residential,False,54.143,,,,"LINESTRING (-84.4339386 10.33089, -84.4334516 10.3309769)",
657255654,False,Avenida 5 Ricardo Quesada Cabezas,residential,True,63.838,,,,"LINESTRING (-84.4291718 10.3264968, -84.4292553 10.3264797, -84.4294444 10.3264411, -84.4297444 10.3263862)",
133299026,False,Avenida 13,residential,True,65.325,,,,"LINESTRING (-84.4304286 10.3300583, -84.4298473 10.3301928)",
"[133299040, 503309370]",False,"['Calle 1A', 'Avenida 11']",residential,True,165.013,,,,"LINESTRING (-84.4291835 10.3298323, -84.4291645 10.329014, -84.429182 10.3289715, -84.4292315 10.3289561, -84.4298094 10.3289519)",
369314122,False,Avenida 13,residential,True,12.847,,,,"LINESTRING (-84.4322313 10.3299535, -84.4321144 10.3299646)",
1072003390,False,Calle 3,residential,True,42.856,,,,"LINESTRING (-84.4280391 10.3278214, -84.4279478 10.3281962)",
"[710310051, 1072003390]",False,Calle 3,residential,False,310.693,,,,"LINESTRING (-84.4280391 10.3278214, -84.4282305 10.3272243, -84.4283686 10.3269282, -84.4284311 10.3268147, -84.4285352 10.3266388, -84.4286343 10.3264857, -84.4287644 10.3262941, -84.4288065 10.3262103, -84.4288362 10.3260982, -84.4289822 10.3252215)",
"[1090284216, 1090284217, 503311807]",False,Avenida 7,residential,False,130.541,,,,"LINESTRING (-84.4280391 10.3278214, -84.4278367 10.3277787, -84.4277658 10.3277619, -84.4275955 10.3277059, -84.4275142 10.3276539, -84.4274451 10.3275739, -84.4274044 10.3270539)",yes
"[1090284216, 1090284217, 503311807]",False,Avenida 7,residential,True,130.541,,,,"LINESTRING (-84.4274044 10.3270539, -84.4274451 10.3275739, -84.4275142 10.3276539, -84.4275955 10.3277059, -84.4277658 10.3277619, -84.4278367 10.3277787, -84.4280391 10.3278214)",yes
503311810,False,Avenida 3,residential,False,97.44300000000001,,,,"LINESTRING (-84.4289822 10.3252215, -84.4288613 10.3252056, -84.4287072 10.3252137, -84.4281023 10.3253199)",
"[397707296, 710310051, 482580243]",False,"['Avenida 1', 'Calle 5', 'Calle 3']",residential,False,278.698,,,,"LINESTRING (-84.4289822 10.3252215, -84.4290471 10.3248901, -84.4290712 10.3246816, -84.4290661 10.324512, -84.4290422 10.3244269, -84.4289896 10.3243302, -84.4288974 10.3242486, -84.4287718 10.3242071, -84.428552 10.3242031, -84.428356 10.3242106, -84.4278276 10.324363, -84.4277348 10.3243846, -84.4276722 10.3243912, -84.427519 10.3242144)",
"[710310051, 1072003390]",False,Calle 3,residential,True,310.693,,,,"LINESTRING (-84.4289822 10.3252215, -84.4288362 10.3260982, -84.4288065 10.3262103, -84.4287644 10.3262941, -84.4286343 10.3264857, -84.4285352 10.3266388, -84.4284311 10.3268147, -84.4283686 10.3269282, -84.4282305 10.3272243, -84.4280391 10.3278214)",
503311810,False,Avenida 3,residential,True,97.44300000000001,,,,"LINESTRING (-84.4281023 10.3253199, -84.4287072 10.3252137, -84.4288613 10.3252056, -84.4289822 10.3252215)",
1072003390,False,Calle 3,residential,False,42.856,,,,"LINESTRING (-84.4279478 10.3281962, -84.4280391 10.3278214)",
1072003390,False,Calle 3,residential,True,57.369,,,,"LINESTRING (-84.4279478 10.3281962, -84.4278382 10.328646, -84.4278273 10.3286983)",
"[721660448, 1090284214, 1090284215]",False,Avenida 9,residential,False,131.422,,2,,"LINESTRING (-84.4279478 10.3281962, -84.4277863 10.3281666, -84.427696 10.3281501, -84.4273192 10.3280811, -84.4267693 10.3281951)",yes
871681107,False,,residential,False,47.403,,,,"LINESTRING (-84.4346529 10.325511, -84.4345397 10.3251929, -84.4345157 10.3251068)",
"[503304312, 871681108]",False,Calle 10A,residential,"[False, True]",88.264,,,,"LINESTRING (-84.4348588 10.324584, -84.4349081 10.3249196, -84.4349062 10.324948, -84.4349033 10.3249656, -84.4348898 10.3249788, -84.4345157 10.3251068)",
871681107,False,,residential,True,92.33,,,,"LINESTRING (-84.4348588 10.324584, -84.4345173 10.3246563, -84.4344771 10.324671, -84.4344622 10.3246944, -84.4344592 10.3247223, -84.4345054 10.3250697, -84.4345157 10.3251068)",
503304312,False,Calle 10A,residential,True,63.55,,,,"LINESTRING (-84.4348588 10.324584, -84.434841 10.3244631, -84.4347905 10.3240165)",
871681107,False,,residential,False,92.32999999999998,,,,"LINESTRING (-84.4345157 10.3251068, -84.4345054 10.3250697, -84.4344592 10.3247223, -84.4344622 10.3246944, -84.4344771 10.324671, -84.4345173 10.3246563, -84.4348588 10.324584)",
"[503304312, 871681108]",False,Calle 10A,residential,"[False, True]",88.264,,,,"LINESTRING (-84.4345157 10.3251068, -84.4348898 10.3249788, -84.4349033 10.3249656, -84.4349062 10.324948, -84.4349081 10.3249196, -84.4348588 10.324584)",
871681107,False,,residential,True,47.403,,,,"LINESTRING (-84.4345157 10.3251068, -84.4345397 10.3251929, -84.4346529 10.325511)",
616620285,False,Avenida 15,residential,False,243.81899999999996,,,,"LINESTRING (-84.4347757 10.3298412, -84.4343961 10.3299213, -84.4341208 10.3299747, -84.4340434 10.3299952, -84.4339699 10.3300608, -84.4339306 10.3301234, -84.4338573 10.3302646, -84.4338255 10.3303518, -84.4337892 10.330403, -84.4337362 10.3304355, -84.4335375 10.3304875, -84.433211 10.3305472, -84.4328257 10.3305818)",
"[68748833, 335160782]",True,"['Calle 1 Guillermo Quesada Rodríguez', 'Avenida 7']",secondary,False,170.82299999999998,141,,,"LINESTRING (-84.4297444 10.3263862, -84.4297477 10.3268226, -84.429758 10.3269098, -84.4298157 10.3270249, -84.4299424 10.3271434, -84.4300453 10.3271871, -84.4306564 10.3271692)",
657255654,False,Avenida 5 Ricardo Quesada Cabezas,residential,False,63.837999999999994,,,,"LINESTRING (-84.4297444 10.3263862, -84.4294444 10.3264411, -84.4292553 10.3264797, -84.4291718 10.3264968)",
503304322,False,Calle 6,residential,False,60.29,,1,,"LINESTRING (-84.4331443 10.3295276, -84.4331452 10.3300698)",
503304322,False,Calle 6,residential,True,66.306,,1,,"LINESTRING (-84.4331443 10.3295276, -84.4331433 10.3289313)",
1070057286,False,Avenida 13,residential,False,68.528,,,,"LINESTRING (-84.4331443 10.3295276, -84.4337621 10.3294256)",
1070057286,False,Avenida 13,residential,True,68.528,,,,"LINESTRING (-84.4337621 10.3294256, -84.4331443 10.3295276)",
1072003390,False,Calle 3,residential,False,57.369,,,,"LINESTRING (-84.4278273 10.3286983, -84.4278382 10.328646, -84.4279478 10.3281962)",
1187514163,False,,residential,True,62.585,,,,"LINESTRING (-84.427251 10.3277777, -84.4266993 10.3279267)",
