osmid,lanes,highway,oneway,reversed,length,ref,geometry
190042720,2,residential,False,False,69.72,,"LINESTRING (48.3456432 -21.2365919, 48.3458426 -21.2364017, 48.3460225 -21.2362975, 48.3461876 -21.2362418)"
190042720,2,residential,False,True,124.366,,"LINESTRING (48.3456432 -21.2365919, 48.3449529 -21.237233, 48.3448413 -21.2374156)"
190042737,,residential,False,False,93.259,,"LINESTRING (48.3461237 -21.2366563, 48.3470166 -21.23676)"
190042737,,residential,False,True,50.313,,"LINESTRING (48.3461237 -21.2366563, 48.3456432 -21.2365919)"
1010195926,,residential,False,False,17.097,,"LINESTRING (48.3461237 -21.2366563, 48.3461074 -21.2368093)"
1010195926,,residential,False,True,46.564,,"LINESTRING (48.3461237 -21.2366563, 48.3461876 -21.2362418)"
190042722,2,residential,False,False,101.534,,"LINESTRING (48.3470166 -21.23676, 48.3468816 -21.2376644)"
190042737,,residential,False,False,96.442,,"LINESTRING (48.3470166 -21.23676, 48.3479436 -21.2368353)"
190042737,,residential,False,True,93.259,,"LINESTRING (48.3470166 -21.23676, 48.3461237 -21.2366563)"
190042722,2,residential,False,True,142.997,,"LINESTRING (48.3470166 -21.23676, 48.3471597 -21.2359252, 48.3473158 -21.2355093)"
190042720,2,residential,False,False,124.366,,"LINESTRING (48.3448413 -21.2374156, 48.3449529 -21.237233, 48.3456432 -21.2365919)"
190042720,2,residential,False,True,123.36200000000001,,"LINESTRING (48.3448413 -21.2374156, 48.3447963 -21.2375694, 48.3447895 -21.2376615, 48.3447991 -21.2378537, 48.3448488 -21.2379587, 48.3448508 -21.2380487, 48.3448186 -21.2382489, 48.3447824 -21.2383749, 48.3447669 -21.2384512, 48.3447304 -21.2384878)"
190042736,,residential,False,False,120.458,,"LINESTRING (48.3448413 -21.2374156, 48.3454174 -21.2374837, 48.3459926 -21.2375634)"
190042736,,residential,False,False,92.821,,"LINESTRING (48.3459926 -21.2375634, 48.3468816 -21.2376644)"
190042741,,residential,False,True,65.595,,"LINESTRING (48.3459926 -21.2375634, 48.3460765 -21.2369787)"
190042736,,residential,False,True,120.458,,"LINESTRING (48.3459926 -21.2375634, 48.3454174 -21.2374837, 48.3448413 -21.2374156)"
190042741,,residential,False,False,114.813,,"LINESTRING (48.3459926 -21.2375634, 48.3458867 -21.2380987, 48.3458021 -21.2385805)"
190042722,2,residential,False,False,113.324,,"LINESTRING (48.3468816 -21.2376644, 48.3467147 -21.2386716)"
190042722,2,residential,False,True,101.534,,"LINESTRING (48.3468816 -21.2376644, 48.3470166 -21.23676)"
190042736,,residential,False,False,92.556,,"LINESTRING (48.3468816 -21.2376644, 48.3477672 -21.2377715)"
190042736,,residential,False,True,92.821,,"LINESTRING (48.3468816 -21.2376644, 48.3459926 -21.2375634)"
190042720,2,residential,False,True,97.738,,"LINESTRING (48.3456463 -21.2395061, 48.3465792 -21.2396346)"
190042741,,residential,False,True,104.181,,"LINESTRING (48.3456463 -21.2395061, 48.3458021 -21.2385805)"
190042720,2,residential,False,False,196.945,,"LINESTRING (48.3456463 -21.2395061, 48.3449393 -21.2394231, 48.3446999 -21.2392008, 48.3445451 -21.2390267, 48.3447304 -21.2384878)"
190042741,,residential,False,False,216.834,,"LINESTRING (48.3456463 -21.2395061, 48.3455986 -21.2398777, 48.3457331 -21.240607, 48.3459814 -21.2414101)"
190042720,2,residential,False,False,97.738,,"LINESTRING (48.3465792 -21.2396346, 48.3456463 -21.2395061)"
190042720,2,residential,False,True,89.981,,"LINESTRING (48.3465792 -21.2396346, 48.3474381 -21.2397527)"
190042722,2,residential,False,False,152.063,,"LINESTRING (48.3465792 -21.2396346, 48.3463594 -21.2409867)"
190042722,2,residential,False,True,107.998,,"LINESTRING (48.3465792 -21.2396346, 48.3467147 -21.2386716)"
190042722,2,residential,False,True,152.063,,"LINESTRING (48.3463594 -21.2409867, 48.3465792 -21.2396346)"
300755943,,residential,False,True,89.24,,"LINESTRING (48.3463594 -21.2409867, 48.3472109 -21.2411059)"
190042722,2,residential,False,False,275.033,,"LINESTRING (48.3463594 -21.2409867, 48.3462538 -21.2419497, 48.3463538 -21.2420338, 48.3465624 -21.2420386, 48.3466727 -21.2420322, 48.3468396 -21.241918, 48.3470214 -21.2416393, 48.3471413 -21.2413637, 48.3472109 -21.2411059)"
190042741,,residential,False,True,216.834,,"LINESTRING (48.3459814 -21.2414101, 48.3457331 -21.240607, 48.3455986 -21.2398777, 48.3456463 -21.2395061)"
1010195926,,residential,False,True,17.097,,"LINESTRING (48.3461074 -21.2368093, 48.3461237 -21.2366563)"
190042741,,residential,False,False,65.595,,"LINESTRING (48.3460765 -21.2369787, 48.3459926 -21.2375634)"
190042722,2,residential,False,True,65.702,,"LINESTRING (48.3473158 -21.2355093, 48.3475252 -21.2349516)"
1001616866,,residential,False,True,38.748,,"LINESTRING (48.3473158 -21.2355093, 48.3469677 -21.2353822)"
190042722,2,residential,False,False,142.997,,"LINESTRING (48.3473158 -21.2355093, 48.3471597 -21.2359252, 48.3470166 -21.23676)"
1001616866,,residential,False,False,38.748,,"LINESTRING (48.3469677 -21.2353822, 48.3473158 -21.2355093)"
190042720,2,residential,False,False,63.330999999999996,,"LINESTRING (48.3469677 -21.2353822, 48.3469842 -21.2353127, 48.3471151 -21.2348295)"
190042720,2,residential,False,True,130.755,,"LINESTRING (48.3469677 -21.2353822, 48.3469382 -21.2355061, 48.3468079 -21.2358088, 48.346539 -21.2360131, 48.3461876 -21.2362418)"
