osmid,name,highway,oneway,reversed,length,geometry,tunnel,lanes,junction
107958480,вулиця Тараса Шевченка,tertiary,False,False,411.142,"LINESTRING (23.567448 49.9320274, 23.5673641 49.9320831, 23.5672769 49.9321424, 23.5662337 49.9328633, 23.5661416 49.9329269, 23.5655842 49.9332912, 23.5648969 49.9337618, 23.5646941 49.9339005, 23.5641 49.9343069, 23.5639165 49.9344324, 23.5635033 49.934715)",,,
638328055,вулиця Тараса Шевченка,tertiary,True,False,21.082,"LINESTRING (23.567448 49.9320274, 23.5674897 49.9319548, 23.5675138 49.9319048, 23.5675411 49.9318476)",,,
638328069,вулиця Степана Бандери,tertiary,True,False,22.311,"LINESTRING (23.5682848 49.9317761, 23.5679852 49.9318315)",,,
638328059,вулиця Тараса Шевченка,tertiary,True,False,24.982,"LINESTRING (23.5677728 49.9319492, 23.5677002 49.931966, 23.5675956 49.9319807, 23.5675232 49.9319997, 23.567448 49.9320274)",,,
638328072,,tertiary,True,False,21.519,"LINESTRING (23.5677728 49.9319492, 23.5677128 49.9319464, 23.5676561 49.9319336, 23.5676064 49.9319118, 23.5675672 49.9318825, 23.5675411 49.9318476)",,2,roundabout
"[759707037, 152822686]",вулиця Романа Шухевича,residential,False,False,450.371,"LINESTRING (23.5679653 49.931868, 23.568126 49.9319481, 23.5690109 49.9325798, 23.5690664 49.9326194, 23.5692394 49.9327292, 23.5693823 49.9327844, 23.5696392 49.9327912, 23.569707 49.9328127, 23.569739 49.9328229, 23.5699632 49.9329565, 23.5706691 49.9333784, 23.5714378 49.9338378, 23.571464 49.9338553, 23.5723667 49.9344555, 23.5725632 49.9345586)",,,
638328072,,tertiary,True,False,17.201999999999998,"LINESTRING (23.5679653 49.931868, 23.5679315 49.9319, 23.5678859 49.9319252, 23.5678318 49.931942, 23.5677728 49.9319492)",,2,roundabout
638328072,,tertiary,True,False,4.301,"LINESTRING (23.5679852 49.9318315, 23.5679653 49.931868)",,2,roundabout
638328067,вулиця Степана Бандери,tertiary,True,False,24.603,"LINESTRING (23.5679523 49.93172, 23.5682848 49.9317761)",,,
638328072,,tertiary,True,False,12.912,"LINESTRING (23.5679523 49.93172, 23.5679784 49.9317549, 23.5679896 49.9317929, 23.5679852 49.9318315)",,2,roundabout
638328072,,tertiary,True,False,12.902000000000001,"LINESTRING (23.5678067 49.9316562, 23.5678634 49.9316689, 23.5679131 49.9316907, 23.5679523 49.93172)",,2,roundabout
638328064,вулиця 50-річчя УПА,tertiary,True,False,30.497999999999998,"LINESTRING (23.5675542 49.9317345, 23.5675594 49.9316898, 23.5675487 49.931638, 23.5675272 49.9315836, 23.5674991 49.931537, 23.5674534 49.9314723)",,,
638328072,,tertiary,True,False,21.507,"LINESTRING (23.5675542 49.9317345, 23.567588 49.9317026, 23.5676336 49.9316773, 23.5676877 49.9316605, 23.5677468 49.9316533, 23.5678067 49.9316562)",,2,roundabout
638328072,,tertiary,True,False,12.903000000000002,"LINESTRING (23.5675411 49.9318476, 23.5675299 49.9318096, 23.5675344 49.9317711, 23.5675542 49.9317345)",,2,roundabout
759707038,вулиця Романа Шухевича,residential,True,False,13.243,"LINESTRING (23.5724934 49.9346689, 23.5725632 49.9345586)",,,
759707036,,residential,True,False,15.674,"LINESTRING (23.5724934 49.9346689, 23.5725111 49.9346483, 23.5725386 49.9346329, 23.5725726 49.9346245, 23.5726091 49.9346241, 23.5726436 49.9346317, 23.5726719 49.9346466)",,2,roundabout
759707036,,residential,True,False,16.998,"LINESTRING (23.5726719 49.9346466, 23.5726908 49.9346666, 23.5726977 49.9346897, 23.572692 49.9347129, 23.5726743 49.9347334, 23.5726468 49.9347488, 23.5726165 49.9347555, 23.572594 49.934759)",,2,roundabout
759707039,вулиця Михайла Вербицького,residential,True,False,14.211,"LINESTRING (23.5726719 49.9346466, 23.57273 49.9347027, 23.572798 49.9347443)",,,
759707033,вулиця Михайла Вербицького,residential,True,False,14.504,"LINESTRING (23.572594 49.934759, 23.5723941 49.9347804)",,,
759707036,,residential,True,False,14.309000000000001,"LINESTRING (23.572594 49.934759, 23.5725418 49.93475, 23.5725134 49.9347352, 23.5724946 49.9347151, 23.5724877 49.9346921, 23.5724934 49.9346689)",,2,roundabout
