osmid,oneway,name,highway,reversed,length,geometry,maxspeed,access,ref
"[223232512, 223232514, 236534086]",False,Нижня вулиця,residential,True,440.00900000000007,"LINESTRING (38.0079378 48.5895163, 38.0079105 48.5895575, 38.0079027 48.5896098, 38.0078557 48.5899261, 38.0078399 48.5900321, 38.0077594 48.590573, 38.0077515 48.5908436, 38.0077271 48.5911114, 38.007652 48.5914486, 38.0075447 48.5929109, 38.0076466 48.5931096, 38.0076963 48.5932811, 38.0075631 48.5933402, 38.0074766 48.5933359)",,,
1008707862,False,Незалежності вулиця,secondary,True,43.704,"LINESTRING (38.0030817 48.5896914, 38.0029137 48.5900684)",50,,Т-05-13
188003086,False,Гагаріна вулиця,residential,False,133.848,"LINESTRING (38.0030817 48.5896914, 38.0034256 48.5897523, 38.0041016 48.5898719, 38.0048397 48.5900025)",,,
1008707862,False,Незалежності вулиця,secondary,False,95.23400000000001,"LINESTRING (38.0030817 48.5896914, 38.0031231 48.5895992, 38.0034504 48.5888704)",50,,Т-05-13
188003086,False,Гагаріна вулиця,residential,True,133.84799999999998,"LINESTRING (38.0048397 48.5900025, 38.0041016 48.5898719, 38.0034256 48.5897523, 38.0030817 48.5896914)",,,
188003122,False,Соборна вулиця,residential,False,212.95,"LINESTRING (38.0048397 48.5900025, 38.0047571 48.5902513, 38.0042185 48.591873)",,,
"[188003122, 188003090]",False,"['Торгова вулиця', 'Соборна вулиця']",residential,True,226.365,"LINESTRING (38.0048397 48.5900025, 38.0051347 48.589133, 38.0037311 48.588914, 38.0034504 48.5888704)",,,
188003109,False,Лермонтова вулиця,residential,False,34.376,"LINESTRING (38.0042185 48.591873, 38.0046859 48.5918752)",,,
188003109,False,Лермонтова вулиця,residential,True,151.382,"LINESTRING (38.0042185 48.591873, 38.0031599 48.591829, 38.0026269 48.5918068, 38.0023561 48.5917955, 38.0021656 48.5917785)",,,
188003122,False,Соборна вулиця,residential,False,117.213,"LINESTRING (38.0042185 48.591873, 38.0040215 48.5924299, 38.0038554 48.5928994)",,,
188003122,False,Соборна вулиця,residential,True,212.95,"LINESTRING (38.0042185 48.591873, 38.0047571 48.5902513, 38.0048397 48.5900025)",,,
188003109,False,Лермонтова вулиця,residential,False,93.958,"LINESTRING (38.0046859 48.5918752, 38.0059634 48.5918812)",,,
188003109,False,Лермонтова вулиця,residential,True,34.376,"LINESTRING (38.0046859 48.5918752, 38.0042185 48.591873)",,,
188003101,False,,residential,False,122.85,"LINESTRING (38.0046859 48.5918752, 38.0047271 48.5921574, 38.0046031 48.5929746)",,,
188003109,False,Лермонтова вулиця,residential,True,93.958,"LINESTRING (38.0059634 48.5918812, 38.0046859 48.5918752)",,,
863763816,False,Магістратська вулиця,residential,True,133.866,"LINESTRING (38.0059634 48.5918812, 38.0056948 48.5930719)",,,
863763816,False,Магістратська вулиця,residential,False,282.159,"LINESTRING (38.0059634 48.5918812, 38.0065434 48.589706, 38.0066493 48.5893848)",,,
188003107,False,Магістратський провулок,residential,False,55.622,"LINESTRING (38.0038554 48.5928994, 38.0046031 48.5929746)",,,
188003122,False,Соборна вулиця,residential,False,52.84,"LINESTRING (38.0038554 48.5928994, 38.0036917 48.5933621)",,,
188003122,False,Соборна вулиця,residential,True,117.213,"LINESTRING (38.0038554 48.5928994, 38.0040215 48.5924299, 38.0042185 48.591873)",,,
828785323,False,,residential,False,140.153,"LINESTRING (38.0038554 48.5928994, 38.0029561 48.5928362, 38.0028569 48.5929249, 38.0027389 48.5934713)",,,
188003107,False,Магістратський провулок,residential,False,81.015,"LINESTRING (38.0046031 48.5929746, 38.0056948 48.5930719)",,,
188003107,False,Магістратський провулок,residential,True,55.622,"LINESTRING (38.0046031 48.5929746, 38.0038554 48.5928994)",,,
188003101,False,,residential,True,122.85,"LINESTRING (38.0046031 48.5929746, 38.0047271 48.5921574, 38.0046859 48.5918752)",,,
188003107,False,Магістратський провулок,residential,True,81.015,"LINESTRING (38.0056948 48.5930719, 38.0046031 48.5929746)",,,
188003111,False,Магістратська вулиця,residential,True,62.959,"LINESTRING (38.0056948 48.5930719, 38.005537 48.5936284)",,,
863763815,False,Магістратський провулок,residential,False,134.289,"LINESTRING (38.0056948 48.5930719, 38.0074766 48.5933359)",,,
863763816,False,Магістратська вулиця,residential,False,133.866,"LINESTRING (38.0056948 48.5930719, 38.0059634 48.5918812)",,,
863763815,False,Магістратський провулок,residential,True,134.289,"LINESTRING (38.0074766 48.5933359, 38.0056948 48.5930719)",,,
"[223232512, 223232514, 236534086]",False,Нижня вулиця,residential,False,440.009,"LINESTRING (38.0074766 48.5933359, 38.0075631 48.5933402, 38.0076963 48.5932811, 38.0076466 48.5931096, 38.0075447 48.5929109, 38.007652 48.5914486, 38.0077271 48.5911114, 38.0077515 48.5908436, 38.0077594 48.590573, 38.0078399 48.5900321, 38.0078557 48.5899261, 38.0079027 48.5896098, 38.0079105 48.5895575, 38.0079378 48.5895163)",,,
188003122,False,Соборна вулиця,residential,True,52.84,"LINESTRING (38.0036917 48.5933621, 38.0038554 48.5928994)",,,
198224486,False,Карла Лібкнехта вулиця,residential,False,138.904,"LINESTRING (38.0036917 48.5933621, 38.005537 48.5936284)",,,
188003111,False,Магістратська вулиця,residential,False,62.959,"LINESTRING (38.005537 48.5936284, 38.0056948 48.5930719)",,,
198224486,False,Карла Лібкнехта вулиця,residential,True,138.904,"LINESTRING (38.005537 48.5936284, 38.0036917 48.5933621)",,,
188003102,False,,residential,False,95.891,"LINESTRING (38.0066493 48.5893848, 38.0079378 48.5895163)",,,
199618612,False,Базарна вулиця,residential,False,381.208,"LINESTRING (38.0066493 48.5893848, 38.0067774 48.588655, 38.0069677 48.5879234, 38.0070892 48.587079, 38.0070173 48.5866498, 38.0070122 48.5866192, 38.0070072 48.5865894, 38.0070024 48.5864339, 38.0070033 48.5863264, 38.0070831 48.5860813, 38.0071275 48.5859892)",,,
863763816,False,Магістратська вулиця,residential,True,282.159,"LINESTRING (38.0066493 48.5893848, 38.0065434 48.589706, 38.0059634 48.5918812)",,,
"[188003090, 188003122]",False,"['Торгова вулиця', 'Соборна вулиця']",residential,False,226.365,"LINESTRING (38.0034504 48.5888704, 38.0037311 48.588914, 38.0051347 48.589133, 38.0048397 48.5900025)",,,
1008707862,False,Незалежності вулиця,secondary,False,176.70999999999998,"LINESTRING (38.0034504 48.5888704, 38.0037765 48.5881642, 38.0041269 48.5873456)",50,,Т-05-13
1008707862,False,Незалежності вулиця,secondary,True,95.23400000000001,"LINESTRING (38.0034504 48.5888704, 38.0031231 48.5895992, 38.0030817 48.5896914)",50,,Т-05-13
453517658,False,Сибірцева вулиця,residential,True,14.98,"LINESTRING (38.0006922 48.5850629, 38.0008901 48.5850947)",,,
144277549,False,Сибірцева вулиця,residential,False,176.247,"LINESTRING (38.0006922 48.5850629, 38.0004498 48.585651, 38.0000619 48.5865921)",,,
453517658,False,Сибірцева вулиця,residential,False,139.772,"LINESTRING (38.0027181 48.5854379, 38.0025895 48.585414, 38.0022177 48.5853448, 38.0016287 48.5852352, 38.0008901 48.5850947)",,,
844716605,False,Миру вулиця,residential,False,177.726,"LINESTRING (38.0027181 48.5854379, 38.002688 48.585513, 38.0026173 48.5856891, 38.002098 48.5869827)",,,
453517658,False,Сибірцева вулиця,residential,False,14.98,"LINESTRING (38.0008901 48.5850947, 38.0006922 48.5850629)",,,
453517658,False,Сибірцева вулиця,residential,True,139.772,"LINESTRING (38.0008901 48.5850947, 38.0016287 48.5852352, 38.0022177 48.5853448, 38.0025895 48.585414, 38.0027181 48.5854379)",,,
223232513,False,,residential,True,30.731,"LINESTRING (38.0083502 48.5895607, 38.0079378 48.5895163)",,,
843910259,False,Миру вулиця,residential,False,19.802,"LINESTRING (38.0009504 48.5894965, 38.0009274 48.5895459, 38.0008712 48.5896667)",20,no,
37900056,False,Садова вулиця,tertiary,False,188.33999999999997,"LINESTRING (37.9961732 48.590402, 37.9962287 48.5903141, 37.9963682 48.5899235, 37.9964678 48.5895963, 37.9966954 48.5889126, 37.9967223 48.5888284, 37.9967458 48.5887527)",50,,
37900056,False,Садова вулиця,tertiary,True,43.298,"LINESTRING (37.9961732 48.590402, 37.9960103 48.5905366, 37.9959239 48.5905929, 37.9957808 48.5906916)",50,,
37900056,False,Садова вулиця,tertiary,False,43.298,"LINESTRING (37.9957808 48.5906916, 37.9959239 48.5905929, 37.9960103 48.5905366, 37.9961732 48.590402)",50,,
828785323,False,,residential,True,140.153,"LINESTRING (38.0027389 48.5934713, 38.0028569 48.5929249, 38.0029561 48.5928362, 38.0038554 48.5928994)",,,
