osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,junction,geometry,width
1079982506,,,,primary,,True,False,4.686999999999999,roundabout,"LINESTRING (24.4945117 47.1338436, 24.4945383 47.1338544, 24.4945583 47.1338705)",
24463335,,DN17,Piața Petru Rareș,primary,RO:urban,True,False,11.248,roundabout,"LINESTRING (24.4995423 47.1369036, 24.4995096 47.1369157, 24.4994733 47.1369209, 24.4994362 47.1369188, 24.4994016 47.1369096)",
670587617,2,DJ173C,Strada Alexandru Odobescu,secondary,RO:urban,True,False,13.25,,"LINESTRING (24.4911139 47.1301553, 24.4911854 47.1301316, 24.4912608 47.1300916)",
674631431,,DN17,Bulevardul Independenței,primary,30,True,False,6.77,roundabout,"LINESTRING (24.4911139 47.1301553, 24.4911476 47.1301753, 24.4911686 47.1302022)",
345178029,,,,residential,,False,True,64.295,,"LINESTRING (24.5009655 47.1339966, 24.5008201 47.1338977, 24.5008425 47.1337379, 24.5010257 47.1334896)",
24477473,,,Aleea Trandafirilor,residential,RO:urban,True,False,30.47,,"LINESTRING (24.4904192 47.1355819, 24.4901331 47.135389)",
34904138,,,,residential,RO:urban,True,False,55.862,,"LINESTRING (24.4904192 47.1355819, 24.4909213 47.1352135)",
517552929,4,,Bulevardul Decebal,secondary,50,False,False,101.996,,"LINESTRING (24.4909213 47.1352135, 24.4918987 47.1358454)",
517552929,4,,Bulevardul Decebal,secondary,50,False,True,46.853,,"LINESTRING (24.4909213 47.1352135, 24.4904732 47.1349226)",
670587619,2,DN17,Strada Gării,primary,RO:urban,True,False,13.142,,"LINESTRING (24.4907185 47.1304713, 24.4908013 47.1303674)",
516894034,4,DN17,Strada Gării,primary,RO:urban,False,False,81.538,,"LINESTRING (24.4907185 47.1304713, 24.4906826 47.1304968, 24.4900193 47.1309084, 24.4899252 47.1309676)",
24461970,,,Strada Lalelelor,residential,RO:urban,True,False,133.417,,"LINESTRING (24.4912884 47.133696, 24.4924283 47.1328696, 24.4924969 47.1328221)",
"[517081266, 1175738715]",,,,residential,,False,True,137.919,,"LINESTRING (24.4912884 47.133696, 24.4918669 47.1340551, 24.4919318 47.1340655, 24.4924924 47.1338137, 24.4926989 47.1336641)",
24414912,,,Strada Dornei,tertiary,RO:urban,True,False,35.153999999999996,,"LINESTRING (24.5001951 47.1358999, 24.500038 47.1357518, 24.4999274 47.1356415)",10
24414912,,,Strada Dornei,tertiary,RO:urban,True,False,36.917,,"LINESTRING (24.5006002 47.1360458, 24.5005143 47.1360477, 24.5004205 47.1360367, 24.5003454 47.1360112, 24.500281 47.1359728, 24.5001951 47.1358999)",10
1016434165,,,Strada Bistricioarei,tertiary,RO:urban,True,False,31.339,,"LINESTRING (24.5006002 47.1360458, 24.5003875 47.1361005, 24.5002595 47.1361407, 24.5002188 47.1361552)",
1079982509,2,,,primary,,True,False,3.9909999999999997,roundabout,"LINESTRING (24.4944606 47.1339658, 24.4944355 47.1339601, 24.4944139 47.1339499)",
630642325,2,DN17,Bulevardul Republicii,primary,RO:urban,True,False,188.849,,"LINESTRING (24.4943913 47.1339281, 24.4933037 47.1332816, 24.4924969 47.1328221)",
1079982507,,,,primary,,True,False,16.585,roundabout,"LINESTRING (24.4943913 47.1339281, 24.4943839 47.1339074, 24.494387 47.1338862, 24.4944002 47.1338669, 24.494422 47.1338516, 24.49445 47.133842, 24.494481 47.1338392, 24.4945117 47.1338436)",
630642326,2,DN17,Bulevardul Republicii,primary,RO:urban,True,False,10.316,,"LINESTRING (24.4945583 47.1338705, 24.4946639 47.1339292)",
233568820,,,,primary,,True,False,16.162,roundabout,"LINESTRING (24.4945583 47.1338705, 24.4945694 47.1338899, 24.4945707 47.1339106, 24.4945622 47.1339306, 24.4945447 47.1339476, 24.4945201 47.1339599, 24.4944911 47.1339662, 24.4944606 47.1339658)",
517853793,,,Aleea Margaretelor,residential,,False,True,49.975,,"LINESTRING (24.4966479 47.1371321, 24.4961562 47.1368319)",
517853788,,,,residential,,False,False,37.317,,"LINESTRING (24.4945388 47.1368082, 24.494912 47.1370277)",
24461956,1,,Strada Ursului,residential,RO:urban,True,False,140.12300000000002,,"LINESTRING (24.4945388 47.1368082, 24.4945516 47.1367976, 24.495716 47.1358352)",
517853784,,,Aleea Plopilor,residential,,False,True,60.536,,"LINESTRING (24.4967167 47.1364433, 24.4961562 47.1368319)",
517853797,,,Aleea Plopilor,residential,,False,False,101.498,,"LINESTRING (24.4967167 47.1364433, 24.495716 47.1358352)",
517853797,,,Aleea Plopilor,residential,,False,True,39.025999999999996,,"LINESTRING (24.4967167 47.1364433, 24.496883 47.1364925, 24.4970037 47.1365163, 24.4971861 47.1365856)",
517853788,,,,residential,,False,True,37.317,,"LINESTRING (24.494912 47.1370277, 24.4945388 47.1368082)",
517853798,,,,residential,,False,False,57.957,,"LINESTRING (24.494912 47.1370277, 24.4953864 47.1366184)",
517853797,,,Aleea Plopilor,residential,,False,False,39.026,,"LINESTRING (24.4971861 47.1365856, 24.4970037 47.1365163, 24.496883 47.1364925, 24.4967167 47.1364433)",
517853798,,,,residential,,False,True,57.957,,"LINESTRING (24.4953864 47.1366184, 24.494912 47.1370277)",
517853784,,,Aleea Plopilor,residential,,False,False,60.536,,"LINESTRING (24.4961562 47.1368319, 24.4967167 47.1364433)",
517853793,,,Aleea Margaretelor,residential,,False,False,49.975,,"LINESTRING (24.4961562 47.1368319, 24.4966479 47.1371321)",
180827621,,,Piața Petru Rareș,residential,RO:urban,True,False,126.299,,"LINESTRING (24.498195 47.1369395, 24.4979102 47.1363246, 24.4978923 47.1362871, 24.4977245 47.1359358, 24.4976871 47.1358575)",
517853797,,,Aleea Plopilor,residential,,False,True,101.498,,"LINESTRING (24.495716 47.1358352, 24.4967167 47.1364433)",
24461956,1,,Strada Ursului,residential,RO:urban,True,False,95.496,,"LINESTRING (24.495716 47.1358352, 24.4964215 47.1351961, 24.4964757 47.1351493)",
"[1079982504, 345174115]",2,DN17,Bulevardul Republicii,primary,RO:urban,True,False,358.46400000000006,,"LINESTRING (24.4946639 47.1339292, 24.4952518 47.1342785, 24.4952949 47.1343034, 24.4966439 47.1350844, 24.4972556 47.1354408, 24.4982569 47.1360311)",
606247949,1,,,residential,,True,False,53.7,,"LINESTRING (24.4950986 47.1335474, 24.4946639 47.1339292)",
29895361,,,Strada Lupeni,residential,RO:urban,False,False,58.382,,"LINESTRING (24.4950986 47.1335474, 24.4952772 47.1336364, 24.4954209 47.1337049, 24.4957273 47.1338519)",
29895361,,,Strada Lupeni,residential,RO:urban,False,True,374.04999999999995,,"LINESTRING (24.4950986 47.1335474, 24.4938101 47.1328771, 24.4933807 47.132654, 24.4911941 47.1314835)",
24463335,,DN17,Piața Petru Rareș,primary,RO:urban,True,False,5.7379999999999995,roundabout,"LINESTRING (24.4995868 47.1368625, 24.4995686 47.1368857, 24.4995423 47.1369036)",
46846880,,,Strada Zimbrului,residential,RO:urban,True,False,239.38,,"LINESTRING (24.4944139 47.1339499, 24.4942633 47.1340445, 24.4924853 47.1354022, 24.4922954 47.1355483)",
"[1079982505, 1079982508]",2,,,primary,,True,False,2.983,roundabout,"LINESTRING (24.4944139 47.1339499, 24.4944009 47.1339398, 24.4943913 47.1339281)",
670587617,2,DJ173C,Strada Alexandru Odobescu,secondary,RO:urban,True,False,7.462,,"LINESTRING (24.4912608 47.1300916, 24.4913471 47.1300591)",
24415804,,,Strada Mihail Kogălniceanu,residential,30,True,False,28.669,,"LINESTRING (24.4963502 47.1294983, 24.4966398 47.1296646)",
29427464,,,Pasajul XI,living_street,,False,False,119.707,,"LINESTRING (24.4963502 47.1294983, 24.4961828 47.1297227, 24.4960876 47.1298356, 24.4959489 47.1299574, 24.4957382 47.1300666, 24.4955008 47.1301466, 24.4952454 47.1301944)",
516894034,4,DN17,Strada Gării,primary,RO:urban,False,True,81.538,,"LINESTRING (24.4899252 47.1309676, 24.4900193 47.1309084, 24.4906826 47.1304968, 24.4907185 47.1304713)",
670606115,2,DN17,Strada Gării,primary,RO:urban,True,False,16.447,,"LINESTRING (24.4899252 47.1309676, 24.4898809 47.1310096, 24.4897983 47.1310877)",
915599677,1,DN17,Strada Gării,primary,RO:urban,True,False,17.672,,"LINESTRING (24.4908013 47.1303674, 24.4909285 47.1302341)",
670606118,1,,Strada Gării,primary_link,,True,False,21.2,,"LINESTRING (24.4908013 47.1303674, 24.4908143 47.1303232, 24.4908344 47.1302716, 24.4908409 47.1302287, 24.490831 47.1301801)",
29462215,,,Piața Mică,residential,RO:urban,False,False,45.613,,"LINESTRING (24.4977251 47.1318559, 24.4982125 47.1320974)",
29462211,,,Strada Vasile Nașcu,residential,RO:urban,False,True,68.462,,"LINESTRING (24.4982125 47.1320974, 24.4977215 47.1326146)",
29462215,,,Piața Mică,residential,RO:urban,False,True,45.613,,"LINESTRING (24.4982125 47.1320974, 24.4977251 47.1318559)",
29462207,,,Piața Mică,residential,RO:urban,False,False,48.262,,"LINESTRING (24.4982125 47.1320974, 24.4983697 47.1319353, 24.4985638 47.1317351)",
225532754,,,Strada Zimbrului,residential,RO:urban,False,True,196.95,,"LINESTRING (24.4941808 47.1365771, 24.4940491 47.1366733, 24.4922954 47.1355483)",
"[517081266, 1175738715]",,,,residential,,False,False,137.919,,"LINESTRING (24.4926989 47.1336641, 24.4924924 47.1338137, 24.4919318 47.1340655, 24.4918669 47.1340551, 24.4912884 47.133696)",
