osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,ref
293243169,Strada Morii,primary,RO:urban,False,True,92.02600000000001,"LINESTRING (22.0855678 47.3534337, 22.0856075 47.3533462, 22.0856388 47.3532965, 22.0856978 47.3532457, 22.0857755 47.3532002, 22.0858721 47.3531621, 22.0859767 47.3531257, 22.0861376 47.3530912, 22.0863147 47.3530748, 22.0865459 47.3530641)",,2,DN19D
188112807,Strada Fabricii,residential,RO:urban,False,False,17.409,"LINESTRING (22.0850037 47.3536704, 22.0851023 47.3536545, 22.0851747 47.3536309, 22.0852047 47.3536043)",,,
188112807,Strada Fabricii,residential,RO:urban,False,True,33.354,"LINESTRING (22.0850037 47.3536704, 22.0848421 47.3536922, 22.0846564 47.3537081, 22.084566 47.353714)",,,
293242254,,residential,RO:urban,False,True,59.783,"LINESTRING (22.0850037 47.3536704, 22.0849119 47.3535491, 22.084826 47.3535073, 22.084759 47.3534964, 22.0846785 47.3535128, 22.0846061 47.3535582, 22.0845793 47.3536127, 22.0845766 47.3536545, 22.084566 47.353714)",,,
188112807,Strada Fabricii,residential,RO:urban,False,False,34.7,"LINESTRING (22.0852047 47.3536043, 22.0852525 47.3535618, 22.0853383 47.353491, 22.0854537 47.353451, 22.0855678 47.3534337)",,,
188112807,Strada Fabricii,residential,RO:urban,False,True,17.409,"LINESTRING (22.0852047 47.3536043, 22.0851747 47.3536309, 22.0851023 47.3536545, 22.0850037 47.3536704)",,,
293242247,Strada Fabricii,residential,RO:urban,False,False,20.718,"LINESTRING (22.0852047 47.3536043, 22.0852914 47.3536273, 22.085466 47.3536619)",,,
188112807,Strada Fabricii,residential,RO:urban,False,False,33.354,"LINESTRING (22.084566 47.353714, 22.0846564 47.3537081, 22.0848421 47.3536922, 22.0850037 47.3536704)",,,
293242254,,residential,RO:urban,False,False,59.783,"LINESTRING (22.084566 47.353714, 22.0845766 47.3536545, 22.0845793 47.3536127, 22.0846061 47.3535582, 22.0846785 47.3535128, 22.084759 47.3534964, 22.084826 47.3535073, 22.0849119 47.3535491, 22.0850037 47.3536704)",,,
188112807,Strada Fabricii,residential,RO:urban,False,True,242.672,"LINESTRING (22.084566 47.353714, 22.0844693 47.3537181, 22.0842655 47.3537272, 22.0841153 47.3537236, 22.0839811 47.353709, 22.0838095 47.3536618, 22.0836727 47.3536109, 22.0835314 47.3535736, 22.0834259 47.3535567, 22.0829446 47.3535237, 22.082478 47.353485, 22.0820725 47.3534204, 22.0814426 47.3532818)",,,
"[75242224, 75242184, 75242223]",Strada Victor Babeș,residential,RO:urban,False,True,219.78300000000002,"LINESTRING (22.0904651 47.3529193, 22.0904749 47.3530744, 22.090496 47.3533874, 22.0905399 47.3536568, 22.090609 47.353848, 22.0906691 47.3541544, 22.0906704 47.3542851, 22.0906732 47.3548854)",yes,,
293243169,Strada Morii,primary,RO:urban,False,False,295.688,"LINESTRING (22.0904651 47.3529193, 22.089823 47.3529458, 22.0890854 47.3529695, 22.0884014 47.3529967, 22.0877631 47.3530167, 22.0872776 47.3530349, 22.0867465 47.3530549, 22.0865459 47.3530641)",,2,DN19D
293243169,Strada Morii,primary,RO:urban,False,True,41.75,"LINESTRING (22.0904651 47.3529193, 22.090912 47.3529131, 22.0910192 47.3529117)",,2,DN19D
293243169,Strada Morii,primary,RO:urban,False,False,41.75,"LINESTRING (22.0910192 47.3529117, 22.090912 47.3529131, 22.0904651 47.3529193)",,2,DN19D
293243169,Strada Morii,primary,RO:urban,False,False,92.026,"LINESTRING (22.0865459 47.3530641, 22.0863147 47.3530748, 22.0861376 47.3530912, 22.0859767 47.3531257, 22.0858721 47.3531621, 22.0857755 47.3532002, 22.0856978 47.3532457, 22.0856388 47.3532965, 22.0856075 47.3533462, 22.0855678 47.3534337)",,2,DN19D
293243169,Strada Morii,primary,RO:urban,False,True,295.688,"LINESTRING (22.0865459 47.3530641, 22.0867465 47.3530549, 22.0872776 47.3530349, 22.0877631 47.3530167, 22.0884014 47.3529967, 22.0890854 47.3529695, 22.089823 47.3529458, 22.0904651 47.3529193)",,2,DN19D
188112807,Strada Fabricii,residential,RO:urban,False,False,158.892,"LINESTRING (22.0795047 47.3531709, 22.0795845 47.3532604, 22.0796549 47.3533145, 22.079722 47.3533508, 22.0797615 47.3533695, 22.0798139 47.3533881, 22.0798668 47.3534017, 22.0799245 47.3534149, 22.0800009 47.3534235, 22.0800693 47.353429, 22.0801492 47.3534254, 22.0808043 47.3533672, 22.0814426 47.3532818)",,,
