osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,name,ref,bridge
225475017,residential,RO:urban,,False,False,52.488,"LINESTRING (23.2808124 46.3794594, 23.280805 46.3795026, 23.2808003 46.3795331, 23.280782 46.3796521, 23.2807605 46.3797945, 23.2807433 46.379929)",2,,,
225475017,residential,RO:urban,,False,True,72.761,"LINESTRING (23.2808124 46.3794594, 23.2808222 46.3793356, 23.2808436 46.3791562, 23.2808597 46.3790063, 23.2808651 46.378873, 23.2808597 46.3788064)",2,,,
250567118,residential,50,,False,True,101.472,"LINESTRING (23.2808124 46.3794594, 23.280232 46.379448, 23.2802302 46.3798896, 23.2802714 46.379954)",,Piața Băii,,
250567117,residential,50,,False,False,97.78800000000001,"LINESTRING (23.2781913 46.3792816, 23.2783844 46.3792705, 23.2784488 46.3792631, 23.2788082 46.3791372, 23.2790925 46.3790114, 23.2792105 46.3789374, 23.2792746 46.3788712)",,Strada Moților,,
250586375,residential,50,,False,True,73.31600000000002,"LINESTRING (23.2784595 46.3789929, 23.2789155 46.3788116, 23.2789906 46.3787894, 23.2790871 46.3787783, 23.279189 46.3787894, 23.2792427 46.3788338, 23.2792746 46.3788712)",,Strada Moților,,
250567106,residential,50,,False,True,101.052,"LINESTRING (23.2798006 46.3764578, 23.2796826 46.3764874, 23.2794573 46.3765947, 23.2792266 46.3767576, 23.2791247 46.3768131, 23.2790925 46.3768575, 23.2790925 46.3769315, 23.2791783 46.3770499, 23.279186 46.3771096)",,Strada Țarinei,,
250586381,residential,50,,False,False,168.98499999999999,"LINESTRING (23.2798006 46.3764578, 23.2799722 46.3764652, 23.2802941 46.376517, 23.280348 46.3765214, 23.2804338 46.3765122, 23.2805304 46.3764862, 23.2806055 46.3764696, 23.2806645 46.3764622, 23.2807396 46.3764696, 23.2808496 46.376514, 23.2809837 46.3765418, 23.2811634 46.3765788, 23.2813619 46.3766287, 23.2815013 46.3766602, 23.2815818 46.376675, 23.281665 46.3766731, 23.2817588 46.3766583, 23.2819165 46.3766247)",,Strada Bazinelor,,
250567107,residential,50,,False,True,100.512,"LINESTRING (23.2841511 46.3775348, 23.2840492 46.3775718, 23.283958 46.3776014, 23.2838185 46.3776236, 23.2835986 46.3776125, 23.2834269 46.3775903, 23.2832575 46.3775887, 23.2831713 46.3776084, 23.2830579 46.3776494, 23.2829978 46.3776939, 23.2829519 46.3777387)",,Strada Minerilor,,
250567122,residential,50,,False,False,229.602,"LINESTRING (23.2841511 46.3775348, 23.2842209 46.3774792, 23.2842745 46.3773238, 23.2842691 46.3772387, 23.2842531 46.377061, 23.284296 46.3769648, 23.2843711 46.3769278, 23.2846929 46.3768723, 23.2851435 46.3767206, 23.28546 46.3765873, 23.2857516 46.3764221, 23.2859965 46.3762949, 23.2861199 46.3762394)",,Strada Primăverii,,
250586384,residential,50,,False,False,198.748,"LINESTRING (23.2841511 46.3775348, 23.284473 46.3775496, 23.2849612 46.3775903, 23.2852884 46.3776347, 23.2855512 46.3776865, 23.285798 46.3777605, 23.2859697 46.377853, 23.2862218 46.3780418, 23.2864361 46.3781969)",,Strada Minerilor,,
250567110,residential,50,,False,False,35.393,"LINESTRING (23.2749672 46.3794666, 23.2749672 46.3797849)",,Strada Florilor,,
250586371,residential,50,,False,False,51.861,"LINESTRING (23.2760165 46.381428, 23.2760026 46.3818943)",,Strada Arieșului,,
250586371,residential,50,,False,True,39.516,"LINESTRING (23.2760165 46.381428, 23.2760271 46.3810727)",,Strada Arieșului,,
225473088,residential,50,,False,False,59.992999999999995,"LINESTRING (23.2760165 46.381428, 23.2765551 46.3814243, 23.2766356 46.3814169, 23.2766839 46.3813799, 23.276713 46.3813211)",2,Strada Arieșului,,
124336325,residential,50,,False,False,23.13,"LINESTRING (23.2749347 46.3803386, 23.2752359 46.3803482)",2,Strada Valea Hărmănesei,,
250567110,residential,50,,False,True,61.619,"LINESTRING (23.2749347 46.3803386, 23.2749672 46.3797849)",,Strada Florilor,,
250567105,residential,50,,False,False,133.727,"LINESTRING (23.2876756 46.3773756, 23.2874985 46.37742, 23.287284 46.3775348, 23.287005 46.3777457, 23.2866617 46.3780159, 23.2865061 46.3781602, 23.2864361 46.3781969)",,Strada Minerilor,,
250586372,residential,50,,False,True,174.171,"LINESTRING (23.2876756 46.3773756, 23.2874342 46.377161, 23.2870801 46.3768797, 23.2869753 46.3767999, 23.2868226 46.3766835, 23.2861199 46.3762394)",,Strada 1 Mai,,
250567116,living_street,50,,False,False,109.90700000000002,"LINESTRING (23.2775529 46.3770906, 23.2777567 46.3772202, 23.278084 46.3773127, 23.2783361 46.3773719, 23.2784702 46.3773756, 23.2785775 46.3773497, 23.2786365 46.3772757, 23.2786764 46.3771651)",,,,
250586371,residential,50,,False,True,51.861,"LINESTRING (23.2760026 46.3818943, 23.2760165 46.381428)",,Strada Arieșului,,
250567110,residential,50,,False,False,61.619,"LINESTRING (23.2749672 46.3797849, 23.2749347 46.3803386)",,Strada Florilor,,
250567110,residential,50,,False,True,35.393,"LINESTRING (23.2749672 46.3797849, 23.2749672 46.3794666)",,Strada Florilor,,
250586389,residential,50,,False,True,105.821,"LINESTRING (23.2749672 46.3797849, 23.2752362 46.3798409, 23.2754722 46.3798669, 23.2756439 46.3798817, 23.275955 46.379878, 23.2763302 46.379885)",,Strada 9 Mai,,
250586371,residential,50,,False,False,39.516,"LINESTRING (23.2760271 46.3810727, 23.2760165 46.381428)",,Strada Arieșului,,
"[250586370, 250586371]",residential,50,,False,True,77.2,"LINESTRING (23.2760271 46.3810727, 23.2760294 46.380995, 23.2760294 46.3809321, 23.2759811 46.3809062, 23.2757826 46.380884, 23.2755681 46.3808729, 23.2753589 46.3808396, 23.2752623 46.3808026)",,"['Strada Arieșului', 'Strada Stadionului']",,
250586373,residential,50,,False,True,77.46,"LINESTRING (23.2760271 46.3810727, 23.2766946 46.3810875, 23.2767107 46.3811134, 23.276713 46.3813211)",2,Strada Arieșului,,
250586379,living_street,50,,False,False,65.883,"LINESTRING (23.2863781 46.379741, 23.2863513 46.3795671, 23.2863727 46.3794709, 23.2864264 46.3793191, 23.2865165 46.3791673)",,Strada Amurgului,,
250586383,residential,50,,False,True,107.22800000000002,"LINESTRING (23.2859772 46.3833418, 23.2860912 46.3832863, 23.286138 46.3832381, 23.2861555 46.383166, 23.2861716 46.3830827, 23.2862091 46.3830355, 23.2862617 46.3830068, 23.2865594 46.3829614, 23.2866788 46.3829179, 23.2867539 46.3828763, 23.2868049 46.3828133, 23.2868182 46.3827551, 23.2868156 46.3827033)",,,,
250586388,residential,50,,False,False,152.555,"LINESTRING (23.2834478 46.3840736, 23.283484 46.3840173, 23.2835136 46.3839431, 23.2835793 46.3836951, 23.2836235 46.3835566, 23.2836637 46.3834214, 23.2837187 46.3832632, 23.2837629 46.3831308, 23.283833 46.3830303, 23.2839309 46.382923, 23.2839765 46.3828731, 23.2840758 46.3827927)",,,,
250586389,residential,50,,False,False,105.821,"LINESTRING (23.2763302 46.379885, 23.275955 46.379878, 23.2756439 46.3798817, 23.2754722 46.3798669, 23.2752362 46.3798409, 23.2749672 46.3797849)",,Strada 9 Mai,,
481328248,unclassified,30,,False,False,87.179,"LINESTRING (23.2851848 46.3827001, 23.2850776 46.3827371, 23.2849408 46.3827556, 23.2848415 46.3827575, 23.2847289 46.3827621, 23.2846189 46.3827547, 23.2844929 46.3827455, 23.2843668 46.3827445, 23.2842122 46.3827563, 23.2840758 46.3827927)",,,,
"[481328244, 250586388, 481328247]",residential,50,,False,False,113.206,"LINESTRING (23.2840758 46.3827927, 23.2840637 46.3827584, 23.2840474 46.3827282, 23.283951 46.3826312, 23.2838947 46.3825775, 23.2837726 46.3825238, 23.2836305 46.3824507, 23.2835393 46.3823777, 23.2834601 46.3822916, 23.2833998 46.382199, 23.2833589 46.3821399, 23.2832818 46.3820843, 23.2831477 46.3820408)",2,,,yes
250586388,residential,50,,False,True,152.555,"LINESTRING (23.2840758 46.3827927, 23.2839765 46.3828731, 23.2839309 46.382923, 23.283833 46.3830303, 23.2837629 46.3831308, 23.2837187 46.3832632, 23.2836637 46.3834214, 23.2836235 46.3835566, 23.2835793 46.3836951, 23.2835136 46.3839431, 23.283484 46.3840173, 23.2834478 46.3840736)",,,,
481328248,unclassified,30,,False,True,87.179,"LINESTRING (23.2840758 46.3827927, 23.2842122 46.3827563, 23.2843668 46.3827445, 23.2844929 46.3827455, 23.2846189 46.3827547, 23.2847289 46.3827621, 23.2848415 46.3827575, 23.2849408 46.3827556, 23.2850776 46.3827371, 23.2851848 46.3827001)",,,,
225473665,residential,50,,False,False,151.41899999999998,"LINESTRING (23.2845644 46.3806053, 23.2846198 46.3807704, 23.2846792 46.3809473, 23.284765 46.3812582, 23.2848026 46.3813785, 23.284816 46.3814525, 23.2848053 46.3815339, 23.2847704 46.3816541, 23.2847463 46.3817818, 23.2847262 46.3819447)",2,Strada Uzinei,,
