osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,access,bridge
"[38785897, 336536244, 719962161]",False,2,DN65;DJ643,primary,50,False,296.055,"LINESTRING (24.1020032 44.3505669, 24.1019368 44.3505852, 24.1017443 44.3506382, 24.1016609 44.3506611, 24.1012012 44.3507872, 24.1009977 44.350843, 24.100778 44.3508926, 24.1006785 44.3509121, 24.1005653 44.3509246, 24.1002622 44.3509417, 24.0987786 44.3509727, 24.098369 44.3509844)",Strada Nicolae Bălcescu,,yes
103151274,False,,,residential,RO:urban,False,105.55199999999999,"LINESTRING (24.1019031 44.3491557, 24.1019748 44.3491317, 24.1021994 44.3490684, 24.1024864 44.3489874, 24.1031469 44.3488253)",Strada Nicolae Bălcescu,,
103151274,False,,,residential,RO:urban,True,196.547,"LINESTRING (24.1019031 44.3491557, 24.1019359 44.3492075, 24.1019936 44.3493053, 24.1020623 44.3494502, 24.1017388 44.3495556, 24.1015027 44.3496352, 24.1014799 44.3496875, 24.1016382 44.3499449, 24.1018863 44.3503484, 24.1019522 44.3504717, 24.1020032 44.3505669)",Strada Nicolae Bălcescu,,
103151494,False,,,residential,RO:urban,False,245.58799999999997,"LINESTRING (24.1019031 44.3491557, 24.1013512 44.3493183, 24.1013177 44.3493115, 24.1012226 44.349167, 24.1012322 44.3490098, 24.1012441 44.348815, 24.1014163 44.3486798, 24.1027689 44.3482414)",Strada Ion Creangă,,
852037616,False,,,residential,,True,62.9,"LINESTRING (24.1018451 44.3465172, 24.1010833 44.3466695)",,,
103151494,False,,,residential,RO:urban,True,238.64999999999998,"LINESTRING (24.1018451 44.3465172, 24.1020543 44.346542, 24.1031133 44.3479244, 24.1030347 44.3480449, 24.1027803 44.3481883, 24.1027689 44.3482414)",Strada Ion Creangă,,
103151494,False,,,residential,RO:urban,False,238.64999999999998,"LINESTRING (24.1027689 44.3482414, 24.1027803 44.3481883, 24.1030347 44.3480449, 24.1031133 44.3479244, 24.1020543 44.346542, 24.1018451 44.3465172)",Strada Ion Creangă,,
103151494,False,,,residential,RO:urban,True,245.58800000000002,"LINESTRING (24.1027689 44.3482414, 24.1014163 44.3486798, 24.1012441 44.348815, 24.1012322 44.3490098, 24.1012226 44.349167, 24.1013177 44.3493115, 24.1013512 44.3493183, 24.1019031 44.3491557)",Strada Ion Creangă,,
103151495,False,,,residential,50,True,71.634,"LINESTRING (24.1027689 44.3482414, 24.1029476 44.3484815, 24.1030519 44.3486528, 24.1031469 44.3488253)",Strada Ion Creangă,,
103151274,False,,,residential,RO:urban,True,267.724,"LINESTRING (24.1059338 44.3485491, 24.1049838 44.3488221, 24.1046859 44.3489077, 24.1042552 44.3490314, 24.1035112 44.3492452, 24.1034923 44.3492506, 24.1034292 44.3492521, 24.1033803 44.3492343, 24.1032522 44.3490128, 24.1031469 44.3488253)",Strada Nicolae Bălcescu,,
258315348,False,2,,residential,50,True,28.003,"LINESTRING (24.096801 44.3501051, 24.0970552 44.3502794)",Strada Popa Șapcă,,
258315348,False,2,,residential,50,False,87.201,"LINESTRING (24.096801 44.3501051, 24.0966146 44.3499668, 24.0964681 44.3498123, 24.0962471 44.3494389)",Strada Popa Șapcă,,
232226820,False,,,residential,50,False,82.949,"LINESTRING (24.0954552 44.3478431, 24.0949749 44.3485053)",,,
162851074,False,2,,secondary,50,False,8.583,"LINESTRING (24.0978409 44.3546359, 24.0979065 44.3545746)",Strada Cireșului,,
232226819,False,,,residential,50,True,58.117,"LINESTRING (24.0978409 44.3546359, 24.0972884 44.3542937)",,,
232226819,False,,,residential,50,False,58.117,"LINESTRING (24.0972884 44.3542937, 24.0978409 44.3546359)",,,
103146595,False,,,residential,RO:urban,False,230.74099999999999,"LINESTRING (24.0972884 44.3542937, 24.0976969 44.3539387, 24.0971962 44.3534946, 24.096247 44.3527001)",Strada Plopului,,
103146595,False,,,residential,RO:urban,True,260.916,"LINESTRING (24.0972884 44.3542937, 24.0968568 44.3546479, 24.0960884 44.3541512, 24.0949524 44.353357)",Strada Plopului,,
232226820,False,,,residential,50,True,82.949,"LINESTRING (24.0949749 44.3485053, 24.0954552 44.3478431)",,,
103146155,False,2,,residential,RO:urban,True,121.21600000000001,"LINESTRING (24.0949749 44.3485053, 24.0956389 44.3487509, 24.0963084 44.3490327)",Strada Mihail Drumeș,yes,
"[232226818, 258315348]",False,2,,residential,"['50', 'RO:urban']",True,319.28999999999996,"LINESTRING (24.0977251 44.346346, 24.0976515 44.3464724, 24.096908 44.3478897, 24.096483 44.3487011, 24.0963084 44.3490327)",Strada Popa Șapcă,,
258315348,False,2,,residential,50,False,28.003,"LINESTRING (24.0970552 44.3502794, 24.096801 44.3501051)",Strada Popa Șapcă,,
235020468,True,,,residential,50,False,89.99099999999999,"LINESTRING (24.0970552 44.3502794, 24.0970063 44.3503312, 24.0969759 44.35038, 24.0970111 44.3505558, 24.097077 44.3508957, 24.0971026 44.3510135, 24.0971141 44.3510663)",,,
719962158,False,2,DN65;DJ643,primary,50,False,8.262,"LINESTRING (24.0980511 44.3509808, 24.0979474 44.3509855)",,,
719962160,False,2,DN65;DJ643,primary,50,True,25.28,"LINESTRING (24.0980511 44.3509808, 24.098369 44.3509844)",,,
257917684,True,,DJ643,secondary,30,False,37.684999999999995,"LINESTRING (24.0980511 44.3509808, 24.098053 44.3510676, 24.0980722 44.351145, 24.098106 44.3511951, 24.0981937 44.3512949)",,,
719962160,False,2,DN65;DJ643,primary,50,False,25.28,"LINESTRING (24.098369 44.3509844, 24.0980511 44.3509808)",,,
257917778,True,,,primary_link,30,False,47.22,"LINESTRING (24.098369 44.3509844, 24.0982251 44.3510108, 24.0981688 44.3510395, 24.0981339 44.3510836, 24.0981286 44.3511412, 24.0981937 44.3512949)",,,
"[719962161, 38785897, 336536244]",False,2,DN65;DJ643,primary,50,True,296.055,"LINESTRING (24.098369 44.3509844, 24.0987786 44.3509727, 24.1002622 44.3509417, 24.1005653 44.3509246, 24.1006785 44.3509121, 24.100778 44.3508926, 24.1009977 44.350843, 24.1012012 44.3507872, 24.1016609 44.3506611, 24.1017443 44.3506382, 24.1019368 44.3505852, 24.1020032 44.3505669)",Strada Nicolae Bălcescu,,yes
257917548,True,,DJ643,secondary,30,False,19.519,"LINESTRING (24.0980119 44.3511538, 24.0979671 44.3510728, 24.0979474 44.3509855)",Strada Cireșului,,
257918871,True,,,primary_link,30,False,42.06,"LINESTRING (24.0980119 44.3511538, 24.0979301 44.3511124, 24.0978121 44.3510645, 24.0976914 44.3510338, 24.0975331 44.3510006)",,,
852037616,False,,,residential,,False,62.9,"LINESTRING (24.1010833 44.3466695, 24.1018451 44.3465172)",,,
