osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,access,bridge,ref
952108290,2,Strada Ștefan cel Mare,residential,50,False,True,32.574,"LINESTRING (23.3774069 45.4170221, 23.3775273 45.4168748, 23.3775635 45.4168118, 23.3775681 45.4167567)",,,
210722998,2,Strada Gheorghe Lazăr,residential,50,False,False,65.037,"LINESTRING (23.3782341 45.4181899, 23.3782045 45.4179771, 23.3781402 45.4178453, 23.3780356 45.4176759, 23.3780078 45.417633)",,,
210723129,,Strada Gheorghe Lazăr,living_street,,False,False,37.058,"LINESTRING (23.3775778 45.4177743, 23.3780078 45.417633)",,,
210723129,,Strada Gheorghe Lazăr,living_street,,False,True,37.058,"LINESTRING (23.3780078 45.417633, 23.3775778 45.4177743)",,,
"[210722964, 210722998]",2,Strada Gheorghe Lazăr,residential,50,False,False,134.725,"LINESTRING (23.3780078 45.417633, 23.3779685 45.4175723, 23.3778693 45.4174763, 23.3777298 45.4173426, 23.3776306 45.4172636, 23.3775474 45.417192, 23.3775215 45.4171782, 23.3774885 45.4171707, 23.3774389 45.41718, 23.3773677 45.4172184, 23.3772878 45.4172771, 23.3771665 45.4173652, 23.3769922 45.4174914, 23.3768581 45.4175912)",,,
210722998,2,Strada Gheorghe Lazăr,residential,50,False,True,65.037,"LINESTRING (23.3780078 45.417633, 23.3780356 45.4176759, 23.3781402 45.4178453, 23.3782045 45.4179771, 23.3782341 45.4181899)",,,
264723212,,Strada Ștefan cel Mare,living_street,,False,False,14.803,"LINESTRING (23.3786498 45.4167985, 23.3784835 45.4167345)",,,
952108292,,Strada Ștefan cel Mare,living_street,,False,False,13.921,"LINESTRING (23.3786498 45.4167985, 23.3786873 45.4169209)",,,
210723160,,Strada Ștefan cel Mare,living_street,,False,True,23.851999999999997,"LINESTRING (23.3786498 45.4167985, 23.3787276 45.4168117, 23.3788402 45.4168079, 23.3789395 45.4167703)",,,
952108292,,Strada Ștefan cel Mare,living_street,,False,True,13.921,"LINESTRING (23.3786873 45.4169209, 23.3786498 45.4167985)",,,
210723160,,Strada Ștefan cel Mare,living_street,,False,False,23.851999999999997,"LINESTRING (23.3789395 45.4167703, 23.3788402 45.4168079, 23.3787276 45.4168117, 23.3786498 45.4167985)",,,
210723195,,Strada Muncii,living_street,50,False,False,75.561,"LINESTRING (23.376327 45.4156293, 23.3760749 45.4160454, 23.3759467 45.4162542)",,,
210723200,,Strada General Dragalina,residential,50; RO:urban,False,False,76.333,"LINESTRING (23.3768272 45.4157884, 23.3765818 45.4161584, 23.3764193 45.4164123)",,,
210722715,2,Strada Muncii,residential,50,False,False,41.522,"LINESTRING (23.3769013 45.4165703, 23.3764193 45.4164123)",,,
210722715,2,Strada Muncii,residential,50,False,True,56.209,"LINESTRING (23.3769013 45.4165703, 23.3773911 45.4167243, 23.3774974 45.4167487, 23.3775681 45.4167567)",,,
210723228,,Strada 16 Februarie,living_street,50,False,True,65.354,"LINESTRING (23.3769013 45.4165703, 23.3770083 45.4164107, 23.3771209 45.4162318, 23.3772417 45.4160334)",,,
239378147,2,Strada 16 Februarie,residential,50,False,True,40.684,"LINESTRING (23.3769013 45.4165703, 23.3767267 45.4168155, 23.3766692 45.4168979)",,,
210723228,,Strada 16 Februarie,living_street,50,False,False,65.354,"LINESTRING (23.3772417 45.4160334, 23.3771209 45.4162318, 23.3770083 45.4164107, 23.3769013 45.4165703)",,,
210723234,,Strada Ștefan cel Mare,living_street,50,False,False,53.002,"LINESTRING (23.3778827 45.4163354, 23.3777593 45.4165142, 23.3776466 45.416678, 23.3775681 45.4167567)",,,
210723284,2,Strada General Dragalina,residential,50,False,True,23.509,"LINESTRING (23.3742536 45.4165127, 23.3739808 45.4164231)",,,
210723284,2,Strada General Dragalina,residential,50,False,False,66.482,"LINESTRING (23.3742536 45.4165127, 23.3745426 45.4166075, 23.3750252 45.4167659)",,,
"[231304946, 231304932, 231305039]",,Strada Tineretului,residential,50,False,"[False, True]",81.137,"LINESTRING (23.3742536 45.4165127, 23.3739312 45.4169573, 23.3738932 45.4170098, 23.3738142 45.4171308, 23.3737912 45.4171661)",,,
210723200,,Strada General Dragalina,residential,50; RO:urban,False,False,41.892,"LINESTRING (23.3762008 45.4167497, 23.3760145 45.4170461, 23.3759869 45.4170952)",,,
210723200,,Strada General Dragalina,residential,50; RO:urban,False,True,41.215,"LINESTRING (23.3762008 45.4167497, 23.3763605 45.4164978, 23.3764193 45.4164123)",,,
210724098,,,residential,RO:urban,False,False,40.109,"LINESTRING (23.3762008 45.4167497, 23.3762546 45.4167684, 23.3765094 45.4168456, 23.3766692 45.4168979)",,,
210723200,,Strada General Dragalina,residential,50; RO:urban,False,True,41.892,"LINESTRING (23.3759869 45.4170952, 23.3760145 45.4170461, 23.3762008 45.4167497)",,,
"[952268179, 239378147]",2,"['Strada 16 Februarie', 'Strada General Dragalina']",residential,50,False,False,79.71600000000001,"LINESTRING (23.3759869 45.4170952, 23.3761392 45.4171487, 23.3763843 45.4172347, 23.3764184 45.4172335, 23.3764374 45.4172247, 23.3766692 45.4168979)",,,
952268179,2,Strada General Dragalina,residential,50,False,True,41.396,"LINESTRING (23.3759869 45.4170952, 23.3758871 45.4170602, 23.3755142 45.4169264)",,,
210724098,,,residential,RO:urban,False,True,40.109,"LINESTRING (23.3766692 45.4168979, 23.3765094 45.4168456, 23.3762546 45.4167684, 23.3762008 45.4167497)",,,
239378147,2,Strada 16 Februarie,residential,50,False,False,40.684,"LINESTRING (23.3766692 45.4168979, 23.3767267 45.4168155, 23.3769013 45.4165703)",,,
"[239378147, 952268179]",2,"['Strada 16 Februarie', 'Strada General Dragalina']",residential,50,False,True,79.71600000000001,"LINESTRING (23.3766692 45.4168979, 23.3764374 45.4172247, 23.3764184 45.4172335, 23.3763843 45.4172347, 23.3761392 45.4171487, 23.3759869 45.4170952)",,,
210724757,2,Strada Brazilor,residential,50,False,False,24.424,"LINESTRING (23.3750806 45.4183355, 23.3750353 45.418392, 23.3750208 45.4184101, 23.3749564 45.4185363)",,,
239706848,2,Strada Universității,residential,50,False,False,142.53300000000002,"LINESTRING (23.3750806 45.4183355, 23.3747406 45.4182263, 23.373915 45.4179612, 23.3738914 45.4179536, 23.37342 45.4178022)",,,
239706848,2,Strada Universității,residential,50,False,True,59.738,"LINESTRING (23.3750806 45.4183355, 23.3751917 45.4183644, 23.3752922 45.4183781, 23.3753699 45.41837, 23.3754466 45.4183386, 23.3757403 45.4181725)",,,
210724757,2,Strada Brazilor,residential,50,False,True,24.424,"LINESTRING (23.3749564 45.4185363, 23.3750208 45.4184101, 23.3750353 45.418392, 23.3750806 45.4183355)",,,
"[239717266, 239716911]",2,"['Strada 9 Mai', 'Aleea Florilor']",residential,50,False,False,114.517,"LINESTRING (23.3722143 45.4119036, 23.3721258 45.4118762, 23.3715673 45.4116994, 23.3708811 45.4114739)",,,
"[197252798, 239716911]",2,"['Strada Avram Iancu', 'Aleea Florilor']",residential,50,False,True,191.623,"LINESTRING (23.3722143 45.4119036, 23.372482 45.4119913, 23.3726416 45.4120439, 23.3726082 45.4121001, 23.3722536 45.4126429, 23.3718253 45.4133126)",,,
197252820,2,Strada Carpați,residential,50,False,False,35.084,"LINESTRING (23.3729018 45.4109396, 23.3733112 45.4110698)",yes,,
197252820,2,Strada Carpați,residential,50,False,True,4.285,"LINESTRING (23.3729018 45.4109396, 23.3728518 45.4109237)",yes,,
210893814,1,Aleea Florilor,residential,50,False,True,119.64299999999999,"LINESTRING (23.3729018 45.4109396, 23.3730518 45.4106953, 23.373361 45.4102033, 23.3734451 45.4100776, 23.3734625 45.4100454, 23.3734613 45.4100184, 23.3734493 45.4100008, 23.3733891 45.4099699)",,,
210893814,1,Aleea Florilor,residential,50,False,False,119.643,"LINESTRING (23.3733891 45.4099699, 23.3734493 45.4100008, 23.3734613 45.4100184, 23.3734625 45.4100454, 23.3734451 45.4100776, 23.373361 45.4102033, 23.3730518 45.4106953, 23.3729018 45.4109396)",,,
210893790,1,Aleea Florilor,residential,50,True,False,12.991,"LINESTRING (23.3722849 45.4117978, 23.3722143 45.4119036)",,,
210949540,1,Strada Carpați,residential,50,False,True,141.08100000000002,"LINESTRING (23.3722849 45.4117978, 23.3732434 45.4121028, 23.373269 45.4121037, 23.3732931 45.4120849, 23.3733393 45.4120186, 23.3735808 45.4116421)",,,
210893790,1,Aleea Florilor,residential,50,True,False,57.523,"LINESTRING (23.3725937 45.4113281, 23.3723507 45.4117, 23.3722849 45.4117978)",,,
211641915,1,Strada Carpați,residential,50,False,True,84.60300000000001,"LINESTRING (23.3725937 45.4113281, 23.373118 45.4114892, 23.3735808 45.4116421)",,,
210949540,1,Strada Carpați,residential,50,False,False,141.081,"LINESTRING (23.3735808 45.4116421, 23.3733393 45.4120186, 23.3732931 45.4120849, 23.373269 45.4121037, 23.3732434 45.4121028, 23.3722849 45.4117978)",,,
210949540,1,Strada Carpați,residential,50,False,True,49.283,"LINESTRING (23.3735808 45.4116421, 23.3736752 45.4114963, 23.3737324 45.4114085, 23.3737916 45.4113172, 23.373842 45.4112386)",,,
211641915,1,Strada Carpați,residential,50,False,False,84.60300000000001,"LINESTRING (23.3735808 45.4116421, 23.373118 45.4114892, 23.3725937 45.4113281)",,,
85204805,2,Aleea Poporului,residential,30,False,True,25.897,"LINESTRING (23.3715703 45.4161393, 23.3714891 45.4162686, 23.3714837 45.4162773, 23.3714371 45.4163526)",,,
819545806,2,Aleea Poporului,residential,30,True,False,136.159,"LINESTRING (23.3715703 45.4161393, 23.3718532 45.4156932, 23.3722869 45.4150229)",,,
210723284,2,Strada General Dragalina,residential,50,False,False,71.153,"LINESTRING (23.373155 45.4161521, 23.3732729 45.4161908, 23.3739808 45.4164231)",,,
746227024,4,Strada 1 Decembrie 1918,secondary,50,False,True,165.636,"LINESTRING (23.373155 45.4161521, 23.3739508 45.4149027, 23.374008 45.4148136, 23.374022 45.4147925)",,,
1118432647,4,Strada 1 Decembrie 1918,secondary,50,False,False,74.472,"LINESTRING (23.373155 45.4161521, 23.3728618 45.4166165, 23.3728349 45.4166591, 23.3727684 45.4167644)",,,
210896483,,Strada Tineretului,residential,50,False,False,76.569,"LINESTRING (23.37342 45.4178022, 23.3735123 45.417665, 23.3737054 45.4173619, 23.3737825 45.4171861, 23.3737912 45.4171661)",,,
239706848,2,Strada Universității,residential,50,False,False,91.19800000000001,"LINESTRING (23.37342 45.4178022, 23.3732576 45.4177499, 23.3725183 45.4175291, 23.3724771 45.4175173, 23.3723445 45.417482)",,,
239706848,2,Strada Universității,residential,50,False,True,142.53300000000002,"LINESTRING (23.37342 45.4178022, 23.3738914 45.4179536, 23.373915 45.4179612, 23.3747406 45.4182263, 23.3750806 45.4183355)",,,
210896483,,Strada Tineretului,residential,50,False,True,76.569,"LINESTRING (23.3737912 45.4171661, 23.3737825 45.4171861, 23.3737054 45.4173619, 23.3735123 45.417665, 23.37342 45.4178022)",,,
231304924,,Strada Tineretului,residential,50,False,False,54.077,"LINESTRING (23.3737912 45.4171661, 23.3736781 45.4171306, 23.3733889 45.41704, 23.3731574 45.4169697)",,,
"[231304946, 231304932, 231305039]",,Strada Tineretului,residential,50,False,"[False, True]",81.137,"LINESTRING (23.3737912 45.4171661, 23.3738142 45.4171308, 23.3738932 45.4170098, 23.3739312 45.4169573, 23.3742536 45.4165127)",,,
231304924,,Strada Tineretului,residential,50,False,True,54.077,"LINESTRING (23.3731574 45.4169697, 23.3733889 45.41704, 23.3736781 45.4171306, 23.3737912 45.4171661)",,,
210723284,2,Strada General Dragalina,residential,50,False,False,23.509,"LINESTRING (23.3739808 45.4164231, 23.3742536 45.4165127)",,,
210723284,2,Strada General Dragalina,residential,50,False,True,71.153,"LINESTRING (23.3739808 45.4164231, 23.3732729 45.4161908, 23.373155 45.4161521)",,,
"[216608723, 216608550]",2,"['Strada General Dragalina', 'Strada Ștefan Octavian Iosif']",residential,50,False,False,164.985,"LINESTRING (23.3739808 45.4164231, 23.3739995 45.4163945, 23.3740091 45.4163799, 23.3741079 45.4162468, 23.3741749 45.4161507, 23.3742498 45.4160474, 23.3743104 45.4159547, 23.3743869 45.4158523, 23.3744111 45.4158174, 23.3745638 45.415697, 23.3745915 45.4156539, 23.3749264 45.4151411, 23.3749489 45.4151108)",,,
218257325,,,primary_link,,False,True,9.97,"LINESTRING (23.3684583 45.4136352, 23.3684054 45.4136122, 23.3683497 45.413588)",no,,
1092909283,2,,primary,50,True,False,32.731,"LINESTRING (23.3686743 45.4133829, 23.3684583 45.4136352)",yes,,DN66
218256772,,,primary_link,,False,True,10.158000000000001,"LINESTRING (23.3686743 45.4133829, 23.3686207 45.4133592, 23.3685642 45.4133342)",no,,
202529400,2,Strada Carol Schreter,tertiary,50,False,True,3.923,"LINESTRING (23.369627 45.4167555, 23.3696015 45.4167859)",yes,,
210720718,,Strada Nicolae Iorga,living_street,50,False,False,47.58,"LINESTRING (23.369627 45.4167555, 23.3698783 45.4168533, 23.3699469 45.416898, 23.3699585 45.4169318, 23.3699427 45.4169719, 23.3698756 45.4170416)",,,
"[217697761, 217697762]",2,Strada Carol Schreter,tertiary,50,False,False,98.436,"LINESTRING (23.369627 45.4167555, 23.3697043 45.416637, 23.3697413 45.4165795, 23.3700191 45.4161267, 23.3700537 45.4160657, 23.370072 45.4160364, 23.3701267 45.4159428)",yes,yes,
217697582,2,Strada Timișoarei,tertiary,50,False,False,23.397,"LINESTRING (23.3695853 45.4173118, 23.3694335 45.4172324, 23.3693449 45.4171861)",,,
217697582,2,Strada Timișoarei,tertiary,50,False,True,94.632,"LINESTRING (23.3695853 45.4173118, 23.3698981 45.4174937, 23.3702045 45.4176701, 23.3705296 45.4178454)",,,
239378012,,Strada Nicolae Iorga,living_street,50,False,False,37.631,"LINESTRING (23.3695853 45.4173118, 23.3695984 45.4172996, 23.3698756 45.4170416)",,,
210720718,,Strada Nicolae Iorga,living_street,50,False,True,47.58,"LINESTRING (23.3698756 45.4170416, 23.3699427 45.4169719, 23.3699585 45.4169318, 23.3699469 45.416898, 23.3698783 45.4168533, 23.369627 45.4167555)",,,
239378012,,Strada Nicolae Iorga,living_street,50,False,False,115.51299999999999,"LINESTRING (23.3698756 45.4170416, 23.3699085 45.4170602, 23.3703195 45.4172934, 23.3705388 45.4174236, 23.3705978 45.4175121, 23.3705978 45.4176307, 23.3705683 45.4177512, 23.3705394 45.4178217, 23.3705296 45.4178454)",,,
239378012,,Strada Nicolae Iorga,living_street,50,False,True,37.631,"LINESTRING (23.3698756 45.4170416, 23.3695984 45.4172996, 23.3695853 45.4173118)",,,
202530143,2,Strada Ion Creangă,tertiary,50,False,False,47.882000000000005,"LINESTRING (23.3712705 45.4131289, 23.3713664 45.4131607, 23.371515 45.4132099, 23.3716821 45.4132652, 23.3718253 45.4133126)",,,
202530143,2,Strada Ion Creangă,tertiary,50,False,True,102.845,"LINESTRING (23.3712705 45.4131289, 23.3707609 45.4129646, 23.3700724 45.4127441)",,,
"[210944976, 210945020]",,"['Strada Ion Creangă', 'Strada Avram Iancu']",residential,50,False,"[False, True]",100.656,"LINESTRING (23.3712705 45.4131289, 23.3711193 45.4133666, 23.3705956 45.4132008, 23.3702819 45.4131014)",,,
197252820,2,Strada Carpați,residential,50,False,False,69.513,"LINESTRING (23.3750873 45.4116346, 23.3751832 45.411665, 23.3755262 45.4117741, 23.3757777 45.4118541, 23.3758985 45.4118925)",yes,,
197252820,2,Strada Carpați,residential,50,False,True,51.675999999999995,"LINESTRING (23.3750873 45.4116346, 23.3745428 45.4114614, 23.3744843 45.4114428)",yes,,
"[214376426, 210949162]",1,"['Aleea Crângului', 'Strada Viselor']",residential,50,False,False,170.772,"LINESTRING (23.3750873 45.4116346, 23.3752132 45.4114495, 23.375401 45.411169, 23.3755699 45.4109148, 23.3757227 45.410696, 23.3750843 45.4104822)",,,
746227024,4,Strada 1 Decembrie 1918,secondary,50,False,False,165.63600000000002,"LINESTRING (23.374022 45.4147925, 23.374008 45.4148136, 23.3739508 45.4149027, 23.373155 45.4161521)",,,
1087558578,4,Strada 1 Decembrie 1918,secondary,50,False,True,241.077,"LINESTRING (23.374022 45.4147925, 23.3744036 45.4142004, 23.3744332 45.4141556, 23.3745201 45.4140222, 23.3749816 45.4133143, 23.3752937 45.4128168)",,,
1093800774,,Strada Ștefan Octavian Iosif,residential,50,False,True,59.04600000000001,"LINESTRING (23.374022 45.4147925, 23.3741294 45.4148299, 23.3746988 45.4150297)",,,
215105826,1,Strada Rovine,residential,50,False,False,45.391000000000005,"LINESTRING (23.3773638 45.4103088, 23.377278 45.4101845, 23.3771948 45.4100677, 23.3770902 45.4099491)",,,
215105826,1,Strada Rovine,residential,50,False,True,74.375,"LINESTRING (23.3773638 45.4103088, 23.3775006 45.4104839, 23.3776213 45.4106289, 23.3776884 45.4107231, 23.3777259 45.4108002, 23.3777405 45.410864, 23.3777425 45.4109138)",,,
215105826,1,Strada Rovine,residential,50,False,True,45.391,"LINESTRING (23.3770902 45.4099491, 23.3771948 45.4100677, 23.377278 45.4101845, 23.3773638 45.4103088)",,,
216493842,,,living_street,,False,False,78.9,"LINESTRING (23.3797319 45.4124025, 23.3792679 45.4122406, 23.3792545 45.4122104, 23.3792813 45.4121634, 23.3794631 45.4119328)",,,
24453025,2,Strada Slătinioara,residential,50,False,False,113.49199999999999,"LINESTRING (23.3794631 45.4119328, 23.3789697 45.4117483, 23.3788248 45.41167, 23.37868 45.4115751, 23.3785891 45.4115032, 23.3783695 45.4112881)",,,
216493842,,,living_street,,False,True,78.9,"LINESTRING (23.3794631 45.4119328, 23.3792813 45.4121634, 23.3792545 45.4122104, 23.3792679 45.4122406, 23.3797319 45.4124025)",,,
1093800773,,Strada Ștefan Octavian Iosif,residential,50,False,False,21.504,"LINESTRING (23.3749489 45.4151108, 23.3746988 45.4150297)",,,
"[216608723, 216608550]",2,"['Strada General Dragalina', 'Strada Ștefan Octavian Iosif']",residential,50,False,True,164.98499999999999,"LINESTRING (23.3749489 45.4151108, 23.3749264 45.4151411, 23.3745915 45.4156539, 23.3745638 45.415697, 23.3744111 45.4158174, 23.3743869 45.4158523, 23.3743104 45.4159547, 23.3742498 45.4160474, 23.3741749 45.4161507, 23.3741079 45.4162468, 23.3740091 45.4163799, 23.3739995 45.4163945, 23.3739808 45.4164231)",,,
1092909286,2,,primary,50,True,False,27.924,"LINESTRING (23.3685642 45.4133342, 23.36875 45.4131196)",yes,,DN66
218256772,,,primary_link,,False,False,10.158000000000001,"LINESTRING (23.3685642 45.4133342, 23.3686207 45.4133592, 23.3686743 45.4133829)",no,,
1092909286,2,,primary,50,True,False,32.814,"LINESTRING (23.3683497 45.413588, 23.3685642 45.4133342)",yes,,DN66
218257325,,,primary_link,,False,False,9.97,"LINESTRING (23.3683497 45.413588, 23.3684054 45.4136122, 23.3684583 45.4136352)",no,,
1092909286,2,,primary,50,True,False,32.211,"LINESTRING (23.36875 45.4131196, 23.3689656 45.4128726)",yes,,DN66
218257657,,,primary_link,,False,False,10.437,"LINESTRING (23.36875 45.4131196, 23.3688057 45.4131439, 23.3688636 45.4131691)",no,,
1092909283,2,,primary,50,True,False,27.991,"LINESTRING (23.3688636 45.4131691, 23.3686743 45.4133829)",yes,,DN66
218257657,,,primary_link,,False,True,10.437,"LINESTRING (23.3688636 45.4131691, 23.3688057 45.4131439, 23.36875 45.4131196)",no,,
1092909286,2,,primary,50,True,False,74.792,"LINESTRING (23.3689656 45.4128726, 23.369472 45.4123016)",yes,,DN66
218257782,,,primary_link,,False,False,10.411,"LINESTRING (23.3689656 45.4128726, 23.3690236 45.4128978, 23.369079 45.4129219)",no,,
1092909283,2,,primary,50,True,False,32.222,"LINESTRING (23.369079 45.4129219, 23.3688636 45.4131691)",yes,,DN66
218257782,,,primary_link,,False,True,10.411,"LINESTRING (23.369079 45.4129219, 23.3690236 45.4128978, 23.3689656 45.4128726)",no,,
197252811,2,Strada 6 August,residential,50,False,False,55.45,"LINESTRING (23.3771453 45.4147987, 23.3764972 45.4145945)",,,
197252811,2,Strada 6 August,residential,50,False,True,111.30000000000001,"LINESTRING (23.3771453 45.4147987, 23.3774215 45.4148883, 23.3776665 45.4149668, 23.3778091 45.4150108, 23.3778747 45.4150269, 23.3779417 45.4150306, 23.3780088 45.4150269, 23.3780946 45.4150156, 23.3781643 45.4150005, 23.3782207 45.4149836, 23.3782797 45.4149572, 23.3784218 45.4148574)",,,
226522553,,Strada Bazinului,residential,50,False,True,100.07499999999999,"LINESTRING (23.3771453 45.4147987, 23.3770691 45.414906, 23.3765862 45.4156086)",,,
226522553,,Strada Bazinului,residential,50,False,False,100.07499999999999,"LINESTRING (23.3765862 45.4156086, 23.3770691 45.414906, 23.3771453 45.4147987)",,,
210944976,,Strada Ion Creangă,residential,50,False,True,31.511,"LINESTRING (23.3702819 45.4131014, 23.3699139 45.4129849)",,,
210720575,2,Strada Minerului,residential,50,False,True,68.663,"LINESTRING (23.3702819 45.4131014, 23.3702464 45.413158, 23.3702223 45.4131929, 23.3699863 45.4135695, 23.3699863 45.4136297, 23.3699889 45.4136749)",,,
"[210944976, 210945020]",,"['Strada Ion Creangă', 'Strada Avram Iancu']",residential,50,False,"[False, True]",100.656,"LINESTRING (23.3702819 45.4131014, 23.3705956 45.4132008, 23.3711193 45.4133666, 23.3712705 45.4131289)",,,
197252811,2,Strada 6 August,residential,50,False,True,55.45,"LINESTRING (23.3764972 45.4145945, 23.3771453 45.4147987)",,,
257148402,,Strada 6 August,residential,RO:urban,True,False,26.596000000000004,"LINESTRING (23.3764972 45.4145945, 23.3764687 45.4146066, 23.3764526 45.4146273, 23.3763838 45.4147309, 23.3762956 45.4147782)",,,
"[257709381, 257709373, 257709414]",,,residential,RO:urban,False,False,63.32799999999999,"LINESTRING (23.3790008 45.4113751, 23.3788962 45.4112904, 23.3788103 45.4112301, 23.3787004 45.4111755, 23.3786344 45.4111676, 23.378576 45.4111695, 23.3785218 45.4111855, 23.3784494 45.4112303, 23.3783695 45.4112881)",,yes,
24453025,2,Strada Slătinioara,residential,50,False,False,43.199,"LINESTRING (23.3783695 45.4112881, 23.3781411 45.4110652, 23.3780972 45.4110339, 23.378027 45.4109842)",,,
24453025,2,Strada Slătinioara,residential,50,False,True,113.49199999999999,"LINESTRING (23.3783695 45.4112881, 23.3785891 45.4115032, 23.37868 45.4115751, 23.3788248 45.41167, 23.3789697 45.4117483, 23.3794631 45.4119328)",,,
"[257709373, 257709381, 257709414]",,,residential,RO:urban,False,True,63.328,"LINESTRING (23.3783695 45.4112881, 23.3784494 45.4112303, 23.3785218 45.4111855, 23.378576 45.4111695, 23.3786344 45.4111676, 23.3787004 45.4111755, 23.3788103 45.4112301, 23.3788962 45.4112904, 23.3790008 45.4113751)",,yes,
439776937,4,Strada Nicolae Bălcescu,residential,50,False,False,113.553,"LINESTRING (23.3727684 45.4167644, 23.372671 45.4167343, 23.3726436 45.4167258, 23.3720292 45.4165358, 23.3716236 45.4164103, 23.3714371 45.4163526)",,,
"[1118432648, 439776939]",4,Strada 1 Decembrie 1918,secondary,50,False,False,86.385,"LINESTRING (23.3727684 45.4167644, 23.3727197 45.4168405, 23.372684 45.4169016, 23.3726703 45.416925, 23.3723445 45.417482)",,,
1118432647,4,Strada 1 Decembrie 1918,secondary,50,False,True,74.472,"LINESTRING (23.3727684 45.4167644, 23.3728349 45.4166591, 23.3728618 45.4166165, 23.373155 45.4161521)",,,
197252811,2,Strada 6 August,residential,50,False,False,111.3,"LINESTRING (23.3784218 45.4148574, 23.3782797 45.4149572, 23.3782207 45.4149836, 23.3781643 45.4150005, 23.3780946 45.4150156, 23.3780088 45.4150269, 23.3779417 45.4150306, 23.3778747 45.4150269, 23.3778091 45.4150108, 23.3776665 45.4149668, 23.3774215 45.4148883, 23.3771453 45.4147987)",,,
"[952241041, 85204782]",2,"['Strada Ștefan Octavian Iosif', 'Strada 6 August']",residential,50,True,False,36.138,"LINESTRING (23.3764195 45.4144655, 23.3763914 45.4145624, 23.3763266 45.4147169, 23.3762956 45.4147782)",,,
611723632,2,Strada 6 August,residential,50,True,False,15.574000000000002,"LINESTRING (23.3764195 45.4144655, 23.3764736 45.4145559, 23.3764972 45.4145945)",,,
825770734,,,living_street,,False,True,67.309,"LINESTRING (23.3726004 45.4180855, 23.3724996 45.4182631, 23.3724819 45.4182755, 23.3724642 45.4182817, 23.3724429 45.4182842, 23.3724252 45.4182842, 23.3720502 45.4181869, 23.3719514 45.4181597)",,,
952108289,,,living_street,20,False,False,40.619,"LINESTRING (23.3765251 45.4178682, 23.3766726 45.4177596, 23.3767446 45.4177078, 23.3768004 45.4176661, 23.3768363 45.4176295, 23.3768581 45.4175912)",,,
197252820,2,Strada Carpați,residential,50,False,False,4.285,"LINESTRING (23.3728518 45.4109237, 23.3729018 45.4109396)",yes,,
197252820,2,Strada Carpați,residential,50,False,True,114.567,"LINESTRING (23.3728518 45.4109237, 23.372187 45.4107123, 23.3716478 45.4105409, 23.3715149 45.4104986)",yes,,
210893790,1,Aleea Florilor,residential,50,True,False,49.275,"LINESTRING (23.3728518 45.4109237, 23.3727439 45.4110918, 23.3726701 45.4112071, 23.3725937 45.4113281)",,,
