osmid,name,highway,oneway,reversed,length,maxspeed,lanes,ref,geometry,tunnel,width,junction
713651756,Piața Avram Iancu,primary,True,False,13.373000000000001,30,1,DN19;DN1F,"LINESTRING (22.4696168 47.6829621, 22.4695991 47.6829848, 22.4695708 47.6830021, 22.4695355 47.6830118, 22.4694983 47.6830122, 22.4694719 47.6830084)",,,roundabout
289685923,Strada 1 Decembrie 1918,primary,False,True,56.115,50,2,DN1F,"LINESTRING (22.4694719 47.6830084, 22.4694373 47.6830787, 22.4692364 47.6834875)",,,
713651755,Piața Avram Iancu,primary,True,False,11.225000000000001,30,1,DN19;DN1F,"LINESTRING (22.4694719 47.6830084, 22.4694538 47.6830022, 22.4694255 47.6829849, 22.4694076 47.6829622, 22.4694024 47.6829368, 22.4694054 47.6829268)",,,roundabout
255199915,,primary,True,False,11.798,50,,DN1F,"LINESTRING (22.4709189 47.6804475, 22.4708828 47.6804582, 22.4708435 47.6804606, 22.4708052 47.6804545, 22.4707719 47.6804404)",,,roundabout
255199914,,primary,False,False,131.99699999999999,50,2,DN1F,"LINESTRING (22.4707719 47.6804404, 22.4706674 47.6805983, 22.470611 47.6807084, 22.4705708 47.6807933, 22.4701926 47.6815608)",,,
255199915,,primary,True,False,18.284,50,,DN1F,"LINESTRING (22.4707719 47.6804404, 22.4707497 47.6804228, 22.4707354 47.6804019, 22.4707306 47.6803791, 22.4707353 47.6803563, 22.4707491 47.6803354, 22.470773 47.6803166, 22.4708041 47.6803036)",,,roundabout
134459791,Strada Ignișului,residential,False,True,348.23900000000003,RO:urban,,,"LINESTRING (22.4708041 47.6803036, 22.4706124 47.6801739, 22.4700773 47.680052, 22.4692058 47.679857, 22.4684887 47.6796899, 22.4683792 47.6796644, 22.4672674 47.6794053, 22.4664686 47.6792191)",,,
255199915,,primary,True,False,10.986,50,,DN1F,"LINESTRING (22.4708041 47.6803036, 22.4708395 47.6802974, 22.4708763 47.6802985, 22.4709106 47.6803069, 22.4709396 47.6803222)",,,roundabout
255200193,,residential,False,False,21.501,RO:urban,,,"LINESTRING (22.4722348 47.6808064, 22.4725164 47.6807684)",,,
255200688,,residential,False,False,21.074,RO:urban,,,"LINESTRING (22.4722348 47.6808064, 22.4719558 47.6808316)",,,
255200192,Strada W. A. Mozart,residential,False,True,57.551,RO:urban,,,"LINESTRING (22.4722348 47.6808064, 22.472344 47.6812592, 22.4723578 47.6813173)",,,
255200688,,residential,False,True,21.074,RO:urban,,,"LINESTRING (22.4719558 47.6808316, 22.4722348 47.6808064)",,,
255200193,,residential,False,True,21.501,RO:urban,,,"LINESTRING (22.4725164 47.6807684, 22.4722348 47.6808064)",,,
176009970,Strada W. Amadeus Mozart,residential,False,False,50.57,RO:urban,,,"LINESTRING (22.4723578 47.6813173, 22.4730161 47.6812153)",,,
176009970,Strada W. Amadeus Mozart,residential,False,True,138.533,RO:urban,,,"LINESTRING (22.4723578 47.6813173, 22.4721909 47.6813369, 22.472097 47.6813748, 22.4720621 47.6814145, 22.4720782 47.681512, 22.4724206 47.6823963)",,,
255200192,Strada W. A. Mozart,residential,False,False,57.551,RO:urban,,,"LINESTRING (22.4723578 47.6813173, 22.472344 47.6812592, 22.4722348 47.6808064)",,,
290402914,,residential,False,False,27.79,50,,,"LINESTRING (22.4706805 47.6837346, 22.470489 47.6837584, 22.4703127 47.6837639)",,,
"[290402914, 93276795]",Strada Haiducilor,residential,False,True,277.95,"['50', 'RO:urban']",,,"LINESTRING (22.4706805 47.6837346, 22.4707914 47.6840683, 22.4711528 47.6848846, 22.4713744 47.6852016, 22.4719789 47.6860662)",,,
"[725278477, 290402917, 725278478, 290402919]",,residential,False,False,125.63799999999998,"['20', 'RO:urban']",,,"LINESTRING (22.4706805 47.6837346, 22.4708243 47.6837557, 22.4708645 47.6837891, 22.4709047 47.683864, 22.4709423 47.6839308, 22.4710013 47.6839787, 22.4710833 47.6839925, 22.4714479 47.6839299, 22.4714921 47.6839011, 22.4715216 47.6838171, 22.4715263 47.6837276, 22.4715102 47.6836968, 22.47146 47.6836072, 22.4713983 47.6834961)",building_passage,,
"[290402914, 725278475, 93276788, 725278474]",,residential,False,"[False, True]",77.61200000000001,"['50', 'RO:urban']",,,"LINESTRING (22.4703127 47.6837639, 22.4698037 47.6837963, 22.469734 47.6837891, 22.4696763 47.6837638, 22.4696635 47.6837282, 22.4696656 47.6835972, 22.4696681 47.6835049)",building_passage,,
290402914,,residential,False,True,27.79,50,,,"LINESTRING (22.4703127 47.6837639, 22.470489 47.6837584, 22.4706805 47.6837346)",,,
"[725278480, 290402916, 725278479]",,residential,False,False,27.622000000000003,RO:urban,,,"LINESTRING (22.4703127 47.6837639, 22.4703106 47.683692, 22.47031 47.6836013, 22.4703103 47.6835155)",building_passage,,
"[290402917, 725278477, 725278478, 290402919]",,residential,False,True,125.63799999999999,"['20', 'RO:urban']",,,"LINESTRING (22.4713983 47.6834961, 22.47146 47.6836072, 22.4715102 47.6836968, 22.4715263 47.6837276, 22.4715216 47.6838171, 22.4714921 47.6839011, 22.4714479 47.6839299, 22.4710833 47.6839925, 22.4710013 47.6839787, 22.4709423 47.6839308, 22.4709047 47.683864, 22.4708645 47.6837891, 22.4708243 47.6837557, 22.4706805 47.6837346)",building_passage,,
1188351101,Piața Avram Iancu,residential,True,False,81.51599999999999,RO:urban,,,"LINESTRING (22.4713983 47.6834961, 22.4712378 47.6835068, 22.4703602 47.6835163, 22.4703103 47.6835155)",,,
1188351101,Piața Avram Iancu,residential,True,False,48.089,RO:urban,,,"LINESTRING (22.4703103 47.6835155, 22.4696681 47.6835049)",,,
"[725278480, 290402916, 725278479]",,residential,False,True,27.622,RO:urban,,,"LINESTRING (22.4703103 47.6835155, 22.47031 47.6836013, 22.4703106 47.683692, 22.4703127 47.6837639)",building_passage,,
255199915,,primary,True,False,15.964,50,,DN1F,"LINESTRING (22.4709396 47.6803222, 22.4709604 47.6803414, 22.470972 47.680364, 22.4709733 47.6803881, 22.4709641 47.6804112, 22.4709455 47.6804315, 22.4709189 47.6804475)",,,roundabout
289708147,,primary,False,True,110.66,50,2,DN1F,"LINESTRING (22.4709396 47.6803222, 22.4710978 47.6802264, 22.4720674 47.679679)",,,
176009977,Strada Bujorului,living_street,True,False,58.778,,,,"LINESTRING (22.4734769 47.6844424, 22.4742231 47.6842779)",,,
317820050,Strada Gladiolei,residential,False,False,96.28,50,,,"LINESTRING (22.4734769 47.6844424, 22.4737602 47.6850529, 22.473438 47.6851173)",,,
317820050,Strada Gladiolei,residential,False,True,96.28,50,,,"LINESTRING (22.473438 47.6851173, 22.4737602 47.6850529, 22.4734769 47.6844424)",,,
"[437411849, 437411850]",,residential,False,"[False, True]",33.946,,,,"LINESTRING (22.4729717 47.683168, 22.4729787 47.6832127, 22.4729866 47.6832632, 22.473028 47.6834709)",,,
176853711,Strada Mihai Viteazul,primary,False,False,111.57300000000001,50,2,DN19,"LINESTRING (22.473028 47.6834709, 22.4730646 47.6834695, 22.4741919 47.6834288, 22.4745163 47.6834171)",,,
176853711,Strada Mihai Viteazul,primary,False,True,47.379999999999995,50,2,DN19,"LINESTRING (22.473028 47.6834709, 22.4724188 47.6835104, 22.472398 47.6835118)",,,
"[437411849, 437411850]",,residential,False,"[False, True]",33.946,,,,"LINESTRING (22.473028 47.6834709, 22.4729866 47.6832632, 22.4729787 47.6832127, 22.4729717 47.683168)",,,
1051933408,Strada Ady Endre,residential,True,False,74.751,RO:urban,,,"LINESTRING (22.4757865 47.6829611, 22.4759256 47.6822954)",,,
"[134459779, 1051933407]",Strada Ady Endre,residential,False,True,53.27,RO:urban,,,"LINESTRING (22.4757865 47.6829611, 22.4757509 47.6832618, 22.4757449 47.683312, 22.4757393 47.683439)",,,
"[134459779, 1051933407]",Strada Ady Endre,residential,False,False,53.27,RO:urban,,,"LINESTRING (22.4757393 47.683439, 22.4757449 47.683312, 22.4757509 47.6832618, 22.4757865 47.6829611)",,,
176010004,Strada Liszt Ferenc,residential,False,True,39.95099999999999,RO:urban,,,"LINESTRING (22.4757393 47.683439, 22.4757621 47.6835834, 22.4757891 47.6837967)",,,
176853711,Strada Mihai Viteazul,primary,False,True,91.72,50,2,DN19,"LINESTRING (22.4757393 47.683439, 22.4752584 47.6834085, 22.4745163 47.6834171)",,,
