osmid,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,name
256679621,residential,50,False,True,30.733,1,,"LINESTRING (24.2317648 46.1139255, 24.2317219 46.1140185, 24.2316629 46.1140706, 24.2315383 46.1141427)",
256679602,residential,50,False,False,46.451,,,"LINESTRING (24.2292664 46.112407, 24.2290343 46.1125161, 24.2287362 46.1126008)",Aleea Salcâmilor
256679602,residential,50,False,True,342.19500000000005,,,"LINESTRING (24.2292664 46.112407, 24.2292182 46.1123344, 24.229124 46.1122048, 24.2288178 46.1117924, 24.2285203 46.1113735, 24.2280534 46.1107511, 24.2275833 46.1101286, 24.2275537 46.1100579, 24.2275001 46.1100282, 24.2273928 46.11003, 24.2271219 46.110095, 24.2269524 46.1101317)",Aleea Salcâmilor
256679623,residential,50,False,False,134.857,,,"LINESTRING (24.2292664 46.112407, 24.2294287 46.1123948, 24.2295543 46.1125667, 24.2296162 46.1126867, 24.2296319 46.112737, 24.2296402 46.1128122, 24.2296616 46.1128866, 24.2297474 46.1129386, 24.2299838 46.1130107, 24.2304183 46.1131148)",Aleea Primăverii
256679605,residential,50,False,False,9.246,,,"LINESTRING (24.2325802 46.1139627, 24.2326017 46.1140445)",
256679623,residential,50,False,False,145.50400000000002,,,"LINESTRING (24.2325802 46.1139627, 24.2324246 46.1139702, 24.2323012 46.1139478, 24.2319847 46.1138586, 24.2318667 46.1138028, 24.2310406 46.1135908, 24.230814 46.1135388)",Aleea Primăverii
256679623,residential,50,False,True,226.91899999999998,,,"LINESTRING (24.2325802 46.1139627, 24.2326714 46.1139255, 24.2327358 46.1138512, 24.2327733 46.1137879, 24.2327679 46.1137247, 24.2326928 46.1136689, 24.2325266 46.1136094, 24.2304183 46.1131148)",Aleea Primăverii
"[256679600, 256679597]",residential,50,False,False,93.699,2,,"LINESTRING (24.230814 46.1135388, 24.2307858 46.1136066, 24.231341 46.1137322, 24.2316522 46.1138214, 24.2317433 46.1138809, 24.2317648 46.1139255)",Aleea Primăverii
256679597,residential,50,False,True,85.74499999999999,,,"LINESTRING (24.230814 46.1135388, 24.2307241 46.1135202, 24.2302206 46.1134138, 24.2302018 46.113384, 24.2303205 46.1132198, 24.2304183 46.1131148)",Aleea Primăverii
256679623,residential,50,False,True,145.504,,,"LINESTRING (24.230814 46.1135388, 24.2310406 46.1135908, 24.2318667 46.1138028, 24.2319847 46.1138586, 24.2323012 46.1139478, 24.2324246 46.1139702, 24.2325802 46.1139627)",Aleea Primăverii
12708809,primary,RO:urban,False,False,291.283,2,DN14,"LINESTRING (24.2287362 46.1126008, 24.2291699 46.1131955, 24.2293387 46.1133759, 24.2295997 46.113545, 24.2297695 46.1136508, 24.2301807 46.1138355, 24.230748 46.1139995, 24.231308 46.1141083, 24.2315383 46.1141427)",
12708809,primary,RO:urban,False,True,20.109,2,DN14,"LINESTRING (24.2287362 46.1126008, 24.2287182 46.1125759, 24.2286194 46.1124391)",
256679602,residential,50,False,True,46.451,,,"LINESTRING (24.2287362 46.1126008, 24.2290343 46.1125161, 24.2292664 46.112407)",Aleea Salcâmilor
256679626,residential,50,False,False,55.913,,,"LINESTRING (24.2334922 46.1134086, 24.233004 46.1137805)",
256679626,residential,50,False,True,97.866,,,"LINESTRING (24.2334922 46.1134086, 24.234329 46.1127467)",
12708809,primary,RO:urban,False,False,116.777,2,DN14,"LINESTRING (24.2269524 46.1101317, 24.2276308 46.1110707)",
256679602,residential,50,False,False,342.195,,,"LINESTRING (24.2269524 46.1101317, 24.2271219 46.110095, 24.2273928 46.11003, 24.2275001 46.1100282, 24.2275537 46.1100579, 24.2275833 46.1101286, 24.2280534 46.1107511, 24.2285203 46.1113735, 24.2288178 46.1117924, 24.229124 46.1122048, 24.2292182 46.1123344, 24.2292664 46.112407)",Aleea Salcâmilor
256679626,residential,50,False,False,42.701,,,"LINESTRING (24.233004 46.1137805, 24.2326017 46.1140445)",
256679626,residential,50,False,True,55.913,,,"LINESTRING (24.233004 46.1137805, 24.2334922 46.1134086)",
12708809,primary,RO:urban,False,False,170.177,2,DN14,"LINESTRING (24.2276308 46.1110707, 24.2286194 46.1124391)",
12708809,primary,RO:urban,False,True,116.777,2,DN14,"LINESTRING (24.2276308 46.1110707, 24.2269524 46.1101317)",
270044538,residential,50,False,True,139.582,,,"LINESTRING (24.2276308 46.1110707, 24.2271876 46.1112282, 24.2277634 46.112046)",
270044538,residential,50,False,False,139.582,,,"LINESTRING (24.2277634 46.112046, 24.2271876 46.1112282, 24.2276308 46.1110707)",
12708809,primary,RO:urban,False,True,170.177,2,DN14,"LINESTRING (24.2286194 46.1124391, 24.2276308 46.1110707)",
270044537,residential,50,False,True,55.269,,,"LINESTRING (24.2286194 46.1124391, 24.2279759 46.1126583)",
12708809,primary,RO:urban,False,False,20.109,2,DN14,"LINESTRING (24.2286194 46.1124391, 24.2287182 46.1125759, 24.2287362 46.1126008)",
270044537,residential,50,False,False,55.269,,,"LINESTRING (24.2279759 46.1126583, 24.2286194 46.1124391)",
