osmid,name,highway,oneway,reversed,length,maxspeed,geometry,ref,width
118224541,Calle Carballo,residential,False,True,57.698,,"LINESTRING (-75.679153 20.6571959, -75.6797034 20.6572592)",,
118224554,Rubén Vázquez,residential,False,True,185.336,,"LINESTRING (-75.679153 20.6571959, -75.6791311 20.6575312, -75.679118 20.6575702, -75.678496 20.6587214)",,
316299371,Avenida Maceo,secondary,True,False,104.635,50,"LINESTRING (-75.6782365 20.6551555, -75.6792416 20.6551864)",,4
118224780,Calle Antonio Guiteras,residential,False,False,93.208,,"LINESTRING (-75.6782365 20.6551555, -75.6784007 20.6546822, -75.6785453 20.6543696)",,
118224780,Calle Antonio Guiteras,residential,False,True,82.513,,"LINESTRING (-75.6782365 20.6551555, -75.6781308 20.655571, -75.6780244 20.6558698)",,
118224757,Calle Mastrapa,residential,False,False,89.879,,"LINESTRING (-75.6792416 20.6551864, -75.6790483 20.6559742)",,
316299371,Avenida Maceo,secondary,True,False,117.354,50,"LINESTRING (-75.6792416 20.6551864, -75.6803662 20.655267)",,4
118224623,Estrada Palma,residential,False,False,77.474,,"LINESTRING (-75.6754049 20.6587929, -75.6761162 20.658999)",,
118224784,Avenida Leyte Vidal,secondary,True,False,35.478,50,"LINESTRING (-75.6754049 20.6587929, -75.6752568 20.6590803)",,
118224636,Emilio Núñez,tertiary,False,True,87.248,,"LINESTRING (-75.6771488 20.6581516, -75.6764078 20.6577843)",,
118224780,Calle Antonio Guiteras,residential,False,False,135.32,,"LINESTRING (-75.6771488 20.6581516, -75.6775807 20.6570037)",,
118224780,Calle Antonio Guiteras,residential,False,True,121.217,,"LINESTRING (-75.6771488 20.6581516, -75.676783 20.6591866)",,
118224636,Emilio Núñez,tertiary,False,False,118.887,,"LINESTRING (-75.6771488 20.6581516, -75.6776728 20.6583609, -75.6781919 20.6585877)",,
118224659,Ivo Saname,residential,False,True,74.467,,"LINESTRING (-75.6806005 20.6515473, -75.6810191 20.6510041)",,
118224729,Lídice,residential,False,False,54.781,,"LINESTRING (-75.6806005 20.6515473, -75.6801665 20.6512684)",,
118224729,Lídice,residential,False,True,46.895,,"LINESTRING (-75.6806005 20.6515473, -75.6809789 20.6517764)",,
118224705,Calle Maximo Gomez,residential,False,False,107.164,,"LINESTRING (-75.6780244 20.6558698, -75.6790483 20.6559742)",,
118224705,Calle Maximo Gomez,residential,False,True,105.369,,"LINESTRING (-75.6780244 20.6558698, -75.6770173 20.6557702)",,
118224780,Calle Antonio Guiteras,residential,False,True,119.441,,"LINESTRING (-75.6780244 20.6558698, -75.6776292 20.6568783)",,
118224780,Calle Antonio Guiteras,residential,False,False,82.513,,"LINESTRING (-75.6780244 20.6558698, -75.6781308 20.655571, -75.6782365 20.6551555)",,
945813825,Calle Maximo Gomez,tertiary,False,False,84.82,,"LINESTRING (-75.676206 20.6556956, -75.6770173 20.6557702)",,
118224784,Avenida Leyte Vidal,secondary,True,False,208.346,50,"LINESTRING (-75.676206 20.6556956, -75.6760208 20.6564187, -75.6759122 20.6568171, -75.6757087 20.6575104)",,
118224636,Emilio Núñez,tertiary,False,False,87.248,,"LINESTRING (-75.6764078 20.6577843, -75.6771488 20.6581516)",,
118224636,Emilio Núñez,tertiary,False,True,78.857,,"LINESTRING (-75.6764078 20.6577843, -75.6757087 20.6575104)",,
264678547,Calle Carlos Manuel de Céspedes,secondary,True,False,132.611,50,"LINESTRING (-75.6764078 20.6577843, -75.6767458 20.6566344)",,
118224536,Guillermón Moncada,tertiary,True,False,73.988,50,"LINESTRING (-75.6802184 20.6531877, -75.6808725 20.6534487)",,
118224657,Calle Mastrapa,residential,False,True,49.449,,"LINESTRING (-75.6802184 20.6531877, -75.6803858 20.6527715)",,
118224657,Calle Mastrapa,residential,False,False,83.132,,"LINESTRING (-75.6802184 20.6531877, -75.680123 20.6533923, -75.6799245 20.6538827)",,
118224667,Calle Carlos Manuel de Céspedes,tertiary,True,False,101.388,50,"LINESTRING (-75.6779193 20.653178, -75.6781714 20.6527717, -75.6784373 20.6524064)",,
156828530,Calle Aguilera,secondary,True,False,78.955,,"LINESTRING (-75.6779193 20.653178, -75.677667 20.653055, -75.6772719 20.6528094)",,
118224623,Estrada Palma,residential,False,False,53.487,,"LINESTRING (-75.676783 20.6591866, -75.6772842 20.6592936)",,
118224623,Estrada Palma,residential,False,True,72.445,,"LINESTRING (-75.676783 20.6591866, -75.6761162 20.658999)",,
118224780,Calle Antonio Guiteras,residential,False,False,121.217,,"LINESTRING (-75.676783 20.6591866, -75.6771488 20.6581516)",,
118224778,Calixto Garcia,residential,False,False,115.665,,"LINESTRING (-75.6774732 20.6542459, -75.6763678 20.6541358)",,
652136289,Calle Carlos Manuel de Céspedes,tertiary,True,False,5.175,50,"LINESTRING (-75.6774732 20.6542459, -75.6774903 20.6542022)",,
118224536,Guillermón Moncada,tertiary,True,False,91.351,50,"LINESTRING (-75.6784373 20.6524064, -75.6787623 20.6526387, -75.6788412 20.652676, -75.6791964 20.6528039)",,
118224667,Calle Carlos Manuel de Céspedes,tertiary,True,False,141.687,50,"LINESTRING (-75.6784373 20.6524064, -75.678658 20.6521335, -75.6792908 20.6514138)",,
118224729,Lídice,residential,False,False,46.895,,"LINESTRING (-75.6809789 20.6517764, -75.6806005 20.6515473)",,
118224518,Ivo Saname,residential,False,True,95.286,,"LINESTRING (-75.6796987 20.6529852, -75.680053 20.652195)",,
118224536,Guillermón Moncada,tertiary,True,False,58.575,50,"LINESTRING (-75.6796987 20.6529852, -75.6802184 20.6531877)",,
118224456,Emilio Núñez,residential,False,False,94.716,,"LINESTRING (-75.680307 20.656117, -75.6803662 20.655267)",,
118224705,Calle Maximo Gomez,residential,False,True,27.384,,"LINESTRING (-75.680307 20.656117, -75.6800459 20.656086)",,
118224705,Calle Maximo Gomez,residential,False,False,105.369,,"LINESTRING (-75.6770173 20.6557702, -75.6780244 20.6558698)",,
264678547,Calle Carlos Manuel de Céspedes,secondary,True,False,70.859,50,"LINESTRING (-75.6770173 20.6557702, -75.677159 20.6551469)",,
945813825,Calle Maximo Gomez,tertiary,False,True,84.82,,"LINESTRING (-75.6770173 20.6557702, -75.676206 20.6556956)",,
118224631,Paciente Vargas,residential,False,False,75.031,,"LINESTRING (-75.6803858 20.6527715, -75.6810515 20.6530309)",,
118224657,Calle Mastrapa,residential,False,False,49.449,,"LINESTRING (-75.6803858 20.6527715, -75.6802184 20.6531877)",,
118224657,Calle Mastrapa,residential,False,True,38.468,,"LINESTRING (-75.6803858 20.6527715, -75.6805154 20.6524475)",,
118224550,Agramonte,residential,False,False,68.369,,"LINESTRING (-75.6788261 20.6509791, -75.6792908 20.6514138)",,
652136288,Avenida Leyte Vidal,tertiary,True,False,150.814,50,"LINESTRING (-75.6788261 20.6509791, -75.6781534 20.6517428, -75.6779042 20.6520257)",6-391,
118224550,Agramonte,residential,False,True,68.369,,"LINESTRING (-75.6792908 20.6514138, -75.6788261 20.6509791)",,
118224667,Calle Carlos Manuel de Céspedes,tertiary,True,False,74.351,50,"LINESTRING (-75.6792908 20.6514138, -75.6797495 20.6509011)",,
316299371,Avenida Maceo,secondary,True,False,112.115,50,"LINESTRING (-75.677159 20.6551469, -75.6782365 20.6551555)",,4
652136289,Calle Carlos Manuel de Céspedes,tertiary,True,False,105.386,50,"LINESTRING (-75.677159 20.6551469, -75.6774732 20.6542459)",,
118224705,Calle Maximo Gomez,residential,False,False,27.384,,"LINESTRING (-75.6800459 20.656086, -75.680307 20.656117)",,
118224705,Calle Maximo Gomez,residential,False,True,104.539,,"LINESTRING (-75.6800459 20.656086, -75.6790483 20.6559742)",,
118224765,Emilio Núñez,residential,False,False,135.234,,"LINESTRING (-75.6800459 20.656086, -75.6797034 20.6572592)",,
118224456,Emilio Núñez,residential,False,False,78.619,,"LINESTRING (-75.6805933 20.6541057, -75.6808725 20.6534487)",,
118224456,Emilio Núñez,residential,False,True,58.274,,"LINESTRING (-75.6805933 20.6541057, -75.6804578 20.6546142)",,
316299372,Calle Aguilera,secondary,True,False,40.203,50,"LINESTRING (-75.6805933 20.6541057, -75.6802273 20.6539898)",,
316299372,Calle Aguilera,secondary,True,False,33.681,50,"LINESTRING (-75.6802273 20.6539898, -75.6799245 20.6538827)",,
"[375168257, 118224503]",Calixto Garcia,residential,False,True,105.843,,"LINESTRING (-75.6802273 20.6539898, -75.6800252 20.65448, -75.6804578 20.6546142)",,
118224784,Avenida Leyte Vidal,secondary,True,False,120.405,50,"LINESTRING (-75.6769554 20.6532075, -75.6766339 20.6536438, -75.6764764 20.6538908, -75.6763678 20.6541358)",,
"[461057917, 969669998]",,"['residential', 'unclassified']",False,False,492.004,,"LINESTRING (-75.6769554 20.6532075, -75.6764727 20.6529548, -75.6762797 20.6526534, -75.6761777 20.6526635, -75.6756413 20.6522268, -75.6752873 20.6526735, -75.6748527 20.6529847, -75.6735331 20.6521866, -75.6733292 20.6523573)",,
118224667,Calle Carlos Manuel de Céspedes,tertiary,True,False,3.927,50,"LINESTRING (-75.6797495 20.6509011, -75.6797737 20.650874)",,
118224729,Lídice,residential,False,True,59.593999999999994,,"LINESTRING (-75.6797495 20.6509011, -75.6799485 20.651082, -75.6801665 20.6512684)",,
583354612,34,residential,False,True,47.499,,"LINESTRING (-75.6771648 20.6597059, -75.6772842 20.6592936)",,
118224541,Calle Carballo,residential,False,False,49.525999999999996,,"LINESTRING (-75.680083 20.6574723, -75.6799731 20.6573166, -75.6797034 20.6572592)",,
"[461057917, 969669998]",,"['unclassified', 'residential']",False,True,492.004,,"LINESTRING (-75.6733292 20.6523573, -75.6735331 20.6521866, -75.6748527 20.6529847, -75.6752873 20.6526735, -75.6756413 20.6522268, -75.6761777 20.6526635, -75.6762797 20.6526534, -75.6764727 20.6529548, -75.6769554 20.6532075)",,
