osmid,oneway,name,highway,reversed,length,maxspeed,lanes,ref,geometry,junction
222195691,False,Leman,residential,False,42.345,,,,"LINESTRING (-72.2721801 -50.3381774, -72.2721172 -50.3385009, -72.2721064 -50.3385553)",
30449061,True,Campaña del Desierto,residential,False,34.886,40,,,"LINESTRING (-72.2655371 -50.3406144, -72.2654102 -50.3406011, -72.265052 -50.3405636)",
225358870,False,Osvaldo Bos,residential,False,61.507,,,,"LINESTRING (-72.2655371 -50.3406144, -72.2652466 -50.3410004, -72.2654193 -50.3410592)",
225358874,False,,residential,True,43.046,,,,"LINESTRING (-72.2654193 -50.3410592, -72.2659534 -50.3412427)",
225358870,False,Osvaldo Bos,residential,True,61.507,,,,"LINESTRING (-72.2654193 -50.3410592, -72.2652466 -50.3410004, -72.2655371 -50.3406144)",
49737331,False,María de Villanustre,residential,True,66.407,,,,"LINESTRING (-72.2659534 -50.3412427, -72.2663402 -50.3406989)",
225358874,False,,residential,False,43.046,,,,"LINESTRING (-72.2659534 -50.3412427, -72.2654193 -50.3410592)",
49737331,False,María de Villanustre,residential,False,69.543,,,,"LINESTRING (-72.2659534 -50.3412427, -72.2655733 -50.341731, -72.2655174 -50.3418028)",
222195691,False,Leman,residential,False,12.343,,,,"LINESTRING (-72.2721064 -50.3385553, -72.2720898 -50.3386658)",
275863934,True,Avenida del Libertador,primary,False,110.569,40,2,RP11,"LINESTRING (-72.2721064 -50.3385553, -72.2736536 -50.338672)",
222195691,False,Leman,residential,True,42.345,,,,"LINESTRING (-72.2721064 -50.3385553, -72.2721172 -50.3385009, -72.2721801 -50.3381774)",
222195691,False,Leman,residential,True,12.343,,,,"LINESTRING (-72.2720898 -50.3386658, -72.2721064 -50.3385553)",
260052473,True,Avenida del Libertador,primary,False,120.671,40,2,RP11,"LINESTRING (-72.2720898 -50.3386658, -72.270401 -50.3385398)",
795804448,False,Lago del Desierto,residential,True,128.935,,,,"LINESTRING (-72.2696713 -50.3419136, -72.2714773 -50.3420403)",
109236033,True,Simón Bolívar,residential,False,53.309,,,,"LINESTRING (-72.2714773 -50.3420403, -72.27137 -50.3425148)",
795804448,False,Lago del Desierto,residential,False,128.935,,,,"LINESTRING (-72.2714773 -50.3420403, -72.2696713 -50.3419136)",
795804448,False,Lago del Desierto,residential,True,110.104,,,,"LINESTRING (-72.2714773 -50.3420403, -72.273019 -50.3421516)",
751410969,True,Avenida 17 de Octubre,secondary,False,37.863,40,2,RP15,"LINESTRING (-72.273169 -50.3421624, -72.2730948 -50.3424996)",
795804448,False,Lago del Desierto,residential,False,10.712,,,,"LINESTRING (-72.273169 -50.3421624, -72.273019 -50.3421516)",
327653550,True,Avenida Juan Domingo Perón,tertiary,False,100.27,,,,"LINESTRING (-72.27137 -50.3425148, -72.2722154 -50.342487, -72.2723162 -50.3424853, -72.2723983 -50.3424863, -72.2727815 -50.3424957)",
260311646,True,Gobernador Gregores,residential,False,88.721,40,,,"LINESTRING (-72.2694555 -50.3372794, -72.268214 -50.3371861)",
273506097,False,Ceferino Namuncurá,residential,True,56.866,,,,"LINESTRING (-72.2694555 -50.3372794, -72.2695451 -50.3367712)",
273506097,False,Ceferino Namuncurá,residential,False,56.866,,,,"LINESTRING (-72.2695451 -50.3367712, -72.2694555 -50.3372794)",
46846823,True,Valentín Feilberg,residential,False,62.312,,,,"LINESTRING (-72.2703061 -50.3390969, -72.270401 -50.3385398)",
265900010,False,,residential,True,170.94400000000002,20,,,"LINESTRING (-72.2703061 -50.3390969, -72.2687214 -50.3389798, -72.2686856 -50.3389772, -72.2680533 -50.3389305, -72.2679134 -50.3389201)",
45957754,True,1 de Mayo,residential,False,96.319,40,,,"LINESTRING (-72.2679134 -50.3389201, -72.2678493 -50.3392941, -72.2677606 -50.3397808)",
265900010,False,,residential,False,170.94400000000002,20,,,"LINESTRING (-72.2679134 -50.3389201, -72.2680533 -50.3389305, -72.2686856 -50.3389772, -72.2687214 -50.3389798, -72.2703061 -50.3390969)",
910581503,True,Plaza de la Bahía,secondary,False,2.975,30,1,,"LINESTRING (-72.2741613 -50.3359714, -72.274202 -50.335965)",roundabout
910581503,True,Plaza de la Bahía,secondary,False,23.776,30,1,,"LINESTRING (-72.274202 -50.335965, -72.2742438 -50.3359636, -72.2742853 -50.3359673, -72.2743249 -50.335976, -72.2743611 -50.3359894, -72.2743928 -50.3360069, -72.2744186 -50.3360279, -72.2744377 -50.3360517, -72.2744493 -50.3360774)",roundabout
273332868,True,Padre Agostini,secondary,False,127.287,40,2,,"LINESTRING (-72.274293 -50.3362378, -72.2742625 -50.3363631, -72.2742506 -50.3364168, -72.2741306 -50.3370323, -72.2740641 -50.3373731)",
910581503,True,Plaza de la Bahía,secondary,False,17.625,30,1,,"LINESTRING (-72.274293 -50.3362378, -72.274244 -50.3362428, -72.2741945 -50.3362406, -72.274147 -50.3362314, -72.2741039 -50.3362156, -72.2740676 -50.3361939)",roundabout
52083425,True,Padre Agostini,secondary,False,90.022,40,2,,"LINESTRING (-72.273908 -50.3373551, -72.2740632 -50.3365516)",
1254906358,True,Avenida 17 de Octubre,secondary,False,1.582,30,2,RP15,"LINESTRING (-72.2727815 -50.3424957, -72.2728027 -50.3424913)",roundabout
913980563,True,Avenida 17 de Octubre,secondary,False,3.155,30,2,RP15,"LINESTRING (-72.2730701 -50.3425834, -72.2730797 -50.3426111)",roundabout
1254906357,True,Avenida 17 de Octubre,secondary,False,16.008,30,2,RP15,"LINESTRING (-72.2730797 -50.3426111, -72.2730805 -50.3426399, -72.273072 -50.3426682, -72.2730548 -50.3426948, -72.2730294 -50.3427186, -72.272997 -50.3427386)",roundabout
795804444,False,Reimundo Freile,residential,False,131.196,,,,"LINESTRING (-72.2728559 -50.3429138, -72.2746847 -50.3430868)",
795804446,False,Reimundo Freile,residential,True,8.145,,,,"LINESTRING (-72.2728559 -50.3429138, -72.2727425 -50.3429025)",
260310027,True,Julio Argentino Roca,residential,False,109.725,,,,"LINESTRING (-72.2769404 -50.3405372, -72.2784775 -50.3406437)",
265899994,True,,tertiary,False,7.077999999999999,,,,"LINESTRING (-72.2696215 -50.3350856, -72.2695718 -50.3350828, -72.269524 -50.3350738)",roundabout
260311634,True,7 de Diciembre,residential,False,58.416,,,,"LINESTRING (-72.2707148 -50.3368192, -72.2707738 -50.3362952)",
795804433,False,Los Inmigrantes,residential,False,269.872,,,,"LINESTRING (-72.2707148 -50.3368192, -72.2710646 -50.3366811, -72.2711517 -50.3366493, -72.2712428 -50.3366209, -72.2713003 -50.3366062, -72.2713578 -50.3365984, -72.2713997 -50.3365953, -72.2714496 -50.3365939, -72.2715401 -50.3365972, -72.2716258 -50.3366064, -72.2717101 -50.3366189, -72.2717811 -50.336632, -72.2718466 -50.3366468, -72.2719108 -50.3366688, -72.2719933 -50.3367063, -72.2721595 -50.3368084, -72.2723702 -50.3369817, -72.2727063 -50.337258, -72.2727584 -50.3372973, -72.2728074 -50.3373294, -72.2728334 -50.3373441, -72.2728641 -50.3373574, -72.2729366 -50.3373828, -72.2730195 -50.3374014, -72.273789 -50.3375222, -72.2738731 -50.337536)",
52083425,True,Padre Agostini,secondary,False,20.267,40,2,,"LINESTRING (-72.2738731 -50.337536, -72.273908 -50.3373551)",
795804433,False,Los Inmigrantes,residential,True,269.872,,,,"LINESTRING (-72.2738731 -50.337536, -72.273789 -50.3375222, -72.2730195 -50.3374014, -72.2729366 -50.3373828, -72.2728641 -50.3373574, -72.2728334 -50.3373441, -72.2728074 -50.3373294, -72.2727584 -50.3372973, -72.2727063 -50.337258, -72.2723702 -50.3369817, -72.2721595 -50.3368084, -72.2719933 -50.3367063, -72.2719108 -50.3366688, -72.2718466 -50.3366468, -72.2717811 -50.336632, -72.2717101 -50.3366189, -72.2716258 -50.3366064, -72.2715401 -50.3365972, -72.2714496 -50.3365939, -72.2713997 -50.3365953, -72.2713578 -50.3365984, -72.2713003 -50.3366062, -72.2712428 -50.3366209, -72.2711517 -50.3366493, -72.2710646 -50.3366811, -72.2707148 -50.3368192)",
505972751,True,Avenida Juan Domingo Perón,tertiary,False,17.669,30,1,,"LINESTRING (-72.2732398 -50.3425067, -72.2732018 -50.3425105, -72.2731681 -50.3425186, -72.2731396 -50.3425313, -72.2731197 -50.3425477, -72.2731054 -50.3425658, -72.2730797 -50.3426111)",
795804439,False,Avenida Juan Domingo Perón,tertiary,False,108.965,,,,"LINESTRING (-72.2732398 -50.3425067, -72.2733205 -50.3425066, -72.2740387 -50.3425351, -72.2747739 -50.3425371)",
795804438,True,Avenida 17 de Octubre,secondary,False,9.482,30,1,,"LINESTRING (-72.2730948 -50.3424996, -72.2730701 -50.3425834)",
913980564,True,Avenida Juan Domingo Perón,tertiary,False,10.32,30,1,,"LINESTRING (-72.2730948 -50.3424996, -72.2732398 -50.3425067)",
373171868,True,Doctor Rodolfo Sánchez,tertiary,False,22.184,,,,"LINESTRING (-72.272997 -50.3427386, -72.2729242 -50.3428083, -72.2729068 -50.342824, -72.2728921 -50.3428405, -72.2728785 -50.3428564, -72.2728676 -50.342874, -72.2728559 -50.3429138)",
1254906357,True,Avenida 17 de Octubre,secondary,False,25.613,30,2,RP15,"LINESTRING (-72.272997 -50.3427386, -72.2729589 -50.3427541, -72.2729167 -50.3427643, -72.2728722 -50.3427688, -72.2728271 -50.3427674, -72.2727834 -50.3427602, -72.2727429 -50.3427476, -72.2727073 -50.3427299, -72.272678 -50.342708)",roundabout
1254906357,True,Avenida 17 de Octubre,secondary,False,6.399,30,2,RP15,"LINESTRING (-72.272678 -50.342708, -72.2726562 -50.3426828, -72.272643 -50.3426553)",roundabout
107720756,True,Guillermo Eike,residential,False,13.102,,,,"LINESTRING (-72.2771781 -50.3390442, -72.2772782 -50.3389452)",
363868374,True,Avenida del Libertador,primary,False,123.016,40,2,RP11,"LINESTRING (-72.2771781 -50.3390442, -72.2754553 -50.3389223)",
49737339,False,Ingeniero Héctor Mario Guatti,residential,False,169.001,,,,"LINESTRING (-72.2707738 -50.3362952, -72.2684092 -50.3361162)",
49737339,False,Ingeniero Héctor Mario Guatti,residential,True,235.199,,,,"LINESTRING (-72.2707738 -50.3362952, -72.2733152 -50.3364876, -72.2740632 -50.3365516)",
910581503,True,Plaza de la Bahía,secondary,False,3.534,30,1,,"LINESTRING (-72.2743391 -50.3362258, -72.274293 -50.3362378)",roundabout
913980564,True,Avenida Juan Domingo Perón,tertiary,False,12.925,30,1,,"LINESTRING (-72.2729132 -50.3424907, -72.2730948 -50.3424996)",
913980563,True,Avenida 17 de Octubre,secondary,False,15.808,30,2,RP15,"LINESTRING (-72.2729132 -50.3424907, -72.2729551 -50.3425003, -72.2729932 -50.342515, -72.2730259 -50.3425343, -72.2730519 -50.3425574, -72.2730701 -50.3425834)",roundabout
795804447,True,Avenida 17 de Octubre,secondary,False,47.297,40,2,RP15,"LINESTRING (-72.273019 -50.3421516, -72.273096 -50.3417291)",
795804448,False,Lago del Desierto,residential,False,110.104,,,,"LINESTRING (-72.273019 -50.3421516, -72.2714773 -50.3420403)",
795804448,False,Lago del Desierto,residential,True,10.712,,,,"LINESTRING (-72.273019 -50.3421516, -72.273169 -50.3421624)",
