osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,bridge,junction
266759794,False,,Justo José de Urquiza,residential,True,61.812,"LINESTRING (-64.3165649 -31.3193549, -64.3169693 -31.3197904)",,,,
1017481468,False,,Deán Funes,residential,True,88.073,"LINESTRING (-64.3165649 -31.3193549, -64.3172939 -31.3188655)",,,,
270784902,False,2,Falucho,residential,True,114.281,"LINESTRING (-64.3093962 -31.3171025, -64.309967 -31.3180072)",,,,
271374158,True,2,Falucho,residential,False,32.167,"LINESTRING (-64.3093962 -31.3171025, -64.3093541 -31.3170304, -64.3092449 -31.3168437)",,,,
560521814,False,2,Amelia Juárez Núñez,residential,False,177.877,"LINESTRING (-64.3093962 -31.3171025, -64.3093384 -31.317158, -64.308968 -31.3175142, -64.308919 -31.31748, -64.3088621 -31.3174403, -64.3084746 -31.3171702, -64.3084423 -31.3171147, -64.3084378 -31.3170673, -64.3084342 -31.3170296, -64.3084273 -31.3169567, -64.3083777 -31.3166755)",,,,
442787679,False,,,residential,False,31.586,"LINESTRING (-64.314952 -31.3196397, -64.3152176 -31.3194688)",,,,
442788443,False,,Juan Minetti,residential,True,34.889,"LINESTRING (-64.3146704 -31.3129737, -64.3147857 -31.3126758)",,,,
442788443,False,,Juan Minetti,residential,False,102.605,"LINESTRING (-64.3146704 -31.3129737, -64.3146848 -31.3132012, -64.3146741 -31.313396, -64.3146212 -31.3135649, -64.3145916 -31.3136729, -64.3145996 -31.3137809, -64.3145684 -31.3138834)",,,,
442788500,False,,,residential,False,31.192,"LINESTRING (-64.3146704 -31.3129737, -64.3145672 -31.3128927, -64.314437 -31.3127766)",,,,
442788500,False,,,residential,True,87.312,"LINESTRING (-64.3146704 -31.3129737, -64.3147411 -31.3130064, -64.3148366 -31.3130219, -64.3148959 -31.3130536, -64.3149388 -31.3130995, -64.3150085 -31.3131865, -64.3150622 -31.3132209, -64.3154511 -31.3133378)",,,,
442788443,False,,Juan Minetti,residential,False,34.889,"LINESTRING (-64.3147857 -31.3126758, -64.3146704 -31.3129737)",,,,
442788443,False,,Juan Minetti,residential,False,181.516,"LINESTRING (-64.3145684 -31.3138834, -64.3144826 -31.3140965, -64.3144558 -31.3141974, -64.314342 -31.3145648, -64.314252 -31.3148665, -64.3141098 -31.3153729, -64.3140649 -31.3154559)",,,,
442788443,False,,Juan Minetti,residential,True,102.605,"LINESTRING (-64.3145684 -31.3138834, -64.3145996 -31.3137809, -64.3145916 -31.3136729, -64.3146212 -31.3135649, -64.3146741 -31.313396, -64.3146848 -31.3132012, -64.3146704 -31.3129737)",,,,
531110471,False,,,residential,True,43.043,"LINESTRING (-64.3145684 -31.3138834, -64.3147004 -31.3138591, -64.3147465 -31.3138348, -64.3148742 -31.3136375)",,,,
442788453,False,,,residential,False,30.572,"LINESTRING (-64.314378 -31.3155195, -64.3140649 -31.3154559)",,,,
442788453,False,,,residential,True,30.572,"LINESTRING (-64.3140649 -31.3154559, -64.314378 -31.3155195)",,,,
442788443,False,,Juan Minetti,residential,False,126.05000000000001,"LINESTRING (-64.3140649 -31.3154559, -64.3139205 -31.3157906, -64.3138581 -31.3158734, -64.3134593 -31.3162459, -64.3133419 -31.3163876)",,,,
442788443,False,,Juan Minetti,residential,True,181.51599999999996,"LINESTRING (-64.3140649 -31.3154559, -64.3141098 -31.3153729, -64.314252 -31.3148665, -64.314342 -31.3145648, -64.3144558 -31.3141974, -64.3144826 -31.3140965, -64.3145684 -31.3138834)",,,,
442788500,False,,,residential,True,31.192,"LINESTRING (-64.314437 -31.3127766, -64.3145672 -31.3128927, -64.3146704 -31.3129737)",,,,
442789244,False,,Los Pinos,residential,True,43.205,"LINESTRING (-64.3138108 -31.3200175, -64.3140615 -31.3196933)",,,,
442789250,False,,Los Pinos,residential,False,39.508,"LINESTRING (-64.3138108 -31.3200175, -64.313831 -31.3199183, -64.3138227 -31.3198209, -64.3138038 -31.3197461, -64.3137564 -31.3196766)",,,,
266759794,False,,Justo José de Urquiza,residential,False,64.557,"LINESTRING (-64.3173886 -31.3202473, -64.3169693 -31.3197904)",,,,
531110471,False,,,residential,False,43.043,"LINESTRING (-64.3148742 -31.3136375, -64.3147465 -31.3138348, -64.3147004 -31.3138591, -64.3145684 -31.3138834)",,,,
95812955,False,2,José Acastelli,residential,True,20.639,"LINESTRING (-64.3071108 -31.3130466, -64.3072936 -31.3131469)",,,,
560521815,False,,,residential,True,16.635,"LINESTRING (-64.3071108 -31.3130466, -64.3070502 -31.3130619, -64.3070161 -31.313088, -64.3069995 -31.3131427)",,,,
266759670,False,2,Eva Perón,residential,False,107.169,"LINESTRING (-64.3069995 -31.3131427, -64.3073897 -31.314047)",,,,
560521815,False,,,residential,False,16.635,"LINESTRING (-64.3069995 -31.3131427, -64.3070161 -31.313088, -64.3070502 -31.3130619, -64.3071108 -31.3130466)",,,,
266759789,False,,Deán Funes,residential,False,72.478,"LINESTRING (-64.316507 -31.3192959, -64.3159201 -31.3197124)",,,,
266759794,False,,Justo José de Urquiza,residential,False,56.72,"LINESTRING (-64.316507 -31.3192959, -64.3161234 -31.318905)",,,,
266759794,False,,Justo José de Urquiza,residential,True,8.561,"LINESTRING (-64.316507 -31.3192959, -64.3165649 -31.3193549)",,,,
270784904,True,2,Nelio O. Curtoni,residential,False,26.501,"LINESTRING (-64.3101227 -31.3158857, -64.3101433 -31.3159055, -64.3101549 -31.3159301, -64.3101561 -31.3159565, -64.3101469 -31.3159818, -64.3101283 -31.316003, -64.3101024 -31.3160175, -64.3100723 -31.3160239, -64.3100415 -31.3160212, -64.3100135 -31.3160098)",,,,circular
643837449,True,,Nelio O. Curtoni,residential,False,6.725,"LINESTRING (-64.3100519 -31.3158696, -64.3100646 -31.3158101)",,,,
270784904,True,2,Nelio O. Curtoni,residential,False,7.144,"LINESTRING (-64.3100519 -31.3158696, -64.3100769 -31.3158692, -64.3101012 -31.3158747, -64.3101227 -31.3158857)",,,,circular
854671708,True,,Nelio O. Curtoni,residential,False,10.056,"LINESTRING (-64.3100646 -31.3158101, -64.3101227 -31.3158857)",,,,
643837451,False,2,Nelio O. Curtoni,residential,True,48.737,"LINESTRING (-64.3100646 -31.3158101, -64.3099764 -31.3155572, -64.3099641 -31.3154689, -64.3099839 -31.3153851)",,,,
270784904,True,2,Nelio O. Curtoni,residential,False,14.409,"LINESTRING (-64.309978 -31.3159663, -64.3099752 -31.3159405, -64.3099825 -31.3159154, -64.3099991 -31.3158937, -64.3100231 -31.3158778, -64.3100519 -31.3158696)",,,,circular
643837450,True,,Nelio O. Curtoni,residential,False,8.651,"LINESTRING (-64.3100135 -31.3160098, -64.3099241 -31.3160246)",,,,
270784904,True,2,Nelio O. Curtoni,residential,False,5.986,"LINESTRING (-64.3100135 -31.3160098, -64.3099913 -31.3159907, -64.309978 -31.3159663)",,,,circular
270784903,False,2,Nelio O. Curtoni,residential,True,104.243,"LINESTRING (-64.3099241 -31.3160246, -64.3091574 -31.3166953)",,,,
854671699,True,,Nelio O. Curtoni,residential,False,8.261,"LINESTRING (-64.3099241 -31.3160246, -64.309978 -31.3159663)",,,,
854671698,False,,Avenida Latinoamérica,secondary,False,168.849,"LINESTRING (-64.312617 -31.3144899, -64.3127644 -31.3135206, -64.3127974 -31.313262, -64.3128153 -31.3129815)",RPE64,40,,
1017478569,True,,Avenida Latinoamérica,secondary,False,36.67100000000001,"LINESTRING (-64.312617 -31.3144899, -64.3126269 -31.3145853, -64.3126487 -31.3146592, -64.3127314 -31.3148003)",RPE64,40,,
442788500,False,,,residential,False,87.312,"LINESTRING (-64.3154511 -31.3133378, -64.3150622 -31.3132209, -64.3150085 -31.3131865, -64.3149388 -31.3130995, -64.3148959 -31.3130536, -64.3148366 -31.3130219, -64.3147411 -31.3130064, -64.3146704 -31.3129737)",,,,
304142377,True,2,Avenida San Martín,secondary,False,37.651,"LINESTRING (-64.312493 -31.3148067, -64.3125623 -31.3147029, -64.3125823 -31.3146635, -64.3125922 -31.314624, -64.312617 -31.3144899)",,,,
1017478568,True,2,Avenida San Martín,tertiary,False,25.082,"LINESTRING (-64.312493 -31.3148067, -64.3125476 -31.3147773, -64.312573 -31.3147653, -64.3126024 -31.3147587, -64.3126339 -31.3147604, -64.3126745 -31.3147727, -64.3127314 -31.3148003)",,,,
304142377,True,2,Avenida San Martín,secondary,False,218.78,"LINESTRING (-64.3101332 -31.3169075, -64.3105758 -31.3165413, -64.311685 -31.3154555)",,,,
1098013916,False,,Avenida San Martín,secondary,False,9.594,"LINESTRING (-64.3101332 -31.3169075, -64.3100886 -31.3169329, -64.3100444 -31.3169475)",,,,
58177338,False,2,Vélez Sarsfield,secondary,False,8.283,"LINESTRING (-64.3100444 -31.3169475, -64.3101253 -31.3169753)",,,,
58177338,False,2,Vélez Sarsfield,secondary,True,45.586,"LINESTRING (-64.3100444 -31.3169475, -64.3098854 -31.3169562, -64.3097475 -31.3169633, -64.3095651 -31.3169632)",,,,
1098013916,False,,Avenida San Martín,secondary,True,9.594,"LINESTRING (-64.3100444 -31.3169475, -64.3100886 -31.3169329, -64.3101332 -31.3169075)",,,,
270784896,False,,,residential,False,44.655,"LINESTRING (-64.3078952 -31.3126474, -64.3079155 -31.3126389, -64.3079369 -31.3126334, -64.3079663 -31.3126306, -64.3079969 -31.3126307, -64.308048 -31.3126356, -64.3080636 -31.3126397, -64.3080767 -31.312648, -64.3080835 -31.3126559, -64.308088 -31.3126649, -64.3080898 -31.3126746, -64.3080884 -31.3126859, -64.3080834 -31.3126965, -64.3080753 -31.3127055, -64.3080655 -31.3127117, -64.3080543 -31.3127156, -64.3080429 -31.3127169, -64.3080315 -31.3127159, -64.3080206 -31.3127126, -64.3080118 -31.3127077, -64.3079724 -31.3126824, -64.3079575 -31.3126722, -64.3079346 -31.312662, -64.3078952 -31.3126474)",,,,
270784896,False,,,residential,True,44.655,"LINESTRING (-64.3078952 -31.3126474, -64.3079346 -31.312662, -64.3079575 -31.3126722, -64.3079724 -31.3126824, -64.3080118 -31.3127077, -64.3080206 -31.3127126, -64.3080315 -31.3127159, -64.3080429 -31.3127169, -64.3080543 -31.3127156, -64.3080655 -31.3127117, -64.3080753 -31.3127055, -64.3080834 -31.3126965, -64.3080884 -31.3126859, -64.3080898 -31.3126746, -64.308088 -31.3126649, -64.3080835 -31.3126559, -64.3080767 -31.312648, -64.3080636 -31.3126397, -64.308048 -31.3126356, -64.3079969 -31.3126307, -64.3079663 -31.3126306, -64.3079369 -31.3126334, -64.3079155 -31.3126389, -64.3078952 -31.3126474)",,,,
270784896,False,,,residential,True,81.12199999999999,"LINESTRING (-64.3078952 -31.3126474, -64.3078497 -31.3126626, -64.3077358 -31.3127126, -64.3076585 -31.3127593, -64.3075662 -31.3128503, -64.3072936 -31.3131469)",,,,
442788535,False,2,,residential,False,152.726,"LINESTRING (-64.3120082 -31.3180257, -64.3118467 -31.3182176, -64.3118186 -31.3182746, -64.3118221 -31.3183586, -64.3117976 -31.3184036, -64.3116256 -31.3186345, -64.311408 -31.3190013, -64.311692 -31.3190852)",,,,
270784901,False,,,residential,True,32.019,"LINESTRING (-64.3130824 -31.3176325, -64.3129441 -31.3178951)",,,,
"[384342245, 643837407]",False,,Los Inmigrantes,residential,False,148.687,"LINESTRING (-64.3130824 -31.3176325, -64.313045 -31.3174798, -64.3130224 -31.3173672, -64.313032 -31.3172621, -64.3130719 -31.3171451, -64.3131898 -31.3169436, -64.313337 -31.316729, -64.3133803 -31.3166053, -64.3133933 -31.316562, -64.3134041 -31.3164938, -64.313385 -31.3164258, -64.3133419 -31.3163876)",,,,
643837407,False,,Los Inmigrantes,residential,True,99.91499999999999,"LINESTRING (-64.3130824 -31.3176325, -64.3130933 -31.3176769, -64.3132059 -31.318126, -64.313241 -31.3182619, -64.3132939 -31.3185126)",,,,
1194892197,False,,,residential,True,50.343,"LINESTRING (-64.3127881 -31.3174662, -64.3128127 -31.3175112, -64.3128548 -31.3176431, -64.3128759 -31.3177721, -64.3129441 -31.3178951)",,,,
