osmid,oneway,lanes,name,highway,reversed,length,geometry,maxspeed,access,bridge
37413939,False,,Condell Norte,residential,False,64.057,"LINESTRING (-71.3747845 -33.0410457, -71.3748671 -33.0416176)",,,
"[237158338, 37413939, 1080419450]",False,2,Condell Norte,residential,"[False, True]",150.28,"LINESTRING (-71.3747845 -33.0410457, -71.3747741 -33.0409846, -71.3746642 -33.0403409, -71.3745896 -33.0399092, -71.3745619 -33.039783, -71.3745562 -33.0397554, -71.3745467 -33.0397091)",,,yes
237158148,True,,París,residential,False,117.477,"LINESTRING (-71.3747845 -33.0410457, -71.375949 -33.0410887, -71.3760436 -33.0410922)",,,
37413939,False,,Condell Norte,residential,True,64.057,"LINESTRING (-71.3748671 -33.0416176, -71.3747845 -33.0410457)",,,
302162789,True,,Condell Norte,residential,False,63.087,"LINESTRING (-71.3748671 -33.0416176, -71.374975 -33.0421777)",,,
1118503885,True,2,Londres,residential,False,137.303,"LINESTRING (-71.3748671 -33.0416176, -71.3733952 -33.0415695)",,,
"[176154683, 37560333, 317595499]",False,2,Progreso,tertiary,"[False, True]",158.072,"LINESTRING (-71.3761096 -33.0416503, -71.3761598 -33.0420749, -71.3761629 -33.042093, -71.3762155 -33.0423715, -71.3763372 -33.0430586)",,,
176154683,False,2,Progreso,tertiary,True,62.363,"LINESTRING (-71.3761096 -33.0416503, -71.3760566 -33.0411981, -71.3760436 -33.0410922)",,,
1118503885,True,2,Londres,residential,False,115.87599999999999,"LINESTRING (-71.3761096 -33.0416503, -71.3760459 -33.0416471, -71.3749429 -33.0416195, -71.3748671 -33.0416176)",,,
27706858,False,,Avenida Almirante Latorre,residential,False,62.979,"LINESTRING (-71.3733952 -33.0415695, -71.3733112 -33.0410527, -71.373304 -33.0410083)",,,
27706858,False,,Avenida Almirante Latorre,residential,True,63.596,"LINESTRING (-71.3733952 -33.0415695, -71.3734849 -33.0420835, -71.373494 -33.0421354)",,,
