osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,width,junction,bridge,tunnel
301726285,,,tertiary,,True,False,13.374,"LINESTRING (10.7402862 47.234985, 10.7402509 47.2350031, 10.7402091 47.2350131, 10.7401648 47.2350138, 10.7401223 47.2350054)",,,roundabout,,
320362580,,,residential,,False,True,23.002,"LINESTRING (10.7402862 47.234985, 10.7403442 47.2350449, 10.7403601 47.235075, 10.7403845 47.2351211, 10.7403915 47.2351751)",Meraner Straße,,,,
604709805,,,residential,,False,False,77.63199999999999,"LINESTRING (10.7467497 47.2356559, 10.7466929 47.235634, 10.746617 47.2356044, 10.7462451 47.2354595, 10.7462303 47.2354538, 10.7458558 47.2353109)",Auf Arzill,,,,
"[239467760, 1237758105]","['1', '2']",,living_street,20,False,True,124.606,"LINESTRING (10.7404259 47.2403682, 10.7403213 47.24037, 10.7402891 47.2403755, 10.7401416 47.2404265, 10.7400155 47.2404993, 10.7398921 47.2405758, 10.73975 47.2406104, 10.7396132 47.2406359, 10.7394683 47.2406025, 10.7395313 47.2403623, 10.7395526 47.2402209)",Kramergasse,3.5,,,
"[239467761, 544819300]",,,"['living_street', 'residential']",20,False,False,130.784,"LINESTRING (10.7404259 47.2403682, 10.7403642 47.2404374, 10.7403186 47.2405066, 10.7402676 47.2405649, 10.7402354 47.2406286, 10.7402478 47.2406916, 10.7402781 47.2407344, 10.740307 47.2407636, 10.7403258 47.2407826, 10.7403489 47.2408154, 10.7403507 47.2408468, 10.7403278 47.2408804, 10.7403005 47.2409082, 10.7402731 47.2409324, 10.7402448 47.2409553, 10.740212 47.2409776, 10.7401819 47.2409974, 10.7401481 47.2410191, 10.7401126 47.2410402, 10.7400682 47.241061, 10.7400323 47.2410761, 10.7400033 47.2410877, 10.7399692 47.2411045, 10.7399316 47.2411219, 10.7398907 47.241141, 10.7398565 47.2411537, 10.7398121 47.2411717, 10.7397712 47.2411897, 10.7397234 47.2412111, 10.7396781 47.2412337, 10.7396264 47.2412527)",Mühlenweg,3,,,
239467761,,,living_street,20,False,True,70.658,"LINESTRING (10.7404259 47.2403682, 10.7404768 47.2403263, 10.7405171 47.240299, 10.740611 47.2402608, 10.7407072 47.2402278, 10.7407595 47.2402054, 10.7407902 47.2401682, 10.7407775 47.2401307, 10.740692 47.2400523, 10.7405604 47.2399026)",Mühlenweg,3,,,
29198554,,,residential,,False,True,198.769,"LINESTRING (10.7400595 47.2348686, 10.7400111 47.2348325, 10.7399446 47.234784, 10.7400385 47.2346975, 10.740072 47.2345409, 10.7400579 47.2343744, 10.7392438 47.2343159, 10.7386053 47.2342963, 10.7383054 47.2343308, 10.7382426 47.23434)",Hinterseberweg,,,,
301726285,,,tertiary,,True,False,11.407,"LINESTRING (10.7400595 47.2348686, 10.7400826 47.2348483, 10.7401127 47.2348329, 10.7401478 47.2348233, 10.7401853 47.2348203)",,,roundabout,,
39515395,,,tertiary,,False,False,155.477,"LINESTRING (10.7390511 47.2368675, 10.7389833 47.2369735, 10.7386708 47.2375, 10.738657 47.2375233, 10.7386415 47.2376224, 10.7386135 47.2378013, 10.7386884 47.2382085)",Dr.-Carl-Pfeiffenberger-Straße,,,,
132979399,,,tertiary,,True,False,5.393,"LINESTRING (10.7390511 47.2368675, 10.7390335 47.236859, 10.7390188 47.2368483, 10.7390051 47.2368315)",,,roundabout,,
771969867,1,,residential,30,True,False,21.96,"LINESTRING (10.7434804 47.234779, 10.7432086 47.2348493)",,,,,
248427024,2,B171,primary,60,True,False,16.105,"LINESTRING (10.7434804 47.234779, 10.7433996 47.2347317, 10.7433368 47.2346732)",Tiroler Straße,,roundabout,,
248427024,2,B171,primary,60,True,False,16.878,"LINESTRING (10.7437615 47.2341992, 10.7438719 47.2342112, 10.7439749 47.2342406)",Tiroler Straße,,roundabout,,
253816512,1,B171,primary,60,True,False,40.317,"LINESTRING (10.7437615 47.2341992, 10.7438623 47.2340651, 10.7439381 47.233994, 10.744035 47.2338886)",Tiroler Straße,,,,
248427024,2,B171,primary,60,True,False,14.774000000000001,"LINESTRING (10.7439749 47.2342406, 10.7440544 47.2342794, 10.7441202 47.2343285)",Tiroler Straße,,roundabout,,
248427024,2,B171,primary,60,True,False,14.806000000000001,"LINESTRING (10.7441202 47.2343285, 10.7441697 47.2343859, 10.7442004 47.2344492)",Tiroler Straße,,roundabout,,
771969196,1,,residential,,True,False,22.107,"LINESTRING (10.7441202 47.2343285, 10.7443057 47.2343221, 10.7444103 47.2343066)",Auf Arzill,,,,
248427024,2,B171,primary,60,True,False,12.152,"LINESTRING (10.7433368 47.2346732, 10.7432826 47.2345703)",Tiroler Straße,,roundabout,,
248427024,2,B171,primary,60,True,False,47.472,"LINESTRING (10.7432918 47.2344344, 10.7433243 47.2343758, 10.7433731 47.2343227, 10.7434312 47.2342801, 10.7434998 47.2342455, 10.7436256 47.2342092, 10.7437615 47.2341992)",Tiroler Straße,,roundabout,,
253816511,2,B171,primary,60,True,False,39.405,"LINESTRING (10.744035 47.2338886, 10.7440041 47.2340585, 10.7439838 47.2341916, 10.7439749 47.2342406)",Tiroler Straße,,,,
"[363802627, 32186276, 32186279, 8579315, 453389657]","['2', '3']",B189,primary,60,False,True,779.342,"LINESTRING (10.7440561 47.2351176, 10.744162 47.235414, 10.744178 47.2354997, 10.7442119 47.2356967, 10.7442259 47.2357967, 10.7442677 47.2360965, 10.7442838 47.2361894, 10.7443112 47.2363781, 10.7443389 47.2366079, 10.7443577 47.2369132, 10.7443567 47.2371024, 10.7442895 47.2375916, 10.744154 47.2381048, 10.743921 47.238635, 10.7437731 47.2389624, 10.743268 47.2399584, 10.7432016 47.2401064, 10.7431465 47.2402526, 10.7430445 47.2406076, 10.7429986 47.2408259, 10.7429797 47.2410168, 10.7429757 47.241079, 10.7429751 47.2413554, 10.7430097 47.2416969, 10.743056 47.2419822)",,,,yes,
771969195,2,B189,primary,60,True,False,37.474,"LINESTRING (10.7440561 47.2351176, 10.7439435 47.2350121, 10.7438297 47.234872, 10.7437939 47.2348321)",,,,,
320362580,,,residential,,False,False,23.002,"LINESTRING (10.7403915 47.2351751, 10.7403845 47.2351211, 10.7403601 47.235075, 10.7403442 47.2350449, 10.7402862 47.234985)",Meraner Straße,,,,
29198580,,,residential,20,False,True,10.087,"LINESTRING (10.7416905 47.2396375, 10.7418142 47.2396032)",Floriangasse,4,,,
"[544819298, 544819299]",,,"['residential', 'living_street']",20,True,False,91.00699999999999,"LINESTRING (10.7416905 47.2396375, 10.7415779 47.2396691, 10.7414284 47.2397102, 10.7410686 47.2397465, 10.7409185 47.2397825, 10.740725 47.2398474, 10.7405604 47.2399026)",Floriangasse,,,,
352103996,,,residential,,False,False,94.70899999999999,"LINESTRING (10.7370469 47.2401979, 10.7375591 47.24056, 10.7377455 47.2406148, 10.7379514 47.2407739)",Sirapuit,,,,
29198331,,,residential,,False,False,5.816,"LINESTRING (10.7379514 47.2407739, 10.7380278 47.2407806)",Sirapuit,,,,
29198331,,,residential,,False,True,168.66899999999998,"LINESTRING (10.7379514 47.2407739, 10.7379027 47.2407696, 10.7376935 47.2408161, 10.7375695 47.2407903, 10.7372672 47.2406823, 10.736205 47.2399693)",Sirapuit,,,,
352103996,,,residential,,False,True,94.709,"LINESTRING (10.7379514 47.2407739, 10.7377455 47.2406148, 10.7375591 47.24056, 10.7370469 47.2401979)",Sirapuit,,,,
248427024,2,B171,primary,60,True,False,24.851,"LINESTRING (10.7437939 47.2348321, 10.7436842 47.2348314, 10.7435777 47.2348134, 10.7434804 47.234779)",Tiroler Straße,,roundabout,,
"[239467761, 544819300]",,,"['residential', 'living_street']",20,False,True,130.78400000000002,"LINESTRING (10.7396264 47.2412527, 10.7396781 47.2412337, 10.7397234 47.2412111, 10.7397712 47.2411897, 10.7398121 47.2411717, 10.7398565 47.2411537, 10.7398907 47.241141, 10.7399316 47.2411219, 10.7399692 47.2411045, 10.7400033 47.2410877, 10.7400323 47.2410761, 10.7400682 47.241061, 10.7401126 47.2410402, 10.7401481 47.2410191, 10.7401819 47.2409974, 10.740212 47.2409776, 10.7402448 47.2409553, 10.7402731 47.2409324, 10.7403005 47.2409082, 10.7403278 47.2408804, 10.7403507 47.2408468, 10.7403489 47.2408154, 10.7403258 47.2407826, 10.740307 47.2407636, 10.7402781 47.2407344, 10.7402478 47.2406916, 10.7402354 47.2406286, 10.7402676 47.2405649, 10.7403186 47.2405066, 10.7403642 47.2404374, 10.7404259 47.2403682)",Mühlenweg,3,,,
544819303,,,living_street,20,False,False,35.047,"LINESTRING (10.7390603 47.2406621, 10.739104 47.2405236, 10.7391027 47.2404538, 10.7390497 47.2403565)",,,,,
744562148,2,,unclassified,20,False,True,18.274,"LINESTRING (10.7386688 47.2395992, 10.7386675 47.2395646, 10.73865 47.2395218, 10.738588 47.2394476)",Sparkassenplatz,,,,
"[457880184, 230951675]",2,,residential,30,False,False,308.68899999999996,"LINESTRING (10.7432086 47.2348493, 10.7431468 47.2348735, 10.7430102 47.2349067, 10.7428867 47.234919, 10.7427429 47.2349168, 10.7424483 47.2348952, 10.7423488 47.2349066, 10.7422692 47.2349364, 10.7421865 47.2349887, 10.7421119 47.23513, 10.7420724 47.23532, 10.7420129 47.2354496, 10.7419354 47.2355703, 10.7418426 47.2356754, 10.7417491 47.2357813, 10.7416842 47.2358549, 10.7413692 47.2362301, 10.7410873 47.2365659, 10.7408544 47.2367957)",Meraner Straße,,,,
771969866,1,,residential,30,True,False,21.866,"LINESTRING (10.7432086 47.2348493, 10.7433066 47.2347237, 10.7433368 47.2346732)",,,,,
248427024,2,B171,primary,60,True,False,18.008,"LINESTRING (10.744015 47.234775, 10.7439099 47.2348132, 10.7437939 47.2348321)",Tiroler Straße,,roundabout,,
771969194,1,B189,primary,60,True,False,38.238,"LINESTRING (10.744015 47.234775, 10.7440469 47.2349805, 10.7440561 47.2351176)",,,,,
29198662,2,,residential,,False,True,199.91400000000002,"LINESTRING (10.7444103 47.2343066, 10.7444471 47.2342704, 10.74447 47.2342417, 10.7444859 47.2341804, 10.7444907 47.2341372, 10.7445016 47.2340381, 10.7446 47.2339467, 10.7447184 47.2339103, 10.7448071 47.2339104, 10.7449625 47.2339262, 10.7455791 47.2339752, 10.7457946 47.2339923, 10.7465155 47.2340622, 10.7465828 47.2340782, 10.7466186 47.234105)",Auf Arzill,,,,
771969197,1,,residential,,True,False,22.723999999999997,"LINESTRING (10.7444103 47.2343066, 10.7443784 47.2343425, 10.7442627 47.234424, 10.7442004 47.2344492)",Auf Arzill,,,,
771969453,1,B171,primary,60,True,False,41.266,"LINESTRING (10.742746 47.2344195, 10.7429297 47.2344186, 10.7432301 47.2344313, 10.7432918 47.2344344)",Tiroler Straße,,,,
"[204720744, 320362579, 1204737431]",,,residential,30,True,False,167.643,"LINESTRING (10.7407511 47.2366617, 10.7406987 47.2364702, 10.7406034 47.236122, 10.7404778 47.2356634, 10.7404585 47.2355825, 10.740437 47.2355077, 10.74043 47.2354673, 10.7404155 47.2353833, 10.7403915 47.2351751)",Meraner Straße,,,,
1230939146,,,residential,,False,True,17.147,"LINESTRING (10.7407511 47.2366617, 10.7407559 47.2366791, 10.7407919 47.2367456, 10.7408544 47.2367957)",Meraner Straße,,,,
