osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,bridge,ref,tunnel,access
33680144,False,Murpark,residential,False,73.348,"LINESTRING (15.2665089 47.4078686, 15.2663582 47.4080676, 15.2661499 47.4084802)",,,,,,
"[186805854, 448941607]",False,Wiener Straße,primary,False,61.07899999999999,"LINESTRING (15.2740939 47.4086634, 15.274113 47.4085454, 15.2741658 47.4081163)","['4', '5']",50,,,,
186810705,False,Wiener Straße,primary,True,37.311,"LINESTRING (15.2740939 47.4086634, 15.2740893 47.4088914, 15.2740863 47.4089989)",4,50,,,,
30330162,False,Brandstetterstraße,unclassified,False,214.24699999999999,"LINESTRING (15.2740863 47.4089989, 15.2743361 47.4090348, 15.2746379 47.409156, 15.2750281 47.4092293, 15.2755146 47.4092679, 15.2762876 47.4092562, 15.2768593 47.4092325)",,,,,,
"[180533432, 180533433, 180533434]",False,Wiener Straße,primary,"[False, True]",95.865,"LINESTRING (15.2740863 47.4089989, 15.2740886 47.4090617, 15.2740428 47.4098148, 15.2740388 47.4098603)",4,50,yes,,,
186810705,False,Wiener Straße,primary,False,37.311,"LINESTRING (15.2740863 47.4089989, 15.2740893 47.4088914, 15.2740939 47.4086634)",4,50,,,,
186805317,False,Wiener Straße,primary,False,49.238,"LINESTRING (15.2734075 47.412414, 15.2735027 47.4119759)",6,50,,,,
186805315,True,Wiener Straße,primary,False,131.792,"LINESTRING (15.2734075 47.412414, 15.273451 47.412529, 15.2733583 47.4127855, 15.2732561 47.4132736, 15.2732098 47.4135815)",2,50,,,,
30330510,False,Landskrongasse,residential,False,8.631,"LINESTRING (15.2732098 47.4135815, 15.2730953 47.4135769)",,30,,,,
186805315,True,Wiener Straße,primary,False,203.14899999999997,"LINESTRING (15.2732098 47.4135815, 15.273192 47.4137585, 15.273173 47.4139778, 15.2731798 47.4141603, 15.2732152 47.4143299, 15.2732533 47.4144746, 15.2733718 47.4147714, 15.2735298 47.4150489, 15.2736869 47.4153552)",2,50,,,,
186810706,False,Franz-Gruber-Straße,residential,False,38.749,"LINESTRING (15.2726301 47.4082398, 15.2727067 47.4078952)",,30,,,,
51496032,False,Dr.-Theodor-Körner-Straße,unclassified,False,109.81,"LINESTRING (15.2674142 47.4094681, 15.2672998 47.4094034, 15.2671967 47.4093499, 15.2670325 47.4092574, 15.2669584 47.4092156, 15.2666146 47.4089933, 15.2663076 47.4088255)",,,,,,
263362413,False,,unclassified,False,11.442,"LINESTRING (15.2674142 47.4094681, 15.2674398 47.4094415, 15.2674641 47.4094298, 15.2674927 47.4094242, 15.2675225 47.4094252, 15.267537 47.4094293)",,,,,,
274539610,False,,unclassified,True,14.999999999999998,"LINESTRING (15.2674142 47.4094681, 15.2674145 47.4094775, 15.2674161 47.4094967, 15.2674265 47.4095146, 15.2674448 47.4095294, 15.267469 47.4095395, 15.2674967 47.4095439, 15.267525 47.4095421, 15.2675389 47.4095387)",,,,,,
51496031,False,Nagelschmiedgasse,residential,False,103.046,"LINESTRING (15.267537 47.4094293, 15.2675804 47.4093724, 15.2682783 47.4086505)",,,,,,
263362413,False,,unclassified,True,11.442,"LINESTRING (15.267537 47.4094293, 15.2675225 47.4094252, 15.2674927 47.4094242, 15.2674641 47.4094298, 15.2674398 47.4094415, 15.2674142 47.4094681)",,,,,,
274539609,False,,unclassified,False,15.461,"LINESTRING (15.267537 47.4094293, 15.2675501 47.409433, 15.2675724 47.4094464, 15.2675868 47.4094641, 15.2675917 47.409484, 15.2675867 47.4095039, 15.2675722 47.4095215, 15.267551 47.4095344, 15.2675389 47.4095387)",,,,,,
26356146,False,Dr.-Theodor-Körner-Straße,unclassified,True,107.829,"LINESTRING (15.2675389 47.4095387, 15.2676015 47.4095756, 15.268318 47.4099937, 15.2685264 47.4100926, 15.2686402 47.410158)",,50,,,,
274539609,False,,unclassified,True,15.460999999999999,"LINESTRING (15.2675389 47.4095387, 15.267551 47.4095344, 15.2675722 47.4095215, 15.2675867 47.4095039, 15.2675917 47.409484, 15.2675868 47.4094641, 15.2675724 47.4094464, 15.2675501 47.409433, 15.267537 47.4094293)",,,,,,
274539610,False,,unclassified,False,15.0,"LINESTRING (15.2675389 47.4095387, 15.267525 47.4095421, 15.2674967 47.4095439, 15.267469 47.4095395, 15.2674448 47.4095294, 15.2674265 47.4095146, 15.2674161 47.4094967, 15.2674145 47.4094775, 15.2674142 47.4094681)",,,,,,
333532654,False,Fabriksgasse,residential,False,241.399,"LINESTRING (15.2737279 47.4138383, 15.2750744 47.4144581, 15.2758147 47.4148329, 15.2760534 47.4149573, 15.2761378 47.4149959, 15.2763056 47.4151231)",,,,,,
30330169,True,An der Postwiese,residential,False,30.469,"LINESTRING (15.2738698 47.4088788, 15.2739243 47.4087658, 15.2739977 47.4087079, 15.2740939 47.4086634)",,30,,,,
"[660984848, 660984849, 197706954]",False,An der Postwiese,residential,False,105.21900000000001,"LINESTRING (15.2738698 47.4088788, 15.2737983 47.4088575, 15.2727373 47.408547, 15.2726318 47.4085143, 15.2725881 47.4085007)",,30,yes,,,
"[666285722, 448703020, 25101278]",False,"['Am Grazer Tor', 'An der Postwiese']",residential,True,93.77099999999999,"LINESTRING (15.2738698 47.4088788, 15.2738698 47.4089196, 15.2738506 47.4090503, 15.2736143 47.4096269, 15.2735893 47.4096977)",,,yes,,,
643167432,False,Murpark,living_street,False,63.098,"LINESTRING (15.2671319 47.4079247, 15.266979 47.4081044, 15.2667591 47.4080808, 15.2666437 47.4082751)",,,,,,
643166973,False,Murpark,living_street,False,44.514,"LINESTRING (15.2666437 47.4082751, 15.2663916 47.408295, 15.2662897 47.4085129)",,,,,,
643167432,False,Murpark,living_street,False,21.852,"LINESTRING (15.2666437 47.4082751, 15.2668369 47.4082823, 15.2669307 47.4082987)",,,,,,
643167432,False,Murpark,living_street,True,63.098,"LINESTRING (15.2666437 47.4082751, 15.2667591 47.4080808, 15.266979 47.4081044, 15.2671319 47.4079247)",,,,,,
643166973,False,Murpark,living_street,True,70.133,"LINESTRING (15.2669307 47.4082987, 15.2668207 47.4085499, 15.2668124 47.4085565, 15.2667951 47.408558, 15.2666276 47.4085256, 15.2664453 47.408531, 15.2662897 47.4085129)",,,,,,
643167432,False,Murpark,living_street,False,17.988,"LINESTRING (15.2669307 47.4082987, 15.2669978 47.4081861, 15.2670547 47.408174)",,,,,,
643167432,False,Murpark,living_street,True,21.852,"LINESTRING (15.2669307 47.4082987, 15.2668369 47.4082823, 15.2666437 47.4082751)",,,,,,
643167432,False,Murpark,living_street,True,17.988,"LINESTRING (15.2670547 47.408174, 15.2669978 47.4081861, 15.2669307 47.4082987)",,,,,,
643166974,False,,living_street,False,11.131,"LINESTRING (15.2662897 47.4085129, 15.2661499 47.4084802)",,,,,,
643166973,False,Murpark,living_street,False,70.133,"LINESTRING (15.2662897 47.4085129, 15.2664453 47.408531, 15.2666276 47.4085256, 15.2667951 47.408558, 15.2668124 47.4085565, 15.2668207 47.4085499, 15.2669307 47.4082987)",,,,,,
643166973,False,Murpark,living_street,True,44.514,"LINESTRING (15.2662897 47.4085129, 15.2663916 47.408295, 15.2666437 47.4082751)",,,,,,
643166974,False,,living_street,True,11.131,"LINESTRING (15.2661499 47.4084802, 15.2662897 47.4085129)",,,,,,
33680144,False,Murpark,residential,False,24.369,"LINESTRING (15.2661499 47.4084802, 15.2660803 47.4086181, 15.2660155 47.408677)",,,,,,
33680144,False,Murpark,residential,True,73.348,"LINESTRING (15.2661499 47.4084802, 15.2663582 47.4080676, 15.2665089 47.4078686)",,,,,,
30330100,False,Arbeitergasse,residential,True,157.481,"LINESTRING (15.2769184 47.4115305, 15.2761592 47.4114829, 15.2760153 47.4123779)",,,,,,
51496112,False,Bahnhofstraße,residential,True,120.441,"LINESTRING (15.2747633 47.4133941, 15.2748296 47.4132421, 15.2748605 47.4131736, 15.2750914 47.4126617, 15.2751797 47.4124723, 15.2751904 47.4124126, 15.2751805 47.4123539)",,,,,,
