osmid,oneway,lanes,name,highway,maxspeed,reversed,length,tunnel,geometry,ref,bridge,width
258606414,False,2,Hauptstraße,primary,50,True,70.68299999999999,,"LINESTRING (16.075437 48.1781022, 16.0756307 48.1781355, 16.0758071 48.1781806, 16.0759296 48.1782167, 16.0760511 48.1782571, 16.0761515 48.178302, 16.076279 48.1783807)",B44,,
30538152,False,,Franz Gugerell-Gasse,residential,,True,123.58200000000001,,"LINESTRING (16.0784093 48.1783915, 16.0774849 48.1789082, 16.077132 48.1791055)",,,3
30538152,False,,Franz Gugerell-Gasse,residential,,False,123.58200000000001,,"LINESTRING (16.077132 48.1791055, 16.0774849 48.1789082, 16.0784093 48.1783915)",,,3
"[410106594, 408754578]",False,2,Hauptstraße,primary,50,False,102.457,,"LINESTRING (16.077132 48.1791055, 16.0768521 48.1788719, 16.0767114 48.1787564, 16.0766963 48.1787417, 16.076279 48.1783807)",B44,,
"[410106594, 106624785, 556513299, 408754581, 106624791]",False,2,Hauptstraße,primary,50,True,356.249,,"LINESTRING (16.077132 48.1791055, 16.0771867 48.1791527, 16.0773653 48.1793068, 16.0775645 48.1794611, 16.0777616 48.1796033, 16.0777852 48.1796202, 16.0778098 48.1796379, 16.0779552 48.1797637, 16.0781176 48.1798908, 16.0782567 48.1799997, 16.0785646 48.1802407, 16.0787317 48.1803715, 16.0787735 48.1804056, 16.078858 48.1804746, 16.0792173 48.180768, 16.0792542 48.1807981, 16.0794465 48.1809443, 16.0796398 48.1810799, 16.0799265 48.1812431, 16.0802789 48.1814253, 16.08036 48.1814643)",B44,yes,
"[137807613, 137807622]",False,,"['Linke Bahngasse', 'Taborskystraße']",residential,50,True,285.148,,"LINESTRING (16.0724348 48.1798666, 16.0730638 48.1798712, 16.0733038 48.1798729, 16.0734298 48.1798924, 16.0739076 48.1799661, 16.074595 48.180086, 16.0750033 48.1801671, 16.0750368 48.1801738, 16.0751089 48.1801814, 16.0751706 48.1801671, 16.0752893 48.1799008, 16.0753496 48.1797228, 16.0753611 48.1796073, 16.0753482 48.1794854)",,,
"[87053552, 87053545, 640786588]",False,"['1', '2']",Klostergasse,residential,50,False,149.664,yes,"LINESTRING (16.0797568 48.1827004, 16.0797826 48.1825972, 16.0797985 48.1825815, 16.0798419 48.1825387, 16.0801077 48.182279, 16.0801631 48.1821994, 16.0801718 48.1821096, 16.0801504 48.1819746, 16.0801365 48.1818515, 16.0801392 48.1818388, 16.0801472 48.1818018, 16.0801553 48.1817642, 16.0801633 48.1817273, 16.08036 48.1814643)",,,
261101137,False,2,Hauptstraße,primary,50,False,249.31100000000004,,"LINESTRING (16.0739252 48.1779773, 16.0738107 48.1779854, 16.0737322 48.1779909, 16.0731159 48.1780499, 16.0722714 48.1781917, 16.0719268 48.1782463, 16.0715709 48.1782875, 16.0714411 48.1782959, 16.071131 48.1783161, 16.0706136 48.1783109)",B44,,
261101137,False,2,Hauptstraße,primary,50,True,19.576,,"LINESTRING (16.0739252 48.1779773, 16.0740007 48.177972, 16.0741888 48.1779729)",B44,,
"[265623216, 265623215]",False,,Hauptstraße,residential,,False,28.197000000000003,,"LINESTRING (16.0739252 48.1779773, 16.0739926 48.1780868, 16.0741103 48.1781969)",,yes,
"[265623216, 265623215]",False,,Hauptstraße,residential,,True,28.197000000000003,,"LINESTRING (16.0741103 48.1781969, 16.0739926 48.1780868, 16.0739252 48.1779773)",,yes,
16058975,False,,Ludwig-Kaiser-Straße,living_street,50,False,81.35,,"LINESTRING (16.0720636 48.179929, 16.0715735 48.1799556, 16.0709684 48.1799696)",,,
531981479,False,,Ludwig-Kaiser-Straße,living_street,50,False,5.684,,"LINESTRING (16.0709684 48.1799696, 16.0709662 48.1800207)",,,
16058975,False,,Ludwig-Kaiser-Straße,living_street,50,False,192.04200000000003,,"LINESTRING (16.0709684 48.1799696, 16.0708113 48.1799446, 16.0706182 48.1799303, 16.0704251 48.1799231, 16.0703192 48.1799137, 16.0701123 48.1798952, 16.0699886 48.1798164, 16.0699404 48.1797303, 16.0699479 48.1796309, 16.0700208 48.1795588, 16.0701783 48.1794796, 16.0706719 48.1792363, 16.0709415 48.1791145)",,,
16058975,False,,Ludwig-Kaiser-Straße,living_street,50,True,81.35,,"LINESTRING (16.0709684 48.1799696, 16.0715735 48.1799556, 16.0720636 48.179929)",,,
531981479,False,,Ludwig-Kaiser-Straße,living_street,50,True,5.684,,"LINESTRING (16.0709662 48.1800207, 16.0709684 48.1799696)",,,
