osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,tunnel
"[441787394, 40357699, 40357693]",10.-Oktober-Straße,tertiary,False,True,139.309,"LINESTRING (14.0948865 46.7239153, 14.0952 46.72374, 14.0953612 46.7236489, 14.0954546 46.7235961, 14.0961745 46.7231893, 14.0962115 46.7231684, 14.096298 46.7231195)",,30,yes,
181972384,Obere Tiebelgasse,residential,True,False,59.954,"LINESTRING (14.0948865 46.7239153, 14.0947534 46.7238236, 14.0942663 46.723586)",,30,,
30261162,Kirchgasse,residential,False,False,187.32500000000002,"LINESTRING (14.0927869 46.7250864, 14.0928054 46.7251018, 14.0932821 46.7254982, 14.0935389 46.7256824, 14.0937055 46.7257946, 14.0939188 46.7259382, 14.0941673 46.7260838, 14.0942904 46.7261664, 14.0943672 46.7262316, 14.0944517 46.7263194)",,,,
441770368,Dr.-Arthur-Lemisch-Straße,tertiary,False,True,82.983,"LINESTRING (14.0927869 46.7250864, 14.0927142 46.7251207, 14.0920047 46.7254559, 14.0918905 46.7255099)",2,30,,
441770389,Kirchgasse,residential,False,False,94.15499999999999,"LINESTRING (14.0927869 46.7250864, 14.0923841 46.7245263, 14.0922723 46.7244078, 14.0922061 46.7243405)",2,30,,
"[40357699, 778986139, 441770395]","['Schillerplatz', '10.-Oktober-Straße']",tertiary,False,True,200.691,"LINESTRING (14.0927869 46.7250864, 14.0930773 46.724871, 14.0931426 46.7248276, 14.0932769 46.7247502, 14.0934593 46.7246599, 14.0938967 46.7244432, 14.0943573 46.7242151, 14.0947363 46.7240011, 14.0948248 46.7239511)",,30,,
782141151,Bambergerplatz,residential,False,False,9.096,"LINESTRING (14.0910305 46.7259317, 14.090972 46.7258604)",,,,
27060499,Dr.-A.-Lemisch-Straße,tertiary,False,True,80.61599999999999,"LINESTRING (14.0910305 46.7259317, 14.091788 46.7255552, 14.0918905 46.7255099)",,30,,
516674932,Dr.-A.-Lemisch-Straße,tertiary,False,False,31.564,"LINESTRING (14.0910305 46.7259317, 14.0908964 46.7259985, 14.0908607 46.7260173, 14.0906979 46.7261008)",,30,,
181946479,Klagenfurter Straße,tertiary,False,False,67.937,"LINESTRING (14.0968974 46.7193137, 14.0967881 46.7195407, 14.0967238 46.7196868, 14.0966603 46.7198621, 14.0966464 46.7198996)",,,,
181946479,Klagenfurter Straße,tertiary,False,True,98.611,"LINESTRING (14.0968974 46.7193137, 14.0970354 46.7190925, 14.0971709 46.7188893, 14.0972926 46.7187299, 14.0974719 46.7185204)",,,,
442647085,Kuchlbrunnweg,residential,False,True,181.484,"LINESTRING (14.0968974 46.7193137, 14.0968215 46.7192906, 14.0967564 46.7192707, 14.0956981 46.7189479, 14.0955872 46.7189062, 14.0955495 46.718892, 14.0954395 46.718847, 14.0953371 46.7187962, 14.0951311 46.7186594, 14.095082 46.7186179, 14.0949584 46.7184462)",,,,
27086626,Pilgramstraße,residential,True,False,56.461999999999996,"LINESTRING (14.0960075 46.7222416, 14.0957349 46.7221574, 14.0954535 46.7220528, 14.0953395 46.7220238)",,,,
40357697,Klagenfurter Straße,tertiary,False,False,18.249000000000002,"LINESTRING (14.0960075 46.7222416, 14.0960374 46.7222897, 14.0961237 46.7223846)",,,,
"[40357697, 40357698, 124247948]",Klagenfurter Straße,tertiary,False,True,236.434,"LINESTRING (14.0960075 46.7222416, 14.0959941 46.7222095, 14.0959972 46.7221632, 14.0961252 46.7218801, 14.0962595 46.7214753, 14.096303 46.7212539, 14.0963484 46.7210668, 14.0963749 46.7209382, 14.0964414 46.7206545, 14.0965657 46.720157)",,,,yes
124247950,Klagenfurter Straße,tertiary,False,True,46.001,"LINESTRING (14.0963924 46.7227518, 14.0963713 46.7226919, 14.0963236 46.722612, 14.0962638 46.7225337, 14.0961237 46.7223846)",,30,,
441787399,Klagenfurter Straße,tertiary,True,False,12.509,"LINESTRING (14.0963924 46.7227518, 14.0964316 46.7227929, 14.0965006 46.7228351)",1,30,,
30260716,Rottendorfer Straße,residential,False,False,12.227,"LINESTRING (14.0973481 46.7184505, 14.0974008 46.7184802, 14.0974719 46.7185204)",,,,
30261171,Kalvarienbergweg,residential,False,True,188.134,"LINESTRING (14.0973481 46.7184505, 14.0970247 46.7185559, 14.0968825 46.7185918, 14.0967364 46.7186104, 14.0965701 46.7186157, 14.0964587 46.7186121, 14.0960928 46.7186001, 14.0957726 46.7185776, 14.0956085 46.7185661, 14.0954154 46.7185484, 14.0952491 46.7185238, 14.0950466 46.7184806, 14.0949584 46.7184462)",,,,
30260558,Amthofgasse,residential,False,False,142.14300000000003,"LINESTRING (14.0923452 46.723383, 14.0923639 46.7233042, 14.0923853 46.7232593, 14.0924182 46.7232165, 14.0925469 46.7231209, 14.0925692 46.7230827, 14.0925806 46.7230378, 14.0925669 46.7229925, 14.092519 46.7229272, 14.0924493 46.7228794, 14.0923793 46.7228495, 14.0921952 46.7227667, 14.0921573 46.7227666, 14.0919956 46.722822, 14.0918101 46.7228675, 14.0916957 46.7228925, 14.0915228 46.7229302)",,,,
175117276,Mösl,residential,False,False,89.30199999999999,"LINESTRING (14.0939316 46.7224907, 14.0942831 46.7223849, 14.0943629 46.7223483, 14.0944193 46.7223081, 14.0944561 46.7222706, 14.0945759 46.7219066)",,,,
30260491,Untere Tiebelgasse,residential,False,True,103.081,"LINESTRING (14.0964382 46.7250198, 14.096227 46.72445, 14.0962164 46.724283, 14.0962658 46.7241144)",,30,,
125639790,Untere Tiebelgasse,residential,False,True,72.244,"LINESTRING (14.0964382 46.7250198, 14.096332 46.7250014, 14.0962865 46.7249935, 14.0960954 46.7248645, 14.0960545 46.7248519, 14.0959486 46.7248387, 14.0956605 46.7248107, 14.0955818 46.7248024)",,30,,
442101829,Schlachthausgasse,residential,False,False,51.769999999999996,"LINESTRING (14.0964382 46.7250198, 14.0965238 46.7250284, 14.0967879 46.72502, 14.0971161 46.7250151)",,30,,
"[38557410, 27086623]",Ahrensburger Straße,residential,False,"[False, True]",175.095,"LINESTRING (14.0929792 46.7213583, 14.0928152 46.7213214, 14.0926295 46.7212846, 14.0924745 46.7212553, 14.0920946 46.7211799, 14.0917839 46.7210883, 14.0916562 46.7210654, 14.09133 46.7210283, 14.0910811 46.7210071, 14.0910238 46.7210082, 14.0909731 46.7210162, 14.0908882 46.7210478, 14.0907878 46.7210891)",2,30,,
38557410,Ahrensburger Straße,residential,False,True,56.83,"LINESTRING (14.0929792 46.7213583, 14.093049 46.7213954, 14.0931084 46.7214465, 14.0931674 46.7215146, 14.0933052 46.7217693, 14.0933421 46.7217925)",2,30,,
38557411,Feldgasse,residential,True,False,57.232,"LINESTRING (14.0929792 46.7213583, 14.093082 46.7213041, 14.0931416 46.7212464, 14.093293 46.7210226, 14.093372 46.7209287)",,,,
441770389,Kirchgasse,residential,False,True,94.155,"LINESTRING (14.0922061 46.7243405, 14.0922723 46.7244078, 14.0923841 46.7245263, 14.0927869 46.7250864)",2,30,,
441787396,10.-Oktober-Straße,tertiary,True,False,28.374,"LINESTRING (14.0968733 46.7227765, 14.0966009 46.7229504)",1,30,,
181972396,10.-Oktober-Straße,tertiary,False,True,74.031,"LINESTRING (14.0968733 46.7227765, 14.0971101 46.7226544, 14.0974747 46.7224386, 14.097625 46.7223554)",,30,,
30260402,Wilhelm Buschgasse,residential,False,False,113.81900000000002,"LINESTRING (14.096298 46.7231195, 14.0963435 46.7231592, 14.0964373 46.7232413, 14.096552 46.7233461, 14.0966738 46.7234698, 14.0968061 46.7236622, 14.096882 46.7238239, 14.0969276 46.7240275)",,,,
181972395,10.-Oktober-Straße,tertiary,True,False,19.698999999999998,"LINESTRING (14.096298 46.7231195, 14.0963426 46.7230469, 14.0963777 46.7229515)",1,30,,
"[441787394, 40357699, 40357693]",10.-Oktober-Straße,tertiary,False,False,139.30899999999997,"LINESTRING (14.096298 46.7231195, 14.0962115 46.7231684, 14.0961745 46.7231893, 14.0954546 46.7235961, 14.0953612 46.7236489, 14.0952 46.72374, 14.0948865 46.7239153)",,30,yes,
442647061,Dr.-A.-Lemisch-Straße,tertiary,False,True,42.572,"LINESTRING (14.0902337 46.7263137, 14.0906979 46.7261008)",,,,
30260903,Mozartstraße,residential,False,True,233.31799999999998,"LINESTRING (14.1006615 46.7221575, 14.100607 46.7224155, 14.100471 46.7230598, 14.1004649 46.7230888, 14.1004272 46.7232959, 14.1003908 46.7234957, 14.1002531 46.7242145, 14.1002493 46.7242366)",,30,,
"[30261262, 429100695]","['Milesipark', 'Hauptschulweg']",residential,False,True,211.96,"LINESTRING (14.0900907 46.7274113, 14.0913696 46.7267995, 14.0910258 46.7264651, 14.0907448 46.7261525, 14.0906979 46.7261008)",,,,
782141147,10.-Oktober-Straße,tertiary,True,False,3.394,"LINESTRING (14.0965006 46.7228351, 14.0965434 46.7228435)",1,30,,
441787398,Klagenfurter Straße,tertiary,True,False,13.837,"LINESTRING (14.0963839 46.7228761, 14.0963924 46.7227518)",1,30,,
782141150,10.-Oktober-Straße,tertiary,True,False,10.497,"LINESTRING (14.0963839 46.7228761, 14.096414 46.7228524, 14.0964549 46.722838, 14.0965006 46.7228351)",1,30,,
782141149,10.-Oktober-Straße,tertiary,True,False,9.742,"LINESTRING (14.0966009 46.7229504, 14.0965777 46.7229749, 14.0965436 46.7229924, 14.0965028 46.7230008)",1,30,,
705606624,10.-Oktober-Straße,tertiary,True,False,8.68,"LINESTRING (14.0963777 46.7229515, 14.096368 46.7229263, 14.0963702 46.7229004, 14.0963839 46.7228761)",1,30,,
441787395,10.-Oktober-Straße,tertiary,True,False,20.443,"LINESTRING (14.0965028 46.7230008, 14.096298 46.7231195)",1,30,,
782141148,10.-Oktober-Straße,tertiary,True,False,11.686,"LINESTRING (14.0965028 46.7230008, 14.0964519 46.7229973, 14.0964076 46.7229799, 14.0963777 46.7229515)",1,30,,
442118240,Gurktaler Straße,residential,False,True,44.620999999999995,"LINESTRING (14.0978146 46.7237877, 14.0976282 46.7239063, 14.0975397 46.7239532, 14.097352 46.7240308)",,30,,
603295701,Gurktaler Straße,tertiary,False,False,161.63300000000004,"LINESTRING (14.0978146 46.7237877, 14.0978586 46.7233703, 14.0978741 46.7232084, 14.0978959 46.7229647, 14.0978972 46.7229446, 14.0979065 46.7227901, 14.0979122 46.7226967, 14.0979054 46.7226217, 14.0978739 46.7225378, 14.0978163 46.7224672, 14.0977685 46.7224067, 14.0977225 46.7223692)",,30,,
603295701,Gurktaler Straße,tertiary,False,True,26.976,"LINESTRING (14.0978146 46.7237877, 14.0977945 46.7239642, 14.0977719 46.7240279)",,30,,
201142917,St. Ruprechter Straße,residential,False,False,32.009,"LINESTRING (14.097352 46.7240308, 14.0977719 46.7240279)",,30,,
201142917,St. Ruprechter Straße,residential,False,True,32.352,"LINESTRING (14.097352 46.7240308, 14.0969276 46.7240275)",,30,,
442118240,Gurktaler Straße,residential,False,False,44.620999999999995,"LINESTRING (14.097352 46.7240308, 14.0975397 46.7239532, 14.0976282 46.7239063, 14.0978146 46.7237877)",,30,,
"[705606628, 30261727]",Bambergerplatz,residential,False,False,77.749,"LINESTRING (14.0909235 46.7257528, 14.090935 46.7257169, 14.0909639 46.7256551, 14.0912297 46.7255218, 14.0914428 46.725415, 14.0916675 46.7253023)",2,30,,
"[782465660, 783151332, 704982806]",,unclassified,False,False,75.235,"LINESTRING (14.0909235 46.7257528, 14.0910052 46.7257128, 14.0911834 46.725629, 14.0914813 46.725489, 14.0915537 46.725455, 14.0917388 46.7253715)",,,,
782465653,Bambergerplatz,residential,False,True,12.657,"LINESTRING (14.0909235 46.7257528, 14.0909344 46.7257995, 14.0909485 46.7258317, 14.090972 46.7258604)",4,30,,
657839137,10.-Oktober-Straße,tertiary,True,False,7.369,"LINESTRING (14.097732 46.7223089, 14.0977454 46.7223345, 14.097741 46.7223517, 14.0977225 46.7223692)",,30,,
603295701,Gurktaler Straße,tertiary,False,True,161.63299999999998,"LINESTRING (14.0977225 46.7223692, 14.0977685 46.7224067, 14.0978163 46.7224672, 14.0978739 46.7225378, 14.0979054 46.7226217, 14.0979122 46.7226967, 14.0979065 46.7227901, 14.0978972 46.7229446, 14.0978959 46.7229647, 14.0978741 46.7232084, 14.0978586 46.7233703, 14.0978146 46.7237877)",,30,,
1082968164,10.-Oktober-Straße,tertiary,True,False,8.586,"LINESTRING (14.0977225 46.7223692, 14.0976845 46.7223793, 14.0976495 46.7223733, 14.097625 46.7223554)",,30,,
181972396,10.-Oktober-Straße,tertiary,False,False,74.031,"LINESTRING (14.097625 46.7223554, 14.0974747 46.7224386, 14.0971101 46.7226544, 14.0968733 46.7227765)",,30,,
705606623,10.-Oktober-Straße,tertiary,True,False,6.292,"LINESTRING (14.097625 46.7223554, 14.0976187 46.7223302, 14.0976399 46.7223028)",,30,,
705606623,10.-Oktober-Straße,tertiary,True,False,7.790000000000001,"LINESTRING (14.0976399 46.7223028, 14.0976684 46.7222931, 14.0977049 46.7222951, 14.097732 46.7223089)",,30,,
40357699,10.-Oktober-Straße,tertiary,False,True,6.162,"LINESTRING (14.0948248 46.7239511, 14.0948865 46.7239153)",,30,,
"[40357699, 441770395, 778986139]","['Schillerplatz', '10.-Oktober-Straße']",tertiary,False,False,200.691,"LINESTRING (14.0948248 46.7239511, 14.0947363 46.7240011, 14.0943573 46.7242151, 14.0938967 46.7244432, 14.0934593 46.7246599, 14.0932769 46.7247502, 14.0931426 46.7248276, 14.0930773 46.724871, 14.0927869 46.7250864)",,30,,
669365645,Untere Tiebelgasse,residential,True,False,65.33800000000001,"LINESTRING (14.0948248 46.7239511, 14.0949215 46.7240308, 14.0949287 46.7240367, 14.0954698 46.7243354)",,30,,
516674933,Bambergerplatz,residential,False,True,9.42,"LINESTRING (14.0917388 46.7253715, 14.0916675 46.7253023)",,,,
782470421,Bambergerplatz,residential,False,False,8.252,"LINESTRING (14.0917388 46.7253715, 14.0918013 46.7254321)",,,,
"[783151332, 782465660, 704982806]",,unclassified,False,True,75.235,"LINESTRING (14.0917388 46.7253715, 14.0915537 46.725455, 14.0914813 46.725489, 14.0911834 46.725629, 14.0910052 46.7257128, 14.0909235 46.7257528)",,,,
782470421,Bambergerplatz,residential,False,True,8.252,"LINESTRING (14.0918013 46.7254321, 14.0917388 46.7253715)",,,,
782141152,Bambergerplatz,residential,False,False,11.018,"LINESTRING (14.0918013 46.7254321, 14.0918429 46.7254725, 14.0918905 46.7255099)",,,,
"[783484320, 782141161, 1083008518, 704982807]",,unclassified,False,True,79.94399999999999,"LINESTRING (14.0918013 46.7254321, 14.0916435 46.7255066, 14.0915161 46.7255667, 14.091387 46.7256267, 14.0911608 46.7257317, 14.0910253 46.7257947, 14.090972 46.7258604)",,,,
782141151,Bambergerplatz,residential,False,True,9.096,"LINESTRING (14.090972 46.7258604, 14.0910305 46.7259317)",,,,
"[783484320, 782141161, 1083008518, 704982807]",,unclassified,False,False,79.944,"LINESTRING (14.090972 46.7258604, 14.0910253 46.7257947, 14.0911608 46.7257317, 14.091387 46.7256267, 14.0915161 46.7255667, 14.0916435 46.7255066, 14.0918013 46.7254321)",,,,
782465653,Bambergerplatz,residential,False,False,12.657,"LINESTRING (14.090972 46.7258604, 14.0909485 46.7258317, 14.0909344 46.7257995, 14.0909235 46.7257528)",4,30,,
