osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,access
273833715,Tragweiner Straße,tertiary,False,False,148.347,"LINESTRING (14.5358054 48.3532082, 14.5358568 48.3531851, 14.5360163 48.3531068, 14.5360921 48.3530623, 14.5361831 48.3530089, 14.5365523 48.3527629, 14.5366653 48.3527009, 14.5368564 48.3526066, 14.5369917 48.3525509, 14.537187 48.3524869, 14.5374075 48.3524233)",,50,,
273833715,Tragweiner Straße,tertiary,False,True,60.745000000000005,"LINESTRING (14.5358054 48.3532082, 14.5354881 48.3533331, 14.5350928 48.3534805)",,50,,
344783853,Mitterfeld,residential,False,True,106.221,"LINESTRING (14.5358054 48.3532082, 14.5357574 48.35316, 14.5351278 48.3525279, 14.5349778 48.3524304)",,30,,
69682497,Bindergasse,residential,False,True,91.93400000000001,"LINESTRING (14.5353826 48.3513684, 14.5352309 48.3514009, 14.5348736 48.3514668, 14.5348349 48.351474, 14.5345725 48.3515228, 14.534489 48.3515499, 14.5344163 48.3515842, 14.5343363 48.3516357, 14.5342691 48.3516917)",,,,
69682434,Mitterfeld,residential,False,True,158.259,"LINESTRING (14.5367711 48.3516525, 14.5359005 48.3520256, 14.5351599 48.3523453, 14.5349778 48.3524304)",,30,,
70011380,Mitterfeld,residential,False,False,97.792,"LINESTRING (14.5367711 48.3516525, 14.5368436 48.3517297, 14.5370986 48.3520303, 14.5373848 48.3523944, 14.5374075 48.3524233)",,,,
70011380,Mitterfeld,residential,False,True,97.792,"LINESTRING (14.5374075 48.3524233, 14.5373848 48.3523944, 14.5370986 48.3520303, 14.5368436 48.3517297, 14.5367711 48.3516525)",,,,
273833715,Tragweiner Straße,tertiary,False,True,148.347,"LINESTRING (14.5374075 48.3524233, 14.537187 48.3524869, 14.5369917 48.3525509, 14.5368564 48.3526066, 14.5366653 48.3527009, 14.5365523 48.3527629, 14.5361831 48.3530089, 14.5360921 48.3530623, 14.5360163 48.3531068, 14.5358568 48.3531851, 14.5358054 48.3532082)",,50,,
25152357,Peyerl Straße,unclassified,False,False,59.502,"LINESTRING (14.5356374 48.3551016, 14.5360196 48.3551657, 14.5364219 48.3552219)",,50,,
70130368,Friedhofstraße,residential,False,False,113.447,"LINESTRING (14.5356374 48.3551016, 14.5357932 48.3546391, 14.5358375 48.3544961, 14.5359153 48.3541574, 14.535924 48.3541)",,,,
875527141,Peyerl Straße,unclassified,False,True,60.36,"LINESTRING (14.5356374 48.3551016, 14.5353815 48.3550611, 14.5352608 48.3550477, 14.5350818 48.3550339, 14.534831 48.3550237)",,50,,
70130365,Friedhofstraße,residential,False,True,126.93099999999998,"LINESTRING (14.5341364 48.3539405, 14.5341659 48.3539675, 14.5341804 48.3539808, 14.5345044 48.3539808, 14.534656 48.3539841, 14.5348082 48.3539948, 14.5349476 48.3540082, 14.5355786 48.3540812, 14.5356672 48.3540884, 14.5358105 48.3540938)",,,,
538563383,Tragweiner Straße,tertiary,False,False,59.303999999999995,"LINESTRING (14.5341364 48.3539405, 14.5341844 48.3539151, 14.5345587 48.3537097, 14.5346447 48.353661, 14.5346914 48.3536168, 14.5347084 48.3535775)",,50,,
772991926,Tragweiner Straße,tertiary,False,True,87.917,"LINESTRING (14.5341364 48.3539405, 14.5338178 48.3541093, 14.5337125 48.3541712, 14.5335972 48.3542425, 14.5332491 48.3544662)",,50,,
687410611,,residential,False,True,58.011,"LINESTRING (14.5358183 48.3573729, 14.535557 48.3574459, 14.5353263 48.3575243, 14.5351087 48.3575955)",,,,
"[875533136, 30090635]",Ledermühlweg,residential,False,False,230.02700000000002,"LINESTRING (14.5306243 48.3585818, 14.5309116 48.3585369, 14.5314104 48.358475, 14.5316507 48.3584562, 14.5319753 48.3584584, 14.5322381 48.3584671, 14.5323059 48.3584838, 14.5323609 48.3585103, 14.5324849 48.3585817, 14.532656 48.3586863, 14.532712 48.3587286, 14.5327563 48.3587666, 14.5328182 48.3588482, 14.532837 48.358915, 14.5328523 48.3589672, 14.5329163 48.3591942, 14.5330331 48.3591769)",,,,
30090635,Ledermühlweg,residential,False,True,59.668000000000006,"LINESTRING (14.5306243 48.3585818, 14.530311 48.3586365, 14.5300529 48.3586765, 14.5298376 48.3587017)",,,,
82932272,,residential,False,False,101.197,"LINESTRING (14.5306243 48.3585818, 14.5305786 48.3585381, 14.5304774 48.3584864, 14.5299634 48.3583228, 14.5294492 48.3581279)",,,,
82932272,,residential,False,True,101.197,"LINESTRING (14.5294492 48.3581279, 14.5299634 48.3583228, 14.5304774 48.3584864, 14.5305786 48.3585381, 14.5306243 48.3585818)",,,,
69682434,Mitterfeld,residential,False,False,158.25900000000001,"LINESTRING (14.5349778 48.3524304, 14.5351599 48.3523453, 14.5359005 48.3520256, 14.5367711 48.3516525)",,30,,
69682434,Mitterfeld,residential,False,True,84.123,"LINESTRING (14.5349778 48.3524304, 14.5345817 48.3526085, 14.5344964 48.3526894, 14.534367 48.3528328, 14.5342836 48.3528866, 14.5342017 48.3529268, 14.534168 48.3529433)",,30,,
69682435,Bindergasse,residential,False,True,97.52799999999999,"LINESTRING (14.5349778 48.3524304, 14.5349152 48.3523709, 14.5347016 48.3521553, 14.5345472 48.3519866, 14.5343286 48.3517372, 14.5343032 48.3517178, 14.5342691 48.3516917)",,30,,
344783853,Mitterfeld,residential,False,False,106.221,"LINESTRING (14.5349778 48.3524304, 14.5351278 48.3525279, 14.5357574 48.35316, 14.5358054 48.3532082)",,30,,
875527142,Parkstraße,residential,False,True,8.538,"LINESTRING (14.533451 48.3551364, 14.5334345 48.3550604)",,,,
"[26270407, 146513306, 246597531, 875561354]",,unclassified,False,"[False, True]",111.744,"LINESTRING (14.533451 48.3551364, 14.533329 48.3551418, 14.5331452 48.3551537, 14.5328923 48.3551721, 14.5328543 48.3551754, 14.5328032 48.3551797, 14.5327108 48.3551853, 14.5325661 48.3551942, 14.5321602 48.3551735, 14.5320705 48.355304)",,30,,destination
216888551,Parkstraße,residential,False,False,117.672,"LINESTRING (14.533451 48.3551364, 14.5334856 48.355271, 14.533497 48.3554192, 14.5335124 48.3555754, 14.5335409 48.3559725, 14.5335583 48.3561914)",,,,
66707064,Sandleiten,residential,False,True,12.868,"LINESTRING (14.5350097 48.357505, 14.5350512 48.3575207, 14.5351087 48.3575955)",,,,
146513301,Sandleiten,residential,False,False,107.881,"LINESTRING (14.5365808 48.358385, 14.5365164 48.3587143, 14.53648 48.358811, 14.5364404 48.3588445, 14.53638 48.3588614, 14.5363073 48.3588604, 14.5357112 48.3587809)",,,,
"[538547130, 25152354, 538547131, 66707064]",Sandleiten,residential,False,False,193.769,"LINESTRING (14.5318769 48.3581369, 14.5319231 48.3581756, 14.5319623 48.3582015, 14.5320151 48.3582297, 14.5320655 48.3582458, 14.532126 48.358254, 14.532222 48.3582521, 14.5323307 48.3582454, 14.5324743 48.3582331, 14.5326673 48.3582071, 14.53287 48.3581719, 14.5330582 48.3581304, 14.5331163 48.358116, 14.533375 48.358026, 14.5335835 48.3579325, 14.5337553 48.3578448, 14.5341671 48.3576225)",,,,
"[25152353, 25152354]",,residential,False,True,102.066,"LINESTRING (14.5318769 48.3581369, 14.5318554 48.3579092, 14.5315085 48.3575797, 14.5314284 48.3574869, 14.5313772 48.3574039, 14.5313388 48.3573166)",,,,
157005504,,residential,False,False,58.745000000000005,"LINESTRING (14.5318769 48.3581369, 14.5315663 48.3579281, 14.5314756 48.3578586, 14.5313667 48.3577774, 14.5313353 48.3577506)",,,,
157005504,,residential,False,True,58.745000000000005,"LINESTRING (14.5313353 48.3577506, 14.5313667 48.3577774, 14.5314756 48.3578586, 14.5315663 48.3579281, 14.5318769 48.3581369)",,,,
25152357,Peyerl Straße,unclassified,False,True,59.502,"LINESTRING (14.5364219 48.3552219, 14.5360196 48.3551657, 14.5356374 48.3551016)",,50,,
198757314,Peyerl Straße,residential,False,False,124.18299999999999,"LINESTRING (14.5364219 48.3552219, 14.5363978 48.3552456, 14.5363636 48.3552793, 14.5360565 48.3555628, 14.5358953 48.3557385, 14.5357639 48.3559244, 14.5356628 48.3562035)",,50,,
198757314,Peyerl Straße,residential,False,True,124.18299999999999,"LINESTRING (14.5356628 48.3562035, 14.5357639 48.3559244, 14.5358953 48.3557385, 14.5360565 48.3555628, 14.5363636 48.3552793, 14.5363978 48.3552456, 14.5364219 48.3552219)",,50,,
875527140,Friedhofstraße,residential,False,True,81.744,"LINESTRING (14.537029 48.3541017, 14.5368922 48.3541049, 14.536626 48.3541106, 14.5363994 48.3541169, 14.5362921 48.3541164, 14.535924 48.3541)",,,,
"[69447452, 69447469]",Achsengraben,"['residential', 'living_street']",False,"[False, True]",164.62599999999998,"LINESTRING (14.5325379 48.3526383, 14.5324587 48.3526291, 14.5322131 48.3525821, 14.532114 48.3525568, 14.532175 48.3523318, 14.5322546 48.3520721, 14.5323355 48.351816, 14.5323793 48.351653, 14.5323942 48.3516329, 14.5324351 48.3516244, 14.5326183 48.3516366, 14.5327042 48.3516278, 14.5327109 48.3516247, 14.5327473 48.3516081)",,,,
69447452,Achsengraben,residential,False,True,46.654,"LINESTRING (14.5325379 48.3526383, 14.5326306 48.352639, 14.533106 48.3526272, 14.5331654 48.352641)",,,,
70011195,Achsengraben,residential,False,False,307.22999999999996,"LINESTRING (14.5325379 48.3526383, 14.5325181 48.3526654, 14.5324857 48.3526905, 14.5320809 48.3528515, 14.5320079 48.3528745, 14.5319403 48.3528843, 14.5318645 48.3528807, 14.5317519 48.352861, 14.5316106 48.3528259, 14.5314692 48.352794, 14.5313198 48.3527743, 14.5312913 48.3527702, 14.5310094 48.3527297, 14.5309174 48.3527306, 14.5308442 48.3527431, 14.5307815 48.3527771, 14.5307335 48.3528232, 14.5306964 48.3528746, 14.5306128 48.353078, 14.5305511 48.3531861, 14.5305065 48.35325, 14.5304474 48.3532956, 14.5303739 48.3533244, 14.5302126 48.3533536, 14.5301509 48.3533764, 14.5301097 48.3534193, 14.530085 48.3534776, 14.5300911 48.3535374, 14.5301358 48.3537004, 14.5301495 48.3538337, 14.5301605 48.3539404, 14.5301502 48.3539933, 14.5301248 48.3540571)",,,,
70011195,Achsengraben,residential,False,True,307.2300000000001,"LINESTRING (14.5301248 48.3540571, 14.5301502 48.3539933, 14.5301605 48.3539404, 14.5301495 48.3538337, 14.5301358 48.3537004, 14.5300911 48.3535374, 14.530085 48.3534776, 14.5301097 48.3534193, 14.5301509 48.3533764, 14.5302126 48.3533536, 14.5303739 48.3533244, 14.5304474 48.3532956, 14.5305065 48.35325, 14.5305511 48.3531861, 14.5306128 48.353078, 14.5306964 48.3528746, 14.5307335 48.3528232, 14.5307815 48.3527771, 14.5308442 48.3527431, 14.5309174 48.3527306, 14.5310094 48.3527297, 14.5312913 48.3527702, 14.5313198 48.3527743, 14.5314692 48.352794, 14.5316106 48.3528259, 14.5317519 48.352861, 14.5318645 48.3528807, 14.5319403 48.3528843, 14.5320079 48.3528745, 14.5320809 48.3528515, 14.5324857 48.3526905, 14.5325181 48.3526654, 14.5325379 48.3526383)",,,,
69447459,Bindergasse,residential,False,True,219.12300000000002,"LINESTRING (14.5329843 48.3545701, 14.5329696 48.3545259, 14.5329516 48.3544805, 14.5328966 48.354129, 14.5328734 48.3539926, 14.5328708 48.3539421, 14.5328692 48.3539032, 14.5328668 48.3538731, 14.5328608 48.3535498, 14.532864 48.3533188, 14.5328843 48.3531679, 14.5329205 48.3530363, 14.5329814 48.3529097, 14.5330095 48.3528538, 14.5331654 48.352641)",,,,
875561355,Tragweiner Straße,tertiary,False,False,22.802,"LINESTRING (14.5329843 48.3545701, 14.5330528 48.3545497, 14.5331366 48.3545197, 14.5332491 48.3544662)",,30,,
"[875561356, 8008973]",Tragweiner Straße,tertiary,False,True,160.643,"LINESTRING (14.5329843 48.3545701, 14.5329102 48.3545871, 14.5327751 48.3546037, 14.5326351 48.3546138, 14.5323952 48.3546213, 14.5323642 48.3546211, 14.5322327 48.3546205, 14.5320093 48.3546219, 14.5318055 48.3546238, 14.5315394 48.3546234, 14.5313493 48.354624, 14.5309955 48.354622, 14.5309856 48.3546221, 14.5308959 48.3546235, 14.5308181 48.3546259)",,30,,
990898506,Friedhofstraße,residential,False,True,8.415,"LINESTRING (14.5358105 48.3540938, 14.535924 48.3541)",,,,
7952464,Friedhofstraße,residential,False,True,86.39,"LINESTRING (14.5358105 48.3540938, 14.5357496 48.3540412, 14.5356952 48.3539951, 14.5353419 48.3536935, 14.5351261 48.353509, 14.5350928 48.3534805)",,,,
70130365,Friedhofstraße,residential,False,False,126.93099999999998,"LINESTRING (14.5358105 48.3540938, 14.5356672 48.3540884, 14.5355786 48.3540812, 14.5349476 48.3540082, 14.5348082 48.3539948, 14.534656 48.3539841, 14.5345044 48.3539808, 14.5341804 48.3539808, 14.5341659 48.3539675, 14.5341364 48.3539405)",,,,
