osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,tunnel,bridge
"[454748264, 85741369]",Angelika-Kauffmann-Straße,primary,50,False,False,113.728,"LINESTRING (9.6844908 47.3671133, 9.6846764 47.3672641, 9.684872 47.367416, 9.6849989 47.3675017, 9.6852427 47.3676628, 9.6853612 47.3677317, 9.6854154 47.3677569, 9.6854581 47.3677767, 9.6855646 47.3678262)",2,L190,,
"[454748265, 85741369, 85741366]",Angelika-Kauffmann-Straße,primary,50,False,True,84.17,"LINESTRING (9.6844908 47.3671133, 9.6844717 47.3670977, 9.6843321 47.366984, 9.6842616 47.3669288, 9.6838051 47.3665159)",2,L190,,yes
29392041,Dr.-Neudörfer-Straße,residential,30,False,True,162.15300000000002,"LINESTRING (9.685472 47.3655931, 9.6853139 47.3656834, 9.6851605 47.365771, 9.6849713 47.365879, 9.684935 47.3658998, 9.6847973 47.3659774, 9.6845731 47.3660991, 9.6842556 47.3662714, 9.6838051 47.3665159)",,,,
254372186,Goethestraße,residential,30,False,False,72.265,"LINESTRING (9.685472 47.3655931, 9.6854613 47.3655844, 9.6852289 47.365395, 9.6851932 47.3653672, 9.6849353 47.3651659, 9.6848493 47.3650987)",,,,
503071194,Goethestraße,residential,30,False,True,29.490000000000002,"LINESTRING (9.685472 47.3655931, 9.6856065 47.3656975, 9.6856559 47.3657359, 9.6857305 47.3657923)",,,,
503071194,Goethestraße,residential,30,False,False,29.490000000000002,"LINESTRING (9.6857305 47.3657923, 9.6856559 47.3657359, 9.6856065 47.3656975, 9.685472 47.3655931)",,,,
29391994,Gilmstraße,residential,40,False,False,92.165,"LINESTRING (9.6856328 47.3622772, 9.6856603 47.3623071, 9.6860322 47.3626362, 9.6863618 47.3629427)",,,,
"[448954434, 454748293]",Bahnhofstraße,primary,50,False,False,169.167,"LINESTRING (9.6856328 47.3622772, 9.6860185 47.3621216, 9.6860716 47.3621002, 9.6863478 47.3619762, 9.6864865 47.3619116, 9.6866176 47.3618444, 9.6867226 47.361784, 9.6868088 47.3617274, 9.6868543 47.3616957, 9.6868838 47.3616707, 9.6870764 47.3615092, 9.6872344 47.3613881, 9.6872798 47.3613533, 9.6873285 47.3613043)","['2', '3']",L190,,
448954434,Bahnhofstraße,primary,50,False,True,29.326,"LINESTRING (9.6856328 47.3622772, 9.6855049 47.3623294, 9.6852993 47.3624133)",2,L190,,
29391994,Gilmstraße,residential,40,False,True,92.165,"LINESTRING (9.6863618 47.3629427, 9.6860322 47.3626362, 9.6856603 47.3623071, 9.6856328 47.3622772)",,,,
29392005,Franz-Michael-Felder-Straße,residential,40,False,False,122.249,"LINESTRING (9.6852993 47.3624133, 9.6852576 47.3623643, 9.6852497 47.3623549, 9.6851459 47.3622306, 9.6850654 47.3621138, 9.6849924 47.3619582, 9.6849842 47.3619408, 9.6849496 47.361836, 9.6849228 47.3617577, 9.6849056 47.3617027, 9.6848788 47.3615019, 9.684868 47.3614319, 9.6848663 47.3613691)",,,,
448954434,Bahnhofstraße,primary,50,False,False,29.326,"LINESTRING (9.6852993 47.3624133, 9.6855049 47.3623294, 9.6856328 47.3622772)",2,L190,,
448954434,Bahnhofstraße,primary,50,False,True,67.081,"LINESTRING (9.6852993 47.3624133, 9.6850268 47.3625221, 9.6849598 47.3625489, 9.6848493 47.3625936, 9.6847676 47.3626266, 9.6847027 47.3626519, 9.6846633 47.3626674, 9.6846235 47.362683, 9.6845302 47.3627174)",2,L190,,
29392005,Franz-Michael-Felder-Straße,residential,40,False,False,18.533,"LINESTRING (9.6848663 47.3613691, 9.6848935 47.3613197, 9.6849419 47.3612803, 9.6850084 47.3612367)",,,,
29392005,Franz-Michael-Felder-Straße,residential,40,False,True,122.24900000000001,"LINESTRING (9.6848663 47.3613691, 9.684868 47.3614319, 9.6848788 47.3615019, 9.6849056 47.3617027, 9.6849228 47.3617577, 9.6849496 47.361836, 9.6849842 47.3619408, 9.6849924 47.3619582, 9.6850654 47.3621138, 9.6851459 47.3622306, 9.6852497 47.3623549, 9.6852576 47.3623643, 9.6852993 47.3624133)",,,,
675147108,Bergmannstraße,residential,40,False,True,87.148,"LINESTRING (9.6848663 47.3613691, 9.6847733 47.3613838, 9.684233 47.3615317, 9.6841255 47.3615611, 9.6841095 47.3616, 9.684203 47.3617954)",,,,
"[29391327, 189159035, 189159036, 285093431]",Schlossbergstraße,residential,30,False,True,453.95499999999987,"LINESTRING (9.6902739 47.3667804, 9.6902985 47.3667649, 9.6903149 47.3667545, 9.6903392 47.3667391, 9.6903807 47.3666885, 9.6904222 47.3665695, 9.6904603 47.3664032, 9.6904655 47.3662749, 9.6904719 47.3661179, 9.6904916 47.3659108, 9.6904947 47.3658978, 9.6905241 47.3657767, 9.6905528 47.3656584, 9.6905597 47.36563, 9.6906218 47.36538, 9.6906627 47.3652308, 9.6907924 47.3647703, 9.6909223 47.36434, 9.6909776 47.3642453, 9.6910428 47.3641779, 9.6910057 47.3640699, 9.6909259 47.3638481, 9.6908468 47.3636649, 9.6907494 47.363493, 9.6906867 47.3634494, 9.6906069 47.363407, 9.6905305 47.3633776, 9.6903797 47.3633446, 9.6902663 47.3633355, 9.6902496 47.3633351, 9.6902341 47.3633344, 9.6898081 47.3633001)",,,building_passage,
"[613063131, 613063132]",Erlachstraße,"['residential', 'living_street']","['20', '30']",False,True,92.44,"LINESTRING (9.6902739 47.3667804, 9.689442 47.3665818, 9.6892529 47.3665709, 9.6891676 47.3665743, 9.6890976 47.3665771)",,,,
"[613063130, 1215820283, 1228713653, 1228713654]",Erlachstraße,residential,30,False,False,164.09699999999998,"LINESTRING (9.6902739 47.3667804, 9.6902348 47.3668694, 9.6902132 47.366957, 9.6902526 47.3670217, 9.690305 47.3670703, 9.6903973 47.3671338, 9.6904351 47.3671509, 9.690588 47.3672199, 9.6907607 47.367306, 9.6909427 47.3674209, 9.6910932 47.3675628, 9.6911852 47.367646, 9.6913786 47.3678228, 9.6914797 47.3679052)",,,,
29391311,Wagnerstraße,residential,30,False,True,90.69200000000001,"LINESTRING (9.6899355 47.3609954, 9.6894208 47.3606961, 9.6893713 47.3606635, 9.6890441 47.3604477)",,,,
"[61228152, 61228155, 29392032]",Emsbachstraße,residential,30,False,True,119.77699999999997,"LINESTRING (9.6899355 47.3609954, 9.689755 47.3611252, 9.6895936 47.3612575, 9.6895142 47.3613451, 9.6894888 47.3614071, 9.6894724 47.3614534, 9.6894411 47.3615753, 9.6894339 47.3616032, 9.6894189 47.3616888, 9.6894146 47.36174, 9.6894224 47.3617717, 9.6894363 47.3617954, 9.6894569 47.3618181, 9.6895255 47.3618812, 9.6895629 47.3619026, 9.6896011 47.3619108)",,,,yes
1168961751,Emsbachstraße,residential,30,False,False,84.005,"LINESTRING (9.6899355 47.3609954, 9.6900044 47.3609053, 9.6900394 47.3608096, 9.6900236 47.360735, 9.6900064 47.3606305, 9.6900255 47.3605568, 9.6900807 47.360478, 9.6902116 47.3603102, 9.6902275 47.3602898)",,,,
29392041,Dr.-Neudörfer-Straße,residential,30,False,False,162.153,"LINESTRING (9.6838051 47.3665159, 9.6842556 47.3662714, 9.6845731 47.3660991, 9.6847973 47.3659774, 9.684935 47.3658998, 9.6849713 47.365879, 9.6851605 47.365771, 9.6853139 47.3656834, 9.685472 47.3655931)",,,,
"[454748265, 85741366, 85741369]",Angelika-Kauffmann-Straße,primary,50,False,False,84.16999999999999,"LINESTRING (9.6838051 47.3665159, 9.6842616 47.3669288, 9.6843321 47.366984, 9.6844717 47.3670977, 9.6844908 47.3671133)",2,L190,,yes
"[454748265, 259347710]",Angelika-Kauffmann-Straße,primary,50,False,True,139.829,"LINESTRING (9.6838051 47.3665159, 9.6836502 47.3663765, 9.6835081 47.3662486, 9.6831899 47.3659787, 9.683007 47.3658118, 9.682883 47.3657082, 9.6827946 47.3656343, 9.6827501 47.3655971, 9.6826618 47.3655254)","['2', '3']",L190,,
29392056,Blumenstraße,residential,40,False,False,57.477,"LINESTRING (9.6888693 47.3598515, 9.689457 47.3601812)",,,,
29392064,Bergmannstraße,residential,40,False,True,59.248999999999995,"LINESTRING (9.6867087 47.3606347, 9.6866478 47.3606607, 9.6862685 47.3608225, 9.686026 47.3608972)",1,,,
454748296,Kaiser-Franz-Josef-Straße,primary,50,False,False,88.836,"LINESTRING (9.6867087 47.3606347, 9.6868854 47.3608219, 9.6869009 47.3608373, 9.6870561 47.3609913, 9.6871031 47.3610337, 9.6872278 47.3611462, 9.6872558 47.3611736, 9.6872812 47.3611985, 9.6872991 47.361216, 9.6873322 47.3612676, 9.6873285 47.3613043)",2,L190,,
454748287,Bahnhofstraße,primary,50,False,True,38.094,"LINESTRING (9.6845302 47.3627174, 9.6840859 47.3628811)",3,L190,,
"[29391875, 480684397]",Jakob-Hannibal-Straße,residential,"['40', '30']",False,False,55.208,"LINESTRING (9.6845302 47.3627174, 9.6845771 47.3627723, 9.6847022 47.3629043, 9.684936 47.3631306)",,,,
448954434,Bahnhofstraße,primary,50,False,False,67.08099999999999,"LINESTRING (9.6845302 47.3627174, 9.6846235 47.362683, 9.6846633 47.3626674, 9.6847027 47.3626519, 9.6847676 47.3626266, 9.6848493 47.3625936, 9.6849598 47.3625489, 9.6850268 47.3625221, 9.6852993 47.3624133)",2,L190,,
29392079,Andreas-Hofer-Straße,residential,40,False,False,190.987,"LINESTRING (9.6827175 47.361517, 9.6830051 47.3617101, 9.6832889 47.3618977, 9.6833773 47.3619365, 9.6835207 47.3620223, 9.6836717 47.3620946, 9.6837408 47.3621277, 9.6837714 47.3621712, 9.683788 47.3621948, 9.6838253 47.3622737, 9.6838794 47.3623882, 9.68396 47.3626497, 9.6840859 47.3628811)",,,,
"[613063133, 281774759]",Radetzkystraße,tertiary,"['20', '30']",False,True,87.522,"LINESTRING (9.6893304 47.3673441, 9.6893398 47.367285, 9.6893208 47.36721, 9.6893048 47.3671722, 9.6892619 47.3670705, 9.6891959 47.3669139, 9.6891286 47.3667197, 9.6890976 47.3665771)",3,,,
454748256,Radetzkystraße,primary,50,False,False,37.667,"LINESTRING (9.6893304 47.3673441, 9.6893669 47.3673659, 9.6894061 47.3673974, 9.689527 47.367649)",3,L190,,
454748260,Diepoldsauer Straße,primary,50,False,False,53.623,"LINESTRING (9.6893304 47.3673441, 9.6892693 47.3673328, 9.6891981 47.3673307, 9.6890805 47.3673562, 9.6889647 47.3673732, 9.6887969 47.3673818, 9.6886298 47.3673789)",3,L190,,
128231292,Hochquellenstraße,tertiary,30,False,False,72.81200000000001,"LINESTRING (9.6873285 47.3613043, 9.6874771 47.3612468, 9.6875171 47.3612195, 9.6880375 47.3608643)",,,,
248206663,Kaiser-Franz-Josef-Straße,tertiary,30,False,False,92.904,"LINESTRING (9.6873285 47.3613043, 9.6874878 47.361364, 9.6875456 47.3613971, 9.6875761 47.3614146, 9.687704 47.361488, 9.6878424 47.3615677, 9.6882892 47.361825)",,,,
"[448954434, 454748293]",Bahnhofstraße,primary,50,False,True,169.16699999999997,"LINESTRING (9.6873285 47.3613043, 9.6872798 47.3613533, 9.6872344 47.3613881, 9.6870764 47.3615092, 9.6868838 47.3616707, 9.6868543 47.3616957, 9.6868088 47.3617274, 9.6867226 47.361784, 9.6866176 47.3618444, 9.6864865 47.3619116, 9.6863478 47.3619762, 9.6860716 47.3621002, 9.6860185 47.3621216, 9.6856328 47.3622772)","['2', '3']",L190,,
454748296,Kaiser-Franz-Josef-Straße,primary,50,False,True,88.83600000000001,"LINESTRING (9.6873285 47.3613043, 9.6873322 47.3612676, 9.6872991 47.361216, 9.6872812 47.3611985, 9.6872558 47.3611736, 9.6872278 47.3611462, 9.6871031 47.3610337, 9.6870561 47.3609913, 9.6869009 47.3608373, 9.6868854 47.3608219, 9.6867087 47.3606347)",2,L190,,
29393500,Radetzkystraße,tertiary,20,False,False,33.647999999999996,"LINESTRING (9.6890976 47.3665771, 9.6890612 47.3663603, 9.6890173 47.3662813)",,,,
"[613063131, 613063132]",Erlachstraße,"['living_street', 'residential']","['20', '30']",False,False,92.44,"LINESTRING (9.6890976 47.3665771, 9.6891676 47.3665743, 9.6892529 47.3665709, 9.689442 47.3665818, 9.6902739 47.3667804)",,,,
"[613063133, 281774759]",Radetzkystraße,tertiary,"['20', '30']",False,False,87.522,"LINESTRING (9.6890976 47.3665771, 9.6891286 47.3667197, 9.6891959 47.3669139, 9.6892619 47.3670705, 9.6893048 47.3671722, 9.6893208 47.36721, 9.6893398 47.367285, 9.6893304 47.3673441)",3,,,
"[29392032, 61228155, 61228152]",Emsbachstraße,residential,30,False,False,119.77700000000002,"LINESTRING (9.6896011 47.3619108, 9.6895629 47.3619026, 9.6895255 47.3618812, 9.6894569 47.3618181, 9.6894363 47.3617954, 9.6894224 47.3617717, 9.6894146 47.36174, 9.6894189 47.3616888, 9.6894339 47.3616032, 9.6894411 47.3615753, 9.6894724 47.3614534, 9.6894888 47.3614071, 9.6895142 47.3613451, 9.6895936 47.3612575, 9.689755 47.3611252, 9.6899355 47.3609954)",,,,yes
"[158472816, 134938610, 134938611, 1168961752, 1136037370]",Burgstraße,residential,30,False,False,234.585,"LINESTRING (9.6896011 47.3619108, 9.6896385 47.3617991, 9.6896854 47.3616798, 9.6897199 47.3615921, 9.6897698 47.3614791, 9.689856 47.3613789, 9.69008 47.3612756, 9.6901993 47.3612229, 9.6902144 47.3612075, 9.6902624 47.3611511, 9.690278 47.3611323, 9.6903209 47.3610976, 9.6906733 47.3609888, 9.6911149 47.3608593, 9.6911904 47.360826, 9.6913667 47.3606876, 9.6915242 47.3605783, 9.6916192 47.3605299, 9.6916796 47.3604992)",,,,yes
"[158472817, 1136037370, 61228148, 61228154]","['Burgstraße', 'Schloßplatz']",residential,30,False,True,73.043,"LINESTRING (9.6896011 47.3619108, 9.689583 47.3619954, 9.6895715 47.3620559, 9.6895607 47.3621069, 9.689558 47.3621237, 9.6895534 47.3621522, 9.6895146 47.3622149, 9.6894284 47.3623098, 9.6893619 47.3623688, 9.6892582 47.3624761, 9.6892328 47.3625024)",,,building_passage,
29391683,Salomon-Sulzer-Straße,residential,40,False,True,74.164,"LINESTRING (9.6886298 47.3673789, 9.6886244 47.3674388, 9.6886231 47.367475, 9.6886007 47.3675336, 9.6885384 47.3676047, 9.6882924 47.3677762, 9.6881983 47.3678461, 9.6881576 47.3679358)",,,,
"[454748257, 454748258, 454748259, 8074789, 198325363]",Diepoldsauer Straße,primary,50,False,False,142.557,"LINESTRING (9.6886298 47.3673789, 9.6884363 47.3673762, 9.6881459 47.3673745, 9.6880411 47.3673871, 9.6879499 47.3674119, 9.6878519 47.3674408, 9.6877859 47.3674659, 9.6876795 47.3675172, 9.687583 47.3675811, 9.6874696 47.3676656, 9.6871035 47.3679768)","['2', '3']",L190,,
454748260,Diepoldsauer Straße,primary,50,False,True,53.623000000000005,"LINESTRING (9.6886298 47.3673789, 9.6887969 47.3673818, 9.6889647 47.3673732, 9.6890805 47.3673562, 9.6891981 47.3673307, 9.6892693 47.3673328, 9.6893304 47.3673441)",3,L190,,
454748262,Angelika-Kauffmann-Straße,primary,50,False,True,29.785999999999998,"LINESTRING (9.6869486 47.3681084, 9.6868507 47.3680565, 9.6868085 47.3680342, 9.6867313 47.3680092, 9.6866009 47.3679949)",1,L190,,
548899130,Diepoldsauer Straße,primary,50,False,True,18.714,"LINESTRING (9.6869486 47.3681084, 9.687021 47.3680469, 9.6871035 47.3679768)",2,L190,,
29391332,St.-Anton-Straße,residential,40,False,True,10.542,"LINESTRING (9.6898471 47.3595776, 9.689967 47.3596265)",,,,
85547681,Im Wingat,residential,40,False,True,130.852,"LINESTRING (9.6898471 47.3595776, 9.6897623 47.3595573, 9.689653 47.3595475, 9.6895171 47.3595104, 9.6891146 47.3592907, 9.6886795 47.3594697, 9.6884766 47.3595627, 9.6884308 47.3596375)",,,,
32390609,Schweizer Straße,tertiary,20,True,False,24.294,"LINESTRING (9.6884226 47.3649739, 9.6883745 47.3650468, 9.6883668 47.3650664, 9.6883455 47.3651201, 9.6883215 47.3651807)",,,,
"[134421130, 128231487, 494693823]",Jakob-Hannibal-Straße,"['living_street', 'residential']","['20', '30']",False,True,77.498,"LINESTRING (9.6884226 47.3649739, 9.6882912 47.364886, 9.6878694 47.3648529, 9.6875322 47.3648206, 9.6874538 47.3648134)",,,,
294595108,Kidlaweg,residential,40,False,True,22.834999999999997,"LINESTRING (9.6833626 47.360561, 9.6831402 47.3606324, 9.6831133 47.360641, 9.6830886 47.3606489)",,,,
29391869,Kaspar-Moosbrugger-Straße,residential,40,False,False,152.35999999999999,"LINESTRING (9.6830602 47.3612039, 9.6830983 47.3611876, 9.6833474 47.361081, 9.6834395 47.3610504, 9.683674 47.3609725, 9.6837213 47.3609582, 9.6843438 47.3607727, 9.684918 47.3606886)",,,,
254375304,St.-Karl-Straße,residential,30,False,False,80.60600000000001,"LINESTRING (9.6872483 47.3617979, 9.687405 47.3618301, 9.687803 47.361872, 9.6880146 47.3618807, 9.6880857 47.3618795, 9.6881532 47.3618707, 9.6882471 47.3618391, 9.6882892 47.361825)",,,,
29462855,Schloßplatz,tertiary,30,False,True,29.976,"LINESTRING (9.6897221 47.3629924, 9.6896868 47.3629421, 9.6895322 47.3627556)",,,,
32390609,Schweizer Straße,tertiary,20,True,False,41.282,"LINESTRING (9.6882609 47.36534, 9.6882459 47.3653812, 9.6882136 47.3654698, 9.6881813 47.3655582, 9.6881569 47.365629, 9.6881463 47.3656754, 9.6881485 47.3657022)",,,,
640815150,Mondscheingasse,living_street,20,False,False,59.039,"LINESTRING (9.6882609 47.36534, 9.6885409 47.3653924, 9.6886068 47.3654048, 9.6886566 47.3654141, 9.6889697 47.3654728, 9.6890164 47.3654816)",,,,
85547681,Im Wingat,residential,40,False,False,130.852,"LINESTRING (9.6884308 47.3596375, 9.6884766 47.3595627, 9.6886795 47.3594697, 9.6891146 47.3592907, 9.6895171 47.3595104, 9.689653 47.3595475, 9.6897623 47.3595573, 9.6898471 47.3595776)",,,,
466700296,Goethestraße,tertiary,30,False,False,86.99100000000001,"LINESTRING (9.6836074 47.364075, 9.6836607 47.364123, 9.683743 47.3641971, 9.6837853 47.3642353, 9.6838663 47.3643102, 9.6839573 47.3643979, 9.6839801 47.3644199, 9.6840565 47.3644855, 9.6842566 47.3646616, 9.6843083 47.364696)",,,,
"[466700296, 29391993]",Goethestraße,tertiary,"['40', '30']",False,True,99.04100000000001,"LINESTRING (9.6836074 47.364075, 9.6834404 47.3639244, 9.6831534 47.3636655, 9.6829043 47.3634409, 9.682833 47.363356)",,,,
29392005,Franz-Michael-Felder-Straße,residential,40,False,False,41.117000000000004,"LINESTRING (9.6850116 47.3610529, 9.6849794 47.3609281, 9.6849608 47.3608561, 9.684918 47.3606886)",,,,
29392005,Franz-Michael-Felder-Straße,residential,40,False,True,20.707,"LINESTRING (9.6850116 47.3610529, 9.6850257 47.3611074, 9.6850297 47.3611699, 9.6850084 47.3612367)",,,,
182528386,Franz-Michael-Felder-Straße,residential,40,False,True,69.723,"LINESTRING (9.6850116 47.3610529, 9.6846574 47.3611238, 9.6843999 47.3611855, 9.6842658 47.3612292, 9.6842014 47.3613091)",,,,
182528386,Franz-Michael-Felder-Straße,residential,40,False,False,69.723,"LINESTRING (9.6842014 47.3613091, 9.6842658 47.3612292, 9.6843999 47.3611855, 9.6846574 47.3611238, 9.6850116 47.3610529)",,,,
454748262,Angelika-Kauffmann-Straße,primary,50,False,False,29.785999999999998,"LINESTRING (9.6866009 47.3679949, 9.6867313 47.3680092, 9.6868085 47.3680342, 9.6868507 47.3680565, 9.6869486 47.3681084)",1,L190,,
454748263,Angelika-Kauffmann-Straße,primary,50,True,False,38.11899999999999,"LINESTRING (9.6866009 47.3679949, 9.6867307 47.3679755, 9.6868215 47.3679707, 9.6869327 47.3679723, 9.6871035 47.3679768)",1,,,
"[29391908, 454748261, 1002737222]",Angelika-Kauffmann-Straße,primary,50,False,True,82.07999999999998,"LINESTRING (9.6866009 47.3679949, 9.686504 47.3680035, 9.6864323 47.3680099, 9.6863035 47.3680083, 9.6861532 47.3679881, 9.6860163 47.3679644, 9.6859062 47.3679394, 9.6857176 47.3678796, 9.6856606 47.3678597, 9.6855646 47.3678262)",3,L190,,
"[29391875, 480684397]",Jakob-Hannibal-Straße,residential,"['40', '30']",False,True,55.208,"LINESTRING (9.684936 47.3631306, 9.6847022 47.3629043, 9.6845771 47.3627723, 9.6845302 47.3627174)",,,,
294595108,Kidlaweg,residential,40,False,False,22.835,"LINESTRING (9.6830886 47.3606489, 9.6831133 47.360641, 9.6831402 47.3606324, 9.6833626 47.360561)",,,,
675147108,Bergmannstraße,residential,40,False,False,87.148,"LINESTRING (9.684203 47.3617954, 9.6841095 47.3616, 9.6841255 47.3615611, 9.684233 47.3615317, 9.6847733 47.3613838, 9.6848663 47.3613691)",,,,
"[454748257, 454748258, 454748259, 8074789, 198325363]",Diepoldsauer Straße,primary,50,False,True,142.557,"LINESTRING (9.6871035 47.3679768, 9.6874696 47.3676656, 9.687583 47.3675811, 9.6876795 47.3675172, 9.6877859 47.3674659, 9.6878519 47.3674408, 9.6879499 47.3674119, 9.6880411 47.3673871, 9.6881459 47.3673745, 9.6884363 47.3673762, 9.6886298 47.3673789)","['2', '3']",L190,,
548899130,Diepoldsauer Straße,primary,50,False,False,18.714,"LINESTRING (9.6871035 47.3679768, 9.687021 47.3680469, 9.6869486 47.3681084)",2,L190,,
503071195,Goethestraße,residential,30,False,False,15.517,"LINESTRING (9.6844569 47.3647925, 9.6844123 47.36476, 9.6843083 47.364696)",,,,
"[568299965, 545049878, 545049879]",Schweizer Straße,"['living_street', 'residential']","['20', '40', '30']",False,True,306.188,"LINESTRING (9.6881485 47.3657022, 9.6880509 47.3657708, 9.6878911 47.3658792, 9.6878578 47.3659067, 9.6876834 47.3660612, 9.6873996 47.3663105, 9.6873282 47.3663747, 9.6872037 47.3664772, 9.6871346 47.3665351, 9.6870264 47.3666257, 9.6866475 47.366943, 9.6865688 47.3670085, 9.6862801 47.3672442, 9.6861886 47.3673189, 9.6859885 47.3674823, 9.6859642 47.3675018, 9.6859117 47.367544, 9.6858506 47.3675931, 9.6858 47.3676379, 9.685698 47.367717, 9.68564 47.367762, 9.6855646 47.3678262)",,,,
545091023,Brunnerplatz,tertiary,20,False,False,13.248,"LINESTRING (9.6881485 47.3657022, 9.6881805 47.3657358, 9.6882665 47.3657894)",,,,
609687819,Bergmannstraße,residential,40,False,True,38.406,"LINESTRING (9.6856344 47.360676, 9.686026 47.3608972)",,,,
128231292,Hochquellenstraße,tertiary,30,False,False,20.178,"LINESTRING (9.6888253 47.3605524, 9.6890441 47.3604477)",,,,
128231292,Hochquellenstraße,tertiary,30,False,True,68.788,"LINESTRING (9.6888253 47.3605524, 9.6888095 47.36056, 9.688782 47.3605731, 9.6883294 47.360742, 9.6882066 47.3607878, 9.6881322 47.3608215, 9.6880375 47.3608643)",,,,
609739612,Hochquellenstraße,residential,40,False,False,66.912,"LINESTRING (9.6888253 47.3605524, 9.6886829 47.3604035, 9.6883255 47.360055)",,,,
609739612,Hochquellenstraße,residential,40,False,True,66.912,"LINESTRING (9.6883255 47.360055, 9.6886829 47.3604035, 9.6888253 47.3605524)",,,,
985985704,Schweizer Straße,living_street,20,False,False,24.403,"LINESTRING (9.6880083 47.3651294, 9.6880486 47.3651417, 9.6881017 47.3651555, 9.6883215 47.3651807)",,,,
32390609,Schweizer Straße,tertiary,20,True,False,18.302,"LINESTRING (9.6883215 47.3651807, 9.6883157 47.3651903, 9.6883055 47.365218, 9.6882609 47.36534)",,,,
985985704,Schweizer Straße,living_street,20,False,True,24.403,"LINESTRING (9.6883215 47.3651807, 9.6881017 47.3651555, 9.6880486 47.3651417, 9.6880083 47.3651294)",,,,
640815150,Mondscheingasse,living_street,20,False,True,59.039,"LINESTRING (9.6890164 47.3654816, 9.6889697 47.3654728, 9.6886566 47.3654141, 9.6886068 47.3654048, 9.6885409 47.3653924, 9.6882609 47.36534)",,,,
254372186,Goethestraße,residential,30,False,True,72.265,"LINESTRING (9.6848493 47.3650987, 9.6849353 47.3651659, 9.6851932 47.3653672, 9.6852289 47.365395, 9.6854613 47.3655844, 9.685472 47.3655931)",,,,
809924142,Goethestraße,residential,30,True,False,45.085,"LINESTRING (9.6848493 47.3650987, 9.6848185 47.3650747, 9.6844569 47.3647925)",,,,
"[773656515, 773656516, 776091491]",Schloßplatz,residential,30,False,False,50.952,"LINESTRING (9.6895806 47.362374, 9.6896093 47.3625094, 9.6896585 47.3627418, 9.6895322 47.3627556)",,,,
29392053,Brunnerweg,residential,30,False,True,75.553,"LINESTRING (9.6869839 47.3662066, 9.6869102 47.366178, 9.6868395 47.366151, 9.6864242 47.3659603, 9.6861467 47.3658328)",,,,
32390594,Marktstraße,tertiary,20,False,True,63.14,"LINESTRING (9.6897846 47.3638411, 9.6897584 47.36393, 9.6896061 47.3643097, 9.6895887 47.3643258, 9.6895332 47.3643773)",,,,
