osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,tunnel
160046727,Guntherstraße,residential,30,False,True,164.851,"LINESTRING (15.2168912 48.2119903, 15.2168114 48.2119652, 15.2167236 48.2119335, 15.2165023 48.2118329, 15.2161905 48.2116859, 15.2158646 48.2115246, 15.2152712 48.2112619, 15.2152075 48.2112199, 15.2151741 48.2111714, 15.2151724 48.2111056)",,,
164441519,Fischergasse,residential,30,False,False,134.83800000000002,"LINESTRING (15.2168912 48.2119903, 15.2169362 48.2115536, 15.2170384 48.2107817)",,,
403970961,Guntherstraße,residential,30,False,False,20.704,"LINESTRING (15.2168912 48.2119903, 15.2169596 48.2120126, 15.2170602 48.2120345, 15.2171563 48.2120452)",,,
164441519,Fischergasse,residential,30,False,False,111.473,"LINESTRING (15.2170384 48.2107817, 15.2170363 48.2097792)",,,
164441519,Fischergasse,residential,30,False,True,134.83800000000002,"LINESTRING (15.2170384 48.2107817, 15.2169362 48.2115536, 15.2168912 48.2119903)",,,
832199482,Gernotstraße,residential,30,False,True,143.928,"LINESTRING (15.2170384 48.2107817, 15.216417 48.2108395, 15.2160671 48.2108852, 15.215935 48.2109088, 15.2158176 48.2109378, 15.2153403 48.2110804, 15.2152422 48.211102, 15.2151724 48.2111056)",,,
29735201,Jubiläumsstraße,residential,30,False,False,178.979,"LINESTRING (15.2096779 48.2094159, 15.2096687 48.2094655, 15.2096459 48.2095102, 15.2096272 48.2095705, 15.2095924 48.2097968, 15.2095764 48.2099015, 15.2095138 48.210361, 15.2094494 48.2108292, 15.2094346 48.2108938, 15.2094094 48.2109502, 15.2093679 48.2110061)",,,
403970958,Rüdigerstraße,residential,,False,True,19.47,"LINESTRING (15.2096779 48.2094159, 15.209766 48.2094222, 15.2098578 48.2094208, 15.2099369 48.2094056)",,,
1201017599,Jubiläumsstraße,residential,,False,True,19.434,"LINESTRING (15.2096779 48.2094159, 15.209652 48.2093726, 15.2095909 48.2093091, 15.2095667 48.2092589)",,,
883765292,Sandtorgasse,living_street,20,False,False,27.151,"LINESTRING (15.2099091 48.2120294, 15.2099014 48.2121515, 15.2099075 48.2122734)",,,
160046732,Johann-Vieghofer-Straße,residential,30,False,False,78.997,"LINESTRING (15.2099075 48.2122734, 15.2097491 48.2122421, 15.2095438 48.2122079, 15.2094816 48.2121975, 15.2093737 48.2121868, 15.2092872 48.2121825, 15.2091893 48.2121859, 15.2089485 48.2121988, 15.2088595 48.2122064)",,,
160046732,Johann-Vieghofer-Straße,residential,30,False,True,24.302,"LINESTRING (15.2099075 48.2122734, 15.2100128 48.2122952, 15.2102169 48.2123457)",,,
883765292,Sandtorgasse,living_street,20,False,True,27.151,"LINESTRING (15.2099075 48.2122734, 15.2099014 48.2121515, 15.2099091 48.2120294)",,,
160046732,Johann-Vieghofer-Straße,residential,30,False,False,24.302,"LINESTRING (15.2102169 48.2123457, 15.2100128 48.2122952, 15.2099075 48.2122734)",,,
160046747,,residential,50,False,True,39.101,"LINESTRING (15.2133694 48.2128863, 15.2137974 48.213092)",,,
29733497,,residential,50,False,False,16.31,"LINESTRING (15.2133694 48.2128863, 15.2133655 48.2129585, 15.2133415 48.2130312)",,,
29733497,,residential,50,False,True,26.265,"LINESTRING (15.2133694 48.2128863, 15.2133668 48.2128128, 15.2133722 48.2127217, 15.2133862 48.2126508)",,,
160046729,Donaulände,residential,,False,False,34.45,"LINESTRING (15.2137974 48.213092, 15.2133415 48.2130312)",,,
160046747,,residential,50,False,False,39.101,"LINESTRING (15.2137974 48.213092, 15.2133694 48.2128863)",,,
160046729,Donaulände,residential,,False,True,136.01299999999998,"LINESTRING (15.2137974 48.213092, 15.2140131 48.2131229, 15.2142258 48.2131368, 15.215627 48.2131463)",,,
"[84954274, 882721571]",,unclassified,50,False,"[False, True]",260.551,"LINESTRING (15.2118988 48.2131366, 15.2113076 48.2129902, 15.2108494 48.2128853, 15.2106766 48.2128383, 15.210529 48.2128057, 15.2101864 48.2127534, 15.2099416 48.2127159, 15.2097418 48.2126792, 15.209531 48.2126329, 15.2091511 48.2125354, 15.2090545 48.2125014, 15.2089793 48.2124628, 15.2089271 48.2124214, 15.2088926 48.2123779, 15.2088728 48.2123365, 15.2088595 48.2122064)",,,
160450686,Josefgasse,residential,,False,True,140.167,"LINESTRING (15.2065566 48.2080958, 15.2065945 48.2093561)",,,
160450686,Josefgasse,residential,,False,False,140.167,"LINESTRING (15.2065945 48.2093561, 15.2065566 48.2080958)",,,
83075832,Plesserstraße,residential,30,False,False,37.102000000000004,"LINESTRING (15.2065945 48.2093561, 15.2064041 48.2093155, 15.2061375 48.2092227)",,,
83075832,Plesserstraße,residential,30,False,True,148.517,"LINESTRING (15.2065945 48.2093561, 15.2068162 48.2094047, 15.2070326 48.2094479, 15.2070495 48.2094513, 15.2072869 48.2094972, 15.2074332 48.2095212, 15.2075915 48.2095415, 15.2077306 48.2095557, 15.207856 48.209564, 15.2079685 48.2095667, 15.2080709 48.2095599, 15.2082592 48.2095401, 15.2083682 48.2095389, 15.2084732 48.2095518, 15.2085471 48.2095715)",,,
160046729,Donaulände,residential,,False,False,170.155,"LINESTRING (15.2179203 48.2130864, 15.2177775 48.2130925, 15.2172929 48.2131133, 15.2170575 48.2131319, 15.215627 48.2131463)",,,
747128675,,unclassified,,False,True,182.57100000000003,"LINESTRING (15.2080125 48.2116479, 15.2080425 48.2111414, 15.2080407 48.2111278, 15.2080341 48.2111162, 15.2080188 48.211107, 15.2080015 48.2111015, 15.2075431 48.2110492, 15.2075092 48.2110327, 15.2074856 48.2110107, 15.207476 48.2109848, 15.2074987 48.2107744, 15.2075109 48.2106613, 15.2075478 48.2104995, 15.2075501 48.2104379, 15.207527 48.210397, 15.2074344 48.2103215)",,,
160046735,Manker Straße,secondary,50,False,False,136.51600000000002,"LINESTRING (15.2074344 48.2103215, 15.2072783 48.2103956, 15.2069852 48.2105232, 15.2063559 48.2108189, 15.2063002 48.2108475, 15.2062415 48.210874, 15.2061014 48.2109316, 15.2059948 48.2109678, 15.2058947 48.2109891)",L104,,
160046735,Manker Straße,secondary,50,False,True,117.54299999999999,"LINESTRING (15.2074344 48.2103215, 15.2075699 48.2102466, 15.2077081 48.2101563, 15.2078325 48.2100717, 15.2080621 48.2098887, 15.2082002 48.2097859, 15.2083086 48.2097082, 15.2084243 48.2096379, 15.2084828 48.209605, 15.2085471 48.2095715)",L104,,
747128675,,unclassified,,False,False,182.57100000000003,"LINESTRING (15.2074344 48.2103215, 15.207527 48.210397, 15.2075501 48.2104379, 15.2075478 48.2104995, 15.2075109 48.2106613, 15.2074987 48.2107744, 15.207476 48.2109848, 15.2074856 48.2110107, 15.2075092 48.2110327, 15.2075431 48.2110492, 15.2080015 48.2111015, 15.2080188 48.211107, 15.2080341 48.2111162, 15.2080407 48.2111278, 15.2080425 48.2111414, 15.2080125 48.2116479)",,,
83075832,Plesserstraße,residential,30,False,False,148.517,"LINESTRING (15.2085471 48.2095715, 15.2084732 48.2095518, 15.2083682 48.2095389, 15.2082592 48.2095401, 15.2080709 48.2095599, 15.2079685 48.2095667, 15.207856 48.209564, 15.2077306 48.2095557, 15.2075915 48.2095415, 15.2074332 48.2095212, 15.2072869 48.2094972, 15.2070495 48.2094513, 15.2070326 48.2094479, 15.2068162 48.2094047, 15.2065945 48.2093561)",,,
160046735,Manker Straße,secondary,50,False,False,117.543,"LINESTRING (15.2085471 48.2095715, 15.2084828 48.209605, 15.2084243 48.2096379, 15.2083086 48.2097082, 15.2082002 48.2097859, 15.2080621 48.2098887, 15.2078325 48.2100717, 15.2077081 48.2101563, 15.2075699 48.2102466, 15.2074344 48.2103215)",L104,,
160046735,Manker Straße,secondary,50,False,True,83.473,"LINESTRING (15.2085471 48.2095715, 15.2086173 48.2095388, 15.2086877 48.2095111, 15.2087169 48.2095015, 15.208971 48.2094344, 15.2092883 48.2093588, 15.2095667 48.2092589)",L104,,
29735223,Sandtorgasse,living_street,20,False,False,73.785,"LINESTRING (15.2100627 48.2116374, 15.2101073 48.2115845, 15.210125 48.2115657, 15.2101628 48.2115257, 15.2102068 48.2114801, 15.2102606 48.2114312, 15.2102695 48.2114232, 15.2103946 48.2113246, 15.2104179 48.2112934, 15.2104322 48.2112551, 15.2104375 48.2111318, 15.2104411 48.21105)",,,
29735226,Pfarrplatz,living_street,20,False,False,31.64,"LINESTRING (15.211422 48.2124197, 15.2114752 48.2122699, 15.2115007 48.2122275, 15.2115402 48.2121917, 15.2115975 48.2121782)",,,
445345245,Kirchenplatz,living_street,20,True,False,48.441,"LINESTRING (15.211422 48.2124197, 15.2117165 48.2124666, 15.2120506 48.2125382)",,,
29735210,Nibelungenstraße,tertiary,50,False,True,182.548,"LINESTRING (15.2133047 48.2125811, 15.2132897 48.212549, 15.2132838 48.2125147, 15.2132826 48.2124969, 15.2132697 48.2123178, 15.2132551 48.2121153, 15.2132508 48.2120555, 15.2132424 48.2119747, 15.2132307 48.2119102, 15.2132074 48.2118389, 15.2131824 48.2117744, 15.2131712 48.2117495, 15.2130892 48.2115679, 15.2130684 48.2115049, 15.213051 48.2114393, 15.2130323 48.2113596, 15.2130201 48.2112668, 15.2130172 48.2112161, 15.2130222 48.2110782, 15.2130265 48.2109592)",L104,,
160217441,Wiener Straße,tertiary,50,False,False,9.971,"LINESTRING (15.2133047 48.2125811, 15.2133279 48.2126098, 15.2133521 48.2126328, 15.2133862 48.2126508)",L104,,
