osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,bridge,junction
489837414,Hauptstraße,primary,50,False,False,158.002,"LINESTRING (16.2123172 48.3852906, 16.2122481 48.3852837, 16.2122052 48.3852795, 16.2121516 48.3852742, 16.2120925 48.3852693, 16.2120311 48.3852647, 16.2119303 48.3852595, 16.2118303 48.3852549, 16.2117276 48.3852506, 16.2115019 48.3852418, 16.2114386 48.3852391, 16.2113726 48.3852353, 16.2112637 48.3852289, 16.2111388 48.3852199, 16.2110095 48.38521, 16.2108492 48.3851974, 16.2106243 48.3851847, 16.2105746 48.3851812, 16.2105277 48.3851762, 16.2104695 48.3851681, 16.2104092 48.3851553, 16.210337 48.3851376, 16.2102737 48.3851182, 16.2102104 48.3850959)",2,B3,yes,,
"[875755912, 4851684]",Schillerstraße,residential,"['50', '30']",True,False,181.405,"LINESTRING (16.2123172 48.3852906, 16.2123207 48.3853783, 16.2123353 48.3854435, 16.2123585 48.3854816, 16.2123952 48.3858773, 16.2123688 48.3860202, 16.2124369 48.3869153)",,,,,
83245265,Donaulände-Uferweg,residential,50,True,False,37.202,"LINESTRING (16.2101756 48.3818962, 16.2100509 48.3819307, 16.2099409 48.3819318, 16.2097915 48.3819182, 16.2096842 48.3819111)",1,,,,
24005021,Zum Spitzgarten,residential,30,False,False,0.34,"LINESTRING (16.2014891 48.3837051, 16.2014847 48.3837042)",,,,,
157514801,Kastanienweg,residential,30,False,True,0.34,"LINESTRING (16.2014891 48.3837051, 16.2014847 48.3837042)",,,,,
"[951277125, 24005021, 185264030, 24005023]","['Zum Spitzgarten', 'Alte Au']",residential,30,False,"[False, True]",434.324,"LINESTRING (16.2014891 48.3837051, 16.2023729 48.3838726, 16.2024434 48.3838836, 16.2025126 48.3838893, 16.2026515 48.3838934, 16.2027975 48.3838904, 16.2029542 48.3838823, 16.2031174 48.3838713, 16.2032775 48.3838552, 16.2034025 48.3838403, 16.2036459 48.3837992, 16.2037191 48.3837842, 16.2037904 48.3837656, 16.2038887 48.3837275, 16.2039436 48.3837038, 16.2042434 48.3835381, 16.2044434 48.3834297, 16.204601 48.3833448, 16.2047696 48.3832525, 16.2050191 48.3831216, 16.2051765 48.3830353, 16.2054736 48.3828794, 16.2058707 48.3826488, 16.2059379 48.3826186, 16.2060559 48.3825778, 16.2062778 48.3825237, 16.2065488 48.382465, 16.2066515 48.3824435)",,,,,
"[518642449, 524449514, 524449515, 22761828]",,secondary,50,False,False,104.05000000000001,"LINESTRING (16.2096779 48.3814836, 16.2097059 48.381418, 16.209749 48.3813172, 16.2097989 48.381207, 16.2099378 48.3809006, 16.21008 48.3805868)",2,,,,
191764373,,secondary,50,True,False,18.881,"LINESTRING (16.2096779 48.3814836, 16.2096875 48.3815771, 16.2097011 48.3816164, 16.209726 48.3816481)",1,,,,
188993751,,secondary,50,True,False,27.650000000000002,"LINESTRING (16.21008 48.3805868, 16.2100873 48.380493, 16.2100918 48.3804475, 16.2100921 48.3803845, 16.2100815 48.3803389)",1,,,,
"[518642449, 524449514, 524449515, 22761828]",,secondary,50,False,True,104.05,"LINESTRING (16.21008 48.3805868, 16.2099378 48.3809006, 16.2097989 48.381207, 16.209749 48.3813172, 16.2097059 48.381418, 16.2096779 48.3814836)",2,,,,
"[582883225, 11009122]",,secondary,50,True,False,52.404,"LINESTRING (16.2100815 48.3803389, 16.2100584 48.3803208, 16.2100404 48.3803004, 16.210028 48.3802782, 16.2100215 48.3802549, 16.2100212 48.3802312, 16.2100271 48.3802078, 16.2100389 48.3801854, 16.2100564 48.3801648, 16.2100791 48.3801465, 16.2101061 48.380131, 16.2101368 48.3801189, 16.2101701 48.3801105, 16.2102051 48.380106, 16.2102408 48.3801056, 16.210276 48.3801094, 16.2103098 48.3801171, 16.2103401 48.3801282, 16.2103673 48.3801425, 16.2103904 48.3801597, 16.2104089 48.3801792)",1,,,,roundabout
582883223,,secondary,50,True,False,16.912,"LINESTRING (16.2104089 48.3801792, 16.2104202 48.3801966, 16.2104278 48.3802149, 16.2104315 48.3802338, 16.2104312 48.3802528, 16.2104269 48.3802716, 16.2104187 48.3802898, 16.2104068 48.3803071, 16.2103914 48.3803232)",,,,,roundabout
582883221,,secondary,50,True,False,8.91,"LINESTRING (16.2103914 48.3803232, 16.2103717 48.3803383, 16.2103489 48.3803515, 16.2103235 48.3803622, 16.2102959 48.3803704)",,,,,roundabout
4857217,,secondary,50,True,False,29.145,"LINESTRING (16.2102959 48.3803704, 16.2102345 48.3804098, 16.2102036 48.3804344, 16.2101769 48.380461, 16.210144 48.3804986, 16.21008 48.3805868)",1,,,,
582883226,,secondary,50,True,False,17.09,"LINESTRING (16.2102959 48.3803704, 16.2102681 48.3803756, 16.2102394 48.3803782, 16.2102105 48.380378, 16.2101819 48.3803752, 16.2101541 48.3803698, 16.2101278 48.3803618, 16.2101034 48.3803514, 16.2100815 48.3803389)",,,,,roundabout
4857216,,secondary,50,True,False,22.810000000000002,"LINESTRING (16.2095534 48.3816713, 16.2095885 48.3816177, 16.2096255 48.3815586, 16.2096779 48.3814836)",1,,,,
522958872,,secondary,50,True,False,13.447,"LINESTRING (16.2095534 48.3816713, 16.2095788 48.3816603, 16.2096065 48.381652, 16.2096357 48.3816465, 16.2096658 48.381644, 16.2096961 48.3816445, 16.209726 48.3816481)",1,,,,roundabout
14385270,Landstraße,residential,50,False,False,135.733,"LINESTRING (16.2027586 48.3849316, 16.2027714 48.384972, 16.2027872 48.3850067, 16.2028053 48.3850286, 16.2028282 48.3850447, 16.2028593 48.3850582, 16.2029231 48.3850704, 16.2030043 48.3850852, 16.2031142 48.3851093, 16.2043899 48.3853961)",,,,,
156961445,Josef Wolfik-Straße,primary,50,False,False,123.42200000000001,"LINESTRING (16.2027586 48.3849316, 16.2021244 48.3850529, 16.2015205 48.3851757, 16.201401 48.3852016, 16.2011603 48.3852556)",2,B3,,,
156961445,Josef Wolfik-Straße,primary,50,False,True,151.763,"LINESTRING (16.2027586 48.3849316, 16.203618 48.3847607, 16.2043702 48.3846135, 16.2047268 48.384539)",2,B3,,,
485952888,Judithastraße,living_street,,False,True,43.096999999999994,"LINESTRING (16.2123167 48.3871956, 16.2122664 48.3872036, 16.2121936 48.3872132, 16.2117419 48.3872622)",,,,,
"[22718476, 203453558]",,motorway_link,,True,False,69.01,"LINESTRING (16.2021321 48.3809492, 16.2024582 48.3809158, 16.2025958 48.3809117, 16.2027073 48.3809087, 16.2028701 48.3808885, 16.2030519 48.3808529)",1,,,,
