osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access
38886864,Domplatz,residential,,False,True,20.569,"LINESTRING (16.242137 47.8149995, 16.2420894 47.8151817)",,,
38886864,Domplatz,residential,,False,False,54.742000000000004,"LINESTRING (16.242137 47.8149995, 16.2421482 47.8149287, 16.2421481 47.8149139, 16.2421465 47.8145076)",,,
100846988,,residential,,True,False,98.722,"LINESTRING (16.242137 47.8149995, 16.2426849 47.8152394, 16.2431143 47.8154275, 16.2431717 47.8154575, 16.2431917 47.8154817, 16.2432118 47.815506)",,,
100846989,Domplatz,residential,,True,False,94.67900000000002,"LINESTRING (16.2432118 47.815506, 16.2430301 47.8155189, 16.2429282 47.8155186, 16.2428845 47.8154996, 16.2425674 47.8153612, 16.2421891 47.8151962, 16.2420894 47.8151817)",,,
30512551,Reyergasse,residential,,True,False,76.25800000000001,"LINESTRING (16.2410408 47.8162275, 16.2409016 47.8159626, 16.2407521 47.8156211, 16.2407474 47.8156105, 16.2407308 47.8155743)",,,
133144696,Petersgasse,residential,,False,False,78.721,"LINESTRING (16.2410408 47.8162275, 16.2413329 47.8162463, 16.2414575 47.8162369, 16.242068 47.8161185)",,,
155308636,Neunkirchner Straße,residential,,True,False,19.368,"LINESTRING (16.2438061 47.8087648, 16.2437238 47.8087443, 16.2436556 47.8087463, 16.2435631 47.8087772)",,,
"[155308640, 633346422, 688868054]",Neunkirchner Straße,residential,30,True,False,146.45100000000002,"LINESTRING (16.2435631 47.8087772, 16.2435333 47.8088784, 16.2435691 47.8090169, 16.2435893 47.8092464, 16.2436268 47.8096832, 16.2436276 47.8097052, 16.2436401 47.810089)",,,
886709019,Rudolf Fischer Gasse,residential,,False,True,58.916000000000004,"LINESTRING (16.2391927 47.8166666, 16.2398595 47.8165369, 16.2399506 47.8165192)",,,
223805868,Grazer Straße,primary,50,False,False,16.517,"LINESTRING (16.2449237 47.8104613, 16.2448834 47.8103709, 16.2448613 47.8103188)",4,B17,
"[381435972, 486362494, 427019092]",Grazer Straße,primary,50,False,True,204.012,"LINESTRING (16.2449237 47.8104613, 16.245037 47.8107155, 16.2451214 47.810935, 16.245148 47.8110331, 16.2453241 47.8118617, 16.245375 47.8121431, 16.245397 47.8122647)",4,B17,
486362495,Burggasse,residential,,True,False,25.253,"LINESTRING (16.2449237 47.8104613, 16.2447694 47.810422, 16.2446022 47.8103918)",1,,
525347805,Elazar Benyoëtz-Gasse,living_street,20,False,True,78.029,"LINESTRING (16.2405502 47.8102646, 16.2406268 47.8105515, 16.2407347 47.8109553)",,,
"[1034736348, 155870133]",Bahngasse,residential,30,True,False,121.77900000000001,"LINESTRING (16.2407347 47.8109553, 16.2404679 47.8109977, 16.2391439 47.8111962)",,,
525347805,Elazar Benyoëtz-Gasse,living_street,20,False,False,78.029,"LINESTRING (16.2407347 47.8109553, 16.2406268 47.8105515, 16.2405502 47.8102646)",,,
30519397,Reyergasse,residential,,True,False,101.31899999999999,"LINESTRING (16.2407308 47.8155743, 16.240672 47.8154714, 16.2404113 47.8146898)",,,
30520113,Frauengasse,residential,,True,False,86.39099999999999,"LINESTRING (16.2407308 47.8155743, 16.2406628 47.8155771, 16.2404191 47.8155887, 16.2397309 47.8156645, 16.2395857 47.8156805)",,,
"[1021621458, 641275906, 26423015]","['Corvinusring', 'Spitalgasse']",residential,30,False,"[False, True]",131.44,"LINESTRING (16.2470459 47.8161859, 16.247127 47.8162073, 16.2473443 47.8162611, 16.2474471 47.8162708, 16.2479298 47.8162833, 16.2479471 47.8163448, 16.2481728 47.8168332)",,,
"[971338376, 1040528460]",Petersgasse,residential,,True,False,142.73600000000002,"LINESTRING (16.2439292 47.8158265, 16.2430546 47.8159619, 16.2429471 47.8159819, 16.2424292 47.816068, 16.242068 47.8161185)",,,
