osmid,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,ref
74851858,,secondary,False,False,50.229,"LINESTRING (36.0057139 50.6118374, 36.005965 50.6116689, 36.0061893 50.6115014)",,,14К-17
74851858,,secondary,False,False,26.671,"LINESTRING (36.0061893 50.6115014, 36.0064198 50.6113113)",,,14К-17
220587204,,unclassified,False,True,26.256,"LINESTRING (36.0061893 50.6115014, 36.0065577 50.6115346)",,,
74851858,,secondary,False,True,50.229,"LINESTRING (36.0061893 50.6115014, 36.005965 50.6116689, 36.0057139 50.6118374)",,,14К-17
220587206,,residential,False,False,53.507000000000005,"LINESTRING (36.006296 50.6119815, 36.0065143 50.6116975, 36.0065577 50.6115346)",,,
184560319,Советская улица,secondary,False,False,93.698,"LINESTRING (36.0087352 50.6078747, 36.0086979 50.6079385, 36.0082851 50.6085737, 36.0082326 50.6086546)",60,,
184560319,Советская улица,secondary,False,True,140.82899999999998,"LINESTRING (36.0087352 50.6078747, 36.009132 50.607386, 36.0095207 50.6068153, 36.0095801 50.6067281)",60,,
74851856,улица Куйбышева,residential,False,False,365.504,"LINESTRING (36.0054667 50.6047614, 36.0058504 50.6048741, 36.0067898 50.6052871, 36.0082157 50.6061453, 36.0092044 50.6066056, 36.0094874 50.6066979, 36.0095801 50.6067281)",,,
517351391,,residential,False,True,104.349,"LINESTRING (36.0170399 50.6061459, 36.0178523 50.6053618)",,,
517351392,,unclassified,False,True,83.414,"LINESTRING (36.0170399 50.6061459, 36.0169655 50.6060763, 36.0159886 50.6058329)",,,
517351393,,residential,False,False,187.1,"LINESTRING (36.0170399 50.6061459, 36.0168988 50.606422, 36.0166586 50.6067685, 36.0161473 50.6072142, 36.0156687 50.607563)",,,
517351391,,residential,False,False,104.349,"LINESTRING (36.0178523 50.6053618, 36.0170399 50.6061459)",,,
517351401,,residential,False,False,88.126,"LINESTRING (36.0159886 50.6058329, 36.0148936 50.6054519)",,,
185673528,Первомайская улица,tertiary,False,False,187.872,"LINESTRING (36.0159886 50.6058329, 36.0150412 50.6066939, 36.0143945 50.6071842)",60,,
517351392,,unclassified,False,False,83.414,"LINESTRING (36.0159886 50.6058329, 36.0169655 50.6060763, 36.0170399 50.6061459)",,,
517351393,,residential,False,True,187.1,"LINESTRING (36.0156687 50.607563, 36.0161473 50.6072142, 36.0166586 50.6067685, 36.0168988 50.606422, 36.0170399 50.6061459)",,,
517351401,,residential,False,True,88.126,"LINESTRING (36.0148936 50.6054519, 36.0159886 50.6058329)",,,
