osmid,highway,oneway,reversed,length,ref,name,maxspeed,geometry,bridge
"[312559072, 312559073, 312590530]",trunk,False,False,148.497,Р-216,Ставропольская улица,RU:urban,"LINESTRING (42.3957727 45.2020999, 42.3957253 45.2018242, 42.3956471 45.2014889, 42.3955435 45.2010447, 42.3954798 45.2007807)",yes
312424894,residential,False,True,122.435,,,,"LINESTRING (42.3973349 45.2021274, 42.3957727 45.2020999)",
312424894,residential,False,False,288.643,,,,"LINESTRING (42.3973349 45.2021274, 42.3971926 45.2030245, 42.3972321 45.2031415, 42.3975643 45.2031861, 42.3981845 45.2031638, 42.398197 45.2030468, 42.3983235 45.2022722)",
312424895,residential,False,False,109.71900000000001,,,,"LINESTRING (42.3973349 45.2021274, 42.397588 45.2020493, 42.397849 45.2018153, 42.3981258 45.201559, 42.398342 45.2014784)",
312424894,residential,False,True,288.64300000000003,,,,"LINESTRING (42.3983235 45.2022722, 42.398197 45.2030468, 42.3981845 45.2031638, 42.3975643 45.2031861, 42.3972321 45.2031415, 42.3971926 45.2030245, 42.3973349 45.2021274)",
312424895,residential,False,True,131.674,,,,"LINESTRING (42.4024752 45.201842, 42.4021465 45.201891, 42.4019639 45.2018861, 42.4018058 45.2018315, 42.4014486 45.2017371, 42.4008541 45.2016606)",
311909497,residential,False,False,183.49,,,,"LINESTRING (42.3972188 45.1995257, 42.3973072 45.1991708, 42.3990744 45.1988346)",
311909497,residential,False,True,218.27700000000002,,,,"LINESTRING (42.3972188 45.1995257, 42.3969891 45.1996129, 42.3966445 45.1996938, 42.3964677 45.1997934, 42.3964854 45.1999429, 42.3965643 45.2002791, 42.3959545 45.2003651, 42.3957268 45.200325, 42.3954111 45.2004769)",
312425526,residential,False,False,184.742,,,,"LINESTRING (42.3972188 45.1995257, 42.3972895 45.1996191, 42.3973425 45.1997436, 42.3973955 45.1999553, 42.3974574 45.2001857, 42.3975016 45.2002604, 42.3975457 45.2003849, 42.3973425 45.2011383)",
312559072,trunk,False,True,34.207,Р-216,Ставропольская улица,RU:urban,"LINESTRING (42.3954111 45.2004769, 42.3954798 45.2007807)",
311909497,residential,False,False,218.27700000000002,,,,"LINESTRING (42.3954111 45.2004769, 42.3957268 45.200325, 42.3959545 45.2003651, 42.3965643 45.2002791, 42.3964854 45.1999429, 42.3964677 45.1997934, 42.3966445 45.1996938, 42.3969891 45.1996129, 42.3972188 45.1995257)",
312559072,trunk,False,False,163.228,Р-216,Ставропольская улица,RU:urban,"LINESTRING (42.3954111 45.2004769, 42.3952514 45.1997925, 42.3950732 45.1990284)",
312425526,residential,False,True,184.74200000000002,,,,"LINESTRING (42.3973425 45.2011383, 42.3975457 45.2003849, 42.3975016 45.2002604, 42.3974574 45.2001857, 42.3973955 45.1999553, 42.3973425 45.1997436, 42.3972895 45.1996191, 42.3972188 45.1995257)",
311909495,residential,False,False,113.66,,Заречная улица,,"LINESTRING (42.3940562 45.2009772, 42.3954798 45.2007807)",
311909495,residential,False,True,91.798,,Заречная улица,,"LINESTRING (42.3940562 45.2009772, 42.3929126 45.2011567)",
"[312426194, 705538027]",residential,False,False,513.2600000000001,,,,"LINESTRING (42.3940562 45.2009772, 42.394096 45.2011441, 42.3940201 45.2015181, 42.3939373 45.2019565, 42.3940748 45.2022908, 42.3940754 45.202348, 42.3940162 45.2023759, 42.3924866 45.2026861, 42.3924047 45.2026782, 42.3923457 45.2026517, 42.3922223 45.2024457, 42.3922357 45.2023928, 42.3922759 45.2023474, 42.392351 45.202304, 42.3929653 45.2021528, 42.3930886 45.202098, 42.3931664 45.202011, 42.3931664 45.2018787, 42.3930913 45.2015952, 42.3929572 45.2013382, 42.3929126 45.2011567)",
312424895,residential,False,False,199.30399999999997,,,,"LINESTRING (42.398342 45.2014784, 42.3983947 45.2014587, 42.3990351 45.2014743, 42.3993945 45.2015253, 42.3998237 45.2016028, 42.4008541 45.2016606)",
312424895,residential,False,True,109.719,,,,"LINESTRING (42.398342 45.2014784, 42.3981258 45.201559, 42.397849 45.2018153, 42.397588 45.2020493, 42.3973349 45.2021274)",
312559318,residential,False,True,410.541,,,,"LINESTRING (42.398342 45.2014784, 42.3986343 45.201826, 42.398618 45.2020094, 42.4000003 45.2024505, 42.4000328 45.2025651, 42.3999027 45.2027771, 42.3997889 45.2033442, 42.3989839 45.2039057, 42.3988901 45.2042151)",
312590530,trunk,False,False,85.143,Р-216,Ставропольская улица,RU:urban,"LINESTRING (42.3955445 45.2063043, 42.395752 45.2058716, 42.3958768 45.2055754)",
313236886,residential,False,False,120.03,,,,"LINESTRING (42.3955445 45.2063043, 42.3945301 45.2061773, 42.3943734 45.2061271, 42.3943055 45.2058998)",
313236886,residential,False,True,120.03,,,,"LINESTRING (42.3943055 45.2058998, 42.3943734 45.2061271, 42.3945301 45.2061773, 42.3955445 45.2063043)",
632093607,residential,False,True,103.118,,,,"LINESTRING (42.4024683 45.2036741, 42.402176 45.2036949, 42.4011537 45.2037043)",
311909495,residential,False,False,91.798,,Заречная улица,,"LINESTRING (42.3929126 45.2011567, 42.3940562 45.2009772)",
"[312426194, 705538027]",residential,False,True,513.26,,,,"LINESTRING (42.3929126 45.2011567, 42.3929572 45.2013382, 42.3930913 45.2015952, 42.3931664 45.2018787, 42.3931664 45.202011, 42.3930886 45.202098, 42.3929653 45.2021528, 42.392351 45.202304, 42.3922759 45.2023474, 42.3922357 45.2023928, 42.3922223 45.2024457, 42.3923457 45.2026517, 42.3924047 45.2026782, 42.3924866 45.2026861, 42.3940162 45.2023759, 42.3940754 45.202348, 42.3940748 45.2022908, 42.3939373 45.2019565, 42.3940201 45.2015181, 42.394096 45.2011441, 42.3940562 45.2009772)",
918525336,unclassified,False,True,146.68900000000002,,,,"LINESTRING (42.3977764 45.2048745, 42.3975189 45.2048178, 42.3974545 45.2047384, 42.3970522 45.2047006, 42.3968001 45.2048631, 42.3963978 45.2048707, 42.396079 45.2048351)",
306670103,residential,False,False,9.837,,Советская улица,,"LINESTRING (42.3990134 45.2042318, 42.3988901 45.2042151)",
306670103,residential,False,True,133.262,,Советская улица,,"LINESTRING (42.3990134 45.2042318, 42.4006838 45.2044579)",
918525337,residential,False,False,48.741,,,,"LINESTRING (42.3990134 45.2042318, 42.3990746 45.2046137, 42.3990544 45.2046658)",
918525337,residential,False,True,76.779,,,,"LINESTRING (42.3987957 45.2053318, 42.3990544 45.2046658)",
918525337,residential,False,False,76.779,,,,"LINESTRING (42.3990544 45.2046658, 42.3987957 45.2053318)",
918525337,residential,False,True,48.741,,,,"LINESTRING (42.3990544 45.2046658, 42.3990746 45.2046137, 42.3990134 45.2042318)",
918525338,residential,False,False,163.154,,,,"LINESTRING (42.3990544 45.2046658, 42.4002011 45.2048291, 42.4005337 45.2048405, 42.4007698 45.2048442, 42.4011131 45.2048367)",
918525338,residential,False,True,163.154,,,,"LINESTRING (42.4011131 45.2048367, 42.4007698 45.2048442, 42.4005337 45.2048405, 42.4002011 45.2048291, 42.3990544 45.2046658)",
