osmid,name,highway,oneway,reversed,length,ref,width,geometry
84761828,Первомайская улица,residential,False,True,55.181,,,"LINESTRING (57.8916991 56.797695, 57.8920877 56.7973478, 57.8921727 56.7972719)"
84761823,улица Красных Партизан,residential,False,True,149.14,,,"LINESTRING (57.8972708 56.8040857, 57.8952927 56.8032945)"
84761854,улица Кусакина,residential,False,False,127.624,,,"LINESTRING (57.8972708 56.8040857, 57.8984917 56.8031527)"
84761823,улица Красных Партизан,residential,False,False,289.847,,,"LINESTRING (57.8972708 56.8040857, 57.9003568 56.8053763, 57.9011679 56.80556)"
85043186,улица Кривозубова,residential,False,False,53.574,65К-0412000,10,"LINESTRING (57.8963711 56.7982308, 57.8958522 56.7986199)"
85043186,улица Кривозубова,residential,False,True,147.457,65К-0412000,10,"LINESTRING (57.8963711 56.7982308, 57.8969262 56.7978053, 57.8970909 56.797679, 57.8972506 56.7975566, 57.8973721 56.7974634, 57.8974383 56.7974127, 57.8977787 56.7971517)"
655304817,улица Октября,residential,False,True,168.53,,,"LINESTRING (57.8963711 56.7982308, 57.8972175 56.7985527, 57.8986444 56.7990954)"
228248237,улица Гагарина,residential,False,True,197.677,,,"LINESTRING (57.8920327 56.7984806, 57.8939265 56.799195, 57.8945088 56.7994147, 57.8947062 56.7994892)"
85043186,улица Кривозубова,residential,False,False,188.744,65К-0412000,10,"LINESTRING (57.8947062 56.7994892, 57.893351 56.8004589, 57.8928223 56.8008372)"
85043186,улица Кривозубова,residential,False,True,119.21600000000001,65К-0412000,10,"LINESTRING (57.8947062 56.7994892, 57.8955101 56.7988794, 57.8958522 56.7986199)"
228248237,улица Гагарина,residential,False,False,197.677,,,"LINESTRING (57.8947062 56.7994892, 57.8945088 56.7994147, 57.8939265 56.799195, 57.8920327 56.7984806)"
228248237,улица Гагарина,residential,False,True,170.68900000000002,,,"LINESTRING (57.8947062 56.7994892, 57.8957756 56.7999329, 57.8958813 56.7999768, 57.8968794 56.8004573)"
84761829,улица Заря,residential,False,True,187.716,,,"LINESTRING (57.8968794 56.8004573, 57.8950419 56.8018129)"
84761829,улица Заря,residential,False,False,185.69299999999998,,,"LINESTRING (57.8968794 56.8004573, 57.8977883 56.799756, 57.8986444 56.7990954)"
228248237,улица Гагарина,residential,False,False,170.68900000000002,,,"LINESTRING (57.8968794 56.8004573, 57.8958813 56.7999768, 57.8957756 56.7999329, 57.8947062 56.7994892)"
85043186,улица Кривозубова,residential,False,False,147.457,65К-0412000,10,"LINESTRING (57.8977787 56.7971517, 57.8974383 56.7974127, 57.8973721 56.7974634, 57.8972506 56.7975566, 57.8970909 56.797679, 57.8969262 56.7978053, 57.8963711 56.7982308)"
645896330,Центральная улица,residential,False,True,148.117,,,"LINESTRING (57.8977787 56.7971517, 57.8987019 56.7973852, 57.8998204 56.7976423, 57.8999653 56.7977198)"
84761828,Первомайская улица,residential,False,True,144.406,,,"LINESTRING (57.8905955 56.7988445, 57.8916991 56.797695)"
