osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width,access
1209079639,проспект Расула Гамзатова,tertiary,False,True,8.352,"LINESTRING (47.507544 42.9819963, 47.5076332 42.9819591)",3,60,,yes
77847556,улица Дахадаева,primary,True,False,146.844,"LINESTRING (47.507544 42.9819963, 47.5073208 42.9817884, 47.507156 42.9816129, 47.5069132 42.9813568, 47.5064719 42.9809344)",2,60,7,
108008882,проспект Расула Гамзатова,tertiary,False,False,155.88299999999998,"LINESTRING (47.507544 42.9819963, 47.5075211 42.9820206, 47.5061477 42.9828043, 47.5060742 42.9828421, 47.506038 42.9828608)",3,60,,no
171807496,улица Малыгина,residential,False,False,7.65,"LINESTRING (47.5064719 42.9809344, 47.5065468 42.9808928)",,,,
77847556,улица Дахадаева,primary,True,False,127.059,"LINESTRING (47.5064719 42.9809344, 47.5060147 42.9804728, 47.5055141 42.9800326)",2,60,7,
"[171807496, 1210489068]",улица Малыгина,residential,False,True,158.89100000000002,"LINESTRING (47.5064719 42.9809344, 47.5063981 42.9809942, 47.5059097 42.9812685, 47.5051779 42.9816796, 47.5049353 42.9818145)",,,,
77928391,улица Ахмада Кадырова,secondary,False,True,6.203,"LINESTRING (47.5055141 42.9800326, 47.5055708 42.9799953)",2,50,,
77847556,улица Дахадаева,primary,True,False,190.611,"LINESTRING (47.5055141 42.9800326, 47.5054276 42.9799451, 47.5047361 42.9792472, 47.5040949 42.9786694)",2,60,7,
77928391,улица Ахмада Кадырова,secondary,False,False,109.604,"LINESTRING (47.5055141 42.9800326, 47.5054402 42.9800692, 47.5044479 42.980635)",2,50,,
744706865,улица Коркмасова,primary,False,False,111.76,"LINESTRING (47.5040949 42.9786694, 47.5029838 42.9792605)",,,,
744706865,улица Коркмасова,primary,False,True,7.645,"LINESTRING (47.5040949 42.9786694, 47.5041645 42.9786232)",,,,
464687795,улица Дахадаева,primary,True,False,1.731,"LINESTRING (47.5092261 42.9834594, 47.5092384 42.9834721)",2,60,,
667738838,улица Даниялова,tertiary,True,False,4.719,"LINESTRING (47.509183 42.9834878, 47.5092261 42.9834594)",2,,,
77847556,улица Дахадаева,primary,True,False,104.28299999999999,"LINESTRING (47.509183 42.9834878, 47.5091222 42.983427, 47.5084754 42.9827947, 47.508417 42.9827358)",2,60,7,
1164842397,улица Гусаева,secondary,True,False,1.626,"LINESTRING (47.5046877 42.9850824, 47.5046995 42.9850942)",2,60,,
78033036,улица Даниялова,primary,True,False,412.19100000000003,"LINESTRING (47.5046877 42.9850824, 47.5053435 42.9848804, 47.5062816 42.9846528, 47.5071617 42.9844691, 47.5076452 42.9843607, 47.5083301 42.9839759, 47.5091346 42.9835149, 47.509183 42.9834878)",2,,,
78033036,улица Даниялова,primary,True,False,1.624,"LINESTRING (47.5046695 42.9850884, 47.5046877 42.9850824)",2,,,
78035240,улица Гусаева,secondary,True,False,76.96199999999999,"LINESTRING (47.5046695 42.9850884, 47.5045874 42.9850062, 47.5041114 42.9845295)",2,60,,
85570839,улица Даниялова,primary,True,False,36.493,"LINESTRING (47.5019104 42.9870221, 47.5017817 42.9867077)",2,,,
120291069,,tertiary,False,True,9.403,"LINESTRING (47.5019104 42.9870221, 47.5019611 42.9870981)",4,,,
784539727,улица Даниялова,primary,True,False,1.633,"LINESTRING (47.5046995 42.9850942, 47.504681 42.9850999)",2,,,
1116843133,улица Заманова,residential,False,False,1.641,"LINESTRING (47.5041278 42.9845209, 47.5041114 42.9845295)",,,,
1164842397,улица Гусаева,secondary,True,False,77.282,"LINESTRING (47.5041278 42.9845209, 47.5046877 42.9850824)",2,60,,
1116843134,улица Левина,residential,False,False,1.821,"LINESTRING (47.5035377 42.9839528, 47.503521 42.9839637)",,,,
1164842397,улица Гусаева,secondary,True,False,79.352,"LINESTRING (47.5035377 42.9839528, 47.5035805 42.9839885, 47.5041278 42.9845209)",2,60,,
77910208,улица Дзержинского,tertiary,False,True,2.157,"LINESTRING (47.5009528 42.9833328, 47.5009525 42.9833522)",4,60,,
77910208,улица Дзержинского,tertiary,False,False,285.67,"LINESTRING (47.5009528 42.9833328, 47.500954 42.98324, 47.5009155 42.9822368, 47.5009125 42.9821583, 47.5008784 42.9820232, 47.5007886 42.9818844, 47.5003242 42.9814345, 47.4998945 42.9809961)",4,60,,
"[1164842397, 1117793862]","['улица Магомета Гаджиева', 'улица Гусаева']",secondary,True,False,246.45600000000002,"LINESTRING (47.5009528 42.9833328, 47.50268 42.9832876, 47.5028326 42.9833055, 47.5028638 42.9833092, 47.5029021 42.9833245, 47.5029302 42.9833357, 47.5029583 42.9833602, 47.5035377 42.9839528)",2,60,,
