osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width
912158943,2,улица Рядового Леонида Иванова,residential,RU:urban,False,True,148.27200000000002,"LINESTRING (30.4929129 60.1075856, 30.4928095 60.1075939, 30.4924536 60.1076223, 30.4921331 60.1076479, 30.4920135 60.1076575, 30.491179 60.1077242, 30.4909607 60.1077417, 30.4908779 60.1077483, 30.4904638 60.1077814, 30.4903711 60.1077888, 30.4902711 60.1077968)",,
62999976,,улица Строителей,living_street,RU:living_street,False,True,299.594,"LINESTRING (30.4860662 60.1108226, 30.4859899 60.1106074, 30.4859714 60.1105552, 30.485939 60.110465, 30.4858744 60.110285, 30.4857909 60.1100521, 30.4857827 60.1100201, 30.4855632 60.1097474, 30.4855153 60.109691, 30.4853735 60.1095242, 30.4851527 60.1092611, 30.4851126 60.1092134, 30.4850519 60.1091411, 30.4849159 60.1089791, 30.4847762 60.1088126, 30.4847238 60.108731, 30.4846919 60.1086884, 30.4846711 60.1085813, 30.4846234 60.1083365, 30.4846019 60.10825)",,
147962218,2,Молодёжная улица,residential,RU:urban,False,False,46.018,"LINESTRING (30.4952301 60.1092165, 30.4953582 60.1096254)",,
124915979,,,residential,,False,False,131.919,"LINESTRING (30.4952301 60.1092165, 30.495295 60.1092116, 30.4953489 60.1092076, 30.4955093 60.1091955, 30.4957736 60.1091738, 30.495913 60.1091627, 30.4959512 60.1091597, 30.49647 60.1091186, 30.4965083 60.1091155, 30.4965594 60.1091115, 30.4964992 60.1089227, 30.4960367 60.1089594, 30.4958562 60.1089737)",,
147962218,2,Молодёжная улица,residential,RU:urban,False,True,199.40300000000002,"LINESTRING (30.4952301 60.1092165, 30.4952258 60.1092002, 30.4952141 60.1091628, 30.4951708 60.1090236, 30.4950333 60.1085824, 30.4947621 60.1077115, 30.4947007 60.1075147, 30.4946788 60.1074444)",,
124915979,,,residential,,False,True,131.919,"LINESTRING (30.4958562 60.1089737, 30.4960367 60.1089594, 30.4964992 60.1089227, 30.4965594 60.1091115, 30.4965083 60.1091155, 30.49647 60.1091186, 30.4959512 60.1091597, 30.495913 60.1091627, 30.4957736 60.1091738, 30.4955093 60.1091955, 30.4953489 60.1092076, 30.495295 60.1092116, 30.4952301 60.1092165)",,
62997148,,Спортивная улица,residential,,False,False,168.965,"LINESTRING (30.4907791 60.1092951, 30.4907651 60.109254, 30.4905819 60.1087157, 30.4904463 60.1083184, 30.490371 60.1080958, 30.4902941 60.1078696, 30.4902711 60.1077968)",,
62997742,,Пионерская улица,residential,,False,True,161.922,"LINESTRING (30.4922663 60.1113726, 30.4919625 60.1103452, 30.4918452 60.1099316)",,3
62997743,,Пионерская улица,residential,,False,True,161.951,"LINESTRING (30.4937457 60.1112606, 30.4937393 60.1112378, 30.4937021 60.1111051, 30.4935827 60.1106789, 30.4935571 60.1105874, 30.4933255 60.1098193)",,3
147962218,2,Молодёжная улица,residential,RU:urban,False,True,46.018,"LINESTRING (30.4953582 60.1096254, 30.4952301 60.1092165)",,
147962218,2,Молодёжная улица,residential,RU:urban,False,False,237.79399999999998,"LINESTRING (30.4953582 60.1096254, 30.495364 60.1096418, 30.4953704 60.1096645, 30.495426 60.109843, 30.4954823 60.1100236, 30.4956689 60.1106227, 30.4958188 60.1111037, 30.495936 60.1114801, 30.496004 60.1116982, 30.4960188 60.1117384)",,
"[1010297106, 147962227]",1,переулок Шпака,residential,RU:living_street,False,False,115.164,"LINESTRING (30.4953582 60.1096254, 30.4952384 60.1096353, 30.4950503 60.1096507, 30.4947046 60.1096792, 30.4946734 60.1096817, 30.4946558 60.1096832, 30.4944592 60.1096994, 30.4938799 60.109747, 30.4937849 60.1097548, 30.4936977 60.109762, 30.4936413 60.1097757, 30.4935641 60.1097994, 30.4933255 60.1098193)",,
