osmid,lanes,highway,oneway,reversed,length,name,geometry,bridge,ref,junction
115601439,,residential,False,False,358.656,,"LINESTRING (26.7004909 37.7959249, 26.7004238 37.7958296, 26.7003863 37.7957543, 26.7003568 37.7956314, 26.7003534 37.7954502, 26.700346 37.7951651, 26.7003514 37.7949055, 26.7003568 37.7946055, 26.7003554 37.7942166, 26.7003407 37.7940534, 26.7003031 37.7938817, 26.7002575 37.7937079, 26.70022 37.793549, 26.7002267 37.7933635, 26.700232 37.7929862, 26.70023 37.7929089, 26.7002153 37.7928469, 26.700171 37.7927372)",,,
115601441,1,primary,True,False,6.577,,"LINESTRING (26.7010329 37.7959634, 26.701022 37.7959482, 26.7010163 37.7959312, 26.7010189 37.7959072)",,ΕΟ62,roundabout
115601441,1,primary,True,False,2.507,,"LINESTRING (26.7010189 37.7959072, 26.7010286 37.795886)",,ΕΟ62,roundabout
115492629,,unclassified,False,False,46.655,,"LINESTRING (26.7010189 37.7959072, 26.7009495 37.7958974, 26.7009116 37.7958971, 26.7007893 37.7959008, 26.7006762 37.7959077, 26.7005743 37.795914, 26.7004909 37.7959249)",,,
115602557,,living_street,False,True,86.85,,"LINESTRING (26.6944785 37.791851, 26.6944022 37.7917834, 26.6943466 37.7917108, 26.6942306 37.7915693, 26.694134 37.7914622, 26.6940978 37.7913986, 26.6940361 37.7912476, 26.694012 37.7911729)",,,
"[372163026, 372164333]",,living_street,False,"[False, True]",44.65,,"LINESTRING (26.6944785 37.791851, 26.6944461 37.7919772, 26.6944278 37.7920489, 26.6944254 37.7920741, 26.6944241 37.7920987, 26.6943379 37.7921087, 26.6942386 37.7921283)",,,
372163026,,living_street,False,True,59.510999999999996,,"LINESTRING (26.6944785 37.791851, 26.6946483 37.7919071, 26.6947375 37.791945, 26.6947925 37.7919556, 26.6948351 37.7919513, 26.6948653 37.791932, 26.6949065 37.7918411, 26.6949259 37.7918223, 26.6950144 37.7917844)",,,
115602555,,residential,False,True,61.206,,"LINESTRING (26.7001268 37.7975537, 26.6994302 37.7975537)",,,
115494709,,residential,False,False,67.658,,"LINESTRING (26.7001268 37.7975537, 26.7001905 37.7973932, 26.7002501 37.7973089, 26.7003192 37.7972411, 26.7004774 37.797115, 26.7005331 37.7970493)",,,
115602555,,residential,False,False,61.206,,"LINESTRING (26.6994302 37.7975537, 26.7001268 37.7975537)",,,
115602557,,living_street,False,False,86.85,,"LINESTRING (26.694012 37.7911729, 26.6940361 37.7912476, 26.6940978 37.7913986, 26.694134 37.7914622, 26.6942306 37.7915693, 26.6943466 37.7917108, 26.6944022 37.7917834, 26.6944785 37.791851)",,,
115602557,,living_street,False,True,115.74300000000001,,"LINESTRING (26.694012 37.7911729, 26.6940839 37.7911601, 26.6941104 37.7911593, 26.6941384 37.791164, 26.6942215 37.7911983, 26.69425 37.7912087, 26.6942966 37.7912132, 26.6945126 37.7912259, 26.6945712 37.7912222, 26.6946245 37.7912137, 26.694822 37.7911586, 26.6950217 37.791111, 26.6951737 37.7910834, 26.6952854 37.7910728)",,,
"[974338515, 250711102]",,residential,False,"[False, True]",608.94,,"LINESTRING (26.694012 37.7911729, 26.6939771 37.7911448, 26.6939543 37.7911088, 26.6939148 37.7909697, 26.6939275 37.7909427, 26.6939791 37.7909032, 26.6940784 37.7908335, 26.6941665 37.7907874, 26.6941833 37.7907789, 26.6941917 37.790763, 26.694192 37.790723, 26.694184 37.7906846, 26.6941706 37.790661, 26.6941045 37.7906192, 26.6940422 37.7905844, 26.6940096 37.7905717, 26.6938858 37.7905451, 26.6938445 37.7905305, 26.6938055 37.7905015, 26.6936278 37.7903309, 26.6936941 37.7902954, 26.6938088 37.7902143, 26.6939235 37.7901099, 26.6940274 37.7899928, 26.6940764 37.789873, 26.6941005 37.7896923, 26.694122 37.7895355, 26.694189 37.7893627, 26.6942078 37.7892795, 26.6942152 37.7891312, 26.6942467 37.7890999, 26.694305 37.7890877, 26.6943654 37.7891073, 26.694527 37.7892053, 26.6946544 37.7892976, 26.6947462 37.7893731, 26.6947751 37.7893894, 26.6948887 37.7894176, 26.6949534 37.7894443, 26.6949943 37.7894756, 26.695056 37.7895339, 26.6950943 37.7896017, 26.69511 37.7897278, 26.6951217 37.7897559, 26.6951476 37.7897774, 26.6952733 37.7898206, 26.6953994 37.7898757, 26.6954778 37.789925, 26.6955553 37.7899859, 26.6955895 37.7900029, 26.6956481 37.7900169, 26.695905 37.7900739, 26.6961987 37.790173, 26.6965044 37.7902487, 26.6965882 37.790279, 26.6966593 37.7903362, 26.6967331 37.7904141, 26.6967726 37.7904448, 26.6968203 37.790474, 26.6969617 37.7905476, 26.6970335 37.7906027, 26.6971173 37.7906764)",,,
974526006,,residential,False,False,58.396,,"LINESTRING (26.6963804 37.7957458, 26.6961698 37.7962439)",,,
"[115492629, 89269709]",,unclassified,False,"[False, True]",298.25699999999995,,"LINESTRING (26.6963804 37.7957458, 26.6966647 37.795856, 26.6967874 37.7958979, 26.6969731 37.7959482, 26.6972223 37.796024, 26.6972601 37.7960245, 26.6972943 37.7960145, 26.6973188 37.7959845, 26.6974097 37.795825, 26.6974331 37.7958102, 26.6974626 37.795806, 26.6974955 37.7958195, 26.6978214 37.7959758, 26.6979327 37.7960134, 26.6980749 37.7960622, 26.6981399 37.7960778, 26.6982304 37.7960815, 26.6983126 37.7960767, 26.6985033 37.7960585, 26.6986797 37.7960208, 26.6987585 37.7960092, 26.6988323 37.7960047, 26.6989459 37.7960044, 26.6990679 37.7959959, 26.6992443 37.7959721, 26.6994441 37.7959578)",,,
89269709,,unclassified,False,True,76.012,,"LINESTRING (26.6963804 37.7957458, 26.6962489 37.7957045, 26.695974 37.7956558, 26.6955348 37.7956176)",,,
115602557,,living_street,False,True,9.065,,"LINESTRING (26.6952854 37.7910728, 26.6953772 37.7910356)",,,
"[115602553, 372163026]",,living_street,False,"[False, True]",90.31400000000001,,"LINESTRING (26.6952854 37.7910728, 26.6952458 37.7911242, 26.6952331 37.7911581, 26.6952304 37.791184, 26.6952254 37.7912741, 26.6952109 37.7913796, 26.6951969 37.7915216, 26.6951955 37.7916498, 26.6951975 37.7916941, 26.6951888 37.7917208, 26.6951452 37.7917388, 26.6950144 37.7917844)",,,
115602557,,living_street,False,False,115.743,,"LINESTRING (26.6952854 37.7910728, 26.6951737 37.7910834, 26.6950217 37.791111, 26.694822 37.7911586, 26.6946245 37.7912137, 26.6945712 37.7912222, 26.6945126 37.7912259, 26.6942966 37.7912132, 26.69425 37.7912087, 26.6942215 37.7911983, 26.6941384 37.791164, 26.6941104 37.7911593, 26.6940839 37.7911601, 26.694012 37.7911729)",,,
25300232,2,primary,False,False,141.69,Κωνσταντίνου Κανάρη,"LINESTRING (26.6932033 37.7966436, 26.6925618 37.7963655, 26.6919889 37.7961183, 26.6917858 37.7960362)",,ΕΟ62,
25300232,2,primary,False,True,155.05200000000002,Κωνσταντίνου Κανάρη,"LINESTRING (26.6932033 37.7966436, 26.6936217 37.7968246, 26.6940066 37.7969751, 26.6942657 37.7970671, 26.6947992 37.7972348)",,ΕΟ62,
115541891,,residential,False,True,147.375,,"LINESTRING (26.6932033 37.7966436, 26.6932945 37.7963843, 26.6932891 37.7963557, 26.693275 37.7963345, 26.6931845 37.7962598, 26.6931771 37.7962344, 26.6931859 37.7961989, 26.6935513 37.7954125)",,,
25300232,2,primary,False,False,92.685,Κωνσταντίνου Κανάρη,"LINESTRING (26.6957817 37.7975382, 26.6947992 37.7972348)",,ΕΟ62,
25300232,2,primary,False,True,193.48000000000002,Κωνσταντίνου Κανάρη,"LINESTRING (26.6957817 37.7975382, 26.6970386 37.7979288, 26.6974305 37.7980327, 26.6978516 37.7981281)",,ΕΟ62,
974546039,,residential,False,False,92.86,,"LINESTRING (26.6957817 37.7975382, 26.6959459 37.7972687, 26.6960867 37.7970202, 26.696202 37.7967727)",,,
1186145889,,secondary,True,False,38.631,Καρμανιόλων,"LINESTRING (26.6945323 37.7937646, 26.6941025 37.7938377)",,,
115553974,,residential,False,False,48.987,,"LINESTRING (26.6945323 37.7937646, 26.6945156 37.7936894, 26.6944914 37.7936194, 26.6944639 37.7935447, 26.6944063 37.7934451, 26.6943312 37.7933593)",,,
37371774,,secondary,False,False,214.852,Αλέξη Σεβαστάκη,"LINESTRING (26.692457 37.7941806, 26.6924214 37.7942251, 26.6923993 37.7942797, 26.6922887 37.794613, 26.6920513 37.7953029, 26.6917858 37.7960362)",,,
37371774,,secondary,False,True,21.11,Αλέξη Σεβαστάκη,"LINESTRING (26.692457 37.7941806, 26.6925321 37.7941504, 26.6926843 37.7941234)",,,
115500029,,residential,False,False,53.248,Αγίων Αποστόλων,"LINESTRING (26.692457 37.7941806, 26.6923564 37.7941705, 26.6922572 37.794153, 26.6918585 37.7941069)",,,
132791030,2,secondary,False,False,130.419,Πυθαγόρα,"LINESTRING (26.7008637 37.7942484, 26.7009381 37.7948164, 26.700979 37.79511, 26.701032 37.7954136)",,,
132791030,2,secondary,False,True,72.545,Πυθαγόρα,"LINESTRING (26.7008637 37.7942484, 26.7008201 37.79401, 26.7008 37.7937879, 26.7007665 37.7936009)",,,
130771411,1,primary,True,False,24.33,,"LINESTRING (26.7010806 37.7961779, 26.7010528 37.7961067, 26.7010447 37.7960733, 26.7010329 37.7959634)",,ΕΟ62,
130771419,2,primary,False,False,93.80600000000001,Πυθαγόρα,"LINESTRING (26.7010806 37.7961779, 26.701085 37.7962066, 26.7011105 37.7965979, 26.7011212 37.7970207)",,ΕΟ62,
132791030,2,secondary,False,False,29.259,Πυθαγόρα,"LINESTRING (26.701032 37.7954136, 26.7010655 37.7956754)",,,
132791030,2,secondary,False,True,130.419,Πυθαγόρα,"LINESTRING (26.701032 37.7954136, 26.700979 37.79511, 26.7009381 37.7948164, 26.7008637 37.7942484)",,,
115541894,,residential,False,False,115.411,,"LINESTRING (26.6981634 37.7896129, 26.6982425 37.7895731, 26.6983417 37.7895323, 26.6985543 37.7894353, 26.6987085 37.7893786, 26.6987977 37.7893516, 26.6989177 37.7893272, 26.6992249 37.7892997, 26.6992912 37.7892901, 26.6993295 37.7892779, 26.6993798 37.7892605)",,,
115541894,,residential,False,True,126.76299999999999,,"LINESTRING (26.6981634 37.7896129, 26.6981218 37.7896505, 26.6980762 37.7897204, 26.6980226 37.789855, 26.6979796 37.789899, 26.6979481 37.7899197, 26.6978851 37.7899504, 26.6976719 37.7900389, 26.6975069 37.7901269, 26.6974184 37.7902127, 26.6973238 37.7903664, 26.697285 37.7904559)",,,
"[974338515, 250711102]",,residential,False,"[False, True]",608.9399999999998,,"LINESTRING (26.6971173 37.7906764, 26.6970335 37.7906027, 26.6969617 37.7905476, 26.6968203 37.790474, 26.6967726 37.7904448, 26.6967331 37.7904141, 26.6966593 37.7903362, 26.6965882 37.790279, 26.6965044 37.7902487, 26.6961987 37.790173, 26.695905 37.7900739, 26.6956481 37.7900169, 26.6955895 37.7900029, 26.6955553 37.7899859, 26.6954778 37.789925, 26.6953994 37.7898757, 26.6952733 37.7898206, 26.6951476 37.7897774, 26.6951217 37.7897559, 26.69511 37.7897278, 26.6950943 37.7896017, 26.695056 37.7895339, 26.6949943 37.7894756, 26.6949534 37.7894443, 26.6948887 37.7894176, 26.6947751 37.7893894, 26.6947462 37.7893731, 26.6946544 37.7892976, 26.694527 37.7892053, 26.6943654 37.7891073, 26.694305 37.7890877, 26.6942467 37.7890999, 26.6942152 37.7891312, 26.6942078 37.7892795, 26.694189 37.7893627, 26.694122 37.7895355, 26.6941005 37.7896923, 26.6940764 37.789873, 26.6940274 37.7899928, 26.6939235 37.7901099, 26.6938088 37.7902143, 26.6936941 37.7902954, 26.6936278 37.7903309, 26.6938055 37.7905015, 26.6938445 37.7905305, 26.6938858 37.7905451, 26.6940096 37.7905717, 26.6940422 37.7905844, 26.6941045 37.7906192, 26.6941706 37.790661, 26.694184 37.7906846, 26.694192 37.790723, 26.6941917 37.790763, 26.6941833 37.7907789, 26.6941665 37.7907874, 26.6940784 37.7908335, 26.6939791 37.7909032, 26.6939275 37.7909427, 26.6939148 37.7909697, 26.6939543 37.7911088, 26.6939771 37.7911448, 26.694012 37.7911729)",,,
437013989,,residential,False,False,28.608999999999998,,"LINESTRING (26.6971173 37.7906764, 26.6971562 37.7906239, 26.6972098 37.7905519, 26.697285 37.7904559)",,,
437013989,,residential,False,True,66.89099999999999,,"LINESTRING (26.6971173 37.7906764, 26.6970201 37.790812, 26.6968116 37.7910442, 26.6966996 37.7911787)",,,
115601441,1,primary,True,False,9.792000000000002,,"LINESTRING (26.7011334 37.7959848, 26.7011063 37.7959898, 26.7010785 37.7959876, 26.7010532 37.7959785, 26.7010329 37.7959634)",,ΕΟ62,roundabout
130771416,1,primary,True,False,22.239,,"LINESTRING (26.7011334 37.7959848, 26.7011259 37.796081, 26.7011168 37.7961112, 26.7010806 37.7961779)",,ΕΟ62,
372163026,,living_street,False,False,59.51100000000001,,"LINESTRING (26.6950144 37.7917844, 26.6949259 37.7918223, 26.6949065 37.7918411, 26.6948653 37.791932, 26.6948351 37.7919513, 26.6947925 37.7919556, 26.6947375 37.791945, 26.6946483 37.7919071, 26.6944785 37.791851)",,,
"[115602553, 372163026]",,living_street,False,"[False, True]",90.31400000000001,,"LINESTRING (26.6950144 37.7917844, 26.6951452 37.7917388, 26.6951888 37.7917208, 26.6951975 37.7916941, 26.6951955 37.7916498, 26.6951969 37.7915216, 26.6952109 37.7913796, 26.6952254 37.7912741, 26.6952304 37.791184, 26.6952331 37.7911581, 26.6952458 37.7911242, 26.6952854 37.7910728)",,,
974526005,,residential,False,False,112.498,,"LINESTRING (26.6950144 37.7917844, 26.6950393 37.7918999, 26.6950715 37.7919964, 26.695113 37.792096, 26.6952029 37.7923133, 26.6952465 37.7924298, 26.6952471 37.7924701, 26.6952404 37.7924987, 26.6952062 37.7925506, 26.6951392 37.7926005, 26.6950044 37.79269)",,,
437013996,,residential,False,False,47.657,,"LINESTRING (26.695742 37.792805, 26.6962825 37.7928405)",,,
437013996,,residential,False,True,47.657,,"LINESTRING (26.6962825 37.7928405, 26.695742 37.792805)",,,
437013957,,residential,False,True,61.245,,"LINESTRING (26.6962825 37.7928405, 26.6962882 37.7927515, 26.6962982 37.7927191, 26.696319 37.7926927, 26.696438 37.7925485, 26.6964602 37.7924961, 26.6964541 37.7924526, 26.6964287 37.7924208, 26.6963362 37.792371)",,,
437013996,,residential,False,False,10.035,,"LINESTRING (26.6962825 37.7928405, 26.6963281 37.7928654, 26.6963643 37.792902)",,,
437013957,,residential,False,False,61.245,,"LINESTRING (26.6963362 37.792371, 26.6964287 37.7924208, 26.6964541 37.7924526, 26.6964602 37.7924961, 26.696438 37.7925485, 26.696319 37.7926927, 26.6962982 37.7927191, 26.6962882 37.7927515, 26.6962825 37.7928405)",,,
89269688,,secondary,False,False,4.741,,"LINESTRING (26.6969356 37.7943915, 26.6969886 37.7943835)",,,
89269688,,secondary,False,True,110.42200000000001,,"LINESTRING (26.6969356 37.7943915, 26.6968543 37.7943888, 26.6959392 37.7942018, 26.695843 37.7941843, 26.6957856 37.7941822, 26.6957119 37.7941868)",,,
115553966,,residential,False,True,195.98099999999997,,"LINESTRING (26.6969356 37.7943915, 26.6969353 37.7944196, 26.6969326 37.7944309, 26.6969178 37.7944516, 26.6967726 37.7945965, 26.6965748 37.7947793, 26.6964816 37.7948408, 26.6961336 37.7950104, 26.6960531 37.795039, 26.6958889 37.7950851, 26.6957675 37.7951344, 26.6956964 37.7951767, 26.6956414 37.7952218, 26.6956099 37.7952748, 26.6955771 37.7954369, 26.6955348 37.7956176)",,,
132791030,2,secondary,False,False,72.545,Πυθαγόρα,"LINESTRING (26.7007665 37.7936009, 26.7008 37.7937879, 26.7008201 37.79401, 26.7008637 37.7942484)",,,
"[132791029, 132791030]",2,secondary,False,True,107.434,Πυθαγόρα,"LINESTRING (26.7007665 37.7936009, 26.7007705 37.7935309, 26.7007758 37.7934435, 26.7008033 37.7933073, 26.7009562 37.7926476)",,,
974338514,,residential,False,True,90.655,,"LINESTRING (26.6929069 37.7919169, 26.6929807 37.7919232, 26.6930491 37.7919434, 26.6931175 37.7919837, 26.6933126 37.7921585, 26.6933944 37.7922184, 26.6935138 37.7922613, 26.6936485 37.7922883, 26.6937008 37.7922936, 26.6937706 37.7922931)",,,
974338518,,residential,False,True,108.09700000000001,,"LINESTRING (26.6962503 37.7919031, 26.6968109 37.7920695, 26.6968437 37.7920716, 26.6968712 37.7920584, 26.6971415 37.7916652)",,,
974526003,,residential,False,True,61.38400000000001,,"LINESTRING (26.6954134 37.7905105, 26.6953745 37.7907516, 26.6953685 37.7907855, 26.6953484 37.790829, 26.6953082 37.7909302, 26.6953088 37.7909551, 26.6953243 37.7909816, 26.6953772 37.7910356)",,,
115602557,,living_street,False,False,9.065,,"LINESTRING (26.6953772 37.7910356, 26.6952854 37.7910728)",,,
115602557,,living_street,False,True,133.651,,"LINESTRING (26.6953772 37.7910356, 26.6954751 37.7909959, 26.6955683 37.7909774, 26.6956589 37.790971, 26.6957856 37.7909874, 26.6958292 37.7909827, 26.6958587 37.7909689, 26.6959613 37.7908698, 26.6960109 37.7908576, 26.6960853 37.7908777, 26.6961839 37.7909133, 26.6963234 37.7909726, 26.6964474 37.7910426, 26.6966996 37.7911787)",,,
974526003,,residential,False,False,61.384,,"LINESTRING (26.6953772 37.7910356, 26.6953243 37.7909816, 26.6953088 37.7909551, 26.6953082 37.7909302, 26.6953484 37.790829, 26.6953685 37.7907855, 26.6953745 37.7907516, 26.6954134 37.7905105)",,,
974526005,,residential,False,True,112.49799999999999,,"LINESTRING (26.6950044 37.79269, 26.6951392 37.7926005, 26.6952062 37.7925506, 26.6952404 37.7924987, 26.6952471 37.7924701, 26.6952465 37.7924298, 26.6952029 37.7923133, 26.695113 37.792096, 26.6950715 37.7919964, 26.6950393 37.7918999, 26.6950144 37.7917844)",,,
974526006,,residential,False,True,58.396,,"LINESTRING (26.6961698 37.7962439, 26.6963804 37.7957458)",,,
974546037,,residential,False,True,82.723,,"LINESTRING (26.6916926 37.7948392, 26.6918585 37.7941069)",,,
974546039,,residential,False,True,92.86,,"LINESTRING (26.696202 37.7967727, 26.6960867 37.7970202, 26.6959459 37.7972687, 26.6957817 37.7975382)",,,
