osmid,oneway,name,highway,reversed,length,geometry,lanes,width,junction
131518256,False,Εθνικής Αντιστάσεως,tertiary,True,59.679,"LINESTRING (22.3776651 38.5264188, 22.3776765 38.5262787, 22.3778119 38.5258968)",2,,
131518317,False,,tertiary,False,67.789,"LINESTRING (22.3776651 38.5264188, 22.3776846 38.5264686, 22.3777389 38.5265646, 22.3778817 38.5268149, 22.3779729 38.5269785)",,,
200440406,False,Karaoni,residential,False,21.127000000000002,"LINESTRING (22.3776651 38.5264188, 22.3776093 38.5264159, 22.3775649 38.5264195, 22.3775223 38.5264298, 22.3774796 38.5264485, 22.3774432 38.5264739)",,,
131518324,True,Γάτου Ι. Σ.,residential,False,70.065,"LINESTRING (22.3774432 38.5264739, 22.3773251 38.5270972)",,,
131518320,False,,residential,True,40.074,"LINESTRING (22.3774432 38.5264739, 22.3770046 38.5264445, 22.3769842 38.5264432)",,,
200440406,False,Karaoni,residential,True,21.127000000000002,"LINESTRING (22.3774432 38.5264739, 22.3774796 38.5264485, 22.3775223 38.5264298, 22.3775649 38.5264195, 22.3776093 38.5264159, 22.3776651 38.5264188)",,,
131518324,True,Γάτου Ι. Σ.,residential,False,59.05,"LINESTRING (22.3773251 38.5270972, 22.3772414 38.5276242)",,,
131518319,False,,residential,False,69.38199999999999,"LINESTRING (22.3773251 38.5270972, 22.3771601 38.5271318, 22.376719 38.5272765, 22.3765837 38.5273243)",,,
131518319,False,,residential,True,51.376,"LINESTRING (22.3773251 38.5270972, 22.3775163 38.5270635, 22.3776551 38.5270462, 22.3778301 38.5270242, 22.3779069 38.5270225)",,,
131518265,False,Κοντορήγα Ρ.,residential,False,37.703,"LINESTRING (22.3776738 38.5251724, 22.3781003 38.5252327)",,,
131518272,False,Γιδόγιαννου Ε.,residential,True,89.552,"LINESTRING (22.3776738 38.5251724, 22.3777867 38.5243719)",,,
131518324,True,Γάτου Ι. Σ.,residential,False,55.276,"LINESTRING (22.3776738 38.5251724, 22.3775786 38.5256639)",,,
131518265,False,Κοντορήγα Ρ.,residential,True,57.739000000000004,"LINESTRING (22.3776738 38.5251724, 22.3774834 38.525153, 22.3773453 38.5251409, 22.3772192 38.5251362, 22.3770127 38.5251341)",,,
131518274,False,Αθανασίου Διάκου,residential,False,35.985,"LINESTRING (22.3766157 38.5250764, 22.3767565 38.5247721)",,,
131518303,False,,residential,True,23.232,"LINESTRING (22.3766157 38.5250764, 22.3765185 38.525271)",2,,
200440428,False,Zouma Dim. I.,residential,False,81.86,"LINESTRING (22.3766157 38.5250764, 22.3764655 38.5250276, 22.3762389 38.5249337, 22.3757896 38.5247259)",,,
131518272,False,Γιδόγιαννου Ε.,residential,False,89.552,"LINESTRING (22.3777867 38.5243719, 22.3776738 38.5251724)",,,
131518270,False,Ypolochagou,residential,False,73.59,"LINESTRING (22.3777867 38.5243719, 22.3775266 38.5242855, 22.377415 38.5242454, 22.3773275 38.5242256, 22.3771943 38.5242077, 22.3769815 38.5241878)",,,
131518270,False,Ypolochagou,residential,True,53.299,"LINESTRING (22.3777867 38.5243719, 22.3779876 38.5244426, 22.3782123 38.524515, 22.3783565 38.5245455)",,,
131518274,False,Αθανασίου Διάκου,residential,False,44.393,"LINESTRING (22.3769107 38.5240009, 22.376845 38.5238697, 22.3767874 38.5237386, 22.3767362 38.5236258)",,,
131518274,False,Αθανασίου Διάκου,residential,True,21.862,"LINESTRING (22.3769107 38.5240009, 22.3769642 38.5241017, 22.3769778 38.5241457, 22.3769815 38.5241878)",,,
200440398,False,Φλώκου Δρόσου,residential,False,92.13300000000001,"LINESTRING (22.3769107 38.5240009, 22.3772702 38.5239925, 22.37747 38.5239632, 22.3779316 38.5238209)",,,
131518256,False,Εθνικής Αντιστάσεως,tertiary,False,88.96600000000001,"LINESTRING (22.3779316 38.5238209, 22.378015 38.5239245, 22.3781405 38.524101, 22.3782515 38.5243123, 22.3783565 38.5245455)",2,,
200440398,False,Φλώκου Δρόσου,residential,True,92.133,"LINESTRING (22.3779316 38.5238209, 22.37747 38.5239632, 22.3772702 38.5239925, 22.3769107 38.5240009)",,,
"[200440426, 131518286]",False,Τσιπούρα Α. Ι.,residential,False,261.757,"LINESTRING (22.3782861 38.5229134, 22.378274 38.5229512, 22.3782567 38.5229928, 22.378221 38.5230362, 22.3781566 38.5230955, 22.3781084 38.5231364, 22.3780641 38.5231773, 22.37804 38.5232108, 22.3780289 38.5232292, 22.3780229 38.5232466, 22.3780205 38.5232654, 22.3780242 38.523281, 22.3780327 38.5232955, 22.3780463 38.5233087, 22.3780671 38.5233271, 22.3787789 38.523876, 22.3791014 38.5241296, 22.3797592 38.5246388)",,,
200440422,False,Πρίγκη Ευάγγελου,residential,True,255.33699999999996,"LINESTRING (22.3782861 38.5229134, 22.3783672 38.5229281, 22.3784426 38.5229601, 22.3785107 38.5229937, 22.3785764 38.5230391, 22.3786481 38.5230884, 22.3788654 38.5232434, 22.3792268 38.5234931, 22.3793589 38.5233709, 22.3794025 38.5233499, 22.3794441 38.523351, 22.3794977 38.5233814, 22.3795286 38.5234207, 22.3796023 38.5235477, 22.3796567 38.5236206, 22.3797063 38.5236683, 22.3797787 38.5237229, 22.3798538 38.5237775, 22.3799289 38.5238336, 22.3799718 38.5238703, 22.3800462 38.5239595, 22.3800687 38.5239904, 22.3800959 38.5240288, 22.3801131 38.5240648, 22.3801367 38.5241078, 22.38016 38.5241364, 22.3801767 38.5241546, 22.3802783 38.5242407)",,,
131518303,False,,residential,False,58.622,"LINESTRING (22.3755985 38.5293145, 22.375598 38.5287873)",2,,
131518325,False,,residential,False,69.567,"LINESTRING (22.3755985 38.5293145, 22.375705 38.5292834, 22.3758304 38.5292479, 22.375928 38.5292249, 22.3760419 38.5291991, 22.3761128 38.529188, 22.3761962 38.5291807, 22.3762957 38.5291725, 22.3763711 38.5291656)",,,
1263656777,True,,residential,False,24.194,"LINESTRING (22.3755985 38.5293145, 22.3755482 38.5293585, 22.3755046 38.5294073, 22.375467 38.5294524, 22.375435 38.52949)",,,
131518303,False,,residential,False,55.001,"LINESTRING (22.375598 38.5287873, 22.3756055 38.5282927)",2,,
131518303,False,,residential,True,58.622,"LINESTRING (22.375598 38.5287873, 22.3755985 38.5293145)",2,,
131518326,False,,residential,True,72.269,"LINESTRING (22.375598 38.5287873, 22.3764175 38.5288941)",,,
131518303,False,,residential,False,13.21,"LINESTRING (22.3756055 38.5282927, 22.3756059 38.5281739)",2,,
131518303,False,,residential,True,55.001,"LINESTRING (22.3756055 38.5282927, 22.375598 38.5287873)",2,,
131518330,False,,residential,False,80.099,"LINESTRING (22.3756055 38.5282927, 22.3765126 38.5284165)",2,,
131518303,False,,residential,True,15.152,"LINESTRING (22.3756112 38.5280377, 22.3756059 38.5281739)",2,,
131518303,False,,residential,False,49.702,"LINESTRING (22.3756112 38.5280377, 22.3756219 38.5277937, 22.3756367 38.5275912)",2,,
"[547213770, 176038703]",False,,residential,"[False, True]",54.550999999999995,"LINESTRING (22.3756112 38.5280377, 22.3759099 38.5280874, 22.3759356 38.5280892, 22.3759633 38.5280865, 22.3759739 38.5280797, 22.3759939 38.5280629, 22.3760022 38.528046, 22.3760093 38.5280219, 22.3760261 38.5279059, 22.3760294 38.5278897)",,,
131518303,False,,residential,False,36.067,"LINESTRING (22.3756367 38.5275912, 22.375638 38.5274444, 22.3756401 38.5273337, 22.3756423 38.5273022, 22.3756481 38.5272672)",2,,
131518303,False,,residential,True,49.702,"LINESTRING (22.3756367 38.5275912, 22.3756219 38.5277937, 22.3756112 38.5280377)",2,,
131518318,False,,residential,False,39.05,"LINESTRING (22.3756367 38.5275912, 22.3759957 38.527636, 22.3760327 38.5276406, 22.3760801 38.5276352)",,,
131518303,False,,residential,True,7.799,"LINESTRING (22.3758338 38.5263894, 22.3758238 38.5264591)",2,,
131518303,False,,residential,False,123.092,"LINESTRING (22.3758338 38.5263894, 22.375862 38.5262378, 22.3758989 38.5261224, 22.3759297 38.5260453, 22.3759975 38.5259524, 22.3761155 38.5258297, 22.3762516 38.5256319, 22.3763461 38.5255086, 22.3764373 38.5254058)",2,,
131518307,False,,residential,False,29.429000000000002,"LINESTRING (22.3758338 38.5263894, 22.3759693 38.5263921, 22.3761719 38.5263983)",,,
131518303,False,,residential,False,16.613,"LINESTRING (22.3764373 38.5254058, 22.3764805 38.5253466, 22.3765185 38.525271)",2,,
131518303,False,,residential,True,123.092,"LINESTRING (22.3764373 38.5254058, 22.3763461 38.5255086, 22.3762516 38.5256319, 22.3761155 38.5258297, 22.3759975 38.5259524, 22.3759297 38.5260453, 22.3758989 38.5261224, 22.375862 38.5262378, 22.3758338 38.5263894)",2,,
200440389,False,Αναγνωστόπουλου Γ.,residential,True,76.245,"LINESTRING (22.3764373 38.5254058, 22.3762345 38.5253279, 22.3761919 38.5253279, 22.3761664 38.5253397, 22.3760766 38.5254798, 22.376029 38.5254955, 22.3759747 38.5254903, 22.3757078 38.5254509)",,,
572755312,False,,residential,False,26.947,"LINESTRING (22.3764373 38.5254058, 22.3764735 38.5254693, 22.3764957 38.5255223, 22.3764917 38.5256393)",,,
131518303,False,,residential,False,23.232,"LINESTRING (22.3765185 38.525271, 22.3766157 38.5250764)",2,,
572752503,False,,residential,True,63.604,"LINESTRING (22.3765185 38.525271, 22.3758553 38.5250302)",,,
131518303,False,,residential,True,16.613,"LINESTRING (22.3765185 38.525271, 22.3764805 38.5253466, 22.3764373 38.5254058)",2,,
131518320,False,,residential,False,25.92,"LINESTRING (22.3761719 38.5263983, 22.3764695 38.5264099)",,,
843952919,False,,residential,False,66.828,"LINESTRING (22.3761719 38.5263983, 22.3761109 38.5269974)",,,
131518307,False,,residential,True,29.429000000000002,"LINESTRING (22.3761719 38.5263983, 22.3759693 38.5263921, 22.3758338 38.5263894)",,,
843952919,False,,residential,False,24.419,"LINESTRING (22.3760913 38.527288, 22.3760893 38.5275076)",,,
843952919,False,,residential,True,32.358,"LINESTRING (22.3760913 38.527288, 22.3761109 38.5269974)",,,
200444234,False,Zachariou Efth.,residential,True,38.626999999999995,"LINESTRING (22.3760913 38.527288, 22.3757759 38.5272709, 22.3756481 38.5272672)",,,
131518313,False,Κανάρη Κωνσταντίνου,residential,True,28.235,"LINESTRING (22.3775786 38.5256639, 22.3779005 38.5256964)",,,
131518324,True,Γάτου Ι. Σ.,residential,False,90.835,"LINESTRING (22.3775786 38.5256639, 22.3774432 38.5264739)",,,
131518313,False,Κανάρη Κωνσταντίνου,residential,False,25.045,"LINESTRING (22.3775786 38.5256639, 22.3774365 38.5256524, 22.3772923 38.5256401)",,,
131518313,False,Κανάρη Κωνσταντίνου,residential,False,45.713,"LINESTRING (22.3770167 38.5256225, 22.3768853 38.5256246, 22.3767223 38.5256293, 22.3764917 38.5256393)",,,
131518313,False,Κανάρη Κωνσταντίνου,residential,True,24.058,"LINESTRING (22.3770167 38.5256225, 22.3771334 38.5256282, 22.3772762 38.5256387, 22.3772923 38.5256401)",,,
200440410,False,Λαχανά,residential,False,54.843999999999994,"LINESTRING (22.3770167 38.5256225, 22.3770475 38.5254866, 22.3770569 38.5253754, 22.3770127 38.5251341)",,,
572755312,False,,residential,False,85.709,"LINESTRING (22.3764917 38.5256393, 22.3764695 38.5264099)",,,
131518313,False,Κανάρη Κωνσταντίνου,residential,True,45.713,"LINESTRING (22.3764917 38.5256393, 22.3767223 38.5256293, 22.3768853 38.5256246, 22.3770167 38.5256225)",,,
572755312,False,,residential,True,26.947000000000003,"LINESTRING (22.3764917 38.5256393, 22.3764957 38.5255223, 22.3764735 38.5254693, 22.3764373 38.5254058)",,,
131518318,False,,residential,True,39.05,"LINESTRING (22.3760801 38.5276352, 22.3760327 38.5276406, 22.3759957 38.527636, 22.3756367 38.5275912)",,,
176038703,False,,residential,True,28.642,"LINESTRING (22.3760801 38.5276352, 22.3760713 38.5276853, 22.3760683 38.5277026, 22.3760294 38.5278897)",,,
547213769,False,,residential,False,14.212,"LINESTRING (22.3760801 38.5276352, 22.3760843 38.5275873, 22.3760893 38.5275076)",,,
131518319,False,,residential,False,47.593,"LINESTRING (22.3765837 38.5273243, 22.3760893 38.5275076)",,,
131518319,False,,residential,True,69.382,"LINESTRING (22.3765837 38.5273243, 22.376719 38.5272765, 22.3771601 38.5271318, 22.3773251 38.5270972)",,,
131518321,False,,residential,True,102.502,"LINESTRING (22.3765837 38.5273243, 22.3765138 38.5270981, 22.3765035 38.526989, 22.3764695 38.5264099)",,,
131518322,False,,residential,False,74.162,"LINESTRING (22.3765837 38.5273243, 22.3766626 38.5275262, 22.3766707 38.5275755, 22.3766667 38.527672, 22.376651 38.5277346, 22.3765954 38.5279765)",,,
131518320,False,,residential,False,44.927,"LINESTRING (22.3764695 38.5264099, 22.3769842 38.5264432)",,,
131518320,False,,residential,True,25.92,"LINESTRING (22.3764695 38.5264099, 22.3761719 38.5263983)",,,
572755312,False,,residential,True,85.709,"LINESTRING (22.3764695 38.5264099, 22.3764917 38.5256393)",,,
131518321,False,,residential,False,102.502,"LINESTRING (22.3764695 38.5264099, 22.3765035 38.526989, 22.3765138 38.5270981, 22.3765837 38.5273243)",,,
131518323,False,Ν. Γιαγτζή,residential,False,51.985,"LINESTRING (22.3765954 38.5279765, 22.3771816 38.5280674)",2,,
131518323,False,Ν. Γιαγτζή,residential,True,50.173,"LINESTRING (22.3765954 38.5279765, 22.3760294 38.5278897)",2,,
131518322,False,,residential,True,74.162,"LINESTRING (22.3765954 38.5279765, 22.376651 38.5277346, 22.3766667 38.527672, 22.3766707 38.5275755, 22.3766626 38.5275262, 22.3765837 38.5273243)",,,
131518327,True,,residential,False,49.454,"LINESTRING (22.3765954 38.5279765, 22.3765382 38.5282815, 22.3765126 38.5284165)",,,
131518323,False,Ν. Γιαγτζή,residential,False,50.173,"LINESTRING (22.3760294 38.5278897, 22.3765954 38.5279765)",2,,
176038703,False,,residential,False,28.642,"LINESTRING (22.3760294 38.5278897, 22.3760683 38.5277026, 22.3760713 38.5276853, 22.3760801 38.5276352)",,,
"[547213770, 176038703]",False,,residential,"[False, True]",54.551,"LINESTRING (22.3760294 38.5278897, 22.3760261 38.5279059, 22.3760093 38.5280219, 22.3760022 38.528046, 22.3759939 38.5280629, 22.3759739 38.5280797, 22.3759633 38.5280865, 22.3759356 38.5280892, 22.3759099 38.5280874, 22.3756112 38.5280377)",,,
131518323,False,Ν. Γιαγτζή,residential,False,66.592,"LINESTRING (22.3771816 38.5280674, 22.3779325 38.5281839)",2,,
131518323,False,Ν. Γιαγτζή,residential,True,51.985,"LINESTRING (22.3771816 38.5280674, 22.3765954 38.5279765)",2,,
1241658809,False,,tertiary,False,37.066,"LINESTRING (22.3771816 38.5280674, 22.3771334 38.5283986)",,,
1241658809,False,,tertiary,True,25.078,"LINESTRING (22.3771816 38.5280674, 22.3772105 38.527843)",,,
1241658809,False,,tertiary,False,11.268,"LINESTRING (22.3771334 38.5283986, 22.3771201 38.5284994)",,,
1241658809,False,,tertiary,True,37.066,"LINESTRING (22.3771334 38.5283986, 22.3771816 38.5280674)",,,
131518330,False,,residential,True,53.643,"LINESTRING (22.3771201 38.5284994, 22.3765126 38.5284165)",2,,
200440429,False,Πανουργιά,tertiary,False,11.786,"LINESTRING (22.3771201 38.5284994, 22.3771046 38.5286047)",,,
1241658809,False,,tertiary,True,11.268,"LINESTRING (22.3771201 38.5284994, 22.3771334 38.5283986)",,,
131518326,False,,residential,False,57.204,"LINESTRING (22.3770643 38.528987, 22.3764175 38.5288941)",,,
200440429,False,Πανουργιά,tertiary,False,15.029,"LINESTRING (22.3770643 38.528987, 22.3770611 38.5290649, 22.3770596 38.5291221)",,,
200440429,False,Πανουργιά,tertiary,True,42.655,"LINESTRING (22.3770643 38.528987, 22.37708 38.5288218, 22.3771046 38.5286047)",,,
131518325,False,,residential,False,18.033,"LINESTRING (22.3763711 38.5291656, 22.3763571 38.5293274)",,,
131518325,False,,residential,True,69.567,"LINESTRING (22.3763711 38.5291656, 22.3762957 38.5291725, 22.3761962 38.5291807, 22.3761128 38.529188, 22.3760419 38.5291991, 22.375928 38.5292249, 22.3758304 38.5292479, 22.375705 38.5292834, 22.3755985 38.5293145)",,,
131518325,False,,residential,True,70.181,"LINESTRING (22.3756852 38.5296768, 22.3763571 38.5293274)",,,
963910965,False,Δημητρά,residential,True,72.458,"LINESTRING (22.3756852 38.5296768, 22.3749876 38.5300329)",,,
200444235,False,,residential,False,57.736000000000004,"LINESTRING (22.3756852 38.5296768, 22.3757222 38.5297165, 22.375753 38.5297561, 22.3758015 38.5298324, 22.3758297 38.52988, 22.3758509 38.5299255, 22.3758673 38.5299712, 22.3758735 38.5300078, 22.3758814 38.5300854, 22.3758867 38.5301607)",,,
200444235,False,,residential,True,30.152,"LINESTRING (22.3756852 38.5296768, 22.375657 38.5296532, 22.3755997 38.5296034, 22.3755362 38.529554, 22.375435 38.52949)",,,
131518326,False,,residential,False,72.269,"LINESTRING (22.3764175 38.5288941, 22.375598 38.5287873)",,,
131518326,False,,residential,True,57.204,"LINESTRING (22.3764175 38.5288941, 22.3770643 38.528987)",,,
131518327,True,,residential,False,30.458,"LINESTRING (22.3764175 38.5288941, 22.3763711 38.5291656)",,,
131518327,True,,residential,False,53.747,"LINESTRING (22.3765126 38.5284165, 22.3764175 38.5288941)",,,
131518330,False,,residential,False,53.643,"LINESTRING (22.3765126 38.5284165, 22.3771201 38.5284994)",2,,
131518330,False,,residential,True,80.099,"LINESTRING (22.3765126 38.5284165, 22.3756055 38.5282927)",2,,
131518332,True,,residential,False,35.705,"LINESTRING (22.3775407 38.5284384, 22.3771334 38.5283986)",,,
176037724,True,,tertiary,False,24.823,"LINESTRING (22.3775407 38.5284384, 22.3775174 38.5285502, 22.3774992 38.5286346, 22.3774976 38.5286456, 22.3774978 38.5286589)",1,,
48530691,False,Σαλώνων,secondary,True,27.923,"LINESTRING (22.3787642 38.5267351, 22.3785365 38.5269121)",2,,
131518336,False,Γιδόγιαννου Γ.,residential,True,50.632,"LINESTRING (22.3787642 38.5267351, 22.3783739 38.5263973)",,,
446500180,False,Σαλώνων,secondary,False,75.632,"LINESTRING (22.3787642 38.5267351, 22.3794085 38.5262784)",2,,
379714125,False,Γιδόγιαννου Γ.,secondary,True,59.396,"LINESTRING (22.3787642 38.5267351, 22.3788146 38.526781, 22.3792094 38.5271401)",2,,
132926957,False,Lachana Evet. E.,residential,True,77.161,"LINESTRING (22.375714 38.52305, 22.3748862 38.5232992)",,,
"[200440416, 132926958]",False,"['Μητσόπουλου Δ.', 'Μοσκαχλαϊδή Γ.']",residential,False,127.15700000000001,"LINESTRING (22.375714 38.52305, 22.3757092 38.5230917, 22.375709 38.5231316, 22.3757119 38.5231571, 22.3757203 38.5231934, 22.3757284 38.5232188, 22.3757404 38.5232479, 22.375769 38.5233077, 22.3758764 38.5235122, 22.3750868 38.5237376)",,,
132926957,False,Lachana Evet. E.,residential,False,77.161,"LINESTRING (22.3748862 38.5232992, 22.375714 38.52305)",,,
132926959,False,Anisi N.,residential,False,51.777,"LINESTRING (22.3748862 38.5232992, 22.3750868 38.5237376)",,,
132926959,False,Anisi N.,residential,True,49.827,"LINESTRING (22.3748862 38.5232992, 22.3746746 38.5228828)",,,
"[132926957, 200440430]",False,Lachana Evet. E.,residential,True,167.963,"LINESTRING (22.3748862 38.5232992, 22.3744743 38.5234395, 22.3743086 38.5234973, 22.3741054 38.5235728, 22.3739157 38.5236476, 22.3738314 38.5236849, 22.3737943 38.523705, 22.3737806 38.5237149, 22.3737732 38.5237231, 22.3737609 38.5237435, 22.3737595 38.5237506, 22.3737587 38.5237601, 22.373763 38.5237751, 22.3737697 38.5237885, 22.3737841 38.5238059, 22.3738376 38.5238588, 22.3738549 38.5238714, 22.3738817 38.5238847, 22.3739029 38.5238904, 22.3739499 38.5238949, 22.3740136 38.5239032, 22.374056 38.5239097, 22.3741271 38.5239262, 22.3742255 38.5239487, 22.3743001 38.5239683)",,,
132926959,False,Anisi N.,residential,True,51.777,"LINESTRING (22.3750868 38.5237376, 22.3748862 38.5232992)",,,
132926958,False,Μοσκαχλαϊδή Γ.,residential,False,73.098,"LINESTRING (22.3750868 38.5237376, 22.3748159 38.5238226, 22.3746631 38.5238666, 22.3745356 38.5239034, 22.3743001 38.5239683)",,,
"[200440416, 132926958]",False,"['Μητσόπουλου Δ.', 'Μοσκαχλαϊδή Γ.']",residential,True,127.15700000000001,"LINESTRING (22.3750868 38.5237376, 22.3758764 38.5235122, 22.375769 38.5233077, 22.3757404 38.5232479, 22.3757284 38.5232188, 22.3757203 38.5231934, 22.3757119 38.5231571, 22.375709 38.5231316, 22.3757092 38.5230917, 22.375714 38.52305)",,,
132926958,False,Μοσκαχλαϊδή Γ.,residential,True,73.098,"LINESTRING (22.3743001 38.5239683, 22.3745356 38.5239034, 22.3746631 38.5238666, 22.3748159 38.5238226, 22.3750868 38.5237376)",,,
169820148,False,Zouma Dim. I.,residential,True,26.714,"LINESTRING (22.3743001 38.5239683, 22.3744061 38.5239968, 22.3744971 38.5240212, 22.3745881 38.5240513)",,,
"[132926957, 200440430]",False,Lachana Evet. E.,residential,False,167.963,"LINESTRING (22.3743001 38.5239683, 22.3742255 38.5239487, 22.3741271 38.5239262, 22.374056 38.5239097, 22.3740136 38.5239032, 22.3739499 38.5238949, 22.3739029 38.5238904, 22.3738817 38.5238847, 22.3738549 38.5238714, 22.3738376 38.5238588, 22.3737841 38.5238059, 22.3737697 38.5237885, 22.373763 38.5237751, 22.3737587 38.5237601, 22.3737595 38.5237506, 22.3737609 38.5237435, 22.3737732 38.5237231, 22.3737806 38.5237149, 22.3737943 38.523705, 22.3738314 38.5236849, 22.3739157 38.5236476, 22.3741054 38.5235728, 22.3743086 38.5234973, 22.3744743 38.5234395, 22.3748862 38.5232992)",,,
132926959,False,Anisi N.,residential,False,49.827,"LINESTRING (22.3746746 38.5228828, 22.3748862 38.5232992)",,,
200440408,False,Κολοβάτας,residential,False,22.0,"LINESTRING (22.3746746 38.5228828, 22.3744396 38.5229559)",,,
132926960,False,Φρουρίου,residential,False,30.267000000000003,"LINESTRING (22.3740298 38.5261976, 22.3740356 38.5261127, 22.3740376 38.5260537, 22.374037 38.5260202, 22.3740332 38.5259911, 22.374029 38.5259689, 22.3740153 38.5259273)",2,,
"[132926960, 169820149]",False,Φρουρίου,residential,"[False, True]",60.638999999999996,"LINESTRING (22.3740298 38.5261976, 22.3740218 38.5262654, 22.3740054 38.5263592, 22.3739858 38.5264473, 22.3739687 38.5265171, 22.3739571 38.5265608, 22.3739469 38.5265998, 22.3739389 38.5266241, 22.373929 38.52665, 22.373921 38.5266676, 22.3739133 38.5266823, 22.3739041 38.5266991, 22.3738926 38.5267178, 22.3738849 38.5267281)",2,,
169808755,False,Παπαδόπουλου Σ.,residential,True,44.922000000000004,"LINESTRING (22.3740298 38.5261976, 22.3739092 38.5261882, 22.3737632 38.5261803, 22.3737408 38.52618, 22.3737271 38.5261842, 22.3737138 38.5261909, 22.3737024 38.5262019, 22.3736932 38.5262162, 22.3736364 38.526331)",,,
132926960,False,Φρουρίου,residential,False,79.664,"LINESTRING (22.3740153 38.5259273, 22.3739821 38.5258775, 22.3739496 38.5258362, 22.3738986 38.5257793, 22.3734628 38.5253576)",2,,
132926960,False,Φρουρίου,residential,True,30.267,"LINESTRING (22.3740153 38.5259273, 22.374029 38.5259689, 22.3740332 38.5259911, 22.374037 38.5260202, 22.3740376 38.5260537, 22.3740356 38.5261127, 22.3740298 38.5261976)",2,,
200444222,False,Δωρίδος,residential,True,57.599999999999994,"LINESTRING (22.3740153 38.5259273, 22.3741326 38.5259261, 22.37417 38.5259278, 22.3742047 38.5259333, 22.3742249 38.5259398, 22.3742435 38.5259508, 22.3742586 38.5259625, 22.374282 38.5259856, 22.3743405 38.5260553, 22.3744901 38.5262229)",,,
132926960,False,Φρουρίου,residential,False,279.94599999999997,"LINESTRING (22.3734628 38.5253576, 22.3732884 38.5252075, 22.373165 38.5251246, 22.3728365 38.525004, 22.3727842 38.5249736, 22.3727587 38.524919, 22.3727815 38.5248372, 22.3728485 38.5247438, 22.3729853 38.5246284, 22.3731074 38.5245308, 22.3732133 38.5244437, 22.3732757 38.5243913, 22.3733246 38.5243388, 22.3733681 38.5242829, 22.3734003 38.5242291, 22.3734283 38.524171, 22.3734592 38.5240962, 22.3734805 38.5240242, 22.373495 38.5239684, 22.373504 38.5239019, 22.3735108 38.5238153, 22.3735128 38.5236516, 22.3735003 38.5235192, 22.3734869 38.5234059, 22.3734689 38.5233143)",2,,
132926960,False,Φρουρίου,residential,True,79.664,"LINESTRING (22.3734628 38.5253576, 22.3738986 38.5257793, 22.3739496 38.5258362, 22.3739821 38.5258775, 22.3740153 38.5259273)",2,,
138153312,False,Σιμοπούλου,tertiary,False,29.120999999999995,"LINESTRING (22.3781008 38.5285671, 22.3781015 38.5285386, 22.3780999 38.5285259, 22.3780935 38.5285067, 22.3780865 38.5284916, 22.3780775 38.5284817, 22.3780661 38.52847, 22.3780473 38.5284549, 22.378019 38.5284378, 22.3780056 38.5284321, 22.377992 38.5284281, 22.3779732 38.5284246, 22.3778844 38.5284133)",,,
138153312,False,Σιμοπούλου,tertiary,True,59.16799999999999,"LINESTRING (22.3781008 38.5285671, 22.3780972 38.5286076, 22.3780894 38.5286425, 22.3780732 38.5286944, 22.3780534 38.5287517, 22.378025 38.5288222, 22.377995 38.5288949, 22.3779642 38.5289625, 22.3779025 38.5290737)",,,
379714110,False,,tertiary,True,108.478,"LINESTRING (22.3781008 38.5285671, 22.3781415 38.5285799, 22.3781981 38.5286004, 22.3783115 38.5286568, 22.3785778 38.5287973, 22.3788117 38.5289156, 22.3791558 38.5290852)",,,
138153312,False,Σιμοπούλου,tertiary,False,29.725,"LINESTRING (22.3768731 38.5302023, 22.3770746 38.5299864)",,,
138153312,False,Σιμοπούλου,tertiary,True,32.034,"LINESTRING (22.3768731 38.5302023, 22.3767518 38.5303181, 22.3766357 38.5304225)",,,
171535832,False,,residential,True,131.917,"LINESTRING (22.3768731 38.5302023, 22.3769121 38.5302299, 22.3769495 38.5302636, 22.3769832 38.5303001, 22.3770237 38.5303535, 22.377097 38.530458, 22.3772762 38.5306913, 22.3775695 38.5310824, 22.3776779 38.5312045)",,,
171533935,False,,residential,True,23.367,"LINESTRING (22.3762416 38.530755, 22.3764275 38.5309067)",,,
138153312,False,Σιμοπούλου,tertiary,False,50.421,"LINESTRING (22.3762416 38.530755, 22.3764627 38.5305706, 22.3766357 38.5304225)",,,
138153312,False,Σιμοπούλου,tertiary,True,21.726,"LINESTRING (22.3762416 38.530755, 22.3761624 38.5308247, 22.3760819 38.5309051)",,,
138153312,False,Σιμοπούλου,tertiary,False,21.726,"LINESTRING (22.3760819 38.5309051, 22.3761624 38.5308247, 22.3762416 38.530755)",,,
138153312,False,Σιμοπούλου,tertiary,True,42.565999999999995,"LINESTRING (22.3760819 38.5309051, 22.3760326 38.5309573, 22.3759881 38.5310114, 22.3759356 38.5310854, 22.3758855 38.5311611, 22.3758421 38.5312376)",,,
200444235,False,,residential,True,44.786,"LINESTRING (22.3760819 38.5309051, 22.3760532 38.5308928, 22.376024 38.5308689, 22.3760041 38.5308472, 22.3759778 38.5308009, 22.3759596 38.530759, 22.3759402 38.5306958, 22.3759265 38.5306333, 22.3759133 38.5305398)",,,
963954837,False,,residential,True,30.208,"LINESTRING (22.3760819 38.5309051, 22.3761022 38.5309099, 22.3761503 38.530915, 22.3762945 38.5309139, 22.3764275 38.5309067)",,,
138153312,False,Σιμοπούλου,tertiary,True,8.712,"LINESTRING (22.3756648 38.5316085, 22.3756259 38.5316807)",,,
