osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,width
58664910,False,,,Asematie,tertiary,,True,369.36300000000017,"LINESTRING (23.9111407 63.8980137, 23.9115686 63.8981221, 23.9123773 63.8983536, 23.9126535 63.8984572, 23.9129109 63.8985536, 23.9130099 63.8985953, 23.9133184 63.8987251, 23.9133864 63.8987576, 23.9135357 63.8988292, 23.9142284 63.8991608, 23.9143482 63.8992194, 23.9144171 63.8992535, 23.9144901 63.8992896, 23.914704 63.8993955, 23.9149221 63.8995034, 23.9151585 63.8996156, 23.9156204 63.8998347, 23.915771 63.8999066, 23.9159005 63.8999684, 23.9160593 63.9000607, 23.9161846 63.9001361, 23.916338 63.9002301, 23.9165076 63.9003169)",,,
175199934,False,,,Tarhatie,residential,,True,156.108,"LINESTRING (23.9111407 63.8980137, 23.9110729 63.8980474, 23.9109933 63.8980871, 23.9108275 63.8981564, 23.9107055 63.8982068, 23.9102522 63.8983941, 23.9099613 63.8985101, 23.9096096 63.8986503, 23.9094864 63.8986993, 23.9088353 63.8989835)",,,
174986967,False,,,Miilutie,residential,,False,133.571,"LINESTRING (23.9088353 63.8989835, 23.9096521 63.8993861, 23.9098131 63.8994655, 23.9106534 63.8998797)",,,
"[542710214, 174986967]",False,,,Miilutie,residential,,"[False, True]",172.60000000000002,"LINESTRING (23.9088353 63.8989835, 23.9082646 63.8987397, 23.9079846 63.8986204, 23.907385 63.898365, 23.906771 63.8980544, 23.9066923 63.8979733, 23.9066932 63.897935, 23.9067711 63.8978735, 23.9068472 63.8978298)",,,
175199934,False,,,Tarhatie,residential,,False,156.108,"LINESTRING (23.9088353 63.8989835, 23.9094864 63.8986993, 23.9096096 63.8986503, 23.9099613 63.8985101, 23.9102522 63.8983941, 23.9107055 63.8982068, 23.9108275 63.8981564, 23.9109933 63.8980871, 23.9110729 63.8980474, 23.9111407 63.8980137)",,,
174986967,False,,,Miilutie,residential,,False,90.083,"LINESTRING (23.9129376 63.9009476, 23.9130796 63.9010085, 23.9132719 63.901091, 23.9137299 63.9013032, 23.9140363 63.9014531, 23.9142094 63.9015332)",,,
174986967,False,,,Miilutie,residential,,True,156.816,"LINESTRING (23.9129376 63.9009476, 23.91087 63.8999881, 23.9107322 63.8999241)",,,
174998124,False,,,Kirkkotie,residential,,True,145.146,"LINESTRING (23.9117132 63.9022364, 23.9119681 63.9021718, 23.9122851 63.9020765, 23.9124593 63.9020322, 23.9126269 63.9019828, 23.9127935 63.9019281, 23.9133201 63.9017704, 23.9133572 63.9017592, 23.9138767 63.9016098, 23.9139842 63.9015833, 23.9140271 63.9015728, 23.9142094 63.9015332)",,,
174986967,False,,,Miilutie,residential,,True,90.083,"LINESTRING (23.9142094 63.9015332, 23.9140363 63.9014531, 23.9137299 63.9013032, 23.9132719 63.901091, 23.9130796 63.9010085, 23.9129376 63.9009476)",,,
174998124,False,,,Kirkkotie,residential,,False,145.14600000000002,"LINESTRING (23.9142094 63.9015332, 23.9140271 63.9015728, 23.9139842 63.9015833, 23.9138767 63.9016098, 23.9133572 63.9017592, 23.9133201 63.9017704, 23.9127935 63.9019281, 23.9126269 63.9019828, 23.9124593 63.9020322, 23.9122851 63.9020765, 23.9119681 63.9021718, 23.9117132 63.9022364)",,,
174998124,False,,,Kirkkotie,residential,,True,64.515,"LINESTRING (23.9142094 63.9015332, 23.9144037 63.901499, 23.9147186 63.9014435, 23.915065 63.9014226, 23.9151623 63.9014167, 23.9152418 63.9014196, 23.9154441 63.9014348, 23.9154809 63.901438)",,,
300962273,False,,,Siltakatu,residential,,False,22.059,"LINESTRING (23.9233166 63.9023265, 23.9229173 63.9022343)",,,
175278319,False,,,Siltakuja,residential,,False,79.474,"LINESTRING (23.9233166 63.9023265, 23.9232199 63.9024068, 23.92316 63.9024596, 23.9230399 63.9025808, 23.9229922 63.9026288, 23.9227605 63.9028376, 23.9227386 63.9028947, 23.9227556 63.9029375, 23.9228007 63.9029796)",,,
300962273,False,,,Siltakatu,residential,,True,213.36599999999999,"LINESTRING (23.9233166 63.9023265, 23.9241736 63.9025009, 23.9247795 63.9026241, 23.926207 63.9029084, 23.9263243 63.902932, 23.9267739 63.9030226, 23.9271514 63.903127, 23.9272521 63.9031504)",,,
300962273,False,,,Siltakatu,residential,,True,22.059,"LINESTRING (23.9229173 63.9022343, 23.9233166 63.9023265)",,,
58664932,False,,,Raasakankuja,residential,,False,107.32400000000001,"LINESTRING (23.9229173 63.9022343, 23.9233339 63.9019595, 23.9240851 63.9014174)",,,
"[300962273, 299641070, 58664887]",False,,,Siltakatu,residential,,False,304.18,"LINESTRING (23.9229173 63.9022343, 23.9225233 63.9021639, 23.9222089 63.9021244, 23.9220322 63.9021161, 23.9218053 63.9021222, 23.9215524 63.9021368, 23.9213349 63.9021629, 23.9211404 63.9021937, 23.9209519 63.9022242, 23.9207795 63.9022619, 23.9205452 63.9023137, 23.9196986 63.9025182, 23.9195082 63.9025684, 23.9192956 63.902624, 23.91916 63.9026455, 23.9190206 63.902654, 23.9189623 63.9026553, 23.9189233 63.9026546, 23.9188824 63.9026538, 23.9187823 63.9026444, 23.9186801 63.9026348, 23.9184729 63.9026153, 23.9184389 63.9026121, 23.9181699 63.9025857, 23.9173208 63.9025023, 23.9171546 63.9024859, 23.9170661 63.9024773)",,yes,4.8
300962273,False,,,Siltakatu,residential,,False,213.36599999999999,"LINESTRING (23.9272521 63.9031504, 23.9271514 63.903127, 23.9267739 63.9030226, 23.9263243 63.902932, 23.926207 63.9029084, 23.9247795 63.9026241, 23.9241736 63.9025009, 23.9233166 63.9023265)",,,
363238261,False,,18081,Riuttasentie,tertiary,,True,31.0,"LINESTRING (23.9272521 63.9031504, 23.9269909 63.9032608, 23.9268169 63.9033525)",,,
175278319,False,,,Siltakuja,residential,,True,79.474,"LINESTRING (23.9228007 63.9029796, 23.9227556 63.9029375, 23.9227386 63.9028947, 23.9227605 63.9028376, 23.9229922 63.9026288, 23.9230399 63.9025808, 23.92316 63.9024596, 23.9232199 63.9024068, 23.9233166 63.9023265)",,,
176999345,False,,,Raasakankatu,living_street,,True,191.9,"LINESTRING (23.9262675 63.8998107, 23.9260609 63.8997234, 23.925852 63.8996579, 23.925694 63.8995956, 23.9255978 63.8995099, 23.9255241 63.8994058, 23.9257151 63.899049, 23.925875 63.89885, 23.9261044 63.8987269, 23.9264107 63.8986384, 23.9267971 63.8985233, 23.9269494 63.89847)",,,
177184282,False,,,Koskikuja,residential,,False,124.58000000000001,"LINESTRING (23.9262675 63.8998107, 23.9262036 63.8999145, 23.926151 63.9000954, 23.9260866 63.9002249, 23.9259679 63.9003157, 23.9254665 63.9005743, 23.9251417 63.9007834)",,,
177222172,False,,,Tukkitie,residential,,True,149.482,"LINESTRING (23.920292 63.9007478, 23.9202864 63.9007411, 23.9200705 63.9006575, 23.9190741 63.9003656, 23.9188938 63.9003215, 23.9187552 63.9003214, 23.9185828 63.9003757, 23.918186 63.9005633, 23.9179742 63.9007205)",,,
175284956,False,,,Torikuja,residential,,False,211.501,"LINESTRING (23.9170661 63.9024773, 23.9170816 63.902412, 23.917126 63.9022247, 23.9171167 63.9020949, 23.9170619 63.9020135, 23.9169565 63.9019017, 23.9169005 63.9018423, 23.9168717 63.9017182, 23.9168883 63.9015984, 23.9169891 63.9014544, 23.9170648 63.9014003, 23.9171709 63.9013246, 23.9176317 63.9009955, 23.9178459 63.9008236, 23.9179742 63.9007205)",,,
299641070,False,,,Siltakatu,residential,,False,95.947,"LINESTRING (23.9170661 63.9024773, 23.9167647 63.9024485, 23.9162209 63.9024194, 23.9160215 63.9024088, 23.9155564 63.902376, 23.9153546 63.9023732, 23.9151232 63.9023707)",,,
"[300962273, 299641070, 58664887]",False,,,Siltakatu,residential,,True,304.18000000000006,"LINESTRING (23.9170661 63.9024773, 23.9171546 63.9024859, 23.9173208 63.9025023, 23.9181699 63.9025857, 23.9184389 63.9026121, 23.9184729 63.9026153, 23.9186801 63.9026348, 23.9187823 63.9026444, 23.9188824 63.9026538, 23.9189233 63.9026546, 23.9189623 63.9026553, 23.9190206 63.902654, 23.91916 63.9026455, 23.9192956 63.902624, 23.9195082 63.9025684, 23.9196986 63.9025182, 23.9205452 63.9023137, 23.9207795 63.9022619, 23.9209519 63.9022242, 23.9211404 63.9021937, 23.9213349 63.9021629, 23.9215524 63.9021368, 23.9218053 63.9021222, 23.9220322 63.9021161, 23.9222089 63.9021244, 23.9225233 63.9021639, 23.9229173 63.9022343)",,yes,4.8
306156269,True,,775,Himangantie,secondary,,False,42.552,"LINESTRING (23.923917 63.9039495, 23.9239407 63.9037154, 23.9239695 63.9035676)",,,
698991043,False,,775,Himangantie,secondary,,False,124.331,"LINESTRING (23.923917 63.9039495, 23.9237913 63.9041105, 23.9231115 63.90501)",,,
431592049,True,1,28,Kajaanintie,trunk,50,False,15.99,"LINESTRING (23.9242936 63.9035864, 23.9239695 63.9035676)",,,
698991042,True,,,Himangantie,secondary,,False,44.465,"LINESTRING (23.9242936 63.9035864, 23.9241751 63.9037298, 23.923917 63.9039495)",,,
698991042,True,,,Himangantie,secondary,,False,9.595,"LINESTRING (23.9243217 63.903501, 23.9242936 63.9035864)",,,
431592050,True,1,28,Kajaanintie,trunk,50,False,75.614,"LINESTRING (23.9243217 63.903501, 23.9246314 63.9035162, 23.9252075 63.9035548, 23.9256888 63.903599, 23.9258281 63.9036335)",,,
