osmid,oneway,ref,name,highway,reversed,length,bridge,lanes,geometry,maxspeed,junction
228794336,False,282,Kauppakatu,secondary,True,89.63600000000001,,2,"LINESTRING (23.6238393 60.8112073, 23.6237331 60.8112631, 23.6233738 60.8114566, 23.6230589 60.8116263, 23.6227607 60.8118173)",,
543773220,False,282,Kauppakatu,secondary,False,8.82,,2,"LINESTRING (23.6215812 60.8128015, 23.6216711 60.8127354)",,
543773223,True,282,Kauppakatu,secondary,False,49.553,,1,"LINESTRING (23.6215812 60.8128015, 23.6214477 60.8129595, 23.6213165 60.8130933, 23.6212701 60.8131297, 23.6212391 60.8132119)",,
543773220,False,282,Kauppakatu,secondary,True,6.396,,2,"LINESTRING (23.6217385 60.8126882, 23.6216711 60.8127354)",,
98820026,False,,Sepänkatu,residential,True,55.586,,,"LINESTRING (23.6217385 60.8126882, 23.6218608 60.8127173, 23.6226504 60.8129165)",,
543773220,False,282,Kauppakatu,secondary,False,86.658,,2,"LINESTRING (23.6217385 60.8126882, 23.6217576 60.812669, 23.6217722 60.8126544, 23.6220549 60.8123892, 23.6224774 60.8119972)",,
391560085,False,,Loimikatu,residential,True,279.41200000000003,,,"LINESTRING (23.6289104 60.8116743, 23.6288445 60.8116985, 23.6279928 60.8120118, 23.6259496 60.8127635, 23.6259426 60.8128155, 23.6259966 60.8128754, 23.6261716 60.8129964, 23.6261942 60.8130598, 23.6261978 60.8133769, 23.6261971 60.813434)",40,
448731792,True,284,,secondary,False,15.144,,2,"LINESTRING (23.6319154 60.8198214, 23.6318446 60.8197807, 23.631804 60.8197438, 23.6317869 60.8197037)",,roundabout
448731792,True,284,,secondary,False,24.805999999999997,,2,"LINESTRING (23.6319129 60.819576, 23.6319769 60.8195594, 23.6320355 60.8195517, 23.6320668 60.8195501, 23.6321556 60.8195543, 23.6322476 60.8195742, 23.6323221 60.8196089)",,roundabout
448731792,True,284,,secondary,False,16.37,,2,"LINESTRING (23.6317869 60.8197037, 23.6317932 60.8196635, 23.6318219 60.8196258, 23.6319129 60.819576)",,roundabout
543741547,True,284,Kartanonkatu,secondary,False,37.759,,2,"LINESTRING (23.6317869 60.8197037, 23.6317509 60.8196608, 23.6317035 60.8196202, 23.6316195 60.8195675, 23.6313934 60.8194255)",,
448731792,True,284,,secondary,False,4.679,,2,"LINESTRING (23.6322957 60.8197953, 23.6322272 60.8198209)",,roundabout
448731792,True,284,,secondary,False,17.448,,2,"LINESTRING (23.6322272 60.8198209, 23.6321483 60.8198356, 23.6320664 60.8198389, 23.6319154 60.8198214)",,roundabout
227713334,True,,Vapaudenkatu,tertiary,False,9.383,,2,"LINESTRING (23.6273207 60.8166109, 23.6271836 60.8166624)",,
27150348,True,284,Kartanonkatu,secondary,False,101.065,,1,"LINESTRING (23.6273207 60.8166109, 23.6274522 60.8166994, 23.628411 60.8173481)",,
227713334,True,,Vapaudenkatu,tertiary,False,36.161,,2,"LINESTRING (23.6290672 60.8160199, 23.6285138 60.8162014)",,
448725169,False,,Torikatu,residential,False,8.485,,,"LINESTRING (23.6290672 60.8160199, 23.6289786 60.815957)",,
448725169,False,,Torikatu,residential,True,200.33599999999998,,,"LINESTRING (23.6290672 60.8160199, 23.629179 60.8160962, 23.6293335 60.8161812, 23.6295041 60.8162835, 23.6297517 60.81643, 23.6298158 60.8164626, 23.6299111 60.8165277, 23.6300131 60.8165896, 23.6303225 60.8167772, 23.6305466 60.8169334, 23.6307156 60.8170512, 23.6308396 60.8171377, 23.6311837 60.8173775, 23.631298 60.8174541)",,
25911981,False,,Paimenenkatu,residential,False,8.34,,,"LINESTRING (23.6293836 60.8181339, 23.6295038 60.8180871)",,
543741547,True,284,Kartanonkatu,secondary,False,102.57199999999999,,2,"LINESTRING (23.6293836 60.8181339, 23.6292498 60.8180465, 23.628268 60.8173889)",,
98819997,False,,Sortohaankatu,residential,False,10.203,,,"LINESTRING (23.6313934 60.8194255, 23.6315512 60.8193755)",,
98819997,False,,Sortohaankatu,residential,True,79.67999999999999,,,"LINESTRING (23.6313934 60.8194255, 23.6312701 60.8194675, 23.6302285 60.8198623)",,
543741547,True,284,Kartanonkatu,secondary,False,180.277,,2,"LINESTRING (23.6313934 60.8194255, 23.6295621 60.8182514, 23.6293836 60.8181339)",,
544330927,False,,Puutarhakatu,residential,False,10.126,,,"LINESTRING (23.6260022 60.8158668, 23.6260996 60.8157891)",,
"[1222934304, 543741547, 996803348]",True,284,Kartanonkatu,secondary,False,193.395,,"['2', '3']","LINESTRING (23.6260022 60.8158668, 23.6257562 60.8156962, 23.6248311 60.8150863, 23.6243289 60.8147524, 23.6242709 60.8147138, 23.6238577 60.814478)",,
544330927,False,,Puutarhakatu,residential,True,314.538,,,"LINESTRING (23.6260022 60.8158668, 23.6259099 60.8159404, 23.6252458 60.8165214, 23.6251795 60.8165871, 23.6248033 60.8169407, 23.6242451 60.8174507, 23.6237536 60.8179103, 23.6233207 60.8183046, 23.6232176 60.818341)",,
543741584,False,,Pekolankatu,residential,True,8.983,,,"LINESTRING (23.628411 60.8173481, 23.628268 60.8173889)",,
27150348,True,284,Kartanonkatu,secondary,False,101.30499999999999,,1,"LINESTRING (23.628411 60.8173481, 23.6290265 60.8177642, 23.6293793 60.8180028, 23.6295038 60.8180871)",,
543741584,False,,Pekolankatu,residential,False,8.983,,,"LINESTRING (23.628268 60.8173889, 23.628411 60.8173481)",,
543741547,True,284,Kartanonkatu,secondary,False,99.914,,2,"LINESTRING (23.628268 60.8173889, 23.6273406 60.8167674, 23.6273095 60.8167465, 23.6271836 60.8166624)",,
543741584,False,,Pekolankatu,residential,True,121.36399999999999,,,"LINESTRING (23.628268 60.8173889, 23.6281418 60.8174378, 23.6264367 60.8180163)",,
543741584,False,,Pekolankatu,residential,False,121.36399999999999,,,"LINESTRING (23.6264367 60.8180163, 23.6281418 60.8174378, 23.628268 60.8173889)",,
543741942,True,,Urheilukentänkatu,tertiary,False,44.428,,1,"LINESTRING (23.6331143 60.8197848, 23.6327686 60.8197848, 23.632632 60.819791, 23.6324459 60.819796, 23.6322957 60.8197953)",,
1222934310,False,,Urheilukentänkatu,tertiary,True,32.760999999999996,,2,"LINESTRING (23.6331143 60.8197848, 23.6333911 60.8198291, 23.6336754 60.8198929)",40,
448731792,True,284,,secondary,False,22.506999999999998,,2,"LINESTRING (23.6323221 60.8196089, 23.6323605 60.8196434, 23.6323751 60.8196694, 23.632375 60.8197201, 23.6323468 60.8197607, 23.6322957 60.8197953)",,roundabout
543741944,True,,Urheilukentänkatu,tertiary,False,47.603,,1,"LINESTRING (23.6323221 60.8196089, 23.6324818 60.8196508, 23.632565 60.8196857, 23.632658 60.819709, 23.6328751 60.8197496, 23.6331143 60.8197848)",,
25911893,True,,Vapaudenkatu,tertiary,False,9.481,,2,"LINESTRING (23.6270805 60.8165933, 23.6272223 60.8165434)",,
543741547,True,284,Kartanonkatu,secondary,False,99.721,,2,"LINESTRING (23.6270805 60.8165933, 23.6270003 60.8165396, 23.6260022 60.8158668)",,
543741547,True,284,Kartanonkatu,secondary,False,9.502,,2,"LINESTRING (23.6271836 60.8166624, 23.6270805 60.8165933)",,
544330927,False,,Puutarhakatu,residential,False,16.526,,,"LINESTRING (23.6229421 60.8183987, 23.6230606 60.8183881, 23.6232176 60.818341)",,
544330927,False,,Puutarhakatu,residential,True,41.636,,,"LINESTRING (23.6229421 60.8183987, 23.622808 60.8183983, 23.6221742 60.8184022)",,
722676402,False,,,residential,False,33.68000000000001,,,"LINESTRING (23.6229421 60.8183987, 23.622843 60.8183629, 23.6227957 60.818316, 23.6227855 60.8182616, 23.6228278 60.8182179, 23.6229325 60.818208, 23.6230054 60.8182074)",,
544330929,False,,Rydberginkuja,residential,False,18.789,,,"LINESTRING (23.6230054 60.8182074, 23.6231054 60.8182703, 23.6232176 60.818341)",,
544330929,False,,Rydberginkuja,residential,True,121.242,,,"LINESTRING (23.6230054 60.8182074, 23.6228434 60.818121, 23.6227026 60.8180717, 23.6225889 60.818022, 23.62131 60.8174983)",,
722676402,False,,,residential,True,33.68,,,"LINESTRING (23.6230054 60.8182074, 23.6229325 60.818208, 23.6228278 60.8182179, 23.6227855 60.8182616, 23.6227957 60.818316, 23.622843 60.8183629, 23.6229421 60.8183987)",,
25990764,False,,Puutarhurinkuja,residential,False,63.376,,,"LINESTRING (23.62131 60.8174983, 23.6210361 60.8177154, 23.6208811 60.8179343, 23.6208439 60.8180158)",,
25990764,False,,Puutarhurinkuja,residential,True,50.334,,,"LINESTRING (23.62131 60.8174983, 23.6214189 60.8174317, 23.6214851 60.8173896, 23.6219044 60.8171507)",,
544330929,False,,Rydberginkuja,residential,False,121.24199999999999,,,"LINESTRING (23.62131 60.8174983, 23.6225889 60.818022, 23.6227026 60.8180717, 23.6228434 60.818121, 23.6230054 60.8182074)",,
"[892392530, 25990764]",False,,Puutarhurinkuja,residential,False,100.643,,,"LINESTRING (23.6208439 60.8180158, 23.6208348 60.818098, 23.6208249 60.8182847, 23.6208581 60.8183561, 23.622009 60.8183992)",,
544331277,False,,Puutarhurinkuja,residential,False,77.506,,,"LINESTRING (23.6208439 60.8180158, 23.6210042 60.8180214, 23.622009 60.8183992)",,
25990764,False,,Puutarhurinkuja,residential,True,63.376,,,"LINESTRING (23.6208439 60.8180158, 23.6208811 60.8179343, 23.6210361 60.8177154, 23.62131 60.8174983)",,
633846658,False,,Sepänkuja,unclassified,True,53.229,,,"LINESTRING (23.6222465 60.8133528, 23.6223255 60.8132675, 23.6226504 60.8129165)",,
25911897,False,,Sibeliuksenkatu,residential,True,7.703,,,"LINESTRING (23.6304042 60.815533, 23.6303094 60.8154814)",,
227713334,True,,Vapaudenkatu,tertiary,False,90.48599999999999,,2,"LINESTRING (23.6304042 60.815533, 23.6301874 60.8156115, 23.629329 60.8159288, 23.6290672 60.8160199)",,
98820026,False,,Sepänkatu,residential,False,55.586,,,"LINESTRING (23.6226504 60.8129165, 23.6218608 60.8127173, 23.6217385 60.8126882)",,
98820026,False,,Sepänkatu,residential,True,49.495999999999995,,,"LINESTRING (23.6226504 60.8129165, 23.6230933 60.813033, 23.6233888 60.8131713)",,
633846658,False,,Sepänkuja,unclassified,False,53.229,,,"LINESTRING (23.6226504 60.8129165, 23.6223255 60.8132675, 23.6222465 60.8133528)",,
720608481,True,282;2821,Rautatienkatu,secondary,False,19.468,,1,"LINESTRING (23.6209189 60.8134139, 23.6208342 60.8133994, 23.6207624 60.8133731, 23.6207102 60.8133375, 23.6206824 60.8132959)",,roundabout
543773219,True,282,Kauppakatu,secondary,False,49.242000000000004,,1,"LINESTRING (23.6209814 60.8131295, 23.621138 60.8130751, 23.6212994 60.8129885, 23.6215812 60.8128015)",,
720608481,True,282;2821,Rautatienkatu,secondary,False,17.534999999999997,,1,"LINESTRING (23.6209814 60.8131295, 23.6210611 60.813136, 23.6211342 60.8131529, 23.6211951 60.8131789, 23.6212391 60.8132119)",,roundabout
720608481,True,282;2821,Rautatienkatu,secondary,False,15.281,,1,"LINESTRING (23.6206802 60.8132581, 23.6206958 60.8132246, 23.6207273 60.8131939, 23.6207729 60.8131676, 23.6208299 60.8131475)",,roundabout
720608481,True,282;2821,Rautatienkatu,secondary,False,8.486,,1,"LINESTRING (23.6210735 60.8134077, 23.6209971 60.8134158, 23.6209189 60.8134139)",,roundabout
720608481,True,282;2821,Rautatienkatu,secondary,False,8.533000000000001,,1,"LINESTRING (23.6208299 60.8131475, 23.6209032 60.8131335, 23.6209814 60.8131295)",,roundabout
720608481,True,282;2821,Rautatienkatu,secondary,False,15.033999999999999,,1,"LINESTRING (23.6212558 60.8133121, 23.6212291 60.8133433, 23.6211883 60.8133706, 23.6211354 60.8133924, 23.6210735 60.8134077)",,roundabout
"[227713346, 720608484]",True,2821,Rautatienkatu,secondary,False,133.084,yes,1,"LINESTRING (23.6212558 60.8133121, 23.6213632 60.8133589, 23.6214653 60.8134349, 23.6215536 60.8134787, 23.6217535 60.8135558, 23.6224476 60.8137861, 23.6231569 60.8140591)",,
720608481,True,282;2821,Rautatienkatu,secondary,False,4.214,,1,"LINESTRING (23.6206824 60.8132959, 23.6206788 60.813277, 23.6206802 60.8132581)",,roundabout
720608481,True,282;2821,Rautatienkatu,secondary,False,11.393,,1,"LINESTRING (23.6212391 60.8132119, 23.6212611 60.8132443, 23.6212668 60.8132784, 23.6212558 60.8133121)",,roundabout
25911977,False,,Torikatu,residential,False,9.05,,,"LINESTRING (23.6285138 60.8162014, 23.6284153 60.8161357)",,
227713334,True,,Vapaudenkatu,tertiary,False,79.111,,2,"LINESTRING (23.6285138 60.8162014, 23.628362 60.8162512, 23.6275195 60.8165416, 23.6274754 60.8165568, 23.6273207 60.8166109)",,
448725184,False,,III linja,residential,True,58.079,,,"LINESTRING (23.6361732 60.8155845, 23.6362329 60.816106)",,
1101670427,False,,III linja,residential,False,98.93700000000001,,,"LINESTRING (23.6361706 60.8154759, 23.6361624 60.8154124, 23.6360616 60.8146895, 23.6360581 60.8146646, 23.6360467 60.8145882)",,
