osmid,highway,oneway,reversed,length,geometry,name,maxspeed,ref,junction
67847061,unclassified,False,True,301.348,"LINESTRING (22.352602 61.2523169, 22.3528846 61.2523508, 22.353031 61.2523848, 22.3531672 61.25238, 22.3534952 61.2523193, 22.3536516 61.2523266, 22.3538081 61.2523606, 22.3542471 61.2524868, 22.3546104 61.2527513, 22.3547265 61.2528023, 22.3548729 61.2528314, 22.3552362 61.2528605, 22.3553119 61.2528748, 22.3553775 61.2528872, 22.3554835 61.2529212, 22.3555793 61.2529819, 22.3562404 61.2534915, 22.3563871 61.2536074, 22.3567602 61.2537958)",Hynsiköntie,,,
67847021,residential,False,True,85.484,"LINESTRING (22.3529909 61.2546048, 22.3532873 61.2546139, 22.3534387 61.2546594, 22.3538298 61.2548991, 22.3540633 61.255106)",Kalle-Kustaankuja,,,
67847046,residential,False,False,103.696,"LINESTRING (22.346259 61.2504346, 22.3451631 61.2496653)",Haapionkatu,,,
243809222,residential,False,True,71.607,"LINESTRING (22.346259 61.2504346, 22.3449218 61.2504669)",Poikkikatu,,,
67847046,residential,False,True,138.39100000000002,"LINESTRING (22.346259 61.2504346, 22.3464562 61.2506243, 22.3465548 61.2516557)",Haapionkatu,,,
67847008,residential,False,True,50.95399999999999,"LINESTRING (22.3423337 61.2498122, 22.3426049 61.2498863, 22.3432457 61.2498863)",Hakanpää,,,
67847021,residential,False,False,85.484,"LINESTRING (22.3540633 61.255106, 22.3538298 61.2548991, 22.3534387 61.2546594, 22.3532873 61.2546139, 22.3529909 61.2546048)",Kalle-Kustaankuja,,,
243809171,tertiary,False,False,73.2,"LINESTRING (22.3540633 61.255106, 22.3551258 61.2551343, 22.3554298 61.2551445)",Satakunnantie,,2471,
243809171,tertiary,False,True,111.552,"LINESTRING (22.3540633 61.255106, 22.353497 61.2551224, 22.3529027 61.255131, 22.351991 61.2552038)",Satakunnantie,,2471,
"[67847029, 67847046]",residential,False,True,285.10200000000003,"LINESTRING (22.3403064 61.2492105, 22.3410397 61.2490178, 22.3413478 61.2490178, 22.3421612 61.2490712, 22.3441885 61.2492994, 22.344509 61.249329, 22.3446451 61.249399, 22.344799 61.2494781, 22.3451631 61.2496653)","['Esankatu', 'Haapionkatu']",,,
67847046,residential,False,True,43.276,"LINESTRING (22.3465548 61.2516557, 22.3466207 61.2520436)",Haapionkatu,,,
67846989,residential,False,False,335.398,"LINESTRING (22.3465548 61.2516557, 22.3472696 61.2516231, 22.3478242 61.2515342, 22.3482786 61.251518, 22.348656 61.2515045, 22.3489826 61.251463, 22.3498084 61.2513148, 22.3501226 61.2512793, 22.3507408 61.2512616, 22.3527107 61.2512052)",Kilkunkierto,,,
67846989,residential,False,True,323.856,"LINESTRING (22.3465548 61.2516557, 22.3449157 61.2516794, 22.3446199 61.2516527, 22.344398 61.2515757, 22.3433617 61.2508599, 22.3432928 61.250282, 22.3432457 61.2498863)",Kilkunkierto,,,
67847046,residential,False,False,138.39100000000002,"LINESTRING (22.3465548 61.2516557, 22.3464562 61.2506243, 22.346259 61.2504346)",Haapionkatu,,,
243809222,residential,False,False,71.607,"LINESTRING (22.3449218 61.2504669, 22.346259 61.2504346)",Poikkikatu,,,
243809152,unclassified,False,False,408.30899999999997,"LINESTRING (22.3485332 61.255588, 22.3482499 61.2551188, 22.3482077 61.2550531, 22.3480373 61.2547595, 22.347993 61.2546831, 22.3479756 61.2546573, 22.3479213 61.2545769, 22.3478217 61.2544294, 22.3477708 61.2543568, 22.3474513 61.2539014, 22.3470807 61.2533751, 22.3470393 61.2532506, 22.3469695 61.2530406, 22.3468159 61.2524785, 22.3468061 61.2524382, 22.3466822 61.252157, 22.3466207 61.2520436)",Haapionkatu,,,
243809211,tertiary,True,False,18.963,"LINESTRING (22.3485332 61.255588, 22.3485907 61.2555815, 22.3486497 61.2555836, 22.3487046 61.2555942, 22.3487503 61.2556122, 22.3487827 61.255636, 22.3487987 61.2556633)",,,,roundabout
243809171,tertiary,False,False,91.857,"LINESTRING (22.3487987 61.2556633, 22.3494002 61.2555533, 22.3504217 61.2553934)",Satakunnantie,,2471,
243809211,tertiary,True,False,12.416,"LINESTRING (22.3487987 61.2556633, 22.3487969 61.2556912, 22.3487782 61.2557176, 22.348744 61.2557402, 22.3486975 61.2557569)",,,,roundabout
243809211,tertiary,True,False,18.148,"LINESTRING (22.3484424 61.2557248, 22.3484193 61.2557, 22.3484119 61.255673, 22.3484211 61.2556462, 22.3484459 61.2556218, 22.3484844 61.2556018, 22.3485332 61.255588)",,,,roundabout
243809211,tertiary,True,False,15.444,"LINESTRING (22.3486975 61.2557569, 22.3486431 61.2557662, 22.3485854 61.2557674, 22.3485295 61.2557604, 22.3484804 61.2557457, 22.3484424 61.2557248)",,,,roundabout
67847039,residential,False,True,53.325,"LINESTRING (22.3518584 61.2547285, 22.351991 61.2552038)",Seuratalonrinne,,,
"[330550899, 330550900, 67847039]",residential,False,"[False, True]",190.194,"LINESTRING (22.3518584 61.2547285, 22.3518302 61.2545866, 22.3520636 61.2544334, 22.3520849 61.2544194, 22.3522724 61.254239, 22.3525587 61.2540966, 22.3528747 61.2541251, 22.3528154 61.2543007, 22.3518584 61.2547285)",Seuratalonrinne,,,
"[330550899, 330550900, 67847039]",residential,False,"[False, True]",190.194,"LINESTRING (22.3518584 61.2547285, 22.3528154 61.2543007, 22.3528747 61.2541251, 22.3525587 61.2540966, 22.3522724 61.254239, 22.3520849 61.2544194, 22.3520636 61.2544334, 22.3518302 61.2545866, 22.3518584 61.2547285)",Seuratalonrinne,,,
67847055,unclassified,False,True,318.31600000000003,"LINESTRING (22.3490747 61.252607, 22.3491714 61.2527953, 22.3494236 61.2532862, 22.3496052 61.2536397, 22.3498168 61.2539988, 22.3498474 61.2540506, 22.3498962 61.2541334, 22.3499556 61.2542342, 22.3499909 61.254317, 22.3502387 61.2548982, 22.350361 61.255185, 22.3504217 61.2553934)",Ruonanpää,,,
67020462,residential,False,False,25.046,"LINESTRING (22.3564192 61.2539502, 22.3567602 61.2537958)",Krootilankatu,,,
67020462,residential,False,True,96.433,"LINESTRING (22.3564192 61.2539502, 22.3563068 61.2540007, 22.356071 61.2541462, 22.3558025 61.2545576, 22.3556359 61.2547161)",Krootilankatu,,,
330550903,residential,False,False,98.035,"LINESTRING (22.3564192 61.2539502, 22.3559195 61.2537239, 22.355337 61.2536717, 22.3547841 61.2536527)",Reinonkuja,,,
330550903,residential,False,True,98.035,"LINESTRING (22.3547841 61.2536527, 22.355337 61.2536717, 22.3559195 61.2537239, 22.3564192 61.2539502)",Reinonkuja,,,
