osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,junction,maxspeed,width
1039905638,True,,,tertiary_link,False,57.802,"LINESTRING (25.8717681 56.4925198, 25.871849 56.4927503, 25.8718778 56.4928488, 25.8719009 56.4929131, 25.8719225 56.4929524, 25.8719722 56.4930261)",,,,
24090727,False,V783,Brīvības iela,secondary,False,181.469,"LINESTRING (25.8749333 56.4919718, 25.8747486 56.4920587, 25.874452 56.4922029, 25.8739163 56.4924738, 25.87347 56.4927113, 25.8728954 56.493025, 25.8727679 56.4930818)",,,,
205680141,False,,Klostera iela,residential,False,40.202,"LINESTRING (25.8617393 56.5001905, 25.8615086 56.4999359, 25.861488 56.4999135, 25.8614457 56.4998673)",,,,
159654421,True,P76,Brīvības iela,secondary,False,142.33800000000002,"LINESTRING (25.8653979 56.498549, 25.8646444 56.4987883, 25.8644042 56.4988668, 25.8640271 56.4989984, 25.8634316 56.4992262)",,,,
310507208,False,,Salaskroga iela,residential,False,35.013,"LINESTRING (25.8653979 56.498549, 25.8654308 56.4985795, 25.8656893 56.4988197)",,,,1
310469614,True,,Pļaviņu iela,residential,False,287.39099999999996,"LINESTRING (25.8656893 56.4988197, 25.8642612 56.4992019, 25.8639452 56.499303, 25.8636291 56.4994177, 25.8627725 56.4997692, 25.8617393 56.5001905)",,,50,
310507208,False,,Salaskroga iela,residential,True,35.013,"LINESTRING (25.8656893 56.4988197, 25.8654308 56.4985795, 25.8653979 56.498549)",,,,1
468778979,False,,Andreja Pormaļa iela,tertiary,True,145.118,"LINESTRING (25.8715419 56.4933445, 25.8713067 56.4933982, 25.8711065 56.4934489, 25.870884 56.4935229, 25.8707225 56.4935809, 25.8706928 56.4935922, 25.8705542 56.4936449, 25.8704355 56.49369, 25.8704122 56.4936989, 25.8701599 56.4937949, 25.8699293 56.4938827, 25.8698756 56.4939031, 25.8698315 56.4939167, 25.8695189 56.4940129)",,,,
1229880514,True,,,secondary,False,15.393999999999998,"LINESTRING (25.8715419 56.4933445, 25.8715146 56.4933009, 25.871504 56.4932551, 25.8715104 56.4932091)",1,roundabout,,
1229880515,True,,,secondary,False,13.997,"LINESTRING (25.87169 56.4934386, 25.871604 56.4933973, 25.8715419 56.4933445)",1,roundabout,,
1229880516,True,,,secondary,False,6.763999999999999,"LINESTRING (25.8721435 56.4934356, 25.872096 56.493451, 25.8720452 56.4934628)",1,roundabout,,
1229880511,True,,,secondary,False,19.197,"LINESTRING (25.8719722 56.4930261, 25.8721196 56.4930548, 25.8722368 56.493112)",1,roundabout,,
1039905637,True,,,tertiary_link,False,59.281,"LINESTRING (25.8717268 56.4930484, 25.8717433 56.4930247, 25.871761 56.4929929, 25.8717696 56.4929775, 25.8717762 56.4929585, 25.8717813 56.4929389, 25.8717831 56.4929199, 25.8717767 56.4927567, 25.8717681 56.4925198)",,,,
1229880512,True,,,secondary,False,15.45,"LINESTRING (25.8717268 56.4930484, 25.8718464 56.4930267, 25.8719722 56.4930261)",1,roundabout,,
133065455,False,,Draudzības aleja,residential,False,107.60600000000002,"LINESTRING (25.8715104 56.4932091, 25.8712654 56.4931835, 25.8709594 56.4931581, 25.8708153 56.4931438, 25.8704135 56.4931038, 25.8700691 56.493065, 25.8699259 56.4930465, 25.869787 56.4930333)",,,,
1229880513,True,,,secondary,False,22.98,"LINESTRING (25.8715104 56.4932091, 25.8715512 56.493144, 25.8716256 56.4930887, 25.8717268 56.4930484)",1,roundabout,,
922090638,True,P76,,secondary,False,42.958,"LINESTRING (25.8723145 56.4932904, 25.8723473 56.4933253, 25.8724223 56.4933781, 25.872481 56.4934066, 25.8725467 56.4934304, 25.8728616 56.4935151)",,,,
1229880517,True,,,secondary,False,19.872999999999998,"LINESTRING (25.8723145 56.4932904, 25.872295 56.4933341, 25.8722583 56.4933734, 25.8722064 56.4934094, 25.8721435 56.4934356)",1,roundabout,,
42869211,False,P76,Vienības iela,secondary,False,198.303,"LINESTRING (25.8728616 56.4935151, 25.8734626 56.4936164, 25.8753093 56.4939282, 25.875953 56.4940329)",,,,
1039905641,True,P76,,secondary,False,45.458,"LINESTRING (25.8728616 56.4935151, 25.8726726 56.4934834, 25.8724567 56.4934472, 25.8723831 56.4934366, 25.8723432 56.4934334, 25.8723033 56.4934323, 25.8722518 56.4934348, 25.8722101 56.4934392, 25.8721435 56.4934356)",,,,
1151367703,False,,Viestura iela,tertiary,False,67.629,"LINESTRING (25.8647311 56.4916843, 25.8646333 56.4922901)",,,,
543837977,False,,,living_street,False,58.342000000000006,"LINESTRING (25.8647311 56.4916843, 25.8646331 56.4916731, 25.8642403 56.49163, 25.8641048 56.4915988, 25.863981 56.4914461)",,,,
205241279,False,,,living_street,False,17.549,"LINESTRING (25.863101 56.4938207, 25.8633776 56.4937808)",,,,
205241277,False,,,living_street,False,29.826,"LINESTRING (25.863101 56.4938207, 25.8632861 56.4938682, 25.8634122 56.4940073)",,,,
205241279,False,,,living_street,True,99.39200000000001,"LINESTRING (25.863101 56.4938207, 25.8626665 56.4937659, 25.8622427 56.4931618)",,,,
906131180,False,,,living_street,False,36.443,"LINESTRING (25.8675981 56.4937328, 25.8675065 56.4936658, 25.8674258 56.4935953, 25.8674 56.4935634, 25.8673075 56.4934488)",,,,
906131180,False,,,living_street,True,67.262,"LINESTRING (25.8675981 56.4937328, 25.8678018 56.4936757, 25.8680624 56.4936027, 25.8683295 56.4935278, 25.868533 56.4934708, 25.8685752 56.493459)",,,,
919688316,False,,,living_street,False,180.384,"LINESTRING (25.8675981 56.4937328, 25.867656 56.4937812, 25.8676731 56.4938028, 25.8676873 56.4938283, 25.8676912 56.4938504, 25.8676845 56.4938674, 25.867673 56.4938788, 25.8676531 56.4938886, 25.8675382 56.4939193, 25.8673344 56.4939738, 25.8672654 56.4939922, 25.8670022 56.4940626, 25.8669849 56.4940672, 25.8669237 56.4940794, 25.8668509 56.4940859, 25.8667697 56.4940885, 25.8666871 56.4940858, 25.8665814 56.4940752, 25.8664561 56.4940551, 25.8662327 56.4941168, 25.865972 56.4941888, 25.8658346 56.4942267, 25.8658067 56.4942271, 25.8657815 56.4942216, 25.8657558 56.4942096, 25.8657344 56.4941906, 25.8657175 56.4941663, 25.8656435 56.4940452, 25.8656297 56.4940226, 25.8655605 56.4939241)",,,,
133065455,False,,Draudzības aleja,residential,True,19.581,"LINESTRING (25.8673075 56.4934488, 25.8675934 56.4933707)",,,,
133065455,False,,Draudzības aleja,residential,False,119.55199999999999,"LINESTRING (25.8673075 56.4934488, 25.8664584 56.4936798, 25.8655605 56.4939241)",,,,
906131180,False,,,living_street,True,36.443,"LINESTRING (25.8673075 56.4934488, 25.8674 56.4935634, 25.8674258 56.4935953, 25.8675065 56.4936658, 25.8675981 56.4937328)",,,,
133065455,False,,Draudzības aleja,residential,False,94.089,"LINESTRING (25.869787 56.4930333, 25.8696102 56.4930273, 25.8694332 56.4930271, 25.8692334 56.4930335, 25.8690474 56.4930451, 25.8688525 56.4930672, 25.8685937 56.493112, 25.8682975 56.4931805)",,,,
133065455,False,,Draudzības aleja,residential,True,107.606,"LINESTRING (25.869787 56.4930333, 25.8699259 56.4930465, 25.8700691 56.493065, 25.8704135 56.4931038, 25.8708153 56.4931438, 25.8709594 56.4931581, 25.8712654 56.4931835, 25.8715104 56.4932091)",,,,
929947764,False,,,living_street,False,65.07900000000001,"LINESTRING (25.869787 56.4930333, 25.8698194 56.4929093, 25.8698622 56.4927337, 25.8698699 56.4926443, 25.8695199 56.4926387)",,,,
24090727,False,V783,Brīvības iela,secondary,True,181.469,"LINESTRING (25.8727679 56.4930818, 25.8728954 56.493025, 25.87347 56.4927113, 25.8739163 56.4924738, 25.874452 56.4922029, 25.8747486 56.4920587, 25.8749333 56.4919718)",,,,
1039905640,True,V783,,secondary,False,35.376,"LINESTRING (25.8727679 56.4930818, 25.872702 56.4931175, 25.8726698 56.4931327, 25.8726323 56.493148, 25.8725883 56.4931619, 25.8724881 56.4931908, 25.8724415 56.4932086, 25.8724016 56.4932287, 25.8723602 56.4932526, 25.8723183 56.4932768)",,,,
133065455,False,,Draudzības aleja,residential,False,75.605,"LINESTRING (25.8655605 56.4939241, 25.8652954 56.4939949, 25.8644519 56.4942204)",,,,
133065455,False,,Draudzības aleja,residential,True,119.55199999999999,"LINESTRING (25.8655605 56.4939241, 25.8664584 56.4936798, 25.8673075 56.4934488)",,,,
919688316,False,,,living_street,True,180.38400000000004,"LINESTRING (25.8655605 56.4939241, 25.8656297 56.4940226, 25.8656435 56.4940452, 25.8657175 56.4941663, 25.8657344 56.4941906, 25.8657558 56.4942096, 25.8657815 56.4942216, 25.8658067 56.4942271, 25.8658346 56.4942267, 25.865972 56.4941888, 25.8662327 56.4941168, 25.8664561 56.4940551, 25.8665814 56.4940752, 25.8666871 56.4940858, 25.8667697 56.4940885, 25.8668509 56.4940859, 25.8669237 56.4940794, 25.8669849 56.4940672, 25.8670022 56.4940626, 25.8672654 56.4939922, 25.8673344 56.4939738, 25.8675382 56.4939193, 25.8676531 56.4938886, 25.867673 56.4938788, 25.8676845 56.4938674, 25.8676912 56.4938504, 25.8676873 56.4938283, 25.8676731 56.4938028, 25.867656 56.4937812, 25.8675981 56.4937328)",,,,
205241263,False,,,living_street,False,60.463,"LINESTRING (25.867147 56.492886, 25.8673317 56.4930855, 25.8674857 56.493252, 25.8674947 56.4932618, 25.8675042 56.4932722, 25.8675934 56.4933707)",,,,
205241263,False,,,living_street,True,30.815,"LINESTRING (25.867147 56.492886, 25.8669771 56.4929367, 25.8667053 56.4930177)",,,,
929947763,False,,,living_street,False,117.10700000000001,"LINESTRING (25.867147 56.492886, 25.8669855 56.4926925, 25.8672173 56.4926586, 25.8672516 56.4926535, 25.8674717 56.4926213, 25.8677209 56.4925848, 25.8679584 56.4925501, 25.8678279 56.4922749)",,,,
133065455,False,,Draudzības aleja,residential,False,19.581,"LINESTRING (25.8675934 56.4933707, 25.8673075 56.4934488)",,,,
133065455,False,,Draudzības aleja,residential,True,48.117,"LINESTRING (25.8675934 56.4933707, 25.8682695 56.4931881, 25.8682975 56.4931805)",,,,
205241263,False,,,living_street,True,60.462999999999994,"LINESTRING (25.8675934 56.4933707, 25.8675042 56.4932722, 25.8674947 56.4932618, 25.8674857 56.493252, 25.8673317 56.4930855, 25.867147 56.492886)",,,,
929947760,False,,,living_street,False,39.036,"LINESTRING (25.8660899 56.4935683, 25.865811 56.4932528)",,,,
929947760,False,,,living_street,True,39.036,"LINESTRING (25.865811 56.4932528, 25.8660899 56.4935683)",,,,
205241263,False,,,living_street,False,30.556,"LINESTRING (25.865811 56.4932528, 25.866033 56.4932182, 25.866268 56.4931481)",,,,
205241263,False,,,living_street,True,113.933,"LINESTRING (25.865811 56.4932528, 25.8657159 56.4932676, 25.8652281 56.4934022, 25.865285 56.4935571, 25.864754 56.4937095, 25.8645019 56.4937222, 25.8644282 56.4937259)",,,,
929947761,False,,,living_street,False,36.133,"LINESTRING (25.8665168 56.4934426, 25.866268 56.4931481)",,,,
205241263,False,,,living_street,False,30.509,"LINESTRING (25.866268 56.4931481, 25.8667053 56.4930177)",,,,
929947761,False,,,living_street,True,36.133,"LINESTRING (25.866268 56.4931481, 25.8665168 56.4934426)",,,,
205241263,False,,,living_street,True,30.556,"LINESTRING (25.866268 56.4931481, 25.866033 56.4932182, 25.865811 56.4932528)",,,,
929947762,False,,,living_street,False,37.564,"LINESTRING (25.8669559 56.4933259, 25.8667053 56.4930177)",,,,
205241263,False,,,living_street,True,30.509,"LINESTRING (25.8667053 56.4930177, 25.866268 56.4931481)",,,,
929947762,False,,,living_street,True,37.564,"LINESTRING (25.8667053 56.4930177, 25.8669559 56.4933259)",,,,
205241263,False,,,living_street,False,30.815,"LINESTRING (25.8667053 56.4930177, 25.8669771 56.4929367, 25.867147 56.492886)",,,,
205244123,False,,Jaunā iela,residential,False,22.887,"LINESTRING (25.8678279 56.4922749, 25.8674656 56.4923235)",,,,
205244123,False,,Jaunā iela,residential,True,14.972,"LINESTRING (25.8678279 56.4922749, 25.8680649 56.4922431)",,,,
929947763,False,,,living_street,True,117.107,"LINESTRING (25.8678279 56.4922749, 25.8679584 56.4925501, 25.8677209 56.4925848, 25.8674717 56.4926213, 25.8672516 56.4926535, 25.8672173 56.4926586, 25.8669855 56.4926925, 25.867147 56.492886)",,,,
929947765,False,,,living_street,False,104.303,"LINESTRING (25.8701027 56.4926757, 25.8702873 56.4927041, 25.8705408 56.4922207, 25.8705652 56.4921152, 25.8705247 56.4918937)",,,,
205244123,False,,Jaunā iela,residential,False,35.382,"LINESTRING (25.8705247 56.4918937, 25.8699665 56.491973)",,,,
929947765,False,,,living_street,True,104.30300000000001,"LINESTRING (25.8705247 56.4918937, 25.8705652 56.4921152, 25.8705408 56.4922207, 25.8702873 56.4927041, 25.8701027 56.4926757)",,,,
929947766,False,,,living_street,False,46.74,"LINESTRING (25.8699462 56.4923821, 25.8700438 56.4921577, 25.8699665 56.491973)",,,,
439563590,True,,Zemgales iela,tertiary,False,31.917,"LINESTRING (25.8720751 56.491402, 25.8719861 56.4916848)",,,,
929947767,False,,,living_street,False,105.934,"LINESTRING (25.8720751 56.491402, 25.8722849 56.4913296, 25.8724963 56.4912444, 25.8726914 56.4911995, 25.8727808 56.4912129, 25.8728337 56.4912578, 25.8729638 56.4914508, 25.8730614 56.4914419, 25.8733825 56.4913745)",,,,
929947767,False,,,living_street,True,105.93400000000001,"LINESTRING (25.8733825 56.4913745, 25.8730614 56.4914419, 25.8729638 56.4914508, 25.8728337 56.4912578, 25.8727808 56.4912129, 25.8726914 56.4911995, 25.8724963 56.4912444, 25.8722849 56.4913296, 25.8720751 56.491402)",,,,
159348620,False,,Filozofu iela,residential,False,71.786,"LINESTRING (25.8701173 56.497673, 25.8699513 56.4977295, 25.8696403 56.497787, 25.8693593 56.4978247, 25.8690111 56.4978692)",,,,
159348620,False,,Filozofu iela,residential,True,346.16799999999995,"LINESTRING (25.8701173 56.497673, 25.8702506 56.4975934, 25.8705442 56.4973598, 25.8706672 56.4972675, 25.8708296 56.4971665, 25.8711073 56.4970236, 25.8712589 56.4969362, 25.8714695 56.4968166, 25.8715603 56.4967698, 25.8717049 56.4966952, 25.8719859 56.4965602, 25.8722586 56.4964361, 25.8723339 56.4963999, 25.8724096 56.4963636, 25.8725547 56.496294, 25.8728779 56.496142, 25.872959 56.4961037, 25.873264 56.4959717, 25.8735586 56.495844, 25.8738174 56.4957246, 25.8738619 56.4957044, 25.8739292 56.4956738, 25.8740657 56.4956144, 25.8742138 56.4955529)",,,,
939445086,False,,,residential,True,60.552,"LINESTRING (25.8701173 56.497673, 25.8701705 56.4977051, 25.8702135 56.4977457, 25.8702436 56.4977881, 25.8703233 56.4980403, 25.8703708 56.4981905)",,,,
939445069,False,,Pļaviņu iela,residential,False,70.528,"LINESTRING (25.8703708 56.4981905, 25.8698525 56.4982086, 25.8696895 56.4982156, 25.8695692 56.4982243, 25.8694432 56.4982396, 25.8692343 56.4982698)",,,30,
939445069,False,,Pļaviņu iela,residential,True,123.263,"LINESTRING (25.8703708 56.4981905, 25.8707067 56.4981809, 25.8714241 56.4981702, 25.8723782 56.498159)",,,30,
939445086,False,,,residential,False,60.552,"LINESTRING (25.8703708 56.4981905, 25.8703233 56.4980403, 25.8702436 56.4977881, 25.8702135 56.4977457, 25.8701705 56.4977051, 25.8701173 56.497673)",,,,
205244128,False,,,living_street,False,109.813,"LINESTRING (25.862605 56.4915513, 25.8632865 56.4924644)",,,,
1229880518,True,,,secondary,False,1.53,"LINESTRING (25.8723183 56.4932768, 25.8723145 56.4932904)",1,roundabout,,
"[1039905642, 1243039366]",True,P76,,secondary,False,68.158,"LINESTRING (25.8720452 56.4934628, 25.8719805 56.4935012, 25.8719288 56.4935249, 25.8718797 56.4935512, 25.8718301 56.4935842, 25.8717714 56.4936308, 25.871739 56.493654, 25.8716983 56.4936809, 25.8716585 56.4937046, 25.8716089 56.49373, 25.8715372 56.4937665, 25.8712739 56.4939012)",,,,
1150912192,True,,,secondary,False,22.691,"LINESTRING (25.8720452 56.4934628, 25.871955 56.4934738, 25.8718625 56.4934733, 25.8717727 56.4934614, 25.87169 56.4934386)",1,roundabout,,
159348625,False,,Dambja iela,residential,False,141.65400000000002,"LINESTRING (25.8761412 56.4981553, 25.8761033 56.497994, 25.8760796 56.4979367, 25.8760491 56.4978627, 25.8760307 56.4978286, 25.8759367 56.4976543, 25.8759054 56.4975962, 25.875779 56.4973619, 25.8757635 56.4973307, 25.8755974 56.4969966, 25.8755613 56.496924)",,,,
939445069,False,,Pļaviņu iela,residential,False,230.97,"LINESTRING (25.8761412 56.4981553, 25.8754587 56.4981645, 25.8754261 56.4981649, 25.8752644 56.4981645, 25.8748174 56.4981636, 25.8744139 56.4981627, 25.8740973 56.498162, 25.8736635 56.498161, 25.8733624 56.4981603, 25.8733024 56.4981602, 25.872986 56.4981598, 25.8726746 56.4981594, 25.8723782 56.498159)",,,30,
309676401,False,,Akmeņu iela,residential,False,69.968,"LINESTRING (25.8628159 56.4986299, 25.8627978 56.4986123, 25.8622483 56.4980842)",,,,
205244123,False,,Jaunā iela,residential,False,120.532,"LINESTRING (25.8699665 56.491973, 25.8680649 56.4922431)",,,,
205244123,False,,Jaunā iela,residential,True,35.382,"LINESTRING (25.8699665 56.491973, 25.8705247 56.4918937)",,,,
929947766,False,,,living_street,True,46.74,"LINESTRING (25.8699665 56.491973, 25.8700438 56.4921577, 25.8699462 56.4923821)",,,,
929947764,False,,,living_street,True,65.079,"LINESTRING (25.8695199 56.4926387, 25.8698699 56.4926443, 25.8698622 56.4927337, 25.8698194 56.4929093, 25.869787 56.4930333)",,,,
543837977,False,,,living_street,True,58.342,"LINESTRING (25.863981 56.4914461, 25.8641048 56.4915988, 25.8642403 56.49163, 25.8646331 56.4916731, 25.8647311 56.4916843)",,,,
205241279,False,,,living_street,True,181.79,"LINESTRING (25.863981 56.4923445, 25.864004 56.49238, 25.8640331 56.4924969, 25.8639732 56.4929542, 25.8636198 56.4930463, 25.8636176 56.4930856, 25.8635884 56.4935997, 25.863486 56.4936116, 25.8633919 56.4936617, 25.8633662 56.4937121, 25.8633776 56.4937808)",,,,
1151370586,False,,Jaunā iela,residential,False,44.668000000000006,"LINESTRING (25.863981 56.4923445, 25.8639137 56.4923561, 25.8632865 56.4924644)",,,,
1151370586,False,,Jaunā iela,residential,True,40.864,"LINESTRING (25.863981 56.4923445, 25.8641883 56.4923087, 25.8642589 56.4923, 25.8643329 56.4922936, 25.8644394 56.492287, 25.8645257 56.4922867, 25.8646333 56.4922901)",,,,
205244128,False,,,living_street,True,109.813,"LINESTRING (25.8632865 56.4924644, 25.862605 56.4915513)",,,,
1151370586,False,,Jaunā iela,residential,False,35.829,"LINESTRING (25.8632865 56.4924644, 25.8629109 56.4925293, 25.8627334 56.4925669)",,,,
1151370586,False,,Jaunā iela,residential,True,44.668000000000006,"LINESTRING (25.8632865 56.4924644, 25.8639137 56.4923561, 25.863981 56.4923445)",,,,
"[204951722, 204796029]",True,,Pasta iela,secondary,False,150.776,"LINESTRING (25.8672365 56.4967372, 25.867861 56.4965133, 25.8680565 56.4964443, 25.8683377 56.4963464, 25.8686199 56.4962418, 25.8687225 56.4961972, 25.8688399 56.4961363, 25.8689436 56.4960759, 25.8690552 56.4960015, 25.869199 56.495933)",,,,
1199530893,True,,Viestura iela,residential,False,210.04699999999997,"LINESTRING (25.8672365 56.4967372, 25.8672037 56.4967089, 25.8670162 56.4965471, 25.866739 56.4963079, 25.8666729 56.4962543, 25.8663979 56.4960311, 25.866359 56.4959996, 25.8662455 56.4959075, 25.8660966 56.4957897, 25.8660728 56.4957709, 25.8657952 56.4955524, 25.86574 56.495509, 25.865577 56.4953807, 25.8655491 56.4953587, 25.8653562 56.4952069, 25.8653156 56.4951742)",,,,
1119997341,False,,,living_street,False,102.666,"LINESTRING (25.8734362 56.4978416, 25.8732882 56.4978426, 25.8730658 56.4978441, 25.872975 56.4978448, 25.872666 56.4978469, 25.8723409 56.4978491, 25.8723082 56.4979736, 25.8723007 56.4980214, 25.872304 56.498044, 25.8723212 56.4980791, 25.8723782 56.498159)",,,,
115771134,False,,Mārtiņa Lutera iela,residential,False,81.337,"LINESTRING (25.8685752 56.493459, 25.8691625 56.4940579, 25.8692056 56.4941024)",,,,
115771134,False,,Mārtiņa Lutera iela,residential,True,35.351,"LINESTRING (25.8685752 56.493459, 25.8684168 56.4932974, 25.8682975 56.4931805)",,,,
906131180,False,,,living_street,False,67.262,"LINESTRING (25.8685752 56.493459, 25.868533 56.4934708, 25.8683295 56.4935278, 25.8680624 56.4936027, 25.8678018 56.4936757, 25.8675981 56.4937328)",,,,
