osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,access,junction
"[8907149, 4886855]",False,2,B803,"['High Station Road', 'Cow Wynd']",secondary,30 mph,False,98.976,"LINESTRING (-3.7860282 55.994786, -3.7856276 55.9949174, -3.7850794 55.9951014, -3.7848065 55.9952068, -3.7846849 55.9952616)",,,
134761085,False,,,Pleasance Road,unclassified,,False,46.281,"LINESTRING (-3.7862924 55.9951751, -3.7860282 55.994786)",,,
195004076,False,,,Manse Place,residential,30 mph,False,26.938,"LINESTRING (-3.7845949 55.9999649, -3.7850252 55.999993)",,,
"[9379268, 9379270]",True,,,"['Kirk Wynd', 'Manor Street']",unclassified,30 mph,False,192.84,"LINESTRING (-3.7845949 55.9999649, -3.784659 55.9997792, -3.7846874 55.999708, -3.7841259 55.999697, -3.7836295 55.9996939, -3.7834628 55.9997045, -3.7833309 55.9997152, -3.7831774 55.9997365, -3.7828537 55.9997873, -3.7826064 55.9998317, -3.7824492 55.9998677, -3.7824006 55.9998815, -3.7823332 55.9999043, -3.7822749 55.999938, -3.7822448 55.9999711, -3.7822287 56.0000068)",,,
195004076,False,,,Manse Place,residential,30 mph,True,26.938,"LINESTRING (-3.7850252 55.999993, -3.7845949 55.9999649)",,,
"[30445336, 813805899]",False,,,"['Cow Wynd', 'Barnton Lane']","['unclassified', 'residential']",,"[False, True]",47.221000000000004,"LINESTRING (-3.7828592 55.9986067, -3.7832811 55.9985548, -3.7831837 55.99838)",,,
56018220,False,,,,unclassified,,True,38.95,"LINESTRING (-3.7826123 55.9987206, -3.7826395 55.9986261, -3.7826707 55.9985631, -3.7825789 55.998381)",,,
44680616,False,,,Orchard Street,residential,30 mph,True,152.502,"LINESTRING (-3.7814882 55.9999794, -3.7816327 56.0013485)",,,
"[4892237, 4690567]",True,2,A803,Park Street,primary,30 mph,False,76.81,"LINESTRING (-3.7828709 56.001369, -3.7828028 56.0008056, -3.7827944 56.0006796)",,,
466439339,True,,,Wier Street,residential,30 mph,False,6.674,"LINESTRING (-3.7827636 56.0013675, -3.7828709 56.001369)",,,
44680612,False,,,Weir Street,residential,30 mph,False,70.35499999999999,"LINESTRING (-3.7827636 56.0013675, -3.7823245 56.0013628, -3.7820692 56.0013549, -3.7816327 56.0013485)",,,
239825406,False,,A803,Bellevue Street,primary,30 mph,True,15.245,"LINESTRING (-3.7782622 56.0000488, -3.7781231 55.9999359)",,,
475346080,False,,A803,Bellevue Street,primary,30 mph,False,18.986,"LINESTRING (-3.7782622 56.0000488, -3.778437 56.0001888)",,,
228935817,False,,A904,Kerse Lane,primary,30 mph,True,12.097,"LINESTRING (-3.7777105 56.0003692, -3.7775397 56.0004213)",,,
228935817,False,,A904,Kerse Lane,primary,30 mph,False,49.540000000000006,"LINESTRING (-3.7777105 56.0003692, -3.7781597 56.0002418, -3.778437 56.0001888)",,,
466804692,True,,A904,Kerse Lane,primary,30 mph,False,54.256,"LINESTRING (-3.7777105 56.0003692, -3.778179 56.0002055, -3.7782863 56.0001313, -3.7782622 56.0000488)",,,
228935817,False,,A904,Kerse Lane,primary,30 mph,False,12.097,"LINESTRING (-3.7775397 56.0004213, -3.7777105 56.0003692)",,,
"[44680613, 467493310]",False,,,"['Kerse Place', 'Kerse Lane']",residential,30 mph,False,88.129,"LINESTRING (-3.7775397 56.0004213, -3.7775571 56.0004793, -3.7773547 56.0005991, -3.7771843 56.0006817, -3.7766774 56.0008952, -3.776649 56.0009383, -3.7766331 56.0009794)",,,
195004077,False,,,Pleasance,residential,,False,87.641,"LINESTRING (-3.7860848 55.9971786, -3.7860117 55.9973255, -3.7859703 55.9974318, -3.785876 55.9978262, -3.7858399 55.9979536)",,,
56018635,False,,,Aitchison Place,residential,,True,11.829,"LINESTRING (-3.7897248 55.9948023, -3.7899074 55.9948321)",,,
56018635,False,,,Aitchison Place,residential,,False,84.31700000000001,"LINESTRING (-3.7897248 55.9948023, -3.789461 55.9947797, -3.7891445 55.9947677, -3.7888372 55.9947661, -3.7883759 55.9947961)",,,
4886861,True,2,A803,Bellevue Street,primary,30 mph,False,13.093,"LINESTRING (-3.7767644 55.9984391, -3.7767071 55.9983258)",,,
"[808544852, 180449877]",False,2,A803,Bellevue Street,primary,30 mph,False,146.90800000000002,"LINESTRING (-3.7767644 55.9984391, -3.7767631 55.9984845, -3.7767652 55.9985135, -3.7767755 55.9985447, -3.7769374 55.9987445, -3.7774826 55.9992924, -3.7777435 55.9995671, -3.7777893 55.9996187)",,,
8907147,False,2,B8080,St Crispin's Place,secondary,30 mph,True,47.284,"LINESTRING (-3.7810412 55.9972222, -3.7817908 55.9971508)",,,
"[35596504, 30445340]",False,,,"['Dundee Court', 'Williamson Street']",unclassified,,False,177.827,"LINESTRING (-3.7810412 55.9972222, -3.7810671 55.9972702, -3.7812273 55.9974209, -3.7813636 55.9975341, -3.7814983 55.9976536, -3.7816202 55.9977738, -3.7817445 55.9978964, -3.7818801 55.9980253, -3.7820551 55.9982026, -3.7823711 55.9981494, -3.7824135 55.9981532, -3.7824772 55.9981732, -3.7825789 55.998381)",,,
134758759,False,2,B8080,Arnot Street,secondary,30 mph,False,54.364,"LINESTRING (-3.7810412 55.9972222, -3.7806924 55.9972443, -3.78027 55.9972689, -3.7801725 55.9972768)",,,
808544849,True,,A803,Bellevue Street,primary,30 mph,False,12.92,"LINESTRING (-3.7768503 55.9983333, -3.7767644 55.9984391)",,,
1228673556,True,,A803,,primary,30 mph,False,9.147,"LINESTRING (-3.7768503 55.9983333, -3.776802 55.9983378, -3.7767531 55.9983353, -3.7767071 55.9983258)",,,roundabout
