osmid,oneway,lanes,ref,name,highway,maxspeed,junction,reversed,length,geometry,bridge,access
26997192,False,,,,unclassified,,,True,80.259,"LINESTRING (-0.7622638 51.6320964, -0.7611624 51.6318649)",,
4073702,False,,,Desborough Avenue,tertiary,,,True,33.833,"LINESTRING (-0.7622638 51.6320964, -0.7623719 51.6319029, -0.7624475 51.6318152)",,
26997173,False,,,Short Street,unclassified,,,False,49.299,"LINESTRING (-0.7610704 51.6320981, -0.7608504 51.6325199)",,
26997173,False,,,Short Street,unclassified,,,True,26.697,"LINESTRING (-0.7610704 51.6320981, -0.7611624 51.6318649)",,
792614377,True,1,,Westbourne Street,tertiary,,,False,37.064,"LINESTRING (-0.7593677 51.6317485, -0.7592149 51.6319856, -0.7591496 51.6320522)",,
1055822471,False,,,East Richardson Street,unclassified,,,True,32.4,"LINESTRING (-0.7593677 51.6317485, -0.7597314 51.6318293, -0.7598108 51.6318446)",,
26997243,False,,,Mill Street,unclassified,,,True,16.656,"LINESTRING (-0.7596282 51.6322633, -0.7595509 51.6324052)",,
26997069,False,,,Baker Street,unclassified,,,False,89.053,"LINESTRING (-0.7596282 51.6322633, -0.7601415 51.6323746, -0.7608504 51.6325199)",,
26997069,False,,,Baker Street,unclassified,,,True,37.796,"LINESTRING (-0.7596282 51.6322633, -0.7595367 51.6322449, -0.7591979 51.6321768, -0.7591045 51.632165)",,
26997243,False,,,Mill Street,unclassified,,,False,16.656,"LINESTRING (-0.7595509 51.6324052, -0.7596282 51.6322633)",,
27069555,False,,,Bellfield Road,unclassified,,,False,42.071,"LINESTRING (-0.7528296 51.635199, -0.7526925 51.6351088, -0.7524543 51.6350465, -0.7523454 51.6349813)",,
27069555,False,,,Bellfield Road,unclassified,,,True,71.135,"LINESTRING (-0.7528296 51.635199, -0.7530475 51.6351666, -0.7533587 51.6352083, -0.7534752 51.6352211, -0.7536036 51.6352335, -0.7536833 51.6352445, -0.7538217 51.6352923)",,
27091274,False,,,Benjamin Road,residential,,,False,102.04299999999999,"LINESTRING (-0.7502603 51.6342966, -0.7497041 51.6342916, -0.7489449 51.6342766, -0.7487863 51.6342541)",,
27091274,False,,,Benjamin Road,residential,,,True,75.08200000000001,"LINESTRING (-0.7502603 51.6342966, -0.7508973 51.634315, -0.7510786 51.6343202, -0.7513473 51.6343209)",,
27091274,False,,,Benjamin Road,residential,,,True,102.043,"LINESTRING (-0.7487863 51.6342541, -0.7489449 51.6342766, -0.7497041 51.6342916, -0.7502603 51.6342966)",,
27091295,False,,,Lady Verney Close,residential,,,False,112.739,"LINESTRING (-0.7487863 51.6342541, -0.7488069 51.6342002, -0.7489086 51.6339681, -0.7489429 51.633771, -0.7489343 51.633494, -0.7493206 51.6334567)",,
27091295,False,,,Lady Verney Close,residential,,,True,112.73899999999999,"LINESTRING (-0.7493206 51.6334567, -0.7489343 51.633494, -0.7489429 51.633771, -0.7489086 51.6339681, -0.7488069 51.6342002, -0.7487863 51.6342541)",,
"[26774809, 314655284]",True,1,,Mendy Street,unclassified,30 mph,,False,152.681,"LINESTRING (-0.7579046 51.6304541, -0.7575164 51.6305946, -0.757106 51.6307557, -0.7567305 51.6309534, -0.7568879 51.6310731, -0.7568892 51.6310741, -0.7569688 51.6311554, -0.7570256 51.631315, -0.7571123 51.6313639)",,
127993542,False,2,,Desborough Road,tertiary,30 mph,,False,46.294,"LINESTRING (-0.7579046 51.6304541, -0.75772 51.6302944, -0.7575415 51.6301046)",,
"[377642092, 127993542]",False,2,,Desborough Road,tertiary,30 mph,,True,45.248000000000005,"LINESTRING (-0.7579046 51.6304541, -0.7581411 51.6306332, -0.7582926 51.6307812)",,
26635259,False,,,Bellfield Road,tertiary,30 mph,,False,12.724,"LINESTRING (-0.7563663 51.6323263, -0.7562645 51.6324217)",,
98604522,True,,A40,West Wycombe Road,primary,30 mph,,False,44.980000000000004,"LINESTRING (-0.7563663 51.6323263, -0.7564835 51.6323774, -0.7566538 51.6324299, -0.7569351 51.6325224)",,
26635330,False,,,Temple End,residential,20 mph,,True,160.42899999999997,"LINESTRING (-0.7522939 51.6329665, -0.7522767 51.6331586, -0.7521942 51.6333436, -0.7521135 51.6335683, -0.7518731 51.6341323, -0.7517857 51.634371)",,
80390516,True,,,Temple End,busway,30 mph,,False,44.64,"LINESTRING (-0.7522939 51.6329665, -0.7523848 51.6326518, -0.752452 51.6325815)",,no
26635259,False,,,Bellfield Road,tertiary,30 mph,,False,52.914,"LINESTRING (-0.755881 51.6328981, -0.7557463 51.6329321, -0.7553347 51.6331071, -0.755246 51.6331594)",,
26635259,False,,,Bellfield Road,tertiary,30 mph,,True,59.285,"LINESTRING (-0.755881 51.6328981, -0.7559357 51.6328313, -0.7559634 51.6328012, -0.7560705 51.632679, -0.7561639 51.6325437, -0.7561956 51.6325005, -0.7562223 51.6324651, -0.7562645 51.6324217)",,
98937672,False,,,Bellfield Road West,residential,,,False,292.611,"LINESTRING (-0.755881 51.6328981, -0.7559856 51.6329888, -0.7560925 51.6330376, -0.7562046 51.6330575, -0.756281 51.6330608, -0.7564983 51.63306, -0.7569127 51.6330392, -0.7570495 51.6330325, -0.7572265 51.6330525, -0.757366 51.6330775, -0.7575269 51.6331124, -0.7576087 51.6331466, -0.7576919 51.6331932, -0.7577335 51.633221, -0.7578139 51.6332748, -0.7578997 51.6333355, -0.7579369 51.6333559, -0.7579909 51.6333855, -0.7580848 51.6334171, -0.7581453 51.6334315, -0.7581827 51.6334404, -0.7583195 51.6334621, -0.7584697 51.6334745, -0.7586762 51.633492, -0.7587077 51.6334939, -0.758868 51.6335037, -0.7590128 51.6334895, -0.7591376 51.6334704, -0.7592145 51.633473, -0.759434 51.633537, -0.7597236 51.6336302)",,
26683144,False,,,Bridge Street,unclassified,30 mph,,False,9.687,"LINESTRING (-0.7558788 51.6321232, -0.7559888 51.6320691)",,
"[314926941, 186970255]",True,"['2', '3']",A40,Oxford Road,primary,30 mph,,False,140.683,"LINESTRING (-0.7558788 51.6321232, -0.7555098 51.6318051, -0.7554679 51.6317687, -0.7553048 51.6316223, -0.7552575 51.6315595, -0.7551005 51.6314055, -0.7548249 51.6311997, -0.7548055 51.631188, -0.7546729 51.6311084)",,
1263114486,True,,,,tertiary,,,False,12.734,"LINESTRING (-0.7558788 51.6321232, -0.7558713 51.6320954, -0.755889 51.6320444, -0.7559191 51.6320158)",,
98604525,True,2,A4128,Archway,primary,30 mph,,False,195.486,"LINESTRING (-0.7528138 51.6325176, -0.752914 51.6324547, -0.7530033 51.6323903, -0.7530923 51.6323151, -0.7531794 51.632239, -0.7533605 51.6320646, -0.7537358 51.6316841, -0.7541434 51.6311397, -0.7541653 51.6311081, -0.754235 51.6310074)",,
314655282,True,3,A40,Abbey Way,primary,30 mph,circular,False,16.826,"LINESTRING (-0.7546729 51.6311084, -0.7545628 51.6311152, -0.7544299 51.6311103)",,
98937672,False,,,Bellfield Road West,residential,,,True,292.61100000000005,"LINESTRING (-0.7597236 51.6336302, -0.759434 51.633537, -0.7592145 51.633473, -0.7591376 51.6334704, -0.7590128 51.6334895, -0.758868 51.6335037, -0.7587077 51.6334939, -0.7586762 51.633492, -0.7584697 51.6334745, -0.7583195 51.6334621, -0.7581827 51.6334404, -0.7581453 51.6334315, -0.7580848 51.6334171, -0.7579909 51.6333855, -0.7579369 51.6333559, -0.7578997 51.6333355, -0.7578139 51.6332748, -0.7577335 51.633221, -0.7576919 51.6331932, -0.7576087 51.6331466, -0.7575269 51.6331124, -0.757366 51.6330775, -0.7572265 51.6330525, -0.7570495 51.6330325, -0.7569127 51.6330392, -0.7564983 51.63306, -0.756281 51.6330608, -0.7562046 51.6330575, -0.7560925 51.6330376, -0.7559856 51.6329888, -0.755881 51.6328981)",,
98940054,False,,,Alexandra Park,residential,,,True,38.676,"LINESTRING (-0.7551248 51.6273636, -0.7549041 51.6276833)",,
98940052,False,,,Archdale,residential,,,True,95.80799999999999,"LINESTRING (-0.7593361 51.6283615, -0.7584167 51.6281496, -0.7580668 51.6280202)",,
98940054,False,,,Alexandra Park,residential,,,False,38.676,"LINESTRING (-0.7549041 51.6276833, -0.7551248 51.6273636)",,
"[4236180, 26519284]",False,2,,"['Queen Alexandra Road', 'Suffield Road']",tertiary,30 mph,,True,165.50199999999998,"LINESTRING (-0.7549041 51.6276833, -0.7551519 51.6277525, -0.7554748 51.6278351, -0.7556012 51.627873, -0.7556926 51.6279004, -0.7561347 51.6280172, -0.7567334 51.6281753, -0.7568906 51.6282247, -0.7569479 51.6282518, -0.7569972 51.6282916, -0.7570201 51.6283357)",,
26519237,False,,,Rutland Street,residential,30 mph,,False,35.506,"LINESTRING (-0.7580668 51.6280202, -0.7583629 51.6277591)",,
26519237,False,,,Rutland Street,residential,30 mph,,True,52.667,"LINESTRING (-0.7580668 51.6280202, -0.7579576 51.6281029, -0.757908 51.6281428, -0.7575855 51.6283877)",,
98940052,False,,,Archdale,residential,,,False,95.80799999999999,"LINESTRING (-0.7580668 51.6280202, -0.7584167 51.6281496, -0.7593361 51.6283615)",,
26635330,False,,,Temple End,residential,20 mph,,False,56.229,"LINESTRING (-0.7518615 51.6348284, -0.7517802 51.634809, -0.7517371 51.6347761, -0.7517237 51.6347478, -0.7517184 51.6346763, -0.7517857 51.634371)",,
314656058,True,2,A4128,,primary,30 mph,roundabout,False,16.045,"LINESTRING (-0.7518615 51.6348284, -0.7519231 51.634783, -0.7520469 51.6347468)",,
314655659,True,2,A4128,Glenisters Road,primary,30 mph,,False,136.438,"LINESTRING (-0.752778 51.6337022, -0.7526176 51.6338624, -0.7523943 51.6340445, -0.7522563 51.6342167, -0.7522401 51.6342599, -0.7522042 51.6343555, -0.7522009 51.6344847, -0.7522222 51.6345723, -0.7522648 51.6346749, -0.7523254 51.6348211)",,
"[26635259, 98937671]",False,,,"['Bellfield Road', 'Parker Knoll Way']",tertiary,30 mph,,True,156.983,"LINESTRING (-0.7539158 51.6335426, -0.7539635 51.6335555, -0.7542654 51.6336761, -0.7544216 51.6337789, -0.7545937 51.6338921, -0.7547589 51.6338208, -0.7549009 51.6336465, -0.7550074 51.6334226, -0.7551322 51.6332371, -0.755246 51.6331594)",,
99164187,True,,,Parker Knoll Way,primary_link,30 mph,,False,88.935,"LINESTRING (-0.7539158 51.6335426, -0.7536337 51.6335037, -0.7534599 51.6334757, -0.753277 51.6334688, -0.7532015 51.6334852, -0.7531696 51.6334921, -0.753116 51.6335037, -0.7530061 51.6335803, -0.752778 51.6337022)",,
314653271,False,,,Parker Knoll Way,tertiary,30 mph,,False,72.74,"LINESTRING (-0.7539158 51.6335426, -0.7535237 51.6334367, -0.75321 51.6333445, -0.7530582 51.6333, -0.7529576 51.6332704)",,
314653271,False,,,Parker Knoll Way,tertiary,30 mph,,False,14.005,"LINESTRING (-0.7529576 51.6332704, -0.7527548 51.633266)",,
314653271,False,,,Parker Knoll Way,tertiary,30 mph,,True,72.74000000000001,"LINESTRING (-0.7529576 51.6332704, -0.7530582 51.6333, -0.75321 51.6333445, -0.7535237 51.6334367, -0.7539158 51.6335426)",,
314655659,True,2,A4128,Glenisters Road,primary,30 mph,,False,50.201,"LINESTRING (-0.7529576 51.6332704, -0.7529435 51.6333963, -0.7529395 51.6334324, -0.7528668 51.6335921, -0.752778 51.6337022)",,
314653271,False,,,Parker Knoll Way,tertiary,30 mph,,True,14.005,"LINESTRING (-0.7527548 51.633266, -0.7529576 51.6332704)",,
98604528,True,2,A4128,Glenisters Road,primary,30 mph,,False,67.662,"LINESTRING (-0.7527548 51.633266, -0.7527477 51.6331996, -0.7527237 51.6331125, -0.7526905 51.633044, -0.7526242 51.6329422, -0.7525739 51.6328702, -0.7525489 51.6328202, -0.7525321 51.6327682, -0.7525348 51.6327184, -0.7525543 51.6326818)",,
27069555,False,,,Bellfield Road,unclassified,,,False,71.135,"LINESTRING (-0.7538217 51.6352923, -0.7536833 51.6352445, -0.7536036 51.6352335, -0.7534752 51.6352211, -0.7533587 51.6352083, -0.7530475 51.6351666, -0.7528296 51.635199)",,
"[26774642, 314652058]",False,2,,Dovecot Road,residential,30 mph,,False,111.787,"LINESTRING (-0.752742 51.6319686, -0.7528659 51.6319664, -0.7529839 51.6319644, -0.7531039 51.631962, -0.753285 51.6319412, -0.7533601 51.6319221, -0.7534178 51.6318804, -0.7536225 51.6316846, -0.7537426 51.6315301, -0.753777 51.6313756)",,
314650401,False,1,,Frogmoor,unclassified,30 mph,,True,43.009,"LINESTRING (-0.752742 51.6319686, -0.7527111 51.6320387, -0.7526769 51.6320932, -0.7526391 51.632157, -0.7525814 51.6322648, -0.7525454 51.6323354)",,
314651053,False,2,,Frogmoor,unclassified,30 mph,,False,133.44,"LINESTRING (-0.752742 51.6319686, -0.7527586 51.6318221, -0.7527752 51.6316752, -0.7528578 51.6313638, -0.7529597 51.630939, -0.7529979 51.6307799)",,
314656056,True,1,,Frogmoor,unclassified,30 mph,,False,28.728,"LINESTRING (-0.752452 51.6325815, -0.7524389 51.6325583, -0.7524375 51.6325368, -0.7524535 51.6325058, -0.7524888 51.6324423, -0.7525454 51.6323354)",,
307858165,True,,,Bridge Street,unclassified,30 mph,,False,53.128,"LINESTRING (-0.7559969 51.6319327, -0.7560719 51.6319028, -0.7561609 51.6318509, -0.7563829 51.6317231, -0.7566087 51.6316486)",,
314655659,True,2,A4128,Glenisters Road,primary,30 mph,,False,47.327999999999996,"LINESTRING (-0.7527993 51.6328577, -0.7528372 51.6329543, -0.7529071 51.6331059, -0.7529525 51.6332045, -0.7529576 51.6332704)",,
"[4693979, 98604517]",True,2,A4128,"['Archway', 'Glenisters Road']",primary,30 mph,,False,54.187,"LINESTRING (-0.7531676 51.6324401, -0.7529631 51.6326114, -0.7528978 51.6326721, -0.7528189 51.6327453, -0.7527993 51.6328577)",,
"[314652065, 758399331]",True,,,,unclassified,30 mph,,False,46.68,"LINESTRING (-0.7531676 51.6324401, -0.7531897 51.6325007, -0.7532487 51.632549, -0.7533959 51.6326009, -0.7534452 51.6326237, -0.753674 51.6326828)",,
314655287,False,2,,,unclassified,30 mph,,False,71.66999999999999,"LINESTRING (-0.754476 51.6327311, -0.7545429 51.6327304, -0.7545985 51.6327458, -0.7546837 51.6328054, -0.7548098 51.6328653, -0.7548662 51.6328827, -0.7549372 51.6328952, -0.7550056 51.6329027, -0.7550734 51.6329035, -0.7551464 51.6329014, -0.7552564 51.6328894, -0.7553335 51.632876, -0.7554093 51.6328527)",,
314655287,False,2,,,unclassified,30 mph,,True,17.855,"LINESTRING (-0.754476 51.6327311, -0.7543914 51.6327553, -0.7543444 51.6327867, -0.7543252 51.6328454)",,
604413840,False,2,,,unclassified,,,False,40.354,"LINESTRING (-0.754476 51.6327311, -0.7546227 51.6326621, -0.7548299 51.6325647, -0.7548608 51.6325314, -0.754868 51.6324827)",,
314652062,False,2,,,unclassified,30 mph,,False,49.179,"LINESTRING (-0.753674 51.6326828, -0.754209 51.6328463, -0.7543252 51.6328454)",,
98604529,False,2,,Premier Way,unclassified,30 mph,,True,74.757,"LINESTRING (-0.7543252 51.6328454, -0.7543458 51.6328885, -0.7543998 51.6329274, -0.7545403 51.6329725, -0.7550443 51.6330866, -0.7550996 51.6331065, -0.755246 51.6331594)",,
314652062,False,2,,,unclassified,30 mph,,True,49.179,"LINESTRING (-0.7543252 51.6328454, -0.754209 51.6328463, -0.753674 51.6326828)",,
314655287,False,2,,,unclassified,30 mph,,False,17.855,"LINESTRING (-0.7543252 51.6328454, -0.7543444 51.6327867, -0.7543914 51.6327553, -0.754476 51.6327311)",,
"[26635259, 98937671]",False,,,"['Bellfield Road', 'Parker Knoll Way']",tertiary,30 mph,,False,156.983,"LINESTRING (-0.755246 51.6331594, -0.7551322 51.6332371, -0.7550074 51.6334226, -0.7549009 51.6336465, -0.7547589 51.6338208, -0.7545937 51.6338921, -0.7544216 51.6337789, -0.7542654 51.6336761, -0.7539635 51.6335555, -0.7539158 51.6335426)",,
26635259,False,,,Bellfield Road,tertiary,30 mph,,True,52.914,"LINESTRING (-0.755246 51.6331594, -0.7553347 51.6331071, -0.7557463 51.6329321, -0.755881 51.6328981)",,
98604529,False,2,,Premier Way,unclassified,30 mph,,False,74.75699999999999,"LINESTRING (-0.755246 51.6331594, -0.7550996 51.6331065, -0.7550443 51.6330866, -0.7545403 51.6329725, -0.7543998 51.6329274, -0.7543458 51.6328885, -0.7543252 51.6328454)",,
314655906,True,2,A40,Oxford Road,primary,30 mph,,False,13.691,"LINESTRING (-0.7557941 51.6319202, -0.7559191 51.6320158)",,
307858165,True,,,Bridge Street,unclassified,30 mph,,False,15.238,"LINESTRING (-0.7557941 51.6319202, -0.7558919 51.6319527, -0.7559969 51.6319327)",,
314930794,True,,,Lily's Walk,tertiary,30 mph,,False,32.416,"LINESTRING (-0.752762 51.6286444, -0.7526661 51.6286209, -0.7526165 51.6286113, -0.7525709 51.628603, -0.7525321 51.6286012, -0.752488 51.628608, -0.7524542 51.6286276, -0.7524336 51.6286523, -0.7524257 51.6286804, -0.7524328 51.6287084)",,
"[792614385, 314932683, 127992805]",False,2,,Lily's Walk,tertiary,30 mph,,True,245.003,"LINESTRING (-0.752762 51.6286444, -0.7528575 51.6286698, -0.7529309 51.6286838, -0.753167 51.6287271, -0.7533695 51.6287437, -0.7536033 51.6287482, -0.753761 51.6287503, -0.7539418 51.6287476, -0.7540122 51.6287487, -0.754533 51.628757, -0.7547253 51.628762, -0.7548922 51.6287838, -0.7549857 51.6288038, -0.7553506 51.628914, -0.7555793 51.6289944, -0.7557338 51.6290626, -0.7561107 51.6291966)",,
314932691,False,,,West End Road,residential,30 mph,,False,243.53,"LINESTRING (-0.7582094 51.6305916, -0.75827 51.6305553, -0.7582899 51.6305422, -0.7583253 51.6305062, -0.7585636 51.6302646, -0.7596889 51.6305981, -0.760345 51.6307604, -0.7612255 51.6309602)",,
792614387,True,1,,Suffield Hill,tertiary,,,False,25.445999999999998,"LINESTRING (-0.7565861 51.6292612, -0.7565867 51.6292118, -0.7566802 51.629042)",,
314655287,False,2,,,unclassified,30 mph,,True,71.67,"LINESTRING (-0.7554093 51.6328527, -0.7553335 51.632876, -0.7552564 51.6328894, -0.7551464 51.6329014, -0.7550734 51.6329035, -0.7550056 51.6329027, -0.7549372 51.6328952, -0.7548662 51.6328827, -0.7548098 51.6328653, -0.7546837 51.6328054, -0.7545985 51.6327458, -0.7545429 51.6327304, -0.754476 51.6327311)",,
792614377,True,1,,Westbourne Street,tertiary,,,False,29.742,"LINESTRING (-0.759508 51.6314956, -0.7593677 51.6317485)",,
604413815,False,,,Landales Road,unclassified,,,True,121.37100000000001,"LINESTRING (-0.759508 51.6314956, -0.7605011 51.6317286, -0.7611624 51.6318649)",,
604413840,False,2,,,unclassified,,,True,40.354,"LINESTRING (-0.754868 51.6324827, -0.7548608 51.6325314, -0.7548299 51.6325647, -0.7546227 51.6326621, -0.754476 51.6327311)",,
"[98648993, 98648996]",True,2,A40,Abbey Way,primary,30 mph,,False,257.29900000000004,"LINESTRING (-0.7524328 51.6287084, -0.7541935 51.6303244, -0.7544028 51.6305331, -0.7544425 51.6305642, -0.7545511 51.6306025)",yes,
26997242,False,,,George Street,unclassified,,,True,84.457,"LINESTRING (-0.7604472 51.632913, -0.7609376 51.6330112, -0.7611694 51.6325957)",,
26997087,False,,,Westbourne Street,tertiary,,,True,6.706,"LINESTRING (-0.7596304 51.6312557, -0.7596402 51.6311957)",,
792614377,True,1,,Westbourne Street,tertiary,,,False,27.981,"LINESTRING (-0.7596304 51.6312557, -0.759508 51.6314956)",,
792614379,True,1,A40,West Wycombe Road,primary,,,False,82.569,"LINESTRING (-0.7596544 51.6333588, -0.7595561 51.6333377, -0.7588276 51.6329969, -0.7587174 51.6329085)",,
868337737,False,,A40,West Wycombe Road,primary,30 mph,,False,126.71700000000001,"LINESTRING (-0.7596544 51.6333588, -0.7601249 51.6335908, -0.7604879 51.6337196, -0.7609199 51.6338624, -0.761217 51.633948)",,
792614384,True,1,,Lily's Walk,tertiary,30 mph,,False,43.028,"LINESTRING (-0.7566631 51.6293758, -0.7565157 51.6293248, -0.7561107 51.6291966)",,
792614387,True,1,,Suffield Hill,tertiary,,,False,13.876999999999999,"LINESTRING (-0.7566631 51.6293758, -0.7566092 51.6293117, -0.7565861 51.6292612)",,
"[4236180, 26519284]",False,2,,"['Queen Alexandra Road', 'Suffield Road']",tertiary,30 mph,,False,165.50199999999998,"LINESTRING (-0.7570201 51.6283357, -0.7569972 51.6282916, -0.7569479 51.6282518, -0.7568906 51.6282247, -0.7567334 51.6281753, -0.7561347 51.6280172, -0.7556926 51.6279004, -0.7556012 51.627873, -0.7554748 51.6278351, -0.7551519 51.6277525, -0.7549041 51.6276833)",,
4236180,False,2,,Suffield Road,tertiary,,,True,39.459,"LINESTRING (-0.7570201 51.6283357, -0.7573326 51.6283613, -0.7575855 51.6283877)",,
792614386,False,,,Suffield Hill,tertiary,,,True,83.441,"LINESTRING (-0.7570201 51.6283357, -0.757025 51.6283726, -0.7569781 51.6285285, -0.7568896 51.628825, -0.7567631 51.6289674, -0.7566802 51.629042)",,
"[98940053, 792614383]",True,1,,"['Suffield Hill', ""Lily's Walk""]",tertiary,30 mph,,False,109.239,"LINESTRING (-0.7566802 51.629042, -0.7566279 51.6292118, -0.7566207 51.6292773, -0.7566977 51.6293572, -0.75715 51.629632, -0.7573003 51.629756, -0.7573958 51.6298399)",,
792614386,False,,,Suffield Hill,tertiary,,,False,83.441,"LINESTRING (-0.7566802 51.629042, -0.7567631 51.6289674, -0.7568896 51.628825, -0.7569781 51.6285285, -0.757025 51.6283726, -0.7570201 51.6283357)",,
98940053,True,1,,Lily's Walk,tertiary,30 mph,,False,31.104,"LINESTRING (-0.7573958 51.6298399, -0.7575415 51.6301046)",,
26519237,False,,,Rutland Street,residential,30 mph,,False,77.754,"LINESTRING (-0.7573958 51.6298399, -0.7574702 51.6297944, -0.7576126 51.6297534, -0.757732 51.6296956, -0.7578024 51.6296198, -0.7577947 51.6295954, -0.7577618 51.6294917, -0.7577297 51.6294413, -0.7576286 51.6292825)",,
98937677,True,1,A40,West Wycombe Road,primary,30 mph,,False,82.16799999999999,"LINESTRING (-0.7587174 51.6329085, -0.758874 51.6329582, -0.7590069 51.6330289, -0.7595971 51.6333156, -0.7596544 51.6333588)",,
792614380,True,1,,Westbourne Street,tertiary,,,False,70.322,"LINESTRING (-0.7587174 51.6329085, -0.7587534 51.6328297, -0.7588114 51.632773, -0.7589206 51.6326478, -0.7589779 51.6325595, -0.7590127 51.6324728, -0.7590383 51.632381, -0.7590783 51.6323228)",,
883155553,True,1,A40,West Wycombe Road,primary,,,False,131.691,"LINESTRING (-0.7587174 51.6329085, -0.7584709 51.6328915, -0.758248 51.6328579, -0.757037 51.632624, -0.7568868 51.6325857)",,
26997199,True,,,East Richardson Street,unclassified,,,False,91.423,"LINESTRING (-0.7598108 51.6318446, -0.7600334 51.6318955, -0.760492 51.631978, -0.7605893 51.6319982, -0.7610704 51.6320981)",,
1055822471,False,,,East Richardson Street,unclassified,,,False,32.4,"LINESTRING (-0.7598108 51.6318446, -0.7597314 51.6318293, -0.7593677 51.6317485)",,
26997126,False,,,Brook Street,unclassified,,,False,7.788,"LINESTRING (-0.7568868 51.6325857, -0.7569351 51.6325224)",,
186970254,True,,A40,West Wycombe Road,primary,30 mph,,False,46.746,"LINESTRING (-0.7568868 51.6325857, -0.7565854 51.632513, -0.7564213 51.632475, -0.7562645 51.6324217)",,
314655906,True,2,A40,Oxford Road,primary,30 mph,,False,7.633,"LINESTRING (-0.7559191 51.6320158, -0.7559888 51.6320691)",,
1263114486,True,,,,tertiary,,,False,10.691,"LINESTRING (-0.7559191 51.6320158, -0.7559348 51.6320009, -0.7559969 51.6319327)",,
