osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,junction,width,tunnel
183056157,Waterloo Place,primary,20 mph,True,False,51.620000000000005,"LINESTRING (-0.1326271 51.5071417, -0.1329392 51.5074646, -0.1329403 51.5075021, -0.1328991 51.5075449)",1,A4,,,,
211489807,Pall Mall,primary,20 mph,True,False,101.34400000000001,"LINESTRING (-0.1326271 51.5071417, -0.1327 51.5070785, -0.1327617 51.5070541, -0.1328221 51.5070316, -0.1336979 51.506716, -0.1337683 51.5066921, -0.133871 51.5066835)",2,A4,,,,
211489816,Carlton Gardens,residential,20 mph,False,False,100.203,"LINESTRING (-0.1339752 51.5066497, -0.1332708 51.5058624)",,,,,,
297206318,Pall Mall,primary,20 mph,False,True,8.132,"LINESTRING (-0.1339752 51.5066497, -0.133871 51.5066835)",,A4,,,,
297206318,Pall Mall,primary,20 mph,False,False,8.132,"LINESTRING (-0.133871 51.5066835, -0.1339752 51.5066497)",,A4,,,,
738386049,Pall Mall,primary,20 mph,True,False,101.894,"LINESTRING (-0.133871 51.5066835, -0.1338261 51.5067381, -0.1337443 51.5067684, -0.1329434 51.5070644, -0.1328757 51.507088, -0.1327558 51.507133, -0.1326271 51.5071417)",,A4,,,,
"[901000130, 230500846]",Whitehall,primary,20 mph,True,False,173.06,"LINESTRING (-0.1262929 51.5046977, -0.1262543 51.5045993, -0.1262046 51.5044522, -0.126156 51.5042655, -0.1261389 51.5041998, -0.1261188 51.5040546, -0.1260865 51.5037854, -0.1260462 51.5034205, -0.1260434 51.5033867, -0.1260142 51.5031978, -0.1260076 51.503154)",2,A3212,,,,
"[230502962, 23715300, 1263687029, 1263687030]",Whitehall,primary,20 mph,True,False,98.767,"LINESTRING (-0.1264924 51.5047288, -0.1265272 51.5048418, -0.1265758 51.5049735, -0.126609 51.5050529, -0.1266856 51.5052454, -0.1267498 51.5053809, -0.1267944 51.5054877, -0.1268388 51.5055901)","['2', '3', '4']",A3212,,,,
166759002,Horse Guards Avenue,residential,20 mph,True,False,18.866,"LINESTRING (-0.1264924 51.5047288, -0.1264939 51.5047632, -0.126483 51.5047913, -0.1264614 51.5048157, -0.1264292 51.5048383, -0.1263952 51.504849, -0.1263571 51.5048554)",,,,,,
230501416,Horse Guards Avenue,residential,20 mph,False,False,85.109,"LINESTRING (-0.1260488 51.5048618, -0.1258389 51.5048968, -0.1254576 51.5049407, -0.1252806 51.5049523, -0.1251049 51.5049532, -0.1248356 51.5049348)",,,,,,
230501417,Horse Guards Avenue,residential,20 mph,True,False,27.247,"LINESTRING (-0.1260488 51.5048618, -0.1260654 51.504819, -0.1260919 51.5048112, -0.1261747 51.504796, -0.1262301 51.5047765, -0.126247 51.5047653, -0.1262555 51.5047597, -0.126273 51.5047347, -0.1262838 51.5047177, -0.1262929 51.5046977)",2,,,,,
483872217,Whitehall,primary,20 mph,True,False,25.1,"LINESTRING (-0.12707 51.5061994, -0.1269801 51.5061536, -0.1269589 51.5061143, -0.1269356 51.5060729, -0.1268974 51.5060091)",2,A3212,,,,
"[39093506, 1008674254]",Whitehall,primary,20 mph,False,True,75.87899999999999,"LINESTRING (-0.12707 51.5061994, -0.127109 51.5062712, -0.1272307 51.506483, -0.1273065 51.5066452, -0.1273698 51.5067902, -0.1273961 51.5068505)",4,A3212,,,,
4256545,Great Scotland Yard,residential,20 mph,False,False,9.283,"LINESTRING (-0.127022 51.5059782, -0.1268974 51.5060091)",,,,,,
300869142,Whitehall,primary,20 mph,True,False,25.692,"LINESTRING (-0.127022 51.5059782, -0.1270568 51.5060426, -0.1270992 51.5061251, -0.12707 51.5061994)",2,A3212,,,,
1033604347,Upper Saint Martin's Lane,secondary,20 mph,False,False,5.131,"LINESTRING (-0.1270548 51.5118967, -0.1270867 51.5118827, -0.1271113 51.5118671)",3,B404,,,,
4370987,Archer Street,residential,20 mph,False,True,86.468,"LINESTRING (-0.1332828 51.5118195, -0.1333405 51.511796, -0.1342909 51.5114082, -0.1343278 51.5113932)",2,,,,,
"[673956940, 325008374]",Rupert Street,"['residential', 'unclassified']",20 mph,True,False,39.378,"LINESTRING (-0.1332828 51.5118195, -0.1331341 51.5116169, -0.1331116 51.5115847, -0.1330934 51.5115587, -0.1330499 51.5114964)",1,,,,,
267123485,,primary_link,20 mph,True,False,9.111,"LINESTRING (-0.1233767 51.506652, -0.123311 51.506723)",,,,,,
"[230502391, 145344751]",Whitehall Place,residential,20 mph,False,True,83.60000000000001,"LINESTRING (-0.1233767 51.506652, -0.1233891 51.5066246, -0.1233986 51.5066038, -0.1234518 51.5065156, -0.1235166 51.5064727, -0.1236219 51.5064439, -0.1236408 51.5064389, -0.1243271 51.506257)",,,yes,,,
267123479,Northumberland Avenue,primary,20 mph,True,False,29.111,"LINESTRING (-0.1233767 51.506652, -0.1236108 51.5066893, -0.1237567 51.5067538)",,A400,,,,
"[267123480, 776896561, 776896562]",Northumberland Avenue,primary,20 mph,True,False,68.413,"LINESTRING (-0.123311 51.506723, -0.1231574 51.5067056, -0.1230888 51.5066939, -0.1230422 51.5066859, -0.1228526 51.5066478, -0.122763 51.5066138, -0.1226693 51.5065926, -0.122631 51.5065846, -0.1225964 51.5065754, -0.1224907 51.5065546, -0.1223813 51.5065237)",,A400,,,,
2198814,,tertiary,20 mph,True,False,19.197,"LINESTRING (-0.1273086 51.5084583, -0.1272934 51.5085231, -0.1272908 51.5085459, -0.1272833 51.5085619, -0.1272575 51.5085723, -0.1271796 51.5085736)",1,,,,,
"[267213537, 267213403]","['Trafalgar Square', ""St. Martin's Place""]",primary,20 mph,True,False,47.682,"LINESTRING (-0.1273086 51.5084583, -0.1273501 51.5085669, -0.1273434 51.5085956, -0.1273305 51.5086241, -0.1273135 51.5086533, -0.1272897 51.5086941, -0.1272758 51.5087466, -0.127257 51.5088127, -0.1272197 51.5088721)",1,A400,,,,
"[1065112863, 267213404, 230506725, 480094743]",Trafalgar Square,primary,20 mph,True,False,109.896,"LINESTRING (-0.1271796 51.5085736, -0.1271782 51.5085383, -0.1271665 51.5084679, -0.1271535 51.5084172, -0.1270964 51.508147, -0.1270721 51.5080613, -0.1270537 51.5079919, -0.1270451 51.5079572, -0.1270399 51.5079215, -0.1270122 51.5078037, -0.1270286 51.5077491, -0.1270414 51.50771, -0.1271295 51.5076083)",2,A400,,,,
"[437201225, 497441317]",Duncannon Street,tertiary,20 mph,True,False,117.33999999999999,"LINESTRING (-0.1271796 51.5085736, -0.1270208 51.5085703, -0.1269206 51.5085713, -0.1267589 51.5085899, -0.1263032 51.5085928, -0.1262276 51.5085981, -0.1260618 51.5086094, -0.1259326 51.5086103, -0.1256001 51.5086138, -0.1255508 51.5086193, -0.1254902 51.5086259)",2,,,,,
4254108,John Adam Street,residential,20 mph,False,True,74.496,"LINESTRING (-0.1229455 51.5091557, -0.1221053 51.5095745)",,,,,,
294010666,John Adam Street,residential,20 mph,False,False,22.783,"LINESTRING (-0.1229455 51.5091557, -0.1232061 51.5090305)",,,,,,
462641799,Waterloo Place,tertiary_link,20 mph,False,True,8.61,"LINESTRING (-0.1327907 51.5075829, -0.1328991 51.5075449)",,,,,,
211489808,Waterloo Place,tertiary,20 mph,True,False,50.293,"LINESTRING (-0.1327907 51.5075829, -0.1327284 51.5075814, -0.1326802 51.5075651, -0.1324194 51.5073024, -0.132375 51.5072375)",1,,,,,
462641799,Waterloo Place,tertiary_link,20 mph,False,False,8.61,"LINESTRING (-0.1328991 51.5075449, -0.1327907 51.5075829)",,,,,,
183056157,Waterloo Place,primary,20 mph,True,False,51.154,"LINESTRING (-0.1328991 51.5075449, -0.132911 51.507582, -0.1331153 51.5077926, -0.133155 51.507834, -0.1332393 51.507926, -0.1332565 51.5079453)",1,A4,,,,
"[111971057, 377367118]",Northumberland Avenue,primary,20 mph,True,False,43.403,"LINESTRING (-0.1272856 51.5074444, -0.1271311 51.5074378, -0.1270373 51.507399, -0.1268164 51.5073351, -0.1267287 51.5072878)",,A400,,,,
451852747,Charing Cross,primary,20 mph,True,False,17.735,"LINESTRING (-0.1272856 51.5074444, -0.1272858 51.5074002, -0.1273012 51.5073603, -0.1273162 51.5073309, -0.1273502 51.507293)",3,,,circular,,
868013724,,residential,,True,False,14.024,"LINESTRING (-0.1340448 51.5054534, -0.134147 51.5055623)",,,,,,
349937186,Carlton Gardens,residential,20 mph,True,False,7.811,"LINESTRING (-0.1340448 51.5054534, -0.1339997 51.5054745, -0.133946 51.5054853)",,,,,,
349937186,Carlton Gardens,residential,20 mph,True,False,66.335,"LINESTRING (-0.133946 51.5054853, -0.1338898 51.5054847, -0.1338369 51.5054728, -0.133793 51.5054508, -0.133763 51.5054212, -0.13375 51.5053871, -0.1337555 51.5053522, -0.1337789 51.5053204, -0.1338176 51.5052949, -0.1338626 51.5052787, -0.1339233 51.5052734, -0.1339788 51.5052797, -0.134028 51.5052968, -0.1340656 51.505323, -0.1340875 51.5053554, -0.1340912 51.5053904, -0.1340765 51.5054243, -0.1340448 51.5054534)",,,,,,
4369410,Carlton Gardens,residential,20 mph,False,False,7.553,"LINESTRING (-0.1340504 51.5055939, -0.134147 51.5055623)",,,,,,
868013723,,residential,,True,False,14.073,"LINESTRING (-0.1340504 51.5055939, -0.133946 51.5054853)",,,,,,
"[349937184, 4369410]","['Carlton House Terrace', 'Carlton Gardens']",residential,20 mph,False,"[False, True]",61.68,"LINESTRING (-0.1340504 51.5055939, -0.1336865 51.5057129, -0.1332708 51.5058624)",,,,,,
"[1082811336, 419359922]",Victoria Embankment,primary,20 mph,False,True,184.97599999999997,"LINESTRING (-0.123201 51.5046519, -0.1231629 51.5048134, -0.1231609 51.5048219, -0.1230959 51.5051419, -0.1230621 51.5052509, -0.1229491 51.5055832, -0.1228433 51.505813, -0.1227009 51.5060458, -0.1225878 51.5062651)","['4', '3']",A3211,,,,
"[1008677136, 220019917, 605417127]",Horse Guards Avenue,residential,20 mph,False,True,117.446,"LINESTRING (-0.123201 51.5046519, -0.1233141 51.5046676, -0.1234083 51.504684, -0.1234634 51.5046932, -0.1237318 51.5047444, -0.1238471 51.5047651, -0.1248356 51.5049348)",,,,,,
480094740,Northumberland Avenue,primary,20 mph,True,False,43.931999999999995,"LINESTRING (-0.1267287 51.5072878, -0.126836 51.5072795, -0.1269818 51.5073016, -0.1270384 51.5073088, -0.1270838 51.5073141, -0.1272002 51.5073191, -0.1272878 51.5073063, -0.1273502 51.507293)",2,A400,,,,
"[483872216, 300869141, 300869140, 480094741]",Northumberland Avenue,primary,20 mph,False,True,90.846,"LINESTRING (-0.1267287 51.5072878, -0.1266637 51.5072767, -0.1265101 51.5072502, -0.1258704 51.5071262, -0.1254736 51.5070488)",,A400,,,,
4362706,St James's Square,residential,20 mph,True,False,38.053,"LINESTRING (-0.1341314 51.5069849, -0.133871 51.5066835)",,,,,,
450558287,Northumberland Street,residential,20 mph,False,False,22.366999999999997,"LINESTRING (-0.1261166 51.507727, -0.125983 51.5076475, -0.125883 51.507588)",,,,,,
211489808,Waterloo Place,tertiary,20 mph,True,False,50.447,"LINESTRING (-0.1331572 51.5079749, -0.1331288 51.5079396, -0.1331143 51.5079216, -0.1330602 51.5078649, -0.1328022 51.5075944, -0.1327907 51.5075829)",1,,,,,
462641798,Regent Street St James's,secondary,20 mph,True,False,17.121,"LINESTRING (-0.1331572 51.5079749, -0.1332366 51.5080615, -0.1333139 51.5080866)",1,B327,,,,
"[1065112866, 522735403, 23715308]",The Mall,tertiary,20 mph,True,False,31.321,"LINESTRING (-0.1282061 51.5070126, -0.1281427 51.5070721, -0.1281068 51.5071014, -0.1280708 51.5071298, -0.128056 51.5071433, -0.1280361 51.5071665, -0.1280171 51.5071884, -0.1280037 51.5072118, -0.1279902 51.5072559)","['1', '2']",,,,,
542471105,Shaftesbury Avenue,primary,20 mph,False,True,1.426,"LINESTRING (-0.133831 51.5108362, -0.1338416 51.5108252)",,A401,,,,
542471105,Shaftesbury Avenue,primary,20 mph,False,False,91.494,"LINESTRING (-0.133831 51.5108362, -0.1335561 51.5111211, -0.1335087 51.5111594, -0.1333353 51.5112996, -0.1332399 51.5113713, -0.1331971 51.5113995, -0.1330499 51.5114964)",,A401,,,,
542471107,Great Windmill Street,residential,20 mph,True,False,72.423,"LINESTRING (-0.133831 51.5108362, -0.1339002 51.5108597, -0.1339203 51.510874, -0.1339436 51.5108906, -0.1339878 51.5109306, -0.1340588 51.5110997, -0.1343278 51.5113932)",1,,,,,
542471105,Shaftesbury Avenue,primary,20 mph,False,False,1.426,"LINESTRING (-0.1338416 51.5108252, -0.133831 51.5108362)",,A401,,,,
542471106,Shaftesbury Avenue,primary,20 mph,True,False,18.872999999999998,"LINESTRING (-0.1338416 51.5108252, -0.1338283 51.5108187, -0.1338198 51.5108116, -0.1338137 51.5108031, -0.1338129 51.5107983, -0.1338143 51.5107942, -0.1338464 51.5107474, -0.133856 51.5107335, -0.1338584 51.5107303, -0.1338614 51.5107278, -0.1338649 51.5107257, -0.1338962 51.5107109, -0.1339066 51.5107064, -0.133917 51.5107024, -0.1339287 51.5106982, -0.1339402 51.5106947)",1,A401,,,,
"[647037412, 148377821]",Bedford Street,unclassified,20 mph,False,True,80.35,"LINESTRING (-0.123462 51.5097697, -0.1240707 51.5103371, -0.124098 51.5103737)",1,,,,,
"[1136343320, 1136343319]",Bedford Street,unclassified,20 mph,True,False,10.565999999999999,"LINESTRING (-0.123462 51.5097697, -0.1234177 51.5097373, -0.1233913 51.5097174, -0.1233671 51.5096954)",1,,,,,
575394078,The Mall,tertiary,20 mph,True,False,24.872,"LINESTRING (-0.1284061 51.5068394, -0.128304 51.5068806, -0.1282409 51.5069332, -0.1282061 51.5070126)",,,,,,
"[4260265, 303982846, 1065127957, 1065127958]",Garrick Street,unclassified,20 mph,False,False,142.696,"LINESTRING (-0.1271131 51.5117919, -0.1270621 51.5117836, -0.1270365 51.5117774, -0.1269759 51.5117592, -0.1269069 51.5117429, -0.1268558 51.5117293, -0.1267309 51.5116984, -0.126238 51.5115762, -0.1255864 51.5114056, -0.1253165 51.5113421, -0.1251983 51.5113173)",,,,,,
4260281,Cranbourn Street,secondary,20 mph,True,False,102.91300000000001,"LINESTRING (-0.1271131 51.5117919, -0.1271637 51.5117852, -0.1272117 51.5117747, -0.1272721 51.511752, -0.1274717 51.5116807, -0.1282189 51.5113862, -0.1282621 51.5113692, -0.1283895 51.511322)",,B402,,,,
"[155450996, 303982852, 49797412, 49797415]","[""St. Martin's Lane"", ""Saint Martin's Lane""]",secondary,20 mph,True,False,255.35400000000004,"LINESTRING (-0.1271131 51.5117919, -0.1271004 51.5117446, -0.1271013 51.5117286, -0.127108 51.5117021, -0.1271198 51.5115959, -0.12712 51.5114789, -0.1271201 51.511404, -0.1270375 51.5110396, -0.1270252 51.5110034, -0.1269811 51.5108744, -0.1269548 51.5107974, -0.126945 51.5107424, -0.1269163 51.5106094, -0.126911 51.5102971, -0.1269146 51.5102204, -0.1269319 51.5097043, -0.1269354 51.5096371, -0.1269379 51.5095273, -0.126944 51.5095078)",,B404,,,5,
288506485,Upper Saint Martin's Lane,secondary,20 mph,False,True,8.407,"LINESTRING (-0.1271131 51.5117919, -0.1271167 51.5118252, -0.1271164 51.5118523, -0.1271113 51.5118671)",3,B404,,,,
49797408,Bedfordbury,residential,20 mph,False,True,108.59800000000001,"LINESTRING (-0.1257591 51.5107707, -0.1257508 51.5107351, -0.1257337 51.5106637, -0.1257014 51.5104394, -0.1256798 51.510333, -0.1255622 51.5099822, -0.1255374 51.5099085, -0.125512 51.509862, -0.1254798 51.5098439, -0.1254446 51.5098294)",,,,,,
155450993,New Row,unclassified,20 mph,False,True,20.043,"LINESTRING (-0.1254164 51.5112002, -0.1253489 51.5112254, -0.1251983 51.5113173)",,,,,,
498958813,Whitcomb Street,residential,20 mph,False,True,52.741,"LINESTRING (-0.1306681 51.5093715, -0.1307461 51.5094629, -0.1307639 51.5094866, -0.1309915 51.5097639, -0.131028 51.5097882)",,,,,,
659406290,Orange Street,residential,20 mph,True,False,50.752,"LINESTRING (-0.1306681 51.5093715, -0.1303752 51.5094109, -0.1299513 51.5094679)",1,,,,,
4358790,Panton Street,residential,20 mph,True,False,46.091,"LINESTRING (-0.131028 51.5097882, -0.131059 51.5097646, -0.131587 51.5095659)",1,,,,,
498958813,Whitcomb Street,residential,20 mph,False,False,52.741,"LINESTRING (-0.131028 51.5097882, -0.1309915 51.5097639, -0.1307639 51.5094866, -0.1307461 51.5094629, -0.1306681 51.5093715)",,,,,,
603198588,Cockspur Street,primary,20 mph,False,False,19.747,"LINESTRING (-0.1300035 51.5076161, -0.130284 51.5076486)",4,A4,,,,
4373939,Warwick House Street,residential,20 mph,False,False,99.954,"LINESTRING (-0.1300035 51.5076161, -0.1300201 51.5075664, -0.1300382 51.5075373, -0.1300724 51.5075066, -0.1301158 51.5074869, -0.1301778 51.5074691, -0.130233 51.5074551, -0.1303056 51.5074382, -0.1303654 51.5074242, -0.1304649 51.5073997, -0.1305839 51.5073673, -0.1306975 51.5073392, -0.130981 51.5072529, -0.1310574 51.5072437, -0.1312149 51.5071935)",,,,,,
"[498958808, 480094739, 377346227, 817971869]",Cockspur Street,primary,20 mph,False,True,70.471,"LINESTRING (-0.1300035 51.5076161, -0.1298835 51.5076042, -0.1298465 51.5075999, -0.1297436 51.5075878, -0.1293502 51.5075414, -0.1291712 51.5075234, -0.1289998 51.5075106)",3,A4,,,,
35085535,Haymarket,primary,20 mph,True,False,29.095,"LINESTRING (-0.132875 51.5097156, -0.1328423 51.5096718, -0.1327376 51.5095778, -0.1326532 51.5094939)",2,A4,,,,
4369410,Carlton Gardens,residential,20 mph,False,False,12.766,"LINESTRING (-0.134147 51.5055623, -0.1343102 51.5055088)",,,,,,
4369410,Carlton Gardens,residential,20 mph,False,True,7.553,"LINESTRING (-0.134147 51.5055623, -0.1340504 51.5055939)",,,,,,
1018924454,Regent Street St James's,primary,20 mph,True,False,34.548,"LINESTRING (-0.1335217 51.5083306, -0.133513 51.5083714, -0.133686 51.5085743, -0.1337456 51.5085888)",2,A4,,,,
1018924456,Regent Street St James's,primary,20 mph,True,False,34.366,"LINESTRING (-0.1335217 51.5083306, -0.1335522 51.5083376, -0.1335874 51.5083551, -0.1337517 51.5085413, -0.1337551 51.5085663, -0.1337456 51.5085888)",2,A4,,,,
1065112862,Haymarket,primary,20 mph,True,False,22.637,"LINESTRING (-0.1313862 51.5080763, -0.1312218 51.5079003)",4,A4,,,,
1033592124,Southampton Street,unclassified,20 mph,False,True,20.367,"LINESTRING (-0.1224384 51.5113342, -0.1222702 51.5111839)",,,,,,
288506485,Upper Saint Martin's Lane,secondary,20 mph,False,False,8.407,"LINESTRING (-0.1271113 51.5118671, -0.1271164 51.5118523, -0.1271167 51.5118252, -0.1271131 51.5117919)",3,B404,,,,
1033604347,Upper Saint Martin's Lane,secondary,20 mph,False,True,5.131,"LINESTRING (-0.1271113 51.5118671, -0.1270867 51.5118827, -0.1270548 51.5118967)",3,B404,,,,
4480717,Wardour Street,residential,20 mph,False,True,62.668000000000006,"LINESTRING (-0.1317954 51.5109586, -0.1317316 51.5108582, -0.131526 51.510535, -0.1314953 51.5104777, -0.1314738 51.510432)",2,,,,,
1263687028,Whitehall Place,residential,20 mph,False,False,9.74,"LINESTRING (-0.1268388 51.5055901, -0.1267073 51.5056213)",,,yes,,,
"[230502961, 886869658]",Whitehall,primary,20 mph,True,False,44.986,"LINESTRING (-0.1268388 51.5055901, -0.1269324 51.5058012, -0.1269725 51.5058813, -0.127022 51.5059782)",3,A3212,,,,
