osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,tunnel,access,bridge,junction
60783361,False,2,,Pen y Garn,residential,20 mph,False,46.211999999999996,"LINESTRING (-5.2645362 51.8798827, -5.2644136 51.879804, -5.264031 51.8796088)",,yes,,
60783373,False,2,,Gerddi Ynys Dewi,residential,20 mph,True,54.131,"LINESTRING (-5.2715498 51.8794855, -5.2718198 51.8793643, -5.2719585 51.8793665, -5.2721992 51.8794929)",,yes,,
60783345,False,2,,Pen y Garn,residential,20 mph,True,21.583,"LINESTRING (-5.2647818 51.8797615, -5.2645362 51.8798827)",,yes,,
60783342,False,2,,,residential,30 mph,False,24.748,"LINESTRING (-5.2664936 51.8830683, -5.2663667 51.8831395, -5.2663302 51.88316, -5.2662268 51.883218)",,yes,,
1211562534,False,,,Y Cwcwll,unclassified,20 mph,False,103.01899999999999,"LINESTRING (-5.2664936 51.8830683, -5.2663858 51.8828345, -5.2662895 51.882715, -5.2659623 51.8826375, -5.26582 51.8825841, -5.2656901 51.8825269, -5.2655264 51.8824415)",,,,
"[55594905, 806289204, 1211562534, 716748703]",False,,,Y Cwcwll,unclassified,20 mph,True,281.0369999999999,"LINESTRING (-5.2664936 51.8830683, -5.2666264 51.8834531, -5.2667429 51.8837776, -5.2669686 51.8840395, -5.2671731 51.8841671, -5.2673538 51.8842799, -5.2679353 51.8847444, -5.2680597 51.8848081, -5.2681717 51.8848566, -5.2682891 51.8848756, -5.2684312 51.8848832, -5.2686166 51.884791, -5.268704 51.8847244)",,,yes,
60783358,False,2,,Bryn Teg,residential,20 mph,True,29.609,"LINESTRING (-5.2675281 51.8796662, -5.2679116 51.8797881)",,yes,,
60783336,False,2,,Ffynnon Wen,residential,20 mph,False,156.231,"LINESTRING (-5.2675281 51.8796662, -5.267719 51.8793292, -5.2678591 51.8790376, -5.267982 51.8787741, -5.2680148 51.8787037, -5.2679842 51.8785944, -5.2678705 51.8784458, -5.2679798 51.8783452)",,yes,,
60783358,False,2,,Bryn Teg,residential,20 mph,False,64.879,"LINESTRING (-5.2675281 51.8796662, -5.2671829 51.8796073, -5.2666028 51.8795518)",,yes,,
182685353,True,1,A487,Heol Newydd,primary,20 mph,False,137.642,"LINESTRING (-5.2619749 51.8846163, -5.2617732 51.8842815, -5.2617598 51.8842278, -5.2618068 51.8841343, -5.261907 51.8840331, -5.26249 51.8835408)",,,,
366841714,False,,,,residential,,True,21.199,"LINESTRING (-5.2615111 51.8850201, -5.2613011 51.8848803)",,,,
548866489,False,2,A487,Heol Non,primary,20 mph,True,37.116,"LINESTRING (-5.2615111 51.8850201, -5.2615778 51.8849842, -5.2619185 51.8848006)",,,,
302828632,True,1,,Stryd yr Afr,tertiary,20 mph,False,22.629,"LINESTRING (-5.2659458 51.880988, -5.2662736 51.8809663)",,,,
302828641,True,1,,Sgwâr y Groes,primary,20 mph,False,16.551000000000002,"LINESTRING (-5.2659458 51.880988, -5.2659994 51.8810287, -5.2660343 51.881075, -5.2660499 51.8811193)",,,,
302828629,True,1,,Sgwâr y Groes,primary,20 mph,False,18.013,"LINESTRING (-5.2660499 51.8811193, -5.2659386 51.881266)",,,,
366835115,False,,,,residential,20 mph,False,41.623999999999995,"LINESTRING (-5.2671421 51.8789348, -5.2670005 51.8789506, -5.2666915 51.8789852, -5.2665634 51.8790315)",,,,
55594904,False,2,,Pen y Garn,residential,20 mph,True,168.52300000000002,"LINESTRING (-5.2650851 51.8788597, -5.2653325 51.8796871, -5.2654194 51.8799584, -5.2654588 51.880084, -5.2655343 51.8802675, -5.2655257 51.8803477)",,yes,,
366835112,False,2,,Pen y Garn,residential,20 mph,True,21.616,"LINESTRING (-5.2642217 51.8794541, -5.264031 51.8796088)",,yes,,
366841687,False,,,Gerddi'r Bryn,residential,,False,99.934,"LINESTRING (-5.2613011 51.8848803, -5.2601483 51.8854293)",,,,
366841687,False,,,Gerddi'r Bryn,residential,,True,22.314,"LINESTRING (-5.2613011 51.8848803, -5.2615591 51.8847582)",,,,
366841714,False,,,,residential,,False,21.199,"LINESTRING (-5.2613011 51.8848803, -5.2615111 51.8850201)",,,,
366841687,False,,,Gerddi'r Bryn,residential,,True,99.934,"LINESTRING (-5.2601483 51.8854293, -5.2613011 51.8848803)",,,,
60783342,False,2,,,residential,30 mph,True,24.748,"LINESTRING (-5.2662268 51.883218, -5.2663302 51.88316, -5.2663667 51.8831395, -5.2664936 51.8830683)",,yes,,
366841687,False,,,Gerddi'r Bryn,residential,,False,22.314,"LINESTRING (-5.2615591 51.8847582, -5.2613011 51.8848803)",,,,
60783371,True,,,Y Cwcwll / Quickwell Hill,unclassified,20 mph,False,37.948,"LINESTRING (-5.2655264 51.8824415, -5.2652186 51.882466, -5.2649913 51.8824138)",,,,
1211562534,False,,,Y Cwcwll,unclassified,20 mph,True,103.019,"LINESTRING (-5.2655264 51.8824415, -5.2656901 51.8825269, -5.26582 51.8825841, -5.2659623 51.8826375, -5.2662895 51.882715, -5.2663858 51.8828345, -5.2664936 51.8830683)",,,,
366848884,False,,,,residential,,False,11.088,"LINESTRING (-5.26162 51.879735, -5.2617814 51.8797309)",,,,
366848884,False,,,,residential,,True,11.088,"LINESTRING (-5.2617814 51.8797309, -5.26162 51.879735)",,,,
55589281,False,2,,Maes-y-Hedydd,residential,20 mph,False,56.269000000000005,"LINESTRING (-5.2617814 51.8797309, -5.2617289 51.8796628, -5.2617261 51.8795793, -5.2618986 51.8792974, -5.2619305 51.8792561)",,yes,,
55589281,False,2,,Maes-y-Hedydd,residential,20 mph,True,158.757,"LINESTRING (-5.2617814 51.8797309, -5.2618713 51.8797442, -5.2623468 51.8797273, -5.2628098 51.879689, -5.2630298 51.8797453, -5.263175 51.8798465, -5.2633703 51.880338)",,yes,,
"[29285667, 60783372]",False,2,,"['Heol y Bryn', 'Ffordd Owen']",residential,20 mph,True,30.659000000000002,"LINESTRING (-5.2682412 51.879844, -5.2682384 51.8797882, -5.2680269 51.8797576, -5.2679271 51.8797666, -5.2679116 51.8797881)",,yes,,
60783331,False,2,,Maes-y-Dre,residential,20 mph,True,202.532,"LINESTRING (-5.2635065 51.8791801, -5.2631787 51.8790788, -5.2629325 51.8790928, -5.2626946 51.8790676, -5.2625184 51.8789333, -5.2624428 51.8787515, -5.2622946 51.8783514, -5.2621407 51.8782031, -5.2616814 51.8780041)",,yes,,
998821122,True,1,,,primary,20 mph,False,2.644,"LINESTRING (-5.2599835 51.8807064, -5.2600117 51.8807226)",,,,roundabout
998821122,True,1,,,primary,20 mph,False,9.01,"LINESTRING (-5.2597434 51.8807434, -5.2597677 51.8807209, -5.2598009 51.8807033, -5.2598405 51.8806919)",,,,roundabout
506793522,True,,,Ffordd Caerfai,tertiary,20 mph,False,18.070999999999998,"LINESTRING (-5.2598405 51.8806919, -5.2599157 51.8806275, -5.2599913 51.8805587)",,,,
998821122,True,1,,,primary,20 mph,False,10.273,"LINESTRING (-5.2598405 51.8806919, -5.2598899 51.8806874, -5.2599391 51.8806924, -5.2599835 51.8807064)",,,,roundabout
506793521,True,1,A487,,primary,20 mph,False,22.278,"LINESTRING (-5.2597468 51.8808348, -5.2596786 51.8808224, -5.2595737 51.8808116, -5.2594266 51.8808131)",,,,
998821121,True,1,,,primary,20 mph,False,10.515,"LINESTRING (-5.2597468 51.8808348, -5.2597298 51.8808051, -5.2597286 51.8807736, -5.2597434 51.8807434)",,,,roundabout
998821125,True,1,,,primary,20 mph,False,2.33,"LINESTRING (-5.2597662 51.880852, -5.2597468 51.8808348)",,,,roundabout
998821125,True,1,,,primary,20 mph,False,6.744,"LINESTRING (-5.2600381 51.8808245, -5.2600129 51.8808505, -5.2599762 51.8808707)",,,,roundabout
998821123,True,1,,,primary,20 mph,False,12.021,"LINESTRING (-5.2600117 51.8807226, -5.2600329 51.8807425, -5.2600459 51.8807649, -5.2600494 51.8807951, -5.2600381 51.8808245)",,,,roundabout
998834815,True,2,A487,Heol Fawr,primary,20 mph,False,19.244,"LINESTRING (-5.2600117 51.8807226, -5.2600803 51.8807267, -5.2601542 51.8807291, -5.260291 51.880721)",,,,
506793518,True,1,A487,,primary,20 mph,False,23.107,"LINESTRING (-5.2594266 51.8808131, -5.2596555 51.880767, -5.2597434 51.8807434)",,,,
55589282,False,,,Ffordd Glasfryn / Glasfryn Road,tertiary,20 mph,True,89.402,"LINESTRING (-5.2597618 51.8810507, -5.2597202 51.8811266, -5.2596291 51.8813181, -5.2595057 51.8815039, -5.2593049 51.8818027)",,,,
506793517,True,,,Ffordd Glasfryn / Glasfryn Road,tertiary,20 mph,False,22.174,"LINESTRING (-5.2597618 51.8810507, -5.2597774 51.8809162, -5.2597662 51.880852)",,,,
8017462,False,,,Ffordd Caerfai,tertiary,20 mph,True,79.55799999999999,"LINESTRING (-5.2599913 51.8805587, -5.2600723 51.8804225, -5.2601389 51.8803333, -5.2602437 51.8801553, -5.2604165 51.8798934)",,,,
506793516,True,,,Ffordd Caerfai,tertiary,20 mph,False,16.491999999999997,"LINESTRING (-5.2599913 51.8805587, -5.2599767 51.8806441, -5.2599835 51.8807064)",,,,
55589282,False,,,Ffordd Glasfryn / Glasfryn Road,tertiary,20 mph,False,89.402,"LINESTRING (-5.2593049 51.8818027, -5.2595057 51.8815039, -5.2596291 51.8813181, -5.2597202 51.8811266, -5.2597618 51.8810507)",,,,
1188940117,False,,,Llys Glasfryn,residential,,False,111.293,"LINESTRING (-5.2593049 51.8818027, -5.2597167 51.8818888, -5.2597609 51.8818971, -5.2598025 51.8818979, -5.2598367 51.8818897, -5.2598588 51.8818764, -5.2602181 51.8812797)",,,,
3869357,True,2,A487,Heol Fawr,primary,20 mph,False,21.021,"LINESTRING (-5.260291 51.880721, -5.2601877 51.8807511, -5.2601178 51.8807781, -5.2600381 51.8808245)",,,,
998821124,False,2,A487,Heol Fawr,primary,20 mph,False,121.334,"LINESTRING (-5.260291 51.880721, -5.2607401 51.8806815, -5.26118 51.8806664, -5.2617857 51.8806795, -5.2620522 51.8806929)",,,,
506793519,True,,,Ffordd Glasfryn / Glasfryn Road,tertiary,20 mph,False,25.308999999999997,"LINESTRING (-5.2599762 51.8808707, -5.2598652 51.880929, -5.2598323 51.8809603, -5.2597618 51.8810507)",,,,
998821125,True,1,,,primary,20 mph,False,15.837,"LINESTRING (-5.2599762 51.8808707, -5.2599315 51.8808831, -5.2598864 51.8808866, -5.2598415 51.8808823, -5.2598003 51.8808705, -5.2597662 51.880852)",,,,roundabout
1188940117,False,,,Llys Glasfryn,residential,,True,111.293,"LINESTRING (-5.2602181 51.8812797, -5.2598588 51.8818764, -5.2598367 51.8818897, -5.2598025 51.8818979, -5.2597609 51.8818971, -5.2597167 51.8818888, -5.2593049 51.8818027)",,,,
55594907,False,2,,Maes Dyfed,residential,20 mph,False,14.991,"LINESTRING (-5.2608942 51.8821414, -5.2608209 51.8822684)",,yes,,
1217139340,False,2,,Maes Dyfed,residential,20 mph,False,9.914,"LINESTRING (-5.2608942 51.8821414, -5.2607579 51.8821119)",,yes,,
55594907,False,2,,Maes Dyfed,residential,20 mph,True,109.66900000000001,"LINESTRING (-5.2608942 51.8821414, -5.2610896 51.8818307, -5.261298 51.8817893, -5.2617435 51.8818708, -5.2621164 51.8818511)",,yes,,
1217139340,False,2,,Maes Dyfed,residential,20 mph,True,9.914,"LINESTRING (-5.2607579 51.8821119, -5.2608942 51.8821414)",,yes,,
55594908,False,2,,Maes Dyfed,residential,20 mph,False,10.53,"LINESTRING (-5.2618311 51.8826229, -5.2617709 51.88271)",,yes,,
1217139341,False,2,,Maes Dyfed,residential,20 mph,False,5.703,"LINESTRING (-5.2618311 51.8826229, -5.2619086 51.8826414)",,yes,,
55594908,False,2,,Maes Dyfed,residential,20 mph,True,92.88900000000001,"LINESTRING (-5.2618311 51.8826229, -5.2622191 51.8820614, -5.2622194 51.8819821, -5.2621164 51.8818511)",,yes,,
1217139341,False,2,,Maes Dyfed,residential,20 mph,True,5.703,"LINESTRING (-5.2619086 51.8826414, -5.2618311 51.8826229)",,yes,,
