osmid,ref,highway,junction,oneway,reversed,length,geometry,name,maxspeed,bridge,lanes
97086779,,residential,,False,True,146.54100000000003,"LINESTRING (-2.3719192 52.6648119, -2.3719361 52.6649267, -2.3719581 52.6652712, -2.3719054 52.6653938, -2.3718079 52.6654552, -2.3716156 52.665499, -2.3713781 52.6655051, -2.371118 52.6654667, -2.3707642 52.6654559)",The Grove,,,
97086740,,residential,,False,False,32.996,"LINESTRING (-2.3701274 52.6674936, -2.3699832 52.6673386, -2.3698085 52.6672849)",Bluegate,,,
97086740,,residential,,False,True,23.126,"LINESTRING (-2.3696393 52.667104, -2.3698085 52.6672849)",Bluegate,,,
31145662,,tertiary,,False,False,50.99,"LINESTRING (-2.3696393 52.667104, -2.3696085 52.6671202, -2.3690503 52.6672645, -2.3689479 52.6672864)",Aston Street,30 mph,,
31145662,,tertiary,,False,True,22.075,"LINESTRING (-2.3696393 52.667104, -2.3698038 52.6670346, -2.369908 52.6669906)",Aston Street,30 mph,,
97086752,,residential,,False,False,11.883,"LINESTRING (-2.3690693 52.6647646, -2.3689133 52.6647149)",Mere Close,,,
97086728,,residential,,False,False,62.357,"LINESTRING (-2.368978 52.6681277, -2.3690382 52.6686873)",Greenfields,,,
97086728,,residential,,False,True,94.819,"LINESTRING (-2.368978 52.6681277, -2.368939 52.667679, -2.3690126 52.6673863, -2.3689479 52.6672864)",Greenfields,,,
97086754,,residential,,False,True,117.225,"LINESTRING (-2.368978 52.6681277, -2.3684284 52.6682065, -2.3680943 52.6682124, -2.3676215 52.6682785, -2.3672824 52.6683406)",Greenfields,,,
"[1235553764, 97086799]",,residential,,False,"[False, True]",139.277,"LINESTRING (-2.368978 52.6681277, -2.3696039 52.6680888, -2.3704235 52.6680759, -2.3708111 52.6679491, -2.3709563 52.6680094)",Grosvenor Gardens,,,
262298861,,residential,,False,False,9.148,"LINESTRING (-2.3787266 52.6641067, -2.3785937 52.6641232)",,,,
262298861,,residential,,False,True,8.018,"LINESTRING (-2.3787266 52.6641067, -2.3788431 52.6640923)",,,,
97086765,,residential,,False,False,43.303,"LINESTRING (-2.3787266 52.6641067, -2.3787753 52.6642276, -2.3787983 52.6643268, -2.3787998 52.6644916)",School Close,,,
97086737,,residential,,False,True,260.404,"LINESTRING (-2.3680184 52.664493, -2.3679086 52.6645142, -2.3677869 52.6645451, -2.367696 52.6645999, -2.3676489 52.6646788, -2.3676012 52.6649782, -2.3676122 52.6650392, -2.3676366 52.6650802, -2.3677454 52.6651163, -2.3680536 52.6651517, -2.3684902 52.6651858, -2.3687181 52.665189, -2.3688605 52.6651982, -2.369027 52.6652249, -2.3691917 52.6652761, -2.3694011 52.6652838, -2.3695862 52.6652439, -2.3696767 52.6652038, -2.369748 52.6651607, -2.369849 52.665084, -2.3698729 52.6649897, -2.3698712 52.6649083)",Mead Way,,,
97086749,,residential,,False,False,161.008,"LINESTRING (-2.3680184 52.664493, -2.3680748 52.6644583, -2.3682397 52.6642241, -2.3683183 52.6641575, -2.3683788 52.664109, -2.3684595 52.6640567, -2.368568 52.6640048, -2.3696826 52.6634954)",Silvermere Park,,,
97086752,,residential,,False,True,65.316,"LINESTRING (-2.3680184 52.664493, -2.3680633 52.6645129, -2.3689133 52.6647149)",Mere Close,,,
97086751,,residential,,False,False,106.836,"LINESTRING (-2.3749416 52.6635137, -2.3748609 52.6635572, -2.374802 52.66362, -2.3747898 52.6637005, -2.3747828 52.6637817, -2.3747951 52.6638726, -2.3748222 52.663958, -2.374863 52.6640532, -2.3749412 52.6641575, -2.3751451 52.6643973)",Vicarage Drive,,,
97086751,,residential,,False,True,61.331,"LINESTRING (-2.3749416 52.6635137, -2.3750377 52.6634979, -2.3751614 52.6634918, -2.3753833 52.6634984, -2.3758466 52.663508)",Vicarage Drive,,,
97086728,,residential,,False,True,62.357,"LINESTRING (-2.3690382 52.6686873, -2.368978 52.6681277)",Greenfields,,,
97086794,,residential,,False,False,71.633,"LINESTRING (-2.3690382 52.6686873, -2.3696805 52.6686985, -2.3701002 52.6687021)",Greenfields Crescent,,,
97086794,,residential,,False,True,145.935,"LINESTRING (-2.3690382 52.6686873, -2.3690488 52.6688068, -2.3690343 52.6688477, -2.3690072 52.6688714, -2.3689698 52.6688923, -2.3689167 52.668905, -2.3688526 52.6689093, -2.3687894 52.6689113, -2.3687588 52.6689109, -2.3683728 52.6689064, -2.3679847 52.6689018, -2.3671751 52.6688922)",Greenfields Crescent,,,
97086792,,residential,,False,False,28.409,"LINESTRING (-2.3730411 52.6639244, -2.3726199 52.6639202)",Park Street,,,
97086792,,residential,,False,True,26.002,"LINESTRING (-2.3730411 52.6639244, -2.3734266 52.6639286)",Park Street,,,
97086793,,residential,,False,True,44.979,"LINESTRING (-2.3730411 52.6639244, -2.3730257 52.6643288)",Dyas Mews,,,
97086755,,residential,,False,True,23.308,"LINESTRING (-2.3749043 52.6654711, -2.3750803 52.6656515)",Church Meadow,,,
97086739,,residential,,False,False,85.387,"LINESTRING (-2.3749043 52.6654711, -2.3749462 52.6651916, -2.3745521 52.664767)",Church Meadow,,,
"[97086739, 484041500, 484041501]",,residential,,False,True,38.264,"LINESTRING (-2.3749043 52.6654711, -2.3745863 52.6655229, -2.3745424 52.6655294, -2.3743959 52.6655603, -2.3743626 52.6655712)",Church Meadow,,yes,
97086765,,residential,,False,True,43.303,"LINESTRING (-2.3787998 52.6644916, -2.3787983 52.6643268, -2.3787753 52.6642276, -2.3787266 52.6641067)",School Close,,,
97086776,,residential,,False,False,19.914,"LINESTRING (-2.3787998 52.6644916, -2.3786636 52.6644898, -2.3785049 52.6644833)",Careswell Gardens,,,
97086776,,residential,,False,True,24.266,"LINESTRING (-2.3787998 52.6644916, -2.3789731 52.6644898, -2.3791579 52.6644746)",Careswell Gardens,,,
97086762,,residential,,False,True,36.501,"LINESTRING (-2.3698615 52.6693874, -2.3702386 52.6696229)",Greenfields Crescent,,,
97086758,,residential,,False,False,82.071,"LINESTRING (-2.3698615 52.6693874, -2.369596 52.6693806, -2.3695434 52.6693418, -2.3695382 52.6692173, -2.3695904 52.6691841, -2.3698346 52.669188, -2.3698768 52.6692223, -2.3698615 52.6693874)",Greenfields Crescent,,,
97086758,,residential,,False,True,82.071,"LINESTRING (-2.3698615 52.6693874, -2.3698768 52.6692223, -2.3698346 52.669188, -2.3695904 52.6691841, -2.3695382 52.6692173, -2.3695434 52.6693418, -2.369596 52.6693806, -2.3698615 52.6693874)",Greenfields Crescent,,,
71510196,A4169,primary,,False,False,87.47,"LINESTRING (-2.3779428 52.6664729, -2.3779672 52.6672594)",Innage Road,30 mph,,
97086782,,residential,,False,True,20.603,"LINESTRING (-2.3779428 52.6664729, -2.3782483 52.6664704)",The Lindens,,,
71510196,A4169,primary,,False,True,158.177,"LINESTRING (-2.3779428 52.6664729, -2.3779188 52.6657102, -2.377981 52.6650516)",Innage Road,30 mph,,
97086741,,residential,,False,False,97.375,"LINESTRING (-2.3793892 52.6649043, -2.3790731 52.6649801, -2.3788972 52.6650075, -2.3787014 52.6650324, -2.3784134 52.6650528, -2.377981 52.6650516)",Innage Croft,,,
97086753,,residential,,False,False,50.303,"LINESTRING (-2.3793892 52.6649043, -2.3792882 52.6646875, -2.3791579 52.6644746)",Wyke Way,,,
97086753,,residential,,False,True,101.663,"LINESTRING (-2.3793892 52.6649043, -2.3794167 52.6649594, -2.3794287 52.6650231, -2.3794321 52.6651126, -2.3794232 52.6651966, -2.3794359 52.6652535, -2.3794807 52.6653034, -2.3795483 52.6653267, -2.379654 52.6653336, -2.3798937 52.6653151, -2.3802957 52.6652788)",Wyke Way,,,
31145662,,tertiary,,False,True,50.99,"LINESTRING (-2.3689479 52.6672864, -2.3690503 52.6672645, -2.3696085 52.6671202, -2.3696393 52.667104)",Aston Street,30 mph,,
97086728,,residential,,False,False,94.819,"LINESTRING (-2.3689479 52.6672864, -2.3690126 52.6673863, -2.368939 52.667679, -2.368978 52.6681277)",Greenfields,,,
97086772,,tertiary,,False,False,142.48,"LINESTRING (-2.3689479 52.6672864, -2.3673539 52.6675612, -2.3669069 52.6676151)",Aston Road,30 mph,,
97086768,,residential,,False,False,40.907,"LINESTRING (-2.3728881 52.6710197, -2.372286 52.6709746)",The Willows,,,
31145685,,unclassified,,False,False,95.335,"LINESTRING (-2.3692683 52.6703786, -2.3678545 52.6703705)",Curriers Lane,,,2
31145685,,unclassified,,False,True,78.813,"LINESTRING (-2.3692683 52.6703786, -2.3704371 52.6703734)",Curriers Lane,,,2
97086798,,residential,,False,False,67.774,"LINESTRING (-2.3692683 52.6703786, -2.3692734 52.6697691)",,,,
97086760,,residential,,False,False,81.252,"LINESTRING (-2.3713438 52.6708564, -2.3713377 52.6709317, -2.3714014 52.6710244, -2.3716326 52.6711695, -2.3717923 52.671192, -2.3719578 52.6711986, -2.3722064 52.6712256)",Pickwick Court,,,
97086735,,residential,,False,False,66.435,"LINESTRING (-2.3744366 52.6720354, -2.3745123 52.6714397)",Beech Drive,,,
31145685,,unclassified,,False,False,85.488,"LINESTRING (-2.3664202 52.6689836, -2.36629 52.668815, -2.3662075 52.6687055, -2.3658877 52.6682859)",Curriers Lane,,,2
31145685,,unclassified,,False,True,190.336,"LINESTRING (-2.3664202 52.6689836, -2.3666697 52.6693126, -2.366982 52.6697195, -2.3673782 52.6702356, -2.3675149 52.6703169, -2.3676122 52.6703441, -2.3676564 52.6703564, -2.3678545 52.6703705)",Curriers Lane,,,2
97086794,,residential,,False,False,52.739000000000004,"LINESTRING (-2.3664202 52.6689836, -2.3666715 52.6689232, -2.3666998 52.668912, -2.3668125 52.6688975, -2.3669316 52.6688936, -2.3671751 52.6688922)",Greenfields Crescent,,,
97086725,A464,primary,,False,False,17.509,"LINESTRING (-2.3727799 52.6656407, -2.3728228 52.665796)",Market Place,30 mph,,
97086725,A464,primary,,False,True,107.206,"LINESTRING (-2.3727799 52.6656407, -2.3727064 52.6653542, -2.3726846 52.6651949, -2.3726151 52.6646823)",Market Place,30 mph,,
97086784,,tertiary,,True,False,164.617,"LINESTRING (-2.3727799 52.6656407, -2.3729445 52.6655808, -2.3730169 52.6655519, -2.3731641 52.6653647, -2.3732928 52.6652098, -2.3733822 52.6650732, -2.3735004 52.6649945, -2.374318 52.6648176, -2.3745521 52.664767)",Church Street,30 mph,,
97086753,,residential,,False,False,101.663,"LINESTRING (-2.3802957 52.6652788, -2.3798937 52.6653151, -2.379654 52.6653336, -2.3795483 52.6653267, -2.3794807 52.6653034, -2.3794359 52.6652535, -2.3794232 52.6651966, -2.3794321 52.6651126, -2.3794287 52.6650231, -2.3794167 52.6649594, -2.3793892 52.6649043)",Wyke Way,,,
97086739,,residential,,False,True,85.387,"LINESTRING (-2.3745521 52.664767, -2.3749462 52.6651916, -2.3749043 52.6654711)",Church Meadow,,,
97086784,,tertiary,,True,False,57.352000000000004,"LINESTRING (-2.3745521 52.664767, -2.3748442 52.6645864, -2.3749892 52.6644953, -2.3751451 52.6643973)",Church Street,30 mph,,
97086776,,residential,,False,True,19.914,"LINESTRING (-2.3785049 52.6644833, -2.3786636 52.6644898, -2.3787998 52.6644916)",Careswell Gardens,,,
97086735,,residential,,False,True,66.435,"LINESTRING (-2.3745123 52.6714397, -2.3744366 52.6720354)",Beech Drive,,,
97086735,,residential,,False,False,82.843,"LINESTRING (-2.3745123 52.6714397, -2.3746312 52.6709145, -2.3746555 52.6708071, -2.3747043 52.6707048)",Beech Drive,,,
97086773,,residential,,False,True,68.92699999999999,"LINESTRING (-2.3745123 52.6714397, -2.3752209 52.6715041, -2.3753727 52.6714775, -2.3755105 52.6714452)",Sycamore Close,,,
31145674,,unclassified,,False,True,272.493,"LINESTRING (-2.3794334 52.6716894, -2.3785914 52.6692926)",Haughton Lane,,,
97086744,,residential,,False,False,86.615,"LINESTRING (-2.3794334 52.6716894, -2.378174 52.6718429)",,,,
97086789,,residential,,False,False,59.617000000000004,"LINESTRING (-2.3737046 52.6697356, -2.3735043 52.6697407, -2.3731775 52.6697631, -2.3728232 52.6697518)",Broadway Close,,,
97086770,,residential,,False,False,50.469,"LINESTRING (-2.3721059 52.6716727, -2.371358 52.6716544)",High Street,,,
38720832,B4379,secondary,,False,True,50.314,"LINESTRING (-2.3721059 52.6716727, -2.3721095 52.6715449, -2.3722064 52.6712256)",High Street,30 mph,,
97086753,,residential,,False,True,50.303,"LINESTRING (-2.3791579 52.6644746, -2.3792882 52.6646875, -2.3793892 52.6649043)",Wyke Way,,,
97086776,,residential,,False,False,24.266,"LINESTRING (-2.3791579 52.6644746, -2.3789731 52.6644898, -2.3787998 52.6644916)",Careswell Gardens,,,
97086776,,residential,,False,True,66.80699999999999,"LINESTRING (-2.3791579 52.6644746, -2.3793155 52.6644483, -2.3794584 52.6644158, -2.3795841 52.6643752, -2.3797147 52.664332, -2.3800428 52.6642117)",Careswell Gardens,,,
97086773,,residential,,False,False,47.355999999999995,"LINESTRING (-2.3756565 52.6710383, -2.3756272 52.6713118, -2.3755689 52.6713948, -2.3755105 52.6714452)",Sycamore Close,,,
97086748,,residential,,False,True,55.205000000000005,"LINESTRING (-2.3701002 52.6687021, -2.3701783 52.6686531, -2.3702813 52.6686279, -2.3703884 52.6686611, -2.3705234 52.6687368, -2.3705591 52.6687704, -2.370555 52.6688194, -2.370517 52.6689038)",Greenfields Crescent,,,
97086794,,residential,,False,False,35.997,"LINESTRING (-2.3701002 52.6687021, -2.3704717 52.6688756, -2.370517 52.6689038)",Greenfields Crescent,,,
97086794,,residential,,False,True,71.633,"LINESTRING (-2.3701002 52.6687021, -2.3696805 52.6686985, -2.3690382 52.6686873)",Greenfields Crescent,,,
38720832,B4379,secondary,,False,True,28.421,"LINESTRING (-2.3722064 52.6712256, -2.372286 52.6709746)",High Street,30 mph,,
38720832,B4379,secondary,,False,False,50.314,"LINESTRING (-2.3722064 52.6712256, -2.3721095 52.6715449, -2.3721059 52.6716727)",High Street,30 mph,,
97086760,,residential,,False,True,81.252,"LINESTRING (-2.3722064 52.6712256, -2.3719578 52.6711986, -2.3717923 52.671192, -2.3716326 52.6711695, -2.3714014 52.6710244, -2.3713377 52.6709317, -2.3713438 52.6708564)",Pickwick Court,,,
97086735,,residential,,False,False,102.89,"LINESTRING (-2.3777804 52.6709489, -2.378174 52.6718429)",Beech Drive,,,
97086747,,residential,,False,True,77.722,"LINESTRING (-2.3777804 52.6709489, -2.3766468 52.6710755)",Laburnum Close,,,
97086735,,residential,,False,True,148.40900000000002,"LINESTRING (-2.3777804 52.6709489, -2.3776114 52.6705652, -2.3772841 52.670404, -2.3764592 52.6703907, -2.3761602 52.6703974)",Beech Drive,,,
6302846,A4169,primary,roundabout,True,False,16.044,"LINESTRING (-2.377753 52.6639032, -2.3778064 52.6638968, -2.377849 52.6639019, -2.3778861 52.6639156, -2.3779046 52.6639278, -2.3779237 52.6639515, -2.3779283 52.6639669)",,,,
97086751,,residential,,False,False,63.98500000000001,"LINESTRING (-2.377753 52.6639032, -2.3777024 52.6638482, -2.3775318 52.6636628, -2.3774308 52.6635667, -2.3773292 52.6635003, -2.3771956 52.6634496)",Vicarage Drive,,,
97086776,,residential,,False,False,8.188,"LINESTRING (-2.3801467 52.6641736, -2.3800428 52.6642117)",Careswell Gardens,,,
97086754,,residential,,False,False,117.225,"LINESTRING (-2.3672824 52.6683406, -2.3676215 52.6682785, -2.3680943 52.6682124, -2.3684284 52.6682065, -2.368978 52.6681277)",Greenfields,,,
97086752,,residential,,False,True,11.883,"LINESTRING (-2.3689133 52.6647149, -2.3690693 52.6647646)",Mere Close,,,
"[121040520, 97086733]",,residential,,False,"[False, True]",105.607,"LINESTRING (-2.3689133 52.6647149, -2.3690451 52.6644881, -2.3691739 52.6642721, -2.3692409 52.6642493, -2.3693455 52.6642526, -2.369662 52.6643209, -2.3699127 52.6643868)","['Stafford Place', 'Mere Close']",,,
97086752,,residential,,False,False,65.316,"LINESTRING (-2.3689133 52.6647149, -2.3680633 52.6645129, -2.3680184 52.664493)",Mere Close,,,
484041501,,residential,,False,False,24.65,"LINESTRING (-2.3740413 52.6656769, -2.3743626 52.6655712)",Church Meadow,,,
97086751,,residential,,False,False,92.408,"LINESTRING (-2.3771956 52.6634496, -2.3770471 52.6634282, -2.3768166 52.6634309, -2.3764039 52.6634975, -2.3762079 52.6635163, -2.3758466 52.663508)",Vicarage Drive,,,
97086751,,residential,,False,True,63.98500000000001,"LINESTRING (-2.3771956 52.6634496, -2.3773292 52.6635003, -2.3774308 52.6635667, -2.3775318 52.6636628, -2.3777024 52.6638482, -2.377753 52.6639032)",Vicarage Drive,,,
97086767,,residential,,False,True,41.028,"LINESTRING (-2.3771956 52.6634496, -2.3772181 52.6633869, -2.3772518 52.6633389, -2.3773306 52.6632825, -2.3775532 52.6631654)",Manor Close,,,
97086783,,residential,,False,False,14.703,"LINESTRING (-2.3670816 52.6680539, -2.367036 52.6679246)",Aston Dale,,,
97086750,,residential,,False,False,85.93,"LINESTRING (-2.370785 52.6646022, -2.3709872 52.6645894, -2.3710585 52.6646168, -2.3713438 52.6647909, -2.3714913 52.6648173, -2.3719192 52.6648119)",The Grove,,,
97086735,,residential,,False,True,47.328,"LINESTRING (-2.3761602 52.6703974, -2.3754583 52.6703977)",Beech Drive,,,
97086729,,residential,,False,True,182.403,"LINESTRING (-2.3761602 52.6703974, -2.3761442 52.6697567, -2.3761537 52.6695698, -2.3752071 52.669586, -2.3752164 52.6698243)",Maple Close,,,
97086735,,residential,,False,False,148.409,"LINESTRING (-2.3761602 52.6703974, -2.3764592 52.6703907, -2.3772841 52.670404, -2.3776114 52.6705652, -2.3777804 52.6709489)",Beech Drive,,,
97086749,,residential,,False,True,133.463,"LINESTRING (-2.3713914 52.6632178, -2.3712144 52.6631685, -2.371113 52.6631211, -2.371013 52.6630834, -2.3708858 52.6630771, -2.3707662 52.6630879, -2.3706364 52.6631067, -2.3705152 52.6631347, -2.3703912 52.6631683, -2.3702971 52.6632046, -2.3696826 52.6634954)",Silvermere Park,,,
97086766,,residential,,False,False,156.61599999999999,"LINESTRING (-2.3713914 52.6632178, -2.3713861 52.6632485, -2.3713424 52.6633469, -2.3712903 52.6633973, -2.3712372 52.6634415, -2.3711537 52.663497, -2.3710602 52.6635474, -2.3709682 52.6635989, -2.3708818 52.6636421, -2.3707725 52.6636834, -2.3706611 52.6637154, -2.3705348 52.6637371, -2.3703886 52.6637562, -2.3702598 52.6637614, -2.3701403 52.6637553, -2.3700472 52.6637359, -2.3699484 52.6637048, -2.3698826 52.6636665, -2.3698103 52.6636124, -2.369726 52.6635352, -2.3696826 52.6634954)",Silvermere Park,,,
97086766,,residential,,False,True,88.16299999999998,"LINESTRING (-2.3713914 52.6632178, -2.3714755 52.6632187, -2.3715627 52.6632133, -2.3716369 52.663208, -2.3717581 52.6632001, -2.3719108 52.663197, -2.3720741 52.6632018, -2.3722442 52.6632158, -2.3726741 52.6632984)",Silvermere Park,,,
97086782,,residential,,False,False,20.603,"LINESTRING (-2.3782483 52.6664704, -2.3779428 52.6664729)",The Lindens,,,
97086746,,residential,,False,True,76.388,"LINESTRING (-2.3782483 52.6664704, -2.3781354 52.6667814, -2.3781197 52.6671498)",The Lindens,,,
97086782,,residential,,False,True,158.074,"LINESTRING (-2.3782483 52.6664704, -2.3787183 52.6664601, -2.3792911 52.6664659, -2.3793603 52.6664829, -2.3793736 52.66652, -2.3793727 52.6667166, -2.379345 52.6669294, -2.3793253 52.6669758, -2.3792811 52.6669969, -2.378929 52.6670027)",The Lindens,,,
97086794,,residential,,False,False,145.93499999999997,"LINESTRING (-2.3671751 52.6688922, -2.3679847 52.6689018, -2.3683728 52.6689064, -2.3687588 52.6689109, -2.3687894 52.6689113, -2.3688526 52.6689093, -2.3689167 52.668905, -2.3689698 52.6688923, -2.3690072 52.6688714, -2.3690343 52.6688477, -2.3690488 52.6688068, -2.3690382 52.6686873)",Greenfields Crescent,,,
97086794,,residential,,False,True,52.739,"LINESTRING (-2.3671751 52.6688922, -2.3669316 52.6688936, -2.3668125 52.6688975, -2.3666998 52.668912, -2.3666715 52.6689232, -2.3664202 52.6689836)",Greenfields Crescent,,,
97086794,,residential,,False,True,213.498,"LINESTRING (-2.3671751 52.6688922, -2.3672145 52.6693072, -2.3673532 52.6695852, -2.3674187 52.6696295, -2.3674892 52.6696773, -2.3676482 52.6697141, -2.3692734 52.6697691)",Greenfields Crescent,,,
97086798,,residential,,False,True,67.774,"LINESTRING (-2.3692734 52.6697691, -2.3692683 52.6703786)",,,,
97086794,,residential,,False,False,213.49800000000002,"LINESTRING (-2.3692734 52.6697691, -2.3676482 52.6697141, -2.3674892 52.6696773, -2.3674187 52.6696295, -2.3673532 52.6695852, -2.3672145 52.6693072, -2.3671751 52.6688922)",Greenfields Crescent,,,
97086794,,residential,,False,True,69.35799999999999,"LINESTRING (-2.3692734 52.6697691, -2.3695714 52.6697728, -2.3696849 52.6697684, -2.3698046 52.6697615, -2.3699197 52.6697411, -2.3700564 52.6697055, -2.3701461 52.6696698, -2.3702386 52.6696229)",Greenfields Crescent,,,
97091700,,residential,,False,False,69.518,"LINESTRING (-2.3678299 52.671051, -2.3688609 52.6710488)",Botfield Road,,,
97091703,,residential,,False,True,75.686,"LINESTRING (-2.3678299 52.671051, -2.3678545 52.6703705)",Barn Road,,,
97091700,,residential,,False,False,30.594,"LINESTRING (-2.3688609 52.6710488, -2.3691473 52.6712622)",Botfield Road,,,
97091702,,residential,,False,False,73.14699999999999,"LINESTRING (-2.3688609 52.6710488, -2.3689918 52.6709298, -2.3691473 52.6709496, -2.369332 52.6710751, -2.3693674 52.6711432, -2.3691473 52.6712622)",Botfield Road,,,
97091700,,residential,,False,True,69.518,"LINESTRING (-2.3688609 52.6710488, -2.3678299 52.671051)",Botfield Road,,,
31145685,,unclassified,,False,True,95.335,"LINESTRING (-2.3678545 52.6703705, -2.3692683 52.6703786)",Curriers Lane,,,2
97091703,,residential,,False,False,75.686,"LINESTRING (-2.3678545 52.6703705, -2.3678299 52.671051)",Barn Road,,,
31145685,,unclassified,,False,False,190.33599999999998,"LINESTRING (-2.3678545 52.6703705, -2.3676564 52.6703564, -2.3676122 52.6703441, -2.3675149 52.6703169, -2.3673782 52.6702356, -2.366982 52.6697195, -2.3666697 52.6693126, -2.3664202 52.6689836)",Curriers Lane,,,2
97091700,,residential,,False,True,30.594,"LINESTRING (-2.3691473 52.6712622, -2.3688609 52.6710488)",Botfield Road,,,
97091702,,residential,,False,True,73.147,"LINESTRING (-2.3691473 52.6712622, -2.3693674 52.6711432, -2.369332 52.6710751, -2.3691473 52.6709496, -2.3689918 52.6709298, -2.3688609 52.6710488)",Botfield Road,,,
97086781,B4379,secondary,,False,False,69.519,"LINESTRING (-2.3730234 52.6679526, -2.3730396 52.6681053, -2.3730449 52.6682957, -2.3730188 52.668577)",Broadway,30 mph,,
97086781,B4379,secondary,,False,True,23.317,"LINESTRING (-2.3730234 52.6679526, -2.3730215 52.667886, -2.3730533 52.6678082, -2.3731043 52.6677534)",Broadway,30 mph,,
120755212,,residential,,False,False,84.59599999999999,"LINESTRING (-2.3730234 52.6679526, -2.3725184 52.667965, -2.3719547 52.6679789, -2.3717699 52.6679834)",Dunstanville Court,,,
120755212,,residential,,False,True,84.596,"LINESTRING (-2.3717699 52.6679834, -2.3719547 52.6679789, -2.3725184 52.667965, -2.3730234 52.6679526)",Dunstanville Court,,,
"[121040520, 97086733]",,residential,,False,"[False, True]",105.607,"LINESTRING (-2.3699127 52.6643868, -2.369662 52.6643209, -2.3693455 52.6642526, -2.3692409 52.6642493, -2.3691739 52.6642721, -2.3690451 52.6644881, -2.3689133 52.6647149)","['Mere Close', 'Stafford Place']",,,
121040523,,residential,,False,True,53.416,"LINESTRING (-2.371722 52.6699148, -2.3715691 52.6700986, -2.3715637 52.6703731)",St Andrews Close,,,
31145674,,unclassified,,False,False,104.111,"LINESTRING (-2.378258 52.6683784, -2.3785914 52.6692926)",Haughton Lane,,,
31145674,,unclassified,,False,True,94.015,"LINESTRING (-2.378258 52.6683784, -2.3779727 52.6675508)",Haughton Lane,,,
121040519,,residential,,False,False,53.402,"LINESTRING (-2.378258 52.6683784, -2.3776496 52.6684493, -2.3776657 52.6683452)",The Paddock,,,
31145685,,unclassified,,False,False,75.967,"LINESTRING (-2.3715637 52.6703731, -2.3709245 52.670371, -2.3704371 52.6703734)",Curriers Lane,,,2
31145685,,unclassified,,False,True,65.58500000000001,"LINESTRING (-2.3715637 52.6703731, -2.3717691 52.6703773, -2.3720973 52.670384, -2.3725358 52.6703929)",Curriers Lane,,,2
121040523,,residential,,False,False,53.416,"LINESTRING (-2.3715637 52.6703731, -2.3715691 52.6700986, -2.371722 52.6699148)",St Andrews Close,,,
121040519,,residential,,False,True,53.402,"LINESTRING (-2.3776657 52.6683452, -2.3776496 52.6684493, -2.378258 52.6683784)",The Paddock,,,
71510196,A4169,primary,,False,True,87.47,"LINESTRING (-2.3779672 52.6672594, -2.3779428 52.6664729)",Innage Road,30 mph,,
232656506,A4169,primary,,True,False,12.718,"LINESTRING (-2.3779672 52.6672594, -2.3780288 52.6673675)",Innage Road,30 mph,,
262298861,,residential,,False,False,8.018,"LINESTRING (-2.3788431 52.6640923, -2.3787266 52.6641067)",,,,
262298866,,residential,,False,True,7.912,"LINESTRING (-2.3799777 52.6641525, -2.3800428 52.6642117)",,,,
262298861,,residential,,False,True,9.148,"LINESTRING (-2.3785937 52.6641232, -2.3787266 52.6641067)",,,,
97086776,,residential,,False,True,8.188,"LINESTRING (-2.3800428 52.6642117, -2.3801467 52.6641736)",Careswell Gardens,,,
262298866,,residential,,False,False,7.912,"LINESTRING (-2.3800428 52.6642117, -2.3799777 52.6641525)",,,,
97086776,,residential,,False,False,66.807,"LINESTRING (-2.3800428 52.6642117, -2.3797147 52.664332, -2.3795841 52.6643752, -2.3794584 52.6644158, -2.3793155 52.6644483, -2.3791579 52.6644746)",Careswell Gardens,,,
268846938,,residential,,False,True,23.745,"LINESTRING (-2.3739912 52.6635544, -2.373645 52.6635933)",,,,
71510202,B4379,secondary,,False,True,57.057,"LINESTRING (-2.3752809 52.6675903, -2.3761266 52.667574)",Shrewsbury Road,30 mph,,
"[71510202, 232655677, 232655678]",B4379,secondary,,False,False,152.31599999999997,"LINESTRING (-2.3752809 52.6675903, -2.3750363 52.667597, -2.3742459 52.6676035, -2.3739313 52.6676073, -2.3735565 52.6676063, -2.373363 52.6676276, -2.3732231 52.6676737, -2.3731543 52.6677116, -2.3731043 52.6677534)",Shrewsbury Road,30 mph,yes,
338929277,,residential,,False,True,118.95899999999999,"LINESTRING (-2.3752809 52.6675903, -2.3752929 52.6679463, -2.3753149 52.6686009, -2.3753169 52.6686599)",Cornmill Gardens,,,
338929277,,residential,,False,False,118.959,"LINESTRING (-2.3753169 52.6686599, -2.3753149 52.6686009, -2.3752929 52.6679463, -2.3752809 52.6675903)",Cornmill Gardens,,,
406675948,,residential,,False,True,145.376,"LINESTRING (-2.3666321 52.6662863, -2.3663812 52.6668402, -2.3663625 52.6668871, -2.3661991 52.6672968, -2.3661281 52.6673627, -2.366057 52.6674042, -2.3658719 52.6674584)",Springhill,,,
635582516,,residential,,False,False,187.172,"LINESTRING (-2.3666321 52.6662863, -2.3678757 52.6664899, -2.3679067 52.666495, -2.3677774 52.6667694, -2.3686258 52.6669284, -2.3687183 52.6669457)",Springhill,,,
97086779,,residential,,False,False,146.541,"LINESTRING (-2.3707642 52.6654559, -2.371118 52.6654667, -2.3713781 52.6655051, -2.3716156 52.665499, -2.3718079 52.6654552, -2.3719054 52.6653938, -2.3719581 52.6652712, -2.3719361 52.6649267, -2.3719192 52.6648119)",The Grove,,,
