osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,ref,bridge
56045473,,residential,30 mph,False,True,43.772,"LINESTRING (-4.454491 57.5199161, -4.454271 57.5202916)",,,,
56045460,Finlayson Court,residential,30 mph,False,False,5.834,"LINESTRING (-4.4548948 57.5208291, -4.4548478 57.5207831)",,,,
56045460,Finlayson Court,residential,30 mph,False,True,6.865,"LINESTRING (-4.4548948 57.5208291, -4.4549502 57.5208832)",,,,
56045459,Finlayson Court,residential,30 mph,False,True,86.667,"LINESTRING (-4.4548948 57.5208291, -4.4550796 57.5207817, -4.4551729 57.5207806, -4.4552712 57.5208056, -4.4554277 57.5208566, -4.4555311 57.52088, -4.4555802 57.5208878, -4.4556468 57.5208929, -4.4558192 57.5208812, -4.4560249 57.5208607, -4.4562656 57.520829)",2,,,
56045460,Finlayson Court,residential,30 mph,False,True,5.834,"LINESTRING (-4.4548478 57.5207831, -4.4548948 57.5208291)",,,,
56045470,Hawthorn Park,residential,30 mph,False,True,6.842,"LINESTRING (-4.4523244 57.5210896, -4.4524374 57.5210998)",,,,
293224718,Hawthorn Park,residential,30 mph,False,True,63.392,"LINESTRING (-4.4523244 57.5210896, -4.4524618 57.5205243)",,,,
56045470,Hawthorn Park,residential,30 mph,False,False,6.842,"LINESTRING (-4.4524374 57.5210998, -4.4523244 57.5210896)",,,,
293224718,Hawthorn Park,residential,30 mph,False,False,63.392,"LINESTRING (-4.4524618 57.5205243, -4.4523244 57.5210896)",,,,
56045471,Hawthorn Park,residential,30 mph,False,True,38.316,"LINESTRING (-4.4524618 57.5205243, -4.4524997 57.5202377, -4.4525116 57.5201808)",2,5.5,,
62037206,Tarradale Gardens,residential,30 mph,False,True,8.648,"LINESTRING (-4.4558684 57.5140741, -4.4558622 57.5141518)",,,,
62037201,Broomhill Road,residential,30 mph,False,False,40.57,"LINESTRING (-4.4654479 57.5190887, -4.4654743 57.5190553, -4.4655146 57.5189955, -4.4655387 57.5189263, -4.4655682 57.5188291, -4.465595 57.5187341)",2,5.5,,
"[499978785, 1153459582]",West Road,primary,"['20 mph', '30 mph']",False,False,105.653,"LINESTRING (-4.4654479 57.5190887, -4.4642532 57.5188589, -4.464033 57.5188165, -4.4637822 57.5187683)",2,,A832,
62037199,Tarradale Gardens,residential,30 mph,False,False,126.79200000000002,"LINESTRING (-4.4555304 57.5132572, -4.4554497 57.5133157, -4.4553095 57.5136622, -4.4552924 57.5137764, -4.4553608 57.5140825, -4.4554367 57.5141263, -4.4556419 57.5141437, -4.4558622 57.5141518)",,5.5,,
62037204,Tarradale Gardens,unclassified,30 mph,False,True,95.66900000000001,"LINESTRING (-4.4555304 57.5132572, -4.4557603 57.5133633, -4.4559224 57.5134561, -4.4560004 57.5134894, -4.4560907 57.513506, -4.4561966 57.5135146, -4.4563096 57.5135127, -4.4567265 57.5134789, -4.4569462 57.5134529)",,5.5,,
80560551,Tarradale Terrace,primary,30 mph,False,False,55.961,"LINESTRING (-4.4569462 57.5134529, -4.4571242 57.513947)",2,,A862,
62037204,Tarradale Gardens,unclassified,30 mph,False,False,95.66900000000001,"LINESTRING (-4.4569462 57.5134529, -4.4567265 57.5134789, -4.4563096 57.5135127, -4.4561966 57.5135146, -4.4560907 57.513506, -4.4560004 57.5134894, -4.4559224 57.5134561, -4.4557603 57.5133633, -4.4555304 57.5132572)",,5.5,,
62037196,Tarradale Gardens,residential,30 mph,False,True,11.494,"LINESTRING (-4.4552563 57.5146721, -4.4552452 57.5147753)",,,,
62037196,Tarradale Gardens,residential,30 mph,False,False,11.494,"LINESTRING (-4.4552452 57.5147753, -4.4552563 57.5146721)",,,,
62037199,Tarradale Gardens,residential,30 mph,False,False,11.174,"LINESTRING (-4.4552452 57.5147753, -4.4550596 57.5147626)",,5.5,,
62037199,Tarradale Gardens,residential,30 mph,False,True,102.09100000000001,"LINESTRING (-4.4552452 57.5147753, -4.4556495 57.5148088, -4.4557388 57.5147915, -4.4557938 57.5147282, -4.4558451 57.5143222, -4.4558622 57.5141518)",,5.5,,
62037206,Tarradale Gardens,residential,30 mph,False,False,8.648,"LINESTRING (-4.4558622 57.5141518, -4.4558684 57.5140741)",,,,
62037199,Tarradale Gardens,residential,30 mph,False,False,102.091,"LINESTRING (-4.4558622 57.5141518, -4.4558451 57.5143222, -4.4557938 57.5147282, -4.4557388 57.5147915, -4.4556495 57.5148088, -4.4552452 57.5147753)",,5.5,,
62037199,Tarradale Gardens,residential,30 mph,False,True,126.792,"LINESTRING (-4.4558622 57.5141518, -4.4556419 57.5141437, -4.4554367 57.5141263, -4.4553608 57.5140825, -4.4552924 57.5137764, -4.4553095 57.5136622, -4.4554497 57.5133157, -4.4555304 57.5132572)",,5.5,,
62037199,Tarradale Gardens,residential,30 mph,False,True,11.174,"LINESTRING (-4.4550596 57.5147626, -4.4552452 57.5147753)",,5.5,,
62037201,Broomhill Road,residential,30 mph,False,False,207.549,"LINESTRING (-4.465595 57.5187341, -4.4656017 57.5184697, -4.4656494 57.5182278, -4.4657463 57.5179584, -4.4658005 57.5178604, -4.4658775 57.5177793, -4.4661169 57.5176033, -4.4662309 57.5175175, -4.4662993 57.5174287, -4.4663364 57.5173338, -4.4663877 57.5170185, -4.466382 57.5169603)",2,5.5,,
62037201,Broomhill Road,residential,30 mph,False,True,40.56999999999999,"LINESTRING (-4.465595 57.5187341, -4.4655682 57.5188291, -4.4655387 57.5189263, -4.4655146 57.5189955, -4.4654743 57.5190553, -4.4654479 57.5190887)",2,5.5,,
100896829,,unclassified,30 mph,False,False,40.869,"LINESTRING (-4.465595 57.5187341, -4.4656715 57.5187413, -4.4657747 57.518742, -4.4658941 57.5187456, -4.4660389 57.5187672, -4.4661529 57.5187945, -4.4662612 57.5188003)",,,,
71866179,,unclassified,30 mph,False,True,132.54,"LINESTRING (-4.460898 57.5189596, -4.4608823 57.5191104, -4.4608133 57.5197761, -4.4608864 57.5198443, -4.4609557 57.5198877, -4.4610789 57.5199083, -4.4613918 57.5199268)",,,,
71866179,,unclassified,30 mph,False,False,132.54000000000002,"LINESTRING (-4.4613918 57.5199268, -4.4610789 57.5199083, -4.4609557 57.5198877, -4.4608864 57.5198443, -4.4608133 57.5197761, -4.4608823 57.5191104, -4.460898 57.5189596)",,,,
"[503645456, 33896193]",Great North Road,primary,"['20 mph', '30 mph']",False,True,160.15,"LINESTRING (-4.4613918 57.5199268, -4.461418 57.5196607, -4.461426 57.5195798, -4.461427 57.519555, -4.4614431 57.5191675, -4.4614225 57.5191073, -4.4613658 57.5189419, -4.4612896 57.5188069, -4.4611714 57.5186807, -4.461004 57.518538)",2,,A862,
71866181,,residential,30 mph,False,True,45.619,"LINESTRING (-4.4575821 57.5170187, -4.4577693 57.5169896, -4.4578256 57.5170378, -4.4579027 57.5170763, -4.4579903 57.517095, -4.4581265 57.5170951, -4.4582504 57.5170793)",,,,
71866181,,residential,30 mph,False,False,45.61899999999999,"LINESTRING (-4.4582504 57.5170793, -4.4581265 57.5170951, -4.4579903 57.517095, -4.4579027 57.5170763, -4.4578256 57.5170378, -4.4577693 57.5169896, -4.4575821 57.5170187)",,,,
80560553,Great North Road,primary,20 mph,False,False,61.101,"LINESTRING (-4.4582504 57.5170793, -4.4583482 57.5173511, -4.4583811 57.5174426, -4.4584417 57.5176191)",2,,A862,
"[499978784, 80560553]","['Great North Road', 'Tarradale Terrace']",primary,20 mph,False,True,166.25,"LINESTRING (-4.4582504 57.5170793, -4.4579736 57.5162928, -4.4578933 57.5160648, -4.4578421 57.5159341, -4.4577087 57.5156129)",2,,A862,
80560549,Lilyloch,residential,30 mph,False,True,45.767,"LINESTRING (-4.4530885 57.5152781, -4.4533086 57.5152647, -4.4534534 57.5152632, -4.4536094 57.5152706, -4.4538494 57.5152924)",2,5.5,,
80560552,Lilyloch,residential,30 mph,False,False,37.638999999999996,"LINESTRING (-4.4534502 57.5155402, -4.4536484 57.5154622, -4.4537654 57.5154008, -4.4538267 57.515344, -4.4538494 57.5152924)",2,5.5,,
80560552,Lilyloch,residential,30 mph,False,True,62.804,"LINESTRING (-4.4534502 57.5155402, -4.4533671 57.5155729, -4.4532445 57.5156267, -4.453172 57.5156866, -4.4529141 57.5160113)",2,5.5,,
80560554,Lilyloch,residential,30 mph,False,False,83.564,"LINESTRING (-4.4534502 57.5155402, -4.4535927 57.5156776, -4.4536819 57.515733, -4.453849 57.5157868, -4.454555 57.5159588)",2,5.5,,
80560552,Lilyloch,residential,30 mph,False,True,28.06,"LINESTRING (-4.4539508 57.515046, -4.4538494 57.5152924)",2,5.5,,
80560555,Blair of Tarradale,residential,30 mph,False,False,11.192,"LINESTRING (-4.4503434 57.51605, -4.4502531 57.5161382)",2,5.7,,
80560546,Blair of Tarradale,residential,30 mph,False,False,49.758,"LINESTRING (-4.4503434 57.51605, -4.4505696 57.5161107, -4.4508192 57.5161622, -4.4511178 57.5162125)",,,,
80560555,Blair of Tarradale,residential,30 mph,False,True,57.962,"LINESTRING (-4.4503434 57.51605, -4.450389 57.5160054, -4.4505205 57.5158641, -4.4506164 57.5157337, -4.450735 57.5155737)",2,5.7,,
80560555,Blair of Tarradale,residential,30 mph,False,False,57.962,"LINESTRING (-4.450735 57.5155737, -4.4506164 57.5157337, -4.4505205 57.5158641, -4.450389 57.5160054, -4.4503434 57.51605)",2,5.7,,
503645455,Black Isle Road,primary,30 mph,False,True,138.971,"LINESTRING (-4.450735 57.5155737, -4.4513062 57.5156781, -4.4525887 57.5159371, -4.4529141 57.5160113)",2,,A832,
80560554,Lilyloch,residential,30 mph,False,True,14.154,"LINESTRING (-4.4547767 57.5160038, -4.454555 57.5159588)",2,5.5,,
80560548,Blair of Tarradale,residential,30 mph,False,True,10.031,"LINESTRING (-4.4510755 57.5162998, -4.4511178 57.5162125)",,,,
80560552,Lilyloch,residential,30 mph,False,False,62.804,"LINESTRING (-4.4529141 57.5160113, -4.453172 57.5156866, -4.4532445 57.5156267, -4.4533671 57.5155729, -4.4534502 57.5155402)",2,5.5,,
503645455,Black Isle Road,primary,30 mph,False,False,138.971,"LINESTRING (-4.4529141 57.5160113, -4.4525887 57.5159371, -4.4513062 57.5156781, -4.450735 57.5155737)",2,,A832,
"[8413342, 503645455]",Black Isle Road,primary,"['20 mph', '30 mph']",False,True,379.09299999999996,"LINESTRING (-4.4529141 57.5160113, -4.4533088 57.5160939, -4.4543602 57.5162913, -4.454835 57.5163827, -4.455235 57.5164597, -4.455479 57.5165341, -4.4560612 57.5167383, -4.4564579 57.5168864, -4.4565117 57.5169065, -4.4566254 57.5169503, -4.4573646 57.5172222, -4.4574826 57.5172713, -4.4582442 57.5175883, -4.4583588 57.5176148, -4.4584417 57.5176191)",2,,A832,
80560555,Blair of Tarradale,residential,30 mph,False,True,11.192,"LINESTRING (-4.4502531 57.5161382, -4.4503434 57.51605)",2,5.7,,
80560548,Blair of Tarradale,residential,30 mph,False,False,10.066,"LINESTRING (-4.4511758 57.5161275, -4.4511178 57.5162125)",,,,
80560548,Blair of Tarradale,residential,30 mph,False,False,10.031,"LINESTRING (-4.4511178 57.5162125, -4.4510755 57.5162998)",,,,
80560548,Blair of Tarradale,residential,30 mph,False,True,10.066,"LINESTRING (-4.4511178 57.5162125, -4.4511758 57.5161275)",,,,
80560546,Blair of Tarradale,residential,30 mph,False,True,49.757999999999996,"LINESTRING (-4.4511178 57.5162125, -4.4508192 57.5161622, -4.4505696 57.5161107, -4.4503434 57.51605)",,,,
80560552,Lilyloch,residential,30 mph,False,False,28.06,"LINESTRING (-4.4538494 57.5152924, -4.4539508 57.515046)",2,5.5,,
80560549,Lilyloch,residential,30 mph,False,False,45.766999999999996,"LINESTRING (-4.4538494 57.5152924, -4.4536094 57.5152706, -4.4534534 57.5152632, -4.4533086 57.5152647, -4.4530885 57.5152781)",2,5.5,,
80560552,Lilyloch,residential,30 mph,False,True,37.638999999999996,"LINESTRING (-4.4538494 57.5152924, -4.4538267 57.515344, -4.4537654 57.5154008, -4.4536484 57.5154622, -4.4534502 57.5155402)",2,5.5,,
80560547,Lilyloch,residential,30 mph,False,True,19.127,"LINESTRING (-4.4544346 57.5161182, -4.454555 57.5159588)",,,,
80560547,Lilyloch,residential,30 mph,False,False,19.127,"LINESTRING (-4.454555 57.5159588, -4.4544346 57.5161182)",,,,
80560554,Lilyloch,residential,30 mph,False,False,14.154,"LINESTRING (-4.454555 57.5159588, -4.4547767 57.5160038)",2,5.5,,
80560554,Lilyloch,residential,30 mph,False,True,83.564,"LINESTRING (-4.454555 57.5159588, -4.453849 57.5157868, -4.4536819 57.515733, -4.4535927 57.5156776, -4.4534502 57.5155402)",2,5.5,,
558266140,Broomhill Place,residential,30 mph,False,True,80.491,"LINESTRING (-4.46649 57.5161817, -4.4665113 57.5162428, -4.4665017 57.5163265, -4.4663934 57.5165057, -4.4663045 57.5166108, -4.4662662 57.5167021, -4.4662681 57.5167738, -4.4663079 57.5168333, -4.4663191 57.5168784)",2,5.5,,
558266140,Broomhill Place,residential,30 mph,False,False,9.851,"LINESTRING (-4.466382 57.5169603, -4.4663191 57.5168784)",2,5.5,,
62037201,Broomhill Road,residential,30 mph,False,True,207.549,"LINESTRING (-4.466382 57.5169603, -4.4663877 57.5170185, -4.4663364 57.5173338, -4.4662993 57.5174287, -4.4662309 57.5175175, -4.4661169 57.5176033, -4.4658775 57.5177793, -4.4658005 57.5178604, -4.4657463 57.5179584, -4.4656494 57.5182278, -4.4656017 57.5184697, -4.465595 57.5187341)",2,5.5,,
100896829,,unclassified,30 mph,False,True,40.86899999999999,"LINESTRING (-4.4662612 57.5188003, -4.4661529 57.5187945, -4.4660389 57.5187672, -4.4658941 57.5187456, -4.4657747 57.518742, -4.4656715 57.5187413, -4.465595 57.5187341)",,,,
356103780,,unclassified,,False,False,46.051,"LINESTRING (-4.4662612 57.5188003, -4.4662476 57.5188465, -4.4662061 57.5188899, -4.4661487 57.5189195, -4.4660423 57.5189572, -4.465837 57.5190168, -4.4657041 57.5190573)",1,3,,
24237033,,primary,20 mph,False,False,8.83,"LINESTRING (-4.4585419 57.5176775, -4.4584417 57.5176191)",2,,A862,
"[24237033, 483083771, 463178772, 25991423]",,primary,20 mph,False,"[False, True]",176.02400000000003,"LINESTRING (-4.4585419 57.5176775, -4.4587392 57.5177333, -4.4588494 57.5177663, -4.4590112 57.5178095, -4.4592458 57.5178811, -4.4598371 57.5180728, -4.4600243 57.518139, -4.4601213 57.5181747, -4.4603709 57.5182651, -4.4606251 57.5183527, -4.4607826 57.5184317, -4.461004 57.518538)",2,,A862,yes
24240773,Seaforth Road,residential,30 mph,False,False,91.47800000000001,"LINESTRING (-4.4585419 57.5176775, -4.4584894 57.5177127, -4.4584733 57.5177409, -4.458503 57.5178457, -4.45859 57.5180864, -4.4586347 57.5182042, -4.4587309 57.518476)",,,,
218007364,Curling Court,residential,30 mph,False,True,24.594,"LINESTRING (-4.4577759 57.5185356, -4.4578295 57.5187549)",,,,
218007364,Curling Court,residential,30 mph,False,False,24.594,"LINESTRING (-4.4578295 57.5187549, -4.4577759 57.5185356)",,,,
4020325,Balvaird Road,unclassified,30 mph,False,False,99.787,"LINESTRING (-4.4578295 57.5187549, -4.4577651 57.5187882, -4.4576459 57.5188581, -4.4575352 57.5189353, -4.4572261 57.5191508, -4.457146 57.5192002, -4.4569869 57.5192853, -4.4567176 57.5194221)",,,,
4020325,Balvaird Road,unclassified,30 mph,False,True,60.738,"LINESTRING (-4.4578295 57.5187549, -4.4580489 57.5186771, -4.4584067 57.5185811, -4.4586735 57.5185499, -4.4587514 57.5185376)",,,,
40598282,Fairways Avenue,residential,30 mph,False,True,13.363,"LINESTRING (-4.4585354 57.5140117, -4.4587585 57.5140025)",,,,
293224719,Fairways Avenue,residential,30 mph,False,True,16.622,"LINESTRING (-4.4585354 57.5140117, -4.4584284 57.5141497)",,,,
40598282,Fairways Avenue,residential,30 mph,False,False,93.28599999999999,"LINESTRING (-4.4585354 57.5140117, -4.4584805 57.5139725, -4.4584054 57.5139332, -4.4582947 57.5138925, -4.4582035 57.5138677, -4.4581043 57.5138489, -4.4579849 57.5138342, -4.4578099 57.5138385, -4.4575598 57.5138615, -4.4574525 57.5138727, -4.4573868 57.5138932, -4.4573244 57.5139206, -4.4572393 57.5139368, -4.4571242 57.513947)",,,,
293224719,Fairways Avenue,residential,30 mph,False,False,16.622,"LINESTRING (-4.4584284 57.5141497, -4.4585354 57.5140117)",,,,
558266145,Broomhill Place,residential,,False,False,38.162,"LINESTRING (-4.4656801 57.5168742, -4.4663191 57.5168784)",,,,
558266140,Broomhill Place,residential,30 mph,False,True,9.851,"LINESTRING (-4.4663191 57.5168784, -4.466382 57.5169603)",2,5.5,,
558266145,Broomhill Place,residential,,False,True,38.162,"LINESTRING (-4.4663191 57.5168784, -4.4656801 57.5168742)",,,,
558266140,Broomhill Place,residential,30 mph,False,False,80.49100000000001,"LINESTRING (-4.4663191 57.5168784, -4.4663079 57.5168333, -4.4662681 57.5167738, -4.4662662 57.5167021, -4.4663045 57.5166108, -4.4663934 57.5165057, -4.4665017 57.5163265, -4.4665113 57.5162428, -4.46649 57.5161817)",2,5.5,,
1027195777,,residential,,False,True,37.675,"LINESTRING (-4.4620156 57.5172346, -4.461388 57.5172)",,,,
503645462,Corry Road,unclassified,20 mph,False,False,20.933,"LINESTRING (-4.461388 57.5172, -4.4613351 57.5173861)",,,,
1027195777,,residential,,False,False,37.675,"LINESTRING (-4.461388 57.5172, -4.4620156 57.5172346)",,,,
1174466830,Logan Way,residential,20 mph,False,True,10.971,"LINESTRING (-4.4598162 57.5171114, -4.4596332 57.5171027)",,,,
1174466830,Logan Way,residential,20 mph,False,False,10.971,"LINESTRING (-4.4596332 57.5171027, -4.4598162 57.5171114)",,,,
37190667,Logan Way,residential,20 mph,False,False,13.763,"LINESTRING (-4.4596332 57.5171027, -4.4596083 57.5171676, -4.4595695 57.5172212)",,,,
37190667,Logan Way,residential,20 mph,False,True,179.383,"LINESTRING (-4.4596332 57.5171027, -4.4596271 57.5170595, -4.4595969 57.5170048, -4.4595413 57.5169627, -4.459483 57.5169209, -4.4594414 57.516864, -4.4594286 57.5168042, -4.459436 57.5167279, -4.4594132 57.5166728, -4.4593663 57.5166184, -4.4592851 57.516568, -4.4592429 57.5165262, -4.4591993 57.5164545, -4.4591671 57.5163785, -4.4591108 57.5163184, -4.4590142 57.5162464, -4.4588861 57.5161823, -4.4588278 57.5161398, -4.4587749 57.51608, -4.4585549 57.5156971, -4.4585193 57.5156428)",,,,
