osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref,lanes,junction,access,width
22961080,Market Street,residential,30 mph,False,True,54.164,"LINESTRING (1.4041632 51.2250597, 1.4035543 51.2249567, 1.4034123 51.2249327)",,,,,,
168963711,Beach Street,unclassified,30 mph,False,False,40.396,"LINESTRING (1.4041632 51.2250597, 1.404219 51.2249221, 1.404233 51.2248875, 1.4042827 51.2247045)",,,,,,
168963711,Beach Street,unclassified,30 mph,False,True,33.97,"LINESTRING (1.4041632 51.2250597, 1.4041252 51.2251728, 1.4041027 51.2252399, 1.4040879 51.2253609)",,,,,,
22961083,Middle Street,residential,30 mph,False,False,37.302,"LINESTRING (1.4033039 51.2253775, 1.4032996 51.2254194, 1.4032988 51.2254313, 1.4032891 51.2257128)",,,,,,
22961083,Middle Street,residential,30 mph,False,True,50.107,"LINESTRING (1.4033039 51.2253775, 1.4033341 51.2251726, 1.4034123 51.2249327)",,,,,,
22961085,Chapel Street,residential,30 mph,False,False,55.309,"LINESTRING (1.4033039 51.2253775, 1.4034762 51.2253817, 1.4035942 51.225352, 1.4038437 51.2253649, 1.4040879 51.2253609)",,,1,,destination,3
22961083,Middle Street,residential,30 mph,False,False,43.166,"LINESTRING (1.4032891 51.2257128, 1.4032891 51.226101)",,,,,,
22961083,Middle Street,residential,30 mph,False,True,37.302,"LINESTRING (1.4032891 51.2257128, 1.4032988 51.2254313, 1.4032996 51.2254194, 1.4033039 51.2253775)",,,,,,
22961087,Oak Street,residential,30 mph,False,False,62.351,"LINESTRING (1.4032891 51.2257128, 1.4039406 51.2256636, 1.4040415 51.225656, 1.4041723 51.2256294)",,,,,,
22961087,Oak Street,residential,30 mph,False,True,45.672,"LINESTRING (1.4032891 51.2257128, 1.4028485 51.225762, 1.402822 51.225765, 1.4026416 51.2257768)",,,,,,
22961083,Middle Street,residential,30 mph,False,False,56.302,"LINESTRING (1.4032891 51.226101, 1.4033077 51.2266072)",,,,,,
22961083,Middle Street,residential,30 mph,False,True,43.166,"LINESTRING (1.4032891 51.226101, 1.4032891 51.2257128)",,,,,,
22961090,Brewer Street,residential,30 mph,False,False,73.549,"LINESTRING (1.4032891 51.226101, 1.4034765 51.2261076, 1.4036585 51.2261344, 1.4040181 51.2262525, 1.4041797 51.2262739, 1.40429 51.2262756)",,,,,,
22961083,Middle Street,residential,30 mph,False,False,55.301,"LINESTRING (1.4033077 51.2266072, 1.4031709 51.2270971)",,,,,,
22961083,Middle Street,residential,30 mph,False,True,56.302,"LINESTRING (1.4033077 51.2266072, 1.4032891 51.226101)",,,,,,
22961091,Coppin Street,residential,30 mph,False,False,71.48599999999999,"LINESTRING (1.4033077 51.2266072, 1.4038287 51.2266101, 1.4043329 51.2266333)",,,,,,
22961083,Middle Street,residential,30 mph,False,False,42.09,"LINESTRING (1.4031709 51.2270971, 1.4033356 51.2274613)",,,,,,
22961083,Middle Street,residential,30 mph,False,True,55.301,"LINESTRING (1.4031709 51.2270971, 1.4033077 51.2266072)",,,,,,
22961092,Farrier Street,residential,30 mph,False,True,42.323,"LINESTRING (1.4031709 51.2270971, 1.4025687 51.2270456)",,,,,,
22961092,Farrier Street,residential,30 mph,False,False,86.034,"LINESTRING (1.4031709 51.2270971, 1.4035438 51.2271085, 1.4040119 51.2271811, 1.4043908 51.2271985)",,,,,,
22961083,Middle Street,residential,30 mph,False,False,13.248,"LINESTRING (1.4033356 51.2274613, 1.4034212 51.2275677)",,,,,,
22961083,Middle Street,residential,30 mph,False,True,42.09,"LINESTRING (1.4033356 51.2274613, 1.4031709 51.2270971)",,,,,,
22961094,New Street,residential,30 mph,False,True,57.325,"LINESTRING (1.4033356 51.2274613, 1.4025199 51.2275309)",,,,,,
22961083,Middle Street,residential,30 mph,False,False,36.15,"LINESTRING (1.4034212 51.2275677, 1.4035064 51.2278884)",,,,,,
22961083,Middle Street,residential,30 mph,False,True,13.248,"LINESTRING (1.4034212 51.2275677, 1.4033356 51.2274613)",,,,,,
22961095,Golden Street,residential,30 mph,False,False,69.1,"LINESTRING (1.4034212 51.2275677, 1.4044135 51.2275626)",,,,,,
22961083,Middle Street,residential,30 mph,False,True,36.15,"LINESTRING (1.4035064 51.2278884, 1.4034212 51.2275677)",,,,,,
22961096,Silver Street,residential,30 mph,False,False,64.147,"LINESTRING (1.4035064 51.2278884, 1.4044276 51.2278908)",,,,,,
22961083,Middle Street,residential,30 mph,False,False,38.783,"LINESTRING (1.4035064 51.2278884, 1.4034869 51.228005, 1.4034667 51.2282362)",,,,,,
22961099,Griffin Street,residential,30 mph,False,False,69.189,"LINESTRING (1.4034667 51.2282362, 1.4044471 51.2283374)",,,,,,
22961083,Middle Street,residential,30 mph,False,True,38.783,"LINESTRING (1.4034667 51.2282362, 1.4034869 51.228005, 1.4035064 51.2278884)",,,,,,
22961098,Griffin Street,residential,30 mph,False,True,38.864,"LINESTRING (1.4034667 51.2282362, 1.4032423 51.2282371, 1.4029086 51.2282393)",,,,,,
22961085,Chapel Street,residential,30 mph,False,True,55.309,"LINESTRING (1.4040879 51.2253609, 1.4038437 51.2253649, 1.4035942 51.225352, 1.4034762 51.2253817, 1.4033039 51.2253775)",,,1,,destination,3
168963711,Beach Street,unclassified,30 mph,False,False,33.97,"LINESTRING (1.4040879 51.2253609, 1.4041027 51.2252399, 1.4041252 51.2251728, 1.4041632 51.2250597)",,,,,,
168963711,Beach Street,unclassified,30 mph,False,True,30.944,"LINESTRING (1.4040879 51.2253609, 1.4041095 51.2255449, 1.4041348 51.2255914, 1.4041723 51.2256294)",,,,,,
153760304,High Street,unclassified,30 mph,False,False,6.562,"LINESTRING (1.4026438 51.2257178, 1.4026416 51.2257768)",,,,,,
22961061,St. George's Road,residential,30 mph,False,False,169.136,"LINESTRING (1.4026438 51.2257178, 1.4023659 51.2256775, 1.4021027 51.2256329, 1.4020915 51.2256291, 1.4018692 51.2255694, 1.4003837 51.2251705)",,,,,,
153760304,High Street,unclassified,30 mph,False,True,84.61999999999999,"LINESTRING (1.4026438 51.2257178, 1.4026533 51.2254572, 1.4026567 51.2254075, 1.4026598 51.2253517, 1.4026755 51.2251318, 1.4026931 51.2249575)",,,,,,
168963711,Beach Street,unclassified,30 mph,False,True,39.887,"LINESTRING (1.40429 51.2262756, 1.4043329 51.2266333)",,,,,,
22961090,Brewer Street,residential,30 mph,False,True,73.549,"LINESTRING (1.40429 51.2262756, 1.4041797 51.2262739, 1.4040181 51.2262525, 1.4036585 51.2261344, 1.4034765 51.2261076, 1.4032891 51.226101)",,,,,,
168963711,Beach Street,unclassified,30 mph,False,False,72.627,"LINESTRING (1.40429 51.2262756, 1.4042488 51.2260215, 1.4042138 51.2257169, 1.4042032 51.2256699, 1.4041723 51.2256294)",,,,,,
168963711,Beach Street,unclassified,30 mph,False,False,39.887,"LINESTRING (1.4043329 51.2266333, 1.40429 51.2262756)",,,,,,
22961091,Coppin Street,residential,30 mph,False,True,71.48599999999999,"LINESTRING (1.4043329 51.2266333, 1.4038287 51.2266101, 1.4033077 51.2266072)",,,,,,
168963711,Beach Street,unclassified,30 mph,False,True,62.977000000000004,"LINESTRING (1.4043329 51.2266333, 1.4043521 51.2268199, 1.4043908 51.2271985)",,,,,,
168963711,Beach Street,unclassified,30 mph,False,True,40.517,"LINESTRING (1.4043908 51.2271985, 1.4044135 51.2275626)",,,,,,
22961092,Farrier Street,residential,30 mph,False,True,86.034,"LINESTRING (1.4043908 51.2271985, 1.4040119 51.2271811, 1.4035438 51.2271085, 1.4031709 51.2270971)",,,,,,
168963711,Beach Street,unclassified,30 mph,False,False,62.977000000000004,"LINESTRING (1.4043908 51.2271985, 1.4043521 51.2268199, 1.4043329 51.2266333)",,,,,,
22961095,Golden Street,residential,30 mph,False,True,69.1,"LINESTRING (1.4044135 51.2275626, 1.4034212 51.2275677)",,,,,,
168963711,Beach Street,unclassified,30 mph,False,False,40.517,"LINESTRING (1.4044135 51.2275626, 1.4043908 51.2271985)",,,,,,
168963711,Beach Street,unclassified,30 mph,False,True,36.507,"LINESTRING (1.4044135 51.2275626, 1.4044276 51.2278908)",,,,,,
22961096,Silver Street,residential,30 mph,False,True,64.147,"LINESTRING (1.4044276 51.2278908, 1.4035064 51.2278884)",,,,,,
168963711,Beach Street,unclassified,30 mph,False,False,36.507,"LINESTRING (1.4044276 51.2278908, 1.4044135 51.2275626)",,,,,,
168963711,Beach Street,unclassified,30 mph,False,True,49.678,"LINESTRING (1.4044276 51.2278908, 1.4044471 51.2283374)",,,,,,
22961098,Griffin Street,residential,30 mph,False,True,32.978,"LINESTRING (1.4029086 51.2282393, 1.402435 51.2282385)",,,,,,
22961098,Griffin Street,residential,30 mph,False,False,38.864,"LINESTRING (1.4029086 51.2282393, 1.4032423 51.2282371, 1.4034667 51.2282362)",,,,,,
22997590,Middle Street,unclassified,30 mph,True,False,101.39399999999999,"LINESTRING (1.4036797 51.2222382, 1.4036805 51.2222585, 1.4036776 51.2223072, 1.4036744 51.2223626, 1.4036686 51.2224679, 1.4036696 51.2224927, 1.4036818 51.2227674, 1.4036816 51.2229357, 1.4036797 51.2231498)",,,,,,
22997598,South Street,unclassified,30 mph,True,False,43.94,"LINESTRING (1.4036797 51.2222382, 1.4035941 51.2222705, 1.4030631 51.2222697)",,,,,,
22961076,,primary,30 mph,True,False,16.745,"LINESTRING (1.4043717 51.2230002, 1.4043024 51.2230371, 1.4042703 51.2230679, 1.4042639 51.2231246)",,A258,,roundabout,,
22997591,Beach Street,unclassified,30 mph,True,False,90.69999999999999,"LINESTRING (1.4043717 51.2230002, 1.4043343 51.2229744, 1.4042694 51.2229359, 1.4042208 51.2228967, 1.4041986 51.2228412, 1.4041949 51.2227688, 1.4041954 51.2224891, 1.4041953 51.2223913, 1.4041972 51.2223137, 1.4042022 51.2222233)",,,,,,
22997598,South Street,unclassified,30 mph,True,False,36.425,"LINESTRING (1.4042022 51.2222233, 1.4036797 51.2222382)",,,,,,
22997594,South Court,residential,30 mph,False,False,50.86,"LINESTRING (1.4030631 51.2222697, 1.4030698 51.2223404, 1.4030865 51.2225154, 1.4030961 51.2226159, 1.4031157 51.2227258)",,,,,,
"[22997598, 22997599]","['Victoria Road', 'South Street']",unclassified,30 mph,True,False,28.08,"LINESTRING (1.4030631 51.2222697, 1.402779 51.2222507, 1.4026992 51.2221967)",,,,,,
22997594,South Court,residential,30 mph,False,True,50.86,"LINESTRING (1.4031157 51.2227258, 1.4030961 51.2226159, 1.4030865 51.2225154, 1.4030698 51.2223404, 1.4030631 51.2222697)",,,,,,
22961077,Prince of Wales Terrace,primary,30 mph,False,False,50.299,"LINESTRING (1.4046271 51.2222225, 1.4046168 51.2217702)",,A258,,,,
22997598,South Street,unclassified,30 mph,True,False,29.591,"LINESTRING (1.4046271 51.2222225, 1.4042022 51.2222233)",,,,,,
22961077,Prince of Wales Terrace,primary,30 mph,False,True,94.541,"LINESTRING (1.4046271 51.2222225, 1.404627 51.2229324, 1.4045688 51.222998, 1.404506 51.2230501)",,A258,,,,
22997599,Victoria Road,unclassified,30 mph,True,False,38.743,"LINESTRING (1.4026992 51.2221967, 1.4026717 51.2218487)",,,,,,
22997609,Sondes Road,residential,30 mph,True,False,135.74900000000002,"LINESTRING (1.4026717 51.2218487, 1.4033119 51.2218195, 1.4038452 51.2217951, 1.4046168 51.2217702)",,,,,,
22961077,Prince of Wales Terrace,primary,30 mph,False,True,49.429,"LINESTRING (1.4044634 51.2203965, 1.4045182 51.2208397)",,A258,,,,
"[22997601, 22997602]","['Prince of Wales Terrace', 'Deal Castle Road']",primary,30 mph,True,False,150.115,"LINESTRING (1.4044634 51.2203965, 1.4043892 51.2199859, 1.4043349 51.2199456, 1.4042428 51.2199208, 1.4041175 51.219923, 1.4037637 51.2199422, 1.4029332 51.2199293)",,A258,,,,
22997605,Victoria Road,primary,30 mph,True,False,45.609,"LINESTRING (1.402662 51.2199784, 1.4026147 51.2203875)",,A258,,,,
22997620,Gilford Road,tertiary,30 mph,False,False,11.98,"LINESTRING (1.4026734 51.219772, 1.4025042 51.2197526)",,,,,,
974421802,Victoria Road,primary,30 mph,True,False,12.673,"LINESTRING (1.4026734 51.219772, 1.4026671 51.2198859)",,A258,1,,,
22997605,Victoria Road,primary,30 mph,True,False,9.266,"LINESTRING (1.4026147 51.2203875, 1.4026073 51.2204707)",,A258,,,,
153761749,Hope Road,residential,30 mph,False,True,100.686,"LINESTRING (1.4026147 51.2203875, 1.4017615 51.2204262, 1.4017567 51.2200565)",,,,,,
22997604,Victoria Road,unclassified,30 mph,True,False,30.703,"LINESTRING (1.4026073 51.2204707, 1.402602 51.2207468)",,,,,,
22997606,Ranelagh Road,primary,30 mph,True,False,129.53,"LINESTRING (1.4026073 51.2204707, 1.4044634 51.2203965)",,A258,,,,
22997604,Victoria Road,unclassified,30 mph,True,False,20.561,"LINESTRING (1.402602 51.2207468, 1.4026051 51.2209317)",,,,,,
22997614,Beaconsfield Road,residential,30 mph,True,False,121.576,"LINESTRING (1.402602 51.2207468, 1.4011246 51.2208102, 1.4008669 51.220772)",,,,,,
22997604,Victoria Road,unclassified,30 mph,True,False,52.695,"LINESTRING (1.4026051 51.2209317, 1.4026398 51.2214051)",,,,,,
22997607,Clanwilliam Road,residential,30 mph,False,False,133.627,"LINESTRING (1.4026051 51.2209317, 1.4045182 51.2208397)",,,,,,
22997604,Victoria Road,unclassified,30 mph,True,False,49.376,"LINESTRING (1.4026398 51.2214051, 1.4026717 51.2218487)",,,,,,
22997608,Stanley Road,residential,30 mph,False,False,135.398,"LINESTRING (1.4026398 51.2214051, 1.404577 51.2213021)",,,,,,
22961077,Prince of Wales Terrace,primary,30 mph,False,False,49.429,"LINESTRING (1.4045182 51.2208397, 1.4044634 51.2203965)",,A258,,,,
22961077,Prince of Wales Terrace,primary,30 mph,False,True,51.579,"LINESTRING (1.4045182 51.2208397, 1.404577 51.2213021)",,A258,,,,
22997607,Clanwilliam Road,residential,30 mph,False,True,133.627,"LINESTRING (1.4045182 51.2208397, 1.4026051 51.2209317)",,,,,,
22961077,Prince of Wales Terrace,primary,30 mph,False,False,51.579,"LINESTRING (1.404577 51.2213021, 1.4045182 51.2208397)",,A258,,,,
22961077,Prince of Wales Terrace,primary,30 mph,False,True,52.124,"LINESTRING (1.404577 51.2213021, 1.4046168 51.2217702)",,A258,,,,
22997608,Stanley Road,residential,30 mph,False,True,135.398,"LINESTRING (1.404577 51.2213021, 1.4026398 51.2214051)",,,,,,
22997610,Queens Mews,residential,30 mph,False,False,40.195,"LINESTRING (1.4008312 51.2228788, 1.4010045 51.222534)",,,,,,
"[165811650, 165811651, 168964836]",Queen Street,primary,30 mph,False,False,63.692,"LINESTRING (1.4008312 51.2228788, 1.4007057 51.222855, 1.4006527 51.2228449, 1.4003353 51.2227846, 1.3999602 51.2227044)",,A258,3,,,
"[168964836, 22961220]","['Queen Street', 'Broad Street']",primary,30 mph,False,"[False, True]",202.614,"LINESTRING (1.4008312 51.2228788, 1.4013457 51.2229746, 1.4021558 51.2231255, 1.4023775 51.2231447, 1.4025757 51.2231549, 1.4027619 51.223164, 1.4032817 51.2231561, 1.4033751 51.2231547, 1.4036797 51.2231498)",,A258,,,,
22997610,Queens Mews,residential,30 mph,False,True,40.195,"LINESTRING (1.4010045 51.222534, 1.4008312 51.2228788)",,,,,,
22997611,Blenheim Road,residential,30 mph,True,False,11.906,"LINESTRING (1.3996552 51.2220079, 1.3997816 51.2219358)",,,,,,
22997612,Blenheim Road,residential,30 mph,False,False,44.053,"LINESTRING (1.3996552 51.2220079, 1.3992017 51.2217317)",,,,,,
22997611,Blenheim Road,residential,30 mph,True,False,94.163,"LINESTRING (1.4000348 51.2206626, 1.4000944 51.2198166)",,,,,,
22997616,Hope Road,residential,30 mph,False,False,93.97,"LINESTRING (1.4000944 51.2198166, 1.4014092 51.2200064)",,,,,,
22997612,Blenheim Road,residential,30 mph,False,True,44.053,"LINESTRING (1.3992017 51.2217317, 1.3996552 51.2220079)",,,,,,
22997614,Beaconsfield Road,residential,30 mph,True,False,59.214,"LINESTRING (1.4008669 51.220772, 1.4000348 51.2206626)",,,,,,
22997615,Northcote Road,residential,30 mph,False,False,49.382,"LINESTRING (1.4008669 51.220772, 1.4008651 51.2212161)",,,,,,
22997616,Hope Road,residential,30 mph,False,False,24.835,"LINESTRING (1.4014092 51.2200064, 1.4017567 51.2200565)",,,,,,
22997616,Hope Road,residential,30 mph,False,True,93.97,"LINESTRING (1.4014092 51.2200064, 1.4000944 51.2198166)",,,,,,
22997618,Hope Road,residential,30 mph,False,False,38.161,"LINESTRING (1.4014092 51.2200064, 1.4013056 51.2203434)",,,,,,
22997616,Hope Road,residential,30 mph,False,True,24.835,"LINESTRING (1.4017567 51.2200565, 1.4014092 51.2200064)",,,,,,
22997617,Hope Road,residential,30 mph,False,True,43.74,"LINESTRING (1.4017567 51.2200565, 1.4017261 51.2196636)",,,,,,
153761749,Hope Road,residential,30 mph,False,False,100.686,"LINESTRING (1.4017567 51.2200565, 1.4017615 51.2204262, 1.4026147 51.2203875)",,,,,,
22997617,Hope Road,residential,30 mph,False,False,43.74,"LINESTRING (1.4017261 51.2196636, 1.4017567 51.2200565)",,,,,,
22997620,Gilford Road,tertiary,30 mph,False,True,55.087,"LINESTRING (1.4017261 51.2196636, 1.4025042 51.2197526)",,,,,,
22997618,Hope Road,residential,30 mph,False,True,38.161,"LINESTRING (1.4013056 51.2203434, 1.4014092 51.2200064)",,,,,,
22997619,Hope Road,residential,30 mph,False,True,8.396,"LINESTRING (1.4013056 51.2203434, 1.4011886 51.2203252)",,,,,,
22997619,Hope Road,residential,30 mph,False,False,29.928,"LINESTRING (1.4013056 51.2203434, 1.4015669 51.2204239, 1.4016016 51.2205079)",,,,,,
22997619,Hope Road,residential,30 mph,False,False,8.396,"LINESTRING (1.4011886 51.2203252, 1.4013056 51.2203434)",,,,,,
22997619,Hope Road,residential,30 mph,False,True,29.928,"LINESTRING (1.4016016 51.2205079, 1.4015669 51.2204239, 1.4013056 51.2203434)",,,,,,
26484452,Mill Road,tertiary,30 mph,False,False,44.4,"LINESTRING (1.3985299 51.2212875, 1.3980746 51.221008)",,,,,,
"[26484452, 22997701]",Mill Road,tertiary,30 mph,False,True,134.401,"LINESTRING (1.3985299 51.2212875, 1.3987034 51.2213913, 1.3988396 51.2214846, 1.3988856 51.2215236, 1.3989008 51.2215645, 1.3987312 51.2221653, 1.3986709 51.2223936)",,,,,,
22997708,Parkside,residential,30 mph,False,False,118.363,"LINESTRING (1.3980746 51.221008, 1.3967324 51.221661)",,,,,,
26484452,Mill Road,tertiary,30 mph,False,True,44.4,"LINESTRING (1.3980746 51.221008, 1.3985299 51.2212875)",,,,,,
26484452,Mill Road,tertiary,30 mph,False,False,130.095,"LINESTRING (1.3980746 51.221008, 1.3977455 51.2208215, 1.3976804 51.2207832, 1.3974025 51.2206198, 1.3966912 51.2202219)",,,,,,
26484452,Mill Road,tertiary,30 mph,False,False,89.581,"LINESTRING (1.3966912 51.2202219, 1.3957762 51.2196557)",,,,,,
26484452,Mill Road,tertiary,30 mph,False,True,130.095,"LINESTRING (1.3966912 51.2202219, 1.3974025 51.2206198, 1.3976804 51.2207832, 1.3977455 51.2208215, 1.3980746 51.221008)",,,,,,
26484452,Mill Road,tertiary,30 mph,False,True,89.581,"LINESTRING (1.3957762 51.2196557, 1.3966912 51.2202219)",,,,,,
26484450,London Road,primary,30 mph,False,False,17.312,"LINESTRING (1.3961927 51.2224786, 1.3964412 51.2224826)",,A258,,,,
22997703,Beechwood Avenue,residential,30 mph,True,False,41.888000000000005,"LINESTRING (1.3961927 51.2224786, 1.3962259 51.2224157, 1.3962832 51.222355, 1.3965984 51.2222186)",,,,,,
"[26484450, 22947020]",London Road,primary,30 mph,False,True,36.94,"LINESTRING (1.3961927 51.2224786, 1.3960733 51.2224688, 1.3956686 51.2224276)",,A258,,,,
22997703,Beechwood Avenue,residential,30 mph,True,False,169.756,"LINESTRING (1.3965984 51.2222186, 1.3971361 51.2219691, 1.3985299 51.2212875)",,,,,,
22997704,Beech Wood Court,residential,30 mph,False,False,57.147999999999996,"LINESTRING (1.3965984 51.2222186, 1.3962627 51.2218874, 1.396409 51.2218074)",,,,,,
22997704,Beech Wood Court,residential,30 mph,False,True,57.147999999999996,"LINESTRING (1.396409 51.2218074, 1.3962627 51.2218874, 1.3965984 51.2222186)",,,,,,
22997708,Parkside,residential,30 mph,False,True,118.363,"LINESTRING (1.3967324 51.221661, 1.3980746 51.221008)",,,,,,
22961220,Broad Street,primary,30 mph,False,True,10.711,"LINESTRING (1.4038331 51.2231428, 1.4036797 51.2231498)",,A258,,,,
22961220,Broad Street,primary,30 mph,False,False,30.071,"LINESTRING (1.4038331 51.2231428, 1.4041267 51.2231294, 1.4042639 51.2231246)",,A258,,,,
879249777,Middle Street,unclassified,30 mph,False,False,88.642,"LINESTRING (1.4038331 51.2231428, 1.4038758 51.2236428, 1.4039704 51.2235643, 1.4039693 51.2235131, 1.4039519 51.2233666)",,,2,,,
22997611,Blenheim Road,residential,30 mph,True,False,143.095,"LINESTRING (1.3997816 51.2219358, 1.3998687 51.2217508, 1.3999282 51.2215375, 1.3999594 51.2213242, 1.3999761 51.2211774, 1.4000348 51.2206626)",,,,,,
22997613,Wellington Road,residential,30 mph,True,False,210.338,"LINESTRING (1.3997816 51.2219358, 1.3999471 51.2219092, 1.4003676 51.221875, 1.4008348 51.2218494, 1.4017062 51.2220124, 1.4017875 51.2220322, 1.4024491 51.2221928, 1.4026992 51.2221967)",,,,,,
77031323,High Street,unclassified,30 mph,False,True,35.096,"LINESTRING (1.402501 51.2278463, 1.4025199 51.2275309)",,,,,,
165293706,Ivy Place,residential,30 mph,False,False,29.56,"LINESTRING (1.402501 51.2278463, 1.4029255 51.2278481)",,,,,,
77031323,High Street,unclassified,30 mph,False,False,43.858000000000004,"LINESTRING (1.402501 51.2278463, 1.4024907 51.2278888, 1.402435 51.2282385)",,,,,,
165293706,Ivy Place,residential,30 mph,False,True,29.56,"LINESTRING (1.4029255 51.2278481, 1.402501 51.2278463)",,,,,,
"[165811648, 165811649]",Queen Street,unclassified,30 mph,False,False,40.266999999999996,"LINESTRING (1.399408 51.222801, 1.3997183 51.222771, 1.3999602 51.2227044)",,,2,,,
879249777,Middle Street,unclassified,30 mph,False,True,88.642,"LINESTRING (1.4039519 51.2233666, 1.4039693 51.2235131, 1.4039704 51.2235643, 1.4038758 51.2236428, 1.4038331 51.2231428)",,,2,,,
22961099,Griffin Street,residential,30 mph,False,True,69.189,"LINESTRING (1.4044471 51.2283374, 1.4034667 51.2282362)",,,,,,
168963711,Beach Street,unclassified,30 mph,False,False,49.678,"LINESTRING (1.4044471 51.2283374, 1.4044276 51.2278908)",,,,,,
77031323,High Street,unclassified,30 mph,False,False,96.588,"LINESTRING (1.4026416 51.2257768, 1.4026033 51.2266451)",,,,,,
153760304,High Street,unclassified,30 mph,False,True,6.562,"LINESTRING (1.4026416 51.2257768, 1.4026438 51.2257178)",,,,,,
22961087,Oak Street,residential,30 mph,False,False,45.672,"LINESTRING (1.4026416 51.2257768, 1.402822 51.225765, 1.4028485 51.225762, 1.4032891 51.2257128)",,,,,,
22997615,Northcote Road,residential,30 mph,False,True,49.382,"LINESTRING (1.4008651 51.2212161, 1.4008669 51.220772)",,,,,,
22997620,Gilford Road,tertiary,30 mph,False,False,55.087,"LINESTRING (1.4025042 51.2197526, 1.4017261 51.2196636)",,,,,,
22997620,Gilford Road,tertiary,30 mph,False,True,11.98,"LINESTRING (1.4025042 51.2197526, 1.4026734 51.219772)",,,,,,
979441362,,tertiary_link,,True,False,18.808,"LINESTRING (1.4025042 51.2197526, 1.4025996 51.2198136, 1.4026671 51.2198859)",,,,,,
974421802,Victoria Road,primary,30 mph,True,False,10.292,"LINESTRING (1.4026671 51.2198859, 1.402662 51.2199784)",,A258,1,,,
1133793784,,residential,,False,True,73.77,"LINESTRING (1.397386 51.2259312, 1.3971332 51.2258381, 1.3966826 51.2254501)",,,,,,
1133793787,,residential,,False,True,51.247,"LINESTRING (1.3966826 51.2254501, 1.3973126 51.2252119)",,,,,,
1133793784,,residential,,False,False,73.77,"LINESTRING (1.3966826 51.2254501, 1.3971332 51.2258381, 1.397386 51.2259312)",,,,,,
