osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,lanes,access,bridge
391017012,True,,Saint Giles Street,residential,,False,28.872999999999998,"LINESTRING (-0.8940981 52.2371747, -0.8942911 52.2371378, -0.8943442 52.2371188, -0.8943956 52.2370878, -0.8944215 52.2370654, -0.8944407 52.2370416)",,,,
59088586,False,,Albert Place,unclassified,,True,94.901,"LINESTRING (-0.8922146 52.2402842, -0.8921975 52.2401856, -0.8921629 52.2400934, -0.8921327 52.2399321, -0.8918222 52.239512, -0.8918196 52.2394758)",,,,
59313374,True,,Hazelwood Road,residential,,False,198.40099999999998,"LINESTRING (-0.8910059 52.2377024, -0.890978 52.2375442, -0.8908861 52.2370235, -0.8908753 52.2366193, -0.8908682 52.2363569, -0.8908646 52.2362219, -0.8910701 52.2359499)",,,,
391017012,True,,Saint Giles Street,residential,,False,112.372,"LINESTRING (-0.8910059 52.2377024, -0.8916768 52.2375981, -0.8926084 52.2374612)",,,,
67818399,False,,Derngate,residential,,False,20.357,"LINESTRING (-0.8910701 52.2359499, -0.8907947 52.2358787)",,,,
67818399,False,,Derngate,residential,,True,92.12199999999999,"LINESTRING (-0.8910701 52.2359499, -0.8916941 52.2361355, -0.8918391 52.2361836, -0.8922736 52.2363278)",,,,
67818399,False,,Derngate,residential,,True,32.25,"LINESTRING (-0.8903643 52.2357577, -0.8907947 52.2358787)",,,,
59313376,False,,Bedford Place,residential,,False,105.98499999999999,"LINESTRING (-0.8903643 52.2357577, -0.8901458 52.2360576, -0.8901887 52.2366818)",,,,
67818399,False,,Derngate,residential,,False,46.405,"LINESTRING (-0.8903643 52.2357577, -0.8901236 52.235691, -0.8897435 52.2355856)",,,,
59313376,False,,Bedford Place,residential,,True,105.98499999999999,"LINESTRING (-0.8901887 52.2366818, -0.8901458 52.2360576, -0.8903643 52.2357577)",,,,
217201547,False,,Derngate,residential,,True,9.292,"LINESTRING (-0.8922736 52.2363278, -0.8923904 52.236371)",,,,
59313377,False,,Albion Place,residential,,True,100.18200000000002,"LINESTRING (-0.8922736 52.2363278, -0.8922717 52.2362728, -0.8923238 52.2361036, -0.8923221 52.2359645, -0.8923023 52.2355967, -0.8922952 52.2354301)",,,,
67818399,False,,Derngate,residential,,False,92.12199999999999,"LINESTRING (-0.8922736 52.2363278, -0.8918391 52.2361836, -0.8916941 52.2361355, -0.8910701 52.2359499)",,,,
59313379,False,,Scholars Court,residential,,False,17.788,"LINESTRING (-0.8911026 52.2354404, -0.8909973 52.2355868)",,,,
59313380,False,,Scholars Court,residential,,False,36.081,"LINESTRING (-0.8911026 52.2354404, -0.8906165 52.2353113)",,,,
59313379,False,,Scholars Court,residential,,True,33.084999999999994,"LINESTRING (-0.8911026 52.2354404, -0.8912288 52.235266, -0.8912381 52.2352189, -0.8912135 52.2351615)",,,,
59313380,False,,Scholars Court,residential,,True,8.386,"LINESTRING (-0.8905033 52.2352816, -0.8906165 52.2353113)",,,,
54962428,False,,St. Giles Terrace,residential,,False,73.566,"LINESTRING (-0.8899066 52.2377871, -0.8900171 52.2379584, -0.8900768 52.2380813, -0.8901072 52.2382321, -0.8901134 52.2384293)",,,,
391017012,True,,Saint Giles Street,residential,,False,75.5,"LINESTRING (-0.8899066 52.2377871, -0.8903571 52.237765, -0.8910059 52.2377024)",,,,
11977322,True,,Lady's Lane,unclassified,30 mph,False,17.567999999999998,"LINESTRING (-0.8979423 52.2399773, -0.8978728 52.2399797, -0.8977584 52.2399836, -0.8976847 52.2399861)",,,,
"[11977325, 59753109]",True,,"['Sheep Street', 'Church Lane']",residential,,False,101.182,"LINESTRING (-0.8979423 52.2399773, -0.8979611 52.2400568, -0.8979822 52.2402826, -0.8982009 52.2407743, -0.8981727 52.2408246, -0.8981244 52.2408525)",,,,
11977325,True,,Church Lane,residential,,False,119.008,"LINESTRING (-0.8981244 52.2408525, -0.8976389 52.2409133, -0.8975327 52.2409367, -0.8970318 52.241047, -0.8969536 52.2410642, -0.8964993 52.2412241)",,,,
59753111,False,,Newland,residential,,False,48.962999999999994,"LINESTRING (-0.8964993 52.2412241, -0.8964674 52.2411749, -0.8964245 52.241114, -0.8963683 52.2409748, -0.8963064 52.2408012)",,,,
59753112,False,,Church Lane,residential,,False,69.351,"LINESTRING (-0.8964993 52.2412241, -0.8960042 52.2413745, -0.895704 52.2414765, -0.8955998 52.241516)",,,,
59753111,False,,Newland,residential,,True,50.801,"LINESTRING (-0.8961476 52.2403548, -0.8961667 52.2404085, -0.8962129 52.2405383, -0.8963064 52.2408012)",,,,
59087034,True,,Greyfriars,unclassified,,False,23.65,"LINESTRING (-0.8975731 52.2394471, -0.8977803 52.2394304, -0.8978281 52.2394229, -0.8979157 52.2394133)",,,,
59753113,True,,Sheep Street,residential,,False,28.205,"LINESTRING (-0.8975731 52.2394471, -0.8976693 52.2394709, -0.8977378 52.2394993, -0.897779 52.2395243, -0.8977929 52.2395358, -0.8978275 52.2395641, -0.8978704 52.2396116)",,,,
393275851,True,,Sheep Street,residential,,False,46.009,"LINESTRING (-0.8978704 52.2396116, -0.8978758 52.2397933, -0.8978659 52.2398366, -0.8978409 52.2398738, -0.8978277 52.2398876, -0.8978159 52.2398999, -0.8976847 52.2399861)",,2,,
393275850,True,,Lady's Lane,unclassified,30 mph,False,216.735,"LINESTRING (-0.8976847 52.2399861, -0.8972353 52.2400124, -0.8971212 52.2400236, -0.8969793 52.2400375, -0.8966586 52.2400714, -0.895894 52.2401517, -0.8958057 52.240162, -0.8957339 52.2401691, -0.8945407 52.2402865)",,2,,
780458949,True,A508,,trunk,30 mph,False,23.681,"LINESTRING (-0.8997511 52.2402813, -0.8998728 52.2400818)",,,,
59753114,True,,,residential,,False,31.882,"LINESTRING (-0.8997511 52.2402813, -0.8996945 52.240154, -0.8996292 52.2400728, -0.8995393 52.2400396)",,,,
"[11977322, 1098182844]",True,,Lady's Lane,unclassified,30 mph,False,53.814,"LINESTRING (-0.8995393 52.2400396, -0.8993037 52.2400232, -0.8991555 52.2400129, -0.8987533 52.2399893)",,,,
59753116,True,,St Andrew's Street,residential,,False,46.191,"LINESTRING (-0.900243 52.2398684, -0.9003008 52.240066, -0.9003662 52.2401672, -0.9004298 52.2402656)",,,,
1098177397,True,A508,Horse Market,trunk,30 mph,False,32.89,"LINESTRING (-0.900243 52.2398684, -0.9001107 52.2400664, -0.9000539 52.2401405)",,,,
1098182845,True,,Lady's Lane,unclassified,30 mph,False,11.219,"LINESTRING (-0.9004298 52.2402656, -0.9002902 52.240212)",,,,
59753121,False,,St Andrew's Street,residential,,True,58.55500000000001,"LINESTRING (-0.9004298 52.2402656, -0.9005035 52.2403811, -0.9005453 52.2407131, -0.900554 52.2407825)",,,,
59753117,True,,Greyfriars,unclassified,,False,102.817,"LINESTRING (-0.8990963 52.2393019, -0.8993404 52.2392558, -0.8996005 52.2392365, -0.8998917 52.2392097, -0.9000928 52.2391726, -0.9002661 52.2390906, -0.9004071 52.2389503)",,,,
470278076,True,,Greyfriars,unclassified,,False,79.84100000000001,"LINESTRING (-0.8990963 52.2393019, -0.899368 52.2393032, -0.8996005 52.239293, -0.8998673 52.2392905, -0.9000034 52.2393002, -0.9001387 52.2393191, -0.9002529 52.2393504)",,,,
470278080,True,A508,Horse Market,trunk,30 mph,False,148.07100000000003,"LINESTRING (-0.9004071 52.2389503, -0.9004194 52.2389299, -0.9006081 52.2384621, -0.9007225 52.2381444, -0.9007632 52.2378281, -0.9007621 52.2377617, -0.9007601 52.2376427)",,,,
59753118,False,,Regent Street,residential,,False,36.325,"LINESTRING (-0.9004968 52.2418628, -0.8999673 52.2419027)",,,,
59753121,False,,St Andrew's Street,residential,,False,120.255,"LINESTRING (-0.9004968 52.2418628, -0.9005096 52.2416807, -0.900511 52.2416613, -0.9005229 52.2414933, -0.9005456 52.2413181, -0.9005572 52.2412286, -0.900554 52.2407825)",,,,
59753118,False,,Regent Street,residential,,True,36.325,"LINESTRING (-0.8999673 52.2419027, -0.9004968 52.2418628)",,,,
59753118,False,,Regent Street,residential,,False,73.391,"LINESTRING (-0.8999673 52.2419027, -0.8990823 52.2419364, -0.8989017 52.241898)",,,,
59753119,False,,Cromwell Street,residential,,False,74.636,"LINESTRING (-0.8999673 52.2419027, -0.8999871 52.2421425, -0.8993001 52.2422368)",,,,
59753118,False,,Regent Street,residential,,True,73.391,"LINESTRING (-0.8989017 52.241898, -0.8990823 52.2419364, -0.8999673 52.2419027)",,,,
59753119,False,,Cromwell Street,residential,,True,74.636,"LINESTRING (-0.8993001 52.2422368, -0.8999871 52.2421425, -0.8999673 52.2419027)",,,,
1098182845,True,,Lady's Lane,unclassified,30 mph,False,17.947,"LINESTRING (-0.9002902 52.240212, -0.9000539 52.2401405)",,,,
59753122,True,,,residential,,False,28.730000000000004,"LINESTRING (-0.9002902 52.240212, -0.9002056 52.2402141, -0.900109 52.2402232, -0.8999981 52.2402559, -0.8999234 52.2403106)",,,,
61191534,True,,Drapery,residential,,False,52.447,"LINESTRING (-0.8978752 52.2391018, -0.897959 52.2391743, -0.8980109 52.2392126, -0.8980679 52.239247, -0.8981225 52.23927, -0.8982016 52.2393047, -0.8982433 52.2393171, -0.8984903 52.2393532)",,,,
"[71762605, 61191535]",False,,Drapery,residential,,False,35.495,"LINESTRING (-0.8978752 52.2391018, -0.8979357 52.2392174, -0.897947 52.2392589, -0.8979419 52.2393059, -0.8979279 52.2393514, -0.8979157 52.2394133)",,2,,
61191543,False,,Drapery,residential,,True,52.325,"LINESTRING (-0.8978752 52.2391018, -0.8978011 52.2389285, -0.8976727 52.2387611, -0.8976264 52.2386981, -0.897622 52.2386608)",,,,
393275848,True,,Greyfriars,unclassified,,False,30.211,"LINESTRING (-0.8984903 52.2393532, -0.8989306 52.2393197)",,,,
809029163,True,A508,Horse Market,trunk,30 mph,False,88.258,"LINESTRING (-0.9007534 52.237563, -0.9007839 52.2367695)",,,,
"[791473081, 809029162]",True,,St. Katharine's Street,residential,,False,173.18599999999998,"LINESTRING (-0.9007534 52.237563, -0.9004306 52.2374758, -0.9002875 52.2374599, -0.899451 52.2374754, -0.8992742 52.2374787, -0.8983757 52.2375141, -0.8982476 52.2375307)",,,,
333395331,False,,Silver Street,residential,,True,6.32,"LINESTRING (-0.8985686 52.2384798, -0.898599 52.2385335)",,,,
61191542,True,,Bradshaw Street,residential,,False,68.454,"LINESTRING (-0.8985686 52.2384798, -0.8985094 52.2384891, -0.8984255 52.2384997, -0.898035 52.2385602, -0.8978284 52.2385923, -0.8977335 52.2386108, -0.8976489 52.2386356, -0.897622 52.2386608)",,,,
333395331,False,,Silver Street,residential,,False,6.32,"LINESTRING (-0.898599 52.2385335, -0.8985686 52.2384798)",,,,
61191541,False,,King Street,residential,,True,40.095,"LINESTRING (-0.898599 52.2385335, -0.8987025 52.2385102, -0.8988402 52.2384674, -0.8989407 52.2384281, -0.8991133 52.2383605)",,,,
393275842,True,,Greyfriars,unclassified,,False,11.455,"LINESTRING (-0.8989306 52.2393197, -0.8990963 52.2393019)",,,,
61191540,True,,Silver Street,residential,,False,91.0,"LINESTRING (-0.8989306 52.2393197, -0.8989481 52.2392531, -0.8988823 52.2390897, -0.898599 52.2385335)",,,no,
61191541,False,,King Street,residential,,False,40.095,"LINESTRING (-0.8991133 52.2383605, -0.8989407 52.2384281, -0.8988402 52.2384674, -0.8987025 52.2385102, -0.898599 52.2385335)",,,,
61192759,False,,Latymer Court,residential,,False,37.07,"LINESTRING (-0.8968407 52.2407372, -0.8963064 52.2408012)",,,,
61192760,False,,Latymer Court,residential,,False,24.103,"LINESTRING (-0.8968407 52.2407372, -0.8969265 52.2409475)",,,,
61192760,False,,Latymer Court,residential,,True,31.715,"LINESTRING (-0.8968407 52.2407372, -0.8967226 52.2404613)",,,,
61192759,False,,Latymer Court,residential,,True,37.07,"LINESTRING (-0.8963064 52.2408012, -0.8968407 52.2407372)",,,,
59753111,False,,Newland,residential,,False,50.800999999999995,"LINESTRING (-0.8963064 52.2408012, -0.8962129 52.2405383, -0.8961667 52.2404085, -0.8961476 52.2403548)",,,,
59753111,False,,Newland,residential,,True,48.963,"LINESTRING (-0.8963064 52.2408012, -0.8963683 52.2409748, -0.8964245 52.241114, -0.8964674 52.2411749, -0.8964993 52.2412241)",,,,
61192760,False,,Latymer Court,residential,,False,31.715,"LINESTRING (-0.8967226 52.2404613, -0.8968407 52.2407372)",,,,
61192760,False,,Latymer Court,residential,,True,24.103,"LINESTRING (-0.8969265 52.2409475, -0.8968407 52.2407372)",,,,
61192762,False,,,residential,,False,24.879,"LINESTRING (-0.8987533 52.2399893, -0.8987933 52.2402117)",,,,
11977322,True,,Lady's Lane,unclassified,30 mph,False,55.346999999999994,"LINESTRING (-0.8987533 52.2399893, -0.898353 52.2399677, -0.8979423 52.2399773)",,,,
61192762,False,,,residential,,True,24.879,"LINESTRING (-0.8987933 52.2402117, -0.8987533 52.2399893)",,,,
61192764,False,,,unclassified,,False,22.782,"LINESTRING (-0.8919181 52.2390518, -0.8919527 52.2391752, -0.8919871 52.2391963, -0.8920179 52.2392069, -0.8920623 52.2392145)",,,,
61192772,False,,,unclassified,,True,19.415,"LINESTRING (-0.8920623 52.2392145, -0.8923464 52.2391997)",,,,
61192764,False,,,unclassified,,False,13.51,"LINESTRING (-0.8920623 52.2392145, -0.8920234 52.2392382, -0.8920006 52.2392694, -0.8919928 52.2393064, -0.891994 52.2393228)",,,,
61192764,False,,,unclassified,,True,22.782,"LINESTRING (-0.8920623 52.2392145, -0.8920179 52.2392069, -0.8919871 52.2391963, -0.8919527 52.2391752, -0.8919181 52.2390518)",,,,
61192764,False,,,unclassified,,True,13.510000000000002,"LINESTRING (-0.891994 52.2393228, -0.8919928 52.2393064, -0.8920006 52.2392694, -0.8920234 52.2392382, -0.8920623 52.2392145)",,,,
56659871,True,,Castilian Street,residential,,False,58.336,"LINESTRING (-0.8921311 52.2370318, -0.8921951 52.2370975, -0.8923813 52.237247, -0.8924568 52.2373371, -0.8925155 52.2374078, -0.8925621 52.2374449, -0.8926084 52.2374612)",,,,
61192765,False,,Castilian Terrace,residential,,False,65.29299999999999,"LINESTRING (-0.8921311 52.2370318, -0.8913904 52.23715, -0.8913118 52.2371527, -0.8912819 52.2371537, -0.8911973 52.2371566)",,,,
61192765,False,,Castilian Terrace,residential,,True,65.29299999999999,"LINESTRING (-0.8911973 52.2371566, -0.8912819 52.2371537, -0.8913118 52.2371527, -0.8913904 52.23715, -0.8921311 52.2370318)",,,,
61214453,True,,Swan Street,unclassified,,False,43.857,"LINESTRING (-0.8938944 52.2342576, -0.8938587 52.2343722, -0.8938579 52.2345048, -0.8938327 52.2345702, -0.8938206 52.2345908, -0.8938019 52.2346006, -0.8937777 52.2346088, -0.8937388 52.2346121)",,,,
61214457,True,,,primary,30 mph,False,14.968,"LINESTRING (-0.8938944 52.2342576, -0.8938253 52.2342812, -0.8937563 52.2342813, -0.8936893 52.2342657)",roundabout,,,
61214457,True,,,primary,30 mph,False,14.0,"LINESTRING (-0.8936273 52.2342452, -0.8935755 52.2341938, -0.8935655 52.2341501, -0.8935728 52.2341292)",roundabout,,,
61214462,True,A5123,Victoria Promenade,primary,30 mph,False,80.664,"LINESTRING (-0.8936273 52.2342452, -0.893547 52.2342569, -0.8933228 52.2342947, -0.8932841 52.2343005, -0.8930594 52.2343281, -0.8929578 52.2343427, -0.8924719 52.2344038)",,,,
"[61214457, 1098200662]",True,,,primary,30 mph,False,32.571,"LINESTRING (-0.8935728 52.2341292, -0.893578 52.2341145, -0.8935806 52.234107, -0.8936188 52.2340696, -0.8936756 52.2340424, -0.8937531 52.2340282, -0.8938249 52.2340317, -0.8938905 52.23405, -0.8939418 52.234081)",roundabout,,,
61214457,True,,,primary,30 mph,False,12.119,"LINESTRING (-0.8939418 52.234081, -0.8939792 52.2341417, -0.893974 52.2341857)",roundabout,,,
61214461,True,A5123,Victoria Promenade,primary,30 mph,False,60.82599999999999,"LINESTRING (-0.8939418 52.234081, -0.8941579 52.2340499, -0.8944115 52.2340151, -0.8945041 52.2340052, -0.8945603 52.2339992, -0.89482 52.2339886)",,,,
61214457,True,,,primary,30 mph,False,9.809,"LINESTRING (-0.893974 52.2341857, -0.8939445 52.234226, -0.8938944 52.2342576)",roundabout,,,
331526686,False,,Angel Street,residential,,True,53.203,"LINESTRING (-0.8961355 52.2359601, -0.8960464 52.2359695, -0.8958263 52.2359926, -0.8957514 52.2360004, -0.8956779 52.2360053, -0.8955048 52.2360178, -0.8953621 52.2360261)",,,,
56752125,False,,Saint John's Street,residential,20 mph,True,36.916,"LINESTRING (-0.8958939 52.2351282, -0.8957625 52.2351348, -0.8953836 52.2351537, -0.8953536 52.2351552)",,,,
61218051,True,,Saint John's Street,residential,,False,35.121,"LINESTRING (-0.8958939 52.2351282, -0.8959527 52.2351113, -0.8959952 52.235099, -0.8960665 52.2350738, -0.8961274 52.2350227, -0.8961428 52.2350018, -0.8961717 52.2349624, -0.8961968 52.2348967)",,,,
470239071,True,A508,Cattle Market Road,trunk,30 mph,False,44.672,"LINESTRING (-0.8961968 52.2348967, -0.8961498 52.2348305, -0.8961389 52.2347762, -0.8961324 52.2347439, -0.8961384 52.2346801, -0.8961553 52.234502)",,,,
61218067,True,,Bridge Street,unclassified,,False,23.317999999999998,"LINESTRING (-0.8972048 52.2351131, -0.89709 52.2350084, -0.8970529 52.2349904, -0.896983 52.2349565)",,,,
61218071,False,,Bridge Street,residential,,False,190.557,"LINESTRING (-0.8972048 52.2351131, -0.8971823 52.2355586, -0.897186 52.2357879, -0.8971874 52.2358771, -0.8972359 52.2361919, -0.8973076 52.2364909, -0.8973344 52.2366646, -0.8973327 52.2367324, -0.8972966 52.2368184)",,,,
61218090,True,,Kingswell Street,residential,,False,33.617000000000004,"LINESTRING (-0.8976513 52.2350319, -0.8975703 52.2349423, -0.8974932 52.2348937, -0.8974044 52.2348661, -0.897307 52.2348273)",,,,
61218096,False,,Kingswell Street,residential,,False,79.59299999999999,"LINESTRING (-0.8976513 52.2350319, -0.897654 52.2353493, -0.8976677 52.2353995, -0.8976836 52.2354515, -0.8977137 52.2354996, -0.8977678 52.2355484, -0.8978338 52.2355979, -0.897885 52.235659, -0.8979099 52.2357082)",,,,
"[61218113, 61218110]",True,,"['Foundry Street', 'St James Street']",residential,,False,149.296,"LINESTRING (-0.8976513 52.2350319, -0.89785 52.2350369, -0.8981402 52.2350339, -0.898561 52.2350227, -0.8991683 52.2349981, -0.8991526 52.2345858)",,,,
193176179,True,A508,Bridge Street,trunk,30 mph,False,6.052,"LINESTRING (-0.897307 52.2348273, -0.8972563 52.234872)",,,,
61218096,False,,Kingswell Street,residential,,False,77.20700000000001,"LINESTRING (-0.8979099 52.2357082, -0.8979167 52.2357389, -0.8980055 52.2361394, -0.8980244 52.2362246, -0.8980356 52.2362749, -0.8980627 52.2363962)",,,,
61218096,False,,Kingswell Street,residential,,True,79.59299999999999,"LINESTRING (-0.8979099 52.2357082, -0.897885 52.235659, -0.8978338 52.2355979, -0.8977678 52.2355484, -0.8977137 52.2354996, -0.8976836 52.2354515, -0.8976677 52.2353995, -0.897654 52.2353493, -0.8976513 52.2350319)",,,,
61218096,False,,Kingswell Street,residential,,True,77.207,"LINESTRING (-0.8980627 52.2363962, -0.8980356 52.2362749, -0.8980244 52.2362246, -0.8980055 52.2361394, -0.8979167 52.2357389, -0.8979099 52.2357082)",,,,
61218100,True,,Woolmonger Street,residential,,False,174.49000000000004,"LINESTRING (-0.8980627 52.2363962, -0.8981599 52.2363931, -0.8984904 52.236357, -0.898617 52.2363375, -0.8987166 52.2363122, -0.8988527 52.2362706, -0.8989714 52.2362243, -0.8990119 52.2362008, -0.8990322 52.2361686, -0.8990125 52.2361319, -0.8989087 52.2360165, -0.8988332 52.2359414, -0.8986741 52.235824, -0.8985806 52.2357918, -0.8984075 52.2357371, -0.8983239 52.2357097, -0.8982661 52.2356979, -0.8982018 52.235697, -0.8979099 52.2357082)",,,,
31309571,False,,Commercial Street,residential,,True,7.498,"LINESTRING (-0.8990425 52.2345858, -0.8991526 52.2345858)",,,,
61218107,True,,Commercial Street,residential,,False,112.25,"LINESTRING (-0.8990425 52.2345858, -0.8989459 52.234588, -0.8977386 52.2346151, -0.8976474 52.2346242, -0.8975333 52.2346385, -0.897399 52.2346323)",,,,
31309571,False,,Commercial Street,residential,,False,7.498,"LINESTRING (-0.8991526 52.2345858, -0.8990425 52.2345858)",,,,
31309571,False,,Commercial Street,residential,,True,49.55800000000001,"LINESTRING (-0.8991526 52.2345858, -0.8992315 52.2345818, -0.8992778 52.2345754, -0.8993179 52.2345649, -0.8993563 52.2345486, -0.8993877 52.23453, -0.8994227 52.2344929, -0.8995774 52.2342689)",,,,
"[4274696, 4274698]",True,"['A428', 'A508']","['Bridge Street', 'St Peters Way']",trunk,30 mph,False,156.69999999999996,"LINESTRING (-0.8995774 52.2342689, -0.8993443 52.2342032, -0.8989171 52.2341109, -0.8977642 52.2339435, -0.8976133 52.2339457, -0.8975542 52.2339598, -0.8975084 52.2339769, -0.8974088 52.2340359)",,,,
31309571,False,,Commercial Street,residential,,False,49.558,"LINESTRING (-0.8995774 52.2342689, -0.8994227 52.2344929, -0.8993877 52.23453, -0.8993563 52.2345486, -0.8993179 52.2345649, -0.8992778 52.2345754, -0.8992315 52.2345818, -0.8991526 52.2345858)",,,,
61293772,True,A5123,York Road,primary,30 mph,False,39.387,"LINESTRING (-0.8890879 52.2395343, -0.8893981 52.2396597, -0.8894325 52.239678, -0.88946 52.2396967, -0.8894842 52.2397136, -0.8895066 52.2397299, -0.8895395 52.2397518)",,,,
89871336,False,,,unclassified,,True,52.477,"LINESTRING (-0.9004172 52.2359516, -0.9004171 52.235729, -0.900432 52.2357187, -0.9004642 52.2356845, -0.900542 52.2356548, -0.9007604 52.2356136)",,,,
33132436,False,,The Green,primary_link,,False,8.93,"LINESTRING (-0.9031338 52.23548, -0.9031433 52.2353999)",,,,
61480614,False,,The Green,residential,,True,82.96,"LINESTRING (-0.9031338 52.23548, -0.9031142 52.23571, -0.9030953 52.2357749, -0.9030893 52.2357988, -0.9030676 52.2358163, -0.9030291 52.2358309, -0.9029935 52.2358379, -0.902952 52.2358396, -0.9029129 52.2358336, -0.9028785 52.2358228, -0.9027489 52.2357723, -0.9024934 52.2356733)",,,,
"[554341627, 1106761989]",True,A428,St Peters Way,primary,30 mph,False,121.097,"LINESTRING (-0.9031338 52.23548, -0.9028346 52.2354526, -0.9026273 52.2354374, -0.9023694 52.2354184, -0.9020978 52.2353782, -0.9020032 52.2353592, -0.9018766 52.2353268, -0.9015783 52.2352584, -0.9015022 52.2352409, -0.9014112 52.2352373)",,,,
61480611,False,,Freeschool Street,residential,,False,22.85,"LINESTRING (-0.9021849 52.2362768, -0.9022185 52.2362044, -0.9022468 52.2361665, -0.9022773 52.2361251, -0.9022971 52.2360837)",,,,
61480611,False,,Freeschool Street,residential,,False,48.273,"LINESTRING (-0.9022971 52.2360837, -0.9023234 52.2360245, -0.9023787 52.2358038, -0.9024158 52.2357411, -0.9024934 52.2356733)",,,,
"[61480612, 61480613]",False,,"['Gregory Street', 'Court Road']",residential,,False,204.039,"LINESTRING (-0.9022971 52.2360837, -0.9022511 52.2360719, -0.9021887 52.2360695, -0.9021102 52.2360735, -0.9020358 52.2360787, -0.9020153 52.2360812, -0.9018229 52.236104, -0.9016771 52.2361232, -0.9016169 52.2361296, -0.9015728 52.2361253, -0.9015272 52.2361113, -0.9014984 52.2360888, -0.9014757 52.2360573, -0.9014503 52.2360131, -0.9014185 52.2359374, -0.9013945 52.2358803, -0.9013399 52.2358228, -0.9013078 52.2357814, -0.9013024 52.2357211, -0.9013035 52.2356685, -0.9013299 52.2355971, -0.9013688 52.235541, -0.9014564 52.235509, -0.9015716 52.235483, -0.9017128 52.2354774, -0.9018217 52.2354859, -0.9021371 52.2355518, -0.9024934 52.2356733)",,,,
61480611,False,,Freeschool Street,residential,,True,22.85,"LINESTRING (-0.9022971 52.2360837, -0.9022773 52.2361251, -0.9022468 52.2361665, -0.9022185 52.2362044, -0.9021849 52.2362768)",,,,
61480611,False,,Freeschool Street,residential,,True,48.273,"LINESTRING (-0.9024934 52.2356733, -0.9024158 52.2357411, -0.9023787 52.2358038, -0.9023234 52.2360245, -0.9022971 52.2360837)",,,,
"[61480612, 61480613]",False,,"['Gregory Street', 'Court Road']",residential,,True,204.03900000000002,"LINESTRING (-0.9024934 52.2356733, -0.9021371 52.2355518, -0.9018217 52.2354859, -0.9017128 52.2354774, -0.9015716 52.235483, -0.9014564 52.235509, -0.9013688 52.235541, -0.9013299 52.2355971, -0.9013035 52.2356685, -0.9013024 52.2357211, -0.9013078 52.2357814, -0.9013399 52.2358228, -0.9013945 52.2358803, -0.9014185 52.2359374, -0.9014503 52.2360131, -0.9014757 52.2360573, -0.9014984 52.2360888, -0.9015272 52.2361113, -0.9015728 52.2361253, -0.9016169 52.2361296, -0.9016771 52.2361232, -0.9018229 52.236104, -0.9020153 52.2360812, -0.9020358 52.2360787, -0.9021102 52.2360735, -0.9021887 52.2360695, -0.9022511 52.2360719, -0.9022971 52.2360837)",,,,
61480614,False,,The Green,residential,,False,82.96,"LINESTRING (-0.9024934 52.2356733, -0.9027489 52.2357723, -0.9028785 52.2358228, -0.9029129 52.2358336, -0.902952 52.2358396, -0.9029935 52.2358379, -0.9030291 52.2358309, -0.9030676 52.2358163, -0.9030893 52.2357988, -0.9030953 52.2357749, -0.9031142 52.23571, -0.9031338 52.23548)",,,,
61480618,True,,Freeschool Street,residential,,False,61.063,"LINESTRING (-0.9019226 52.2367972, -0.9020327 52.2364694, -0.9020899 52.23638, -0.9021849 52.2362768)",,,,
"[191289980, 1053795597, 780456974]",True,,Marefair,unclassified,,False,65.644,"LINESTRING (-0.9019226 52.2367972, -0.901215 52.2367709, -0.901158 52.23677, -0.90096 52.2367667)",,2,,
61908807,False,,St Mary's Street,residential,,False,10.013,"LINESTRING (-0.9030478 52.2376881, -0.9029033 52.2376714)",,,,
"[61908797, 61908798]",False,,"['Doddridge Street', 'Phoenix Street']",residential,,False,118.992,"LINESTRING (-0.9030478 52.2376881, -0.9029281 52.237884, -0.9029281 52.2383636, -0.9024888 52.2386339)",,,,
61908807,False,,St Mary's Street,residential,,True,34.245999999999995,"LINESTRING (-0.9030478 52.2376881, -0.9032071 52.2377066, -0.9034937 52.2378195)",,,,
58706013,False,,Castle Street,residential,,False,36.122,"LINESTRING (-0.9024888 52.2386339, -0.9023545 52.2386206, -0.9019683 52.2385715)",,,,
58706013,False,,Castle Street,residential,,True,68.951,"LINESTRING (-0.9024888 52.2386339, -0.9028183 52.2386622, -0.9034945 52.2387055)",,,,
"[61908797, 61908798]",False,,"['Doddridge Street', 'Phoenix Street']",residential,,True,118.992,"LINESTRING (-0.9024888 52.2386339, -0.9029281 52.2383636, -0.9029281 52.237884, -0.9030478 52.2376881)",,,,
61908807,False,,St Mary's Street,residential,,True,10.013,"LINESTRING (-0.9029033 52.2376714, -0.9030478 52.2376881)",,,,
61908807,False,,St Mary's Street,residential,,False,67.433,"LINESTRING (-0.9029033 52.2376714, -0.9028101 52.2376606, -0.9027112 52.2376718, -0.9023516 52.2377125, -0.9022835 52.2377202, -0.9019578 52.237814)",,,,
58706013,False,,Castle Street,residential,,False,132.26100000000002,"LINESTRING (-0.9019683 52.2385715, -0.9014821 52.2385402, -0.9014037 52.2385498, -0.9013675 52.2385875, -0.9012044 52.2393786)",,,,
58706013,False,,Castle Street,residential,,True,36.122,"LINESTRING (-0.9019683 52.2385715, -0.9023545 52.2386206, -0.9024888 52.2386339)",,,,
