osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,bridge,geometry,width,junction
4641173,False,,,Warwick's Bench,unclassified,,True,229.70300000000003,,"LINESTRING (-0.5696082 51.2313263, -0.5697557 51.2314506, -0.569863 51.2315968, -0.5698415 51.2317076, -0.5697289 51.2319125, -0.5697193 51.2319293, -0.5695879 51.2321583, -0.5695611 51.2322322, -0.5695656 51.2323073, -0.5696699 51.2325205, -0.5698246 51.2327616, -0.5700642 51.2330277, -0.5700963 51.2331352, -0.5700788 51.2332466)",,
4641173,False,,,Warwick's Bench,unclassified,,True,9.063,,"LINESTRING (-0.5695478 51.2312541, -0.5696082 51.2313263)",,
4746660,False,,,Abbot Road,residential,,True,331.373,,"LINESTRING (-0.5695478 51.2312541, -0.5697589 51.2311833, -0.5698648 51.2311455, -0.5699211 51.2311287, -0.569981 51.2311332, -0.5701553 51.2311651, -0.5704665 51.2312273, -0.5707361 51.2313138, -0.5708317 51.2313563, -0.5708969 51.2314078, -0.5709524 51.2314545, -0.5709868 51.2315094, -0.5709766 51.2315477, -0.5709479 51.2315841, -0.5708427 51.2316291, -0.5706721 51.2316829, -0.5704973 51.2317421, -0.5703865 51.2318055, -0.5703002 51.2318772, -0.5702443 51.2319281, -0.5702439 51.231983, -0.5702707 51.2320318, -0.5703458 51.232062, -0.570496 51.2320637, -0.571385 51.2319887, -0.571672 51.2319719, -0.5719214 51.2319383, -0.5720761 51.2318964)",,
4746660,False,,,Abbot Road,residential,,False,331.37300000000005,,"LINESTRING (-0.5720761 51.2318964, -0.5719214 51.2319383, -0.571672 51.2319719, -0.571385 51.2319887, -0.570496 51.2320637, -0.5703458 51.232062, -0.5702707 51.2320318, -0.5702439 51.231983, -0.5702443 51.2319281, -0.5703002 51.2318772, -0.5703865 51.2318055, -0.5704973 51.2317421, -0.5706721 51.2316829, -0.5708427 51.2316291, -0.5709479 51.2315841, -0.5709766 51.2315477, -0.5709868 51.2315094, -0.5709524 51.2314545, -0.5708969 51.2314078, -0.5708317 51.2313563, -0.5707361 51.2313138, -0.5704665 51.2312273, -0.5701553 51.2311651, -0.569981 51.2311332, -0.5699211 51.2311287, -0.5698648 51.2311455, -0.5697589 51.2311833, -0.5695478 51.2312541)",,
5003320,False,,,Haydon Place,unclassified,30 mph,False,69.739,,"LINESTRING (-0.5732339 51.2381876, -0.5729945 51.2375786)",,
49723789,False,,,Leapale Lane,unclassified,,True,80.351,,"LINESTRING (-0.5732339 51.2381876, -0.5743356 51.2379722)",,
4753487,False,,,The Bars,unclassified,,False,63.641999999999996,,"LINESTRING (-0.5732339 51.2381876, -0.5726753 51.2382916, -0.5723596 51.2383547)",,
"[5003320, 5003321]",False,,,"['Sandfield Terrace', 'Haydon Place']","['unclassified', 'residential']",30 mph,"[False, True]",329.16700000000003,,"LINESTRING (-0.5732339 51.2381876, -0.5735146 51.2386674, -0.5736068 51.2388249, -0.5733549 51.239319, -0.5732287 51.2395665, -0.5731804 51.2396108, -0.5730999 51.2396326, -0.573006 51.2396158, -0.5729497 51.239589, -0.5726868 51.2389643, -0.5723596 51.2383547)",,
4753487,False,,,The Bars,unclassified,,True,50.230000000000004,,"LINESTRING (-0.5717463 51.2385118, -0.5718607 51.2385361, -0.5719534 51.238467, -0.5720163 51.2384202, -0.5723596 51.2383547)",,
49723789,False,,,Leapale Lane,unclassified,,False,80.351,,"LINESTRING (-0.5743356 51.2379722, -0.5732339 51.2381876)",,
27027217,False,,,College Road,unclassified,,True,149.23,,"LINESTRING (-0.5743356 51.2379722, -0.5744645 51.2382255, -0.5746567 51.2386019, -0.5746837 51.2386625, -0.5749562 51.2392155, -0.5749745 51.2392532)",,
52834812,False,,,Leapale Lane,unclassified,,True,36.929,,"LINESTRING (-0.5743356 51.2379722, -0.5746592 51.2379051, -0.5746865 51.2378993, -0.5748391 51.2378677)",,
3979096,False,,,Pewley Hill,residential,,False,70.455,,"LINESTRING (-0.5711185 51.2345786, -0.5710554 51.2345999, -0.5709957 51.2346084, -0.570928 51.2346079, -0.5702949 51.2345452, -0.5701329 51.2345122)",,
4641172,False,,,South Hill,unclassified,,False,166.715,,"LINESTRING (-0.5711185 51.2345786, -0.5710309 51.2344566, -0.5707707 51.2341776, -0.570134 51.233492, -0.5700844 51.2333706, -0.5700788 51.2332466)",,
4641172,False,,,South Hill,unclassified,,True,32.057,,"LINESTRING (-0.5711185 51.2345786, -0.5711642 51.2346155, -0.5712864 51.2346967, -0.5714168 51.2347979)",,
4789675,False,,,Poyle Road,residential,,True,210.151,,"LINESTRING (-0.5678047 51.2318454, -0.5678988 51.2320561, -0.5679285 51.2321197, -0.5679458 51.2321832, -0.5679681 51.2337236)",,
3979096,False,,,Pewley Hill,residential,,False,8.904,,"LINESTRING (-0.5663809 51.233167, -0.5662594 51.233142)",,
3979096,False,,,Pewley Hill,residential,,True,127.874,,"LINESTRING (-0.5663809 51.233167, -0.5665793 51.2332179, -0.5668755 51.2332819, -0.5672091 51.2333736, -0.567524 51.2334983, -0.5676505 51.2335582, -0.5677764 51.2336179, -0.5679681 51.2337236)",,
4789694,False,,,High Pewley,residential,,False,182.34099999999998,,"LINESTRING (-0.5663809 51.233167, -0.5663873 51.2331352, -0.5663905 51.2331076, -0.5663892 51.2330758, -0.566365 51.2329306, -0.566311 51.2327797, -0.5663167 51.2327011, -0.5663376 51.2326403, -0.5664168 51.2325396, -0.5664885 51.2324403, -0.5665509 51.2323591, -0.5665983 51.2322481, -0.5666537 51.2320259, -0.5666534 51.232015, -0.5666499 51.232004, -0.5666423 51.2319978, -0.566626 51.2319911, -0.5664835 51.2319809, -0.5663437 51.2319543, -0.5663107 51.2319365, -0.5662929 51.2319129, -0.5661739 51.2317503)",,
4789694,False,,,High Pewley,residential,,True,182.34099999999998,,"LINESTRING (-0.5661739 51.2317503, -0.5662929 51.2319129, -0.5663107 51.2319365, -0.5663437 51.2319543, -0.5664835 51.2319809, -0.566626 51.2319911, -0.5666423 51.2319978, -0.5666499 51.232004, -0.5666534 51.232015, -0.5666537 51.2320259, -0.5665983 51.2322481, -0.5665509 51.2323591, -0.5664885 51.2324403, -0.5664168 51.2325396, -0.5663376 51.2326403, -0.5663167 51.2327011, -0.566311 51.2327797, -0.566365 51.2329306, -0.5663892 51.2330758, -0.5663905 51.2331076, -0.5663873 51.2331352, -0.5663809 51.233167)",,
4789711,False,,,Oxford Terrace,residential,,False,59.772,,"LINESTRING (-0.5705201 51.2349817, -0.5704058 51.2348848, -0.5703106 51.2347916, -0.5701345 51.2345803, -0.5701329 51.2345122)",,
4789712,False,,,Oxford Road,residential,,True,73.449,,"LINESTRING (-0.5695054 51.2347578, -0.5699389 51.23536)",,
4789717,False,,,Brodie Road,residential,,False,101.616,,"LINESTRING (-0.5673525 51.236702, -0.5666916 51.2358872)",,
31648939,True,,,Sydenham Road,unclassified,,False,69.36699999999999,,"LINESTRING (-0.5673525 51.236702, -0.5670487 51.2368113, -0.56646 51.2369778)",,
4753487,False,,,The Bars,unclassified,,False,50.230000000000004,,"LINESTRING (-0.5723596 51.2383547, -0.5720163 51.2384202, -0.5719534 51.238467, -0.5718607 51.2385361, -0.5717463 51.2385118)",,
4753487,False,,,The Bars,unclassified,,True,63.641999999999996,,"LINESTRING (-0.5723596 51.2383547, -0.5726753 51.2382916, -0.5732339 51.2381876)",,
"[5003320, 5003321]",False,,,"['Sandfield Terrace', 'Haydon Place']","['residential', 'unclassified']",30 mph,"[False, True]",329.16700000000003,,"LINESTRING (-0.5723596 51.2383547, -0.5726868 51.2389643, -0.5729497 51.239589, -0.573006 51.2396158, -0.5730999 51.2396326, -0.5731804 51.2396108, -0.5732287 51.2395665, -0.5733549 51.239319, -0.5736068 51.2388249, -0.5735146 51.2386674, -0.5732339 51.2381876)",,
49721676,True,,,Haydon Place,unclassified,,False,81.91000000000001,,"LINESTRING (-0.572749 51.2368625, -0.572792 51.2369145, -0.5728228 51.2371345, -0.5728523 51.2372327, -0.5729328 51.2374477, -0.5729945 51.2375786)",,
"[790619241, 49722645]",False,,,North Street,tertiary,30 mph,False,40.738,,"LINESTRING (-0.572749 51.2368625, -0.5725056 51.236915, -0.572364 51.2369456, -0.5721952 51.2369808)",,
49722645,False,,,North Street,tertiary,30 mph,True,52.504000000000005,,"LINESTRING (-0.572749 51.2368625, -0.5731891 51.2367617, -0.5732257 51.2367536, -0.5733202 51.236733, -0.5734593 51.2367039)",,
"[144781126, 3979110, 49722759]",True,2,,"['North Street', 'Woodbridge Road']",tertiary,30 mph,False,249.08800000000002,,"LINESTRING (-0.5734593 51.2367039, -0.5742327 51.2365282, -0.5744252 51.236481, -0.5744762 51.2364685, -0.5745851 51.2364787, -0.5748112 51.2369743, -0.5749266 51.2372799, -0.5749935 51.2375117, -0.5750928 51.2377015, -0.575251 51.2378073, -0.5753127 51.2378424, -0.5753487 51.2378629)",,
49722645,False,,,North Street,tertiary,30 mph,False,52.504000000000005,,"LINESTRING (-0.5734593 51.2367039, -0.5733202 51.236733, -0.5732257 51.2367536, -0.5731891 51.2367617, -0.572749 51.2368625)",,
5003751,False,,,Martyr Road,residential,,True,38.271,,"LINESTRING (-0.5724741 51.2376895, -0.5729945 51.2375786)",,
5003751,False,,,Martyr Road,residential,,False,125.576,,"LINESTRING (-0.5724741 51.2376895, -0.571664 51.2378521, -0.5714777 51.2378895, -0.5711826 51.2379517, -0.5707454 51.2380071)",,
5003823,True,,,Ward Street,unclassified,,False,81.66300000000001,,"LINESTRING (-0.5724741 51.2376895, -0.5723668 51.2374493, -0.5723615 51.2373435, -0.5723347 51.2372226, -0.5721952 51.2369808)",,
69890800,False,2,A246,York Road,primary,30 mph,False,64.733,,"LINESTRING (-0.5696022 51.2398429, -0.5686732 51.2398682)",,
69890800,False,2,A246,York Road,primary,30 mph,True,85.844,,"LINESTRING (-0.5696022 51.2398429, -0.5703397 51.2398237, -0.5704121 51.2398218, -0.5708338 51.2398053)",,
57692601,True,1,,Walnut Tree Close,tertiary,30 mph,False,31.674999999999997,,"LINESTRING (-0.579379 51.2363633, -0.5792181 51.2363012, -0.5791027 51.2362903, -0.5789578 51.2363127)",,
5003320,False,,,Haydon Place,unclassified,30 mph,True,69.739,,"LINESTRING (-0.5729945 51.2375786, -0.5732339 51.2381876)",,
5003751,False,,,Martyr Road,residential,,False,38.271,,"LINESTRING (-0.5729945 51.2375786, -0.5724741 51.2376895)",,
69890800,False,2,A246,York Road,primary,30 mph,False,30.341,,"LINESTRING (-0.5686732 51.2398682, -0.5682377 51.239879)",,
69890800,False,2,A246,York Road,primary,30 mph,True,64.733,,"LINESTRING (-0.5686732 51.2398682, -0.5696022 51.2398429)",,
69890800,False,2,A246,York Road,primary,30 mph,True,71.254,,"LINESTRING (-0.5667192 51.2399166, -0.5677417 51.2398877)",,
27027217,False,,,College Road,unclassified,,False,149.23,,"LINESTRING (-0.5749745 51.2392532, -0.5749562 51.2392155, -0.5746837 51.2386625, -0.5746567 51.2386019, -0.5744645 51.2382255, -0.5743356 51.2379722)",,
35955339,False,,,Racks Court,residential,,True,25.21,,"LINESTRING (-0.5730506 51.2327512, -0.5726967 51.2327991)",,
24698907,True,,,Quarry Street,unclassified,,False,83.798,,"LINESTRING (-0.5730506 51.2327512, -0.572896 51.2323244, -0.5728656 51.2322406, -0.5728575 51.2321667, -0.5729085 51.2321096, -0.5730264 51.2320572)",,
35955339,False,,,Racks Court,residential,,False,26.508000000000003,,"LINESTRING (-0.5723211 51.2328368, -0.5725544 51.2328183, -0.5726967 51.2327991)",,
35955440,False,,,Castle Street,unclassified,,False,92.253,,"LINESTRING (-0.5727222 51.2347071, -0.5725586 51.234734, -0.5723771 51.2347247, -0.5723306 51.2347223, -0.5718934 51.2347323, -0.5715988 51.2347602, -0.5714168 51.2347979)",,
4647004,True,1,A281,Millbrook,primary,30 mph,False,59.29900000000001,,"LINESTRING (-0.5770716 51.2359932, -0.5770384 51.2359205, -0.5770388 51.2358894, -0.5770385 51.2358205, -0.5770349 51.235761, -0.5770129 51.2356871, -0.5769877 51.2356261, -0.5769357 51.2354695)",,
61742371,True,3,A322,Onslow Street,primary,30 mph,False,38.135999999999996,,"LINESTRING (-0.5770716 51.2359932, -0.5771026 51.2359498, -0.5771457 51.2358877, -0.5772046 51.2358318, -0.5773921 51.235722)",,
53125569,True,,A3100,Onslow Street,primary,30 mph,False,43.651,,"LINESTRING (-0.5779678 51.2354835, -0.5781083 51.2353407, -0.5781122 51.2352991, -0.5781127 51.2352706, -0.5780881 51.235221, -0.5780775 51.2351937, -0.5780917 51.2351196)",,
661556186,True,3,,Onslow Street,primary,30 mph,False,38.251999999999995,,"LINESTRING (-0.5779678 51.2354835, -0.5781244 51.2354348, -0.5782039 51.2354187, -0.5783104 51.2354238, -0.5784904 51.2354483)",,
5003750,True,,,Leapale Road,tertiary,,False,13.779,,"LINESTRING (-0.5751035 51.2378308, -0.5749372 51.2377636)",,
49723820,True,,,Leapale Lane,unclassified,,False,18.859,,"LINESTRING (-0.5751035 51.2378308, -0.5748391 51.2378677)",,
52834811,True,,,Leapale Lane,unclassified,,False,13.44,,"LINESTRING (-0.5748391 51.2378677, -0.5749372 51.2377636)",,
52834812,False,,,Leapale Lane,unclassified,,False,36.929,,"LINESTRING (-0.5748391 51.2378677, -0.5746865 51.2378993, -0.5746592 51.2379051, -0.5743356 51.2379722)",,
50761445,True,,,,primary_link,30 mph,False,67.839,,"LINESTRING (-0.5758525 51.2390004, -0.5757885 51.2389475, -0.5757692 51.2388772, -0.5757549 51.238738, -0.57573 51.2386529, -0.5757174 51.2386326, -0.5756302 51.2384848, -0.5756491 51.2384188)",,
1117650624,True,3,A322,Onslow Street,primary,30 mph,False,36.397999999999996,,"LINESTRING (-0.5758525 51.2390004, -0.575925 51.2387922, -0.5759786 51.238683)",,
24598709,True,2,,Woodbridge Road,primary_link,30 mph,False,24.134,,"LINESTRING (-0.5757765 51.2385067, -0.5758432 51.2385667, -0.5758862 51.2386053, -0.5759786 51.238683)",,
50761443,True,2,,,primary_link,30 mph,False,25.352,,"LINESTRING (-0.5757765 51.2385067, -0.5758497 51.2385082, -0.5759221 51.2385096, -0.5759566 51.2385103, -0.5761205 51.238458)",,
"[61267172, 1117650623]",True,3,A322,Onslow Street,primary,30 mph,False,207.66199999999998,,"LINESTRING (-0.5761205 51.238458, -0.5761823 51.2383898, -0.5765235 51.2380638, -0.5768611 51.2377405, -0.5770033 51.2375675, -0.5770679 51.2374243, -0.5770826 51.2373731, -0.5771162 51.2372757, -0.5771323 51.237206, -0.577147 51.2370583, -0.5771441 51.2369664, -0.5771374 51.2368992, -0.5771333 51.2367588)",,
4397769,True,,,Laundry Road,unclassified,,False,54.298,,"LINESTRING (-0.57777 51.2388049, -0.5778344 51.2387243, -0.5779229 51.2386958, -0.5782689 51.2386807, -0.578352 51.2386924, -0.5784432 51.2387243)",,
28652954,True,2,,Laundry Road,unclassified,30 mph,False,119.44,,"LINESTRING (-0.57777 51.2388049, -0.5777003 51.2387596, -0.5776144 51.2387243, -0.5773757 51.2387243, -0.5772255 51.2387143, -0.5771118 51.2386674, -0.5767972 51.2384729, -0.5766453 51.2384316, -0.5765659 51.2384326, -0.576525 51.2384331, -0.576279 51.2384828)",,
61570047,False,,,Chapel Street,unclassified,,False,6.015,,"LINESTRING (-0.5732307 51.2346369, -0.5731931 51.2345882)",,
5003750,True,,,Leapale Road,tertiary,,False,159.828,,"LINESTRING (-0.5749372 51.2377636, -0.5748223 51.2377141, -0.5745091 51.237559, -0.5744169 51.2375134, -0.5741515 51.2373653, -0.5739507 51.2372531, -0.5738085 51.2371504, -0.5737302 51.2370852, -0.5735532 51.2368618, -0.5735014 51.2367732, -0.5734928 51.2367602, -0.5734593 51.2367039)",,
3979099,False,,,Sydenham Road,unclassified,,True,36.003,,"LINESTRING (-0.5695385 51.2355649, -0.5699389 51.23536)",,
31648939,True,,,Sydenham Road,unclassified,,False,43.789,,"LINESTRING (-0.5695385 51.2355649, -0.5694539 51.2356279, -0.5693225 51.2356993, -0.5691957 51.2357607, -0.5691565 51.2357807, -0.5690744 51.235829)",,
3979104,True,,,Bright Hill,unclassified,,False,30.89,,"LINESTRING (-0.5691711 51.235567, -0.5691862 51.2356182, -0.5691882 51.2356531, -0.5691782 51.2356862, -0.5691536 51.2357295, -0.5690744 51.235829)",,
53537830,True,,,Bright Hill,unclassified,,False,27.308,,"LINESTRING (-0.5691711 51.235567, -0.5692445 51.2355913, -0.5692937 51.2356027, -0.5693585 51.235606, -0.5694243 51.2355933, -0.5695385 51.2355649)",,
4602539,False,,,Bury Street,residential,30 mph,False,51.94,,"LINESTRING (-0.5790068 51.2333271, -0.578871 51.2333465, -0.5783428 51.2335334)",,
"[26271904, 43045537]",False,2,A3100,Portsmouth Road,primary,30 mph,False,153.53800000000004,,"LINESTRING (-0.5790068 51.2333271, -0.5789451 51.2334598, -0.5788513 51.2335891, -0.5786367 51.2338423, -0.5781544 51.2344114, -0.5781163 51.2344564, -0.5780872 51.234488, -0.5780511 51.2345272, -0.578025 51.2345604)",,
43045537,False,2,A3100,Portsmouth Road,primary,30 mph,True,32.531,,"LINESTRING (-0.5790068 51.2333271, -0.5790596 51.2331794, -0.5791088 51.2330416)",,
4602538,False,,,Millmead Terrace,residential,30 mph,True,260.118,,"LINESTRING (-0.5769517 51.2319416, -0.5778041 51.2318779, -0.5778548 51.232006, -0.5782048 51.2328894, -0.5780325 51.2329146, -0.5781759 51.2332299, -0.5783428 51.2335334)",,
"[4602537, 547335732]",False,,,"['Lawn Road', 'Bury Fields']","['unclassified', 'residential']",,"[False, True]",186.74200000000002,,"LINESTRING (-0.5769517 51.2319416, -0.5769922 51.2318578, -0.5772069 51.2314135, -0.5788655 51.2312384, -0.5789827 51.231226)",6.5,
547335732,False,,,Bury Fields,unclassified,,True,63.20100000000001,,"LINESTRING (-0.5769517 51.2319416, -0.5768213 51.2321653, -0.5768139 51.2322416, -0.5768421 51.232412, -0.5768634 51.2324934)",6.5,
4602539,False,,,Bury Street,residential,30 mph,False,7.37,,"LINESTRING (-0.5783428 51.2335334, -0.5783776 51.233596)",,
4602538,False,,,Millmead Terrace,residential,30 mph,False,260.118,,"LINESTRING (-0.5783428 51.2335334, -0.5781759 51.2332299, -0.5780325 51.2329146, -0.5782048 51.2328894, -0.5778548 51.232006, -0.5778041 51.2318779, -0.5769517 51.2319416)",,
4602539,False,,,Bury Street,residential,30 mph,True,51.94,,"LINESTRING (-0.5783428 51.2335334, -0.578871 51.2333465, -0.5790068 51.2333271)",,
3979102,False,,,Harvey Road,residential,,True,173.224,,"LINESTRING (-0.5674383 51.2354083, -0.5676708 51.235254, -0.5680222 51.2350259, -0.5682868 51.2347999, -0.5684325 51.2346389, -0.5686125 51.2343115, -0.5686952 51.2341005)",,
57733570,True,,,,residential,,False,18.225,,"LINESTRING (-0.5674383 51.2354083, -0.5674512 51.2354378, -0.5674951 51.2354935, -0.5675197 51.2355418, -0.5675262 51.2355619)",,
31648939,True,,,Sydenham Road,unclassified,,False,155.009,,"LINESTRING (-0.5690744 51.235829, -0.568695 51.2360299, -0.5686399 51.2360591, -0.5682322 51.236279, -0.567674 51.2366026, -0.5673525 51.236702)",,
4641172,False,,,South Hill,unclassified,,True,166.715,,"LINESTRING (-0.5700788 51.2332466, -0.5700844 51.2333706, -0.570134 51.233492, -0.5707707 51.2341776, -0.5710309 51.2344566, -0.5711185 51.2345786)",,
4641173,False,,,Warwick's Bench,unclassified,,False,229.70299999999997,,"LINESTRING (-0.5700788 51.2332466, -0.5700963 51.2331352, -0.5700642 51.2330277, -0.5698246 51.2327616, -0.5696699 51.2325205, -0.5695656 51.2323073, -0.5695611 51.2322322, -0.5695879 51.2321583, -0.5697193 51.2319293, -0.5697289 51.2319125, -0.5698415 51.2317076, -0.569863 51.2315968, -0.5697557 51.2314506, -0.5696082 51.2313263)",,
"[837605449, 51266689, 4606375]",False,,,Castle Hill,residential,,True,264.99099999999993,,"LINESTRING (-0.5700788 51.2332466, -0.5703216 51.2332343, -0.5705335 51.2332475, -0.5707374 51.2332729, -0.5709493 51.2333434, -0.5710566 51.2334207, -0.5712953 51.2334408, -0.5715716 51.233419, -0.5719739 51.2333804, -0.5724111 51.2333384, -0.5725291 51.233335, -0.5726149 51.2333686, -0.5727356 51.2335836, -0.5728991 51.2336573, -0.5731043 51.2336514, -0.5732243 51.2336544, -0.5733258 51.2336411, -0.573404 51.2336309, -0.5734764 51.2336174)",,
4789179,False,,A3100,High Street,primary,30 mph,True,10.334,,"LINESTRING (-0.5701734 51.2364327, -0.5702593 51.2364311, -0.5703217 51.2364289)",,
61421907,False,,A3100,High Street,primary,30 mph,False,289.197,,"LINESTRING (-0.5701734 51.2364327, -0.5698754 51.2365163, -0.5692232 51.2367125, -0.5691039 51.2367521, -0.5687982 51.2368535, -0.5686214 51.2369122, -0.5680727 51.2371437, -0.5676502 51.2373333, -0.5674369 51.2374127, -0.5671798 51.2374626, -0.5670264 51.2375037, -0.5668632 51.2375707, -0.5666578 51.2376502, -0.5665519 51.2376862)",,
45524355,True,2,A281,Millbrook,primary,30 mph,False,45.139,,"LINESTRING (-0.5769357 51.2354695, -0.5770202 51.2355687, -0.5770601 51.2356155, -0.5771094 51.2356525, -0.5771614 51.2356761, -0.5772261 51.2356949, -0.5773921 51.235722)",,
"[1087091715, 1087091716, 751010349]",False,3,A281,Millbrook,primary,30 mph,True,71.334,,"LINESTRING (-0.5769357 51.2354695, -0.5768708 51.2353924, -0.5767943 51.2353142, -0.5767097 51.2352526, -0.5764285 51.2350975, -0.576247 51.2350046)",,
4366030,True,3,A322,Onslow Street,primary,30 mph,False,33.665,,"LINESTRING (-0.5756441 51.2392725, -0.575756 51.2391515, -0.5757777 51.239125, -0.5758153 51.2390675, -0.5758525 51.2390004)",,
789674285,True,2,,,primary,30 mph,False,20.924,,"LINESTRING (-0.5756441 51.2392725, -0.5756901 51.2392661, -0.5757655 51.2392729, -0.5758277 51.2392962, -0.5758514 51.2393123, -0.5758826 51.2393514)",,roundabout
154571479,True,2,,,primary,30 mph,False,23.643,,"LINESTRING (-0.5758815 51.2394184, -0.5758592 51.2394482, -0.5758256 51.2394724, -0.5757835 51.2394898, -0.5757358 51.2394995, -0.5756853 51.239501, -0.5756353 51.2394939, -0.5756077 51.2394821)",,roundabout
4517303,True,1,A246,York Road,primary,30 mph,False,45.941,,"LINESTRING (-0.5755621 51.2394626, -0.5753074 51.2394597, -0.5749023 51.2394546)",,
789674283,True,2,,,primary,30 mph,False,16.203,,"LINESTRING (-0.5755621 51.2394626, -0.575529 51.2394304, -0.5755143 51.2393937, -0.5755193 51.2393549, -0.5755374 51.2393264)",,roundabout
"[1106512454, 1106512455, 1106512458, 562112075, 1106512459, 56156952, 302957663]",False,"['2', '3']",A281,Millbrook,primary,30 mph,True,270.461,,"LINESTRING (-0.5730264 51.2320572, -0.573187 51.2322082, -0.5731939 51.2322178, -0.5734136 51.2325227, -0.573598 51.2327786, -0.5736418 51.2328394, -0.573676 51.2328869, -0.5737008 51.2329195, -0.5738994 51.2331953, -0.5740694 51.2334035, -0.5742165 51.2336035, -0.5744206 51.2338522, -0.5744661 51.2339112, -0.5745519 51.2339974, -0.5745814 51.2340235, -0.5746127 51.2340488, -0.5747118 51.2341184, -0.5747493 51.234142, -0.5748031 51.2341623, -0.5748508 51.2341843)",,
789674283,True,2,,,primary,30 mph,False,9.713999999999999,,"LINESTRING (-0.5755374 51.2393264, -0.5755678 51.239301, -0.5756441 51.2392725)",,roundabout
789674284,True,2,,,primary,30 mph,False,7.529,,"LINESTRING (-0.5758826 51.2393514, -0.5758898 51.2393858, -0.5758815 51.2394184)",,roundabout
4641664,False,,,Alexandra Terrace,unclassified,,False,88.374,,"LINESTRING (-0.5670436 51.2384139, -0.5670378 51.2383436, -0.5665519 51.2376862)",,
789696699,True,2,,,primary,30 mph,False,3.844,,"LINESTRING (-0.5756077 51.2394821, -0.5755621 51.2394626)",,roundabout
4641659,False,,,Eastgate Gardens,unclassified,,False,16.145,,"LINESTRING (-0.5679421 51.2379442, -0.5678498 51.237811)",,
4641659,False,,,Eastgate Gardens,unclassified,,True,185.029,,"LINESTRING (-0.5679421 51.2379442, -0.5684574 51.2386873, -0.5685261 51.2388534, -0.5684831 51.238892, -0.5680942 51.2389877, -0.5679708 51.2389928, -0.5677992 51.2390247, -0.5675417 51.2391137)",,
524249508,False,1,,,unclassified,,False,94.793,,"LINESTRING (-0.5679421 51.2379442, -0.5680123 51.2379251, -0.5684464 51.2378072, -0.5684761 51.237759, -0.5685716 51.2377322, -0.5691678 51.237849)",,
524249508,False,1,,,unclassified,,True,94.79299999999999,,"LINESTRING (-0.5691678 51.237849, -0.5685716 51.2377322, -0.5684761 51.237759, -0.5684464 51.2378072, -0.5680123 51.2379251, -0.5679421 51.2379442)",,
4323043,False,,,Mount Pleasant,residential,30 mph,False,117.935,,"LINESTRING (-0.5799576 51.2339165, -0.5799247 51.233909, -0.579843 51.2338754, -0.5795324 51.2335792, -0.5793673 51.2334504, -0.5793339 51.2333878, -0.5792722 51.2331426, -0.5791088 51.2330416)",,
"[661264952, 661266478]",False,,,The Mount,residential,30 mph,False,164.15600000000003,,"LINESTRING (-0.5799576 51.2339165, -0.5798679 51.2339792, -0.5795803 51.2341791, -0.5793205 51.2343492, -0.5792383 51.2343878, -0.5791103 51.2344361, -0.5789396 51.234492, -0.5788819 51.2345092, -0.5788748 51.234511, -0.5787118 51.2345519, -0.5785525 51.2345914, -0.5784753 51.2346074, -0.5784051 51.2346183, -0.5783419 51.2346217, -0.5782783 51.2346211, -0.5782071 51.234613, -0.5781408 51.2345998, -0.5780998 51.2345858, -0.578025 51.2345604)",,
24698906,True,3,A31,Farnham Road,primary,30 mph,False,49.514,,"LINESTRING (-0.5798383 51.2360207, -0.5797199 51.2360429, -0.5796121 51.2360469, -0.5794934 51.2360377, -0.5793657 51.2360257, -0.5793046 51.2360293, -0.5792615 51.236048, -0.5791614 51.236086)",,
"[26686245, 3979095]",True,,,High Street,unclassified,30 mph,False,91.827,,"LINESTRING (-0.576247 51.2350046, -0.5760984 51.2350451, -0.5759071 51.2350797, -0.5758609 51.2350881, -0.5754442 51.2351442, -0.5751159 51.2351922, -0.5749746 51.2352159)",,
"[61570049, 302957663]",False,3,A281,Millbrook,primary,30 mph,"[False, True]",133.959,,"LINESTRING (-0.576247 51.2350046, -0.5761017 51.2349322, -0.5760289 51.2348899, -0.5759688 51.23485, -0.5758579 51.234769, -0.5757751 51.2347079, -0.5756975 51.2346473, -0.5756244 51.234585, -0.5755655 51.2345419, -0.5752624 51.2343907, -0.5749226 51.2342174, -0.5748508 51.2341843)",,
"[1087091715, 1087091716, 751010349]",False,3,A281,Millbrook,primary,30 mph,False,71.334,,"LINESTRING (-0.576247 51.2350046, -0.5764285 51.2350975, -0.5767097 51.2352526, -0.5767943 51.2353142, -0.5768708 51.2353924, -0.5769357 51.2354695)",,
984075638,False,2,,High Street,unclassified,30 mph,True,3.946,,"LINESTRING (-0.5770878 51.2348697, -0.5771427 51.2348609)",,
