osmid,oneway,ref,highway,maxspeed,reversed,length,geometry,name,bridge,lanes,junction,tunnel
4985897,False,,residential,,False,68.25,"LINESTRING (0.5264351 51.3851214, 0.5265096 51.3851518, 0.5268531 51.3852837, 0.5272879 51.3854263)",Whiffen's Avenue,,,,
4985897,False,,residential,,True,60.965,"LINESTRING (0.5264351 51.3851214, 0.5263085 51.3850779, 0.5256835 51.3848377)",Whiffen's Avenue,,,,
55028929,False,,residential,,True,287.88499999999993,"LINESTRING (0.5264351 51.3851214, 0.52707 51.3844812, 0.5275432 51.384004, 0.5275816 51.3839546, 0.5278599 51.3836784, 0.5281436 51.3833968, 0.5282792 51.3833112, 0.5283995 51.3832826, 0.5286332 51.3831726, 0.5288147 51.3830357)",Rope Walk,,,,
79507418,False,,residential,,True,283.59799999999996,"LINESTRING (0.5205201 51.3775183, 0.520573 51.3777521, 0.5206893 51.378266, 0.5207228 51.378414, 0.5207859 51.3787503, 0.5208456 51.379068, 0.5208475 51.3790782, 0.5208787 51.379443, 0.5209472 51.3798112, 0.5209734 51.379958, 0.5209712 51.3799859, 0.5209583 51.3800105, 0.520922 51.380043)",Hill's Terrace,,,,
79744419,True,A230,primary,30 mph,False,14.282,"LINESTRING (0.5217566 51.3811515, 0.5217926 51.3811598, 0.5218294 51.3811603, 0.5219281 51.3811547, 0.5219583 51.3811491)",,,,,
117636383,True,A230,primary,30 mph,False,27.125,"LINESTRING (0.5217566 51.3811515, 0.5218309 51.381241, 0.521946 51.3813648)",Railway Street,,,,
19196340,True,A230,primary,30 mph,False,9.247,"LINESTRING (0.5219583 51.3811491, 0.5219774 51.38114, 0.5219916 51.3811262, 0.522001 51.3811015, 0.5220057 51.3810753)",Maidstone Road,,,,
19196340,True,A230,primary,30 mph,False,20.102,"LINESTRING (0.5220057 51.3810753, 0.5220143 51.3808946)",Maidstone Road,,,,
79744421,True,,unclassified,,False,16.5,"LINESTRING (0.5220057 51.3810753, 0.5220549 51.3810567, 0.5220915 51.3810491, 0.52213 51.3810494, 0.5222302 51.3810647)",Gibraltar Hill,,,,
117635391,True,,unclassified,,False,11.118,"LINESTRING (0.5222302 51.3810647, 0.5221411 51.3809816)",Gibraltar Hill,,,,
31141858,False,,unclassified,,True,53.910000000000004,"LINESTRING (0.5222302 51.3810647, 0.522358 51.3811451, 0.5224838 51.3812424, 0.5227359 51.3814322)",Gibraltar Hill,,,,
4985889,False,,residential,,True,53.641,"LINESTRING (0.5313315 51.3812029, 0.5306095 51.3813751)",Cross Street,,,,
84235115,False,,residential,,False,21.242,"LINESTRING (0.5313315 51.3812029, 0.5314733 51.3813722)",Eldon Street,,,,
4985889,False,,residential,,False,82.977,"LINESTRING (0.5313315 51.3812029, 0.5318553 51.38105, 0.5323302 51.3809352, 0.5324296 51.3809087)",Cross Street,,,,
84235115,False,,residential,,False,81.204,"LINESTRING (0.5314733 51.3813722, 0.5307179 51.3819299)",Eldon Street,,,,
84235115,False,,residential,,True,21.242,"LINESTRING (0.5314733 51.3813722, 0.5313315 51.3812029)",Eldon Street,,,,
576967369,False,,residential,,False,16.643,"LINESTRING (0.5314733 51.3813722, 0.5316488 51.3812702)",,,,,
84235115,False,,residential,,True,81.204,"LINESTRING (0.5307179 51.3819299, 0.5314733 51.3813722)",Eldon Street,,,,
576967368,False,,residential,,False,8.689,"LINESTRING (0.5307179 51.3819299, 0.5306236 51.3818785)",,,,,
"[99508057, 84235115]",False,,residential,,False,162.306,"LINESTRING (0.5307179 51.3819299, 0.5308599 51.3820081, 0.53088 51.3820405, 0.5308724 51.3820769, 0.5306726 51.3822488, 0.530332 51.382542, 0.5300122 51.3828158, 0.5296613 51.3830973)","['Eldon Street', 'Lines Terrace']",,,,
"[99508057, 84235115]",False,,residential,,True,162.306,"LINESTRING (0.5296613 51.3830973, 0.5300122 51.3828158, 0.530332 51.382542, 0.5306726 51.3822488, 0.5308724 51.3820769, 0.53088 51.3820405, 0.5308599 51.3820081, 0.5307179 51.3819299)","['Eldon Street', 'Lines Terrace']",,,,
18654454,False,,residential,,True,38.549,"LINESTRING (0.5324296 51.3809087, 0.5322198 51.3805877)",Upbury Way,,,,
4985889,False,,residential,,True,82.977,"LINESTRING (0.5324296 51.3809087, 0.5323302 51.3809352, 0.5318553 51.38105, 0.5313315 51.3812029)",Cross Street,,,,
85092502,True,,unclassified,,False,49.24699999999999,"LINESTRING (0.5275902 51.3798143, 0.5273195 51.3798413, 0.527177 51.3798343, 0.527017 51.3797901, 0.5269574 51.3797806, 0.5269018 51.3797763)",Claremont Way,,,,
"[85092668, 85092670, 271722679]",False,A231,primary,30 mph,True,66.368,"LINESTRING (0.5275902 51.3798143, 0.52728 51.3799483, 0.5270715 51.3800523, 0.5268279 51.3801741)",Best Street,yes,,,
271722680,False,A231,primary,30 mph,False,108.76199999999999,"LINESTRING (0.5275902 51.3798143, 0.5277843 51.3797506, 0.5279824 51.379697, 0.5282562 51.3796555, 0.5285291 51.37964, 0.5287349 51.3796456, 0.528882 51.3796541, 0.5291025 51.3796721)",Best Street,,,,
31064316,False,,residential,,True,49.801,"LINESTRING (0.5337284 51.379554, 0.5333236 51.3791842)",Institute Road,,,,
"[18656616, 88087411]",False,,unclassified,,True,212.70199999999997,"LINESTRING (0.5266677 51.382574, 0.5267015 51.3825515, 0.5271371 51.3822624, 0.5272222 51.3822053, 0.5272735 51.3821714, 0.5273329 51.3821321, 0.5277352 51.3819028, 0.5278765 51.3818214, 0.5280839 51.3817019, 0.5280971 51.3816938, 0.5281478 51.3816627, 0.5283467 51.3815447, 0.5286276 51.3817614, 0.5288088 51.3818807)","['Batchelor Street', 'Solomons Road']",,,,
15804473,False,,residential,,True,18.66,"LINESTRING (0.520922 51.380043, 0.5207173 51.3801518)",Rochester Street,,,,
79507418,False,,residential,,False,283.598,"LINESTRING (0.520922 51.380043, 0.5209583 51.3800105, 0.5209712 51.3799859, 0.5209734 51.379958, 0.5209472 51.3798112, 0.5208787 51.379443, 0.5208475 51.3790782, 0.5208456 51.379068, 0.5207859 51.3787503, 0.5207228 51.378414, 0.5206893 51.378266, 0.520573 51.3777521, 0.5205201 51.3775183)",Hill's Terrace,,,,
207982614,True,,residential,,False,185.809,"LINESTRING (0.520922 51.380043, 0.5206922 51.3790232, 0.5206321 51.3787354, 0.5205595 51.3783874)",Rochester Street,,,,
"[99508032, 99508030]",True,,unclassified,,False,227.74200000000002,"LINESTRING (0.524534 51.3804786, 0.525195 51.3809687, 0.5246107 51.3812911, 0.5235108 51.3819047)","['Clover Street', 'The Paddock']",,,,
188887249,False,A2,primary,30 mph,False,154.48,"LINESTRING (0.524534 51.3804786, 0.5235833 51.3810169, 0.5234041 51.3811234, 0.5232734 51.3811902, 0.523124 51.3812651, 0.5229669 51.3813391, 0.5228518 51.381386)",New Road,,,,
672887217,False,A2,primary,30 mph,True,121.676,"LINESTRING (0.524534 51.3804786, 0.5249521 51.3802501, 0.5253344 51.3800111, 0.5258272 51.3797405)",New Road,,,,
99508034,False,,unclassified,,False,73.8,"LINESTRING (0.5235108 51.3819047, 0.5232148 51.3816786, 0.5230018 51.3815342, 0.5229585 51.3814965, 0.5229208 51.3814605, 0.5228518 51.381386)",The Paddock,,,,
188887246,False,A2,primary,30 mph,False,9.544,"LINESTRING (0.5228518 51.381386, 0.5227359 51.3814322)",New Road,,,,
99508034,False,,unclassified,,True,73.80000000000001,"LINESTRING (0.5228518 51.381386, 0.5229208 51.3814605, 0.5229585 51.3814965, 0.5230018 51.3815342, 0.5232148 51.3816786, 0.5235108 51.3819047)",The Paddock,,,,
188887249,False,A2,primary,30 mph,True,154.48,"LINESTRING (0.5228518 51.381386, 0.5229669 51.3813391, 0.523124 51.3812651, 0.5232734 51.3811902, 0.5234041 51.3811234, 0.5235833 51.3810169, 0.524534 51.3804786)",New Road,,,,
31141971,True,A2,primary,30 mph,False,59.512,"LINESTRING (0.5287402 51.379224, 0.5293855 51.3791597, 0.5295866 51.3791383)",New Road,,2,,
99508038,False,,unclassified,,False,40.236,"LINESTRING (0.5287402 51.379224, 0.5288399 51.3794723, 0.5288699 51.3795472, 0.5288811 51.379575)",Church Street,,,,
99508038,False,,unclassified,,True,40.236,"LINESTRING (0.5288811 51.379575, 0.5288699 51.3795472, 0.5288399 51.3794723, 0.5287402 51.379224)",Church Street,,,,
99508046,False,,unclassified,,False,100.51,"LINESTRING (0.5241445 51.3819603, 0.524472 51.3817881, 0.5244947 51.3817755, 0.5248281 51.3815895, 0.5250272 51.3814641, 0.5251215 51.3813833, 0.5251499 51.3813238)",Rome Terrace,,,,
"[99508050, 99508046]",False,,unclassified,,"[False, True]",100.535,"LINESTRING (0.5241445 51.3819603, 0.5236606 51.3820993, 0.5235552 51.3821316, 0.5235246 51.3821666, 0.5234899 51.3822098, 0.5236133 51.3823589, 0.5237481 51.3825166, 0.5238398 51.3824888)","['Rome Terrace', 'Cambridge Terrace']",,,,
207888621,False,,unclassified,,True,34.789,"LINESTRING (0.5241445 51.3819603, 0.5243316 51.3821039, 0.5244878 51.3821865)",,,,,
"[99508050, 99508046]",False,,unclassified,,"[False, True]",100.535,"LINESTRING (0.5238398 51.3824888, 0.5237481 51.3825166, 0.5236133 51.3823589, 0.5234899 51.3822098, 0.5235246 51.3821666, 0.5235552 51.3821316, 0.5236606 51.3820993, 0.5241445 51.3819603)","['Cambridge Terrace', 'Rome Terrace']",,,,
18654454,False,,residential,,False,38.549,"LINESTRING (0.5322198 51.3805877, 0.5324296 51.3809087)",Upbury Way,,,,
18654454,False,,residential,,True,100.74600000000001,"LINESTRING (0.5322198 51.3805877, 0.5321031 51.3804466, 0.5319354 51.380219, 0.5318683 51.3801327, 0.5315627 51.3797802)",Upbury Way,,,,
99508058,False,,residential,,False,94.69800000000001,"LINESTRING (0.5322198 51.3805877, 0.5324375 51.3805315, 0.5325929 51.380488, 0.5333471 51.3801693, 0.5333867 51.3801526)",Carpeaux Close,,,,
99508058,False,,residential,,True,94.69799999999998,"LINESTRING (0.5333867 51.3801526, 0.5333471 51.3801693, 0.5325929 51.380488, 0.5324375 51.3805315, 0.5322198 51.3805877)",Carpeaux Close,,,,
"[31140131, 99508044]",False,,unclassified,,False,101.32000000000001,"LINESTRING (0.5267885 51.3810227, 0.5267083 51.3811427, 0.5261101 51.3815034, 0.5260269 51.3815142, 0.5259737 51.3815098, 0.5257641 51.3813928)","['Clover Street', 'Richard Street']",,,,
"[672844619, 99508044]",False,,unclassified,,True,127.387,"LINESTRING (0.5267885 51.3810227, 0.527437 51.3806231, 0.5275408 51.3805474, 0.5275824 51.3805051, 0.5275388 51.3804572, 0.5275259 51.3804469, 0.5273324 51.3802697, 0.527307 51.3801826, 0.5273258 51.3801274)","['Richard Street', 'Rhode Street']",,,,
99548101,False,,unclassified,,False,56.614999999999995,"LINESTRING (0.5267885 51.3810227, 0.5266763 51.380979, 0.5265988 51.3809477, 0.5263728 51.3807828, 0.5262145 51.3806673)",James Street,,,,
99548101,False,,unclassified,,True,56.615,"LINESTRING (0.5262145 51.3806673, 0.5263728 51.3807828, 0.5265988 51.3809477, 0.5266763 51.380979, 0.5267885 51.3810227)",James Street,,,,
31140131,False,,unclassified,,False,44.284,"LINESTRING (0.5257641 51.3813928, 0.5256329 51.3813462, 0.5255276 51.381334, 0.5253946 51.3813359, 0.5252393 51.3813365, 0.5251499 51.3813238)",Clover Street,,,,
"[31140131, 99508044]",False,,unclassified,,True,101.32,"LINESTRING (0.5257641 51.3813928, 0.5259737 51.3815098, 0.5260269 51.3815142, 0.5261101 51.3815034, 0.5267083 51.3811427, 0.5267885 51.3810227)","['Clover Street', 'Richard Street']",,,,
100864560,False,,unclassified,,False,101.323,"LINESTRING (0.5257641 51.3813928, 0.5256885 51.3814411, 0.5255623 51.3815319, 0.5255584 51.3815656, 0.5255664 51.3815773, 0.5255777 51.3815936, 0.5257852 51.3817644, 0.5259377 51.3818899, 0.5262416 51.3821058)",Meeting House Lane,,,,
99550067,True,,primary_link,,False,8.241,"LINESTRING (0.5297122 51.3791265, 0.5296856 51.3790935, 0.52965 51.3790637)",Union Street,,2,,
235746136,True,A2,primary,30 mph,False,39.168,"LINESTRING (0.5297122 51.3791265, 0.5298763 51.3791081, 0.5302688 51.3790684)",New Road,,2,,
99550066,True,,primary_link,,False,62.440999999999995,"LINESTRING (0.529956 51.3795405, 0.5299647 51.3794638, 0.529944 51.3793982, 0.5299354 51.379317, 0.5299767 51.3792334, 0.5300232 51.3791908, 0.5301327 51.3791223, 0.5302688 51.3790684)",Union Street,,,,
217210664,True,,primary,30 mph,False,49.099999999999994,"LINESTRING (0.529956 51.3795405, 0.5299126 51.3794847, 0.5297774 51.3792296, 0.5297122 51.3791265)",Union Street,,2,,
4381390,False,,unclassified,,False,49.556,"LINESTRING (0.5224457 51.3842505, 0.5217566 51.3841336)",Medway Street,,2,,
"[286019602, 4381390]",False,,unclassified,30 mph,True,64.52499999999999,"LINESTRING (0.5224457 51.3842505, 0.522615 51.3842624, 0.5229648 51.3842751, 0.5231191 51.3842743, 0.5232377 51.3842682, 0.5233721 51.3842563)",Medway Street,,2,,
100864565,False,,unclassified,,True,75.946,"LINESTRING (0.5224457 51.3842505, 0.5226435 51.3839694, 0.5226714 51.38389, 0.5226817 51.3838054, 0.5226347 51.3835976)",Holborn Lane,,,,
100864560,False,,unclassified,,True,101.323,"LINESTRING (0.5262416 51.3821058, 0.5259377 51.3818899, 0.5257852 51.3817644, 0.5255777 51.3815936, 0.5255664 51.3815773, 0.5255584 51.3815656, 0.5255623 51.3815319, 0.5256885 51.3814411, 0.5257641 51.3813928)",Meeting House Lane,,,,
100864565,False,,unclassified,,False,75.946,"LINESTRING (0.5226347 51.3835976, 0.5226817 51.3838054, 0.5226714 51.38389, 0.5226435 51.3839694, 0.5224457 51.3842505)",Holborn Lane,,,,
100864564,False,,unclassified,,True,40.618,"LINESTRING (0.5217818 51.3837727, 0.5218117 51.3839442, 0.5217955 51.3840284, 0.5217566 51.3841336)",Higgins Lane,,,,
"[31142542, 102577982]",False,,residential,,True,59.824,"LINESTRING (0.5255146 51.3783805, 0.5254678 51.3783291, 0.525293 51.3781371, 0.5256491 51.378006)","['Silver Hill', 'Silver Hill Gardens']",,,,
19196343,False,A230,primary,30 mph,True,6.17,"LINESTRING (0.5221402 51.3815174, 0.522097 51.3814689)",Railway Street,,,,
"[4381392, 700093412]",False,A230,primary,30 mph,False,109.02600000000001,"LINESTRING (0.5221402 51.3815174, 0.5222982 51.3816787, 0.5225962 51.3820012, 0.5228657 51.3823134, 0.5229049 51.382337, 0.52295 51.3823488)",Railway Street,,2,,
127032984,True,A230,primary,30 mph,False,40.168,"LINESTRING (0.5220143 51.3808946, 0.5220261 51.3807756, 0.5220035 51.380534)",Maidstone Road,,,,
127032991,True,,unclassified,,False,21.986,"LINESTRING (0.5220143 51.3808946, 0.5219742 51.3808489, 0.5219295 51.380824, 0.5218631 51.3808008, 0.5218195 51.38079, 0.5217691 51.3807896)",Gibraltar Hill,,,,
31141857,False,,unclassified,,False,58.017,"LINESTRING (0.5221411 51.3809816, 0.5223602 51.3808897, 0.5224364 51.3808592, 0.5228419 51.3806972)",Old Road,,,,
117635391,True,,unclassified,,False,13.099,"LINESTRING (0.5221411 51.3809816, 0.5220777 51.3809331, 0.5220143 51.3808946)",Gibraltar Hill,,,,
"[31139818, 102054811, 102054815]",False,,residential,,True,78.578,"LINESTRING (0.5213303 51.3807441, 0.5211963 51.3806415, 0.5210929 51.3805473, 0.5207884 51.3802413, 0.5207173 51.3801518)",Railway Street,yes,,,
209784775,True,,residential,,False,28.678,"LINESTRING (0.5213303 51.3807441, 0.5213878 51.3808242, 0.5214722 51.3809012, 0.5215109 51.3809269, 0.521568 51.3809483)",Railway Street,,,,
"[31057952, 117639729]",False,,unclassified,,True,149.98499999999999,"LINESTRING (0.5263956 51.3787462, 0.5264546 51.3788098, 0.5264103 51.3788257, 0.526291 51.378881, 0.5261971 51.3789421, 0.5261641 51.3789943, 0.5260324 51.3791659, 0.5257933 51.3792952, 0.5255817 51.3794107, 0.5252982 51.3795203, 0.5252176 51.3795525, 0.5251595 51.3796123, 0.5251845 51.3797201)",,,,,
138659131,True,,unclassified,20 mph,False,68.097,"LINESTRING (0.5233721 51.3842563, 0.5235462 51.3842686, 0.5237918 51.3842602, 0.5238289 51.3842755, 0.5238455 51.3842945, 0.5238455 51.3843134, 0.5238341 51.3843337, 0.523818 51.3843491, 0.5237803 51.3843726, 0.5237637 51.3843869, 0.523759 51.3844069, 0.5237872 51.3844323, 0.5238374 51.3844424, 0.5239157 51.3844314, 0.5239906 51.3844)",,,,,
"[165508034, 286019602, 562121589]",False,,unclassified,"['20 mph', '30 mph']",True,64.012,"LINESTRING (0.5233721 51.3842563, 0.5237323 51.3842182, 0.5239016 51.3842068, 0.5239531 51.384209, 0.523984 51.3842197, 0.5240077 51.3842374, 0.524016 51.3842609, 0.5239906 51.3844)",Medway Street,,,,
"[286019602, 4381390]",False,,unclassified,30 mph,False,64.525,"LINESTRING (0.5233721 51.3842563, 0.5232377 51.3842682, 0.5231191 51.3842743, 0.5229648 51.3842751, 0.522615 51.3842624, 0.5224457 51.3842505)",Medway Street,,2,,
85092895,False,,unclassified,,False,76.39999999999999,"LINESTRING (0.5273258 51.3801274, 0.5273663 51.380092, 0.5274999 51.3800191, 0.5276832 51.3799515, 0.5279613 51.379866, 0.5281555 51.3798217, 0.528272 51.3797952)",,,,,
"[672844619, 99508044]",False,,unclassified,,False,127.387,"LINESTRING (0.5273258 51.3801274, 0.527307 51.3801826, 0.5273324 51.3802697, 0.5275259 51.3804469, 0.5275388 51.3804572, 0.5275824 51.3805051, 0.5275408 51.3805474, 0.527437 51.3806231, 0.5267885 51.3810227)","['Richard Street', 'Rhode Street']",,,,
207888621,False,,unclassified,,False,34.789,"LINESTRING (0.5244878 51.3821865, 0.5243316 51.3821039, 0.5241445 51.3819603)",,,,,
15804480,False,,residential,,True,39.690999999999995,"LINESTRING (0.5205595 51.3783874, 0.5205331 51.3784072, 0.5200158 51.3784809)",New Street,,,,
102577967,False,,residential,,False,77.81599999999999,"LINESTRING (0.5205595 51.3783874, 0.5205534 51.3783623, 0.5203914 51.3776955)",Rochester Street,,,,
235781614,True,,primary,30 mph,False,4.124,"LINESTRING (0.5298364 51.3796408, 0.5298565 51.3796757)",Union Street,,3,,
235781613,True,A231,primary_link,,False,27.657,"LINESTRING (0.5298364 51.3796408, 0.5297507 51.3796397, 0.5295838 51.3796527, 0.5294398 51.3796608)",Best Street,,,,
207990624,True,A231,primary_link,,False,49.205,"LINESTRING (0.5296391 51.3792566, 0.5296336 51.3793752, 0.5296027 51.379491, 0.5295598 51.3795898, 0.5294978 51.3796358, 0.5294398 51.3796608)",Best Street,,,,
235746148,True,,primary,30 mph,False,44.876,"LINESTRING (0.5296391 51.3792566, 0.5297859 51.3795564, 0.5298364 51.3796408)",Union Street,,2,,
217210666,True,A231,primary_link,,False,23.443,"LINESTRING (0.5294398 51.3796608, 0.5291025 51.3796721)",Best Street,,,,
235746142,True,A231,primary,30 mph,False,50.885,"LINESTRING (0.53027 51.3805938, 0.5303035 51.3804908, 0.5303081 51.3804021, 0.5303042 51.3803246, 0.5303041 51.3802478, 0.5302869 51.3801389)",The Brook,,,,
"[235746138, 1106597390]",False,A231,primary,30 mph,False,55.382999999999996,"LINESTRING (0.53027 51.3805938, 0.5302185 51.3807209, 0.5301726 51.3807775, 0.5301201 51.3808436, 0.5300118 51.3809409, 0.5299139 51.3810339)",The Brook,,,,
207990622,True,A231,primary_link,,False,17.149,"LINESTRING (0.5301073 51.3797259, 0.5299418 51.3796666, 0.5298894 51.3796538)",Best Street,,,,
217210664,True,,primary,30 mph,False,23.207,"LINESTRING (0.5301073 51.3797259, 0.5300589 51.3796489, 0.529956 51.3795405)",Union Street,,2,,
18644968,True,A2,primary,30 mph,False,37.795,"LINESTRING (0.5299882 51.3789863, 0.5294473 51.3790257)",New Road,,2,,
83607598,True,,primary_link,,False,25.213,"LINESTRING (0.5299882 51.3789863, 0.529859 51.3790212, 0.5297274 51.3790369, 0.52965 51.3790637)",Union Street,,,,
235746144,True,,primary_link,,False,9.591999999999999,"LINESTRING (0.52965 51.3790637, 0.5296064 51.3790962, 0.5295866 51.3791383)",Union Street,,,,
235746146,True,,primary_link,,False,14.782,"LINESTRING (0.52965 51.3790637, 0.5295838 51.3790439, 0.5294473 51.3790257)",Union Street,,2,,
207990623,True,A231,primary,30 mph,False,22.416,"LINESTRING (0.5296395 51.3797232, 0.5297684 51.3797232, 0.5298415 51.3797421, 0.5299238 51.3797922)",Best Street,,2,,
246975278,True,A231,primary,30 mph,False,16.189999999999998,"LINESTRING (0.5296395 51.3797232, 0.5297794 51.3797052, 0.5298565 51.3796757)",Best Street,,2,,
4381423,True,A231,primary,30 mph,False,17.483,"LINESTRING (0.530058 51.380047, 0.5301125 51.3802005)",The Brook,,,,
235746143,True,,primary,30 mph,False,10.186,"LINESTRING (0.530058 51.380047, 0.5301186 51.3801008, 0.5301495 51.380118)",Union Street,,,,
235746140,True,A231,primary,30 mph,False,9.276,"LINESTRING (0.5302596 51.3800709, 0.5301822 51.3801063, 0.5301495 51.380118)",The Brook,,,,
235746147,True,,primary,30 mph,False,39.798,"LINESTRING (0.5302596 51.3800709, 0.5302153 51.3799774, 0.5301427 51.3798156, 0.5301073 51.3797259)",Union Street,,3,,
235746139,True,A231,primary,30 mph,False,9.556999999999999,"LINESTRING (0.5301495 51.380118, 0.5301226 51.3801654, 0.5301125 51.3802005)",The Brook,,,,
235746145,True,,primary,30 mph,False,9.829999999999998,"LINESTRING (0.5301495 51.380118, 0.5302122 51.38013, 0.5302869 51.3801389)",Union Street,,,,
235746141,True,A231,primary,30 mph,False,45.09,"LINESTRING (0.5301125 51.3802005, 0.530136 51.3802557, 0.5301639 51.380318, 0.5302151 51.3804636, 0.53027 51.3805938)",The Brook,,,,
895266809,True,,residential,,False,12.565000000000001,"LINESTRING (0.5268164 51.3776178, 0.5268029 51.3776582, 0.5267733 51.3776934, 0.5267456 51.3777203)",Jenkins Dale,,,,
42150588,True,,unclassified,,False,12.072,"LINESTRING (0.5267456 51.3777203, 0.5266542 51.3777502, 0.5265961 51.3777754)",,,,circular,
42150588,True,,unclassified,,False,14.864999999999998,"LINESTRING (0.5269418 51.3777728, 0.5268496 51.3777424, 0.5267923 51.3777292, 0.5267456 51.3777203)",,,,circular,
895266808,True,,residential,,False,19.476,"LINESTRING (0.5269418 51.3777728, 0.5269106 51.3777121, 0.5268658 51.3776599, 0.5268164 51.3776178)",Jenkins Dale,,,,
42150588,True,,unclassified,,False,15.069999999999999,"LINESTRING (0.5265961 51.3777754, 0.5265706 51.3777955, 0.5265451 51.3778259, 0.5265291 51.3778662, 0.5265262 51.3779002)",,,,circular,
895266810,True,,residential,,False,15.689,"LINESTRING (0.5265961 51.3777754, 0.5264921 51.3777827, 0.5263724 51.3777953)",Silver Hill,,,,
"[15804544, 42150588, 15804541]",True,,unclassified,,False,45.379000000000005,"LINESTRING (0.5265262 51.3779002, 0.5265453 51.377929, 0.5266317 51.3780166, 0.5268097 51.3781717, 0.5268654 51.3782209, 0.5268867 51.3782397)",,yes,,circular,
"[42150588, 15804541, 15804543]",True,,unclassified,,False,46.418,"LINESTRING (0.5273151 51.3781179, 0.5273035 51.3780988, 0.5272637 51.378053, 0.5270997 51.3779106, 0.5270741 51.3778873, 0.526986 51.3778067, 0.5269418 51.3777728)",,yes,,circular,
15804541,True,,unclassified,,False,18.506,"LINESTRING (0.5268867 51.3782397, 0.5269503 51.3782726, 0.5270045 51.3782878, 0.5270693 51.3782947, 0.5271277 51.37829)",,,,circular,
15804545,True,,unclassified,,False,21.601,"LINESTRING (0.5268867 51.3782397, 0.5269273 51.3783083, 0.5269505 51.378365, 0.5269489 51.3784276)",Claremont Way,,,,
31142527,False,,residential,,True,4.678,"LINESTRING (0.530348 51.3786925, 0.5303054 51.3787003, 0.5302833 51.3787043)",Bryant Street,,,,
188887246,False,A2,primary,30 mph,True,9.544,"LINESTRING (0.5227359 51.3814322, 0.5228518 51.381386)",New Road,,,,
31141858,False,,unclassified,,False,53.91,"LINESTRING (0.5227359 51.3814322, 0.5224838 51.3812424, 0.522358 51.3811451, 0.5222302 51.3810647)",Gibraltar Hill,,,,
"[19195403, 127032994, 252694027]",False,A2,primary,30 mph,"[False, True]",169.92100000000002,"LINESTRING (0.5227359 51.3814322, 0.5224319 51.3815454, 0.5220887 51.3816867, 0.5212228 51.3820562, 0.5210436 51.3821277, 0.5209055 51.3821808, 0.5206727 51.3822523)","['New Road', 'New Road Avenue']",yes,,,
246975277,True,A231,primary_link,,False,3.952,"LINESTRING (0.5298894 51.3796538, 0.5298364 51.3796408)",Best Street,,,,
246975279,True,A231,primary,30 mph,False,13.495999999999999,"LINESTRING (0.5298894 51.3796538, 0.5299248 51.3796119, 0.529956 51.3795405)",Best Street,,2,,
246975276,True,A231,primary,30 mph,False,3.338,"LINESTRING (0.5298565 51.3796757, 0.5298894 51.3796538)",Best Street,,2,,
246975280,True,,primary,30 mph,False,13.771,"LINESTRING (0.5298565 51.3796757, 0.5299238 51.3797922)",Union Street,,3,,
4985897,False,,residential,,False,60.965,"LINESTRING (0.5256835 51.3848377, 0.5263085 51.3850779, 0.5264351 51.3851214)",Whiffen's Avenue,,,,
"[117650136, 4381426, 127031116, 127032981]",False,A231,primary,30 mph,False,157.967,"LINESTRING (0.5256835 51.3848377, 0.5255369 51.3850021, 0.5255124 51.3850466, 0.5254444 51.385163, 0.5252455 51.3854898, 0.525116 51.385713, 0.5248721 51.3861625)","['The Brook', 'Dock Road']",,,,
127031116,False,A231,primary,30 mph,True,292.227,"LINESTRING (0.5256835 51.3848377, 0.5258431 51.3847003, 0.5260084 51.3845308, 0.5260764 51.3844611, 0.5262195 51.384306, 0.5266997 51.3837855, 0.5268711 51.3836019, 0.5270584 51.3834012, 0.5273652 51.3830917, 0.5276358 51.3828565, 0.5279414 51.3826243)",The Brook,,,,
4985897,False,,residential,,True,68.25,"LINESTRING (0.5272879 51.3854263, 0.5268531 51.3852837, 0.5265096 51.3851518, 0.5264351 51.3851214)",Whiffen's Avenue,,,,
576967368,False,,residential,,True,8.689,"LINESTRING (0.5306236 51.3818785, 0.5307179 51.3819299)",,,,,
576967369,False,,residential,,True,16.643,"LINESTRING (0.5316488 51.3812702, 0.5314733 51.3813722)",,,,,
31140096,False,,unclassified,,True,22.323999999999998,"LINESTRING (0.5283543 51.3799863, 0.5283245 51.3799629, 0.528272 51.3797952)",Whittaker Street,,,,
54395839,False,,residential,,True,24.126,"LINESTRING (0.5288147 51.3830357, 0.5290906 51.3831677)",King Street,,,,
4985890,False,,residential,,True,66.89699999999999,"LINESTRING (0.5288147 51.3830357, 0.5291161 51.3827758, 0.5293616 51.3825405)",Cross Street,,,,
55028929,False,,residential,,False,287.885,"LINESTRING (0.5288147 51.3830357, 0.5286332 51.3831726, 0.5283995 51.3832826, 0.5282792 51.3833112, 0.5281436 51.3833968, 0.5278599 51.3836784, 0.5275816 51.3839546, 0.5275432 51.384004, 0.52707 51.3844812, 0.5264351 51.3851214)",Rope Walk,,,,
700093408,True,A230,primary,30 mph,False,15.679,"LINESTRING (0.521946 51.3813648, 0.5219722 51.3813896, 0.5220006 51.3814112, 0.522097 51.3814689)",Railway Street,,,,
700093409,True,,primary_link,,False,35.812,"LINESTRING (0.521946 51.3813648, 0.5219487 51.381427, 0.5219428 51.381456, 0.5219245 51.3814882, 0.5219005 51.3815164, 0.5218377 51.3815646, 0.5217419 51.3816477)",New Cut,,,,
