osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,bridge,lanes,junction,tunnel,width,access
148620547,False,,Mill Lane,residential,,True,92.803,"LINESTRING (-1.5022534 50.9911518, -1.5021604 50.9911658, -1.5020114 50.9911834, -1.5018265 50.9911979, -1.5015556 50.9912181, -1.50142 50.9912256, -1.5013245 50.9912277, -1.5013035 50.9912282, -1.5012768 50.9912286, -1.5011318 50.9912308, -1.5009937 50.991235, -1.5009374 50.9912401)",,,,,,
148621660,False,,Hollman Drive,residential,,False,7.243,"LINESTRING (-1.5042807 50.9927873, -1.5041773 50.9927846)",,,,,,
148621660,False,,Hollman Drive,residential,,True,7.243,"LINESTRING (-1.5041773 50.9927846, -1.5042807 50.9927873)",,,,,,
148621660,False,,Hollman Drive,residential,,False,15.588000000000001,"LINESTRING (-1.5041773 50.9927846, -1.5041158 50.9928107, -1.5041141 50.9929042)",,,,,,
148621661,False,,Hollman Drive,residential,,True,212.85199999999995,"LINESTRING (-1.5041773 50.9927846, -1.5041788 50.9926768, -1.5041706 50.9925669, -1.504156 50.9924581, -1.5041397 50.9923685, -1.5041104 50.9922404, -1.5040405 50.9919718, -1.5040246 50.9919069, -1.5040237 50.9918975, -1.5040192 50.9918504, -1.5040222 50.9917996, -1.504023 50.9917861, -1.5040324 50.991711, -1.5040474 50.9916258, -1.5040648 50.991522, -1.5040675 50.991506, -1.5040742 50.9914587, -1.504074 50.9914054, -1.5040326 50.9910577, -1.5040232 50.9910105, -1.5040112 50.990959, -1.5039978 50.9909125, -1.5039864 50.9908824)",,,,,,
"[148620553, 148620547, 148620556]",False,,Mill Lane,residential,,False,124.01899999999999,"LINESTRING (-1.5039864 50.9908824, -1.504148 50.9908593, -1.5045689 50.9908077, -1.5046509 50.9908003, -1.5047072 50.9907986, -1.5047555 50.9908028, -1.5048185 50.9908104, -1.5048954 50.9908215, -1.5050505 50.990845, -1.5050971 50.9908512, -1.5051639 50.9908578, -1.505241 50.9908636, -1.5053845 50.9908737, -1.5055143 50.9908812, -1.5055744 50.9908805, -1.5056522 50.9908738, -1.5057299 50.9908604)",yes,,,,,destination
148620547,False,,Mill Lane,residential,,True,124.96000000000001,"LINESTRING (-1.5039864 50.9908824, -1.5035084 50.9909502, -1.5033042 50.9909799, -1.5031869 50.9909995, -1.5029066 50.9910463, -1.5027975 50.9910645, -1.5025572 50.9911057, -1.5023413 50.9911386, -1.5022534 50.9911518)",,,,,,
148621661,False,,Hollman Drive,residential,,False,212.85199999999995,"LINESTRING (-1.5039864 50.9908824, -1.5039978 50.9909125, -1.5040112 50.990959, -1.5040232 50.9910105, -1.5040326 50.9910577, -1.504074 50.9914054, -1.5040742 50.9914587, -1.5040675 50.991506, -1.5040648 50.991522, -1.5040474 50.9916258, -1.5040324 50.991711, -1.504023 50.9917861, -1.5040222 50.9917996, -1.5040192 50.9918504, -1.5040237 50.9918975, -1.5040246 50.9919069, -1.5040405 50.9919718, -1.5041104 50.9922404, -1.5041397 50.9923685, -1.504156 50.9924581, -1.5041706 50.9925669, -1.5041788 50.9926768, -1.5041773 50.9927846)",,,,,,
148620547,False,,Mill Lane,residential,,False,13.869,"LINESTRING (-1.5007543 50.9912868, -1.5008368 50.991262, -1.5008795 50.9912501, -1.5009374 50.9912401)",,,,,,
"[148623472, 3998206]",False,B3398,"['Church Street', 'The Horsefair']",secondary,,True,104.06800000000001,"LINESTRING (-1.5007543 50.9912868, -1.5007402 50.9912671, -1.5007105 50.9912458, -1.500673 50.9912298, -1.5006128 50.9912156, -1.5004666 50.9911903, -1.5003779 50.9911716, -1.5002921 50.9911471, -1.5002655 50.9911354, -1.5002479 50.9911247, -1.5002257 50.9911079, -1.5002085 50.9910896, -1.5001984 50.9910685, -1.5001922 50.991046, -1.5001967 50.9910146, -1.5002027 50.990976, -1.5002296 50.9908154, -1.5002355 50.9907721, -1.5002382 50.9907402, -1.5002375 50.990701, -1.5002317 50.9906666, -1.5002202 50.9906349, -1.5002085 50.9906068, -1.5001891 50.9905719)",,,,,,
"[148623480, 148623476]",False,B3398,"['Greatbridge Road', 'Cherville Street']",secondary,30 mph,False,271.533,"LINESTRING (-1.5007543 50.9912868, -1.5007576 50.9913051, -1.5007576 50.991327, -1.5007496 50.9913599, -1.5006984 50.9915008, -1.5006718 50.9915678, -1.5005797 50.9918075, -1.5005205 50.9919424, -1.5005165 50.9919548, -1.5004698 50.9920596, -1.5004328 50.9921293, -1.5002099 50.9924755, -1.5001539 50.9925571, -1.5000945 50.9926399, -1.5000487 50.9927085, -1.5000377 50.9927249, -1.4997514 50.9931766, -1.4997022 50.9932541, -1.499664 50.993311, -1.4994808 50.9935838)",,,,,,
25541681,False,,Brewery Lane,residential,,False,148.405,"LINESTRING (-1.4976204 50.9934127, -1.4977323 50.9935224, -1.4977538 50.9935367, -1.4977916 50.9935479, -1.4978278 50.9935494, -1.497867 50.993544, -1.497898 50.9935276, -1.4979242 50.9935011, -1.4979371 50.9934679, -1.4979696 50.9933713, -1.4980364 50.993261, -1.4980917 50.99323, -1.4981722 50.9932064, -1.4982683 50.9931788, -1.498335 50.9931475, -1.4983954 50.9930861, -1.4985116 50.9929256, -1.4986006 50.9928025, -1.4987094 50.9926522, -1.4987305 50.9926229)",,,,,,
148890301,False,,Princes Road,residential,30 mph,False,282.83299999999997,"LINESTRING (-1.4976204 50.9934127, -1.4976275 50.993409, -1.4976644 50.9933867, -1.4976939 50.993363, -1.4977141 50.993336, -1.4977234 50.9933002, -1.4977194 50.993263, -1.4977081 50.9932199, -1.4976723 50.9931244, -1.4976516 50.9930697, -1.4976349 50.9930262, -1.4975795 50.992882, -1.4975217 50.9927316, -1.4974238 50.9924632, -1.497342 50.9922576, -1.4973389 50.9922499, -1.4973234 50.9922116, -1.4973089 50.9921729, -1.4972965 50.9921293, -1.4972918 50.9920909, -1.4972886 50.9920544, -1.4972885 50.992018, -1.4972924 50.9919855, -1.497299 50.9919487, -1.4973077 50.991915, -1.4973192 50.9918837, -1.4973929 50.9917258, -1.497401 50.9917077, -1.4974042 50.9916938, -1.497403 50.9916768, -1.4973968 50.9916613, -1.4972657 50.9914496, -1.4970723 50.9911527, -1.496987 50.99102, -1.4969642 50.9909845)",,,,,,
148890301,False,,Princes Road,residential,30 mph,True,282.833,"LINESTRING (-1.4969642 50.9909845, -1.496987 50.99102, -1.4970723 50.9911527, -1.4972657 50.9914496, -1.4973968 50.9916613, -1.497403 50.9916768, -1.4974042 50.9916938, -1.497401 50.9917077, -1.4973929 50.9917258, -1.4973192 50.9918837, -1.4973077 50.991915, -1.497299 50.9919487, -1.4972924 50.9919855, -1.4972885 50.992018, -1.4972886 50.9920544, -1.4972918 50.9920909, -1.4972965 50.9921293, -1.4973089 50.9921729, -1.4973234 50.9922116, -1.4973389 50.9922499, -1.497342 50.9922576, -1.4974238 50.9924632, -1.4975217 50.9927316, -1.4975795 50.992882, -1.4976349 50.9930262, -1.4976516 50.9930697, -1.4976723 50.9931244, -1.4977081 50.9932199, -1.4977194 50.993263, -1.4977234 50.9933002, -1.4977141 50.993336, -1.4976939 50.993363, -1.4976644 50.9933867, -1.4976275 50.993409, -1.4976204 50.9934127)",,,,,,
148891200,False,,Station Road,residential,30 mph,False,74.68900000000001,"LINESTRING (-1.4969642 50.9909845, -1.4962682 50.9912988, -1.4962001 50.9913321, -1.4961552 50.9913636, -1.4961248 50.991394)",,2,,,,
