osmid,oneway,ref,name,highway,maxspeed,reversed,length,bridge,lanes,geometry
87885626,False,,Morris Lane,residential,,True,61.814,,,"LINESTRING (-4.4938073 55.6139857, -4.4942239 55.6141291, -4.4946441 55.6142784)"
87885663,False,,Boyd Court,residential,,False,25.169,,,"LINESTRING (-4.4931188 55.6140988, -4.4934369 55.6142365)"
156128239,False,,,residential,,True,11.266,,,"LINESTRING (-4.4953379 55.6125428, -4.4955009 55.6125851)"
87885637,False,,Church Street,residential,,False,23.366999999999997,,,"LINESTRING (-4.4953379 55.6125428, -4.4953226 55.6125429, -4.4952766 55.6126313, -4.4952341 55.612738)"
87885637,False,,Church Street,residential,,True,50.620000000000005,,,"LINESTRING (-4.4953379 55.6125428, -4.4956102 55.6121389, -4.4956387 55.6121224)"
156128092,True,A735,Portland Street,primary,30 mph,False,10.057,,,"LINESTRING (-4.4956465 55.6130184, -4.4956332 55.6130364, -4.4955794 55.6131005)"
87885628,False,,Boyd Street,residential,,False,121.663,,,"LINESTRING (-4.4949856 55.6131172, -4.4938073 55.6139857)"
28561125,False,,Hill Street,unclassified,30 mph,True,7.124,,2,"LINESTRING (-4.4971241 55.6121876, -4.4972297 55.612211)"
"[28561125, 155922110]",False,,Hill Street,unclassified,30 mph,False,43.642,,2,"LINESTRING (-4.4971241 55.6121876, -4.4966104 55.6120861, -4.4964678 55.6120586)"
87885636,True,,Garden Street,residential,,False,138.365,,,"LINESTRING (-4.4971241 55.6121876, -4.4967317 55.6126869, -4.4965386 55.6127647, -4.4956465 55.6130184)"
87885637,False,,Church Street,residential,,False,50.620000000000005,,,"LINESTRING (-4.4956387 55.6121224, -4.4956102 55.6121389, -4.4953379 55.6125428)"
87885627,False,,Mount Pleasant Way,residential,,True,143.11,,,"LINESTRING (-4.4961443 55.6133474, -4.4963911 55.6131596, -4.4976454 55.6130613, -4.4982381 55.6130148)"
87885632,True,,Union Street,residential,,False,77.94800000000001,,,"LINESTRING (-4.4939891 55.6127249, -4.4942081 55.6127519, -4.4950935 55.6129712, -4.4951395 55.6129826)"
87885640,False,,Fulton's Lane,residential,,False,71.722,,,"LINESTRING (-4.4946441 55.6142784, -4.4952555 55.6137336)"
87885626,False,,Morris Lane,residential,,False,61.814,,,"LINESTRING (-4.4946441 55.6142784, -4.4942239 55.6141291, -4.4938073 55.6139857)"
87885664,True,,Old Kirk Place,residential,,False,28.917,,,"LINESTRING (-4.4959192 55.6126938, -4.4955009 55.6125851)"
156128092,True,A735,Portland Street,primary,30 mph,False,39.951,,,"LINESTRING (-4.4959192 55.6126938, -4.4956465 55.6130184)"
87885628,False,,Boyd Street,residential,,True,36.315,,,"LINESTRING (-4.4934369 55.6142365, -4.4938073 55.6139857)"
87885663,False,,Boyd Court,residential,,True,25.169,,,"LINESTRING (-4.4934369 55.6142365, -4.4931188 55.6140988)"
87885632,True,,Union Street,residential,,False,30.579,,,"LINESTRING (-4.4951395 55.6129826, -4.4955794 55.6131005)"
87885637,False,,Church Street,residential,,True,27.84,,,"LINESTRING (-4.4951395 55.6129826, -4.4952341 55.612738)"
99855596,False,,Braehead Court,residential,,False,38.027,,,"LINESTRING (-4.4915571 55.6112631, -4.4909677 55.6111848)"
26478018,True,A735,Fowlds Street,primary,30 mph,False,102.585,,,"LINESTRING (-4.495557 55.6066261, -4.4969149 55.606702, -4.497082 55.6067087, -4.4971754 55.6067307)"
99855594,False,,Kirktonholm Street,residential,,True,52.514,,,"LINESTRING (-4.495557 55.6066261, -4.4955589 55.606416, -4.4955324 55.6063577, -4.4954558 55.6062874, -4.4953352 55.6061893)"
99855596,False,,Braehead Court,residential,,False,24.841,,,"LINESTRING (-4.4909677 55.6111848, -4.4905784 55.6111453)"
99855596,False,,Braehead Court,residential,,True,38.027,,,"LINESTRING (-4.4909677 55.6111848, -4.4915571 55.6112631)"
99855607,False,,Braehead Court,residential,,False,218.796,,,"LINESTRING (-4.4909677 55.6111848, -4.4912497 55.610226, -4.4912826 55.6101407, -4.4912563 55.6100089, -4.4912916 55.6099647, -4.4913319 55.6099142, -4.4916276 55.6098734, -4.4918543 55.6098567, -4.4920975 55.6097639, -4.4921862 55.6096971, -4.4922174 55.6095768)"
99855596,False,,Braehead Court,residential,,True,24.841,,,"LINESTRING (-4.4905784 55.6111453, -4.4909677 55.6111848)"
99855594,False,,Kirktonholm Street,residential,,False,52.513999999999996,,,"LINESTRING (-4.4953352 55.6061893, -4.4954558 55.6062874, -4.4955324 55.6063577, -4.4955589 55.606416, -4.495557 55.6066261)"
42698972,False,,Elmbank Avenue,residential,,False,147.353,,,"LINESTRING (-4.4913248 55.6078382, -4.4909011 55.608138, -4.4907165 55.6082831, -4.4903701 55.6085992, -4.4900419 55.6089436)"
42698972,False,,Elmbank Avenue,residential,,True,82.985,,,"LINESTRING (-4.4913248 55.6078382, -4.491626 55.6076509, -4.4920752 55.6072279)"
126349925,False,,Howard Court,residential,,True,49.355,,,"LINESTRING (-4.4998213 55.6059234, -4.4999672 55.6058685, -4.5000584 55.6058668, -4.5001344 55.605865, -4.500332 55.6058908, -4.5005531 55.605944)"
126349925,False,,Howard Court,residential,,False,49.355000000000004,,,"LINESTRING (-4.5005531 55.605944, -4.500332 55.6058908, -4.5001344 55.605865, -4.5000584 55.6058668, -4.4999672 55.6058685, -4.4998213 55.6059234)"
694799090,False,A759,Dundonald Road,primary,30 mph,False,62.823,,2,"LINESTRING (-4.5005531 55.605944, -4.5004789 55.6060234, -4.500392 55.6061571, -4.5002828 55.6064841)"
"[42227787, 1020402879]",True,A735,"['Portland Street', 'West George Street']",primary,30 mph,False,100.53300000000002,,,"LINESTRING (-4.4981033 55.6116442, -4.4978318 55.6116274, -4.4972532 55.6115867, -4.4969871 55.6115717, -4.4967291 55.6117984)"
28561125,False,,Hill Street,unclassified,30 mph,False,7.124,,2,"LINESTRING (-4.4972297 55.612211, -4.4971241 55.6121876)"
28561125,False,,Hill Street,unclassified,30 mph,True,10.243,,2,"LINESTRING (-4.4972297 55.612211, -4.497381 55.6122454)"
156128019,True,,Garden Street,unclassified,30 mph,False,52.628,,,"LINESTRING (-4.4972297 55.612211, -4.4974253 55.6119396, -4.4975267 55.6118843, -4.4976958 55.6118525)"
156128020,False,,,unclassified,30 mph,False,22.697,,,"LINESTRING (-4.4980345 55.6117813, -4.4976958 55.6118525)"
156128021,True,,Garden Street,unclassified,,False,18.002,,,"LINESTRING (-4.4980345 55.6117813, -4.4981155 55.6117429, -4.498132 55.6116936, -4.4981033 55.6116442)"
156128239,False,,,residential,,False,11.266,,,"LINESTRING (-4.4955009 55.6125851, -4.4953379 55.6125428)"
478602664,True,,Old Kirk Place,residential,,False,26.281999999999996,,,"LINESTRING (-4.4955009 55.6125851, -4.4953859 55.6127186, -4.4952341 55.612738)"
478602665,True,,Old Kirk Place,residential,,False,65.898,,,"LINESTRING (-4.4955009 55.6125851, -4.4958511 55.6121659, -4.4956864 55.6121237, -4.4956387 55.6121224)"
124062620,True,A735,Sturrock Street,primary,,False,205.043,,,"LINESTRING (-4.4953284 55.6090274, -4.4954438 55.6084546, -4.4954637 55.6083557, -4.4955072 55.6081399, -4.4954977 55.6079988, -4.4954292 55.6077639, -4.4953094 55.6075074, -4.4951672 55.6072119)"
156128693,False,,Green Street,residential,,False,38.058,,,"LINESTRING (-4.4953284 55.6090274, -4.4948827 55.6090077, -4.4947248 55.6089977)"
156128693,False,,Green Street,residential,,True,38.058,,,"LINESTRING (-4.4947248 55.6089977, -4.4948827 55.6090077, -4.4953284 55.6090274)"
30418408,False,,Holehouse Road,unclassified,,True,87.648,,,"LINESTRING (-4.4887107 55.6095812, -4.4894742 55.6089214)"
396349281,False,,Gabriel Andrew Gardens,residential,,False,224.78399999999996,,,"LINESTRING (-4.4887107 55.6095812, -4.488894 55.6096739, -4.4890304 55.6097272, -4.489195 55.6097683, -4.4894221 55.6098057, -4.4896433 55.609841, -4.4898748 55.6098771, -4.4901489 55.6099252, -4.4902104 55.6099511, -4.4902402 55.609979, -4.4902524 55.6100178, -4.4901989 55.6101945, -4.4901035 55.6105031, -4.4900033 55.610918, -4.4899833 55.6109395, -4.4899565 55.6109585, -4.489924 55.6109744, -4.4898831 55.6109875)"
28561125,False,,Hill Street,unclassified,30 mph,False,147.002,,2,"LINESTRING (-4.4988057 55.6142965, -4.4986258 55.6138446, -4.4984529 55.6134274, -4.4983093 55.6131794, -4.4982381 55.6130148)"
99850616,False,,West Langlands Street,tertiary,,False,57.594,,,"LINESTRING (-4.5010381 55.6116712, -4.5005604 55.6116339, -4.5001287 55.6116045)"
99850616,False,,West Langlands Street,tertiary,,True,207.168,,,"LINESTRING (-4.5010381 55.6116712, -4.5016883 55.6117176, -4.5025549 55.6117794, -4.5030825 55.6118171, -4.5036315 55.6118539, -4.5043119 55.6118996)"
470661496,False,,Langlands Court,residential,,True,123.585,,,"LINESTRING (-4.5010381 55.6116712, -4.5011376 55.6112183, -4.5014013 55.6110688, -4.5015461 55.6110476, -4.5021684 55.6111233)"
470661496,False,,Langlands Court,residential,,False,123.58500000000001,,,"LINESTRING (-4.5021684 55.6111233, -4.5015461 55.6110476, -4.5014013 55.6110688, -4.5011376 55.6112183, -4.5010381 55.6116712)"
478594632,False,,Columba's Wynd,residential,,False,22.128,,,"LINESTRING (-4.4934812 55.6081266, -4.4935298 55.6079295)"
112794262,True,,Elmbank Drive,residential,,False,139.31,,,"LINESTRING (-4.4934812 55.6081266, -4.4933554 55.6081157, -4.4926825 55.6080456, -4.492435 55.608008, -4.4913248 55.6078382)"
478594632,False,,Columba's Wynd,residential,,True,17.05,,,"LINESTRING (-4.4935728 55.6077781, -4.4935298 55.6079295)"
478595079,False,,Columba's Wynd,residential,,True,16.664,,,"LINESTRING (-4.4932687 55.6079029, -4.4935298 55.6079295)"
478594632,False,,Columba's Wynd,residential,,False,17.05,,,"LINESTRING (-4.4935298 55.6079295, -4.4935728 55.6077781)"
478594632,False,,Columba's Wynd,residential,,True,22.128,,,"LINESTRING (-4.4935298 55.6079295, -4.4934812 55.6081266)"
478595079,False,,Columba's Wynd,residential,,False,16.664,,,"LINESTRING (-4.4935298 55.6079295, -4.4932687 55.6079029)"
87885637,False,,Church Street,residential,,False,27.84,,,"LINESTRING (-4.4952341 55.612738, -4.4951395 55.6129826)"
87885637,False,,Church Street,residential,,True,23.366999999999997,,,"LINESTRING (-4.4952341 55.612738, -4.4952766 55.6126313, -4.4953226 55.6125429, -4.4953379 55.6125428)"
39689199,True,,Braeside Street,residential,,False,83.782,,,"LINESTRING (-4.4908693 55.6092542, -4.4911399 55.609273, -4.4921411 55.6094719)"
637318646,False,B7073,London Road,secondary,,False,91.955,,,"LINESTRING (-4.4908693 55.6092542, -4.4919169 55.6095042, -4.4922174 55.6095768)"
637318646,False,B7073,London Road,secondary,,True,95.223,,,"LINESTRING (-4.4908693 55.6092542, -4.4898909 55.6090344, -4.4896921 55.6089897, -4.4894742 55.6089214)"
42227790,True,A735,John Finnie Street,primary,30 mph,False,29.865,,2,"LINESTRING (-4.4992108 55.6099473, -4.4991302 55.610212)"
43308532,False,,,residential,30 mph,True,49.152,,,"LINESTRING (-4.4906239 55.6063295, -4.4909919 55.6059394)"
26478018,True,A735,Fowlds Street,primary,30 mph,False,19.459,,,"LINESTRING (-4.4952484 55.6066111, -4.4953643 55.6066185, -4.495557 55.6066261)"
396349281,False,,Gabriel Andrew Gardens,residential,,True,224.784,,,"LINESTRING (-4.4898831 55.6109875, -4.489924 55.6109744, -4.4899565 55.6109585, -4.4899833 55.6109395, -4.4900033 55.610918, -4.4901035 55.6105031, -4.4901989 55.6101945, -4.4902524 55.6100178, -4.4902402 55.609979, -4.4902104 55.6099511, -4.4901489 55.6099252, -4.4898748 55.6098771, -4.4896433 55.609841, -4.4894221 55.6098057, -4.489195 55.6097683, -4.4890304 55.6097272, -4.488894 55.6096739, -4.4887107 55.6095812)"
