osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,bridge,junction
432380178,False,,,residential,,True,41.347,"LINESTRING (-2.7145779 51.8118899, -2.7145339 51.8118365, -2.714558 51.8117983, -2.7146572 51.8117668, -2.7147618 51.8117353, -2.7148369 51.8116872, -2.7148785 51.8116295)",Beaufort Mews,,
62279241,True,,,residential,20 mph,False,40.573,"LINESTRING (-2.7148785 51.8116295, -2.7148497 51.8115973, -2.7148497 51.8115555, -2.7149818 51.8113967, -2.7150022 51.8113475, -2.714994 51.8112908)",Agincourt Street,,
432380178,False,,,residential,,False,41.347,"LINESTRING (-2.7148785 51.8116295, -2.7148369 51.8116872, -2.7147618 51.8117353, -2.7146572 51.8117668, -2.714558 51.8117983, -2.7145339 51.8118365, -2.7145779 51.8118899)",Beaufort Mews,,
54813201,False,2,A466,primary,20 mph,True,49.703,"LINESTRING (-2.712363 51.8132289, -2.7116504 51.8131533)",Whitecross Street,,
54813201,False,2,A466,primary,20 mph,False,20.239,"LINESTRING (-2.712363 51.8132289, -2.7124469 51.8132361, -2.7125326 51.8132552, -2.7125685 51.8132695, -2.7126137 51.8133072)",Whitecross Street,,
685027863,False,,,residential,20 mph,False,70.569,"LINESTRING (-2.712363 51.8132289, -2.7124118 51.8131273, -2.7124465 51.813035, -2.7124398 51.8129352, -2.712464 51.8128857, -2.712564 51.8127312, -2.7126041 51.812618)",,,
685027863,False,,,residential,20 mph,True,70.569,"LINESTRING (-2.7126041 51.812618, -2.712564 51.8127312, -2.712464 51.8128857, -2.7124398 51.8129352, -2.7124465 51.813035, -2.7124118 51.8131273, -2.712363 51.8132289)",,,
36823747,False,,,residential,30 mph,True,29.01,"LINESTRING (-2.7102484 51.8133609, -2.7105869 51.8132051)",Old Dixton Road,,
"[747488154, 923258158]",False,,,residential,30 mph,"[False, True]",109.202,"LINESTRING (-2.7102484 51.8133609, -2.7103883 51.8134667, -2.710509 51.8135554, -2.7106464 51.8136381, -2.7107819 51.8137178, -2.710868 51.8137704, -2.7109382 51.8138148, -2.7110323 51.8138819, -2.7111156 51.8139237, -2.7111582 51.8139501, -2.7111892 51.8139844, -2.7112203 51.8140388, -2.7112513 51.8140675, -2.7112926 51.8140907)",,,
"[747488154, 923258158]",False,,,residential,30 mph,"[False, True]",109.202,"LINESTRING (-2.7112926 51.8140907, -2.7112513 51.8140675, -2.7112203 51.8140388, -2.7111892 51.8139844, -2.7111582 51.8139501, -2.7111156 51.8139237, -2.7110323 51.8138819, -2.7109382 51.8138148, -2.710868 51.8137704, -2.7107819 51.8137178, -2.7106464 51.8136381, -2.710509 51.8135554, -2.7103883 51.8134667, -2.7102484 51.8133609)",,,
969523778,True,1,A466,primary,30 mph,False,10.637,"LINESTRING (-2.7113575 51.8130681, -2.7113646 51.8131071, -2.7113466 51.8131349, -2.7113109 51.8131495)",St. James' Square,,roundabout
1044761143,True,1,A466,primary,20 mph,False,22.273000000000003,"LINESTRING (-2.7113575 51.8130681, -2.7114701 51.8131055, -2.7116504 51.8131533)",St. James' Square,,
437501032,True,1,A466,primary,20 mph,False,32.866,"LINESTRING (-2.7113109 51.8131495, -2.7112669 51.8131541, -2.7109579 51.8131451, -2.7109053 51.8131274, -2.7108713 51.8130937)",St. James' Square,,roundabout
1149528659,False,,,unclassified,,False,19.659,"LINESTRING (-2.7173369 51.8088155, -2.7174575 51.8088565, -2.717586 51.8089023)",,,
60846999,False,,,residential,20 mph,False,19.882,"LINESTRING (-2.717586 51.8089023, -2.7177683 51.8087635)",Blestium Street,,
60846999,False,,,residential,20 mph,True,87.378,"LINESTRING (-2.717586 51.8089023, -2.717568 51.808916, -2.7174455 51.8090093, -2.7172697 51.8091996, -2.7168973 51.809487, -2.7168384 51.8095354)",Blestium Street,,
1149528659,False,,,unclassified,,True,19.659,"LINESTRING (-2.717586 51.8089023, -2.7174575 51.8088565, -2.7173369 51.8088155)",,,
