osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,access
64326909,,,West Port,residential,20 mph,False,True,9.291,"LINESTRING (-2.7908075 55.4196344, -2.7908522 55.419659, -2.7909156 55.4196911)",,,
439381542,,,Drumlanrig Court,residential,20 mph,False,True,47.185,"LINESTRING (-2.7908075 55.4196344, -2.7907433 55.4196403, -2.7906904 55.4196452, -2.7905943 55.4196392, -2.7904075 55.4195696, -2.790316 55.4195594, -2.790233 55.4195822, -2.7901478 55.4196329)",,,
439381542,,,Drumlanrig Court,residential,20 mph,False,True,8.394,"LINESTRING (-2.7901478 55.4196329, -2.7900612 55.4196902)",,,
439381542,,,Drumlanrig Court,residential,20 mph,False,False,47.184999999999995,"LINESTRING (-2.7901478 55.4196329, -2.790233 55.4195822, -2.790316 55.4195594, -2.7904075 55.4195696, -2.7905943 55.4196392, -2.7906904 55.4196452, -2.7907433 55.4196403, -2.7908075 55.4196344)",,,
1022493665,,,Drumlanrig Court,residential,20 mph,False,True,6.385,"LINESTRING (-2.7901478 55.4196329, -2.7901017 55.4196125, -2.790068 55.4195976)",,,
1022493665,,,Drumlanrig Court,residential,20 mph,False,False,6.385,"LINESTRING (-2.790068 55.4195976, -2.7901017 55.4196125, -2.7901478 55.4196329)",,,
722061474,2,,Loan,tertiary,20 mph,False,True,20.108,"LINESTRING (-2.7907648 55.4198504, -2.7909156 55.4196911)",,,
64326910,2,,Drumlanrig Square,tertiary,20 mph,False,False,53.218999999999994,"LINESTRING (-2.7907648 55.4198504, -2.7906532 55.4199345, -2.7903967 55.4200764, -2.7901848 55.4201966)",,,
237994924,,,Drumlanrig Square,residential,30 mph,False,False,4.442,"LINESTRING (-2.7898868 55.4202847, -2.7898177 55.4202771)",,,
64326910,2,,Drumlanrig Square,tertiary,20 mph,False,True,22.12,"LINESTRING (-2.7898868 55.4202847, -2.7899827 55.4202835, -2.7900493 55.4202623, -2.7901848 55.4201966)",,,
237994924,,,Drumlanrig Square,residential,30 mph,False,True,4.442,"LINESTRING (-2.7898177 55.4202771, -2.7898868 55.4202847)",,,
64326920,,,Drumlanrig Square,residential,20 mph,True,False,86.342,"LINESTRING (-2.7898177 55.4202771, -2.789857 55.4202049, -2.7899781 55.4201093, -2.790492 55.4198191, -2.7906315 55.4198008, -2.7906999 55.4198263, -2.7907648 55.4198504)",,,
"[1021872484, 554306452, 64361020]",1,,"['Kirk Wynd', 'Kirkwynd Bridge']",residential,20 mph,False,False,152.42300000000003,"LINESTRING (-2.7898177 55.4202771, -2.7897474 55.4202569, -2.7895939 55.4202071, -2.7892265 55.4200895, -2.7886333 55.4199756, -2.7882929 55.4197946, -2.7882661 55.4197781, -2.7882278 55.4197545, -2.7880601 55.4196513, -2.787901 55.4195534, -2.7878526 55.4195271)",yes,,
33650766,2,B6399,Tower Dykeside,secondary,20 mph,False,True,61.855999999999995,"LINESTRING (-2.7879867 55.4211883, -2.7877769 55.4211599, -2.7877017 55.4211498, -2.7875261 55.4211387, -2.7873422 55.421116, -2.7871794 55.4210749, -2.7870556 55.421033)",,,
64326912,,,Kirkstile,residential,20 mph,False,False,50.649,"LINESTRING (-2.7879867 55.4211883, -2.7879999 55.4211688, -2.7880409 55.4211103, -2.7881201 55.421038, -2.788237 55.4209664, -2.7882575 55.4209504, -2.7883058 55.4209023, -2.788385 55.4207978)",,,
554302953,2,B6399,Tower Knowe,secondary,20 mph,False,False,38.405,"LINESTRING (-2.7879867 55.4211883, -2.7880133 55.4211972, -2.7880299 55.4212135, -2.7880409 55.4212296, -2.7880465 55.4213021, -2.7880808 55.4213521, -2.7881259 55.42139, -2.7881757 55.4214174, -2.7883117 55.4214401)",,,
64326912,,,Kirkstile,residential,20 mph,False,True,50.648999999999994,"LINESTRING (-2.788385 55.4207978, -2.7883058 55.4209023, -2.7882575 55.4209504, -2.788237 55.4209664, -2.7881201 55.421038, -2.7880409 55.4211103, -2.7879999 55.4211688, -2.7879867 55.4211883)",,,
64326915,,,Orrock Place,residential,20 mph,False,False,15.239,"LINESTRING (-2.7900703 55.4216414, -2.7901028 55.4217772)",,,
64326914,,,Orrock Place,residential,20 mph,False,True,16.9,"LINESTRING (-2.7900703 55.4216414, -2.7899117 55.4216692, -2.7898344 55.4217068)",,,
64326915,,,Orrock Place,residential,20 mph,False,True,16.785,"LINESTRING (-2.7900703 55.4216414, -2.79005 55.4215568, -2.7899902 55.4215007)",,,
64326915,,,Orrock Place,residential,20 mph,False,True,15.239,"LINESTRING (-2.7901028 55.4217772, -2.7900703 55.4216414)",,,
64326919,1,,Howegate,tertiary,20 mph,True,False,129.217,"LINESTRING (-2.7891116 55.4213475, -2.7891994 55.4212256, -2.7892691 55.4210977, -2.7893294 55.4209447, -2.7893603 55.4208664, -2.7893891 55.4208211, -2.789454 55.4207193, -2.7895389 55.4206141, -2.7896527 55.4205063, -2.789678 55.4204823, -2.7898016 55.420396, -2.7898631 55.4203367, -2.7898868 55.4202847)",,,
"[68803523, 33644404, 68803519]",2,B6399,Tower Knowe,secondary,20 mph,False,True,51.78,"LINESTRING (-2.7891116 55.4213475, -2.7890566 55.4213442, -2.7890302 55.4213459, -2.7889592 55.4213506, -2.7887755 55.4213709, -2.7884136 55.4214298, -2.7883117 55.4214401)",yes,,
1101021976,2,B6399,Tower Knowe,secondary,20 mph,False,False,8.574,"LINESTRING (-2.7891116 55.4213475, -2.7891659 55.4213593, -2.789232 55.4213825)",,,
533230072,,,Mill Path,residential,20 mph,False,True,10.915,"LINESTRING (-2.7860833 55.4206218, -2.7859108 55.4206289)",,,
64326921,,,Corn Mill Court,residential,20 mph,False,False,25.836,"LINESTRING (-2.7860833 55.4206218, -2.7860502 55.4205254, -2.7860395 55.4203914)",,,
533230072,,,Mill Path,residential,20 mph,False,False,53.999,"LINESTRING (-2.7860833 55.4206218, -2.7863435 55.4206078, -2.7866286 55.4207203, -2.7868621 55.4207661)",,,
64326921,,,Corn Mill Court,residential,20 mph,False,True,25.836,"LINESTRING (-2.7860395 55.4203914, -2.7860502 55.4205254, -2.7860833 55.4206218)",,,
33650766,2,B6399,Tower Dykeside,secondary,20 mph,False,False,61.85600000000001,"LINESTRING (-2.7870556 55.421033, -2.7871794 55.4210749, -2.7873422 55.421116, -2.7875261 55.4211387, -2.7877017 55.4211498, -2.7877769 55.4211599, -2.7879867 55.4211883)",,,
"[33650768, 33650766]",2,B6399,"['Tower Dykeside', 'Slitrig Crescent']",secondary,20 mph,False,True,33.019999999999996,"LINESTRING (-2.7870556 55.421033, -2.7870141 55.4210084, -2.7869306 55.4209431, -2.7868855 55.4208703, -2.7868621 55.4207661)",,,
64326922,,,Backdamgate,residential,20 mph,False,False,36.617000000000004,"LINESTRING (-2.7870556 55.421033, -2.7869729 55.4212074, -2.786871 55.4213444)",,,
64326922,,,Backdamgate,residential,20 mph,False,False,23.163,"LINESTRING (-2.786871 55.4213444, -2.7867047 55.4215301)",,,
64326924,,,Lovel Court,residential,20 mph,False,False,31.409,"LINESTRING (-2.786871 55.4213444, -2.7873219 55.421464)",,,
64326922,,,Backdamgate,residential,20 mph,False,True,36.617000000000004,"LINESTRING (-2.786871 55.4213444, -2.7869729 55.4212074, -2.7870556 55.421033)",,,
64326922,,,Backdamgate,residential,20 mph,False,False,6.367,"LINESTRING (-2.7867047 55.4215301, -2.7866565 55.4215804)",,,
64326922,,,Backdamgate,residential,20 mph,False,True,23.163,"LINESTRING (-2.7867047 55.4215301, -2.786871 55.4213444)",,,
64326931,,,Allars Crescent,residential,20 mph,False,True,116.149,"LINESTRING (-2.7867047 55.4215301, -2.786533 55.421457, -2.786297 55.4212987, -2.7861146 55.42111, -2.785943 55.4208603, -2.7859108 55.4206289)",,,
64326922,,,Backdamgate,residential,20 mph,False,False,15.227,"LINESTRING (-2.7866565 55.4215804, -2.7865116 55.4216899)",,,
64326922,,,Backdamgate,residential,20 mph,False,True,6.367,"LINESTRING (-2.7866565 55.4215804, -2.7867047 55.4215301)",,,
64326923,,,Crown Close,residential,20 mph,False,False,43.458,"LINESTRING (-2.7866565 55.4215804, -2.787054 55.4216691, -2.7872974 55.4217234)",,,
64326922,,,Backdamgate,residential,20 mph,False,True,15.227,"LINESTRING (-2.7865116 55.4216899, -2.7866565 55.4215804)",,,
64326923,,,Crown Close,residential,20 mph,False,True,43.458,"LINESTRING (-2.7872974 55.4217234, -2.787054 55.4216691, -2.7866565 55.4215804)",,,
64326924,,,Lovel Court,residential,20 mph,False,True,16.367,"LINESTRING (-2.7875809 55.4214716, -2.7873219 55.421464)",,,
175128452,,,Mill Bank,residential,20 mph,False,True,8.038,"LINESTRING (-2.7845949 55.4208222, -2.784644 55.4208889)",,,
"[533230072, 64326930, 533230071]",,,Mill Path,residential,20 mph,False,False,88.457,"LINESTRING (-2.7845949 55.4208222, -2.7847921 55.4207423, -2.7848821 55.4207119, -2.785011 55.4206808, -2.7851953 55.4206477, -2.7853281 55.4206406, -2.7855545 55.4206562, -2.7856689 55.4206512, -2.7859108 55.4206289)",,,
64360978,,,Wellogate Brae,residential,20 mph,False,False,29.067,"LINESTRING (-2.7845949 55.4208222, -2.7845468 55.4207618, -2.7844734 55.4207038, -2.7843179 55.4206171)",,,
533230072,,,Mill Path,residential,20 mph,False,False,10.915,"LINESTRING (-2.7859108 55.4206289, -2.7860833 55.4206218)",,,
64326931,,,Allars Crescent,residential,20 mph,False,False,116.149,"LINESTRING (-2.7859108 55.4206289, -2.785943 55.4208603, -2.7861146 55.42111, -2.786297 55.4212987, -2.786533 55.421457, -2.7867047 55.4215301)",,,
"[533230072, 64326930, 533230071]",,,Mill Path,residential,20 mph,False,True,88.457,"LINESTRING (-2.7859108 55.4206289, -2.7856689 55.4206512, -2.7855545 55.4206562, -2.7853281 55.4206406, -2.7851953 55.4206477, -2.785011 55.4206808, -2.7848821 55.4207119, -2.7847921 55.4207423, -2.7845949 55.4208222)",,,
"[33650768, 33650766]",2,B6399,"['Tower Dykeside', 'Slitrig Crescent']",secondary,20 mph,False,False,33.019999999999996,"LINESTRING (-2.7868621 55.4207661, -2.7868855 55.4208703, -2.7869306 55.4209431, -2.7870141 55.4210084, -2.7870556 55.421033)",,,
33650768,2,B6399,Slitrig Crescent,secondary,20 mph,False,True,155.9,"LINESTRING (-2.7868621 55.4207661, -2.7868727 55.4206477, -2.7869121 55.4204535, -2.7869875 55.420281, -2.7871004 55.4201177, -2.7872777 55.419922, -2.7875272 55.4197105, -2.7878526 55.4195271)",,,
533230072,,,Mill Path,residential,20 mph,False,True,53.999,"LINESTRING (-2.7868621 55.4207661, -2.7866286 55.4207203, -2.7863435 55.4206078, -2.7860833 55.4206218)",,,
64326972,,,Mill Port,unclassified,20 mph,False,True,88.31800000000001,"LINESTRING (-2.7886895 55.4217402, -2.788825 55.4218268, -2.7889111 55.4219132, -2.7889856 55.4219979, -2.789047 55.4220791, -2.7890598 55.422096, -2.7890828 55.4221745, -2.7890756 55.422242, -2.7890524 55.4222891, -2.7890099 55.4223296, -2.7889512 55.4223923, -2.7888914 55.422446)",,,
64326997,,,Dovecote Street,residential,20 mph,False,True,9.151,"LINESTRING (-2.785595 55.4266969, -2.7857366 55.4267147)",,,
"[960806426, 64326997]",,,Dovecote Street,residential,20 mph,False,False,83.196,"LINESTRING (-2.785595 55.4266969, -2.7854703 55.4266768, -2.785258 55.4266474, -2.7849632 55.4266065, -2.7848692 55.4265955, -2.7847514 55.4265974, -2.7845261 55.4266062, -2.7842994 55.4266147)",,,
64327020,,,Union Street,residential,20 mph,False,True,152.309,"LINESTRING (-2.7842994 55.4266147, -2.7839946 55.426638, -2.7838053 55.4266481, -2.7837505 55.4266334, -2.7837264 55.4266045, -2.7836952 55.4265027, -2.7836756 55.4263194, -2.7836389 55.4261777, -2.7836118 55.4260972, -2.783577 55.4260527, -2.7835016 55.425982, -2.7833466 55.4258912, -2.7830975 55.4257522, -2.7830432 55.4257093)",,,
64327031,2,,North Bridge Street,tertiary,20 mph,False,False,147.287,"LINESTRING (-2.7842994 55.4266147, -2.7842585 55.4263279, -2.7842478 55.4257861, -2.7843314 55.4254368, -2.7843783 55.4252968)",,,
"[960806426, 64326997]",,,Dovecote Street,residential,20 mph,False,True,83.196,"LINESTRING (-2.7842994 55.4266147, -2.7845261 55.4266062, -2.7847514 55.4265974, -2.7848692 55.4265955, -2.7849632 55.4266065, -2.785258 55.4266474, -2.7854703 55.4266768, -2.785595 55.4266969)",,,
64327079,,,Trinity Street,residential,20 mph,False,True,129.45600000000002,"LINESTRING (-2.7801601 55.4268332, -2.780912 55.4264985, -2.7813302 55.4263395, -2.7815705 55.426243, -2.7816109 55.4262198, -2.7816327 55.4261959, -2.7816187 55.4261517, -2.7815999 55.4260878)",,,
33650697,1,A698,Mart Street,primary,20 mph,True,False,21.94,"LINESTRING (-2.7829633 55.4259989, -2.7829892 55.4260667, -2.7830273 55.4261928)",,,
652397771,1,,,primary,20 mph,True,False,15.095,"LINESTRING (-2.7829633 55.4259989, -2.7829559 55.426023, -2.7829307 55.4260455, -2.7828951 55.4260609, -2.7828549 55.4260715, -2.7827967 55.4260799)",,roundabout,
33644394,1,B6399,Bourtree Place,secondary,20 mph,True,False,21.802,"LINESTRING (-2.7827351 55.4257977, -2.7828355 55.4257652, -2.7829447 55.4257345, -2.7830432 55.4257093)",,,
64327049,1,,,primary,20 mph,True,False,15.568000000000001,"LINESTRING (-2.7827351 55.4257977, -2.7828105 55.4258221, -2.7828495 55.4258404, -2.782883 55.4258605, -2.7829116 55.4258908)",,roundabout,
33650791,2,A698,Weensland Road,primary,20 mph,False,False,33.885999999999996,"LINESTRING (-2.7815999 55.4260878, -2.7818575 55.4260324, -2.7820992 55.4259757)",,,
